Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
0.0010,descent,0.7630,0.7270,43.0664,48.4277,69.5598,1.3740,0.018232,0.153459,0.085006,-0.000006,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9983,29.9986,29.9986,5
0.0021,descent,0.7630,0.7270,43.0664,48.4277,63.9004,1.3740,0.018282,0.153439,0.085006,-0.000006,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9967,29.9973,29.9973,5
0.0031,descent,0.7630,0.7270,43.0664,48.4277,61.0828,1.3740,0.018303,0.153420,0.085015,-0.000015,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9950,29.9959,29.9959,5
0.0043,descent,0.7630,0.7270,43.0664,48.4277,58.4095,1.3740,0.018323,0.153400,0.085015,-0.000015,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9934,29.9945,29.9945,5
0.0054,descent,0.7630,0.7270,43.0664,48.4277,55.7287,1.3740,0.018342,0.153381,0.085019,-0.000019,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9917,29.9932,29.9932,5
0.0065,descent,0.7630,0.7270,43.0664,48.4277,53.1787,1.3740,0.018360,0.153362,0.085019,-0.000019,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9901,29.9918,29.9918,5
0.0076,descent,0.7630,0.7270,43.0664,48.4277,50.6088,1.3740,0.018378,0.153342,0.085010,-0.000010,hard,211.912790,0.308530,0.214022,0.214022,0.214022,0.227176,0.177176,0.214022,0.177176,0.227176,29.9884,29.9904,29.9904,5
0.0091,descent,0.7630,0.7270,42.9785,48.4277,48.1585,1.3740,0.018486,0.153498,0.085010,-0.000010,hard,211.912790,0.308554,0.214229,0.214229,0.214229,0.227503,0.177503,0.214229,0.177503,0.227503,29.9868,29.9891,29.9891,5
0.0111,descent,0.7630,0.7274,42.9785,48.4277,48.1585,1.3740,0.018480,0.153530,0.084998,0.000002,hard,211.878550,0.308513,0.214194,0.214194,0.214194,0.227474,0.177474,0.214194,0.177474,0.227474,29.9852,29.9877,29.9877,5
0.0116,descent,0.7630,0.7274,42.9785,48.4277,48.1585,1.3740,0.018468,0.153502,0.084998,0.000002,hard,211.878550,0.308513,0.214194,0.214194,0.214194,0.227474,0.177474,0.214194,0.177474,0.227474,29.9835,29.9864,29.9864,5
0.0120,descent,0.7630,0.7274,42.9785,48.4277,45.6785,1.3740,0.018485,0.153483,0.084998,0.000002,hard,211.878550,0.308513,0.214194,0.214194,0.214194,0.227474,0.177474,0.214194,0.177474,0.227474,29.9819,29.9850,29.9850,5
0.0131,descent,0.7630,0.7270,42.9785,48.4277,43.3090,1.3740,0.018501,0.153464,0.085006,-0.000006,hard,211.912790,0.308554,0.214229,0.214229,0.214229,0.227503,0.177503,0.214229,0.177503,0.227503,29.9802,29.9836,29.9836,5
0.0142,descent,0.7630,0.7270,42.9785,48.4277,40.4895,1.3740,0.018526,0.153452,0.085006,-0.000006,hard,211.912790,0.308554,0.214229,0.214229,0.214229,0.227503,0.177503,0.214229,0.177503,0.227503,29.9786,29.9823,29.9823,5
0.0153,descent,0.7630,0.7283,42.8906,48.4277,37.5398,1.3740,0.018638,0.153608,0.084994,0.000006,hard,211.806071,0.308448,0.214328,0.214328,0.214328,0.227740,0.177740,0.214328,0.177740,0.227740,29.9770,29.9810,29.9810,5
0.0164,descent,0.7630,0.7283,42.8906,48.4277,34.7476,1.3740,0.018650,0.153615,0.084994,0.000006,hard,211.806071,0.308448,0.214328,0.214328,0.214328,0.227740,0.177740,0.214328,0.177740,0.227740,29.9754,29.9796,29.9796,5
0.0175,descent,0.7630,0.7270,42.8906,48.4277,32.0972,1.3740,0.018670,0.153596,0.085005,-0.000005,hard,211.912790,0.308579,0.214436,0.214436,0.214436,0.227829,0.177829,0.214436,0.177829,0.227829,29.9738,29.9783,29.9783,5
0.0186,descent,0.7630,0.7270,42.8906,48.4277,29.5745,1.3740,0.018699,0.153602,0.085018,-0.000018,hard,211.912790,0.308579,0.214436,0.214436,0.214436,0.227829,0.177829,0.214436,0.177829,0.227829,29.9721,29.9769,29.9769,5
0.0197,descent,0.7630,0.7270,42.8906,48.4277,27.1667,1.3740,0.018715,0.153583,0.085018,-0.000018,hard,211.912790,0.308579,0.214436,0.214436,0.214436,0.227829,0.177829,0.214436,0.177829,0.227829,29.9705,29.9755,29.9755,5
0.0208,descent,0.7630,0.7292,42.8027,48.4277,24.8622,1.3740,0.018821,0.153739,0.084990,0.000010,hard,211.729698,0.308380,0.214458,0.214458,0.214458,0.228002,0.178002,0.214458,0.178002,0.228002,29.9689,29.9742,29.9742,5
0.0220,descent,0.7630,0.7292,42.8027,48.4277,20.5231,1.3740,0.018842,0.153727,0.084990,0.000010,hard,211.729698,0.308380,0.214458,0.214458,0.214458,0.228002,0.178002,0.214458,0.178002,0.228002,29.9674,29.9730,29.9730,5
0.0231,descent,0.7630,0.7270,42.7148,48.4277,18.3334,1.3740,0.018947,0.153885,0.085001,-0.000001,hard,211.912790,0.308628,0.214850,0.214850,0.214850,0.228483,0.178483,0.214850,0.178483,0.228483,29.9657,29.9716,29.9716,5
0.0243,descent,0.7630,0.7270,42.7148,48.4277,16.2252,1.3740,0.018982,0.153961,0.085001,-0.000001,hard,211.912790,0.308628,0.214850,0.214850,0.214850,0.228483,0.178483,0.214850,0.178483,0.228483,29.9641,29.9702,29.9702,5
0.0277,descent,0.7630,0.7276,42.7148,48.4277,16.2252,1.3740,0.018974,0.153941,0.084997,0.000003,hard,211.864048,0.308568,0.214801,0.214801,0.214801,0.228442,0.178442,0.214801,0.178442,0.228442,29.9624,29.9689,29.9689,5
0.0286,descent,0.7630,0.7276,42.7148,48.4277,16.2252,1.3740,0.018960,0.153910,0.084997,0.000003,hard,211.864048,0.308568,0.214801,0.214801,0.214801,0.228442,0.178442,0.214801,0.178442,0.228442,29.9608,29.9675,29.9675,5
0.0293,descent,0.7630,0.7270,42.7148,48.4277,14.1905,1.3740,0.018973,0.153891,0.085008,-0.000008,hard,211.912790,0.308628,0.214850,0.214850,0.214850,0.228483,0.178483,0.214850,0.178483,0.228483,29.9592,29.9661,29.9661,5
0.0299,descent,0.7630,0.7270,42.7148,48.4277,14.1905,1.3740,0.018969,0.153883,0.085008,-0.000008,hard,211.912790,0.308628,0.214850,0.214850,0.214850,0.228483,0.178483,0.214850,0.178483,0.228483,29.9575,29.9648,29.9648,5
0.0311,descent,0.7630,0.7270,42.5391,48.4277,11.9471,1.3740,0.019165,0.154216,0.085019,-0.000019,hard,211.912790,0.308677,0.215264,0.215264,0.215264,0.229137,0.179137,0.215264,0.179137,0.229137,29.9559,29.9634,29.9634,5
0.0320,descent,0.7630,0.7270,42.4512,48.4277,7.4512,1.3740,0.019299,0.154475,0.085019,-0.000019,hard,211.912790,0.308702,0.215471,0.215471,0.215471,0.229464,0.179464,0.215471,0.179464,0.229464,29.9542,29.9620,29.9620,5
0.0330,descent,0.7630,0.7270,42.4512,48.4277,5.4695,1.3740,0.019322,0.154507,0.085011,-0.000011,hard,211.912790,0.308702,0.215471,0.215471,0.215471,0.229464,0.179464,0.215471,0.179464,0.229464,29.9526,29.9606,29.9606,5
0.0342,descent,0.7630,0.7270,42.4512,48.4277,3.5486,1.3740,0.022144,0.154487,0.085011,-0.000011,hard,211.912790,0.308702,0.215471,0.215471,0.215471,0.229464,0.179464,0.215471,0.179464,0.229464,29.9509,29.9593,29.9593,5
0.0353,descent,0.7630,0.7270,42.3633,48.4277,1.6823,1.3740,0.096165,0.154644,0.085001,-0.000001,hard,211.912790,0.308726,0.215677,0.215677,0.215677,0.229791,0.179791,0.215677,0.179791,0.229791,29.9493,29.9579,29.9579,5
0.0364,descent,0.7630,0.7270,42.3633,48.4277,0.0027,1.3740,0.219437,0.154676,0.085001,-0.000001,hard,211.912790,0.308726,0.215677,0.215677,0.215677,0.229791,0.179791,0.215677,0.179791,0.229791,29.9476,29.9565,29.9565,5
0.0375,descent,0.7630,0.7289,42.2754,48.4277,-1.6464,1.3740,0.099445,0.154833,0.084991,0.000009,hard,211.760283,0.308565,0.215728,0.215728,0.215728,0.229988,0.179988,0.215728,0.179988,0.229988,29.9460,29.9552,29.9552,5
0.0386,descent,0.7630,0.7293,42.2754,48.4277,-3.2679,1.3740,0.024917,0.154828,0.084989,0.000011,hard,211.726175,0.308523,0.215694,0.215694,0.215694,0.229959,0.179959,0.215694,0.179959,0.229959,29.9445,29.9539,29.9539,5
0.0397,descent,0.7630,0.7293,42.2754,48.4277,-3.2679,1.3740,0.024905,0.154801,0.084989,0.000011,hard,211.726175,0.308523,0.215694,0.215694,0.215694,0.229959,0.179959,0.215694,0.179959,0.229959,29.9429,29.9526,29.9526,5
0.0408,descent,0.7630,0.7270,42.1875,48.4277,-4.8648,1.3740,0.019685,0.154959,0.085002,-0.000002,hard,211.912790,0.308776,0.216090,0.216090,0.216090,0.230445,0.180445,0.216090,0.180445,0.230445,29.9413,29.9512,29.9512,5
0.0421,descent,0.7630,0.7270,42.0996,48.4277,-6.4393,1.3740,0.019740,0.155215,0.085002,-0.000002,hard,211.912790,0.308801,0.216296,0.216296,0.216296,0.230772,0.180772,0.216296,0.180772,0.230772,29.9396,29.9499,29.9499,5
0.0451,descent,0.7630,0.7301,42.0996,48.4277,-6.4393,1.3740,0.019734,0.155247,0.084985,0.000015,hard,211.655767,0.308488,0.216034,0.216034,0.216034,0.230553,0.180553,0.216034,0.180553,0.230553,29.9381,29.9486,29.9486,5
0.0461,descent,0.7630,0.7301,42.0996,48.4277,-7.9937,1.3740,0.019714,0.155164,0.084985,0.000015,hard,211.655767,0.308488,0.216034,0.216034,0.216034,0.230553,0.180553,0.216034,0.180553,0.230553,29.9366,29.9474,29.9474,5
0.0467,descent,0.7630,0.7270,42.0996,48.4277,-7.9937,1.3740,0.019706,0.155146,0.085009,-0.000009,hard,211.912790,0.308801,0.216296,0.216296,0.216296,0.230772,0.180772,0.216296,0.180772,0.230772,29.9350,29.9460,29.9460,5
0.0477,descent,0.7630,0.7270,42.0117,48.4277,-9.5302,1.3740,0.019832,0.155368,0.085009,-0.000009,hard,211.912790,0.308827,0.216502,0.216502,0.216502,0.231099,0.181099,0.216502,0.181099,0.231099,29.9333,29.9446,29.9446,5
0.0488,descent,0.7630,0.7270,41.8359,48.4277,-11.1878,1.3740,0.020024,0.155755,0.085015,-0.000015,hard,211.912790,0.308877,0.216914,0.216914,0.216914,0.231753,0.181753,0.216914,0.181753,0.231753,29.9317,29.9432,29.9432,5
0.0499,descent,0.7630,0.7270,41.8359,48.4277,-12.8170,1.3740,0.020038,0.155839,0.085015,-0.000015,hard,211.912790,0.308877,0.216914,0.216914,0.216914,0.231753,0.181753,0.216914,0.181753,0.231753,29.9300,29.9418,29.9418,5
0.0510,descent,0.7630,0.7273,41.7480,48.4277,-14.4207,1.3740,0.020137,0.155997,0.084999,0.000001,hard,211.890376,0.308875,0.217097,0.217097,0.217097,0.232061,0.182061,0.217097,0.182061,0.232061,29.9284,29.9405,29.9405,5
0.0521,descent,0.7630,0.7273,41.6602,48.4277,-17.4241,1.3740,0.020250,0.156202,0.084999,0.000001,hard,211.890376,0.308900,0.217302,0.217302,0.217302,0.232388,0.182388,0.217302,0.182388,0.232388,29.9267,29.9391,29.9391,5
0.0531,descent,0.7630,0.7285,41.6602,48.4277,-18.8419,1.3740,0.020259,0.156234,0.084993,0.000007,hard,211.786647,0.308774,0.217196,0.217196,0.217196,0.232299,0.182299,0.217196,0.182299,0.232299,29.9252,29.9377,29.9377,5
0.0543,descent,0.7630,0.7285,41.5723,48.4277,-20.1179,1.3740,0.020343,0.156367,0.084993,0.000007,hard,211.786647,0.308799,0.217401,0.217401,0.217401,0.232626,0.182626,0.217401,0.182626,0.232626,29.9236,29.9364,29.9364,5
0.0554,descent,0.7630,0.7270,41.4844,48.4277,-21.4037,1.3740,0.020441,0.156578,0.085016,-0.000016,hard,211.912790,0.308979,0.217736,0.217736,0.217736,0.233062,0.183062,0.217736,0.183062,0.233062,29.9219,29.9350,29.9350,5
0.0565,descent,0.7630,0.7270,41.4844,48.4277,-22.6983,1.3740,0.020463,0.156643,0.085016,-0.000016,hard,211.912790,0.308979,0.217736,0.217736,0.217736,0.233062,0.183062,0.217736,0.183062,0.233062,29.9203,29.9336,29.9336,5
0.0577,descent,0.7630,0.7273,41.3965,48.4277,-23.8635,1.3740,0.020557,0.156801,0.084999,0.000001,hard,211.894357,0.308982,0.217923,0.217923,0.217923,0.233373,0.183373,0.217923,0.183373,0.233373,29.9186,29.9323,29.9323,5
0.0588,descent,0.7630,0.7273,41.3965,48.4277,-23.8635,1.3740,0.020549,0.156829,0.084999,0.000001,hard,211.894357,0.308982,0.217923,0.217923,0.217923,0.233373,0.183373,0.217923,0.183373,0.233373,29.9170,29.9309,29.9309,5
0.0600,descent,0.7630,0.7273,41.3965,48.4277,-23.8635,1.3740,0.020540,0.156809,0.084999,0.000001,hard,211.894357,0.308982,0.217923,0.217923,0.217923,0.233373,0.183373,0.217923,0.183373,0.233373,29.9154,29.9295,29.9295,5
0.0611,descent,0.7630,0.7270,41.3965,48.4277,-25.0495,1.3740,0.020544,0.156789,0.085012,-0.000012,hard,211.912790,0.309005,0.217942,0.217942,0.217942,0.233389,0.183389,0.217942,0.183389,0.233389,29.9137,29.9281,29.9281,5
0.0621,descent,0.7630,0.7270,41.3965,48.4277,-25.0495,1.3740,0.020537,0.156774,0.085012,-0.000012,hard,211.912790,0.309005,0.217942,0.217942,0.217942,0.233389,0.183389,0.217942,0.183389,0.233389,29.9121,29.9267,29.9267,5
0.0632,descent,0.7630,0.7300,41.1328,48.4277,-27.4761,1.3740,0.020825,0.157290,0.084986,0.000014,hard,211.663540,0.308777,0.218300,0.218300,0.218300,0.234153,0.184153,0.218300,0.184153,0.234153,29.9106,29.9255,29.9255,5
0.0643,descent,0.7630,0.7300,41.1328,48.4277,-28.5757,1.3740,0.020809,0.157365,0.084986,0.000014,hard,211.663540,0.308777,0.218300,0.218300,0.218300,0.234153,0.184153,0.218300,0.184153,0.234153,29.9090,29.9242,29.9242,5
0.0654,descent,0.7630,0.7270,41.1328,48.4277,-29.5654,1.3740,0.020811,0.157346,0.085005,-0.000005,hard,211.912790,0.309082,0.218557,0.218557,0.218557,0.234370,0.184370,0.218557,0.184370,0.234370,29.9074,29.9228,29.9228,5
0.0665,descent,0.7630,0.7270,41.0449,48.4277,-30.5934,1.3740,0.020932,0.157570,0.085005,-0.000005,hard,211.912790,0.309108,0.218761,0.218761,0.218761,0.234697,0.184697,0.218761,0.184697,0.234697,29.9057,29.9214,29.9214,5
0.0677,descent,0.7630,0.7274,41.0449,48.4277,-31.5187,1.3740,0.020935,0.157603,0.084998,0.000002,hard,211.879912,0.309068,0.218727,0.218727,0.218727,0.234669,0.184669,0.218727,0.184669,0.234669,29.9041,29.9200,29.9200,5
0.0687,descent,0.7630,0.7281,40.9570,48.4277,-32.3514,1.3740,0.021022,0.157754,0.084995,0.000005,hard,211.820590,0.309021,0.218871,0.218871,0.218871,0.234944,0.184944,0.218871,0.184944,0.234944,29.9025,29.9187,29.9187,5
0.0697,descent,0.7630,0.7281,40.9570,48.4277,-33.1009,1.3740,0.021018,0.157772,0.084995,0.000005,hard,211.820590,0.309021,0.218871,0.218871,0.218871,0.234944,0.184944,0.218871,0.184944,0.234944,29.9009,29.9173,29.9173,5
0.0708,descent,0.7630,0.7270,40.8691,48.4277,-33.9128,1.3740,0.021108,0.157931,0.085017,-0.000017,hard,211.912790,0.309160,0.219171,0.219171,0.219171,0.235352,0.185352,0.219171,0.185352,0.235352,29.8993,29.9159,29.9159,5
0.0720,descent,0.7630,0.7270,40.7812,48.4277,-35.3012,1.3740,0.021218,0.158168,0.085017,-0.000017,hard,211.912790,0.309186,0.219375,0.219375,0.219375,0.235679,0.185679,0.219375,0.185679,0.235679,29.8976,29.9145,29.9145,5
0.0732,descent,0.7630,0.7305,40.7812,48.4277,-35.8930,1.3740,0.021218,0.158201,0.084983,0.000017,hard,211.621105,0.308829,0.219073,0.219073,0.219073,0.235423,0.185423,0.219073,0.185423,0.235423,29.8961,29.9133,29.9133,5
0.0742,descent,0.7634,0.7305,40.6934,48.4277,-36.4257,1.3740,0.021273,0.158285,0.084983,0.000017,hard,211.621105,0.308856,0.219277,0.219277,0.219277,0.235750,0.185750,0.219277,0.185750,0.235750,29.8946,29.9120,29.9120,5
0.0768,descent,0.7634,0.7305,40.6934,48.4277,-36.4257,1.3740,0.021268,0.158320,0.084983,0.000017,hard,211.621105,0.308856,0.219277,0.219277,0.219277,0.235750,0.185750,0.219277,0.185750,0.235750,29.8931,29.9107,29.9107,5
0.0775,descent,0.7634,0.7270,40.6934,48.4277,-36.4257,1.3740,0.021260,0.158301,0.085023,-0.000023,hard,211.912790,0.309212,0.219579,0.219579,0.219579,0.236006,0.186006,0.219579,0.186006,0.236006,29.8915,29.9093,29.9093,5
0.0783,descent,0.7634,0.7270,40.6934,48.4277,-36.9052,1.3740,0.021289,0.158358,0.085023,-0.000023,hard,211.912790,0.309212,0.219579,0.219579,0.219579,0.236006,0.186006,0.219579,0.186006,0.236006,29.8898,29.9079,29.9079,5
0.0788,descent,0.7634,0.7288,40.6934,48.4277,-36.9052,1.3740,0.021280,0.158337,0.084992,0.000008,hard,211.765733,0.309032,0.219427,0.219427,0.219427,0.235877,0.185877,0.219427,0.185877,0.235877,29.8882,29.9066,29.9066,5
0.0798,descent,0.7634,0.7288,40.5176,48.4277,-37.4740,1.3740,0.021442,0.158639,0.084992,0.000008,hard,211.765733,0.309085,0.219835,0.219835,0.219835,0.236531,0.186531,0.219835,0.186531,0.236531,29.8866,29.9052,29.9052,5
0.0812,descent,0.7634,0.7276,40.5176,48.4277,-37.8486,1.3740,0.021443,0.158726,0.084997,0.000003,hard,211.868274,0.309210,0.219941,0.219941,0.219941,0.236621,0.186621,0.219941,0.186621,0.236621,29.8850,29.9038,29.9038,5
0.0821,descent,0.7634,0.7276,40.4297,48.4277,-38.3232,1.3740,0.021542,0.158914,0.084997,0.000003,hard,211.868274,0.309237,0.220145,0.220145,0.220145,0.236949,0.186949,0.220145,0.186949,0.236949,29.8833,29.9024,29.9024,5
0.0831,descent,0.7634,0.7277,40.3418,48.4277,-38.7503,1.3740,0.021631,0.159127,0.084997,0.000003,hard,211.857830,0.309250,0.220338,0.220338,0.220338,0.237266,0.187266,0.220338,0.187266,0.237266,29.8817,29.9010,29.9010,5
0.0842,descent,0.7634,0.7277,40.3418,48.4277,-39.1346,1.3740,0.021628,0.159158,0.084997,0.000003,hard,211.857830,0.309250,0.220338,0.220338,0.220338,0.237266,0.187266,0.220338,0.187266,0.237266,29.8801,29.8996,29.8996,5
0.0854,descent,0.7634,0.7270,40.2539,48.4277,-39.4806,1.3740,0.021713,0.159318,0.085003,-0.000003,hard,211.912790,0.309344,0.220599,0.220599,0.220599,0.237642,0.187642,0.220599,0.187642,0.237642,29.8784,29.8982,29.8982,5
0.0864,descent,0.7634,0.7270,40.2539,48.4277,-39.7919,1.3740,0.021717,0.159366,0.085003,-0.000003,hard,211.912790,0.309344,0.220599,0.220599,0.220599,0.237642,0.187642,0.220599,0.187642,0.237642,29.8767,29.8968,29.8968,5
0.0875,descent,0.7634,0.7270,40.1660,48.4277,-39.9347,1.3740,0.021800,0.159526,0.085008,-0.000008,hard,211.912790,0.309371,0.220803,0.220803,0.220803,0.237970,0.187970,0.220803,0.187970,0.237970,29.8751,29.8954,29.8954,5
0.0886,descent,0.7634,0.7270,40.0781,48.4277,-40.2006,1.3740,0.021887,0.159740,0.085003,-0.000003,hard,211.912790,0.309397,0.221006,0.221006,0.221006,0.238297,0.188297,0.221006,0.188297,0.238297,29.8734,29.8940,29.8940,5
0.0897,descent,0.7634,0.7270,40.0781,48.4277,-40.3026,1.3740,0.021882,0.159773,0.085003,-0.000003,hard,211.912790,0.309397,0.221006,0.221006,0.221006,0.238297,0.188297,0.221006,0.188297,0.238297,29.8717,29.8925,29.8925,5
0.0937,descent,0.7634,0.7270,39.9902,48.4277,-40.5317,1.3740,0.021966,0.159934,0.085012,-0.000012,hard,211.912790,0.309424,0.221210,0.221210,0.221210,0.238624,0.188624,0.221210,0.188624,0.238624,29.8701,29.8911,29.8911,5
0.0945,descent,0.7634,0.7270,39.9902,48.4277,-40.5317,1.3740,0.021960,0.159967,0.085012,-0.000012,hard,211.912790,0.309424,0.221210,0.221210,0.221210,0.238624,0.188624,0.221210,0.188624,0.238624,29.8684,29.8897,29.8897,5
0.0954,descent,0.7634,0.7270,39.8145,48.4277,-40.6625,1.3740,0.022134,0.160309,0.085003,-0.000003,hard,211.912790,0.309478,0.221616,0.221616,0.221616,0.239279,0.189279,0.221616,0.189279,0.239279,29.8667,29.8883,29.8883,5
0.0965,descent,0.7634,0.7270,39.7266,48.4277,-40.7182,1.3740,0.022222,0.160579,0.085003,-0.000003,hard,211.912790,0.309505,0.221819,0.221819,0.221819,0.239606,0.189606,0.221819,0.189606,0.239606,29.8651,29.8869,29.8869,5
0.0976,descent,0.7634,0.7270,39.6387,48.4277,-40.9058,1.3740,0.022309,0.160794,0.085011,-0.000011,hard,211.912790,0.309531,0.222022,0.222022,0.222022,0.239933,0.189933,0.222022,0.189933,0.239933,29.8634,29.8854,29.8854,5
0.0987,descent,0.7634,0.7291,39.6387,48.4277,-41.0746,1.3740,0.022304,0.160827,0.084990,0.000010,hard,211.743832,0.309324,0.221845,0.221845,0.221845,0.239782,0.189782,0.221845,0.189782,0.239782,29.8618,29.8841,29.8841,5
0.0998,descent,0.7634,0.7291,39.5508,48.4277,-41.2266,1.3740,0.022368,0.160943,0.084990,0.000010,hard,211.743832,0.309351,0.222047,0.222047,0.222047,0.240109,0.190109,0.222047,0.190109,0.240109,29.8603,29.8827,29.8827,5
0.1009,descent,0.7634,0.7270,39.5508,48.4277,-41.3633,1.3740,0.022364,0.160977,0.085005,-0.000005,hard,211.912790,0.309558,0.222225,0.222225,0.222225,0.240261,0.190261,0.222225,0.190261,0.240261,29.8586,29.8813,29.8813,5
0.1020,descent,0.7634,0.7270,39.3750,48.4277,-41.8582,1.3740,0.022562,0.161368,0.085005,-0.000005,hard,211.912790,0.309612,0.222630,0.222630,0.222630,0.240915,0.190915,0.222630,0.190915,0.240915,29.8569,29.8799,29.8799,5
0.1031,descent,0.7634,0.7270,39.3750,48.4277,-42.0692,1.3740,0.022561,0.161456,0.085001,-0.000001,hard,211.912790,0.309612,0.222630,0.222630,0.222630,0.240915,0.190915,0.222630,0.190915,0.240915,29.8553,29.8785,29.8785,5
0.1042,descent,0.7634,0.7270,39.2871,48.4277,-42.2591,1.3740,0.022645,0.161618,0.085001,-0.000001,hard,211.912790,0.309640,0.222832,0.222832,0.222832,0.241243,0.191243,0.222832,0.191243,0.241243,29.8536,29.8770,29.8770,5
0.1053,descent,0.7634,0.7270,39.2871,48.4277,-42.4300,1.3740,0.022640,0.161652,0.085001,-0.000001,hard,211.912790,0.309640,0.222832,0.222832,0.222832,0.241243,0.191243,0.222832,0.191243,0.241243,29.8519,29.8756,29.8756,5
0.1064,descent,0.7634,0.7270,39.1992,48.4277,-42.7212,1.3740,0.022725,0.161813,0.085001,-0.000001,hard,211.912790,0.309667,0.223034,0.223034,0.223034,0.241570,0.191570,0.223034,0.191570,0.241570,29.8503,29.8742,29.8742,5
0.1076,descent,0.7634,0.7270,39.1992,48.4277,-42.9832,1.3740,0.022722,0.161847,0.085005,-0.000005,hard,211.912790,0.309667,0.223034,0.223034,0.223034,0.241570,0.191570,0.223034,0.191570,0.241570,29.8486,29.8727,29.8727,5
0.1088,descent,0.7634,0.7270,39.1992,48.4277,-42.9832,1.3740,0.022713,0.161826,0.085005,-0.000005,hard,211.912790,0.309667,0.223034,0.223034,0.223034,0.241570,0.191570,0.223034,0.191570,0.241570,29.8469,29.8713,29.8713,5
0.1108,descent,0.7634,0.7295,39.1992,48.4277,-42.9832,1.3740,0.022704,0.161805,0.084988,0.000012,hard,211.705339,0.309413,0.222816,0.222816,0.222816,0.241382,0.191382,0.222816,0.191382,0.241382,29.8454,29.8700,29.8700,5
0.1114,descent,0.7634,0.7282,39.1992,48.4277,-42.9832,1.3740,0.022671,0.161726,0.084995,0.000005,hard,211.818002,0.309551,0.222935,0.222935,0.222935,0.241484,0.191484,0.222935,0.191484,0.241484,29.8438,29.8686,29.8686,5
0.1120,descent,0.7634,0.7282,38.9355,48.4277,-43.5688,1.3740,0.022954,0.162286,0.084995,0.000005,hard,211.818002,0.309632,0.223541,0.223541,0.223541,0.242466,0.192466,0.223541,0.192466,0.242466,29.8422,29.8672,29.8672,5
0.1131,descent,0.7634,0.7270,38.8477,48.4277,-43.8835,1.3740,0.023048,0.162615,0.085008,-0.000008,hard,211.912790,0.309776,0.223842,0.223842,0.223842,0.242879,0.192879,0.223842,0.192879,0.242879,29.8405,29.8658,29.8658,5
0.1142,descent,0.7634,0.7270,38.7598,48.4277,-44.1668,1.3740,0.023147,0.162860,0.085008,-0.000008,hard,211.912790,0.309803,0.224044,0.224044,0.224044,0.243207,0.193207,0.224044,0.193207,0.243207,29.8388,29.8643,29.8643,5
0.1153,descent,0.7634,0.7275,38.7598,48.4277,-44.4217,1.3740,0.023143,0.162894,0.084998,0.000002,hard,211.875417,0.309758,0.224005,0.224005,0.224005,0.243173,0.193173,0.224005,0.193173,0.243173,29.8372,29.8629,29.8629,5
0.1164,descent,0.7634,0.7275,38.6719,48.4277,-44.7885,1.3740,0.023225,0.163046,0.084998,0.000002,hard,211.875417,0.309785,0.224206,0.224206,0.224206,0.243500,0.193500,0.224206,0.193500,0.243500,29.8355,29.8615,29.8615,5
0.1175,descent,0.7634,0.7288,38.6719,48.4277,-45.1187,1.3740,0.023222,0.163080,0.084992,0.000008,hard,211.767957,0.309653,0.224092,0.224092,0.224092,0.243402,0.193402,0.224092,0.193402,0.243402,29.8340,29.8601,29.8601,5
0.1186,descent,0.7634,0.7279,38.5840,48.4277,-45.4158,1.3740,0.023294,0.163213,0.084996,0.000004,hard,211.843609,0.309774,0.224374,0.224374,0.224374,0.243798,0.193798,0.224374,0.193798,0.243798,29.8323,29.8587,29.8587,5
0.1197,descent,0.7634,0.7279,38.5840,48.4277,-45.6832,1.3740,0.023300,0.163269,0.084996,0.000004,hard,211.843609,0.309774,0.224374,0.224374,0.224374,0.243798,0.193798,0.224374,0.193798,0.243798,29.8307,29.8573,29.8573,5
0.1208,descent,0.7634,0.7270,38.4961,48.4277,-45.9239,1.3740,0.023385,0.163432,0.085011,-0.000011,hard,211.912790,0.309886,0.224649,0.224649,0.224649,0.244189,0.194189,0.224649,0.194189,0.244189,29.8290,29.8559,29.8559,5
0.1219,descent,0.7634,0.7270,38.4082,48.4277,-46.5965,1.3740,0.023485,0.163671,0.085011,-0.000011,hard,211.912790,0.309914,0.224850,0.224850,0.224850,0.244516,0.194516,0.224850,0.194516,0.244516,29.8274,29.8544,29.8544,5
