Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad
0.0429,descent,0.4892,26.1914,37.2656,118.1640,-27.4800,0.018402,0.026028,0.084970,0.000030,0.2000
0.0440,descent,0.4892,26.2793,37.2656,119.5380,-27.4800,0.018329,0.026032,0.084970,0.000030,0.2000
0.0451,descent,0.4892,26.3672,37.2656,119.5380,-27.4800,0.018271,0.026036,0.084965,0.000035,0.2000
0.0463,descent,0.4892,26.5430,37.1777,119.5380,-27.4800,0.018151,0.026267,0.084965,0.000035,0.2000
0.0474,descent,0.4892,26.6309,37.1777,118.1640,-26.1060,0.018107,0.026217,0.084969,0.000031,0.2000
0.0485,descent,0.4892,26.7188,37.1777,118.1640,-26.1060,0.018049,0.026221,0.084964,0.000036,0.2000
0.0496,descent,0.4892,26.8066,37.0898,116.7900,-26.1060,0.018001,0.026449,0.084964,0.000036,0.2000
0.0507,descent,0.4892,26.8945,37.0898,116.7900,-26.1060,0.017943,0.026452,0.084960,0.000040,0.2000
0.0518,descent,0.4892,26.9824,37.0898,115.4160,-26.1060,0.017899,0.026456,0.084960,0.000040,0.2000
0.0529,descent,0.4892,27.0703,37.0020,114.0420,-26.1060,0.017852,0.026684,0.084957,0.000043,0.2000
0.0540,descent,0.4892,27.1582,37.0020,114.0420,-26.1060,0.017794,0.026688,0.084957,0.000043,0.2000
0.0551,descent,0.4892,27.2461,37.0020,112.6680,-24.7320,0.017750,0.026638,0.084951,0.000049,0.2000
0.0563,descent,0.4892,27.4219,36.9141,109.9200,-26.1060,0.017658,0.026924,0.084951,0.000049,0.2000
0.0573,descent,0.4892,27.4219,36.9141,108.5460,-26.1060,0.017673,0.026924,0.084956,0.000044,0.2000
0.0584,descent,0.4892,27.5098,36.9141,107.1720,-24.7320,0.017629,0.026873,0.084949,0.000051,0.2000
0.0596,descent,0.4892,27.5977,36.9141,105.7980,-24.7320,0.017585,0.026877,0.084949,0.000051,0.2000
0.0607,descent,0.4892,27.5977,36.8262,104.4240,-24.7320,0.017596,0.027101,0.084953,0.000047,0.2000
0.0618,descent,0.4892,27.5977,36.8262,103.0500,-24.7320,0.017610,0.027101,0.084953,0.000047,0.2000
0.0629,descent,0.4892,27.6855,36.8262,101.6760,-24.7320,0.017566,0.027105,0.084945,0.000055,0.2000
0.0640,descent,0.4892,27.7734,36.8262,100.3020,-24.7320,0.017522,0.027109,0.084945,0.000055,0.2000
0.0651,descent,0.4892,27.7734,36.8262,97.5540,-23.3580,0.017551,0.027055,0.084946,0.000054,0.2000
0.0663,descent,0.4892,27.9492,36.7383,94.8060,-23.3580,0.017460,0.027286,0.084946,0.000054,0.2000
0.0673,descent,0.4892,27.9492,36.7383,93.4320,-23.3580,0.017474,0.027286,0.084931,0.000069,0.2000
0.0684,descent,0.4892,28.0371,36.7383,92.0580,-23.3580,0.017430,0.027290,0.084960,0.000040,0.2000
0.0696,descent,0.4950,28.0371,36.7383,89.3100,-21.9840,0.017459,0.027236,0.084960,0.000040,0.2000
0.0707,descent,0.4950,28.1250,36.6504,87.9360,-21.9840,0.017411,0.027464,0.084926,0.000074,0.2000
0.0718,descent,0.4950,28.1250,36.6504,85.1880,-21.9840,0.017440,0.027464,0.084926,0.000074,0.2000
0.0729,descent,0.4950,28.2129,36.6504,83.8140,-21.9840,0.017396,0.027468,0.084939,0.000061,0.2000
0.0740,descent,0.4950,28.3008,36.6504,82.4400,-21.9840,0.017352,0.027471,0.084939,0.000061,0.2000
0.0751,descent,0.4950,28.3008,36.6504,81.0660,-20.6100,0.017367,0.027417,0.084938,0.000062,0.2000
0.0764,descent,0.4950,28.3887,36.6504,76.9440,-20.6100,0.017351,0.027421,0.084927,0.000073,0.2000
0.0774,descent,0.4950,28.3887,36.5625,75.5700,-20.6100,0.017362,0.027645,0.084927,0.000073,0.2000
0.0784,descent,0.4950,28.4766,36.5625,74.1960,-19.2360,0.017318,0.027594,0.084925,0.000075,0.2000
0.0796,descent,0.4950,28.4766,36.5625,71.4480,-19.2360,0.017347,0.027594,0.084925,0.000075,0.2000
0.0807,descent,0.4950,28.4766,36.5625,70.0740,-19.2360,0.017361,0.027594,0.084919,0.000081,0.2000
0.0818,descent,0.4950,28.5645,36.5625,68.7000,-19.2360,0.017317,0.027598,0.084919,0.000081,0.2000
0.0829,descent,0.4950,28.5645,36.5625,65.9520,-17.8620,0.017346,0.027544,0.084930,0.000070,0.2000
0.0840,descent,0.4950,28.5645,36.5625,64.5780,-17.8620,0.017360,0.027544,0.084930,0.000070,0.2000
0.0851,descent,0.4950,28.5645,36.5625,61.8300,-17.8620,0.017389,0.027544,0.084913,0.000087,0.2000
0.0862,descent,0.4950,28.6523,36.4746,59.0820,-16.4880,0.017356,0.027717,0.084913,0.000087,0.2000
0.0873,descent,0.4950,28.6523,36.4746,57.7080,-16.4880,0.017370,0.027717,0.084912,0.000088,0.2000
0.0884,descent,0.4950,28.6523,36.4746,54.9600,-16.4880,0.017398,0.027717,0.084913,0.000087,0.2000
0.0896,descent,0.4950,28.7402,36.4746,53.5860,-15.1140,0.017355,0.027667,0.084913,0.000087,0.2000
0.0907,descent,0.4950,28.7402,36.4746,52.2120,-15.1140,0.017369,0.027667,0.084903,0.000097,0.2000
0.0918,descent,0.4950,28.7402,36.4746,49.4640,-15.1140,0.017398,0.027667,0.084903,0.000097,0.2000
0.0929,descent,0.4950,28.7402,36.4746,48.0900,-13.7400,0.017412,0.027612,0.084903,0.000097,0.2000
0.0940,descent,0.4950,28.7402,36.4746,46.7160,-13.7400,0.017426,0.027612,0.084903,0.000097,0.2000
0.0951,descent,0.4950,28.7402,36.4746,45.3420,-12.3660,0.017441,0.027558,0.084899,0.000101,0.2000
0.0962,descent,0.4950,28.7402,36.4746,41.2200,-12.3660,0.017483,0.027558,0.084899,0.000101,0.2000
0.0973,descent,0.4950,28.7402,36.4746,38.4720,-12.3660,0.017512,0.027558,0.084902,0.000098,0.2000
0.0984,descent,0.4950,28.7402,36.3867,37.0980,-10.9920,0.017523,0.027728,0.084898,0.000102,0.2000
0.0996,descent,0.4950,28.7402,36.3867,35.7240,-10.9920,0.017537,0.027728,0.084898,0.000102,0.2000
0.1007,descent,0.4950,28.7402,36.3867,32.9760,-10.9920,0.017565,0.027728,0.084890,0.000110,0.2000
0.1018,descent,0.4950,28.7402,36.3867,31.6020,-10.9920,0.017580,0.027728,0.084890,0.000110,0.2000
0.1029,descent,0.4950,28.6523,36.3867,30.2280,-10.9920,0.017652,0.027724,0.084887,0.000113,0.2000
0.1040,descent,0.4950,28.6523,36.3867,27.4800,-9.6180,0.017681,0.027669,0.084887,0.000113,0.2000
0.1051,descent,0.4950,28.6523,36.3867,26.1060,-9.6180,0.017695,0.027669,0.084890,0.000110,0.2000
0.1062,descent,0.4950,28.6523,36.3867,21.9840,-9.6180,0.017738,0.027669,0.084890,0.000110,0.2000
0.1073,descent,0.4950,28.6523,36.3867,20.6100,-8.2440,0.017752,0.027615,0.084880,0.000120,0.2000
0.1084,descent,0.4950,28.6523,36.3867,19.2360,-8.2440,0.017767,0.027615,0.084875,0.000125,0.2000
0.1096,descent,0.4950,28.5645,36.3867,16.4880,-8.2440,0.017853,0.027611,0.084875,0.000125,0.2000
0.1107,descent,0.4950,28.5645,36.3867,15.1140,-8.2440,0.017868,0.027611,0.084870,0.000130,0.2000
0.1118,descent,0.4950,28.5645,36.3867,13.7400,-6.8700,0.017882,0.027557,0.084870,0.000130,0.2000
0.1129,descent,0.4950,28.5645,36.3867,12.3660,-6.8700,0.017896,0.027557,0.084869,0.000131,0.2000
0.1140,descent,0.4950,28.5645,36.3867,9.6180,-6.8700,0.017925,0.027557,0.084869,0.000131,0.2000
0.1151,descent,0.4950,28.5645,36.3867,8.2440,-6.8700,0.017939,0.027557,0.084875,0.000125,0.2000
0.1162,descent,0.4950,28.4766,36.3867,5.4960,-5.4960,0.018033,0.027506,0.084875,0.000125,0.2000
0.1173,descent,0.4950,28.4766,36.3867,4.1220,-5.4960,0.018676,0.027506,0.084868,0.000132,0.2000
0.1184,descent,0.4950,28.4766,36.3867,2.7480,-5.4960,0.033579,0.027506,0.084852,0.000148,0.2000
0.1196,descent,0.4950,28.4766,36.3867,1.3740,-4.1220,0.123635,0.028080,0.084852,0.000148,0.2000
0.1207,descent,0.4950,28.4766,36.3867,1.3740,-4.1220,0.123635,0.028080,0.084874,0.000126,0.2000
0.1218,descent,0.4950,28.3887,36.3867,0.0000,-4.1220,0.218141,0.028076,0.084874,0.000126,0.2000
0.1229,descent,0.4950,28.3887,36.3867,-1.3740,-4.1220,0.123722,0.028076,0.084865,0.000135,0.2000
0.1240,descent,0.4950,28.3887,36.3867,-2.7480,-4.1220,0.033694,0.028076,0.084865,0.000135,0.2000
0.1251,descent,0.4950,28.3887,36.3867,-4.1220,-2.7480,0.018820,0.042910,0.084860,0.000140,0.2000
0.1262,descent,0.4950,28.3008,36.3867,-6.8700,-2.7480,0.018271,0.042906,0.084860,0.000140,0.2000
0.1273,descent,0.4950,28.3008,36.3867,-8.2440,-2.7480,0.018285,0.042906,0.084860,0.000140,0.2000
0.1284,descent,0.4950,28.3008,36.3867,-8.2440,-2.7480,0.018285,0.042906,0.084857,0.000143,0.2000
0.1296,descent,0.4950,28.2129,36.3867,-9.6180,-2.7480,0.018357,0.042902,0.084857,0.000143,0.2000
0.1307,descent,0.4950,28.2129,36.3867,-10.9920,-1.3740,0.018372,0.132890,0.084840,0.000160,0.2000
0.1318,descent,0.4950,28.2129,36.3867,-10.9920,-1.3740,0.018372,0.132890,0.084840,0.000160,0.2000
0.1329,descent,0.4950,28.2129,36.3867,-12.3660,-1.3740,0.018386,0.132890,0.084856,0.000144,0.2000
0.1340,descent,0.4950,28.2129,36.3867,-12.3660,-1.3740,0.018386,0.132890,0.084856,0.000144,0.2000
0.1351,descent,0.4950,28.2129,36.3867,-12.3660,0.0000,0.018386,0.227269,0.084851,0.000149,0.2000
0.1362,descent,0.4950,28.2129,36.3867,-12.3660,0.0000,0.018386,0.227269,0.084851,0.000149,0.2000
0.1373,descent,0.4950,28.2129,36.3867,-12.3660,0.0000,0.018386,0.227269,0.084836,0.000164,0.2000
0.1384,descent,0.4950,28.2129,36.3867,-12.3660,0.0000,0.018386,0.227269,0.084842,0.000158,0.2000
0.1396,descent,0.4950,28.2129,36.3867,-12.3660,0.0000,0.018386,0.227269,0.084842,0.000158,0.2000
0.1407,descent,0.4950,28.2129,36.4746,-12.3660,0.0000,0.018390,0.227045,0.084843,0.000157,0.2000
0.1418,descent,0.4950,28.2129,36.4746,-12.3660,1.3740,0.018390,0.132557,0.084843,0.000157,0.2000
0.1429,descent,0.4950,28.2129,36.4746,-12.3660,1.3740,0.018390,0.132557,0.084828,0.000172,0.2000
0.1440,descent,0.4950,28.2129,36.4746,-12.3660,1.3740,0.018390,0.132557,0.084828,0.000172,0.2000
0.1451,descent,0.4950,28.2129,36.4746,-10.9920,1.3740,0.018376,0.132557,0.084826,0.000174,0.2000
0.1462,descent,0.4950,28.2129,36.5625,-10.9920,2.7480,0.018380,0.042236,0.084826,0.000174,0.2000
0.1473,descent,0.4950,28.2129,36.6504,-10.9920,4.1220,0.018383,0.027070,0.084835,0.000165,0.2000
0.1484,descent,0.4950,28.2129,36.6504,-10.9920,4.1220,0.018383,0.027070,0.084825,0.000175,0.2000
0.1496,descent,0.4950,28.2129,36.7383,-9.6180,5.4960,0.018373,0.026162,0.084825,0.000175,0.2000
0.1507,descent,0.4950,28.2129,36.8262,-9.6180,6.8700,0.018377,0.025877,0.084824,0.000176,0.2000
0.1518,descent,0.4950,28.2129,36.9141,-9.6180,8.2440,0.018381,0.025598,0.084824,0.000176,0.2000
0.1529,descent,0.4950,28.2129,37.0020,-9.6180,9.6180,0.018385,0.025320,0.084813,0.000187,0.2000
0.1540,descent,0.4950,28.2129,37.0898,-8.2440,12.3660,0.018374,0.024987,0.084813,0.000187,0.2000
0.1551,descent,0.4950,28.2129,37.1777,-8.2440,13.7400,0.018378,0.024708,0.084817,0.000183,0.2000
0.1563,descent,0.4950,28.2129,37.3535,-6.8700,17.8620,0.018372,0.024097,0.084817,0.000183,0.2000
0.1573,descent,0.4950,28.2129,37.5293,-6.8700,20.6100,0.018379,0.023540,0.084805,0.000195,0.2000
0.1584,descent,0.4950,28.2129,37.6172,-5.4960,23.3580,0.018376,0.023207,0.084808,0.000192,0.2000
0.1596,descent,0.5697,28.2129,37.7051,-5.4960,26.1060,0.018380,0.022875,0.084808,0.000192,0.2000
0.1607,descent,0.5697,28.2129,37.7930,-4.1220,28.8540,0.018999,0.022542,0.084801,0.000199,0.2000
0.1619,descent,0.5697,28.1250,37.8809,-4.1220,31.6020,0.019061,0.022205,0.084801,0.000199,0.2000
0.1629,descent,0.5697,28.1250,38.0566,-4.1220,34.3500,0.019068,0.021648,0.084795,0.000205,0.2000
0.1640,descent,0.5697,28.1250,38.1445,-4.1220,38.4720,0.019072,0.021261,0.084795,0.000205,0.2000
0.1651,descent,0.5697,28.1250,38.2324,-4.1220,41.2200,0.019076,0.020928,0.084804,0.000196,0.2000
0.1662,descent,0.5697,28.1250,38.3203,-2.7480,46.7160,0.033954,0.020487,0.084804,0.000196,0.2000
0.1673,descent,0.5697,28.1250,38.4082,-2.7480,49.4640,0.033958,0.020154,0.084784,0.000216,0.2000
0.1684,descent,0.5697,28.1250,38.5840,-2.7480,52.2120,0.033966,0.019597,0.084790,0.000210,0.2000
0.1696,descent,0.5697,28.1250,38.5840,-2.7480,54.9600,0.033966,0.019489,0.084790,0.000210,0.2000
0.1707,descent,0.5697,28.1250,38.7598,-2.7480,57.7080,0.033974,0.018932,0.084773,0.000227,0.2000
0.1718,descent,0.5697,28.1250,38.7598,-2.7480,60.4560,0.033974,0.018823,0.084773,0.000227,0.2000
0.1729,descent,0.5697,28.0371,38.8477,-2.7480,63.2040,0.034036,0.018486,0.084781,0.000219,0.2000
0.1740,descent,0.5697,28.0371,38.9355,-2.7480,65.9520,0.034040,0.018154,0.084781,0.000219,0.2000
0.1751,descent,0.5697,28.0371,39.0234,-2.7480,68.7000,0.034044,0.017821,0.084768,0.000232,0.2000
0.1762,descent,0.5697,28.0371,39.1992,-4.1220,74.1960,0.019178,0.017156,0.084768,0.000232,0.2000
0.1774,descent,0.5697,28.0371,39.2871,-4.1220,75.5700,0.019182,0.016877,0.084769,0.000231,0.2000
0.1784,descent,0.5697,27.9492,39.4629,-4.1220,78.3180,0.019248,0.016317,0.084768,0.000232,0.2000
0.1796,descent,0.5697,27.9492,39.4629,-5.4960,79.6920,0.018634,0.016263,0.084768,0.000232,0.2000
0.1807,descent,0.5697,27.9492,39.4629,-5.4960,81.0660,0.018634,0.016208,0.084756,0.000244,0.2000
0.1818,descent,0.5697,27.9492,39.5508,-5.4960,82.4400,0.018638,0.015930,0.084756,0.000244,0.2000
0.1829,descent,0.5697,27.9492,39.6387,-5.4960,83.8140,0.018642,0.015652,0.084759,0.000241,0.2000
0.1840,descent,0.5697,27.9492,39.7266,-5.4960,85.1880,0.018646,0.015373,0.084759,0.000241,0.2000
0.1851,descent,0.5697,27.9492,39.8145,-6.8700,85.1880,0.018657,0.015150,0.084753,0.000247,0.2000
0.1862,descent,0.5697,27.8613,39.9023,-6.8700,86.5620,0.018719,0.014867,0.084753,0.000247,0.2000
0.1873,descent,0.5697,27.8613,39.9023,-6.8700,86.5620,0.018719,0.014867,0.084757,0.000243,0.2000
0.1884,descent,0.5697,27.8613,39.9902,-8.2440,85.1880,0.018737,0.014698,0.084742,0.000258,0.2000
0.1896,descent,0.5697,27.8613,39.9902,-8.2440,85.1880,0.018737,0.014698,0.084742,0.000258,0.2000
0.1907,descent,0.5697,27.8613,40.0781,-8.2440,83.8140,0.018741,0.014529,0.084736,0.000264,0.2000
0.1918,descent,0.5697,27.7734,40.0781,-9.6180,82.4400,0.018813,0.014579,0.084736,0.000264,0.2000
0.1929,descent,0.5697,27.7734,40.1660,-9.6180,82.4400,0.018817,0.014355,0.084732,0.000268,0.2000
0.1940,descent,0.5697,27.7734,40.1660,-9.6180,81.0660,0.018817,0.014410,0.084732,0.000268,0.2000
0.1951,descent,0.5697,27.7734,40.2539,-9.6180,79.6920,0.018821,0.014241,0.084747,0.000253,0.2000
0.1962,descent,0.5697,27.7734,40.2539,-9.6180,76.9440,0.018821,0.014349,0.084747,0.000253,0.2000
0.1973,descent,0.5697,27.7734,40.2539,-9.6180,75.5700,0.018821,0.014404,0.084733,0.000267,0.2000
0.1984,descent,0.5697,27.6855,40.2539,-10.9920,72.8220,0.018894,0.014509,0.084719,0.000281,0.2000
0.1996,descent,0.5697,27.6855,40.3418,-10.9920,71.4480,0.018898,0.014339,0.084719,0.000281,0.2000
0.2007,descent,0.5697,27.6855,40.3418,-10.9920,70.0740,0.018898,0.014394,0.084727,0.000273,0.2000
0.2018,descent,0.5697,27.6855,40.3418,-10.9920,67.3260,0.018898,0.014503,0.084727,0.000273,0.2000
0.2029,descent,0.5697,27.5977,40.3418,-12.3660,65.9520,0.018970,0.014553,0.084700,0.000300,0.2000
0.2040,descent,0.5697,27.5977,40.3418,-12.3660,63.2040,0.018970,0.014662,0.084700,0.000300,0.2000
0.2051,descent,0.5697,27.5977,40.3418,-12.3660,60.4560,0.018970,0.014771,0.084688,0.000312,0.2000
0.2062,descent,0.5697,27.5977,40.3418,-12.3660,56.3340,0.018970,0.014934,0.084688,0.000312,0.2000
0.2073,descent,0.5697,27.5977,40.3418,-12.3660,53.5860,0.018970,0.015043,0.084698,0.000302,0.2000
0.2084,descent,0.5697,27.5977,40.3418,-13.7400,50.8380,0.018984,0.015152,0.084692,0.000308,0.2000
0.2096,descent,0.5697,27.5977,40.3418,-13.7400,48.0900,0.018984,0.015260,0.084692,0.000308,0.2000
0.2107,descent,0.5697,27.5977,40.2539,-13.7400,45.3420,0.018980,0.015593,0.084692,0.000308,0.2000
0.2118,descent,0.5697,27.5977,40.2539,-13.7400,42.5940,0.018980,0.015702,0.084692,0.000308,0.2000
0.2129,descent,0.5697,27.5098,40.2539,-13.7400,39.8460,0.019038,0.015807,0.084683,0.000317,0.2000
0.2140,descent,0.5697,27.5098,40.2539,-13.7400,37.0980,0.019038,0.015915,0.084683,0.000317,0.2000
0.2151,descent,0.5697,27.5098,40.2539,-13.7400,34.3500,0.019038,0.016024,0.084680,0.000320,0.2000
0.2164,descent,0.5697,27.4219,40.2539,-15.1140,30.2280,0.019111,0.016184,0.084683,0.000317,0.2000
0.2174,descent,0.5697,27.4219,40.2539,-15.1140,27.4800,0.019111,0.016292,0.084683,0.000317,0.2000
0.2184,descent,0.5697,27.4219,40.2539,-15.1140,24.7320,0.019111,0.016401,0.084667,0.000333,0.2000
0.2196,descent,0.5697,27.4219,40.2539,-15.1140,23.3580,0.019111,0.016456,0.084667,0.000333,0.2000
0.2207,descent,0.5697,27.4219,40.1660,-15.1140,20.6100,0.019107,0.016788,0.084676,0.000324,0.2000
0.2218,descent,0.5697,27.4219,40.1660,-15.1140,19.2360,0.019107,0.016843,0.084676,0.000324,0.2000
0.2229,descent,0.5697,27.3340,40.1660,-16.4880,16.4880,0.019179,0.016948,0.084674,0.000326,0.2000
0.2240,descent,0.5697,27.3340,40.1660,-16.4880,15.1140,0.019179,0.017002,0.084674,0.000326,0.2000
0.2251,descent,0.5697,27.3340,40.1660,-16.4880,12.3660,0.019179,0.017111,0.084659,0.000341,0.2000
0.2262,descent,0.5697,27.2461,40.0781,-16.4880,8.2440,0.019233,0.017494,0.084659,0.000341,0.2000
0.2273,descent,0.5697,27.2461,40.0781,-16.4880,6.8700,0.019233,0.017548,0.084653,0.000347,0.2000
0.2284,descent,0.5697,27.2461,40.0781,-16.4880,5.4960,0.019233,0.017610,0.084659,0.000341,0.2000
0.2296,descent,0.5697,27.2461,40.0781,-17.8620,4.1220,0.019247,0.018293,0.084659,0.000341,0.2000
0.2307,descent,0.5697,27.1582,39.9902,-17.8620,1.3740,0.019301,0.123552,0.084642,0.000358,0.2000
0.2318,descent,0.5697,27.1582,39.9902,-17.8620,0.0000,0.019301,0.218040,0.084642,0.000358,0.2000
0.2329,descent,0.5697,27.1582,39.9902,-17.8620,-1.3740,0.019301,0.123661,0.084628,0.000372,0.2000
0.2340,descent,0.5697,27.1582,39.9902,-17.8620,-2.7480,0.019301,0.033673,0.084628,0.000372,0.2000
0.2351,descent,0.5697,27.0703,39.9023,-17.8620,-4.1220,0.019355,0.019059,0.084632,0.000368,0.2000
0.2362,descent,0.5697,27.0703,39.9023,-17.8620,-6.8700,0.019355,0.018532,0.084632,0.000368,0.2000
0.2373,descent,0.5697,27.0703,39.9023,-17.8620,-8.2440,0.019355,0.018586,0.084627,0.000373,0.2000
0.2384,descent,0.5697,26.9824,39.8145,-19.2360,-8.2440,0.019424,0.018806,0.084639,0.000361,0.2000
0.2396,descent,0.5697,26.9824,39.8145,-19.2360,-9.6180,0.019424,0.018861,0.084639,0.000361,0.2000
0.2407,descent,0.5697,26.9824,39.8145,-19.2360,-10.9920,0.019424,0.018915,0.084618,0.000382,0.2000
0.2418,descent,0.5697,26.8945,39.8145,-19.2360,-10.9920,0.019482,0.018911,0.084618,0.000382,0.2000
0.2429,descent,0.5697,26.8945,39.8145,-19.2360,-12.3660,0.019482,0.018966,0.084615,0.000385,0.2000
0.2440,descent,0.5697,26.8945,39.7266,-19.2360,-12.3660,0.019478,0.019189,0.084615,0.000385,0.2000
0.2451,descent,0.5697,26.8945,39.7266,-19.2360,-12.3660,0.019478,0.019189,0.084602,0.000398,0.2000
0.2462,descent,0.5697,26.8066,39.7266,-19.2360,-13.7400,0.019536,0.019240,0.084602,0.000398,0.2000
0.2473,descent,0.5697,26.8066,39.7266,-20.6100,-13.7400,0.019550,0.019240,0.084619,0.000381,0.2000
0.2484,descent,0.5697,26.8066,39.7266,-19.2360,-13.7400,0.019536,0.019240,0.084595,0.000405,0.2000
0.2496,descent,0.5580,26.7188,39.7266,-20.6100,-15.1140,0.019608,0.019290,0.084595,0.000405,0.2000
0.2507,descent,0.5580,26.7188,39.7266,-20.6100,-15.1140,0.019608,0.019290,0.084592,0.000408,0.2000
0.2518,descent,0.5580,26.7188,39.7266,-20.6100,-15.1140,0.019608,0.019290,0.084592,0.000408,0.2000
0.2529,descent,0.5580,26.7188,39.7266,-20.6100,-15.1140,0.019608,0.019290,0.084603,0.000397,0.2000
0.2540,descent,0.5580,26.6309,39.7266,-20.6100,-13.7400,0.019666,0.019232,0.084603,0.000397,0.2000
0.2551,descent,0.5580,26.6309,39.7266,-20.6100,-13.7400,0.019666,0.019232,0.084584,0.000416,0.2000
0.2562,descent,0.5580,26.5430,39.7266,-21.9840,-13.7400,0.019739,0.019228,0.084584,0.000416,0.2000
0.2573,descent,0.5580,26.5430,39.7266,-21.9840,-13.7400,0.019739,0.019228,0.084580,0.000420,0.2000
