Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0006,descent,1.1848,50.8887,44.6484,-2.7480,43.9680,0.042135,0.027479,0.090001,-0.000001,0.6000,+5
0.0018,descent,1.1848,50.8887,44.6484,-4.1220,45.3420,0.027261,0.027425,0.089997,0.000003,0.6000,+5
0.0029,descent,1.1848,50.8887,44.6484,-4.1220,45.3420,0.027261,0.027425,0.089997,0.000003,0.6000,+5
0.0040,descent,1.1848,50.8887,44.6484,-4.1220,43.9680,0.027261,0.027479,0.090002,-0.000002,0.6000,+5
0.0052,descent,1.1848,50.8887,44.6484,-2.7480,43.9680,0.042135,0.027479,0.090002,-0.000002,0.6000,+5
0.0063,descent,1.1848,50.8887,44.7363,-2.7480,43.9680,0.042140,0.026793,0.089990,0.000010,0.6000,+5
0.0074,descent,1.1848,50.8887,44.7363,-2.7480,42.5940,0.042140,0.026847,0.089990,0.000010,0.6000,+5
0.0085,descent,1.1848,50.8887,44.7363,-2.7480,42.5940,0.042140,0.026847,0.090006,-0.000006,0.6000,+5
0.0096,descent,1.1848,50.8887,44.7363,-2.7480,41.2200,0.042140,0.026902,0.090005,-0.000005,0.6000,+5
0.0108,descent,1.1848,50.8887,44.7363,-2.7480,38.4720,0.042140,0.027010,0.090005,-0.000005,0.6000,+5
0.0118,descent,1.1848,50.8887,44.7363,-2.7480,38.4720,0.042140,0.027010,0.089996,0.000004,0.6000,+5
0.0129,descent,1.1848,50.8008,44.7363,-2.7480,37.0980,0.042318,0.027060,0.089996,0.000004,0.6000,+5
0.0140,descent,1.1848,50.8887,44.7363,-2.7480,34.3500,0.042140,0.027174,0.089983,0.000017,0.6000,+5
0.0152,descent,1.1848,50.8008,44.7363,-2.7480,32.9760,0.042318,0.027223,0.089983,0.000017,0.6000,+5
0.0163,descent,1.1848,50.8008,44.7363,-2.7480,31.6020,0.042318,0.027278,0.089981,0.000019,0.6000,+5
0.0174,descent,1.1848,50.8008,44.7363,-4.1220,30.2280,0.027445,0.027332,0.089981,0.000019,0.6000,+5
0.0185,descent,1.1848,50.8008,44.7363,-4.1220,28.8540,0.027445,0.027387,0.090002,-0.000002,0.6000,+5
0.0196,descent,1.1848,50.8008,44.7363,-4.1220,27.4800,0.027445,0.027441,0.089980,0.000020,0.6000,+5
0.0208,descent,1.1848,50.8008,44.6484,-4.1220,23.3580,0.027440,0.028291,0.089980,0.000020,0.6000,+5
0.0218,descent,1.1848,50.8008,44.6484,-4.1220,21.9840,0.027440,0.028345,0.089992,0.000008,0.6000,+5
0.0229,descent,1.1848,50.8887,44.6484,-4.1220,20.6100,0.027261,0.028405,0.089992,0.000008,0.6000,+5
0.0240,descent,1.1848,50.8008,44.6484,-4.1220,19.2360,0.027440,0.028454,0.089983,0.000017,0.6000,+5
0.0252,descent,1.1848,50.8887,44.6484,-4.1220,16.4880,0.027261,0.028568,0.089983,0.000017,0.6000,+5
0.0263,descent,1.1848,50.8008,44.6484,-4.1220,15.1140,0.027440,0.028618,0.089993,0.000007,0.6000,+5
0.0274,descent,1.1848,50.8008,44.6484,-4.1220,13.7400,0.027440,0.028672,0.089970,0.000030,0.6000,+5
0.0285,descent,1.1848,50.8008,44.6484,-4.1220,12.3660,0.027440,0.028726,0.089970,0.000030,0.6000,+5
0.0296,descent,1.1848,50.8887,44.6484,-4.1220,10.9920,0.027261,0.028786,0.089984,0.000016,0.6000,+5
0.0308,descent,1.1848,50.8008,44.6484,-4.1220,9.6180,0.027440,0.028835,0.089984,0.000016,0.6000,+5
0.0318,descent,1.1848,50.8008,44.6484,-2.7480,8.2440,0.042314,0.028890,0.089981,0.000019,0.6000,+5
0.0329,descent,1.1848,50.8008,44.6484,-2.7480,6.8700,0.042314,0.028944,0.089981,0.000019,0.6000,+5
0.0340,descent,1.1848,50.8008,44.6484,-2.7480,5.4960,0.042314,0.029006,0.089975,0.000025,0.6000,+5
0.0352,descent,1.1848,50.8008,44.6484,-2.7480,5.4960,0.042314,0.029006,0.089975,0.000025,0.6000,+5
0.0363,descent,1.1848,50.8008,44.6484,-2.7480,4.1220,0.042314,0.029689,0.089979,0.000021,0.6000,+5
0.0374,descent,1.1848,50.8008,44.6484,-2.7480,4.1220,0.042314,0.029689,0.089983,0.000017,0.6000,+5
0.0385,descent,1.1848,50.8887,44.6484,-2.7480,2.7480,0.042135,0.044636,0.089983,0.000017,0.6000,+5
0.0396,descent,1.1848,50.8008,44.6484,-2.7480,2.7480,0.042314,0.044632,0.090002,-0.000002,0.6000,+5
0.0408,descent,1.1848,50.8008,44.5605,-2.7480,0.0000,0.042309,0.229903,0.090002,-0.000002,0.6000,+5
0.0418,descent,1.1848,50.8008,44.5605,-2.7480,0.0000,0.042309,0.229903,0.089979,0.000021,0.6000,+5
0.0429,descent,1.1848,50.8008,44.5605,-2.7480,-1.3740,0.042309,0.135524,0.089979,0.000021,0.6000,+5
0.0440,descent,1.1848,50.8008,44.5605,-2.7480,-1.3740,0.042309,0.135524,0.089997,0.000003,0.6000,+5
0.0452,descent,1.1848,50.8008,44.5605,-1.3740,-1.3740,0.132337,0.135524,0.089997,0.000003,0.6000,+5
0.0463,descent,1.1848,50.8008,44.5605,-1.3740,-2.7480,0.132337,0.045536,0.089988,0.000012,0.6000,+5
0.0474,descent,1.1848,50.8887,44.5605,-1.3740,-2.7480,0.132158,0.045541,0.089983,0.000017,0.6000,+5
0.0485,descent,1.1983,50.8887,44.5605,0.0000,-2.7480,0.226577,0.045541,0.089983,0.000017,0.6000,+5
0.0496,descent,1.1983,50.8008,44.5605,0.0000,-2.7480,0.226756,0.045536,0.089991,0.000009,0.6000,+5
0.0508,descent,1.1983,50.8887,44.5605,1.3740,-4.1220,0.132129,0.030707,0.089991,0.000009,0.6000,+5
0.0518,descent,1.1983,50.8008,44.5605,1.3740,-4.1220,0.132308,0.030702,0.089995,0.000005,0.6000,+5
0.0529,descent,1.1983,50.8008,44.5605,1.3740,-4.1220,0.132308,0.030702,0.089995,0.000005,0.6000,+5
0.0540,descent,1.1983,50.8008,44.5605,1.3740,-2.7480,0.132308,0.045536,0.089975,0.000025,0.6000,+5
0.0552,descent,1.1983,50.8008,44.5605,0.0000,-2.7480,0.226756,0.045536,0.089975,0.000025,0.6000,+5
0.0563,descent,1.1983,50.8008,44.6484,0.0000,-2.7480,0.226761,0.044849,0.089980,0.000020,0.6000,+5
0.0574,descent,1.1983,50.8887,44.6484,0.0000,-1.3740,0.226582,0.134842,0.089971,0.000029,0.6000,+5
0.0585,descent,1.1983,50.8887,44.6484,1.3740,-1.3740,0.132134,0.134842,0.089971,0.000029,0.6000,+5
0.0596,descent,1.1983,50.8887,44.6484,1.3740,-1.3740,0.132134,0.134842,0.089960,0.000040,0.6000,+5
0.0608,descent,1.1983,50.9766,44.6484,1.3740,-1.3740,0.131955,0.134846,0.089960,0.000040,0.6000,+5
0.0618,descent,1.1983,50.9766,44.6484,2.7480,0.0000,0.041899,0.229226,0.089962,0.000038,0.6000,+5
0.0629,descent,1.1983,50.9766,44.6484,2.7480,0.0000,0.041899,0.229226,0.089962,0.000038,0.6000,+5
0.0640,descent,1.1983,51.0645,44.7363,4.1220,0.0000,0.026822,0.228544,0.089974,0.000026,0.6000,+5
0.0652,descent,1.1983,51.0645,44.7363,4.1220,1.3740,0.026822,0.134056,0.089974,0.000026,0.6000,+5
