Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0008,descent,0.9847,47.9004,46.7578,-37.0980,74.1960,0.033167,0.009640,0.090003,-0.000003,0.6000,+5
0.0014,descent,0.9847,47.9004,46.8457,-37.0980,75.5700,0.033172,0.008898,0.090003,-0.000003,0.6000,+5
0.0027,descent,0.9847,47.8125,46.8457,-37.0980,75.5700,0.033351,0.008894,0.090011,-0.000011,0.6000,+5
0.0036,descent,0.9847,47.8125,46.8457,-37.0980,75.5700,0.033351,0.008894,0.090011,-0.000011,0.6000,+5
0.0049,descent,0.9847,47.7246,46.8457,-37.0980,75.5700,0.033530,0.008889,0.090001,-0.000001,0.6000,+5
0.0059,descent,0.9847,47.7246,46.8457,-37.0980,74.1960,0.033530,0.008943,0.090001,-0.000001,0.6000,+5
0.0070,descent,0.9847,47.7246,46.8457,-37.0980,72.8220,0.033530,0.008998,0.089987,0.000013,0.6000,+5
0.0081,descent,0.9847,47.6367,46.8457,-35.7240,71.4480,0.033695,0.009048,0.089987,0.000013,0.6000,+5
0.0093,descent,0.9847,47.6367,46.8457,-35.7240,70.0740,0.033695,0.009102,0.090008,-0.000008,0.6000,+5
0.0106,descent,0.9847,47.6367,46.8457,-35.7240,65.9520,0.033695,0.009265,0.089988,0.000012,0.6000,+5
0.0114,descent,0.9847,47.4609,46.8457,-35.7240,63.2040,0.034053,0.009365,0.089988,0.000012,0.6000,+5
0.0126,descent,0.9847,47.4609,46.8457,-35.7240,61.8300,0.034053,0.009419,0.089994,0.000006,0.6000,+5
0.0136,descent,0.9847,47.3730,46.8457,-35.7240,59.0820,0.034232,0.009523,0.089994,0.000006,0.6000,+5
0.0147,descent,0.9847,47.3730,46.7578,-35.7240,56.3340,0.034227,0.010319,0.089993,0.000007,0.6000,+5
0.0158,descent,0.9847,47.3730,46.7578,-34.3500,53.5860,0.034213,0.010428,0.089993,0.000007,0.6000,+5
0.0169,descent,0.9847,47.2852,46.7578,-34.3500,49.4640,0.034392,0.010586,0.090005,-0.000005,0.6000,+5
0.0180,descent,0.9847,47.2852,46.7578,-34.3500,46.7160,0.034392,0.010695,0.090005,-0.000005,0.6000,+5
0.0191,descent,0.9847,47.2852,46.7578,-34.3500,43.9680,0.034392,0.010804,0.089984,0.000016,0.6000,+5
0.0203,descent,0.9847,47.1973,46.6699,-32.9760,37.0980,0.034552,0.011758,0.089984,0.000016,0.6000,+5
0.0214,descent,0.9847,47.1973,46.6699,-32.9760,34.3500,0.034552,0.011867,0.089995,0.000005,0.6000,+5
0.0225,descent,0.9847,47.1973,46.5820,-32.9760,30.2280,0.034547,0.012717,0.089980,0.000020,0.6000,+5
0.0236,descent,0.9847,47.1094,46.5820,-32.9760,27.4800,0.034726,0.012821,0.089980,0.000020,0.6000,+5
0.0247,descent,0.9847,47.1094,46.5820,-32.9760,24.7320,0.034726,0.012930,0.089992,0.000008,0.6000,+5
0.0258,descent,0.9847,47.1094,46.4062,-31.6020,20.6100,0.034702,0.014466,0.089992,0.000008,0.6000,+5
0.0269,descent,0.9847,47.0215,46.4062,-31.6020,17.8620,0.034881,0.014571,0.089984,0.000016,0.6000,+5
0.0280,descent,0.9847,47.0215,46.4062,-31.6020,15.1140,0.034881,0.014679,0.089984,0.000016,0.6000,+5
0.0291,descent,0.9847,47.0215,46.3184,-31.6020,12.3660,0.034877,0.015475,0.089985,0.000015,0.6000,+5
0.0303,descent,0.9847,46.9336,46.3184,-30.2280,5.4960,0.035041,0.015750,0.089985,0.000015,0.6000,+5
0.0313,descent,0.9847,46.9336,46.2305,-30.2280,2.7480,0.035037,0.032062,0.089991,0.000009,0.6000,+5
0.0325,descent,0.9847,46.9336,46.2305,-28.8540,1.3740,0.035022,0.122159,0.089990,0.000010,0.6000,+5
0.0336,descent,0.9847,46.9336,46.1426,-28.8540,-1.3740,0.035018,0.122954,0.089990,0.000010,0.6000,+5
0.0347,descent,0.9847,46.9336,46.1426,-28.8540,-4.1220,0.035018,0.018133,0.089982,0.000018,0.6000,+5
0.0358,descent,0.9847,46.9336,46.0547,-27.4800,-6.8700,0.034999,0.018293,0.089982,0.000018,0.6000,+5
0.0369,descent,0.9847,46.8457,46.0547,-27.4800,-9.6180,0.035178,0.018397,0.089984,0.000016,0.6000,+5
0.0380,descent,0.9847,46.8457,46.0547,-26.1060,-10.9920,0.035163,0.018451,0.089984,0.000016,0.6000,+5
0.0392,descent,0.9847,46.8457,45.9668,-26.1060,-13.7400,0.035159,0.019247,0.089999,0.000001,0.6000,+5
0.0403,descent,0.9847,46.7578,45.8789,-24.7320,-16.4880,0.035319,0.020038,0.089999,0.000001,0.6000,+5
0.0414,descent,0.9847,46.7578,45.8789,-24.7320,-17.8620,0.035319,0.020092,0.089986,0.000014,0.6000,+5
0.0425,descent,0.9847,46.7578,45.7910,-24.7320,-19.2360,0.035314,0.020833,0.089978,0.000022,0.6000,+5
