Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,-0.0013,8.1738,30.4980,19.2360,52.2120,0.000431,0.003298,0.085009,-0.000009,0.0500,2
0.0015,descent,-0.0013,8.1738,30.5859,19.2360,52.2120,0.000434,0.003246,0.085009,-0.000009,0.0500,2
0.0026,descent,-0.0013,8.1738,30.5859,19.2360,50.8380,0.000434,0.003300,0.084984,0.000016,0.0500,2
0.0037,descent,-0.0013,8.1738,30.5859,19.2360,50.8380,0.000434,0.003300,0.084984,0.000016,0.0500,2
0.0048,descent,-0.0013,8.1738,30.6738,19.2360,49.4640,0.000437,0.003303,0.085005,-0.000005,0.0500,2
0.0059,descent,-0.0013,8.2617,30.6738,19.2360,48.0900,0.000424,0.003360,0.084998,0.000002,0.0500,2
0.0070,descent,-0.0013,8.2617,30.6738,17.8620,48.0900,0.000438,0.003360,0.084998,0.000002,0.0500,2
0.0081,descent,-0.0013,8.2617,30.6738,17.8620,46.7160,0.000438,0.003415,0.085000,0.000000,0.0500,2
0.0092,descent,-0.0013,8.2617,30.7617,17.8620,45.3420,0.000441,0.003417,0.085000,0.000000,0.0500,2
0.0103,descent,-0.0013,8.3496,30.7617,17.8620,42.5940,0.000427,0.003529,0.084987,0.000013,0.0500,2
0.0115,descent,-0.0013,8.3496,30.7617,17.8620,41.2200,0.000427,0.003583,0.084987,0.000013,0.0500,2
0.0126,descent,-0.0013,8.3496,30.7617,17.8620,41.2200,0.000427,0.003583,0.084987,0.000013,0.0500,2
0.0137,descent,-0.0013,8.3496,30.7617,17.8620,39.8460,0.000427,0.003638,0.084987,0.000013,0.0500,2
0.0148,descent,-0.0013,8.3496,30.7617,17.8620,39.8460,0.000427,0.003638,0.084987,0.000013,0.0500,2
0.0159,descent,-0.0013,8.3496,30.7617,17.8620,39.8460,0.000427,0.003638,0.084987,0.000013,0.0500,2
0.0170,descent,-0.0013,8.4375,30.7617,17.8620,37.0980,0.000414,0.003750,0.084986,0.000014,0.0500,2
0.0182,descent,-0.0013,8.4375,30.7617,17.8620,32.9760,0.000414,0.003913,0.084987,0.000013,0.0500,2
0.0192,descent,-0.0014,8.4375,30.7617,17.8620,31.6020,0.000414,0.003967,0.084987,0.000013,0.0500,2
0.0204,descent,-0.0014,8.5254,30.7617,19.2360,28.8540,0.000386,0.004079,0.084984,0.000016,0.0500,2
