Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.3461,14.9414,33.3984,-1.3740,-6.8700,0.119825,0.020422,0.084987,0.000013,0.1300,3
0.0018,descent,0.3461,14.9414,33.3984,-1.3740,-6.8700,0.119825,0.020422,0.084987,0.000013,0.1300,3
0.0029,descent,0.3461,14.9414,33.3984,0.0000,-6.8700,0.214244,0.020422,0.084999,0.000001,0.1300,3
0.0040,descent,0.3461,14.9414,33.3984,0.0000,-6.8700,0.214244,0.020422,0.084994,0.000006,0.1300,3
0.0051,descent,0.3461,14.9414,33.3984,0.0000,-6.8700,0.214244,0.020422,0.084994,0.000006,0.1300,3
0.0062,descent,0.3461,14.9414,33.3105,0.0000,-6.8700,0.214241,0.020566,0.084987,0.000013,0.1300,3
0.0074,descent,0.3461,14.9414,33.3105,0.0000,-6.8700,0.214241,0.020566,0.084987,0.000013,0.1300,3
0.0085,descent,0.3461,15.0293,33.3105,0.0000,-6.8700,0.214204,0.020569,0.084981,0.000019,0.1300,3
0.0096,descent,0.3461,15.0293,33.3105,1.3740,-6.8700,0.119756,0.020569,0.084981,0.000019,0.1300,3
0.0107,descent,0.3461,15.0293,33.3105,1.3740,-6.8700,0.119756,0.020569,0.084999,0.000001,0.1300,3
0.0118,descent,0.3461,15.0293,33.3105,1.3740,-6.8700,0.119756,0.020569,0.084999,0.000001,0.1300,3
0.0129,descent,0.3461,15.1172,33.2227,2.7480,-8.2440,0.029658,0.020771,0.084974,0.000026,0.1300,3
0.0140,descent,0.3461,15.2051,33.2227,4.1220,-8.2440,0.014718,0.020774,0.084990,0.000010,0.1300,3
0.0151,descent,0.3461,15.2051,33.2227,4.1220,-8.2440,0.014718,0.020774,0.084990,0.000010,0.1300,3
0.0162,descent,0.3461,15.2930,33.2227,5.4960,-8.2440,0.014038,0.020777,0.084996,0.000004,0.1300,3
0.0174,descent,0.3461,15.2930,33.2227,6.8700,-8.2440,0.014016,0.020777,0.084996,0.000004,0.1300,3
0.0185,descent,0.3461,15.3809,33.2227,8.2440,-8.2440,0.013965,0.020781,0.084995,0.000005,0.1300,3
0.0196,descent,0.3461,15.4688,33.2227,9.6180,-8.2440,0.013913,0.020784,0.084995,0.000005,0.1300,3
0.0207,descent,0.3461,15.5566,33.2227,12.3660,-8.2440,0.013847,0.020787,0.084990,0.000010,0.1300,3
0.0218,descent,0.3461,15.7324,33.2227,13.7400,-8.2440,0.013758,0.020794,0.084990,0.000010,0.1300,3
0.0229,descent,0.3461,15.9082,33.1348,19.2360,-8.2440,0.013622,0.020944,0.084996,0.000004,0.1300,3
0.0240,descent,0.3461,16.0840,33.1348,21.9840,-8.2440,0.013519,0.020951,0.084992,0.000008,0.1300,3
