Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.2375,26.5430,25.7520,-16.4880,-9.6180,0.002142,0.018290,0.085012,-0.000012,0.0800,2
0.0019,descent,0.2375,26.4551,25.7520,-17.8620,-9.6180,0.002179,0.018287,0.085012,-0.000012,0.0800,2
0.0029,descent,0.2375,26.4551,25.7520,-17.8620,-9.6180,0.002179,0.018287,0.084997,0.000003,0.0800,2
0.0039,descent,0.2375,26.4551,25.7520,-17.8620,-9.6180,0.002179,0.018287,0.084997,0.000003,0.0800,2
0.0051,descent,0.2375,26.3672,25.7520,-19.2360,-9.6180,0.002215,0.018284,0.084999,0.000001,0.0800,2
0.0062,descent,0.2375,26.3672,25.7520,-19.2360,-9.6180,0.002215,0.018284,0.084999,0.000001,0.0800,2
0.0073,descent,0.2375,26.3672,25.6641,-19.2360,-9.6180,0.002212,0.018370,0.084989,0.000011,0.0800,2
0.0084,descent,0.2375,26.3672,25.6641,-19.2360,-9.6180,0.002212,0.018370,0.084989,0.000011,0.0800,2
0.0095,descent,0.2375,26.3672,25.6641,-19.2360,-9.6180,0.002212,0.018370,0.085007,-0.000007,0.0800,2
0.0108,descent,0.2375,26.2793,25.6641,-19.2360,-9.6180,0.002234,0.018367,0.084997,0.000003,0.0800,2
0.0118,descent,0.2375,26.2793,25.6641,-20.6100,-9.6180,0.002248,0.018367,0.084997,0.000003,0.0800,2
0.0130,descent,0.2375,26.1914,25.5762,-20.6100,-9.6180,0.002267,0.018450,0.084999,0.000001,0.0800,2
0.0142,descent,0.2375,26.1914,25.5762,-20.6100,-9.6180,0.002267,0.018450,0.084999,0.000001,0.0800,2
0.0152,descent,0.2375,26.1914,25.5762,-20.6100,-9.6180,0.002267,0.018450,0.084985,0.000015,0.0800,2
0.0163,descent,0.2905,26.1914,25.5762,-20.6100,-9.6180,0.002267,0.018450,0.084985,0.000015,0.0800,2
0.0174,descent,0.2905,26.1035,25.5762,-21.9840,-9.6180,0.002303,0.018446,0.084972,0.000028,0.0800,2
0.0185,descent,0.2905,26.1035,25.5762,-21.9840,-9.6180,0.002303,0.018446,0.084988,0.000012,0.0800,2
0.0196,descent,0.2905,26.1035,25.4883,-21.9840,-10.9920,0.002300,0.018587,0.084988,0.000012,0.0800,2
0.0207,descent,0.2905,26.0156,25.4883,-21.9840,-10.9920,0.002322,0.018584,0.084996,0.000004,0.0800,2
0.0226,descent,0.2905,26.0156,25.4883,-21.9840,-10.9920,0.002322,0.018584,0.084972,0.000028,0.0800,2
