Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,1.1367,39.0234,43.5059,-34.3500,27.4800,0.028520,0.020426,0.084987,0.000013,0.3700,3
0.0018,descent,1.1367,39.0234,43.5059,-34.3500,30.2280,0.028520,0.020317,0.084990,0.000010,0.3700,3
0.0029,descent,1.1367,39.0234,43.5937,-34.3500,31.6020,0.028525,0.019842,0.084990,0.000010,0.3700,3
0.0040,descent,1.1367,38.9355,43.6816,-34.3500,34.3500,0.028638,0.019309,0.084992,0.000008,0.3700,3
0.0051,descent,1.1367,38.9355,43.7695,-34.3500,37.0980,0.028643,0.018780,0.084992,0.000008,0.3700,3
0.0063,descent,1.1367,38.8477,43.9453,-34.3500,38.4720,0.028761,0.017880,0.084997,0.000003,0.3700,3
0.0073,descent,1.1367,38.7598,43.9453,-35.7240,43.9680,0.028885,0.017658,0.084992,0.000008,0.3700,3
0.0085,descent,1.1367,38.7598,44.0332,-35.7240,45.3420,0.028889,0.017183,0.084992,0.000008,0.3700,3
0.0096,descent,1.1367,38.7598,44.1211,-35.7240,48.0900,0.028893,0.016654,0.085000,-0.000000,0.3700,3
0.0107,descent,1.1367,38.7598,44.1211,-35.7240,49.4640,0.028893,0.016600,0.085000,-0.000000,0.3700,3
0.0118,descent,1.1367,38.6719,44.2090,-35.7240,52.2120,0.029007,0.016066,0.084981,0.000019,0.3700,3
0.0129,descent,1.1367,38.6719,44.2969,-35.7240,53.5860,0.029012,0.015592,0.084981,0.000019,0.3700,3
0.0141,descent,1.1367,38.5840,44.2969,-35.7240,54.9600,0.029121,0.015533,0.084966,0.000034,0.3700,3
0.0153,descent,1.1367,38.5840,44.2969,-35.7240,56.3340,0.029121,0.015478,0.084966,0.000034,0.3700,3
0.0163,descent,1.1367,38.4961,44.3848,-35.7240,56.3340,0.029235,0.015054,0.084991,0.000009,0.3700,3
0.0173,descent,1.1367,38.4082,44.4727,-35.7240,60.4560,0.029348,0.014466,0.084991,0.000009,0.3700,3
0.0185,descent,1.1367,38.4082,44.4727,-35.7240,61.8300,0.029348,0.014411,0.084981,0.000019,0.3700,3
0.0196,descent,1.1367,38.4082,44.4727,-35.7240,61.8300,0.029348,0.014411,0.084991,0.000009,0.3700,3
0.0207,descent,1.1367,38.3203,44.4727,-35.7240,61.8300,0.029458,0.014407,0.084991,0.000009,0.3700,3
0.0218,descent,1.1367,38.3203,44.5605,-35.7240,61.8300,0.029462,0.013986,0.085005,-0.000005,0.3700,3
0.0229,descent,1.1367,38.2324,44.5605,-35.7240,61.8300,0.029571,0.013982,0.085005,-0.000005,0.3700,3
