Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.9437,33.5742,41.9238,-2.7480,-54.9600,0.050420,0.030989,0.085003,-0.000003,0.3700,4
0.0018,descent,0.9437,33.5742,41.8359,-2.7480,-56.3340,0.050416,0.031464,0.085003,-0.000003,0.3700,4
0.0029,descent,0.9437,33.5742,41.7480,-2.7480,-57.7080,0.050412,0.031939,0.084996,0.000004,0.3700,4
0.0040,descent,0.9437,33.5742,41.6602,-1.3740,-57.7080,0.140435,0.032360,0.084996,0.000004,0.3700,4
0.0051,descent,0.9437,33.5742,41.6602,-1.3740,-57.7080,0.140435,0.032360,0.084996,0.000004,0.3700,4
0.0063,descent,0.9437,33.5742,41.5723,-1.3740,-57.7080,0.140431,0.032780,0.084996,0.000004,0.3700,4
0.0073,descent,0.9437,33.5742,41.4844,-1.3740,-57.7080,0.140427,0.033201,0.084995,0.000005,0.3700,4
0.0085,descent,0.9437,33.5742,41.3965,0.0000,-59.0820,0.234842,0.033676,0.085006,-0.000006,0.3700,4
0.0096,descent,0.9437,33.5742,41.3965,0.0000,-59.0820,0.234842,0.033676,0.085006,-0.000006,0.3700,4
0.0107,descent,0.9437,33.5742,41.3086,0.0000,-59.0820,0.234838,0.034097,0.084980,0.000020,0.3700,4
0.0118,descent,0.9437,33.5742,41.3086,0.0000,-59.0820,0.234838,0.034097,0.084980,0.000020,0.3700,4
0.0130,descent,0.9437,33.5742,41.1328,0.0000,-59.0820,0.234829,0.034938,0.084989,0.000011,0.3700,4
0.0140,descent,0.9437,33.5742,41.0449,0.0000,-59.0820,0.234825,0.035359,0.084989,0.000011,0.3700,4
0.0151,descent,0.9437,33.6621,41.0449,0.0000,-59.0820,0.234715,0.035363,0.084999,0.000001,0.3700,4
0.0163,descent,0.9437,33.6621,40.9570,1.3740,-59.0820,0.140263,0.035784,0.084999,0.000001,0.3700,4
0.0174,descent,0.9437,33.6621,40.8691,1.3740,-59.0820,0.140259,0.036205,0.085009,-0.000009,0.3700,4
0.0185,descent,0.9437,33.6621,40.8691,1.3740,-59.0820,0.140259,0.036205,0.084997,0.000003,0.3700,4
