Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,1.1345,43.4180,44.8242,-26.1060,-1.3740,0.032151,0.126804,0.085006,-0.000006,0.4800,1
0.0018,descent,1.1345,43.4180,44.7363,-26.1060,-2.7480,0.032146,0.037364,0.085006,-0.000006,0.4800,1
0.0029,descent,1.1345,43.4180,44.7363,-26.1060,-5.4960,0.032146,0.021956,0.084985,0.000015,0.4800,1
0.0041,descent,1.1345,43.4180,44.6484,-24.7320,-8.2440,0.032127,0.022605,0.084991,0.000009,0.4800,1
0.0052,descent,1.1345,43.3301,44.6484,-24.7320,-9.6180,0.032270,0.022655,0.084991,0.000009,0.4800,1
0.0063,descent,1.1345,43.3301,44.5605,-24.7320,-12.3660,0.032265,0.023312,0.084993,0.000007,0.4800,1
0.0074,descent,1.1345,43.3301,44.5605,-24.7320,-13.7400,0.032265,0.023366,0.084993,0.000007,0.4800,1
0.0085,descent,1.1345,43.3301,44.4727,-24.7320,-15.1140,0.032261,0.023968,0.085005,-0.000005,0.4800,1
0.0096,descent,1.1345,43.2422,44.3848,-24.7320,-19.2360,0.032399,0.024675,0.085005,-0.000005,0.4800,1
0.0107,descent,1.1345,43.2422,44.3848,-23.3580,-20.6100,0.032384,0.024729,0.084993,0.000007,0.4800,1
0.0119,descent,1.1345,43.2422,44.2969,-23.3580,-21.9840,0.032380,0.025331,0.084993,0.000007,0.4800,1
0.0130,descent,1.1345,43.1543,44.2969,-23.3580,-23.3580,0.032522,0.025381,0.084987,0.000013,0.4800,1
0.0141,descent,1.1345,43.1543,44.2969,-23.3580,-24.7320,0.032522,0.025435,0.084987,0.000013,0.4800,1
0.0152,descent,1.1345,43.1543,44.2090,-23.3580,-26.1060,0.032518,0.026038,0.084984,0.000016,0.4800,1
0.0163,descent,1.1345,43.1543,44.1211,-23.3580,-27.4800,0.032513,0.026640,0.084979,0.000021,0.4800,1
0.0174,descent,1.1345,43.1543,44.1211,-21.9840,-28.8540,0.032499,0.026694,0.084979,0.000021,0.4800,1
0.0185,descent,1.1345,43.1543,44.0332,-21.9840,-30.2280,0.032494,0.027296,0.084982,0.000018,0.4800,1
0.0196,descent,1.1345,43.0664,43.9453,-21.9840,-31.6020,0.032633,0.027894,0.084982,0.000018,0.4800,1
0.0207,descent,1.1345,43.0664,43.9453,-20.6100,-32.9760,0.032618,0.027948,0.084978,0.000022,0.4800,1
0.0219,descent,1.1345,43.0664,43.9453,-20.6100,-32.9760,0.032618,0.027948,0.084978,0.000022,0.4800,1
