Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,0.3357,27.6855,26.9824,-41.2200,-19.2360,0.002162,0.017509,0.084981,0.000019,0.0800,5
0.0018,descent,0.3357,27.5977,26.9824,-41.2200,-19.2360,0.002184,0.017505,0.084981,0.000019,0.0800,5
0.0029,descent,0.3357,27.5977,26.9824,-41.2200,-19.2360,0.002184,0.017505,0.084996,0.000004,0.0800,5
0.0040,descent,0.3357,27.5098,26.9824,-41.2200,-19.2360,0.002206,0.017502,0.084996,0.000004,0.0800,5
0.0051,descent,0.3357,27.5098,26.8945,-42.5940,-20.6100,0.002217,0.017642,0.085001,-0.000001,0.0800,5
0.0063,descent,0.3357,27.4219,26.8945,-42.5940,-20.6100,0.002238,0.017639,0.085001,-0.000001,0.0800,5
0.0074,descent,0.3357,27.4219,26.8945,-42.5940,-20.6100,0.002238,0.017639,0.084993,0.000007,0.0800,5
0.0085,descent,0.3357,27.3340,26.8945,-42.5940,-20.6100,0.002260,0.017636,0.084993,0.000007,0.0800,5
0.0096,descent,0.3357,27.3340,26.8066,-42.5940,-21.9840,0.002257,0.017776,0.084989,0.000011,0.0800,5
0.0107,descent,0.3357,27.2461,26.8066,-42.5940,-21.9840,0.002279,0.017773,0.084978,0.000022,0.0800,5
0.0118,descent,0.3357,27.1582,26.7187,-42.5940,-21.9840,0.002297,0.017856,0.084978,0.000022,0.0800,5
0.0129,descent,0.3357,27.1582,26.7187,-42.5940,-21.9840,0.002297,0.017856,0.084984,0.000016,0.0800,5
0.0140,descent,0.3357,27.0703,26.7187,-42.5940,-21.9840,0.002319,0.017852,0.084984,0.000016,0.0800,5
0.0151,descent,0.3357,27.0703,26.6309,-42.5940,-21.9840,0.002316,0.017938,0.084987,0.000013,0.0800,5
0.0163,descent,0.3357,26.9824,26.6309,-42.5940,-21.9840,0.002338,0.017935,0.084987,0.000013,0.0800,5
0.0174,descent,0.3357,26.8945,26.6309,-43.9680,-23.3580,0.002374,0.017986,0.085001,-0.000001,0.0800,5
0.0185,descent,0.3357,26.8945,26.5430,-43.9680,-23.3580,0.002370,0.018072,0.085001,-0.000001,0.0800,5
0.0196,descent,0.3357,26.8066,26.5430,-43.9680,-23.3580,0.002392,0.018069,0.084985,0.000015,0.0800,5
0.0207,descent,0.3357,26.7187,26.5430,-43.9680,-23.3580,0.002414,0.018066,0.084979,0.000021,0.0800,5
0.0218,descent,0.3357,26.7187,26.4551,-43.9680,-23.3580,0.002411,0.018152,0.084979,0.000021,0.0800,5
