Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,1.0346,40.3418,43.8574,86.5620,50.8380,0.025640,0.017887,0.084998,0.000002,0.3700,5
0.0019,descent,1.0346,40.3418,43.8574,83.8140,48.0900,0.025669,0.017996,0.084998,0.000002,0.3700,5
0.0030,descent,1.0346,40.4297,43.8574,82.4400,45.3420,0.025574,0.018109,0.084995,0.000005,0.3700,5
0.0041,descent,1.0346,40.4297,43.8574,79.6920,42.5940,0.025602,0.018218,0.084995,0.000005,0.3700,5
0.0052,descent,1.0346,40.5176,43.8574,78.3180,38.4720,0.025508,0.018386,0.084988,0.000012,0.3700,5
0.0063,descent,1.0346,40.5176,43.7695,75.5700,35.7240,0.025532,0.018915,0.085006,-0.000006,0.3700,5
0.0074,descent,1.0346,40.6055,43.7695,72.8220,32.9760,0.025451,0.019028,0.085006,-0.000006,0.3700,5
0.0085,descent,1.0346,40.6055,43.7695,71.4480,30.2280,0.025465,0.019137,0.084990,0.000010,0.3700,5
0.0096,descent,1.0346,40.6055,43.7695,70.0740,27.4800,0.025480,0.019246,0.084990,0.000010,0.3700,5
0.0107,descent,1.0346,40.6055,43.6816,67.3260,24.7320,0.025504,0.019775,0.084993,0.000007,0.3700,5
0.0118,descent,1.0346,40.6055,43.6816,65.9520,21.9840,0.025518,0.019884,0.084993,0.000007,0.3700,5
0.0130,descent,1.0346,40.6055,43.6816,63.2040,19.2360,0.025547,0.019993,0.084998,0.000002,0.3700,5
0.0141,descent,1.0346,40.6055,43.6816,60.4560,17.8620,0.025575,0.020047,0.084998,0.000002,0.3700,5
0.0152,descent,1.0346,40.6934,43.5937,59.0820,15.1140,0.025476,0.020581,0.084997,0.000003,0.3700,5
0.0163,descent,1.0346,40.6934,43.5937,54.9600,10.9920,0.025519,0.020744,0.084994,0.000006,0.3700,5
0.0174,descent,1.0346,40.6934,43.5059,52.2120,8.2440,0.025543,0.021273,0.084994,0.000006,0.3700,5
