Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.0762,19.8633,28.0371,4.1220,-17.8620,-0.001891,0.007919,0.084995,0.000005,0.0500,4
0.0017,descent,0.0762,19.8633,28.0371,2.7480,-17.8620,-0.016765,0.007919,0.084995,0.000005,0.0500,4
0.0027,descent,0.0762,19.8633,28.0371,1.3740,-17.8620,-0.106792,0.007919,0.084983,0.000017,0.0500,4
0.0039,descent,0.0762,19.8633,27.9492,1.3740,-17.8620,-0.106796,0.007970,0.084983,0.000017,0.0500,4
0.0050,descent,0.0762,19.8633,27.9492,1.3740,-17.8620,-0.106796,0.007970,0.084995,0.000005,0.0500,4
0.0061,descent,0.0762,19.8633,27.9492,0.0000,-17.8620,-0.201215,0.007970,0.084995,0.000005,0.0500,4
0.0073,descent,0.0762,19.7754,27.8613,-1.3740,-17.8620,-0.106757,0.008018,0.084989,0.000011,0.0500,4
0.0083,descent,0.0762,19.7754,27.8613,-1.3740,-17.8620,-0.106757,0.008018,0.084989,0.000011,0.0500,4
0.0094,descent,0.0762,19.7754,27.8613,-1.3740,-17.8620,-0.106757,0.008018,0.084989,0.000011,0.0500,4
0.0105,descent,0.0762,19.7754,27.8613,-2.7480,-17.8620,-0.016701,0.008018,0.084989,0.000011,0.0500,4
0.0116,descent,0.0762,19.7754,27.8613,-2.7480,-17.8620,-0.016701,0.008018,0.084989,0.000011,0.0500,4
0.0127,descent,0.0762,19.7754,27.8613,-2.7480,-17.8620,-0.016701,0.008018,0.084987,0.000013,0.0500,4
0.0138,descent,0.0762,19.6875,27.8613,-4.1220,-17.8620,-0.001785,0.008015,0.084987,0.000013,0.0500,4
0.0149,descent,0.0762,19.6875,27.7734,-4.1220,-17.8620,-0.001788,0.008067,0.084983,0.000017,0.0500,4
0.0160,descent,0.0762,19.6875,27.7734,-4.1220,-17.8620,-0.001788,0.008067,0.084983,0.000017,0.0500,4
0.0171,descent,0.0762,19.5996,27.7734,-6.8700,-17.8620,-0.001111,0.008064,0.084981,0.000019,0.0500,4
0.0183,descent,0.0762,19.5996,27.6855,-6.8700,-17.8620,-0.001114,0.008115,0.084981,0.000019,0.0500,4
0.0194,descent,0.0762,19.5117,27.6855,-8.2440,-17.8620,-0.001086,0.008112,0.084991,0.000009,0.0500,4
0.0205,descent,0.0762,19.4238,27.6855,-9.6180,-17.8620,-0.001059,0.008109,0.084991,0.000009,0.0500,4
0.0217,descent,0.0762,19.4238,27.6855,-9.6180,-17.8620,-0.001059,0.008109,0.084977,0.000023,0.0500,4
0.0227,descent,0.0762,19.3359,27.6855,-10.9920,-17.8620,-0.001032,0.008106,0.085004,-0.000004,0.0500,4
0.0238,descent,0.0762,19.3359,27.5977,-12.3660,-17.8620,-0.001020,0.008158,0.085004,-0.000004,0.0500,4
0.0249,descent,0.0762,19.2480,27.5977,-12.3660,-17.8620,-0.001007,0.008155,0.084976,0.000024,0.0500,4
0.0274,descent,0.0762,19.2480,27.5977,-13.7400,-17.8620,-0.000993,0.008155,0.084978,0.000022,0.0500,4
0.0283,descent,0.0762,19.1602,27.5977,-15.1140,-17.8620,-0.000966,0.008151,0.084978,0.000022,0.0500,4
0.0294,descent,0.0762,18.9844,27.5098,-19.2360,-17.8620,-0.000900,0.008197,0.084985,0.000015,0.0500,4
0.0305,descent,0.0762,18.8965,27.5098,-21.9840,-17.8620,-0.000858,0.008194,0.084985,0.000015,0.0500,4
0.0316,descent,0.0762,18.8965,27.5098,-21.9840,-17.8620,-0.000858,0.008194,0.084982,0.000018,0.0500,4
0.0327,descent,0.0762,18.8965,27.5098,-21.9840,-17.8620,-0.000858,0.008194,0.084992,0.000008,0.0500,4
0.0338,descent,0.0762,18.8086,27.4219,-23.3580,-17.8620,-0.000834,0.008242,0.084992,0.000008,0.0500,4
0.0350,descent,0.0762,18.7207,27.4219,-26.1060,-17.8620,-0.000792,0.008239,0.084977,0.000023,0.0500,4
0.0360,descent,0.0762,18.7207,27.4219,-27.4800,-17.8620,-0.000778,0.008239,0.084977,0.000023,0.0500,4
0.0371,descent,0.0762,18.6328,27.3340,-30.2280,-17.8620,-0.000739,0.008288,0.084984,0.000016,0.0500,4
0.0383,descent,0.0762,18.5449,27.3340,-31.6020,-17.8620,-0.000712,0.008285,0.084984,0.000016,0.0500,4
0.0394,descent,0.0762,18.4570,27.3340,-32.9760,-17.8620,-0.000684,0.008282,0.084985,0.000015,0.0500,4
0.0405,descent,0.0762,18.4570,27.3340,-34.3500,-16.4880,-0.000670,0.008227,0.084985,0.000015,0.0500,4
0.0416,descent,0.0762,18.4570,27.3340,-34.3500,-16.4880,-0.000670,0.008227,0.084985,0.000015,0.0500,4
0.0427,descent,0.0762,18.3691,27.3340,-35.7240,-16.4880,-0.000643,0.008224,0.084965,0.000035,0.0500,4
0.0438,descent,0.0762,18.2813,27.2461,-37.0980,-16.4880,-0.000618,0.008273,0.084965,0.000035,0.0500,4
0.0449,descent,0.0762,18.2813,27.2461,-38.4720,-17.8620,-0.000604,0.008328,0.084990,0.000010,0.0500,4
0.0460,descent,0.0762,18.1934,27.2461,-39.8460,-17.8620,-0.000577,0.008325,0.084990,0.000010,0.0500,4
0.0472,descent,0.0762,18.1055,27.2461,-42.5940,-16.4880,-0.000535,0.008267,0.084970,0.000030,0.0500,4
0.0483,descent,0.0762,18.0176,27.1582,-42.5940,-17.8620,-0.000525,0.008370,0.084970,0.000030,0.0500,4
0.0494,descent,0.0762,18.0176,27.1582,-43.9680,-17.8620,-0.000511,0.008370,0.084975,0.000025,0.0500,4
0.0505,descent,0.0762,17.9297,27.1582,-45.3420,-16.4880,-0.000483,0.008313,0.084971,0.000029,0.0500,4
0.0516,descent,0.0762,17.9297,27.1582,-45.3420,-16.4880,-0.000483,0.008313,0.084971,0.000029,0.0500,4
0.0527,descent,0.0762,17.8418,27.1582,-45.3420,-16.4880,-0.000470,0.008310,0.084980,0.000020,0.0500,4
0.0538,descent,0.0762,17.8418,27.0703,-46.7160,-16.4880,-0.000459,0.008362,0.084980,0.000020,0.0500,4
0.0550,descent,0.0762,17.7539,27.0703,-46.7160,-17.8620,-0.000446,0.008413,0.084967,0.000033,0.0500,4
0.0560,descent,0.1473,17.6660,27.0703,-48.0900,-16.4880,-0.000418,0.008356,0.084967,0.000033,0.0500,4
0.0571,descent,0.1473,17.5781,27.0703,-48.0900,-16.4880,-0.000405,0.008353,0.084981,0.000019,0.0500,4
0.0583,descent,0.1473,17.5781,27.0703,-48.0900,-16.4880,-0.000405,0.008353,0.084981,0.000019,0.0500,4
0.0595,descent,0.1473,17.4902,26.9824,-48.0900,-16.4880,-0.000395,0.008401,0.084970,0.000030,0.0500,4
0.0605,descent,0.1473,17.4023,26.9824,-49.4640,-16.4880,-0.000367,0.008398,0.084970,0.000030,0.0500,4
0.0616,descent,0.1473,17.3145,26.9824,-49.4640,-16.4880,-0.000354,0.008395,0.084967,0.000033,0.0500,4
0.0627,descent,0.1473,17.3145,26.9824,-49.4640,-16.4880,-0.000354,0.008395,0.084958,0.000042,0.0500,4
0.0638,descent,0.1473,17.3145,26.9824,-49.4640,-16.4880,-0.000354,0.008395,0.084958,0.000042,0.0500,4
0.0654,descent,0.1473,17.2266,26.8945,-49.4640,-16.4880,-0.000344,0.008444,0.084953,0.000047,0.0500,4
0.0661,descent,0.1473,17.2266,26.8945,-49.4640,-16.4880,-0.000344,0.008444,0.084953,0.000047,0.0500,4
0.0674,descent,0.1473,17.1387,26.8945,-49.4640,-16.4880,-0.000331,0.008441,0.084964,0.000036,0.0500,4
0.0684,descent,0.1473,17.0508,26.8945,-49.4640,-16.4880,-0.000318,0.008438,0.084964,0.000036,0.0500,4
0.0695,descent,0.1473,16.9629,26.8945,-49.4640,-15.1140,-0.000305,0.008381,0.084958,0.000042,0.0500,4
0.0705,descent,0.1473,16.9629,26.8066,-49.4640,-15.1140,-0.000308,0.008433,0.084958,0.000042,0.0500,4
0.0716,descent,0.1473,16.8750,26.8066,-49.4640,-15.1140,-0.000294,0.008430,0.084955,0.000045,0.0500,4
0.0727,descent,0.1473,16.8750,26.8066,-49.4640,-15.1140,-0.000294,0.008430,0.084939,0.000061,0.0500,4
0.0739,descent,0.1473,16.7871,26.8066,-49.4640,-15.1140,-0.000281,0.008427,0.084939,0.000061,0.0500,4
0.0749,descent,0.1473,16.7871,26.8066,-49.4640,-15.1140,-0.000281,0.008427,0.084944,0.000056,0.0500,4
0.0760,descent,0.1473,16.6992,26.7187,-49.4640,-15.1140,-0.000271,0.008476,0.084944,0.000056,0.0500,4
