Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,1.0940,50.9766,44.1211,6.8700,-24.7320,0.026303,0.034326,0.084984,0.000016,0.6000,4
0.0018,descent,1.0940,50.9766,44.1211,5.4960,-24.7320,0.026325,0.034326,0.084984,0.000016,0.6000,4
0.0029,descent,1.0940,50.9766,44.1211,4.1220,-24.7320,0.026968,0.034326,0.085006,-0.000006,0.6000,4
0.0040,descent,1.0940,50.8887,44.1211,1.3740,-23.3580,0.132106,0.034267,0.085006,-0.000006,0.6000,4
0.0051,descent,1.0940,50.8887,44.1211,0.0000,-23.3580,0.226554,0.034267,0.084998,0.000002,0.6000,4
0.0062,descent,1.0940,50.8887,44.0332,-1.3740,-23.3580,0.132129,0.034953,0.084998,0.000002,0.6000,4
0.0073,descent,1.0940,50.8887,44.0332,-2.7480,-21.9840,0.042102,0.034899,0.084998,0.000002,0.6000,4
0.0084,descent,1.0940,50.8887,44.0332,-4.1220,-21.9840,0.027228,0.034899,0.085011,-0.000011,0.6000,4
0.0096,descent,1.0940,50.8008,44.0332,-6.8700,-20.6100,0.026799,0.034840,0.085011,-0.000011,0.6000,4
0.0107,descent,1.0940,50.8008,44.0332,-6.8700,-19.2360,0.026799,0.034785,0.084989,0.000011,0.6000,4
0.0118,descent,1.0940,50.7129,43.9453,-8.2440,-19.2360,0.026988,0.035467,0.084989,0.000011,0.6000,4
0.0129,descent,1.0940,50.7129,43.9453,-9.6180,-19.2360,0.027002,0.035467,0.084976,0.000024,0.6000,4
0.0140,descent,1.0940,50.7129,43.9453,-10.9920,-19.2360,0.027016,0.035467,0.084976,0.000024,0.6000,4
0.0151,descent,1.0940,50.7129,43.9453,-10.9920,-17.8620,0.027016,0.035413,0.084974,0.000026,0.6000,4
0.0162,descent,1.0940,50.7129,43.9453,-12.3660,-17.8620,0.027031,0.035413,0.084994,0.000006,0.6000,4
0.0173,descent,1.0940,50.7129,43.9453,-12.3660,-17.8620,0.027031,0.035413,0.084994,0.000006,0.6000,4
0.0185,descent,1.0940,50.7129,43.8574,-12.3660,-17.8620,0.027026,0.036100,0.084980,0.000020,0.6000,4
0.0196,descent,1.0940,50.6250,43.8574,-12.3660,-17.8620,0.027205,0.036095,0.084980,0.000020,0.6000,4
0.0207,descent,1.0940,50.6250,43.8574,-13.7400,-16.4880,0.027219,0.036041,0.084988,0.000012,0.6000,4
0.0218,descent,1.0940,50.6250,43.8574,-13.7400,-16.4880,0.027219,0.036041,0.084988,0.000012,0.6000,4
0.0229,descent,1.0940,50.7129,43.7695,-13.7400,-16.4880,0.027036,0.036732,0.084982,0.000018,0.6000,4
0.0240,descent,1.0940,50.6250,43.7695,-13.7400,-16.4880,0.027215,0.036727,0.084982,0.000018,0.6000,4
0.0251,descent,1.0940,50.6250,43.7695,-13.7400,-16.4880,0.027215,0.036727,0.084974,0.000026,0.6000,4
0.0262,descent,1.0940,50.6250,43.7695,-13.7400,-16.4880,0.027215,0.036727,0.084983,0.000017,0.6000,4
0.0274,descent,1.0940,50.6250,43.7695,-13.7400,-16.4880,0.027215,0.036727,0.084983,0.000017,0.6000,4
0.0290,descent,1.0940,50.6250,43.7695,-13.7400,-16.4880,0.027215,0.036727,0.084975,0.000025,0.6000,4
0.0296,descent,1.0940,50.6250,43.6816,-13.7400,-16.4880,0.027210,0.037414,0.084975,0.000025,0.6000,4
0.0307,descent,1.0940,50.6250,43.6816,-13.7400,-16.4880,0.027210,0.037414,0.084967,0.000033,0.6000,4
0.0318,descent,1.0940,50.7129,43.6816,-10.9920,-16.4880,0.027002,0.037419,0.084967,0.000033,0.6000,4
0.0329,descent,1.0940,50.7129,43.6816,-10.9920,-15.1140,0.027002,0.037364,0.084958,0.000042,0.6000,4
