Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
0.0988,0.4000,0.846580,1.128037,1.128068,-0.008257,47.1973,44.7363,29.345914,29.745730,29.745730
0.1000,0.4000,0.847880,1.128037,1.128068,-0.008257,47.1973,44.6484,29.339693,29.743386,29.743386
0.1011,0.4000,0.849749,1.128037,1.128068,-0.008257,47.1094,44.6484,29.333452,29.741033,29.741033
0.1022,0.4000,0.851049,1.128037,1.128068,-0.008257,47.1094,44.5605,29.327206,29.738674,29.738674
0.1033,0.4000,0.850371,1.128037,1.128068,-0.008257,47.1094,44.5605,29.320969,29.736317,29.736317
0.1044,0.4000,0.849695,1.128037,1.128068,-0.008257,47.1094,44.5605,29.314742,29.733965,29.733965
0.1055,0.4000,0.851004,1.128037,1.128068,-0.008257,47.1094,44.4727,29.308510,29.731605,29.731605
0.1066,0.4000,0.850329,1.128037,1.128068,-0.008257,47.1094,44.4727,29.302287,29.729249,29.729249
0.1077,0.4000,0.849655,1.128037,1.128068,-0.008257,47.1094,44.4727,29.296073,29.726897,29.726897
0.1088,0.4000,0.853502,1.128037,1.128068,-0.008257,47.0215,44.3848,29.289826,29.724525,29.724525
0.1100,0.4000,0.854819,1.128037,1.128068,-0.008257,47.0215,44.2969,29.283574,29.722146,29.722146
0.1111,0.4000,0.854144,1.128037,1.128068,-0.008257,47.0215,44.2969,29.277331,29.719771,29.719771
0.1122,0.4000,0.853470,1.128037,1.128068,-0.008257,47.0215,44.2969,29.271097,29.717399,29.717399
0.1133,0.4000,0.852796,1.128037,1.128068,-0.008257,47.0215,44.2969,29.264872,29.715031,29.715031
0.1144,0.4000,0.854125,1.128037,1.128068,-0.008257,47.0215,44.2090,29.258642,29.712655,29.712655
0.1155,0.4000,0.855969,1.128037,1.128068,-0.008257,46.9336,44.2090,29.252394,29.710271,29.710271
0.1166,0.4000,0.855295,1.128037,1.128068,-0.008257,46.9336,44.2090,29.246154,29.707890,29.707890
0.1177,0.4000,0.856625,1.128037,1.128068,-0.008257,46.9336,44.1211,29.239909,29.705503,29.705503
0.1188,0.4000,0.855953,1.128037,1.128068,-0.008257,46.9336,44.1211,29.233674,29.703119,29.703119
0.1200,0.4000,0.859793,1.128037,1.128068,-0.008257,46.8457,44.0332,29.227405,29.700715,29.700715
0.1211,0.4000,0.859119,1.128037,1.128068,-0.008257,46.8457,44.0332,29.221146,29.698315,29.698315
0.1222,0.4000,0.858446,1.128037,1.128068,-0.008257,46.8457,44.0332,29.214896,29.695919,29.695919
0.1233,0.4000,0.860273,1.128037,1.128068,-0.008257,46.7578,44.0332,29.208627,29.693513,29.693513
0.1244,0.4000,0.861607,1.128037,1.128068,-0.008257,46.7578,43.9453,29.202353,29.691101,29.691101
0.1255,0.4000,0.860933,1.128037,1.128068,-0.008257,46.7578,43.9453,29.196088,29.688692,29.688692
0.1266,0.4000,0.862274,1.128037,1.128068,-0.008257,46.7578,43.8574,29.189818,29.686277,29.686277
0.1277,0.4000,0.861602,1.128037,1.128068,-0.008257,46.7578,43.8574,29.183558,29.683865,29.683865
0.1288,0.4000,0.860931,1.128037,1.128068,-0.008257,46.7578,43.8574,29.177306,29.681456,29.681456
0.1300,0.4000,0.864762,1.128037,1.128068,-0.008257,46.6699,43.7695,29.171021,29.679028,29.679028
0.1311,0.4000,0.864090,1.128037,1.128068,-0.008257,46.6699,43.7695,29.164746,29.676604,29.676604
0.1322,0.4000,0.867463,1.128037,1.128068,-0.008257,46.6699,43.5937,29.158451,29.674162,29.674162
0.1333,0.4000,0.866791,1.128037,1.128068,-0.008257,46.6699,43.5937,29.152165,29.671724,29.671724
0.1344,0.4000,0.866120,1.128037,1.128068,-0.008257,46.6699,43.5937,29.145888,29.669289,29.669289
0.1355,0.4000,0.867481,1.128037,1.128068,-0.008257,46.6699,43.5059,29.139606,29.666847,29.666847
0.1366,0.4000,0.866811,1.128037,1.128068,-0.008257,46.6699,43.5059,29.133333,29.664409,29.664409
0.1377,0.4000,0.866142,1.128037,1.128068,-0.008257,46.6699,43.5059,29.127068,29.661974,29.661974
0.1388,0.4000,0.867512,1.128037,1.128068,-0.008257,46.6699,43.4180,29.120798,29.659532,29.659532
0.1400,0.4000,0.871342,1.128037,1.128068,-0.008257,46.5820,43.3301,29.114496,29.657071,29.657071
0.1411,0.4000,0.870672,1.128037,1.128068,-0.008257,46.5820,43.3301,29.108203,29.654614,29.654614
0.1422,0.4000,0.870003,1.128037,1.128068,-0.008257,46.5820,43.3301,29.101919,29.652160,29.652160
0.1433,0.4000,0.869335,1.128037,1.128068,-0.008257,46.5820,43.3301,29.095644,29.649710,29.649710
0.1444,0.4000,0.870712,1.128037,1.128068,-0.008257,46.5820,43.2422,29.089363,29.647252,29.647252
0.1455,0.4000,0.870046,1.128037,1.128068,-0.008257,46.5820,43.2422,29.083092,29.644798,29.644798
0.1466,0.4000,0.869380,1.128037,1.128068,-0.008257,46.5820,43.2422,29.076829,29.642348,29.642348
0.1477,0.4000,0.870766,1.128037,1.128068,-0.008257,46.5820,43.1543,29.070560,29.639890,29.639890
0.1488,0.4000,0.870101,1.128037,1.128068,-0.008257,46.5820,43.1543,29.064300,29.637436,29.637436
0.1500,0.4000,0.871882,1.128037,1.128068,-0.008257,46.4941,43.1543,29.058023,29.634973,29.634973
0.1511,0.4000,0.873269,1.128037,1.128068,-0.008257,46.4941,43.0664,29.051740,29.632504,29.632504
0.1522,0.4000,0.872603,1.128037,1.128068,-0.008257,46.4941,43.0664,29.045466,29.630038,29.630038
0.1533,0.4000,0.871939,1.128037,1.128068,-0.008257,46.4941,43.0664,29.039200,29.627575,29.627575
0.1544,0.4000,0.873335,1.128037,1.128068,-0.008257,46.4941,42.9785,29.032929,29.625105,29.625105
0.1555,0.4000,0.872671,1.128037,1.128068,-0.008257,46.4941,42.9785,29.026667,29.622639,29.622639
0.1566,0.4000,0.872009,1.128037,1.128068,-0.008257,46.4941,42.9785,29.020414,29.620176,29.620176
0.1577,0.4000,0.873413,1.128037,1.128068,-0.008257,46.4941,42.8906,29.014154,29.617706,29.617706
0.1588,0.4000,0.875180,1.128037,1.128068,-0.008257,46.4063,42.8906,29.007878,29.615227,29.615227
0.1600,0.4000,0.874517,1.128037,1.128068,-0.008257,46.4063,42.8906,29.001610,29.612752,29.612752
0.1611,0.4000,0.875922,1.128037,1.128068,-0.008257,46.4063,42.8027,28.995336,29.610270,29.610270
0.1622,0.4000,0.875260,1.128037,1.128068,-0.008257,46.4063,42.8027,28.989071,29.607792,29.607792
0.1633,0.4000,0.874600,1.128037,1.128068,-0.008257,46.4063,42.8027,28.982815,29.605317,29.605317
0.1644,0.4000,0.878428,1.128037,1.128068,-0.008257,46.3184,42.7148,28.976527,29.602822,29.602822
0.1655,0.4000,0.877766,1.128037,1.128068,-0.008257,46.3184,42.7148,28.970248,29.600332,29.600332
0.1666,0.4000,0.877105,1.128037,1.128068,-0.008257,46.3184,42.7148,28.963978,29.597845,29.597845
0.1677,0.4000,0.876445,1.128037,1.128068,-0.008257,46.3184,42.7148,28.957716,29.595361,29.595361
0.1689,0.4000,0.875786,1.128037,1.128068,-0.008257,46.3184,42.7148,28.951463,29.592881,29.592881
0.1700,0.4000,0.877203,1.128037,1.128068,-0.008257,46.3184,42.6270,28.945204,29.590393,29.590393
0.1711,0.4000,0.878954,1.128037,1.128068,-0.008257,46.2305,42.6270,28.938928,29.587897,29.587897
0.1722,0.4000,0.878295,1.128037,1.128068,-0.008257,46.2305,42.6270,28.932661,29.585405,29.585405
0.1733,0.4000,0.879712,1.128037,1.128068,-0.008257,46.2305,42.5391,28.926388,29.582906,29.582906
0.1744,0.4000,0.879054,1.128037,1.128068,-0.008257,46.2305,42.5391,28.920123,29.580410,29.580410
0.1755,0.4000,0.878396,1.127758,1.127789,-0.008320,46.2305,42.5391,28.913867,29.577917,29.577917
0.1766,0.4000,0.880142,1.127758,1.127789,-0.008320,46.1426,42.5391,28.907594,29.575416,29.575416
0.1777,0.4000,0.879484,1.127758,1.127789,-0.008320,46.1426,42.5391,28.901330,29.572919,29.572919
0.1788,0.4000,0.878827,1.127758,1.127789,-0.008320,46.1426,42.5391,28.895075,29.570425,29.570425
0.1800,0.4000,0.880250,1.127758,1.127789,-0.008320,46.1426,42.4512,28.888813,29.567924,29.567924
0.1811,0.4000,0.879594,1.127758,1.127789,-0.008320,46.1426,42.4512,28.882560,29.565426,29.565426
0.1822,0.4000,0.883724,1.127758,1.127789,-0.008320,45.9668,42.4512,28.876266,29.562908,29.562908
0.1833,0.4000,0.883066,1.127758,1.127789,-0.008320,45.9668,42.4512,28.869980,29.560394,29.560394
0.1844,0.4000,0.882408,1.127758,1.127789,-0.008320,45.9668,42.4512,28.863703,29.557883,29.557883
0.1855,0.4000,0.881751,1.127758,1.127789,-0.008320,45.9668,42.4512,28.857434,29.555376,29.555376
0.1866,0.4000,0.885556,1.127758,1.127789,-0.008320,45.8789,42.3633,28.851134,29.552850,29.552850
0.1877,0.4000,0.884898,1.127758,1.127789,-0.008320,45.8789,42.3633,28.844843,29.550328,29.550328
0.1888,0.4000,0.884241,1.127758,1.127789,-0.008320,45.8789,42.3633,28.838561,29.547808,29.547808
0.1900,0.4000,0.885964,1.127758,1.127789,-0.008320,45.7910,42.3633,28.832262,29.545281,29.545281
0.1911,0.4000,0.885307,1.127758,1.127789,-0.008320,45.7910,42.3633,28.825972,29.542757,29.542757
0.1922,0.4000,0.884650,1.127758,1.127789,-0.008320,45.7910,42.3633,28.819690,29.540237,29.540237
0.1933,0.4000,0.883995,1.127758,1.127789,-0.008320,45.7910,42.3633,28.813417,29.537720,29.537720
0.1944,0.4000,0.885717,1.127758,1.127789,-0.008320,45.7031,42.3633,28.807127,29.535195,29.535195
0.1955,0.4000,0.885061,1.127758,1.127789,-0.008320,45.7031,42.3633,28.800846,29.532673,29.532673
0.1966,0.4000,0.884405,1.127758,1.127789,-0.008320,45.7031,42.3633,28.794574,29.530155,29.530155
0.1977,0.4000,0.883751,1.127758,1.127789,-0.008320,45.7031,42.3633,28.788310,29.527640,29.527640
0.1988,0.4000,0.885472,1.127758,1.127789,-0.008320,45.6152,42.3633,28.782030,29.525117,29.525117
0.2000,0.4000,0.888966,1.127758,1.127789,-0.008320,45.6152,42.1875,28.775729,29.522576,29.522576
0.2011,0.4000,0.884160,1.127758,1.127789,-0.008320,45.6152,42.3633,28.769466,29.520060,29.520060
0.2022,0.4000,0.885879,1.127758,1.127789,-0.008320,45.5273,42.3633,28.763187,29.517536,29.517536
0.2033,0.4000,0.889370,1.127758,1.127789,-0.008320,45.5273,42.1875,28.756887,29.514994,29.514994
0.2044,0.4000,0.888715,1.127758,1.127789,-0.008320,45.5273,42.1875,28.750596,29.512455,29.512455
0.2055,0.4000,0.888061,1.127758,1.127789,-0.008320,45.5273,42.1875,28.744314,29.509920,29.509920
0.2066,0.4000,0.889767,1.127758,1.127789,-0.008320,45.4395,42.1875,28.738015,29.507377,29.507377
0.2077,0.4000,0.884970,1.127758,1.127789,-0.008320,45.4395,42.3633,28.731754,29.504859,29.504859
0.2088,0.4000,0.884318,1.127758,1.127789,-0.008320,45.4395,42.3633,28.725500,29.502343,29.502343
0.2100,0.4000,0.887813,1.127758,1.127789,-0.008320,45.4395,42.1875,28.719227,29.499810,29.499810
0.2111,0.4000,0.889519,1.127758,1.127789,-0.008320,45.3516,42.1875,28.712938,29.497270,29.497270
0.2122,0.4000,0.888866,1.127758,1.127789,-0.008320,45.3516,42.1875,28.706657,29.494732,29.494732
0.2133,0.4000,0.888213,1.127758,1.127789,-0.008320,45.3516,42.1875,28.700384,29.492198,29.492198
0.2144,0.4000,0.885782,1.127758,1.127789,-0.008320,45.2637,42.3633,28.694125,29.489677,29.489677
0.2155,0.4000,0.885131,1.127758,1.127789,-0.008320,45.2637,42.3633,28.687873,29.487159,29.487159
0.2166,0.4000,0.884481,1.127758,1.127789,-0.008320,45.2637,42.3633,28.681630,29.484644,29.484644
0.2177,0.4000,0.886193,1.127758,1.127789,-0.008320,45.1758,42.3633,28.675371,29.482121,29.482121
0.2188,0.4000,0.885542,1.127758,1.127789,-0.008320,45.1758,42.3633,28.669120,29.479602,29.479602
0.2200,0.4000,0.891375,1.127758,1.127789,-0.008320,45.0879,42.1875,28.662825,29.477054,29.477054
0.2211,0.4000,0.890722,1.127758,1.127789,-0.008320,45.0879,42.1875,28.656538,29.474509,29.474509
0.2222,0.4000,0.890071,1.127758,1.127789,-0.008320,45.0879,42.1875,28.650260,29.471968,29.471968
0.2233,0.4000,0.891765,1.127758,1.127789,-0.008320,45.0000,42.1875,28.643966,29.469419,29.469419
0.2244,0.4000,0.891113,1.127758,1.127789,-0.008320,45.0000,42.1875,28.637681,29.466873,29.466873
0.2255,0.4000,0.890462,1.127758,1.127789,-0.008320,45.0000,42.1875,28.631404,29.464331,29.464331
0.2266,0.4000,0.892154,1.127758,1.127789,-0.008320,44.9121,42.1875,28.625111,29.461781,29.461781
0.2277,0.4000,0.891503,1.127758,1.127789,-0.008320,44.9121,42.1875,28.618826,29.459234,29.459234
0.2288,0.4000,0.890852,1.127758,1.127789,-0.008320,44.9121,42.1875,28.612550,29.456690,29.456690
0.2300,0.4000,0.888429,1.127758,1.127789,-0.008320,44.8242,42.3633,28.606286,29.454159,29.454159
0.2311,0.4000,0.887780,1.127758,1.127789,-0.008320,44.8242,42.3633,28.600031,29.451631,29.451631
0.2322,0.4000,0.889477,1.127758,1.127789,-0.008320,44.7363,42.3633,28.593759,29.449096,29.449096
0.2333,0.4000,0.892936,1.127758,1.127789,-0.008320,44.7363,42.1875,28.587469,29.446543,29.446543
0.2344,0.4000,0.892286,1.127758,1.127789,-0.008320,44.7363,42.1875,28.581186,29.443994,29.443994
0.2355,0.4000,0.887524,1.127758,1.127789,-0.008320,44.7363,42.3633,28.574940,29.441468,29.441468
0.2366,0.4000,0.889220,1.127758,1.127789,-0.008320,44.6484,42.3633,28.568678,29.438935,29.438935
0.2377,0.4000,0.888572,1.127758,1.127789,-0.008320,44.6484,42.3633,28.562424,29.436405,29.436405
0.2388,0.4000,0.887925,1.127758,1.127789,-0.008320,44.6484,42.3633,28.556179,29.433878,29.433878
0.2400,0.4000,0.889618,1.127758,1.127789,-0.008320,44.5605,42.3633,28.549918,29.431343,29.431343
0.2411,0.4000,0.891307,1.127758,1.127789,-0.008320,44.4727,42.3633,28.543641,29.428801,29.428801
0.2422,0.4000,0.890658,1.127758,1.127789,-0.008320,44.4727,42.3633,28.537372,29.426262,29.426262
0.2433,0.4000,0.890010,1.127758,1.127789,-0.008320,44.4727,42.3633,28.531112,29.423726,29.423726
0.2444,0.4000,0.891696,1.127758,1.127789,-0.008320,44.3848,42.3633,28.524837,29.421182,29.421182
0.2455,0.4000,0.889007,1.127758,1.127789,-0.008320,44.3848,42.4512,28.518583,29.418652,29.418652
0.2466,0.4000,0.888360,1.127758,1.127789,-0.008320,44.3848,42.4512,28.512338,29.416125,29.416125
0.2477,0.4000,0.888014,1.127758,1.127789,-0.008320,44.2969,42.5391,28.506091,29.413600,29.413600
0.2488,0.4000,0.887367,1.127758,1.127789,-0.008320,44.2969,42.5391,28.499852,29.411079,29.411079
0.2500,0.4000,0.887029,1.127758,1.127789,-0.008320,44.2090,42.6270,28.493611,29.408560,29.408560
0.2511,0.4000,0.884355,1.127758,1.127789,-0.008320,44.2090,42.7148,28.487392,29.406054,29.406054
0.2522,0.4000,0.884033,1.127758,1.127789,-0.008320,44.1211,42.8027,28.481171,29.403551,29.403551
0.2533,0.4000,0.881369,1.127758,1.127789,-0.008320,44.1211,42.8906,28.474972,29.401061,29.401061
0.2544,0.4000,0.883075,1.127758,1.127789,-0.008320,44.0332,42.8906,28.468757,29.398563,29.398563
0.2555,0.4000,0.880417,1.127758,1.127789,-0.008320,44.0332,42.9785,28.462564,29.396078,29.396078
0.2566,0.4000,0.877764,1.127758,1.127789,-0.008320,44.0332,43.0664,28.456393,29.393607,29.393607
0.2577,0.4000,0.877475,1.127758,1.127789,-0.008320,43.9453,43.1543,28.450219,29.391137,29.391137
0.2588,0.4000,0.874831,1.127758,1.127789,-0.008320,43.9453,43.2422,28.444067,29.388681,29.388681
0.2600,0.4000,0.874559,1.127758,1.127789,-0.008320,43.8574,43.3301,28.437913,29.386227,29.386227
0.2611,0.4000,0.871926,1.127758,1.127789,-0.008320,43.8574,43.4180,28.431781,29.383787,29.383787
0.2622,0.4000,0.871671,1.127758,1.127789,-0.008320,43.7695,43.5059,28.425645,29.381348,29.381348
0.2633,0.4000,0.871031,1.127758,1.127789,-0.008320,43.7695,43.5059,28.419518,29.378912,29.378912
0.2644,0.4000,0.870784,1.127758,1.127789,-0.008320,43.6816,43.5937,28.413388,29.376478,29.376478
0.2655,0.4000,0.866196,1.127709,1.127739,-0.008189,43.6816,43.7695,28.407294,29.374068,29.374068
0.2666,0.4000,0.867940,1.127709,1.127739,-0.008189,43.5938,43.7695,28.401183,29.371649,29.371649
0.2677,0.4000,0.865335,1.127709,1.127739,-0.008189,43.5938,43.8574,28.395093,29.369243,29.369243
0.2688,0.4000,0.862735,1.127709,1.127739,-0.008189,43.5938,43.9453,28.389025,29.366851,29.366851
0.2700,0.4000,0.862532,1.127709,1.127739,-0.008189,43.5059,44.0332,28.382954,29.364460,29.364460
0.2711,0.4000,0.861896,1.127709,1.127739,-0.008189,43.5059,44.0332,28.376891,29.362073,29.362073
0.2722,0.4000,0.863649,1.127709,1.127739,-0.008189,43.4180,44.0332,28.370812,29.359677,29.359677
0.2733,0.4000,0.861063,1.127709,1.127739,-0.008189,43.4180,44.1211,28.364753,29.357294,29.357294
