Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
0.0411,0.4000,1.013835,1.128482,1.128528,-0.010238,44.9121,41.6602,29.701896,29.877389,29.877389
0.0422,0.4000,1.011128,1.128482,1.128528,-0.010238,44.9121,41.7480,29.694158,29.874224,29.874224
0.0434,0.4000,1.010332,1.128482,1.128528,-0.010238,44.9121,41.7480,29.686431,29.871064,29.871064
0.0445,0.4000,1.007627,1.128482,1.128528,-0.010238,44.9121,41.8359,29.678722,29.867918,29.867918
0.0456,0.4000,1.006833,1.128482,1.128528,-0.010238,44.9121,41.8359,29.671023,29.864775,29.864775
0.0467,0.4000,1.004131,1.128482,1.128528,-0.010238,44.9121,41.9238,29.663344,29.861646,29.861646
0.0478,0.4000,1.001432,1.128482,1.128528,-0.010238,44.9121,42.0117,29.655684,29.858530,29.858530
0.0489,0.4000,1.000641,1.128482,1.128528,-0.010238,44.9121,42.0117,29.648034,29.855419,29.855419
0.0500,0.4000,0.999851,1.128482,1.128528,-0.010238,44.9121,42.0117,29.640394,29.852311,29.852311
0.0511,0.4000,0.997155,1.128482,1.128528,-0.010238,44.9121,42.0996,29.632774,29.849217,29.849217
0.0522,0.4000,0.994462,1.128482,1.128528,-0.010238,44.9121,42.1875,29.625173,29.846137,29.846137
0.0534,0.4000,0.989871,1.128482,1.128528,-0.010238,44.9121,42.3633,29.617601,29.843079,29.843079
0.0545,0.4000,0.987188,1.128482,1.128528,-0.010238,44.9121,42.4512,29.610048,29.840035,29.840035
0.0556,0.4000,0.986404,1.128482,1.128528,-0.010238,44.9121,42.4512,29.602506,29.836995,29.836995
0.0567,0.4000,0.983723,1.128482,1.128528,-0.010238,44.9121,42.5391,29.594983,29.833968,29.833968
0.0578,0.4000,0.981046,1.128482,1.128528,-0.010238,44.9121,42.6270,29.587480,29.830955,29.830955
0.0589,0.4000,0.980266,1.128482,1.128528,-0.010238,44.9121,42.6270,29.579987,29.827946,29.827946
0.0600,0.4000,0.977592,1.128482,1.128528,-0.010238,44.9121,42.7148,29.572514,29.824951,29.824951
0.0611,0.4000,0.976813,1.128482,1.128528,-0.010238,44.9121,42.7148,29.565050,29.821959,29.821959
0.0622,0.4000,0.974143,1.128482,1.128528,-0.010238,44.9121,42.8027,29.557607,29.818981,29.818981
0.0634,0.4000,0.971476,1.128482,1.128528,-0.010238,44.9121,42.8906,29.550183,29.816016,29.816016
0.0645,0.4000,0.970701,1.128482,1.128528,-0.010238,44.9121,42.8906,29.542770,29.813056,29.813056
0.0656,0.4000,0.970342,1.128482,1.128528,-0.010238,44.8242,42.9785,29.535353,29.810097,29.810097
0.0667,0.4000,0.969567,1.128482,1.128528,-0.010238,44.8242,42.9785,29.527947,29.807143,29.807143
0.0678,0.4000,0.966910,1.128482,1.128528,-0.010238,44.8242,43.0664,29.520560,29.804203,29.804203
0.0689,0.4000,0.966138,1.128482,1.128528,-0.010238,44.8242,43.0664,29.513184,29.801266,29.801266
0.0700,0.4000,0.963484,1.128482,1.128528,-0.010238,44.8242,43.1543,29.505827,29.798343,29.798343
0.0711,0.4000,0.962714,1.128482,1.128528,-0.010238,44.8242,43.1543,29.498480,29.795423,29.795423
0.0722,0.4000,0.964259,1.128482,1.128528,-0.010238,44.7363,43.1543,29.491121,29.792497,29.792497
0.0734,0.4000,0.961611,1.128482,1.128528,-0.010238,44.7363,43.2422,29.483781,29.789584,29.789584
0.0745,0.4000,0.960843,1.128482,1.128528,-0.010238,44.7363,43.2422,29.476451,29.786675,29.786675
0.0756,0.4000,0.960075,1.128482,1.128528,-0.010238,44.7363,43.2422,29.469132,29.783770,29.783770
0.0767,0.4000,0.959309,1.128482,1.128528,-0.010238,44.7363,43.2422,29.461822,29.780869,29.780869
0.0778,0.4000,0.956664,1.128482,1.128528,-0.010238,44.7363,43.3301,29.454532,29.777982,29.777982
0.0789,0.4000,0.955900,1.128482,1.128528,-0.010238,44.7363,43.3301,29.447253,29.775098,29.775098
0.0800,0.4000,0.955137,1.128482,1.128528,-0.010238,44.7363,43.3301,29.439983,29.772218,29.772218
0.0811,0.4000,0.954375,1.128482,1.128528,-0.010238,44.7363,43.3301,29.432723,29.769343,29.769343
0.0822,0.4000,0.953614,1.128482,1.128528,-0.010238,44.7363,43.3301,29.425474,29.766471,29.766471
0.0834,0.4000,0.952855,1.128482,1.128528,-0.010238,44.7363,43.3301,29.418234,29.763603,29.763603
0.0845,0.4000,0.952096,1.128482,1.128528,-0.010238,44.7363,43.3301,29.411004,29.760739,29.760739
0.0856,0.4000,0.951338,1.128482,1.128528,-0.010238,44.7363,43.3301,29.403784,29.757879,29.757879
0.0867,0.4000,0.950581,1.128482,1.128528,-0.010238,44.7363,43.3301,29.396574,29.755023,29.755023
0.0878,0.4000,0.949825,1.128482,1.128528,-0.010238,44.7363,43.3301,29.389374,29.752171,29.752171
0.0889,0.4000,0.946738,1.128482,1.128528,-0.010238,44.8242,43.3301,29.382208,29.749334,29.749334
0.0900,0.4000,0.945986,1.128482,1.128528,-0.010238,44.8242,43.3301,29.375051,29.746501,29.746501
0.0911,0.4000,0.945236,1.128482,1.128528,-0.010238,44.8242,43.3301,29.367904,29.743672,29.743672
0.0922,0.4000,0.944486,1.128482,1.128528,-0.010238,44.8242,43.3301,29.360767,29.740847,29.740847
0.0934,0.4000,0.943303,1.128482,1.128528,-0.010238,44.9121,43.2422,29.353652,29.738027,29.738027
0.0945,0.4000,0.942557,1.128482,1.128528,-0.010238,44.9121,43.2422,29.346548,29.735211,29.735211
0.0956,0.4000,0.941812,1.127738,1.127789,-0.010655,44.9121,43.2422,29.339453,29.732399,29.732399
0.0967,0.4000,0.941068,1.127738,1.127789,-0.010655,44.9121,43.2422,29.332368,29.729591,29.729591
0.0978,0.4000,0.940326,1.127738,1.127789,-0.010655,44.9121,43.2422,29.325293,29.726787,29.726787
0.0989,0.4000,0.939584,1.127738,1.127789,-0.010655,44.9121,43.2422,29.318227,29.723986,29.723986
0.1000,0.4000,0.938843,1.127738,1.127789,-0.010655,44.9121,43.2422,29.311171,29.721190,29.721190
0.1011,0.4000,0.938103,1.127738,1.127789,-0.010655,44.9121,43.2422,29.304125,29.718397,29.718397
0.1022,0.4000,0.937365,1.127738,1.127789,-0.010655,44.9121,43.2422,29.297088,29.715608,29.715608
0.1034,0.4000,0.936627,1.127738,1.127789,-0.010655,44.9121,43.2422,29.290061,29.712823,29.712823
0.1045,0.4000,0.935890,1.127738,1.127789,-0.010655,44.9121,43.2422,29.283044,29.710042,29.710042
0.1056,0.4000,0.935154,1.127738,1.127789,-0.010655,44.9121,43.2422,29.276036,29.707264,29.707264
0.1070,0.4000,0.934420,1.127738,1.127789,-0.010655,44.9121,43.2422,29.269038,29.704491,29.704491
0.1078,0.4000,0.933686,1.127738,1.127789,-0.010655,44.9121,43.2422,29.262050,29.701721,29.701721
0.1089,0.4000,0.932953,1.127738,1.127789,-0.010655,44.9121,43.2422,29.255071,29.698955,29.698955
0.1100,0.4000,0.929873,1.127738,1.127789,-0.010655,45.0000,43.2422,29.248126,29.696204,29.696204
0.1111,0.4000,0.929145,1.127738,1.127789,-0.010655,45.0000,43.2422,29.241190,29.693457,29.693457
0.1122,0.4000,0.928417,1.127738,1.127789,-0.010655,45.0000,43.2422,29.234264,29.690713,29.690713
0.1134,0.4000,0.925336,1.127738,1.127789,-0.010655,45.0879,43.2422,29.227371,29.687985,29.687985
0.1145,0.4000,0.922252,1.127738,1.127789,-0.010655,45.1758,43.2422,29.220513,29.685272,29.685272
0.1156,0.4000,0.921532,1.127738,1.127789,-0.010655,45.1758,43.2422,29.213663,29.682563,29.682563
0.1167,0.4000,0.920812,1.127738,1.127789,-0.010655,45.1758,43.2422,29.206823,29.679857,29.679857
0.1178,0.4000,0.917727,1.127738,1.127789,-0.010655,45.2637,43.2422,29.200017,29.677167,29.677167
0.1189,0.4000,0.917012,1.127738,1.127789,-0.010655,45.2637,43.2422,29.193221,29.674480,29.674480
0.1200,0.4000,0.913925,1.127738,1.127789,-0.010655,45.3516,43.2422,29.186458,29.671809,29.671809
0.1211,0.4000,0.913214,1.127738,1.127789,-0.010655,45.3516,43.2422,29.179705,29.669141,29.669141
0.1222,0.4000,0.912504,1.127738,1.127789,-0.010655,45.3516,43.2422,29.172960,29.666477,29.666477
0.1234,0.4000,0.909416,1.127738,1.127789,-0.010655,45.4395,43.2422,29.166250,29.663829,29.663829
0.1245,0.4000,0.908710,1.127738,1.127789,-0.010655,45.4395,43.2422,29.159550,29.661183,29.661183
0.1256,0.4000,0.908004,1.127738,1.127789,-0.010655,45.4395,43.2422,29.152858,29.658542,29.658542
0.1267,0.4000,0.907300,1.127738,1.127789,-0.010655,45.4395,43.2422,29.146176,29.655904,29.655904
0.1278,0.4000,0.906597,1.127738,1.127789,-0.010655,45.4395,43.2422,29.139503,29.653270,29.653270
0.1289,0.4000,0.901533,1.127738,1.127789,-0.010655,45.5273,43.3301,29.132877,29.650661,29.650661
0.1300,0.4000,0.900834,1.127738,1.127789,-0.010655,45.5273,43.3301,29.126260,29.648056,29.648056
0.1311,0.4000,0.900136,1.127738,1.127789,-0.010655,45.5273,43.3301,29.119653,29.645454,29.645454
0.1322,0.4000,0.897464,1.127738,1.127789,-0.010655,45.5273,43.4180,29.113067,29.642866,29.642866
0.1334,0.4000,0.896769,1.127738,1.127789,-0.010655,45.5273,43.4180,29.106491,29.640282,29.640282
0.1345,0.4000,0.894101,1.127738,1.127789,-0.010655,45.5273,43.5059,29.099937,29.637712,29.637712
0.1356,0.4000,0.891437,1.127738,1.127789,-0.010655,45.5273,43.5937,29.093404,29.635155,29.635155
0.1367,0.4000,0.890746,1.127738,1.127789,-0.010655,45.5273,43.5937,29.086881,29.632601,29.632601
0.1378,0.4000,0.886120,1.127738,1.127789,-0.010655,45.5273,43.7695,29.080394,29.630072,29.630072
0.1389,0.4000,0.883469,1.127738,1.127789,-0.010655,45.5273,43.8574,29.073928,29.627556,29.627556
0.1400,0.4000,0.880822,1.127738,1.127789,-0.010655,45.5273,43.9453,29.067485,29.625054,29.625054
0.1411,0.4000,0.878179,1.127738,1.127789,-0.010655,45.5273,44.0332,29.061063,29.622565,29.622565
0.1422,0.4000,0.877496,1.127738,1.127789,-0.010655,45.5273,44.0332,29.054652,29.620080,29.620080
0.1433,0.4000,0.872907,1.127738,1.127789,-0.010655,45.5273,44.2090,29.048275,29.617619,29.617619
0.1445,0.4000,0.872733,1.127738,1.127789,-0.010655,45.4395,44.2969,29.041895,29.615159,29.615159
0.1456,0.4000,0.870112,1.127738,1.127789,-0.010655,45.4395,44.3848,29.035536,29.612713,29.612713
0.1467,0.4000,0.869433,1.127738,1.127789,-0.010655,45.4395,44.3848,29.029187,29.610270,29.610270
0.1478,0.4000,0.866816,1.127738,1.127789,-0.010655,45.4395,44.4727,29.022861,29.607841,29.607841
0.1489,0.4000,0.864205,1.127738,1.127789,-0.010655,45.4395,44.5605,29.016556,29.605425,29.605425
0.1500,0.4000,0.863530,1.127738,1.127789,-0.010655,45.4395,44.5605,29.010261,29.603013,29.603013
0.1511,0.4000,0.860923,1.127738,1.127789,-0.010655,45.4395,44.6484,29.003989,29.600615,29.600615
0.1523,0.4000,0.858321,1.127738,1.127789,-0.010655,45.4395,44.7363,28.997738,29.598230,29.598230
0.1534,0.4000,0.855724,1.127738,1.127789,-0.010655,45.4395,44.8242,28.991511,29.595858,29.595858
0.1545,0.4000,0.853133,1.127738,1.127789,-0.010655,45.4395,44.9121,28.985306,29.593500,29.593500
0.1556,0.4000,0.852466,1.127738,1.127789,-0.010655,45.4395,44.9121,28.979110,29.591146,29.591146
0.1567,0.4000,0.849879,1.127738,1.127789,-0.010655,45.4395,45.0000,28.972937,29.588805,29.588805
0.1578,0.4000,0.851712,1.127738,1.127789,-0.010655,45.3516,45.0000,28.966745,29.586455,29.586455
0.1589,0.4000,0.851046,1.127738,1.127789,-0.010655,45.3516,45.0000,28.960562,29.584109,29.584109
0.1600,0.4000,0.846559,1.127738,1.127789,-0.010655,45.3516,45.1758,28.954415,29.581786,29.581786
0.1611,0.4000,0.845896,1.127738,1.127789,-0.010655,45.3516,45.1758,28.948277,29.579466,29.579466
0.1622,0.4000,0.845234,1.127738,1.127789,-0.010655,45.3516,45.1758,28.942149,29.577150,29.577150
0.1634,0.4000,0.844573,1.127738,1.127789,-0.010655,45.3516,45.1758,28.936029,29.574838,29.574838
0.1645,0.4000,0.842005,1.127738,1.127789,-0.010655,45.3516,45.2637,28.929932,29.572539,29.572539
0.1656,0.4000,0.843859,1.127738,1.127789,-0.010655,45.2637,45.2637,28.923816,29.570230,29.570230
0.1667,0.4000,0.843199,1.127738,1.127789,-0.010655,45.2637,45.2637,28.917709,29.567926,29.567926
0.1678,0.4000,0.844447,1.127738,1.127789,-0.010655,45.2637,45.1758,28.911597,29.565614,29.565614
0.1689,0.4000,0.843788,1.127738,1.127789,-0.010655,45.2637,45.1758,28.905495,29.563306,29.563306
0.1700,0.4000,0.843131,1.127738,1.127789,-0.010655,45.2637,45.1758,28.899401,29.561002,29.561002
0.1711,0.4000,0.842474,1.127738,1.127789,-0.010655,45.2637,45.1758,28.893317,29.558701,29.558701
0.1722,0.4000,0.841819,1.127738,1.127789,-0.010655,45.2637,45.1758,28.887242,29.556403,29.556403
0.1733,0.4000,0.841164,1.127738,1.127789,-0.010655,45.2637,45.1758,28.881175,29.554109,29.554109
0.1745,0.4000,0.840511,1.127738,1.127789,-0.010655,45.2637,45.1758,28.875118,29.551818,29.551818
0.1756,0.4000,0.839858,1.127738,1.127789,-0.010655,45.2637,45.1758,28.869069,29.549531,29.549531
0.1767,0.4000,0.839206,1.127738,1.127789,-0.010655,45.2637,45.1758,28.863030,29.547247,29.547247
0.1778,0.4000,0.842402,1.127738,1.127789,-0.010655,45.2637,45.0000,28.856972,29.544946,29.544946
0.1790,0.4000,0.841751,1.127738,1.127789,-0.010655,45.2637,45.0000,28.850922,29.542649,29.542649
0.1801,0.4000,0.841100,1.127738,1.127789,-0.010655,45.2637,45.0000,28.844882,29.540355,29.540355
0.1812,0.4000,0.840451,1.127738,1.127789,-0.010655,45.2637,45.0000,28.838850,29.538064,29.538064
0.1823,0.4000,0.841737,1.127738,1.127789,-0.010655,45.2637,44.9121,28.832814,29.535767,29.535767
0.1834,0.4000,0.841089,1.127738,1.127789,-0.010655,45.2637,44.9121,28.826786,29.533473,29.533473
0.1844,0.4000,0.840442,1.127738,1.127789,-0.010655,45.2637,44.9121,28.820767,29.531182,29.531182
0.1856,0.4000,0.841737,1.127028,1.127084,-0.011229,45.2637,44.8242,28.814743,29.528885,29.528885
0.1869,0.4000,0.841091,1.127028,1.127084,-0.011229,45.2637,44.8242,28.808727,29.526591,29.526591
0.1878,0.4000,0.840446,1.127028,1.127084,-0.011229,45.2637,44.8242,28.802721,29.524300,29.524300
0.1889,0.4000,0.839802,1.127028,1.127084,-0.011229,45.2637,44.8242,28.796723,29.522013,29.522013
0.1900,0.4000,0.841109,1.127028,1.127084,-0.011229,45.2637,44.7363,28.790720,29.519719,29.519719
0.1911,0.4000,0.840466,1.127028,1.127084,-0.011229,45.2637,44.7363,28.784725,29.517428,29.517428
0.1922,0.4000,0.841781,1.127028,1.127084,-0.011229,45.2637,44.6484,28.778726,29.515130,29.515130
0.1933,0.4000,0.843101,1.127028,1.127084,-0.011229,45.2637,44.5605,28.772720,29.512826,29.512826
0.1949,0.4000,0.842459,1.127028,1.127084,-0.011229,45.2637,44.5605,28.766723,29.510525,29.510525
0.1956,0.4000,0.841818,1.127028,1.127084,-0.011229,45.2637,44.5605,28.760735,29.508227,29.508227
0.1969,0.4000,0.841178,1.127028,1.127084,-0.011229,45.2637,44.5605,28.754756,29.505932,29.505932
0.1979,0.4000,0.844986,1.127028,1.127084,-0.011229,45.1758,44.4727,28.748743,29.503619,29.503619
0.1989,0.4000,0.844344,1.127028,1.127084,-0.011229,45.1758,44.4727,28.742739,29.501309,29.501309
0.2003,0.4000,0.845676,1.127028,1.127084,-0.011229,45.1758,44.3848,28.736730,29.498992,29.498992
0.2012,0.4000,0.845035,1.127028,1.127084,-0.011229,45.1758,44.3848,28.730729,29.496678,29.496678
0.2023,0.4000,0.846373,1.127028,1.127084,-0.011229,45.1758,44.2969,28.724722,29.494357,29.494357
0.2034,0.4000,0.845734,1.127028,1.127084,-0.011229,45.1758,44.2969,28.718724,29.492040,29.492040
0.2045,0.4000,0.847079,1.127028,1.127084,-0.011229,45.1758,44.2090,28.712720,29.489716,29.489716
0.2056,0.4000,0.846441,1.127028,1.127084,-0.011229,45.1758,44.2090,28.706725,29.487395,29.487395
0.2067,0.4000,0.847793,1.127028,1.127084,-0.011229,45.1758,44.1211,28.700723,29.485067,29.485067
0.2078,0.4000,0.847156,1.127028,1.127084,-0.011229,45.1758,44.1211,28.694731,29.482742,29.482742
0.2089,0.4000,0.848515,1.127028,1.127084,-0.011229,45.1758,44.0332,28.688732,29.480411,29.480411
0.2100,0.4000,0.847879,1.127028,1.127084,-0.011229,45.1758,44.0332,28.682742,29.478083,29.478083
0.2111,0.4000,0.847243,1.127028,1.127084,-0.011229,45.1758,44.0332,28.676760,29.475758,29.475758
0.2122,0.4000,0.846608,1.127028,1.127084,-0.011229,45.1758,44.0332,28.670787,29.473436,29.473436
0.2133,0.4000,0.849986,1.127028,1.127084,-0.011229,45.1758,43.8574,28.664793,29.471098,29.471098
0.2145,0.4000,0.849351,1.127028,1.127084,-0.011229,45.1758,43.8574,28.658808,29.468762,29.468762
0.2156,0.4000,0.850731,1.127028,1.127084,-0.011229,45.1758,43.7695,28.652816,29.466419,29.466419
0.2167,0.4000,0.850097,1.127028,1.127084,-0.011229,45.1758,43.7695,28.646833,29.464080,29.464080
0.2178,0.4000,0.849465,1.127028,1.127084,-0.011229,45.1758,43.7695,28.640858,29.461744,29.461744
0.2189,0.4000,0.852876,1.127028,1.127084,-0.011229,45.1758,43.5937,28.634862,29.459391,29.459391
0.2200,0.4000,0.852243,1.127028,1.127084,-0.011229,45.1758,43.5937,28.628875,29.457040,29.457040
0.2211,0.4000,0.853640,1.127028,1.127084,-0.011229,45.1758,43.5059,28.622881,29.454683,29.454683
0.2222,0.4000,0.855042,1.127028,1.127084,-0.011229,45.1758,43.4180,28.616881,29.452319,29.452319
0.2234,0.4000,0.856448,1.127028,1.127084,-0.011229,45.1758,43.3301,28.610874,29.449948,29.449948
0.2244,0.4000,0.855816,1.127028,1.127084,-0.011229,45.1758,43.3301,28.604876,29.447579,29.447579
0.2256,0.4000,0.855185,1.127028,1.127084,-0.011229,45.1758,43.3301,28.598886,29.445215,29.445215
0.2267,0.4000,0.856599,1.127028,1.127084,-0.011229,45.1758,43.2422,28.592889,29.442843,29.442843
0.2278,0.4000,0.855969,1.127028,1.127084,-0.011229,45.1758,43.2422,28.586901,29.440474,29.440474
0.2289,0.4000,0.857389,1.127028,1.127084,-0.011229,45.1758,43.1543,28.580906,29.438098,29.438098
0.2300,0.4000,0.856760,1.127028,1.127084,-0.011229,45.1758,43.1543,28.574919,29.435726,29.435726
0.2311,0.4000,0.858187,1.127028,1.127084,-0.011229,45.1758,43.0664,28.568926,29.433346,29.433346
0.2322,0.4000,0.857558,1.127028,1.127084,-0.011229,45.1758,43.0664,28.562941,29.430969,29.430969
0.2334,0.4000,0.858990,1.127028,1.127084,-0.011229,45.1758,42.9785,28.556949,29.428586,29.428586
0.2344,0.4000,0.860427,1.127028,1.127084,-0.011229,45.1758,42.8906,28.550950,29.426195,29.426195
0.2356,0.4000,0.859799,1.127028,1.127084,-0.011229,45.1758,42.8906,28.544960,29.423807,29.423807
0.2367,0.4000,0.861241,1.127028,1.127084,-0.011229,45.1758,42.8027,28.538963,29.421413,29.421413
0.2378,0.4000,0.860614,1.127028,1.127084,-0.011229,45.1758,42.8027,28.532974,29.419021,29.419021
0.2389,0.4000,0.862062,1.127028,1.127084,-0.011229,45.1758,42.7148,28.526978,29.416622,29.416622
0.2400,0.4000,0.861436,1.127028,1.127084,-0.011229,45.1758,42.7148,28.520990,29.414227,29.414227
0.2411,0.4000,0.860811,1.127028,1.127084,-0.011229,45.1758,42.7148,28.515010,29.411835,29.411835
0.2422,0.4000,0.862267,1.127028,1.127084,-0.011229,45.1758,42.6270,28.509023,29.409435,29.409435
0.2433,0.4000,0.863725,1.127028,1.127084,-0.011229,45.1758,42.5391,28.503030,29.407028,29.407028
0.2444,0.4000,0.860715,1.127028,1.127084,-0.011229,45.2637,42.5391,28.497069,29.404636,29.404636
0.2456,0.4000,0.862187,1.127028,1.127084,-0.011229,45.2637,42.4512,28.491101,29.402237,29.402237
0.2467,0.4000,0.861565,1.127028,1.127084,-0.011229,45.2637,42.4512,28.485142,29.399841,29.399841
0.2478,0.4000,0.860660,1.127028,1.127084,-0.011229,45.3516,42.3633,28.479200,29.397449,29.397449
0.2489,0.4000,0.857655,1.127028,1.127084,-0.011229,45.4395,42.3633,28.473291,29.395072,29.395072
0.2500,0.4000,0.861267,1.127028,1.127084,-0.011229,45.4395,42.1875,28.467359,29.392677,29.392677
0.2511,0.4000,0.858268,1.127028,1.127084,-0.011229,45.5273,42.1875,28.461460,29.390297,29.390297
0.2522,0.4000,0.857396,1.127028,1.127084,-0.011229,45.6152,42.0996,28.455578,29.387921,29.387921
0.2533,0.4000,0.852005,1.127028,1.127084,-0.011229,45.7910,42.0996,28.449754,29.385571,29.385571
0.2545,0.4000,0.851151,1.127028,1.127084,-0.011229,45.8789,42.0117,28.443947,29.383226,29.383226
0.2556,0.4000,0.848150,1.127028,1.127084,-0.011229,45.9668,42.0117,28.438174,29.380895,29.380895
0.2567,0.4000,0.842740,1.127028,1.127084,-0.011229,46.1426,42.0117,28.432458,29.378591,29.378591
0.2578,0.4000,0.841907,1.127028,1.127084,-0.011229,46.2305,41.9238,28.426760,29.376290,29.376290
0.2589,0.4000,0.836485,1.127028,1.127084,-0.011229,46.4063,41.9238,28.421120,29.374017,29.374017
0.2600,0.4000,0.835670,1.127028,1.127084,-0.011229,46.4941,41.8359,28.415497,29.371747,29.371747
0.2611,0.4000,0.832662,1.127028,1.127084,-0.011229,46.5820,41.8359,28.409907,29.369492,29.369492
0.2622,0.4000,0.829652,1.127028,1.127084,-0.011229,46.6699,41.8359,28.404350,29.367252,29.367252
0.2634,0.4000,0.826425,1.127028,1.127084,-0.011229,46.8457,41.7480,28.398836,29.365028,29.365028
0.2644,0.4000,0.823413,1.127028,1.127084,-0.011229,46.9336,41.7480,28.393355,29.362818,29.362818
0.2656,0.4000,0.820193,1.127028,1.127084,-0.011229,47.1094,41.6602,28.387916,29.360625,29.360625
0.2667,0.4000,0.817178,1.127028,1.127084,-0.011229,47.1973,41.6602,28.382511,29.358446,29.358446
0.2678,0.4000,0.814162,1.127028,1.127084,-0.011229,47.2852,41.6602,28.377139,29.356282,29.356282
0.2689,0.4000,0.813599,1.127028,1.127084,-0.011229,47.2852,41.6602,28.371775,29.354121,29.354121
0.2700,0.4000,0.810388,1.127028,1.127084,-0.011229,47.4609,41.5723,28.366453,29.351976,29.351976
0.2711,0.4000,0.807369,1.127028,1.127084,-0.011229,47.5488,41.5723,28.361165,29.349846,29.349846
0.2722,0.4000,0.804348,1.127028,1.127084,-0.011229,47.6367,41.5723,28.355911,29.347731,29.347731
0.2733,0.4000,0.803615,1.127028,1.127084,-0.011229,47.7246,41.4844,28.350672,29.345620,29.345620
