Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
22.5169,0.4000,0.338485,0.299647,0.300762,0.025867,24.4336,34.9805,15.268972,23.092409,23.092409
22.5180,0.4000,0.334426,0.299647,0.300762,0.025867,24.6094,34.9805,15.269585,23.092716,23.092716
22.5190,0.4000,0.329701,0.299647,0.300762,0.025867,24.6973,35.0684,15.270243,23.093045,23.093045
22.5202,0.4000,0.327694,0.299647,0.300762,0.025867,24.7852,35.0684,15.270921,23.093383,23.093383
22.5213,0.4000,0.322959,0.299647,0.300762,0.025867,24.8730,35.1563,15.271644,23.093744,23.093744
22.5224,0.4000,0.320949,0.299647,0.300762,0.025867,24.9609,35.1563,15.272387,23.094114,23.094114
22.5235,0.4000,0.318939,0.299647,0.300762,0.025867,25.0488,35.1563,15.273149,23.094494,23.094494
22.5246,0.4000,0.312106,0.299647,0.300762,0.025867,25.2246,35.2441,15.273977,23.094906,23.094906
22.5257,0.4000,0.310093,0.299647,0.300762,0.025867,25.3125,35.2441,15.274825,23.095328,23.095328
22.5269,0.4000,0.303235,0.299647,0.300762,0.025867,25.4883,35.3320,15.275740,23.095782,23.095782
22.5279,0.4000,0.298459,0.299647,0.300762,0.025867,25.5762,35.4199,15.276702,23.096260,23.096260
22.5290,0.4000,0.296440,0.299647,0.300762,0.025867,25.6641,35.4199,15.277684,23.096746,23.096746
22.5302,0.4000,0.291654,0.299647,0.300762,0.025867,25.7520,35.5078,15.278713,23.097256,23.097256
22.5313,0.4000,0.289632,0.299647,0.300762,0.025867,25.8398,35.5078,15.279762,23.097776,23.097776
22.5324,0.4000,0.284835,0.299647,0.300762,0.025867,25.9277,35.5957,15.280859,23.098318,23.098318
22.5335,0.4000,0.284930,0.299647,0.300762,0.025867,25.9277,35.5957,15.281955,23.098860,23.098860
22.5346,0.4000,0.282906,0.299647,0.300762,0.025867,26.0156,35.5957,15.283071,23.099411,23.099411
22.5357,0.4000,0.275970,0.299647,0.300762,0.025867,26.1914,35.6836,15.284256,23.099996,23.099996
22.5369,0.4000,0.269014,0.299647,0.300762,0.025867,26.3672,35.7715,15.285511,23.100614,23.100614
22.5379,0.4000,0.264183,0.299647,0.300762,0.025867,26.4551,35.8594,15.286815,23.101256,23.101256
22.5390,0.4000,0.262151,0.299647,0.300762,0.025867,26.5430,35.8594,15.288140,23.101907,23.101907
22.5402,0.4000,0.262266,0.299647,0.300762,0.025867,26.5430,35.8594,15.289463,23.102558,23.102558
22.5413,0.4000,0.257424,0.299647,0.300762,0.025867,26.6309,35.9473,15.290835,23.103232,23.103232
22.5424,0.4000,0.255390,0.299647,0.300762,0.025867,26.7188,35.9473,15.292228,23.103916,23.103916
22.5435,0.4000,0.253354,0.299647,0.300762,0.025867,26.8066,35.9473,15.293642,23.104610,23.104610
22.5446,0.4000,0.248496,0.299647,0.300762,0.025867,26.8945,36.0352,15.295105,23.105327,23.105327
22.5457,0.4000,0.246458,0.299647,0.300762,0.025867,26.9824,36.0352,15.296589,23.106054,23.106054
22.5469,0.4000,0.244419,0.299647,0.300762,0.025867,27.0703,36.0352,15.298094,23.106791,23.106791
22.5479,0.4000,0.242379,0.299647,0.300762,0.025867,27.1582,36.0352,15.299619,23.107538,23.107538
22.5490,0.4000,0.237501,0.299647,0.300762,0.025867,27.2461,36.1230,15.301195,23.108309,23.108309
22.5502,0.4000,0.235458,0.299647,0.300762,0.025867,27.3340,36.1230,15.302792,23.109089,23.109089
22.5513,0.4000,0.235598,0.299647,0.300762,0.025867,27.3340,36.1230,15.304387,23.109869,23.109869
22.5524,0.4000,0.233554,0.299647,0.300762,0.025867,27.4219,36.1230,15.306003,23.110659,23.110659
22.5535,0.4000,0.233696,0.299647,0.300762,0.025867,27.4219,36.1230,15.307618,23.111448,23.111448
22.5546,0.4000,0.231651,0.299647,0.300762,0.025867,27.5098,36.1230,15.309254,23.112247,23.112247
22.5557,0.4000,0.229606,0.299647,0.300762,0.025867,27.5977,36.1230,15.310911,23.113056,23.113056
22.5569,0.4000,0.227560,0.299647,0.300762,0.025867,27.6855,36.1230,15.312589,23.113875,23.113875
22.5579,0.4000,0.225513,0.299647,0.300762,0.025867,27.7734,36.1230,15.314287,23.114704,23.114704
22.5590,0.4000,0.225662,0.299647,0.300762,0.025867,27.7734,36.1230,15.315985,23.115532,23.115532
22.5602,0.4000,0.223614,0.299647,0.300762,0.025867,27.8613,36.1230,15.317703,23.116371,23.116371
22.5613,0.4000,0.223765,0.299647,0.300762,0.025867,27.8613,36.1230,15.319420,23.117208,23.117208
22.5624,0.4000,0.221716,0.299647,0.300762,0.025867,27.9492,36.1230,15.321158,23.118056,23.118056
22.5635,0.4000,0.221869,0.299647,0.300762,0.025867,27.9492,36.1230,15.322895,23.118903,23.118903
22.5646,0.4000,0.224887,0.299647,0.300762,0.025867,27.9492,36.0352,15.324599,23.119735,23.119735
22.5657,0.4000,0.222839,0.299647,0.300762,0.025867,28.0371,36.0352,15.326325,23.120577,23.120577
22.5669,0.4000,0.222990,0.299647,0.300762,0.025867,28.0371,36.0352,15.328049,23.121418,23.121418
22.5679,0.4000,0.220941,0.299647,0.300762,0.025867,28.1250,36.0352,15.329795,23.122270,23.122270
22.5690,0.4000,0.221094,0.299647,0.300762,0.025867,28.1250,36.0352,15.331539,23.123120,23.123120
22.5702,0.4000,0.221246,0.299647,0.300762,0.025867,28.1250,36.0352,15.333281,23.123970,23.123970
22.5713,0.4000,0.219196,0.299647,0.300762,0.025867,28.2129,36.0352,15.335044,23.124830,23.124830
22.5724,0.4000,0.219351,0.299647,0.300762,0.025867,28.2129,36.0352,15.336807,23.125689,23.125689
22.5735,0.4000,0.219505,0.238496,0.241248,0.036338,28.2129,36.0352,15.338567,23.126548,23.126548
22.5746,0.4000,0.217454,0.238496,0.241248,0.036338,28.3008,36.0352,15.340349,23.127416,23.127416
22.5757,0.4000,0.217611,0.238496,0.241248,0.036338,28.3008,36.0352,15.342129,23.128284,23.128284
22.5769,0.4000,0.220645,0.238496,0.241248,0.036338,28.3008,35.9473,15.343877,23.129137,23.129137
22.5779,0.4000,0.220798,0.238496,0.241248,0.036338,28.3008,35.9473,15.345624,23.129990,23.129990
22.5790,0.4000,0.220951,0.238496,0.241248,0.036338,28.3008,35.9473,15.347369,23.130841,23.130841
22.5802,0.4000,0.221104,0.238496,0.241248,0.036338,28.3008,35.9473,15.349112,23.131692,23.131692
22.5813,0.4000,0.219053,0.238496,0.241248,0.036338,28.3887,35.9473,15.350877,23.132553,23.132553
22.5824,0.4000,0.219208,0.238496,0.241248,0.036338,28.3887,35.9473,15.352640,23.133413,23.133413
22.5835,0.4000,0.222242,0.238496,0.241248,0.036338,28.3887,35.8594,15.354371,23.134258,23.134258
22.5846,0.4000,0.222393,0.238496,0.241248,0.036338,28.3887,35.8594,15.356101,23.135103,23.135103
22.5857,0.4000,0.222545,0.238496,0.241248,0.036338,28.3887,35.8594,15.357829,23.135947,23.135947
22.5869,0.4000,0.222696,0.238496,0.241248,0.036338,28.3887,35.8594,15.359556,23.136790,23.136790
22.5879,0.4000,0.222848,0.238496,0.241248,0.036338,28.3887,35.8594,15.361281,23.137632,23.137632
22.5890,0.4000,0.222999,0.238496,0.241248,0.036338,28.3887,35.8594,15.363005,23.138474,23.138474
22.5902,0.4000,0.223150,0.238496,0.241248,0.036338,28.3887,35.8594,15.364727,23.139315,23.139315
22.5913,0.4000,0.226177,0.238496,0.241248,0.036338,28.3887,35.7715,15.366418,23.140141,23.140141
22.5924,0.4000,0.228520,0.238496,0.241248,0.036338,28.3008,35.7715,15.368084,23.140956,23.140956
22.5935,0.4000,0.228666,0.238496,0.241248,0.036338,28.3008,35.7715,15.369749,23.141770,23.141770
22.5946,0.4000,0.228812,0.238496,0.241248,0.036338,28.3008,35.7715,15.371413,23.142584,23.142584
22.5957,0.4000,0.228958,0.238496,0.241248,0.036338,28.3008,35.7715,15.373075,23.143397,23.143397
22.5969,0.4000,0.229103,0.238496,0.241248,0.036338,28.3008,35.7715,15.374736,23.144209,23.144209
22.5979,0.4000,0.229249,0.238496,0.241248,0.036338,28.3008,35.7715,15.376396,23.145020,23.145020
22.5990,0.4000,0.229394,0.238496,0.241248,0.036338,28.3008,35.7715,15.378054,23.145831,23.145831
22.6002,0.4000,0.229539,0.238496,0.241248,0.036338,28.3008,35.7715,15.379710,23.146641,23.146641
22.6013,0.4000,0.229684,0.238496,0.241248,0.036338,28.3008,35.7715,15.381366,23.147450,23.147450
22.6024,0.4000,0.229829,0.238496,0.241248,0.036338,28.3008,35.7715,15.383019,23.148259,23.148259
22.6035,0.4000,0.229973,0.238496,0.241248,0.036338,28.3008,35.7715,15.384672,23.149067,23.149067
22.6046,0.4000,0.232310,0.238496,0.241248,0.036338,28.2129,35.7715,15.386300,23.149864,23.149864
22.6057,0.4000,0.232452,0.238496,0.241248,0.036338,28.2129,35.7715,15.387928,23.150660,23.150660
22.6069,0.4000,0.232594,0.238496,0.241248,0.036338,28.2129,35.7715,15.389554,23.151455,23.151455
22.6079,0.4000,0.232737,0.238496,0.241248,0.036338,28.2129,35.7715,15.391178,23.152250,23.152250
22.6090,0.4000,0.232879,0.238496,0.241248,0.036338,28.2129,35.7715,15.392801,23.153043,23.153043
22.6102,0.4000,0.233021,0.238496,0.241248,0.036338,28.2129,35.7715,15.394423,23.153837,23.153837
22.6113,0.4000,0.235351,0.238496,0.241248,0.036338,28.1250,35.7715,15.396021,23.154619,23.154619
22.6124,0.4000,0.235491,0.238496,0.241248,0.036338,28.1250,35.7715,15.397618,23.155400,23.155400
22.6135,0.4000,0.235630,0.238496,0.241248,0.036338,28.1250,35.7715,15.399213,23.156181,23.156181
22.6146,0.4000,0.235770,0.238496,0.241248,0.036338,28.1250,35.7715,15.400807,23.156961,23.156961
22.6157,0.4000,0.235909,0.238496,0.241248,0.036338,28.1250,35.7715,15.402400,23.157740,23.157740
22.6169,0.4000,0.236049,0.238496,0.241248,0.036338,28.1250,35.7715,15.403991,23.158518,23.158518
22.6179,0.4000,0.238373,0.238496,0.241248,0.036338,28.0371,35.7715,15.405559,23.159286,23.159286
22.6190,0.4000,0.238510,0.238496,0.241248,0.036338,28.0371,35.7715,15.407125,23.160053,23.160053
22.6202,0.4000,0.238647,0.238496,0.241248,0.036338,28.0371,35.7715,15.408690,23.160819,23.160819
22.6213,0.4000,0.238783,0.238496,0.241248,0.036338,28.0371,35.7715,15.410254,23.161584,23.161584
22.6224,0.4000,0.241775,0.238496,0.241248,0.036338,28.0371,35.6836,15.411786,23.162335,23.162335
22.6235,0.4000,0.241909,0.238496,0.241248,0.036338,28.0371,35.6836,15.413317,23.163085,23.163085
22.6246,0.4000,0.242043,0.238496,0.241248,0.036338,28.0371,35.6836,15.414847,23.163835,23.163835
22.6257,0.4000,0.242176,0.238496,0.241248,0.036338,28.0371,35.6836,15.416376,23.164584,23.164584
22.6269,0.4000,0.242310,0.238496,0.241248,0.036338,28.0371,35.6836,15.417903,23.165332,23.165332
22.6279,0.4000,0.242443,0.238496,0.241248,0.036338,28.0371,35.6836,15.419429,23.166080,23.166080
22.6290,0.4000,0.242576,0.238496,0.241248,0.036338,28.0371,35.6836,15.420954,23.166827,23.166827
22.6302,0.4000,0.242710,0.238496,0.241248,0.036338,28.0371,35.6836,15.422478,23.167573,23.167573
22.6313,0.4000,0.242843,0.238496,0.241248,0.036338,28.0371,35.6836,15.424000,23.168319,23.168319
22.6324,0.4000,0.242976,0.238496,0.241248,0.036338,28.0371,35.6836,15.425521,23.169064,23.169064
22.6335,0.4000,0.243108,0.238496,0.241248,0.036338,28.0371,35.6836,15.427040,23.169809,23.169809
22.6346,0.4000,0.243241,0.238496,0.241248,0.036338,28.0371,35.6836,15.428559,23.170553,23.170553
22.6357,0.4000,0.246225,0.238496,0.241248,0.036338,28.0371,35.5957,15.430046,23.171282,23.171282
22.6369,0.4000,0.246355,0.238496,0.241248,0.036338,28.0371,35.5957,15.431532,23.172011,23.172011
22.6379,0.4000,0.246485,0.238496,0.241248,0.036338,28.0371,35.5957,15.433017,23.172740,23.172740
22.6390,0.4000,0.246614,0.238496,0.241248,0.036338,28.0371,35.5957,15.434500,23.173467,23.173467
22.6402,0.4000,0.248917,0.238496,0.241248,0.036338,27.9492,35.5957,15.435961,23.174184,23.174184
22.6413,0.4000,0.249044,0.238496,0.241248,0.036338,27.9492,35.5957,15.437420,23.174900,23.174900
22.6424,0.4000,0.249171,0.238496,0.241248,0.036338,27.9492,35.5957,15.438877,23.175615,23.175615
22.6435,0.4000,0.252144,0.238496,0.241248,0.036338,27.9492,35.5078,15.440305,23.176316,23.176316
22.6446,0.4000,0.252268,0.238496,0.241248,0.036338,27.9492,35.5078,15.441730,23.177016,23.177016
22.6457,0.4000,0.252392,0.238496,0.241248,0.036338,27.9492,35.5078,15.443155,23.177716,23.177716
22.6469,0.4000,0.252516,0.238496,0.241248,0.036338,27.9492,35.5078,15.444579,23.178415,23.178415
22.6479,0.4000,0.252641,0.238496,0.241248,0.036338,27.9492,35.5078,15.446001,23.179114,23.179114
22.6490,0.4000,0.252765,0.238496,0.241248,0.036338,27.9492,35.5078,15.447422,23.179812,23.179812
22.6502,0.4000,0.255731,0.238496,0.241248,0.036338,27.9492,35.4199,15.448813,23.180495,23.180495
22.6513,0.4000,0.255852,0.238496,0.241248,0.036338,27.9492,35.4199,15.450202,23.181178,23.181178
22.6524,0.4000,0.255973,0.238496,0.241248,0.036338,27.9492,35.4199,15.451590,23.181861,23.181861
22.6535,0.4000,0.258256,0.238496,0.241248,0.036338,27.8613,35.4199,15.452956,23.182532,23.182532
22.6546,0.4000,0.258375,0.238496,0.241248,0.036338,27.8613,35.4199,15.454320,23.183203,23.183203
22.6557,0.4000,0.258494,0.238496,0.241248,0.036338,27.8613,35.4199,15.455683,23.183873,23.183873
22.6569,0.4000,0.261448,0.238496,0.241248,0.036338,27.8613,35.3320,15.457015,23.184529,23.184529
22.6580,0.4000,0.261564,0.238496,0.241248,0.036338,27.8613,35.3320,15.458347,23.185185,23.185185
22.6591,0.4000,0.261680,0.249742,0.254670,0.049859,27.8613,35.3320,15.459677,23.185840,23.185840
22.6602,0.4000,0.263951,0.249742,0.254670,0.049859,27.7734,35.3320,15.460985,23.186484,23.186484
22.6613,0.4000,0.264065,0.249742,0.254670,0.049859,27.7734,35.3320,15.462292,23.187127,23.187127
22.6624,0.4000,0.264179,0.249742,0.254670,0.049859,27.7734,35.3320,15.463597,23.187770,23.187770
22.6635,0.4000,0.267122,0.249742,0.254670,0.049859,27.7734,35.2441,15.464873,23.188399,23.188399
22.6646,0.4000,0.267233,0.249742,0.254670,0.049859,27.7734,35.2441,15.466147,23.189027,23.189027
22.6657,0.4000,0.269492,0.249742,0.254670,0.049859,27.6855,35.2441,15.467399,23.189645,23.189645
22.6669,0.4000,0.269601,0.249742,0.254670,0.049859,27.6855,35.2441,15.468650,23.190262,23.190262
22.6679,0.4000,0.269710,0.249742,0.254670,0.049859,27.6855,35.2441,15.469900,23.190878,23.190878
22.6690,0.4000,0.269818,0.249742,0.254670,0.049859,27.6855,35.2441,15.471149,23.191494,23.191494
22.6702,0.4000,0.272072,0.249742,0.254670,0.049859,27.5977,35.2441,15.472375,23.192099,23.192099
22.6713,0.4000,0.274999,0.249742,0.254670,0.049859,27.5977,35.1563,15.473572,23.192690,23.192690
22.6724,0.4000,0.275103,0.249742,0.254670,0.049859,27.5977,35.1563,15.474768,23.193280,23.193280
22.6735,0.4000,0.277345,0.249742,0.254670,0.049859,27.5098,35.1563,15.475941,23.193859,23.193859
22.6746,0.4000,0.277447,0.249742,0.254670,0.049859,27.5098,35.1563,15.477114,23.194439,23.194439
22.6757,0.4000,0.277549,0.249742,0.254670,0.049859,27.5098,35.1563,15.478285,23.195017,23.195017
22.6769,0.4000,0.282597,0.249742,0.254670,0.049859,27.4219,35.0684,15.479406,23.195572,23.195572
22.6779,0.4000,0.282694,0.249742,0.254670,0.049859,27.4219,35.0684,15.480526,23.196126,23.196126
22.6790,0.4000,0.282791,0.249742,0.254670,0.049859,27.4219,35.0684,15.481645,23.196679,23.196679
22.6802,0.4000,0.285018,0.249742,0.254670,0.049859,27.3340,35.0684,15.482742,23.197222,23.197222
22.6813,0.4000,0.285113,0.249742,0.254670,0.049859,27.3340,35.0684,15.483838,23.197764,23.197764
22.6824,0.4000,0.288013,0.249742,0.254670,0.049859,27.3340,34.9805,15.484906,23.198293,23.198293
22.6835,0.4000,0.288105,0.249742,0.254670,0.049859,27.3340,34.9805,15.485972,23.198821,23.198821
22.6846,0.4000,0.288197,0.249742,0.254670,0.049859,27.3340,34.9805,15.487037,23.199348,23.199348
22.6857,0.4000,0.290413,0.249742,0.254670,0.049859,27.2461,34.9805,15.488081,23.199865,23.199865
22.6869,0.4000,0.293302,0.249742,0.254670,0.049859,27.2461,34.8926,15.489095,23.200368,23.200368
22.6880,0.4000,0.293390,0.249742,0.254670,0.049859,27.2461,34.8926,15.490109,23.200871,23.200871
22.6890,0.4000,0.295594,0.249742,0.254670,0.049859,27.1582,34.8926,15.491101,23.201363,23.201363
22.6902,0.4000,0.295680,0.249742,0.254670,0.049859,27.1582,34.8926,15.492093,23.201855,23.201855
22.6913,0.4000,0.295766,0.249742,0.254670,0.049859,27.1582,34.8926,15.493083,23.202346,23.202346
22.6924,0.4000,0.300755,0.249742,0.254670,0.049859,27.0703,34.8047,15.494024,23.202814,23.202814
22.6935,0.4000,0.300837,0.249742,0.254670,0.049859,27.0703,34.8047,15.494965,23.203281,23.203281
22.6946,0.4000,0.303026,0.249742,0.254670,0.049859,26.9824,34.8047,15.495884,23.203738,23.203738
22.6957,0.4000,0.303105,0.249742,0.254670,0.049859,26.9824,34.8047,15.496803,23.204194,23.204194
22.6969,0.4000,0.303184,0.249742,0.254670,0.049859,26.9824,34.8047,15.497720,23.204650,23.204650
22.6979,0.4000,0.308149,0.249742,0.254670,0.049859,26.8945,34.7168,15.498589,23.205082,23.205082
22.6990,0.4000,0.308224,0.249742,0.254670,0.049859,26.8945,34.7168,15.499457,23.205514,23.205514
22.7002,0.4000,0.308299,0.249742,0.254670,0.049859,26.8945,34.7168,15.500325,23.205945,23.205945
22.7013,0.4000,0.310473,0.249742,0.254670,0.049859,26.8066,34.7168,15.501171,23.206367,23.206367
22.7024,0.4000,0.310546,0.249742,0.254670,0.049859,26.8066,34.7168,15.502017,23.206787,23.206787
22.7035,0.4000,0.310618,0.249742,0.254670,0.049859,26.8066,34.7168,15.502862,23.207208,23.207208
22.7046,0.4000,0.315559,0.249742,0.254670,0.049859,26.7188,34.6289,15.503658,23.207605,23.207605
22.7057,0.4000,0.315628,0.249742,0.254670,0.049859,26.7188,34.6289,15.504454,23.208002,23.208002
22.7069,0.4000,0.317787,0.249742,0.254670,0.049859,26.6309,34.6289,15.505229,23.208388,23.208388
22.7079,0.4000,0.319941,0.249742,0.254670,0.049859,26.5430,34.6289,15.505984,23.208764,23.208764
22.7090,0.4000,0.320006,0.249742,0.254670,0.049859,26.5430,34.6289,15.506738,23.209140,23.209140
22.7102,0.4000,0.324915,0.249742,0.254670,0.049859,26.4551,34.5410,15.507444,23.209492,23.209492
22.7113,0.4000,0.324976,0.249742,0.254670,0.049859,26.4551,34.5410,15.508149,23.209845,23.209845
22.7124,0.4000,0.325036,0.249742,0.254670,0.049859,26.4551,34.5410,15.508854,23.210197,23.210197
22.7135,0.4000,0.325097,0.249742,0.254670,0.049859,26.4551,34.5410,15.509559,23.210548,23.210548
22.7146,0.4000,0.327236,0.249742,0.254670,0.049859,26.3672,34.5410,15.510243,23.210890,23.210890
22.7157,0.4000,0.330049,0.249742,0.254670,0.049859,26.3672,34.4531,15.510899,23.211218,23.211218
22.7169,0.4000,0.332178,0.249742,0.254670,0.049859,26.2793,34.4531,15.511535,23.211536,23.211536
22.7179,0.4000,0.332233,0.249742,0.254670,0.049859,26.2793,34.4531,15.512171,23.211854,23.211854
22.7190,0.4000,0.334358,0.249742,0.254670,0.049859,26.1914,34.4531,15.512786,23.212162,23.212162
22.7202,0.4000,0.334411,0.249742,0.254670,0.049859,26.1914,34.4531,15.513401,23.212469,23.212469
22.7213,0.4000,0.339274,0.249742,0.254670,0.049859,26.1035,34.3652,15.513969,23.212754,23.212754
22.7224,0.4000,0.339322,0.249742,0.254670,0.049859,26.1035,34.3652,15.514537,23.213038,23.213038
22.7235,0.4000,0.341433,0.249742,0.254670,0.049859,26.0156,34.3652,15.515085,23.213312,23.213312
22.7246,0.4000,0.341480,0.249742,0.254670,0.049859,26.0156,34.3652,15.515632,23.213586,23.213586
22.7257,0.4000,0.344264,0.249742,0.254670,0.049859,26.0156,34.2773,15.516152,23.213847,23.213847
22.7269,0.4000,0.346364,0.249742,0.254670,0.049859,25.9277,34.2773,15.516653,23.214098,23.214098
22.7279,0.4000,0.348461,0.249742,0.254670,0.049859,25.8398,34.2773,15.517134,23.214340,23.214340
22.7290,0.4000,0.348502,0.249742,0.254670,0.049859,25.8398,34.2773,15.517614,23.214581,23.214581
22.7302,0.4000,0.350595,0.249742,0.254670,0.049859,25.7520,34.2773,15.518074,23.214812,23.214812
22.7313,0.4000,0.353359,0.249742,0.254670,0.049859,25.7520,34.1895,15.518509,23.215030,23.215030
22.7324,0.4000,0.353396,0.249742,0.254670,0.049859,25.7520,34.1895,15.518942,23.215248,23.215248
22.7335,0.4000,0.355479,0.249742,0.254670,0.049859,25.6641,34.1895,15.519356,23.215456,23.215456
22.7346,0.4000,0.355514,0.249742,0.254670,0.049859,25.6641,34.1895,15.519770,23.215664,23.215664
22.7357,0.4000,0.357593,0.249742,0.254670,0.049859,25.5762,34.1895,15.520165,23.215862,23.215862
22.7369,0.4000,0.362381,0.249742,0.254670,0.049859,25.4883,34.1016,15.520514,23.216038,23.216038
22.7379,0.4000,0.362411,0.249742,0.254670,0.049859,25.4883,34.1016,15.520862,23.216213,23.216213
22.7390,0.4000,0.364476,0.249742,0.254670,0.049859,25.4004,34.1016,15.521192,23.216379,23.216379
22.7402,0.4000,0.364504,0.249742,0.254670,0.049859,25.4004,34.1016,15.521521,23.216545,23.216545
22.7413,0.4000,0.366565,0.249742,0.254670,0.049859,25.3125,34.1016,15.521831,23.216701,23.216701
22.7424,0.4000,0.369296,0.249742,0.254670,0.049859,25.3125,34.0137,15.522115,23.216844,23.216844
22.7435,0.4000,0.369320,0.249742,0.254670,0.049859,25.3125,34.0137,15.522399,23.216987,23.216987
22.7446,0.4000,0.371372,0.249742,0.254670,0.049859,25.2246,34.0137,15.522664,23.217121,23.217121
22.7457,0.4000,0.373419,0.249742,0.254670,0.049859,25.1367,34.0137,15.522910,23.217245,23.217245
22.7469,0.4000,0.375463,0.249742,0.254670,0.049859,25.0488,34.0137,15.523136,23.217359,23.217359
22.7479,0.4000,0.375482,0.249742,0.254670,0.049859,25.0488,34.0137,15.523363,23.217473,23.217473
22.7490,0.4000,0.380212,0.316666,0.321871,0.057652,24.9609,33.9258,15.523545,23.217565,23.217565
22.7502,0.4000,0.380228,0.316666,0.321871,0.057652,24.9609,33.9258,15.523728,23.217658,23.217658
22.7513,0.4000,0.382258,0.316666,0.321871,0.057652,24.8730,33.9258,15.523891,23.217740,23.217740
22.7524,0.4000,0.382272,0.316666,0.321871,0.057652,24.8730,33.9258,15.524055,23.217823,23.217823
22.7535,0.4000,0.384298,0.316666,0.321871,0.057652,24.7852,33.9258,15.524199,23.217896,23.217896
22.7546,0.4000,0.389001,0.316666,0.321871,0.057652,24.6973,33.8379,15.524300,23.217947,23.217947
22.7557,0.4000,0.389009,0.316666,0.321871,0.057652,24.6973,33.8379,15.524401,23.217998,23.217998
22.7569,0.4000,0.391023,0.316666,0.321871,0.057652,24.6094,33.8379,15.524484,23.218040,23.218040
22.7579,0.4000,0.393032,0.316666,0.321871,0.057652,24.5215,33.8379,15.524548,23.218072,23.218072
22.7590,0.4000,0.395710,0.316666,0.321871,0.057652,24.5215,33.7500,15.524587,23.218092,23.218092
22.7602,0.4000,0.397710,0.316666,0.321871,0.057652,24.4336,33.7500,15.524608,23.218103,23.218103
22.7613,0.4000,0.397712,0.316666,0.321871,0.057652,24.4336,33.7500,15.524629,23.218113,23.218113
22.7624,0.4000,0.399709,0.316666,0.321871,0.057652,24.3457,33.7500,15.524632,23.218115,23.218115
22.7635,0.4000,0.399709,0.316666,0.321871,0.057652,24.3457,33.7500,15.524634,23.218116,23.218116
22.7646,0.4000,0.401702,0.316666,0.321871,0.057652,24.2578,33.7500,15.524619,23.218108,23.218108
22.7657,0.4000,0.404362,0.316666,0.321871,0.057652,24.2578,33.6621,15.524579,23.218088,23.218088
22.7669,0.4000,0.406346,0.316666,0.321871,0.057652,24.1699,33.6621,15.524521,23.218059,23.218059
22.7679,0.4000,0.408326,0.316666,0.321871,0.057652,24.0820,33.6621,15.524445,23.218020,23.218020
22.7690,0.4000,0.410303,0.316666,0.321871,0.057652,23.9941,33.6621,15.524351,23.217972,23.217972
22.7702,0.4000,0.412946,0.316666,0.321871,0.057652,23.9941,33.5742,15.524233,23.217912,23.217912
22.7713,0.4000,0.414914,0.316666,0.321871,0.057652,23.9063,33.5742,15.524097,23.217843,23.217843
22.7724,0.4000,0.414902,0.316666,0.321871,0.057652,23.9063,33.5742,15.523961,23.217774,23.217774
22.7735,0.4000,0.416867,0.316666,0.321871,0.057652,23.8184,33.5742,15.523808,23.217696,23.217696
22.7746,0.4000,0.416854,0.316666,0.321871,0.057652,23.8184,33.5742,15.523654,23.217618,23.217618
22.7757,0.4000,0.418814,0.316666,0.321871,0.057652,23.7305,33.5742,15.523483,23.217531,23.217531
22.7769,0.4000,0.423409,0.316666,0.321871,0.057652,23.6426,33.4863,15.523271,23.217422,23.217422
22.7779,0.4000,0.427321,0.316666,0.321871,0.057652,23.4668,33.4863,15.523023,23.217296,23.217296
22.7790,0.4000,0.427300,0.316666,0.321871,0.057652,23.4668,33.4863,15.522775,23.217170,23.217170
22.7802,0.4000,0.429242,0.316666,0.321871,0.057652,23.3789,33.4863,15.522510,23.217034,23.217034
22.7813,0.4000,0.429219,0.316666,0.321871,0.057652,23.3789,33.4863,15.522245,23.216899,23.216899
22.7824,0.4000,0.431157,0.316666,0.321871,0.057652,23.2910,33.4863,15.521963,23.216755,23.216755
22.7835,0.4000,0.435713,0.316666,0.321871,0.057652,23.2031,33.3984,15.521640,23.216590,23.216590
22.7846,0.4000,0.435685,0.316666,0.321871,0.057652,23.2031,33.3984,15.521317,23.216425,23.216425
22.7857,0.4000,0.437611,0.316666,0.321871,0.057652,23.1152,33.3984,15.520977,23.216252,23.216252
22.7869,0.4000,0.439533,0.316666,0.321871,0.057652,23.0273,33.3984,15.520620,23.216069,23.216069
22.7879,0.4000,0.439503,0.316666,0.321871,0.057652,23.0273,33.3984,15.520263,23.215887,23.215887
22.7890,0.4000,0.441422,0.316666,0.321871,0.057652,22.9395,33.3984,15.519889,23.215696,23.215696
22.7902,0.4000,0.443337,0.316666,0.321871,0.057652,22.8516,33.3984,15.519498,23.215496,23.215496
22.7913,0.4000,0.445913,0.316666,0.321871,0.057652,22.8516,33.3105,15.519084,23.215284,23.215284
22.7924,0.4000,0.447820,0.316666,0.321871,0.057652,22.7637,33.3105,15.518653,23.215063,23.215063
22.7935,0.4000,0.447784,0.316666,0.321871,0.057652,22.7637,33.3105,15.518223,23.214843,23.214843
22.7946,0.4000,0.449688,0.316666,0.321871,0.057652,22.6758,33.3105,15.517776,23.214614,23.214614
22.7957,0.4000,0.449651,0.316666,0.321871,0.057652,22.6758,33.3105,15.517329,23.214385,23.214385
