Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStrength_N_per_m,Sigma_m,Strength
0.1006,descent,0.6879,47.1094,43.5059,0.0000,-39.8460,0.227226,0.037300,0.084894,0.000106,0.0000,0.0100,0
0.1018,descent,0.6879,47.1094,43.4180,0.0000,-41.2200,0.227221,0.038089,0.084894,0.000106,0.0000,0.0100,0
0.1029,descent,0.6879,47.1094,43.4180,0.0000,-41.2200,0.227221,0.038089,0.084888,0.000112,0.0000,0.0100,0
0.1040,descent,0.6879,47.1973,43.3301,1.3740,-42.5940,0.132577,0.038882,0.084888,0.000112,0.0000,0.0100,0
0.1051,descent,0.6879,47.2852,43.2422,1.3740,-43.9680,0.132424,0.039676,0.084892,0.000108,0.0000,0.0100,0
0.1061,descent,0.6879,47.2852,43.2422,2.7480,-43.9680,0.042325,0.039675,0.084892,0.000108,0.0000,0.0100,0
0.1073,descent,0.6879,47.2852,43.2422,2.7480,-43.9680,0.042325,0.039675,0.084892,0.000108,0.0000,0.0100,0
0.1084,descent,0.6879,47.2852,43.2422,2.7480,-43.9680,0.042325,0.039675,0.084892,0.000108,0.0000,0.0100,0
0.1095,descent,0.6879,47.2852,43.2422,2.7480,-43.9680,0.042325,0.039675,0.084887,0.000113,0.0000,0.0100,0
0.1106,descent,0.6879,47.3730,43.1543,4.1220,-43.9680,0.027226,0.040251,0.084882,0.000118,0.0000,0.0100,0
0.1120,descent,0.6879,47.3730,43.1543,4.1220,-43.9680,0.027226,0.040251,0.084882,0.000118,0.0000,0.0100,0
0.1130,descent,0.6879,47.6367,42.9785,8.2440,-46.7160,0.025963,0.041842,0.084879,0.000121,0.0000,0.0100,0
0.1140,descent,0.6879,47.8125,42.8906,12.3660,-46.7160,0.025488,0.042421,0.084879,0.000121,0.0000,0.0100,0
0.1153,descent,0.6879,47.9883,42.8027,16.4880,-48.0900,0.025014,0.043219,0.084882,0.000118,0.0000,0.0100,0
0.1163,descent,0.6879,48.1641,42.7148,19.2360,-48.0900,0.024598,0.043799,0.084882,0.000118,0.0000,0.0100,0
0.1173,descent,0.6879,48.2520,42.6270,20.6100,-48.0900,0.024387,0.044374,0.084889,0.000111,0.0000,0.0100,0
0.1185,descent,0.6879,48.3398,42.6270,23.3580,-48.0900,0.024123,0.044378,0.084889,0.000111,0.0000,0.0100,0
0.1196,descent,0.6879,48.5156,42.6270,27.4800,-48.0900,0.023654,0.044387,0.084875,0.000125,0.0000,0.0100,0
0.1208,descent,0.6879,48.6035,42.5391,30.2280,-48.0900,0.023386,0.044962,0.084872,0.000128,0.0000,0.0100,0
0.1218,descent,0.6879,48.6914,42.5391,32.9760,-48.0900,0.023122,0.044967,0.084872,0.000128,0.0000,0.0100,0
0.1230,descent,0.6879,48.8672,42.5391,35.7240,-48.0900,0.022710,0.044976,0.084876,0.000124,0.0000,0.0100,0
0.1241,descent,0.6879,48.8672,42.5391,35.7240,-48.0900,0.022710,0.044976,0.084876,0.000124,0.0000,0.0100,0
0.1252,descent,0.6879,48.9551,42.4512,39.8460,-48.0900,0.022385,0.045551,0.084856,0.000144,0.0000,0.0100,0
0.1262,descent,0.6879,49.1309,42.3633,45.3420,-46.7160,0.021853,0.045912,0.084856,0.000144,0.0000,0.0100,0
0.1273,descent,0.6879,49.3945,42.2754,52.2120,-46.7160,0.021115,0.046496,0.084851,0.000149,0.0000,0.0100,0
0.1285,descent,0.6879,49.4824,42.2754,56.3340,-46.7160,0.020795,0.046501,0.084862,0.000138,0.0000,0.0100,0
0.1296,descent,0.6879,49.5703,42.2754,59.0820,-46.7160,0.020531,0.046505,0.084862,0.000138,0.0000,0.0100,0
0.1307,descent,0.6879,49.6582,42.1875,61.8300,-45.3420,0.020263,0.046862,0.084857,0.000143,0.0000,0.0100,0
0.1317,descent,0.6879,49.7461,42.1875,64.5780,-45.3420,0.019999,0.046867,0.084857,0.000143,0.0000,0.0100,0
0.1329,descent,0.6879,49.9219,42.1875,68.7000,-45.3420,0.019530,0.046876,0.084850,0.000150,0.0000,0.0100,0
0.1340,descent,0.6879,50.0098,42.0996,71.4480,-43.9680,0.019262,0.047233,0.084850,0.000150,0.0000,0.0100,0
0.1353,descent,0.6879,50.1855,42.0996,78.3180,-42.5940,0.018677,0.047024,0.084855,0.000145,0.0000,0.0100,0
0.1363,descent,0.6983,50.1855,42.0996,81.0660,-42.5940,0.018563,0.047024,0.084855,0.000145,0.0000,0.0100,0
0.1373,descent,0.6983,50.2734,42.0996,82.4400,-41.2200,0.018356,0.046810,0.084841,0.000159,0.0000,0.0100,0
0.1385,descent,0.6983,50.3613,42.0996,85.1880,-41.2200,0.018093,0.046815,0.084847,0.000153,0.0000,0.0100,0
0.1398,descent,0.6983,50.3613,42.0996,85.1880,-41.2200,0.018093,0.046815,0.084847,0.000153,0.0000,0.0100,0
0.1409,descent,0.6983,50.3613,42.0996,85.1880,-41.2200,0.018093,0.046815,0.084847,0.000153,0.0000,0.0100,0
0.1418,descent,0.6983,50.4492,42.0996,86.5620,-39.8460,0.017887,0.046601,0.084831,0.000169,0.0000,0.0100,0
0.1429,descent,0.6983,50.4492,42.0996,86.5620,-39.8460,0.017887,0.046601,0.084824,0.000176,0.0000,0.0100,0
0.1441,descent,0.6983,50.7129,42.0117,90.6840,-37.0980,0.017264,0.046750,0.084824,0.000176,0.0000,0.0100,0
0.1452,descent,0.6983,50.8887,42.0117,93.4320,-34.3500,0.016852,0.046324,0.084834,0.000166,0.0000,0.0100,0
0.1463,descent,0.6983,50.9766,42.0117,93.4320,-32.9760,0.016703,0.046111,0.084834,0.000166,0.0000,0.0100,0
0.1473,descent,0.6983,50.9766,42.0117,93.4320,-32.9760,0.016703,0.046111,0.084828,0.000172,0.0000,0.0100,0
0.1485,descent,0.6983,51.0645,42.0117,93.4320,-31.6020,0.016555,0.045898,0.084828,0.000172,0.0000,0.0100,0
0.1496,descent,0.6983,51.0645,42.0117,93.4320,-30.2280,0.016555,0.045680,0.084824,0.000176,0.0000,0.0100,0
0.1507,descent,0.6983,51.1523,42.0117,92.0580,-28.8540,0.016464,0.045467,0.084821,0.000179,0.0000,0.0100,0
0.1517,descent,0.6983,51.1523,42.0117,90.6840,-27.4800,0.016521,0.045249,0.084821,0.000179,0.0000,0.0100,0
0.1529,descent,0.6983,51.2402,42.0117,89.3100,-26.1060,0.016430,0.045036,0.084801,0.000199,0.0000,0.0100,0
0.1540,descent,0.6983,51.2402,42.0117,87.9360,-24.7320,0.016487,0.044819,0.084801,0.000199,0.0000,0.0100,0
0.1551,descent,0.6983,51.3281,42.0117,85.1880,-23.3580,0.016453,0.044606,0.084822,0.000178,0.0000,0.0100,0
0.1583,descent,0.6983,51.3281,42.0117,85.1880,-23.3580,0.016453,0.044606,0.084808,0.000192,0.0000,0.0100,0
0.1588,descent,0.6983,51.3281,42.0117,85.1880,-23.3580,0.016453,0.044606,0.084789,0.000211,0.0000,0.0100,0
0.1597,descent,0.6983,51.3281,42.0117,83.8140,-21.9840,0.016511,0.044388,0.084789,0.000211,0.0000,0.0100,0
0.1606,descent,0.6983,51.3281,42.0117,75.5700,-17.8620,0.016855,0.043736,0.084802,0.000198,0.0000,0.0100,0
0.1617,descent,0.6983,51.3281,42.0117,71.4480,-16.4880,0.017027,0.043518,0.084802,0.000198,0.0000,0.0100,0
0.1628,descent,0.6983,51.3281,42.0117,68.7000,-15.1140,0.017142,0.043301,0.084813,0.000187,0.0000,0.0100,0
0.1639,descent,0.6983,51.3281,42.0117,65.9520,-13.7400,0.017257,0.043083,0.084813,0.000187,0.0000,0.0100,0
0.1650,descent,0.6983,51.4160,42.0117,60.4560,-10.9920,0.017338,0.042653,0.084797,0.000203,0.0000,0.0100,0
0.1661,descent,0.6983,51.3281,42.0117,57.7080,-10.9920,0.017601,0.042648,0.084797,0.000203,0.0000,0.0100,0
0.1672,descent,0.6983,51.3281,42.0117,53.5860,-9.6180,0.017773,0.042431,0.084780,0.000220,0.0000,0.0100,0
0.1683,descent,0.6983,51.3281,42.0117,52.2120,-8.2440,0.017831,0.042213,0.084780,0.000220,0.0000,0.0100,0
0.1696,descent,0.6983,51.3281,42.0117,49.4640,-8.2440,0.017946,0.042214,0.084798,0.000202,0.0000,0.0100,0
0.1707,descent,0.6983,51.3281,42.0117,46.7160,-6.8700,0.018060,0.041996,0.084779,0.000221,0.0000,0.0100,0
0.1719,descent,0.6983,51.3281,42.0117,43.9680,-5.4960,0.018175,0.041786,0.084779,0.000221,0.0000,0.0100,0
0.1731,descent,0.6983,51.3281,42.0117,43.9680,-5.4960,0.018175,0.041786,0.084789,0.000211,0.0000,0.0100,0
0.1741,descent,0.6983,51.3281,42.0117,41.2200,-5.4960,0.018290,0.041786,0.084789,0.000211,0.0000,0.0100,0
0.1751,descent,0.6983,51.3281,42.0117,38.4720,-4.1220,0.018405,0.042198,0.084775,0.000225,0.0000,0.0100,0
0.1762,descent,0.6983,51.2402,42.0117,32.9760,-2.7480,0.018783,0.056864,0.084775,0.000225,0.0000,0.0100,0
0.1772,descent,0.6983,51.2402,42.0117,27.4800,-2.7480,0.019013,0.056865,0.084770,0.000230,0.0000,0.0100,0
0.1784,descent,0.6983,51.2402,42.0117,24.7320,-1.3740,0.019128,0.146689,0.084770,0.000230,0.0000,0.0100,0
0.1795,descent,0.6983,51.1523,42.0117,21.9840,-1.3740,0.019391,0.146685,0.084759,0.000241,0.0000,0.0100,0
0.1806,descent,0.6983,51.1523,42.0117,19.2360,-1.3740,0.019506,0.146685,0.084762,0.000238,0.0000,0.0100,0
0.1816,descent,0.6983,51.1523,42.0117,16.4880,-1.3740,0.019621,0.146685,0.084762,0.000238,0.0000,0.0100,0
0.1828,descent,0.6983,51.1523,42.0117,15.1140,0.0000,0.019678,0.240901,0.084746,0.000254,0.0000,0.0100,0
0.1839,descent,0.6983,51.0645,42.0117,12.3660,0.0000,0.019942,0.240897,0.084746,0.000254,0.0000,0.0100,0
0.1852,descent,0.6983,51.0645,42.0117,6.8700,0.0000,0.020171,0.240897,0.084758,0.000242,0.0000,0.0100,0
0.1861,descent,0.6983,50.9766,42.0117,5.4960,0.0000,0.020385,0.240893,0.084758,0.000242,0.0000,0.0100,0
0.1873,descent,0.6983,50.9766,42.0117,2.7480,0.0000,0.036017,0.240893,0.084740,0.000260,0.0000,0.0100,0
0.1887,descent,0.6983,50.9766,42.0117,1.3740,0.0000,0.126116,0.240893,0.084740,0.000260,0.0000,0.0100,0
0.1897,descent,0.6983,50.9766,42.0117,1.3740,0.0000,0.126116,0.240893,0.084740,0.000260,0.0000,0.0100,0
0.1907,descent,0.6983,50.8887,42.0117,-1.3740,0.0000,0.126379,0.240889,0.084731,0.000269,0.0000,0.0100,0
0.1917,descent,0.6983,50.8887,42.0117,-1.3740,0.0000,0.126379,0.240889,0.084731,0.000269,0.0000,0.0100,0
0.1928,descent,0.6983,50.8008,42.0117,-5.4960,0.0000,0.021141,0.240885,0.084733,0.000267,0.0000,0.0100,0
0.1942,descent,0.6983,50.8008,42.0117,-8.2440,0.0000,0.021249,0.240885,0.084733,0.000267,0.0000,0.0100,0
0.1950,descent,0.6983,50.7129,42.0117,-10.9920,0.0000,0.021512,0.240881,0.084737,0.000263,0.0000,0.0100,0
0.1961,descent,0.6983,50.7129,42.0117,-12.3660,0.0000,0.021570,0.240881,0.084737,0.000263,0.0000,0.0100,0
0.1972,descent,0.6983,50.6250,42.0117,-13.7400,0.0000,0.021776,0.240876,0.084724,0.000276,0.0000,0.0100,0
0.1984,descent,0.6983,50.6250,42.0117,-15.1140,0.0000,0.021833,0.240876,0.084724,0.000276,0.0000,0.0100,0
0.1995,descent,0.6983,50.5371,42.0996,-16.4880,1.3740,0.022044,0.145650,0.084728,0.000272,0.0000,0.0100,0
0.2006,descent,0.6983,50.5371,42.0996,-17.8620,1.3740,0.022101,0.145650,0.084717,0.000283,0.0000,0.0100,0
0.2016,descent,0.6983,50.4492,42.0996,-19.2360,1.3740,0.022307,0.145645,0.084717,0.000283,0.0000,0.0100,0
0.2028,descent,0.6983,50.4492,42.0996,-20.6100,2.7480,0.022364,0.055386,0.084709,0.000291,0.0000,0.0100,0
0.2039,descent,0.6983,50.3613,42.0996,-21.9840,2.7480,0.022570,0.055381,0.084709,0.000291,0.0000,0.0100,0
0.2050,descent,0.6983,50.2734,42.2754,-23.3580,5.4960,0.022785,0.038282,0.084690,0.000310,0.0000,0.0100,0
0.2062,descent,0.6983,50.2734,42.2754,-23.3580,5.4960,0.022785,0.038282,0.084690,0.000310,0.0000,0.0100,0
0.2079,descent,0.6983,50.2734,42.2754,-23.3580,5.4960,0.022785,0.038282,0.084713,0.000287,0.0000,0.0100,0
0.2084,descent,0.6983,50.2734,42.3633,-24.7320,6.8700,0.022847,0.037487,0.084713,0.000287,0.0000,0.0100,0
0.2095,descent,0.6983,50.1855,42.6270,-27.4800,10.9920,0.023124,0.035116,0.084689,0.000311,0.0000,0.0100,0
0.2106,descent,0.6983,50.0977,42.7148,-28.8540,13.7400,0.023334,0.034105,0.084685,0.000315,0.0000,0.0100,0
0.2117,descent,0.6983,50.0977,42.8906,-28.8540,16.4880,0.023344,0.032528,0.084685,0.000315,0.0000,0.0100,0
0.2128,descent,0.6983,50.0977,42.9785,-30.2280,19.2360,0.023405,0.031522,0.084696,0.000304,0.0000,0.0100,0
0.2139,descent,0.6983,50.0977,43.1543,-30.2280,21.9840,0.023414,0.029945,0.084696,0.000304,0.0000,0.0100,0
0.2150,descent,0.6983,50.0098,43.4180,-31.6020,27.4800,0.023634,0.027357,0.084676,0.000324,0.0000,0.0100,0
0.2161,descent,0.6983,50.0098,43.5937,-31.6020,31.6020,0.023643,0.025562,0.084676,0.000324,0.0000,0.0100,0
0.2172,descent,0.6983,49.9219,43.7695,-31.6020,35.7240,0.023800,0.023763,0.084682,0.000318,0.0000,0.0100,0
0.2184,descent,0.6983,49.9219,43.9453,-31.6020,39.8460,0.023809,0.021968,0.084682,0.000318,0.0000,0.0100,0
0.2195,descent,0.6983,49.9219,44.0332,-31.6020,43.9680,0.023814,0.020744,0.084672,0.000328,0.0000,0.0100,0
0.2206,descent,0.6983,49.8340,44.2090,-32.9760,48.0900,0.024029,0.018944,0.084676,0.000324,0.0000,0.0100,0
0.2220,descent,0.6983,49.8340,44.3848,-32.9760,52.2120,0.024038,0.017149,0.084676,0.000324,0.0000,0.0100,0
0.2233,descent,0.6983,49.8340,44.3848,-32.9760,52.2120,0.024038,0.017149,0.084658,0.000342,0.0000,0.0100,0
0.2241,descent,0.6983,49.8340,44.5605,-32.9760,56.3340,0.024047,0.015355,0.084658,0.000342,0.0000,0.0100,0
0.2252,descent,0.7188,49.7461,44.8242,-32.9760,65.9520,0.024208,0.012113,0.084656,0.000344,0.0000,0.0100,0
0.2263,descent,0.7188,49.7461,45.0000,-32.9760,70.0740,0.024218,0.010319,0.084656,0.000344,0.0000,0.0100,0
0.2273,descent,0.7188,49.6582,45.3516,-32.9760,79.6920,0.024384,0.006507,0.084644,0.000356,0.0000,0.0100,0
0.2285,descent,0.7188,49.5703,45.4395,-32.9760,83.8140,0.024537,0.005278,0.084641,0.000359,0.0000,0.0100,0
0.2296,descent,0.7188,49.5703,45.6152,-32.9760,89.3100,0.024546,0.003266,0.084641,0.000359,0.0000,0.0100,0
0.2307,descent,0.7188,49.5703,45.7031,-32.9760,93.4320,0.024550,0.002042,0.084638,0.000362,0.0000,0.0100,0
0.2317,descent,0.7188,49.5703,45.8789,-31.6020,97.5540,0.024502,0.000247,0.084638,0.000362,0.0000,0.0100,0
0.2329,descent,0.7188,49.4824,45.9668,-31.6020,101.6760,0.024655,-0.000982,0.084636,0.000364,0.0000,0.0100,0
0.2339,descent,0.7188,49.4824,46.0547,-31.6020,105.7980,0.024659,-0.002205,0.084636,0.000364,0.0000,0.0100,0
