Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad
0.0418,descent,0.4036,18.8086,32.7832,-37.0980,-19.2360,0.007916,0.015729,0.084981,0.000019,0.1000
0.0429,descent,0.4036,18.7207,32.6953,-37.0980,-19.2360,0.007941,0.015835,0.084966,0.000034,0.1000
0.0440,descent,0.4036,18.6328,32.6953,-37.0980,-19.2360,0.007969,0.015831,0.084966,0.000034,0.1000
0.0451,descent,0.4036,18.6328,32.6953,-37.0980,-19.2360,0.007969,0.015831,0.084966,0.000034,0.1000
0.0462,descent,0.4036,18.6328,32.6953,-35.7240,-19.2360,0.007955,0.015831,0.084966,0.000034,0.1000
0.0473,descent,0.4036,18.5449,32.6074,-35.7240,-19.2360,0.007980,0.015937,0.084957,0.000043,0.1000
0.0484,descent,0.4036,18.5449,32.6074,-35.7240,-20.6100,0.007980,0.015991,0.084957,0.000043,0.1000
0.0496,descent,0.4036,18.4570,32.6074,-35.7240,-20.6100,0.008008,0.015988,0.084957,0.000043,0.1000
0.0507,descent,0.4713,18.4570,32.5195,-35.7240,-20.6100,0.008005,0.016097,0.084957,0.000043,0.1000
0.0518,descent,0.4713,18.3691,32.5195,-35.7240,-20.6100,0.008033,0.016094,0.084946,0.000054,0.1000
0.0529,descent,0.4713,18.3691,32.4316,-35.7240,-20.6100,0.008029,0.016203,0.084961,0.000039,0.1000
0.0540,descent,0.4713,18.3691,32.4316,-35.7240,-21.9840,0.008029,0.016257,0.084961,0.000039,0.1000
0.0551,descent,0.4713,18.2812,32.4316,-35.7240,-21.9840,0.008058,0.016254,0.084962,0.000038,0.1000
0.0562,descent,0.4713,18.2812,32.3438,-35.7240,-21.9840,0.008054,0.016363,0.084962,0.000038,0.1000
0.0573,descent,0.4713,18.2812,32.3438,-34.3500,-21.9840,0.008040,0.016363,0.084946,0.000054,0.1000
0.0585,descent,0.4713,18.1934,32.2559,-34.3500,-23.3580,0.008065,0.016523,0.084946,0.000054,0.1000
0.0599,descent,0.4713,18.1934,32.2559,-34.3500,-23.3580,0.008065,0.016523,0.084945,0.000055,0.1000
0.0607,descent,0.4713,18.1055,32.2559,-34.3500,-23.3580,0.008093,0.016520,0.084945,0.000055,0.1000
0.0618,descent,0.4713,18.1055,32.1680,-34.3500,-23.3580,0.008090,0.016629,0.084955,0.000045,0.1000
0.0629,descent,0.4713,18.1055,32.1680,-32.9760,-24.7320,0.008075,0.016683,0.084947,0.000053,0.1000
0.0640,descent,0.4713,18.0176,32.1680,-32.9760,-24.7320,0.008104,0.016680,0.084947,0.000053,0.1000
0.0651,descent,0.4713,18.0176,32.0801,-32.9760,-24.7320,0.008100,0.016789,0.084942,0.000058,0.1000
0.0662,descent,0.4713,18.0176,32.0801,-32.9760,-24.7320,0.008100,0.016789,0.084942,0.000058,0.1000
0.0673,descent,0.4713,17.9297,31.9922,-32.9760,-26.1060,0.008125,0.016949,0.084929,0.000071,0.1000
0.0684,descent,0.4713,17.9297,31.9922,-32.9760,-26.1060,0.008125,0.016949,0.084929,0.000071,0.1000
0.0696,descent,0.4713,17.8418,31.9922,-32.9760,-26.1060,0.008153,0.016946,0.084936,0.000064,0.1000
0.0707,descent,0.4713,17.8418,31.9043,-32.9760,-26.1060,0.008150,0.017055,0.084942,0.000058,0.1000
0.0718,descent,0.4713,17.8418,31.9043,-32.9760,-27.4800,0.008150,0.017109,0.084942,0.000058,0.1000
0.0729,descent,0.4713,17.7539,31.8164,-32.9760,-27.4800,0.008175,0.017215,0.084945,0.000055,0.1000
0.0740,descent,0.4713,17.7539,31.8164,-31.6020,-27.4800,0.008161,0.017215,0.084945,0.000055,0.1000
0.0751,descent,0.4713,17.7539,31.8164,-31.6020,-27.4800,0.008161,0.017215,0.084939,0.000061,0.1000
0.0767,descent,0.4713,17.6660,31.7285,-31.6020,-27.4800,0.008186,0.017321,0.084939,0.000061,0.1000
0.0773,descent,0.4713,17.6660,31.7285,-31.6020,-28.8540,0.008186,0.017376,0.084916,0.000084,0.1000
0.0784,descent,0.4713,17.6660,31.6406,-30.2280,-28.8540,0.008168,0.017485,0.084916,0.000084,0.1000
0.0796,descent,0.4713,17.5781,31.6406,-30.2280,-28.8540,0.008196,0.017482,0.084927,0.000073,0.1000
0.0807,descent,0.4713,17.5781,31.5527,-30.2280,-28.8540,0.008193,0.017591,0.084927,0.000073,0.1000
0.0818,descent,0.4713,17.5781,31.5527,-30.2280,-30.2280,0.008193,0.017645,0.084918,0.000082,0.1000
0.0829,descent,0.4713,17.4902,31.5527,-28.8540,-30.2280,0.008207,0.017642,0.084911,0.000089,0.1000
0.0840,descent,0.4713,17.4902,31.4648,-28.8540,-30.2280,0.008204,0.017751,0.084911,0.000089,0.1000
0.0851,descent,0.4713,17.4023,31.4648,-28.8540,-30.2280,0.008232,0.017748,0.084911,0.000089,0.1000
0.0862,descent,0.4713,17.4023,31.4648,-28.8540,-30.2280,0.008232,0.017748,0.084911,0.000089,0.1000
0.0874,descent,0.4713,17.4023,31.3770,-28.8540,-30.2280,0.008229,0.017857,0.084919,0.000081,0.1000
0.0885,descent,0.4713,17.4023,31.3770,-28.8540,-30.2280,0.008229,0.017857,0.084919,0.000081,0.1000
0.0897,descent,0.4713,17.3145,31.2891,-28.8540,-30.2280,0.008254,0.017963,0.084919,0.000081,0.1000
0.0907,descent,0.4713,17.3145,31.2891,-28.8540,-30.2280,0.008254,0.017963,0.084919,0.000081,0.1000
0.0918,descent,0.4713,17.3145,31.2891,-28.8540,-30.2280,0.008254,0.017963,0.084904,0.000096,0.1000
0.0929,descent,0.4713,17.2266,31.2012,-27.4800,-30.2280,0.008264,0.018069,0.084914,0.000086,0.1000
0.0940,descent,0.4713,17.2266,31.1133,-27.4800,-30.2280,0.008261,0.018178,0.084914,0.000086,0.1000
0.0951,descent,0.4713,17.2266,31.1133,-27.4800,-30.2280,0.008261,0.018178,0.084908,0.000092,0.1000
0.0962,descent,0.4713,17.2266,31.1133,-27.4800,-31.6020,0.008261,0.018233,0.084908,0.000092,0.1000
0.0973,descent,0.4713,17.1387,31.0254,-27.4800,-31.6020,0.008286,0.018339,0.084906,0.000094,0.1000
0.0984,descent,0.4713,17.1387,31.0254,-27.4800,-31.6020,0.008286,0.018339,0.084906,0.000094,0.1000
0.0996,descent,0.4713,17.1387,31.0254,-26.1060,-31.6020,0.008272,0.018339,0.084922,0.000078,0.1000
0.1007,descent,0.4713,17.0508,30.8496,-26.1060,-31.6020,0.008294,0.018554,0.084922,0.000078,0.1000
0.1018,descent,0.4713,17.0508,30.8496,-26.1060,-31.6020,0.008294,0.018554,0.084907,0.000093,0.1000
0.1031,descent,0.4713,16.9629,30.8496,-26.1060,-31.6020,0.008322,0.018551,0.084911,0.000089,0.1000
0.1040,descent,0.4713,16.9629,30.8496,-26.1060,-31.6020,0.008322,0.018551,0.084911,0.000089,0.1000
0.1052,descent,0.4713,16.9629,30.7617,-26.1060,-31.6020,0.008319,0.018660,0.084901,0.000099,0.1000
0.1062,descent,0.4713,16.9629,30.7617,-24.7320,-31.6020,0.008304,0.018660,0.084901,0.000099,0.1000
0.1073,descent,0.4713,16.8750,30.7617,-26.1060,-31.6020,0.008347,0.018657,0.084897,0.000103,0.1000
0.1084,descent,0.4713,16.8750,30.6738,-24.7320,-31.6020,0.008330,0.018766,0.084897,0.000103,0.1000
0.1096,descent,0.4713,16.8750,30.6738,-24.7320,-31.6020,0.008330,0.018766,0.084880,0.000120,0.1000
0.1107,descent,0.4713,16.8750,30.5859,-24.7320,-31.6020,0.008326,0.018876,0.084880,0.000120,0.1000
0.1118,descent,0.4713,16.7871,30.5859,-24.7320,-31.6020,0.008355,0.018873,0.084890,0.000110,0.1000
0.1129,descent,0.4713,16.7871,30.4980,-24.7320,-31.6020,0.008352,0.018982,0.084886,0.000114,0.1000
0.1140,descent,0.4713,16.7871,30.4980,-24.7320,-31.6020,0.008352,0.018982,0.084886,0.000114,0.1000
0.1151,descent,0.4713,16.6992,30.4102,-24.7320,-31.6020,0.008377,0.019088,0.084888,0.000112,0.1000
0.1162,descent,0.4713,16.6992,30.4102,-24.7320,-31.6020,0.008377,0.019088,0.084888,0.000112,0.1000
0.1173,descent,0.4713,16.6992,30.3223,-23.3580,-32.9760,0.008359,0.019252,0.084875,0.000125,0.1000
0.1184,descent,0.4713,16.6992,30.3223,-23.3580,-32.9760,0.008359,0.019252,0.084875,0.000125,0.1000
0.1196,descent,0.4713,16.6113,30.3223,-23.3580,-32.9760,0.008388,0.019249,0.084870,0.000130,0.1000
0.1208,descent,0.4713,16.6113,30.3223,-23.3580,-32.9760,0.008388,0.019249,0.084872,0.000128,0.1000
0.1218,descent,0.4713,16.6113,30.2344,-23.3580,-32.9760,0.008384,0.019358,0.084872,0.000128,0.1000
0.1229,descent,0.4713,16.5234,30.1465,-23.3580,-32.9760,0.008410,0.019465,0.084866,0.000134,0.1000
0.1240,descent,0.4713,16.5234,30.1465,-23.3580,-32.9760,0.008410,0.019465,0.084866,0.000134,0.1000
0.1251,descent,0.4713,16.5234,30.0586,-23.3580,-32.9760,0.008406,0.019574,0.084867,0.000133,0.1000
0.1262,descent,0.4713,16.4355,30.0586,-23.3580,-32.9760,0.008435,0.019571,0.084867,0.000133,0.1000
0.1273,descent,0.4713,16.4355,30.0586,-23.3580,-32.9760,0.008435,0.019571,0.084848,0.000152,0.1000
0.1284,descent,0.4713,16.4355,29.9707,-23.3580,-32.9760,0.008432,0.019680,0.084848,0.000152,0.1000
0.1296,descent,0.4713,16.4355,29.9707,-23.3580,-32.9760,0.008432,0.019680,0.084864,0.000136,0.1000
0.1307,descent,0.4713,16.4355,29.9707,-23.3580,-32.9760,0.008432,0.019680,0.084864,0.000136,0.1000
0.1318,descent,0.4713,16.4355,29.8828,-21.9840,-32.9760,0.008414,0.019790,0.084866,0.000134,0.1000
0.1329,descent,0.4713,16.3477,29.8828,-21.9840,-32.9760,0.008443,0.019787,0.084856,0.000144,0.1000
0.1340,descent,0.4713,16.3477,29.7949,-21.9840,-32.9760,0.008439,0.019896,0.084856,0.000144,0.1000
0.1351,descent,0.4713,16.3477,29.7949,-20.6100,-32.9760,0.008425,0.019896,0.084854,0.000146,0.1000
0.1363,descent,0.4863,16.3477,29.7070,-20.6100,-32.9760,0.008422,0.020006,0.084854,0.000146,0.1000
0.1373,descent,0.4863,16.3477,29.7070,-20.6100,-32.9760,0.008422,0.020006,0.084843,0.000157,0.1000
0.1385,descent,0.4863,16.3477,29.7070,-20.6100,-32.9760,0.008422,0.020006,0.084843,0.000157,0.1000
0.1396,descent,0.4863,16.3477,29.6191,-20.6100,-32.9760,0.008419,0.020115,0.084833,0.000167,0.1000
0.1407,descent,0.4863,16.3477,29.6191,-20.6100,-32.9760,0.008419,0.020115,0.084833,0.000167,0.1000
0.1418,descent,0.4863,16.3477,29.6191,-20.6100,-32.9760,0.008419,0.020115,0.084840,0.000160,0.1000
0.1429,descent,0.4863,16.2598,29.5312,-19.2360,-32.9760,0.008430,0.020222,0.084837,0.000163,0.1000
0.1440,descent,0.4863,16.2598,29.4434,-19.2360,-32.9760,0.008427,0.020331,0.084837,0.000163,0.1000
0.1455,descent,0.4863,16.2598,29.4434,-19.2360,-32.9760,0.008427,0.020331,0.084827,0.000173,0.1000
0.1464,descent,0.4863,16.2598,29.4434,-19.2360,-32.9760,0.008427,0.020331,0.084827,0.000173,0.1000
0.1476,descent,0.4863,16.2598,29.3555,-19.2360,-32.9760,0.008424,0.020441,0.084821,0.000179,0.1000
0.1486,descent,0.4863,16.2598,29.3555,-19.2360,-32.9760,0.008424,0.020441,0.084821,0.000179,0.1000
0.1497,descent,0.4863,16.1719,29.3555,-19.2360,-32.9760,0.008452,0.020438,0.084811,0.000189,0.1000
0.1508,descent,0.4863,16.1719,29.2676,-19.2360,-32.9760,0.008449,0.020547,0.084820,0.000180,0.1000
0.1519,descent,0.4863,16.1719,29.2676,-17.8620,-32.9760,0.008435,0.020547,0.084820,0.000180,0.1000
0.1530,descent,0.4863,16.0840,29.1797,-17.8620,-32.9760,0.008460,0.020654,0.084829,0.000171,0.1000
0.1543,descent,0.4863,16.0840,29.1797,-17.8620,-32.9760,0.008460,0.020654,0.084829,0.000171,0.1000
0.1553,descent,0.4863,16.0840,29.0918,-17.8620,-32.9760,0.008457,0.020763,0.084813,0.000187,0.1000
0.1563,descent,0.4863,16.0840,29.0918,-16.4880,-32.9760,0.008443,0.020763,0.084813,0.000187,0.1000
0.1610,descent,0.4863,16.0840,29.0918,-16.4880,-31.6020,0.008443,0.020709,0.084802,0.000198,0.1000
0.1619,descent,0.4863,16.0840,29.0918,-16.4880,-31.6020,0.008443,0.020709,0.084802,0.000198,0.1000
0.1630,descent,0.4863,15.9961,28.9160,-16.4880,-31.6020,0.008465,0.020925,0.084802,0.000198,0.1000
0.1641,descent,0.4863,15.9961,28.9160,-16.4880,-31.6020,0.008465,0.020925,0.084802,0.000198,0.1000
0.1656,descent,0.4863,15.9961,28.8281,-16.4880,-31.6020,0.008462,0.021035,0.084789,0.000211,0.1000
0.1663,descent,0.4863,15.9961,28.8281,-16.4880,-31.6020,0.008462,0.021035,0.084789,0.000211,0.1000
0.1674,descent,0.4863,15.9961,28.7402,-15.1140,-31.6020,0.008445,0.021144,0.084791,0.000209,0.1000
0.1686,descent,0.4863,15.9082,28.7402,-15.1140,-31.6020,0.008473,0.021141,0.084791,0.000209,0.1000
0.1697,descent,0.4863,15.9082,28.6523,-15.1140,-31.6020,0.008470,0.021251,0.084792,0.000208,0.1000
0.1708,descent,0.4863,15.9082,28.6523,-15.1140,-31.6020,0.008470,0.021251,0.084790,0.000210,0.1000
0.1721,descent,0.4863,15.9082,28.6523,-15.1140,-31.6020,0.008470,0.021251,0.084790,0.000210,0.1000
0.1730,descent,0.4863,15.9082,28.5645,-13.7400,-31.6020,0.008453,0.021361,0.084780,0.000220,0.1000
0.1740,descent,0.4863,15.9082,28.4766,-13.7400,-31.6020,0.008450,0.021470,0.084780,0.000220,0.1000
0.1751,descent,0.4863,15.9082,28.4766,-13.7400,-31.6020,0.008450,0.021470,0.084782,0.000218,0.1000
0.1762,descent,0.4863,15.8203,28.4766,-13.7400,-31.6020,0.008478,0.021467,0.084782,0.000218,0.1000
0.1774,descent,0.4863,15.8203,28.3887,-13.7400,-31.6020,0.008475,0.021577,0.084764,0.000236,0.1000
0.1785,descent,0.4863,15.8203,28.3887,-13.7400,-31.6020,0.008475,0.021577,0.084764,0.000236,0.1000
0.1796,descent,0.4863,15.8203,28.3887,-13.7400,-31.6020,0.008475,0.021577,0.084769,0.000231,0.1000
0.1807,descent,0.4863,15.8203,28.3887,-12.3660,-31.6020,0.008461,0.021577,0.084769,0.000231,0.1000
0.1818,descent,0.4863,15.8203,28.3008,-12.3660,-30.2280,0.008458,0.021632,0.084766,0.000234,0.1000
0.1829,descent,0.4863,15.8203,28.3008,-12.3660,-30.2280,0.008458,0.021632,0.084757,0.000243,0.1000
0.1840,descent,0.4863,15.7324,28.3008,-12.3660,-30.2280,0.008486,0.021629,0.084757,0.000243,0.1000
0.1851,descent,0.4863,15.7324,28.2129,-12.3660,-30.2280,0.008483,0.021739,0.084758,0.000242,0.1000
0.1863,descent,0.4863,15.7324,28.2129,-10.9920,-30.2280,0.008469,0.021739,0.084758,0.000242,0.1000
0.1876,descent,0.4863,15.7324,28.1250,-10.9920,-30.2280,0.008466,0.021849,0.084738,0.000262,0.1000
0.1886,descent,0.4863,15.7324,28.1250,-10.9920,-30.2280,0.008466,0.021849,0.084738,0.000262,0.1000
0.1900,descent,0.4863,15.7324,28.1250,-10.9920,-30.2280,0.008466,0.021849,0.084734,0.000266,0.1000
0.1910,descent,0.4863,15.7324,28.1250,-10.9920,-30.2280,0.008466,0.021849,0.084732,0.000268,0.1000
0.1919,descent,0.4863,15.7324,28.1250,-10.9920,-30.2280,0.008466,0.021849,0.084732,0.000268,0.1000
0.1931,descent,0.4863,15.7324,28.0371,-9.6180,-28.8540,0.008449,0.021904,0.084734,0.000266,0.1000
0.1941,descent,0.4863,15.7324,28.0371,-9.6180,-28.8540,0.008449,0.021904,0.084734,0.000266,0.1000
0.1952,descent,0.4863,15.7324,27.9492,-9.6180,-28.8540,0.008446,0.022014,0.084734,0.000266,0.1000
0.1963,descent,0.4863,15.7324,27.9492,-8.2440,-28.8540,0.008431,0.022014,0.084734,0.000266,0.1000
0.1973,descent,0.4863,15.6445,27.8613,-9.6180,-28.8540,0.008471,0.022121,0.084719,0.000281,0.1000
0.1985,descent,0.4863,15.6445,27.8613,-9.6180,-28.8540,0.008471,0.022121,0.084719,0.000281,0.1000
0.1996,descent,0.4863,15.6445,27.8613,-9.6180,-27.4800,0.008471,0.022066,0.084717,0.000283,0.1000
0.2007,descent,0.4863,15.6445,27.8613,-9.6180,-27.4800,0.008471,0.022066,0.084717,0.000283,0.1000
0.2018,descent,0.4863,15.6445,27.8613,-8.2440,-27.4800,0.008457,0.022066,0.084734,0.000266,0.1000
0.2030,descent,0.4863,15.6445,27.7734,-8.2440,-27.4800,0.008454,0.022176,0.084709,0.000291,0.1000
0.2041,descent,0.4863,15.6445,27.7734,-8.2440,-27.4800,0.008454,0.022176,0.084709,0.000291,0.1000
0.2052,descent,0.4863,15.6445,27.7734,-8.2440,-26.1060,0.008454,0.022121,0.084719,0.000281,0.1000
0.2066,descent,0.4863,15.6445,27.7734,-8.2440,-26.1060,0.008454,0.022121,0.084719,0.000281,0.1000
0.2075,descent,0.4863,15.6445,27.7734,-8.2440,-26.1060,0.008454,0.022121,0.084719,0.000281,0.1000
0.2087,descent,0.4863,15.6445,27.7734,-8.2440,-26.1060,0.008454,0.022121,0.084696,0.000304,0.1000
0.2099,descent,0.4863,15.6445,27.6855,-6.8700,-24.7320,0.008437,0.022177,0.084698,0.000302,0.1000
0.2109,descent,0.4863,15.6445,27.5977,-6.8700,-24.7320,0.008434,0.022287,0.084670,0.000330,0.1000
0.2120,descent,0.4863,15.6445,27.5977,-6.8700,-24.7320,0.008434,0.022287,0.084670,0.000330,0.1000
0.2130,descent,0.4863,15.5566,27.5977,-6.8700,-24.7320,0.008462,0.022284,0.084675,0.000325,0.1000
0.2141,descent,0.4863,15.5566,27.5977,-6.8700,-23.3580,0.008462,0.022229,0.084675,0.000325,0.1000
0.2152,descent,0.4863,15.5566,27.5098,-6.8700,-23.3580,0.008459,0.022339,0.084667,0.000333,0.1000
0.2163,descent,0.4863,15.5566,27.5098,-6.8700,-23.3580,0.008459,0.022339,0.084667,0.000333,0.1000
0.2174,descent,0.4863,15.5566,27.5098,-6.8700,-23.3580,0.008459,0.022339,0.084677,0.000323,0.1000
0.2185,descent,0.4863,15.5566,27.4219,-6.8700,-23.3580,0.008456,0.022449,0.084677,0.000323,0.1000
0.2196,descent,0.4863,15.5566,27.4219,-5.4960,-23.3580,0.008449,0.022449,0.084684,0.000316,0.1000
0.2207,descent,0.4863,15.5566,27.4219,-5.4960,-23.3580,0.008449,0.022449,0.084684,0.000316,0.1000
0.2225,descent,0.4863,15.5566,27.4219,-5.4960,-21.9840,0.008449,0.022395,0.084662,0.000338,0.1000
0.2229,descent,0.4863,15.5566,27.4219,-5.4960,-21.9840,0.008449,0.022395,0.084653,0.000347,0.1000
0.2240,descent,0.4863,15.5566,27.4219,-5.4960,-21.9840,0.008449,0.022395,0.084653,0.000347,0.1000
0.2251,descent,0.4863,15.5566,27.3340,-5.4960,-21.9840,0.008446,0.022504,0.084661,0.000339,0.1000
0.2262,descent,0.4021,15.5566,27.3340,-5.4960,-21.9840,0.008446,0.022504,0.084661,0.000339,0.1000
0.2273,descent,0.4021,15.5566,27.3340,-5.4960,-20.6100,0.008446,0.022450,0.084652,0.000348,0.1000
0.2285,descent,0.4021,15.5566,27.3340,-5.4960,-20.6100,0.008446,0.022450,0.084652,0.000348,0.1000
0.2296,descent,0.4021,15.5566,27.3340,-4.1220,-20.6100,0.009061,0.022450,0.084643,0.000357,0.1000
0.2307,descent,0.4021,15.5566,27.3340,-4.1220,-19.2360,0.009061,0.022396,0.084643,0.000357,0.1000
0.2318,descent,0.4021,15.5566,27.2461,-4.1220,-19.2360,0.009058,0.022505,0.084633,0.000367,0.1000
0.2329,descent,0.4021,15.5566,27.2461,-2.7480,-19.2360,0.023932,0.022505,0.084621,0.000379,0.1000
0.2340,descent,0.4021,15.5566,27.2461,-2.7480,-19.2360,0.023932,0.022505,0.084621,0.000379,0.1000
0.2351,descent,0.4021,15.5566,27.2461,-2.7480,-17.8620,0.023932,0.022451,0.084626,0.000374,0.1000
0.2363,descent,0.4021,15.5566,27.2461,-2.7480,-17.8620,0.023932,0.022451,0.084626,0.000374,0.1000
0.2374,descent,0.4021,15.5566,27.2461,-2.7480,-17.8620,0.023932,0.022451,0.084623,0.000377,0.1000
0.2419,descent,0.4021,15.5566,27.1582,-2.7480,-17.8620,0.023929,0.022561,0.084607,0.000393,0.1000
0.2430,descent,0.4021,15.5566,27.1582,-2.7480,-17.8620,0.023929,0.022561,0.084608,0.000392,0.1000
0.2441,descent,0.4021,15.5566,27.1582,-1.3740,-15.1140,0.113957,0.022452,0.084608,0.000392,0.1000
0.2451,descent,0.4021,15.5566,27.1582,-1.3740,-15.1140,0.113957,0.022452,0.084606,0.000394,0.1000
0.2462,descent,0.4021,15.5566,27.0703,-1.3740,-15.1140,0.113954,0.022562,0.084606,0.000394,0.1000
0.2474,descent,0.4021,15.5566,27.0703,0.0000,-15.1140,0.208373,0.022562,0.084607,0.000393,0.1000
0.2485,descent,0.4021,15.5566,27.0703,0.0000,-15.1140,0.208373,0.022562,0.084607,0.000393,0.1000
0.2496,descent,0.4021,15.5566,27.0703,0.0000,-15.1140,0.208373,0.022562,0.084583,0.000417,0.1000
0.2507,descent,0.4021,15.5566,27.0703,0.0000,-13.7400,0.208373,0.022508,0.084583,0.000417,0.1000
0.2518,descent,0.4021,15.5566,27.0703,0.0000,-13.7400,0.208373,0.022508,0.084589,0.000411,0.1000
0.2529,descent,0.4021,15.5566,27.0703,0.0000,-12.3660,0.208373,0.022453,0.084580,0.000420,0.1000
0.2540,descent,0.4021,15.5566,27.0703,0.0000,-12.3660,0.208373,0.022453,0.084580,0.000420,0.1000
0.2552,descent,0.4021,15.5566,26.9824,0.0000,-12.3660,0.208370,0.022563,0.084578,0.000422,0.1000
0.2564,descent,0.4021,15.5566,26.9824,0.0000,-12.3660,0.208370,0.022563,0.084578,0.000422,0.1000
0.2577,descent,0.4021,15.5566,26.9824,0.0000,-12.3660,0.208370,0.022563,0.084566,0.000434,0.1000
0.2586,descent,0.4021,15.5566,26.9824,0.0000,-12.3660,0.208370,0.022563,0.084566,0.000434,0.1000
0.2597,descent,0.4021,15.5566,26.9824,0.0000,-12.3660,0.208370,0.022563,0.084568,0.000432,0.1000
0.2608,descent,0.4021,15.5566,26.9824,0.0000,-10.9920,0.208370,0.022509,0.084568,0.000432,0.1000
