Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm
0.0163,descent,1.5216,-0.4867,99.2285,28.7402,-16.4880,-19.2360,0.047373,0.030667,0.084985,0.000015,100.00
0.0174,descent,1.5216,-0.4867,99.2285,28.7402,-15.1140,-17.8620,0.047343,0.030603,0.084992,0.000008,100.00
0.0185,descent,1.5216,-0.4867,99.2285,28.7402,-15.1140,-17.8620,0.047343,0.030603,0.084992,0.000008,100.00
0.0196,descent,1.5216,-0.4867,99.1406,28.6523,-15.1140,-17.8620,0.047560,0.030861,0.084994,0.000006,100.00
0.0207,descent,1.5216,-0.4867,99.1406,28.6523,-15.1140,-16.4880,0.047553,0.030803,0.084964,0.000036,100.00
0.0219,descent,1.5216,-0.4867,99.1406,28.6523,-13.7400,-16.4880,0.047529,0.030797,0.084964,0.000036,100.00
0.0230,descent,1.5216,-0.4867,99.1406,28.6523,-13.7400,-16.4880,0.047529,0.030797,0.084993,0.000007,100.00
0.0241,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-16.4880,0.047645,0.030898,0.084993,0.000007,100.00
0.0256,descent,1.5216,-0.4867,99.0527,28.6523,-15.1140,-15.1140,0.047663,0.030846,0.084988,0.000012,100.00
0.0264,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-15.1140,0.047639,0.030840,0.084988,0.000012,100.00
0.0275,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-15.1140,0.047639,0.030840,0.084982,0.000018,100.00
0.0286,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-13.7400,0.047632,0.030781,0.084988,0.000012,100.00
0.0297,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-13.7400,0.047632,0.030781,0.084988,0.000012,100.00
0.0312,descent,1.5216,-0.4867,99.0527,28.6523,-13.7400,-13.7400,0.047632,0.030781,0.084980,0.000020,100.00
0.0321,descent,1.5216,-0.4867,98.9648,28.5645,-13.7400,-13.7400,0.047850,0.031041,0.084980,0.000020,100.00
0.0331,descent,1.5216,-0.4867,98.9648,28.5645,-13.7400,-12.3660,0.047844,0.030983,0.084969,0.000031,100.00
0.0341,descent,1.5216,-0.4867,98.9648,28.5645,-13.7400,-12.3660,0.047844,0.030983,0.084969,0.000031,100.00
0.0352,descent,1.5216,-0.4867,98.9648,28.5645,-13.7400,-12.3660,0.047844,0.030983,0.084982,0.000018,100.00
0.0363,descent,1.5216,-0.4867,98.9648,28.5645,-12.3660,-12.3660,0.047819,0.030976,0.084982,0.000018,100.00
0.0374,descent,1.5216,-0.4867,98.9648,28.5645,-12.3660,-10.9920,0.047813,0.030918,0.084963,0.000037,100.00
0.0385,descent,1.5216,-0.4867,98.8770,28.5645,-12.3660,-10.9920,0.047929,0.031020,0.084979,0.000021,100.00
0.0396,descent,1.5216,-0.4867,98.8770,28.5645,-12.3660,-9.6180,0.047923,0.030962,0.084979,0.000021,100.00
0.0407,descent,1.5216,-0.4867,98.8770,28.5645,-12.3660,-9.6180,0.047923,0.030962,0.084972,0.000028,100.00
0.0419,descent,1.5216,-0.4867,98.8770,28.5645,-12.3660,-9.6180,0.047923,0.030962,0.084972,0.000028,100.00
0.0430,descent,1.5216,-0.4867,98.8770,28.5645,-12.3660,-9.6180,0.047923,0.030962,0.084976,0.000024,100.00
0.0441,descent,1.5216,-0.4867,98.7891,28.5645,-12.3660,-8.2440,0.048033,0.031005,0.084976,0.000024,100.00
0.0452,descent,1.5216,-0.4867,98.7891,28.5645,-12.3660,-8.2440,0.048033,0.031005,0.084958,0.000042,100.00
0.0463,descent,1.5216,-0.4867,98.7891,28.5645,-12.3660,-6.8700,0.048027,0.030947,0.084958,0.000042,100.00
0.0474,descent,1.5216,-0.4867,98.7891,28.5645,-12.3660,-6.8700,0.048027,0.030947,0.084958,0.000042,100.00
0.0486,descent,1.5216,-0.4867,98.7891,28.5645,-12.3660,-6.8700,0.048027,0.030947,0.084970,0.000030,100.00
0.0496,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-6.8700,0.048168,0.031055,0.084970,0.000030,100.00
0.0507,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-5.4960,0.048162,0.031004,0.084964,0.000036,100.00
0.0519,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-5.4960,0.048162,0.031004,0.084964,0.000036,100.00
0.0530,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-4.1220,0.048155,0.031575,0.084956,0.000044,100.00
0.0541,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-4.1220,0.048155,0.031575,0.084956,0.000044,100.00
0.0552,descent,1.5216,-0.4867,98.7012,28.5645,-13.7400,-4.1220,0.048155,0.031575,0.084947,0.000053,100.00
0.0563,descent,1.5216,-0.4867,98.7012,28.5645,-12.3660,-4.1220,0.048131,0.031568,0.084947,0.000053,100.00
0.0574,descent,1.5216,-0.4867,98.7012,28.5645,-12.3660,-2.7480,0.048125,0.046398,0.084943,0.000057,100.00
0.0585,descent,1.5216,-0.4867,98.7012,28.5645,-12.3660,-2.7480,0.048125,0.046398,0.084951,0.000049,100.00
0.0596,descent,1.5216,-0.4867,98.7012,28.5645,-10.9920,-2.7480,0.048100,0.046392,0.084951,0.000049,100.00
0.0607,descent,1.5216,-0.4867,98.7012,28.5645,-10.9920,-2.7480,0.048100,0.046392,0.084936,0.000064,100.00
0.0619,descent,1.5216,-0.4867,98.6133,28.5645,-10.9920,-2.7480,0.048217,0.046494,0.084936,0.000064,100.00
0.0630,descent,1.5216,-0.4867,98.6133,28.5645,-10.9920,-2.7480,0.048217,0.046494,0.084944,0.000056,100.00
0.0641,descent,1.5216,-0.4867,98.6133,28.5645,-10.9920,-1.3740,0.048210,0.136478,0.084944,0.000056,100.00
0.0652,descent,1.5216,-0.4867,98.6133,28.5645,-10.9920,-1.3740,0.048210,0.136478,0.084946,0.000054,100.00
0.0663,descent,1.5199,-0.4865,98.6133,28.5645,-10.9920,-1.3740,0.048210,0.136478,0.084946,0.000054,100.00
0.0674,descent,1.5199,-0.4865,98.6133,28.5645,-10.9920,-1.3740,0.048210,0.136478,0.084916,0.000084,100.00
0.0685,descent,1.5199,-0.4865,98.6133,28.5645,-10.9920,0.0000,0.048204,0.230853,0.084942,0.000058,100.00
0.0696,descent,1.5199,-0.4865,98.6133,28.5645,-9.6180,0.0000,0.048179,0.230846,0.084942,0.000058,100.00
0.0707,descent,1.5199,-0.4865,98.6133,28.5645,-9.6180,0.0000,0.048179,0.230846,0.084944,0.000056,100.00
0.0719,descent,1.5199,-0.4865,98.5254,28.5645,-9.6180,0.0000,0.048296,0.230949,0.084944,0.000056,100.00
0.0730,descent,1.5199,-0.4865,98.5254,28.5645,-9.6180,0.0000,0.048296,0.230949,0.084920,0.000080,100.00
0.0741,descent,1.5199,-0.4865,98.5254,28.5645,-9.6180,0.0000,0.048296,0.230949,0.084920,0.000080,100.00
0.0752,descent,1.5199,-0.4865,98.5254,28.5645,-9.6180,0.0000,0.048296,0.230949,0.084937,0.000063,100.00
0.0763,descent,1.5199,-0.4865,98.5254,28.6523,-9.6180,1.3740,0.048188,0.136298,0.084937,0.000063,100.00
0.0774,descent,1.5199,-0.4865,98.5254,28.6523,-9.6180,1.3740,0.048188,0.136298,0.084915,0.000085,100.00
0.0785,descent,1.5199,-0.4865,98.5254,28.6523,-9.6180,1.3740,0.048188,0.136298,0.084915,0.000085,100.00
0.0796,descent,1.5199,-0.4865,98.5254,28.7402,-8.2440,2.7480,0.048055,0.046032,0.084902,0.000098,100.00
0.0808,descent,1.5199,-0.4865,98.5254,28.7402,-8.2440,2.7480,0.048055,0.046032,0.084922,0.000078,100.00
0.0819,descent,1.5199,-0.4865,98.5254,28.8281,-8.2440,4.1220,0.047947,0.030927,0.084922,0.000078,100.00
0.0830,descent,1.5199,-0.4865,98.5254,28.9160,-6.8700,5.4960,0.047814,0.030076,0.084920,0.000080,100.00
0.0841,descent,1.5199,-0.4865,98.5254,28.9160,-6.8700,5.4960,0.047814,0.030076,0.084920,0.000080,100.00
0.0852,descent,1.5199,-0.4865,98.5254,29.0039,-6.8700,6.8700,0.047707,0.029852,0.084911,0.000089,100.00
0.0863,descent,1.5199,-0.4865,98.5254,29.0918,-6.8700,8.2440,0.047600,0.029636,0.084911,0.000089,100.00
0.0874,descent,1.5199,-0.4865,98.5254,29.1797,-6.8700,10.9920,0.047487,0.029363,0.084908,0.000092,100.00
0.0885,descent,1.5199,-0.4865,98.5254,29.2676,-5.4960,12.3660,0.047363,0.029142,0.084908,0.000092,100.00
0.0896,descent,1.5199,-0.4865,98.5254,29.4434,-5.4960,16.4880,0.047145,0.028654,0.084917,0.000083,100.00
0.0907,descent,1.5199,-0.4865,98.5254,29.6191,-5.4960,19.2360,0.046935,0.028227,0.084908,0.000092,100.00
0.0919,descent,1.5199,-0.4865,98.5254,29.7070,-5.4960,21.9840,0.046824,0.027955,0.084908,0.000092,100.00
0.0930,descent,1.5199,-0.4865,98.5254,29.7070,-5.4960,23.3580,0.046818,0.027897,0.084896,0.000104,100.00
0.0941,descent,1.5199,-0.4865,98.5254,29.8828,-5.4960,26.1060,0.046610,0.027472,0.084896,0.000104,100.00
0.0952,descent,1.5199,-0.4865,98.5254,29.9707,-4.1220,28.8540,0.047105,0.027196,0.084891,0.000109,100.00
0.0963,descent,1.5199,-0.4865,98.5254,30.0586,-4.1220,31.6020,0.046996,0.026926,0.084891,0.000109,100.00
0.0974,descent,1.5199,-0.4865,98.5254,30.1465,-4.1220,34.3500,0.046887,0.026657,0.084901,0.000099,100.00
0.0985,descent,1.5199,-0.4865,98.5254,30.2344,-4.1220,37.0980,0.046778,0.026388,0.084901,0.000099,100.00
0.0996,descent,1.5199,-0.4865,98.5254,30.3223,-2.7480,42.5940,0.061523,0.025998,0.084891,0.000109,100.00
0.1007,descent,1.5199,-0.4865,98.5254,30.4102,-2.7480,43.9680,0.061421,0.025787,0.084904,0.000096,100.00
0.1019,descent,1.5199,-0.4865,98.5254,30.4980,-2.7480,46.7160,0.061314,0.025519,0.084904,0.000096,100.00
0.1030,descent,1.5199,-0.4865,98.5254,30.5859,-2.7480,49.4640,0.061207,0.025252,0.084888,0.000112,100.00
0.1041,descent,1.5199,-0.4865,98.5254,30.6738,-2.7480,52.2120,0.061100,0.024985,0.084888,0.000112,100.00
0.1052,descent,1.5199,-0.4865,98.5254,30.7617,-1.3740,54.9600,0.151012,0.024713,0.084894,0.000106,100.00
0.1063,descent,1.5199,-0.4865,98.5254,30.8496,-1.3740,57.7080,0.150907,0.024446,0.084894,0.000106,100.00
0.1074,descent,1.5199,-0.4865,98.5254,30.8496,-1.3740,59.0820,0.150901,0.024389,0.084903,0.000097,100.00
0.1085,descent,1.5199,-0.4865,98.5254,30.8496,-1.3740,61.8300,0.150890,0.024274,0.084889,0.000111,100.00
0.1097,descent,1.5199,-0.4865,98.5254,31.0254,0.0000,64.5780,0.245101,0.023852,0.084889,0.000111,100.00
0.1108,descent,1.5199,-0.4865,98.5254,31.1133,0.0000,67.3260,0.244996,0.023587,0.084878,0.000122,100.00
0.1119,descent,1.5199,-0.4865,98.5254,31.1133,0.0000,68.7000,0.244991,0.023529,0.084878,0.000122,100.00
0.1130,descent,1.5199,-0.4865,98.5254,31.2012,0.0000,70.0740,0.244892,0.023322,0.084876,0.000124,100.00
0.1141,descent,1.5199,-0.4865,98.5254,31.2012,0.0000,70.0740,0.244892,0.023322,0.084876,0.000124,100.00
0.1152,descent,1.5199,-0.4865,98.5254,31.2012,0.0000,70.0740,0.244892,0.023322,0.084868,0.000132,100.00
0.1164,descent,1.5199,-0.4865,98.5254,31.2891,0.0000,71.4480,0.244793,0.023115,0.084868,0.000132,100.00
0.1174,descent,1.5199,-0.4865,98.5254,31.2891,0.0000,71.4480,0.244793,0.023115,0.084859,0.000141,100.00
0.1186,descent,1.5199,-0.4865,98.5254,31.2891,0.0000,71.4480,0.244793,0.023115,0.084865,0.000135,100.00
0.1198,descent,1.5199,-0.4865,98.6133,31.3770,1.3740,71.4480,0.150133,0.022866,0.084865,0.000135,100.00
0.1208,descent,1.5199,-0.4865,98.6133,31.3770,1.3740,68.7000,0.150144,0.022981,0.084868,0.000132,100.00
0.1219,descent,1.5199,-0.4865,98.7012,31.3770,2.7480,68.7000,0.059968,0.022882,0.084868,0.000132,100.00
0.1231,descent,1.5199,-0.4865,98.7012,31.3770,2.7480,65.9520,0.059979,0.022997,0.084857,0.000143,100.00
0.1241,descent,1.5199,-0.4865,98.7012,31.3770,2.7480,64.5780,0.059984,0.023054,0.084857,0.000143,100.00
0.1253,descent,1.5199,-0.4865,98.7891,31.3770,4.1220,63.2040,0.044968,0.023013,0.084850,0.000150,100.00
0.1263,descent,1.5199,-0.4865,98.8770,31.3770,5.4960,60.4560,0.044216,0.023029,0.084850,0.000150,100.00
0.1274,descent,1.5199,-0.4865,98.9648,31.3770,6.8700,57.7080,0.044087,0.023046,0.084834,0.000166,100.00
0.1285,descent,1.5199,-0.4865,98.9648,31.3770,8.2440,56.3340,0.044068,0.023098,0.084834,0.000166,100.00
0.1296,descent,1.5199,-0.4865,99.1406,31.3770,10.9920,50.8380,0.043824,0.023131,0.084854,0.000146,100.00
0.1307,descent,1.5199,-0.4865,99.2285,31.3770,12.3660,48.0900,0.043702,0.023148,0.084843,0.000157,100.00
0.1319,descent,1.5199,-0.4865,99.3164,31.3770,13.7400,46.7160,0.043575,0.023108,0.084843,0.000157,100.00
0.1330,descent,1.5199,-0.4865,99.3164,31.3770,16.4880,43.9680,0.043538,0.023212,0.084834,0.000166,100.00
0.1341,descent,1.5199,-0.4865,99.4043,31.3770,17.8620,41.2200,0.043416,0.023229,0.084834,0.000166,100.00
0.1352,descent,1.5199,-0.4865,99.4922,31.3770,19.2360,39.8460,0.043290,0.023189,0.084841,0.000159,100.00
0.1363,descent,1.5199,-0.4865,99.5801,31.2891,21.9840,35.7240,0.043241,0.023406,0.084841,0.000159,100.00
0.1374,descent,1.5199,-0.4865,99.6680,31.2891,23.3580,32.9760,0.043120,0.023423,0.084849,0.000151,100.00
0.1386,descent,1.5199,-0.4865,99.6680,31.2891,26.1060,30.2280,0.043083,0.023528,0.084829,0.000171,100.00
0.1397,descent,1.5199,-0.4865,99.7559,31.2891,28.8540,26.1060,0.042943,0.023598,0.084829,0.000171,100.00
0.1408,descent,1.5199,-0.4865,99.8438,31.2891,31.6020,23.3580,0.042799,0.023610,0.084838,0.000162,100.00
0.1419,descent,1.5199,-0.4865,99.8438,31.2012,32.9760,20.6100,0.042876,0.023866,0.084838,0.000162,100.00
0.1432,descent,1.5199,-0.4865,99.8438,31.2012,34.3500,17.8620,0.042863,0.023975,0.084828,0.000172,100.00
0.1464,descent,1.5199,-0.4865,99.8438,31.2012,34.3500,17.8620,0.042863,0.023975,0.084839,0.000161,100.00
0.1474,descent,1.5199,-0.4865,99.9316,31.2012,35.7240,16.4880,0.042737,0.023936,0.084826,0.000174,100.00
0.1480,descent,1.5199,-0.4865,99.9316,31.2012,35.7240,16.4880,0.042737,0.023936,0.084826,0.000174,100.00
0.1488,descent,1.5199,-0.4865,99.9316,31.2012,38.4720,12.3660,0.042705,0.024098,0.084810,0.000190,100.00
0.1499,descent,1.5199,-0.4865,99.9316,31.1133,39.8460,6.8700,0.042793,0.024468,0.084810,0.000190,100.00
0.1511,descent,1.5199,-0.4865,99.9316,31.1133,41.2200,4.1220,0.042780,0.025213,0.084833,0.000167,100.00
0.1521,descent,1.5186,-0.4887,99.9316,31.1133,41.2200,4.1220,0.042780,0.025213,0.084833,0.000167,100.00
0.1533,descent,1.5186,-0.4887,99.9316,31.0254,41.2200,1.3740,0.042882,0.130405,0.084812,0.000188,100.00
0.1543,descent,1.5186,-0.4887,99.9316,31.0254,41.2200,1.3740,0.042882,0.130405,0.084812,0.000188,100.00
0.1554,descent,1.5186,-0.4887,99.9316,31.0254,41.2200,-2.7480,0.042897,0.040535,0.084831,0.000169,100.00
0.1565,descent,1.5186,-0.4887,99.9316,31.0254,41.2200,-4.1220,0.042902,0.025704,0.084816,0.000184,100.00
0.1576,descent,1.5186,-0.4887,99.9316,31.0254,39.8460,-5.4960,0.042931,0.025137,0.084816,0.000184,100.00
0.1587,descent,1.5186,-0.4887,99.9316,30.8496,38.4720,-6.8700,0.043144,0.025487,0.084803,0.000197,100.00
0.1599,descent,1.5186,-0.4887,99.9316,30.8496,37.0980,-8.2440,0.043173,0.025550,0.084803,0.000197,100.00
0.1609,descent,1.5186,-0.4887,99.9316,30.8496,37.0980,-8.2440,0.043173,0.025550,0.084787,0.000213,100.00
0.1620,descent,1.5186,-0.4887,99.8438,30.8496,35.7240,-9.6180,0.043311,0.025705,0.084787,0.000213,100.00
0.1634,descent,1.5186,-0.4887,99.8438,30.8496,31.6020,-10.9920,0.043387,0.025778,0.084793,0.000207,100.00
0.1644,descent,1.5186,-0.4887,99.8438,30.8496,28.8540,-12.3660,0.043439,0.025846,0.084793,0.000207,100.00
0.1654,descent,1.5186,-0.4887,99.8438,30.7617,27.4800,-12.3660,0.043556,0.026000,0.084792,0.000208,100.00
0.1665,descent,1.5186,-0.4887,99.8438,30.7617,26.1060,-13.7400,0.043585,0.026062,0.084795,0.000205,100.00
0.1676,descent,1.5186,-0.4887,99.8438,30.7617,23.3580,-13.7400,0.043632,0.026073,0.084795,0.000205,100.00
0.1686,descent,1.5186,-0.4887,99.8438,30.7617,21.9840,-15.1140,0.043661,0.026135,0.084790,0.000210,100.00
0.1698,descent,1.5186,-0.4887,99.8438,30.6738,17.8620,-15.1140,0.043826,0.026300,0.084790,0.000210,100.00
0.1708,descent,1.5186,-0.4887,99.7559,30.6738,15.1140,-16.4880,0.043988,0.026462,0.084778,0.000222,100.00
0.1720,descent,1.5186,-0.4887,99.7559,30.6738,12.3660,-16.4880,0.044035,0.026473,0.084778,0.000222,100.00
0.1731,descent,1.5186,-0.4887,99.7559,30.6738,10.9920,-16.4880,0.044059,0.026478,0.084770,0.000230,100.00
0.1743,descent,1.5186,-0.4887,99.7559,30.6738,8.2440,-16.4880,0.044106,0.026488,0.084770,0.000230,100.00
0.1754,descent,1.5186,-0.4887,99.7559,30.6738,6.8700,-16.4880,0.044130,0.026494,0.084768,0.000232,100.00
0.1766,descent,1.5186,-0.4887,99.6680,30.6738,5.4960,-16.4880,0.044271,0.026593,0.084763,0.000237,100.00
0.1777,descent,1.5186,-0.4887,99.6680,30.6738,2.7480,-16.4880,0.059835,0.026604,0.084763,0.000237,100.00
0.1788,descent,1.5186,-0.4887,99.6680,30.6738,1.3740,-16.4880,0.149901,0.026609,0.084759,0.000241,100.00
0.1799,descent,1.5186,-0.4887,99.6680,30.5859,-1.3740,-16.4880,0.150043,0.026770,0.084759,0.000241,100.00
0.1809,descent,1.5186,-0.4887,99.5801,30.5859,-2.7480,-16.4880,0.060135,0.026870,0.084756,0.000244,100.00
0.1820,descent,1.5186,-0.4887,99.5801,30.5859,-2.7480,-16.4880,0.060135,0.026870,0.084756,0.000244,100.00
0.1831,descent,1.5186,-0.4887,99.5801,30.5859,-4.1220,-16.4880,0.045271,0.026875,0.084747,0.000253,100.00
0.1842,descent,1.5186,-0.4887,99.5801,30.5859,-5.4960,-15.1140,0.044661,0.026823,0.084747,0.000253,100.00
0.1853,descent,1.5186,-0.4887,99.5801,30.5859,-5.4960,-15.1140,0.044661,0.026823,0.084758,0.000242,100.00
0.1864,descent,1.5186,-0.4887,99.5801,30.5859,-5.4960,-15.1140,0.044661,0.026823,0.084758,0.000242,100.00
0.1876,descent,1.5186,-0.4887,99.4922,30.5859,-6.8700,-15.1140,0.044788,0.026923,0.084751,0.000249,100.00
0.1886,descent,1.5186,-0.4887,99.4922,30.5859,-8.2440,-15.1140,0.044812,0.026929,0.084725,0.000275,100.00
0.1898,descent,1.5186,-0.4887,99.4922,30.4980,-9.6180,-13.7400,0.044925,0.027028,0.084725,0.000275,100.00
0.1909,descent,1.5186,-0.4887,99.4922,30.4980,-9.6180,-13.7400,0.044925,0.027028,0.084744,0.000256,100.00
0.1919,descent,1.5186,-0.4887,99.4922,30.4980,-10.9920,-13.7400,0.044949,0.027033,0.084744,0.000256,100.00
0.1930,descent,1.5186,-0.4887,99.4922,30.4980,-10.9920,-13.7400,0.044949,0.027033,0.084728,0.000272,100.00
0.1941,descent,1.5186,-0.4887,99.4922,30.4980,-10.9920,-12.3660,0.044944,0.026976,0.084728,0.000272,100.00
0.1952,descent,1.5186,-0.4887,99.4922,30.4980,-10.9920,-12.3660,0.044944,0.026976,0.084719,0.000281,100.00
0.1963,descent,1.5186,-0.4887,99.4043,30.4980,-10.9920,-12.3660,0.045055,0.027071,0.084719,0.000281,100.00
0.1975,descent,1.5186,-0.4887,99.4043,30.4980,-10.9920,-10.9920,0.045049,0.027013,0.084725,0.000275,100.00
0.1985,descent,1.5186,-0.4887,99.4043,30.4980,-10.9920,-10.9920,0.045049,0.027013,0.084725,0.000275,100.00
0.1996,descent,1.5186,-0.4887,99.4043,30.4980,-12.3660,-9.6180,0.045068,0.026961,0.084720,0.000280,100.00
0.2007,descent,1.5186,-0.4887,99.4043,30.4102,-12.3660,-9.6180,0.045163,0.027113,0.084703,0.000297,100.00
0.2019,descent,1.5186,-0.4887,99.4043,30.4102,-12.3660,-9.6180,0.045163,0.027113,0.084703,0.000297,100.00
0.2030,descent,1.5186,-0.4887,99.4043,30.4102,-12.3660,-9.6180,0.045163,0.027113,0.084713,0.000287,100.00
0.2041,descent,1.5186,-0.4887,99.4043,30.4102,-12.3660,-9.6180,0.045163,0.027113,0.084713,0.000287,100.00
0.2052,descent,1.5186,-0.4887,99.4043,30.4102,-10.9920,-8.2440,0.045134,0.027050,0.084695,0.000305,100.00
0.2063,descent,1.5186,-0.4887,99.4043,30.4102,-10.9920,-8.2440,0.045134,0.027050,0.084695,0.000305,100.00
0.2074,descent,1.5186,-0.4887,99.4043,30.4102,-10.9920,-8.2440,0.045134,0.027050,0.084699,0.000301,100.00
0.2085,descent,1.5186,-0.4887,99.4043,30.4102,-10.9920,-8.2440,0.045134,0.027050,0.084689,0.000311,100.00
0.2096,descent,1.5186,-0.4887,99.4043,30.4102,-9.6180,-8.2440,0.045110,0.027044,0.084689,0.000311,100.00
0.2107,descent,1.5186,-0.4887,99.4043,30.4102,-9.6180,-8.2440,0.045110,0.027044,0.084680,0.000320,100.00
0.2119,descent,1.5186,-0.4887,99.4043,30.4102,-9.6180,-6.8700,0.045105,0.026987,0.084680,0.000320,100.00
0.2130,descent,1.5186,-0.4887,99.4043,30.4102,-8.2440,-6.8700,0.045081,0.026981,0.084674,0.000326,100.00
0.2141,descent,1.5186,-0.4887,99.4043,30.4102,-8.2440,-6.8700,0.045081,0.026981,0.084674,0.000326,100.00
0.2152,descent,1.5186,-0.4887,99.4043,30.3223,-6.8700,-6.8700,0.045153,0.027127,0.084681,0.000319,100.00
0.2163,descent,1.5186,-0.4887,99.4043,30.3223,-6.8700,-6.8700,0.045153,0.027127,0.084681,0.000319,100.00
0.2174,descent,1.5186,-0.4887,99.4043,30.3223,-6.8700,-6.8700,0.045153,0.027127,0.084664,0.000336,100.00
0.2185,descent,1.5186,-0.4887,99.4043,30.3223,-5.4960,-6.8700,0.045136,0.027122,0.084664,0.000336,100.00
0.2196,descent,1.5186,-0.4887,99.4043,30.3223,-5.4960,-6.8700,0.045136,0.027122,0.084669,0.000331,100.00
0.2208,descent,1.5186,-0.4887,99.4043,30.3223,-5.4960,-6.8700,0.045136,0.027122,0.084657,0.000343,100.00
0.2219,descent,1.5186,-0.4887,99.4043,30.3223,-4.1220,-6.8700,0.045741,0.027116,0.084657,0.000343,100.00
0.2230,descent,1.5186,-0.4887,99.4043,30.3223,-4.1220,-6.8700,0.045741,0.027116,0.084663,0.000337,100.00
0.2241,descent,1.5186,-0.4887,99.4043,30.3223,-4.1220,-6.8700,0.045741,0.027116,0.084663,0.000337,100.00
0.2252,descent,1.5186,-0.4887,99.4043,30.3223,-4.1220,-5.4960,0.045735,0.027066,0.084650,0.000350,100.00
0.2263,descent,1.5186,-0.4887,99.4043,30.3223,-2.7480,-5.4960,0.060600,0.027060,0.084650,0.000350,100.00
0.2274,descent,1.5186,-0.4887,99.4043,30.3223,-2.7480,-5.4960,0.060600,0.027060,0.084650,0.000350,100.00
0.2285,descent,1.5186,-0.4887,99.4043,30.3223,-2.7480,-5.4960,0.060600,0.027060,0.084639,0.000361,100.00
0.2296,descent,1.5186,-0.4887,99.4043,30.3223,-1.3740,-5.4960,0.150618,0.027055,0.084639,0.000361,100.00
0.2307,descent,1.5186,-0.4887,99.4043,30.3223,-1.3740,-5.4960,0.150618,0.027055,0.084642,0.000358,100.00
0.2319,descent,1.5186,-0.4887,99.4043,30.3223,-1.3740,-5.4960,0.150618,0.027055,0.084642,0.000358,100.00
0.2330,descent,1.5186,-0.4887,99.4043,30.3223,-1.3740,-4.1220,0.150612,0.027626,0.084625,0.000375,100.00
0.2341,descent,1.5186,-0.4887,99.4043,30.3223,0.0000,-4.1220,0.245022,0.027621,0.084625,0.000375,100.00
0.2352,descent,1.5186,-0.4887,99.4043,30.2344,0.0000,-4.1220,0.245118,0.027772,0.084631,0.000369,100.00
0.2363,descent,1.5186,-0.4887,99.4043,30.2344,0.0000,-4.1220,0.245118,0.027772,0.084631,0.000369,100.00
0.2374,descent,1.5186,-0.4887,99.4043,30.2344,0.0000,-4.1220,0.245118,0.027772,0.084618,0.000382,100.00
