Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,k_scalar
0.0577,0.5000,1.147814,1.147857,-0.009885,48.5156,45.7910,0.496631
0.0588,0.5000,1.147814,1.147857,-0.009885,48.5156,45.8789,0.496567
0.0599,0.5000,1.147814,1.147857,-0.009885,48.5156,45.9668,0.496502
0.0611,0.5000,1.147814,1.147857,-0.009885,48.5156,46.0547,0.496437
0.0621,0.5000,1.147814,1.147857,-0.009885,48.5156,46.1426,0.496372
0.0633,0.5000,1.147814,1.147857,-0.009885,48.5156,46.2305,0.496307
0.0644,0.5000,1.101547,1.101699,-0.018311,48.5156,46.2305,0.496247
0.0655,0.5000,1.101547,1.101699,-0.018311,48.5156,46.3184,0.496187
0.0666,0.5000,1.101547,1.101699,-0.018311,48.5156,46.3184,0.496127
0.0677,0.5000,1.101547,1.101699,-0.018311,48.5156,46.4062,0.496067
0.0688,0.5000,1.101547,1.101699,-0.018311,48.5156,46.5820,0.496007
0.0699,0.5000,1.101547,1.101699,-0.018311,48.5156,46.5820,0.495947
0.0711,0.5000,1.101547,1.101699,-0.018311,48.5156,46.5820,0.495886
0.0721,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495826
0.0733,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495766
0.0744,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495706
0.0755,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495646
0.0766,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495586
0.0777,0.5000,1.101547,1.101699,-0.018311,48.4277,46.6699,0.495525
0.0788,0.5000,1.101547,1.101699,-0.018311,48.4277,46.6699,0.495465
0.0799,0.5000,1.101547,1.101699,-0.018311,48.4277,46.6699,0.495405
0.0811,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495345
0.0822,0.5000,1.101547,1.101699,-0.018311,48.5156,46.6699,0.495285
0.0833,0.5000,1.101547,1.101699,-0.018311,48.5156,46.5820,0.495225
0.0844,0.5000,1.101547,1.101699,-0.018311,48.6035,46.5820,0.495165
0.0855,0.5000,1.101547,1.101699,-0.018311,48.6035,46.5820,0.495104
0.0866,0.5000,1.101547,1.101699,-0.018311,48.6914,46.5820,0.495044
0.0877,0.5000,1.101547,1.101699,-0.018311,48.6914,46.5820,0.494984
0.0888,0.5000,1.101547,1.101699,-0.018311,48.7793,46.4062,0.494924
0.0899,0.5000,1.101547,1.101699,-0.018311,48.7793,46.4062,0.494864
0.0910,0.5000,1.101547,1.101699,-0.018311,48.8672,46.4062,0.494804
0.0921,0.5000,1.101547,1.101699,-0.018311,49.1309,46.3184,0.494743
0.0933,0.5000,1.101547,1.101699,-0.018311,49.2188,46.3184,0.494683
0.0944,0.5000,1.101547,1.101699,-0.018311,49.3066,46.3184,0.494623
0.0955,0.5000,1.101547,1.101699,-0.018311,49.3945,46.2305,0.494563
0.0966,0.5000,1.101547,1.101699,-0.018311,49.4824,46.2305,0.494503
0.0977,0.5000,1.101547,1.101699,-0.018311,49.5703,46.2305,0.494443
0.0988,0.5000,1.101547,1.101699,-0.018311,49.7461,46.1426,0.494383
0.0999,0.5000,1.101547,1.101699,-0.018311,49.8340,46.1426,0.494322
0.1011,0.5000,1.101547,1.101699,-0.018311,50.0098,46.0547,0.494262
0.1022,0.5000,1.101547,1.101699,-0.018311,50.1855,46.0547,0.494202
0.1033,0.5000,1.101547,1.101699,-0.018311,50.2734,45.9668,0.494142
0.1044,0.5000,1.101547,1.101699,-0.018311,50.3613,45.9668,0.494082
0.1055,0.5000,1.101547,1.101699,-0.018311,50.4492,45.8789,0.494022
0.1066,0.5000,1.101547,1.101699,-0.018311,50.5371,45.8789,0.493961
0.1077,0.5000,1.101547,1.101699,-0.018311,50.6250,45.8789,0.493901
0.1088,0.5000,1.101547,1.101699,-0.018311,50.8008,45.7910,0.493841
0.1099,0.5000,1.101547,1.101699,-0.018311,50.8887,45.7031,0.493781
0.1111,0.5000,1.101547,1.101699,-0.018311,51.0645,45.6152,0.493721
0.1122,0.5000,1.101547,1.101699,-0.018311,51.1523,45.6152,0.493661
0.1133,0.5000,1.101547,1.101699,-0.018311,51.2402,45.5273,0.493600
0.1144,0.5000,1.101547,1.101699,-0.018311,51.2402,45.5273,0.493540
0.1155,0.5000,1.101547,1.101699,-0.018311,51.3281,45.4395,0.493480
0.1166,0.5000,1.101547,1.101699,-0.018311,51.4160,45.4395,0.493420
0.1177,0.5000,1.101547,1.101699,-0.018311,51.5039,45.4395,0.493360
0.1188,0.5000,1.101547,1.101699,-0.018311,51.5918,45.3516,0.493300
0.1199,0.5000,1.101547,1.101699,-0.018311,51.5918,45.3516,0.493240
0.1211,0.5000,1.101547,1.101699,-0.018311,51.7676,45.2637,0.493179
0.1222,0.5000,1.101547,1.101699,-0.018311,51.8555,45.1758,0.493119
0.1233,0.5000,1.101547,1.101699,-0.018311,51.8555,45.0000,0.493059
0.1244,0.5000,1.101547,1.101699,-0.018311,51.9434,45.0000,0.492999
0.1255,0.5000,1.101547,1.101699,-0.018311,51.9434,44.9121,0.492939
0.1266,0.5000,1.101547,1.101699,-0.018311,52.0313,44.9121,0.492879
0.1277,0.5000,1.101547,1.101699,-0.018311,52.0313,44.9121,0.492818
0.1288,0.5000,1.101547,1.101699,-0.018311,52.1191,44.8242,0.492758
0.1299,0.5000,1.101547,1.101699,-0.018311,52.1191,44.8242,0.492698
0.1311,0.5000,1.101547,1.101699,-0.018311,52.2070,44.6484,0.492638
0.1322,0.5000,1.101547,1.101699,-0.018311,52.2070,44.6484,0.492578
0.1333,0.5000,1.101547,1.101699,-0.018311,52.2070,44.5605,0.492518
0.1344,0.5000,1.101547,1.101699,-0.018311,52.2949,44.5605,0.492458
0.1355,0.5000,1.101547,1.101699,-0.018311,52.2949,44.4727,0.492397
0.1366,0.5000,1.101547,1.101699,-0.018311,52.2949,44.4727,0.492337
0.1377,0.5000,1.101547,1.101699,-0.018311,52.2949,44.3848,0.492277
0.1388,0.5000,1.101547,1.101699,-0.018311,52.2949,44.3848,0.492217
0.1399,0.5000,1.101547,1.101699,-0.018311,52.2949,44.2969,0.492157
0.1411,0.5000,1.101547,1.101699,-0.018311,52.3828,44.2090,0.492097
0.1422,0.5000,1.101547,1.101699,-0.018311,52.2949,44.1211,0.492036
0.1433,0.5000,1.101547,1.101699,-0.018311,52.2949,44.1211,0.491976
0.1444,0.5000,1.101547,1.101699,-0.018311,52.2949,44.0332,0.491916
0.1455,0.5000,1.101547,1.101699,-0.018311,52.2949,44.0332,0.491856
0.1466,0.5000,1.101547,1.101699,-0.018311,52.2949,43.9453,0.491796
0.1477,0.5000,1.101547,1.101699,-0.018311,52.2949,43.9453,0.491736
0.1488,0.5000,1.101547,1.101699,-0.018311,52.2949,43.8574,0.491676
0.1499,0.5000,1.101547,1.101699,-0.018311,52.2949,43.7695,0.491615
0.1511,0.5000,1.101547,1.101699,-0.018311,52.2070,43.5937,0.491555
0.1521,0.5000,1.101547,1.101699,-0.018311,52.2070,43.5937,0.491495
0.1533,0.5000,1.101547,1.101699,-0.018311,52.2070,43.5059,0.491435
0.1544,0.5000,1.082184,1.082287,-0.014928,52.2070,43.5059,0.491377
0.1555,0.5000,1.082184,1.082287,-0.014928,52.2070,43.4180,0.491318
0.1566,0.5000,1.082184,1.082287,-0.014928,52.1191,43.3301,0.491260
0.1577,0.5000,1.082184,1.082287,-0.014928,52.1191,43.3301,0.491202
0.1588,0.5000,1.082184,1.082287,-0.014928,52.1191,43.3301,0.491144
0.1599,0.5000,1.082184,1.082287,-0.014928,52.0313,43.2422,0.491086
0.1611,0.5000,1.082184,1.082287,-0.014928,52.0313,43.1543,0.491027
0.1622,0.5000,1.082184,1.082287,-0.014928,52.0313,43.0664,0.490969
0.1633,0.5000,1.082184,1.082287,-0.014928,51.9434,43.0664,0.490911
0.1644,0.5000,1.082184,1.082287,-0.014928,51.9434,42.9785,0.490853
0.1655,0.5000,1.082184,1.082287,-0.014928,51.9434,42.9785,0.490795
0.1666,0.5000,1.082184,1.082287,-0.014928,51.8555,42.8906,0.490736
0.1677,0.5000,1.082184,1.082287,-0.014928,51.8555,42.8906,0.490678
0.1689,0.5000,1.082184,1.082287,-0.014928,51.8555,42.8027,0.490620
0.1700,0.5000,1.082184,1.082287,-0.014928,51.8555,42.8027,0.490562
0.1711,0.5000,1.082184,1.082287,-0.014928,51.7676,42.7148,0.490503
0.1722,0.5000,1.082184,1.082287,-0.014928,51.6797,42.6270,0.490445
0.1733,0.5000,1.082184,1.082287,-0.014928,51.6797,42.6270,0.490387
0.1744,0.5000,1.082184,1.082287,-0.014928,51.6797,42.5391,0.490329
0.1760,0.5000,1.082184,1.082287,-0.014928,51.5918,42.5391,0.490271
0.1767,0.5000,1.082184,1.082287,-0.014928,51.5918,42.5391,0.490212
0.1778,0.5000,1.082184,1.082287,-0.014928,51.5918,42.4512,0.490154
0.1789,0.5000,1.082184,1.082287,-0.014928,51.5039,42.4512,0.490096
0.1799,0.5000,1.082184,1.082287,-0.014928,51.5039,42.3633,0.490038
0.1811,0.5000,1.082184,1.082287,-0.014928,51.4160,42.3633,0.489979
0.1822,0.5000,1.082184,1.082287,-0.014928,51.4160,42.1875,0.489921
0.1833,0.5000,1.082184,1.082287,-0.014928,51.4160,42.1875,0.489863
0.1844,0.5000,1.082184,1.082287,-0.014928,51.3281,42.0996,0.489805
0.1855,0.5000,1.082184,1.082287,-0.014928,51.3281,42.0996,0.489747
0.1866,0.5000,1.082184,1.082287,-0.014928,51.3281,42.0996,0.489688
0.1877,0.5000,1.082184,1.082287,-0.014928,51.2402,42.0117,0.489630
0.1888,0.5000,1.082184,1.082287,-0.014928,51.2402,42.0117,0.489572
0.1899,0.5000,1.082184,1.082287,-0.014928,51.2402,42.0117,0.489514
0.1911,0.5000,1.082184,1.082287,-0.014928,51.1523,42.0117,0.489456
0.1922,0.5000,1.082184,1.082287,-0.014928,51.1523,41.9238,0.489397
0.1933,0.5000,1.082184,1.082287,-0.014928,51.1523,41.9238,0.489339
0.1944,0.5000,1.082184,1.082287,-0.014928,51.0645,41.9238,0.489281
0.1955,0.5000,1.082184,1.082287,-0.014928,51.0645,41.9238,0.489223
0.1966,0.5000,1.082184,1.082287,-0.014928,50.9766,41.8359,0.489164
0.1977,0.5000,1.082184,1.082287,-0.014928,50.9766,41.8359,0.489106
0.1988,0.5000,1.082184,1.082287,-0.014928,50.9766,41.8359,0.489048
0.1999,0.5000,1.082184,1.082287,-0.014928,50.8887,41.8359,0.488990
0.2011,0.5000,1.082184,1.082287,-0.014928,50.8008,41.8359,0.488932
0.2022,0.5000,1.082184,1.082287,-0.014928,50.8008,41.8359,0.488873
0.2033,0.5000,1.082184,1.082287,-0.014928,50.7129,41.7480,0.488815
0.2044,0.5000,1.082184,1.082287,-0.014928,50.7129,41.7480,0.488757
0.2055,0.5000,1.082184,1.082287,-0.014928,50.7129,41.7480,0.488699
0.2066,0.5000,1.082184,1.082287,-0.014928,50.6250,41.7480,0.488640
0.2077,0.5000,1.082184,1.082287,-0.014928,50.6250,41.7480,0.488582
0.2088,0.5000,1.082184,1.082287,-0.014928,50.5371,41.7480,0.488524
0.2099,0.5000,1.082184,1.082287,-0.014928,50.5371,41.7480,0.488466
0.2111,0.5000,1.082184,1.082287,-0.014928,50.4492,41.7480,0.488408
0.2122,0.5000,1.082184,1.082287,-0.014928,50.4492,41.7480,0.488349
0.2133,0.5000,1.082184,1.082287,-0.014928,50.3613,41.7480,0.488291
0.2144,0.5000,1.082184,1.082287,-0.014928,50.2734,41.7480,0.488233
0.2155,0.5000,1.082184,1.082287,-0.014928,50.2734,41.7480,0.488175
0.2166,0.5000,1.082184,1.082287,-0.014928,50.1855,41.7480,0.488116
0.2177,0.5000,1.082184,1.082287,-0.014928,50.1855,41.7480,0.488058
0.2188,0.5000,1.082184,1.082287,-0.014928,50.0977,41.7480,0.488000
0.2199,0.5000,1.082184,1.082287,-0.014928,50.0977,41.7480,0.487942
0.2211,0.5000,1.082184,1.082287,-0.014928,50.0098,41.7480,0.487884
0.2222,0.5000,1.082184,1.082287,-0.014928,49.9219,41.7480,0.487825
0.2233,0.5000,1.082184,1.082287,-0.014928,49.9219,41.7480,0.487767
0.2244,0.5000,1.082184,1.082287,-0.014928,49.8340,41.7480,0.487709
0.2255,0.5000,1.082184,1.082287,-0.014928,49.8340,41.7480,0.487651
0.2266,0.5000,1.082184,1.082287,-0.014928,49.7461,41.7480,0.487593
0.2277,0.5000,1.082184,1.082287,-0.014928,49.7461,41.8359,0.487534
0.2288,0.5000,1.082184,1.082287,-0.014928,49.6582,41.8359,0.487476
0.2300,0.5000,1.082184,1.082287,-0.014928,49.5703,41.7480,0.487418
0.2310,0.5000,1.082184,1.082287,-0.014928,49.5703,41.7480,0.487360
0.2321,0.5000,1.082184,1.082287,-0.014928,49.4824,41.7480,0.487301
0.2333,0.5000,1.082184,1.082287,-0.014928,49.3945,41.8359,0.487243
0.2344,0.5000,1.082184,1.082287,-0.014928,49.3066,41.8359,0.487185
0.2355,0.5000,1.082184,1.082287,-0.014928,49.3066,41.7480,0.487127
0.2366,0.5000,1.082184,1.082287,-0.014928,49.3066,41.7480,0.487069
0.2377,0.5000,1.082184,1.082287,-0.014928,49.2188,41.8359,0.487010
0.2388,0.5000,1.082184,1.082287,-0.014928,49.1309,41.8359,0.486952
0.2399,0.5000,1.082184,1.082287,-0.014928,49.1309,41.7480,0.486894
0.2411,0.5000,1.082184,1.082287,-0.014928,49.0430,41.8359,0.486836
0.2421,0.5000,1.082184,1.082287,-0.014928,48.9551,41.8359,0.486777
0.2434,0.5000,1.082184,1.082287,-0.014928,48.8672,41.8359,0.486719
0.2444,0.5000,1.091194,1.091205,0.004874,48.7793,41.8359,0.486660
0.2455,0.5000,1.091194,1.091205,0.004874,48.7793,41.8359,0.486601
0.2467,0.5000,1.091194,1.091205,0.004874,48.7793,41.8359,0.486542
0.2477,0.5000,1.091194,1.091205,0.004874,48.6914,41.8359,0.486483
0.2489,0.5000,1.091194,1.091205,0.004874,48.6035,41.8359,0.486424
0.2500,0.5000,1.091194,1.091205,0.004874,48.5156,41.8359,0.486365
0.2511,0.5000,1.091194,1.091205,0.004874,48.4277,41.9238,0.486305
0.2523,0.5000,1.091194,1.091205,0.004874,48.3398,42.0117,0.486246
0.2533,0.5000,1.091194,1.091205,0.004874,48.3398,42.0117,0.486187
0.2544,0.5000,1.091194,1.091205,0.004874,48.2520,42.0996,0.486128
0.2555,0.5000,1.091194,1.091205,0.004874,48.1641,42.0996,0.486069
0.2566,0.5000,1.091194,1.091205,0.004874,48.1641,42.1875,0.486010
0.2577,0.5000,1.091194,1.091205,0.004874,47.9883,42.3633,0.485951
0.2588,0.5000,1.091194,1.091205,0.004874,47.9004,42.3633,0.485892
0.2599,0.5000,1.091194,1.091205,0.004874,47.9004,42.4512,0.485832
0.2611,0.5000,1.091194,1.091205,0.004874,47.7246,42.5391,0.485773
0.2621,0.5000,1.091194,1.091205,0.004874,47.6367,42.6270,0.485714
0.2633,0.5000,1.091194,1.091205,0.004874,47.6367,42.7148,0.485655
0.2644,0.5000,1.091194,1.091205,0.004874,47.5488,42.7148,0.485596
0.2655,0.5000,1.091194,1.091205,0.004874,47.4609,42.8027,0.485537
0.2666,0.5000,1.091194,1.091205,0.004874,47.4609,42.8906,0.485478
0.2677,0.5000,1.091194,1.091205,0.004874,47.3730,42.8906,0.485419
0.2688,0.5000,1.091194,1.091205,0.004874,47.3730,42.9785,0.485359
0.2699,0.5000,1.091194,1.091205,0.004874,47.2852,42.9785,0.485300
0.2711,0.5000,1.091194,1.091205,0.004874,47.1094,43.1543,0.485241
0.2727,0.5000,1.091194,1.091205,0.004874,47.1094,43.1543,0.485182
0.2737,0.5000,1.091194,1.091205,0.004874,47.0215,43.2422,0.485123
0.2745,0.5000,1.091194,1.091205,0.004874,46.9336,43.2422,0.485064
0.2756,0.5000,1.091194,1.091205,0.004874,46.9336,43.3301,0.485005
0.2767,0.5000,1.091194,1.091205,0.004874,46.8457,43.3301,0.484946
0.2778,0.5000,1.091194,1.091205,0.004874,46.7578,43.3301,0.484887
0.2789,0.5000,1.091194,1.091205,0.004874,46.7578,43.3301,0.484827
0.2800,0.5000,1.091194,1.091205,0.004874,46.6699,43.4180,0.484768
0.2812,0.5000,1.091194,1.091205,0.004874,46.4941,43.5059,0.484709
0.2821,0.5000,1.091194,1.091205,0.004874,46.4941,43.5059,0.484650
0.2833,0.5000,1.091194,1.091205,0.004874,46.4062,43.5059,0.484591
0.2844,0.5000,1.091194,1.091205,0.004874,46.3184,43.5059,0.484532
0.2855,0.5000,1.091194,1.091205,0.004874,46.2305,43.5937,0.484473
0.2866,0.5000,1.091194,1.091205,0.004874,46.2305,43.5937,0.484414
0.2877,0.5000,1.091194,1.091205,0.004874,46.1426,43.5937,0.484354
0.2888,0.5000,1.091194,1.091205,0.004874,46.0547,43.5937,0.484295
0.2899,0.5000,1.091194,1.091205,0.004874,46.0547,43.5937,0.484236
0.2911,0.5000,1.091194,1.091205,0.004874,45.8789,43.5937,0.484177
0.2922,0.5000,1.091194,1.091205,0.004874,45.7910,43.5937,0.484118
0.2933,0.5000,1.091194,1.091205,0.004874,45.7910,43.5937,0.484059
0.2944,0.5000,1.091194,1.091205,0.004874,45.7031,43.5937,0.484000
0.2955,0.5000,1.091194,1.091205,0.004874,45.6152,43.5937,0.483941
0.2967,0.5000,1.091194,1.091205,0.004874,45.6152,43.5937,0.483882
0.2977,0.5000,1.091194,1.091205,0.004874,45.5273,43.5937,0.483822
0.2988,0.5000,1.091194,1.091205,0.004874,45.4395,43.5937,0.483763
0.2999,0.5000,1.091194,1.091205,0.004874,45.3516,43.5937,0.483704
0.3012,0.5000,1.091194,1.091205,0.004874,45.2637,43.5937,0.483645
0.3022,0.5000,1.091194,1.091205,0.004874,45.1758,43.5937,0.483586
0.3033,0.5000,1.091194,1.091205,0.004874,45.1758,43.5937,0.483527
0.3044,0.5000,1.091194,1.091205,0.004874,45.0879,43.5937,0.483468
0.3055,0.5000,1.091194,1.091205,0.004874,45.0000,43.5937,0.483409
0.3066,0.5000,1.091194,1.091205,0.004874,45.0000,43.5937,0.483349
0.3077,0.5000,1.091194,1.091205,0.004874,44.9121,43.5059,0.483290
0.3088,0.5000,1.091194,1.091205,0.004874,44.8242,43.5059,0.483231
0.3099,0.5000,1.091194,1.091205,0.004874,44.8242,43.5059,0.483172
0.3111,0.5000,1.091194,1.091205,0.004874,44.6484,43.5059,0.483113
0.3121,0.5000,1.091194,1.091205,0.004874,44.6484,43.5059,0.483054
0.3133,0.5000,1.091194,1.091205,0.004874,44.5605,43.5059,0.482995
0.3145,0.5000,1.091194,1.091205,0.004874,44.4727,43.5059,0.482936
0.3155,0.5000,1.091194,1.091205,0.004874,44.4727,43.5059,0.482876
0.3166,0.5000,1.091194,1.091205,0.004874,44.3848,43.5059,0.482817
0.3177,0.5000,1.091194,1.091205,0.004874,44.3848,43.5059,0.482758
0.3188,0.5000,1.091194,1.091205,0.004874,44.2969,43.5059,0.482699
0.3199,0.5000,1.091194,1.091205,0.004874,44.2090,43.5059,0.482640
0.3211,0.5000,1.091194,1.091205,0.004874,44.1211,43.5059,0.482581
0.3221,0.5000,1.091194,1.091205,0.004874,44.0332,43.5059,0.482522
0.3233,0.5000,1.091194,1.091205,0.004874,44.0332,43.4180,0.482463
0.3244,0.5000,1.091194,1.091205,0.004874,43.9453,43.4180,0.482404
0.3255,0.5000,1.091194,1.091205,0.004874,43.8574,43.4180,0.482344
0.3266,0.5000,1.091194,1.091205,0.004874,43.8574,43.4180,0.482285
0.3277,0.5000,1.091194,1.091205,0.004874,43.7695,43.4180,0.482226
0.3288,0.5000,1.091194,1.091205,0.004874,43.7695,43.4180,0.482167
0.3299,0.5000,1.091194,1.091205,0.004874,43.6816,43.4180,0.482108
0.3311,0.5000,1.091194,1.091205,0.004874,43.5937,43.4180,0.482049
0.3327,0.5000,1.091194,1.091205,0.004874,43.5059,43.4180,0.481990
0.3334,0.5000,1.091194,1.091205,0.004874,43.5059,43.4180,0.481931
0.3346,0.5000,1.140728,1.140855,0.016999,43.4180,43.4180,0.481866
0.3356,0.5000,1.140728,1.140855,0.016999,43.3301,43.5059,0.481802
0.3367,0.5000,1.140728,1.140855,0.016999,43.3301,43.5059,0.481738
0.3378,0.5000,1.140728,1.140855,0.016999,43.2422,43.5059,0.481674
0.3388,0.5000,1.140728,1.140855,0.016999,43.2422,43.5059,0.481610
0.3399,0.5000,1.140728,1.140855,0.016999,43.1543,43.5937,0.481546
0.3411,0.5000,1.140728,1.140855,0.016999,43.0664,43.5937,0.481482
0.3422,0.5000,1.140728,1.140855,0.016999,42.9785,43.5937,0.481418
0.3433,0.5000,1.140728,1.140855,0.016999,42.9785,43.7695,0.481354
0.3444,0.5000,1.140728,1.140855,0.016999,42.9785,43.7695,0.481290
0.3455,0.5000,1.140728,1.140855,0.016999,42.8906,43.7695,0.481226
0.3466,0.5000,1.140728,1.140855,0.016999,42.8906,43.7695,0.481162
0.3479,0.5000,1.140728,1.140855,0.016999,42.8027,43.7695,0.481098
0.3489,0.5000,1.140728,1.140855,0.016999,42.8027,43.7695,0.481034
0.3500,0.5000,1.140728,1.140855,0.016999,42.7148,43.7695,0.480969
0.3513,0.5000,1.140728,1.140855,0.016999,42.6270,43.8574,0.480905
0.3525,0.5000,1.140728,1.140855,0.016999,42.6270,43.8574,0.480841
0.3534,0.5000,1.140728,1.140855,0.016999,42.5391,43.8574,0.480777
0.3545,0.5000,1.140728,1.140855,0.016999,42.4512,43.9453,0.480713
0.3556,0.5000,1.140728,1.140855,0.016999,42.4512,43.9453,0.480649
0.3566,0.5000,1.140728,1.140855,0.016999,42.4512,43.9453,0.480585
0.3579,0.5000,1.140728,1.140855,0.016999,42.3633,43.9453,0.480521
0.3589,0.5000,1.140728,1.140855,0.016999,42.3633,43.9453,0.480457
0.3599,0.5000,1.140728,1.140855,0.016999,42.2754,44.0332,0.480393
0.3612,0.5000,1.140728,1.140855,0.016999,42.2754,44.0332,0.480329
0.3623,0.5000,1.140728,1.140855,0.016999,42.2754,44.0332,0.480265
0.3633,0.5000,1.140728,1.140855,0.016999,42.1875,44.0332,0.480201
0.3645,0.5000,1.140728,1.140855,0.016999,42.1875,44.0332,0.480137
0.3656,0.5000,1.140728,1.140855,0.016999,42.0996,44.0332,0.480072
0.3667,0.5000,1.140728,1.140855,0.016999,42.0996,44.0332,0.480008
0.3678,0.5000,1.140728,1.140855,0.016999,42.0996,44.0332,0.479944
0.3689,0.5000,1.140728,1.140855,0.016999,42.0117,44.0332,0.479880
0.3699,0.5000,1.140728,1.140855,0.016999,41.9238,44.0332,0.479816
0.3711,0.5000,1.140728,1.140855,0.016999,41.9238,44.0332,0.479752
0.3722,0.5000,1.140728,1.140855,0.016999,41.8359,44.0332,0.479688
0.3735,0.5000,1.140728,1.140855,0.016999,41.8359,44.0332,0.479624
0.3749,0.5000,1.140728,1.140855,0.016999,41.8359,44.0332,0.479560
0.3756,0.5000,1.140728,1.140855,0.016999,41.8359,44.0332,0.479496
0.3767,0.5000,1.140728,1.140855,0.016999,41.7480,44.0332,0.479432
0.3777,0.5000,1.140728,1.140855,0.016999,41.7480,44.0332,0.479368
0.3788,0.5000,1.140728,1.140855,0.016999,41.6602,44.0332,0.479304
