time_s,k_rot,weight_step,q_5,q_6,qdot_5,qdot_6,tau_5,tau_6
45.1052,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198147110994508,-0.03683717392303996
45.1314,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198145790277766,-0.03683716781519948
45.1582,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981446902997174,-0.03683716991305934
45.1852,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198136128352301,-0.036837157365195244
45.2122,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198156176955436,-0.036837189812694134
45.2392,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981468229254406,-0.03683716855638392
45.2662,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198142081403538,-0.03683716979349965
45.2932,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198155003630872,-0.03683718926054173
45.3202,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198137095400905,-0.036837158767068744
45.3472,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198153333820361,-0.03683718546354141
45.3742,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198144239415745,-0.03683716469007061
45.4012,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981451287796794,-0.03683716781987604
45.4286,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981494333143956,-0.03683718237664535
45.4555,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981472512888354,-0.0368371746419137
45.4825,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198157338201677,-0.036837192998454574
45.5095,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981460569491305,-0.036837170041574795
45.5365,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981475591960795,-0.03683716960503636
45.5635,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198144473213345,-0.036837164791314755
45.5905,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981416185689095,-0.036837160664760935
45.6175,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198148662751633,-0.036837179630999264
45.6445,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198130912442301,-0.03683714503416745
45.6715,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981467813475564,-0.03683717648385909
45.6985,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198140164061624,-0.03683716292233866
45.7257,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981343476642735,-0.03683715265973528
45.7526,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198135468785802,-0.03683715382504145
45.7795,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198155482884216,-0.03683718778558881
45.8065,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198145186763114,-0.03683716488350697
45.8335,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198138661665615,-0.036837157918884866
45.8606,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198143779696759,-0.03683717162242571
45.8875,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198144573744316,-0.036837167622662814
45.9136,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981447901605724,-0.036837170164254626
45.9402,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198140288031475,-0.03683716270984683
45.9662,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981379720597704,-0.036837158140010685
45.9932,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198138065471997,-0.036837161857066654
46.0202,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.0319814415262519,-0.036837168265491396
46.0472,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981437706928004,-0.03683717182801384
46.0742,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198153585822161,-0.03683718503011062
46.1012,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198157959692904,-0.03683719462250984
46.1282,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198147023142023,-0.036837175231176876
46.1552,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198158119323773,-0.03683718873995405
46.1822,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198145371407238,-0.036837167441269685
46.2092,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198163454255742,-0.03683719953545094
46.2362,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.03198132225248486,-0.03683714589997151
46.2632,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398082392240207,-0.0,0.031981391537155436,-0.03683716122856681
46.2903,0.3,0,0.9188544919434989,-1.3146215352179949,0.019424467377145677,-0.0,0.033295480636480475,-0.036837160869372346
46.3166,0.3,0,0.9188544919434989,-1.3146215352179949,0.007525436649818328,-0.0,0.03615407708858445,-0.03683716863095973
46.3436,0.3,0,0.9188544919434989,-1.3146215352179949,0.017605669738573314,-0.0,0.03381314711135702,-0.036837166030538576
46.3706,0.3,0,0.9188544919434989,-1.3146215352179949,0.021510958571052747,-0.0,0.03269243008153494,-0.03683716488676939
46.3976,0.3,0,0.9188544919434989,-1.3146215352179949,0.02302394748021817,-0.0,0.0322555294843742,-0.03683717718892928
46.4243,0.3,0,0.9188544919434989,-1.3146215352179949,0.023610110383258616,-0.0,0.032087324718985136,-0.03683716818403708
46.4506,0.3,0,0.9188544919434989,-1.3146215352179949,0.02383720190178821,-0.0,0.03202251846587252,-0.036837187220132406
46.4776,0.3,0,0.9188544919434989,-1.3146215352179949,0.023925181808944686,-0.0,0.03199743333256222,-0.03683719221495583
46.5046,0.3,0,0.9188544919434989,-1.3146215352179949,0.023959267027597424,-0.0,0.031987581752231604,-0.036837167095443026
46.5316,0.3,0,0.9188544919434989,-1.3146215352179949,0.023972472339675546,-0.0,0.031983626120522746,-0.03683713696126606
46.5583,0.3,0,0.9188544919434989,-1.3146215352179949,0.023977588348138245,-0.0,0.031982456298214036,-0.03683718405328164
46.5852,0.3,0,0.9188544919434989,-1.3146215352179949,0.023979570394638595,-0.0,0.03198195074877992,-0.0368371871976904
46.6123,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398033828006298,-0.0,0.031981664135045204,-0.03683718418400056
46.6386,0.3,0,0.9188544919434989,-1.3146215352179949,0.023980635774609595,-0.0,0.03198141601975678,-0.036837159462178415
46.6656,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398075103009232,-0.0,0.031981385414743185,-0.03683715526418749
46.6926,0.3,0,0.9188544919434989,-1.3146215352179949,0.02398079568242779,-0.0,0.031981361973003886,-0.03683715534335294
46.7196,0.3,0,0.9188544919434989,-1.3146215352179949,0.023980812981657437,-0.0,0.03198119114887614,-0.036837127065227154
46.7466,0.3,0,0.9188544919434989,-1.3146215352179949,0.023980819683733445,-0.0,0.031981418581802,-0.03683715804540876
46.7736,0.3,0,0.9188544919434989,-1.3146215352179949,0.023980822280255013,-0.0,0.03198145014574229,-0.03683716892968622
