time_s,k_rot,weight_step,q_5,q_6,qdot_5,qdot_6,tau_5,tau_6
43.6455,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063861895868303,-0.011989039771076983
43.6695,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063879054333177,-0.01198904746597508
43.6933,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063746702638768,-0.01198901889412836
43.7171,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063863398097227,-0.011989039282548495
43.7410,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063891098351713,-0.011989050812509474
43.7649,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706391282547512,-0.011989053028073203
43.7888,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706405499982244,-0.011989073566271978
43.8127,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706391588813532,-0.011989049753847871
43.8366,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064015374381677,-0.011989068485054554
43.8605,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063894212107453,-0.011989045734169906
43.8843,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063882930264864,-0.011989042413801262
43.9081,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063854820493655,-0.011989037292245767
43.9320,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706379662263442,-0.011989031616362578
43.9558,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064004785371647,-0.011989063447228407
43.9797,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063888331745936,-0.011989045311611764
44.0036,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064070511448367,-0.011989077043006372
44.0274,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063872635036167,-0.011989045138050531
44.0513,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063905657949643,-0.011989054780564078
44.0751,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063985466798062,-0.011989072546881115
44.0989,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063891488744484,-0.011989045624187948
44.1228,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706389590070237,-0.011989044117892316
44.1466,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706397631448297,-0.011989061344067747
44.1705,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063932666470192,-0.011989053758014916
44.1943,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063886610043072,-0.011989046178573309
44.2182,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064022650967674,-0.011989067899778034
44.2420,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063883484301587,-0.011989043777917827
44.2659,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063792264684206,-0.01198903271546915
44.2898,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706395460947976,-0.011989060515287257
44.3136,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063896285413476,-0.011989044974188165
44.3375,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063968621333962,-0.011989063117715595
44.3612,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063919817478547,-0.011989048785956205
44.3851,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706399953533997,-0.011989063716001903
44.4090,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706397592190451,-0.01198905918940614
44.4328,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063836178637985,-0.011989036274047116
44.4566,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.0170639442494058,-0.011989055225607089
44.4804,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706387801225968,-0.011989044762572065
44.5043,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063902285283993,-0.011989050308090105
44.5287,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706389522168955,-0.011989051110541667
44.5528,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064021802401307,-0.011989070665595767
44.5770,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063940241931426,-0.011989049480110881
44.6008,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064055363671966,-0.011989080897274882
44.6250,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064031148446665,-0.011989070366170836
44.6492,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064012497946587,-0.01198906247156193
44.6732,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064034461174854,-0.011989076510104007
44.6970,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706392522326588,-0.011989052643193642
44.7208,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064030337416384,-0.011989074551403796
44.7447,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064025326797416,-0.011989070404734847
44.7685,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064023518829144,-0.011989069672027175
44.7924,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063871101306378,-0.01198904154942116
44.8163,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064032600635833,-0.01198907023925731
44.8407,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.0170640225837701,-0.011989069371551236
44.8651,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063909106909792,-0.011989050051054226
44.8890,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063936758262063,-0.01198904394861667
44.9130,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063930367692697,-0.011989056802943408
44.9374,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063917995376002,-0.011989052002656013
44.9613,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017064017221622298,-0.011989073260836335
44.9851,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706383469757982,-0.01198903772320251
45.0091,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063852575503483,-0.011989038933031439
45.0332,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063978497846324,-0.011989060133037407
45.0570,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706391381782748,-0.011989049760332618
45.0809,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706386163771705,-0.01198903972987091
45.1047,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706398245225165,-0.011989063544690879
45.1285,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063929802494434,-0.011989051693703628
45.1523,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706402342122931,-0.011989074860037145
45.1761,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063902821460267,-0.01198905514394842
45.2000,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706408943880968,-0.011989084041528191
45.2238,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063900770664726,-0.011989051189042917
45.2477,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063968658356157,-0.011989062722620247
45.2715,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063941427815237,-0.011989055775027459
45.2954,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706386755550158,-0.01198904129454735
45.3192,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063958538250833,-0.011989056124352923
45.3430,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063889297448075,-0.011989050922580291
45.3669,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706392542388829,-0.011989058445215365
45.3908,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.017063967428203628,-0.01198905629043797
45.4146,0.05,0,0.8314175870340172,-1.2379224958237123,0.0,0.023980823922402104,0.01706388437274185,-0.011989049804848308
