time_s,k_rot,weight_step,q_5,q_6,qdot_5,qdot_6,tau_5,tau_6
141.8615,0.2,0,0.9188544919434989,-1.2609322076419969,0.020014282020427574,0.02106635759774773,0.024635225572087936,-0.02881990382169808
141.8853,0.2,0,0.9188544919434989,-1.2609322076419969,0.019851923017743425,0.011010822917679337,0.02468224098550224,-0.03141002021398817
141.9091,0.2,0,0.9173205111556134,-1.2624661884298825,0.012809466748540048,0.0080613821426694,0.026699206025769355,-0.03183211107575674
141.9329,0.2,0,0.9173205111556134,-1.2609322076419969,0.007874930300422895,0.014950560597631545,0.027717714108386787,-0.030487393444256564
141.9567,0.2,0,0.9173205111556134,-1.2624661884298825,0.007730428405322285,0.015660712380542844,0.027742029879933114,-0.030175354675735518
141.9805,0.2,0,0.9188544919434989,-1.2609322076419969,0.018928008240482814,0.015766359005966128,0.024947671624702347,-0.030276937686665856
142.0057,0.2,0,0.9188544919434989,-1.2609322076419969,0.017249395907905658,0.013945962845210056,0.025422740128085375,-0.03073921004636764
142.0327,0.2,0,0.9188544919434989,-1.2624661884298825,0.018767253095071018,0.007801034137307322,0.0249940731800284,-0.03187411541092664
142.0597,0.2,0,0.9188544919434989,-1.2609322076419969,0.016904544405881232,0.02188207859465419,0.025518515363672736,-0.028590155239532043
142.0867,0.2,0,0.9188544919434989,-1.2609322076419969,0.007249304304637301,0.011931296104982732,0.027707679834750497,-0.031211216252349485
142.1137,0.2,0,0.9188544919434989,-1.2609322076419969,0.014044959894869194,0.008313077373053888,0.0262814747922768,-0.031919845999878446
142.1407,0.2,0,0.9188544919434989,-1.2609322076419969,0.016203973347383833,0.002073661126810297,0.02571125152044395,-0.032585025644321905
142.1677,0.2,0,0.9188544919434989,-1.2609322076419969,0.014215950519278696,0.019908872953355482,0.026237790938427465,-0.029145522433472872
142.1947,0.2,0,0.9173205111556134,-1.2609322076419969,0.012282864938776047,0.010424605329310962,0.02682394626005242,-0.0315300993382982
142.2217,0.2,0,0.9188544919434989,-1.2609322076419969,0.007156715933141782,0.007492436209819035,0.02772190765861169,-0.03205081307250901
142.2487,0.2,0,0.9188544919434989,-1.2609322076419969,0.013772170976556374,0.01242416795173801,0.026350555575235926,-0.031100183279262297
142.2757,0.2,0,0.9173205111556134,-1.2609322076419969,0.015093910339033964,0.017561091877328076,0.026120528935347224,-0.029796369326859348
142.3027,0.2,0,0.9173205111556134,-1.2624661884298825,0.013378789244179434,0.011410140464036251,0.026560023158088315,-0.031195982971826096
142.3297,0.2,0,0.9188544919434989,-1.2624661884298825,0.016035900112408588,0.006760067399181239,0.025757372388424897,-0.03202846629971543
142.3567,0.2,0,0.9188544919434989,-1.2609322076419969,0.013196878328763621,0.010406914159939636,0.026493351692094214,-0.031533966121068666
142.3837,0.2,0,0.9188544919434989,-1.2609322076419969,0.012921683655753642,0.015312651993483693,0.026560467723858932,-0.030394829694464567
142.4107,0.2,0,0.9188544919434989,-1.2624661884298825,0.009562481545871783,0.0039899883854877085,0.027300391299953746,-0.03233654203267047
142.4374,0.2,0,0.9188544919434989,-1.2609322076419969,0.00617639307161421,0.006102159796666367,0.02786371710178253,-0.032244348752817974
142.4643,0.2,0,0.9188544919434989,-1.2609322076419969,0.004554099143124923,0.023734337455143206,0.028056943190867066,-0.028071598372955107
142.4909,0.2,0,0.9188544919434989,-1.2624661884298825,0.012945134955117867,0.014064942810261891,0.026555078952812804,-0.030581040527111213
142.5147,0.2,0,0.9188544919434989,-1.2624661884298825,0.009742092869913782,0.015156005700111006,0.027265049345441106,-0.03030628281219115
142.5386,0.2,0,0.9188544919434989,-1.2624661884298825,0.01785151709229709,0.007798602793085411,0.025253983326316374,-0.03187447354711491
142.5624,0.2,0,0.9188544919434989,-1.2624661884298825,0.010937078812082585,0.0027558360964476483,0.027016929226705316,-0.03242266650358179
142.5862,0.2,0,0.9188544919434989,-1.2624661884298825,0.015944484678044116,0.01215367965427107,0.025782196024110277,-0.031032619791649105
142.6100,0.2,0,0.9173205111556134,-1.2624661884298825,0.011150794954730049,0.007653195250775439,0.027081480131258218,-0.031896921976670926
142.6339,0.2,0,0.9173205111556134,-1.2609322076419969,-0.001137211680586255,0.015378933304662161,0.028402579342501892,-0.030377405460220885
142.6577,0.2,0,0.9173205111556134,-1.2624661884298825,0.012021337841549953,0.010294460919769034,0.026885085180998254,-0.031427255491273565
142.6826,0.2,0,0.9188544919434989,-1.2624661884298825,0.015142008514486152,0.01312817198742421,0.025996888645045645,-0.030807543221968763
142.7097,0.2,0,0.9188544919434989,-1.2609322076419969,0.011736264355672918,0.016801541628353827,0.02683896079918654,-0.030002345555802258
142.7354,0.2,0,0.9173205111556134,-1.2609322076419969,0.012355811876058609,0.01201013660599346,0.026806975733991066,-0.031193355512093617
142.7592,0.2,0,0.9188544919434989,-1.2609322076419969,0.011285284310732705,0.017680840177372203,0.026940496920718836,-0.02976401138387642
142.7830,0.2,0,0.9173205111556134,-1.2624661884298825,0.010637869939573979,0.01671253095137733,0.02719212684295971,-0.029897051538224396
142.8069,0.2,0,0.9173205111556134,-1.2609322076419969,0.010282606112640754,0.014353258842731488,0.027266342266570015,-0.030638090620194035
142.8307,0.2,0,0.9188544919434989,-1.2624661884298825,0.01651080846231302,0.011793575723007764,0.02562762851049034,-0.03111280097167656
142.8545,0.2,0,0.9173205111556134,-1.2624661884298825,0.013219445134041566,0.0062237430115599625,0.02659929607728721,-0.032099702771504056
142.8783,0.2,0,0.9188544919434989,-1.2624661884298825,0.012189340947569917,0.013915548166200017,0.026735120748220785,-0.03061781531898681
142.9021,0.2,0,0.9173205111556134,-1.2624661884298825,0.016746702991447402,0.009079629306592384,0.025673773206319972,-0.031657694207818325
142.9264,0.2,0,0.9173205111556134,-1.2609322076419969,0.006617563376324506,0.01716158335753666,0.027913452102724445,-0.02990497018025099
142.9533,0.2,0,0.9188544919434989,-1.2609322076419969,0.017301960962190492,0.01575208463178925,0.02540805684903779,-0.030280690531356045
142.9803,0.2,0,0.9188544919434989,-1.2624661884298825,0.018995213176152714,0.004529298473268375,0.024928652687322382,-0.032288769904624946
143.0057,0.2,0,0.9188544919434989,-1.2609322076419969,0.019651213776886292,0.010001748376254668,0.02474015002515325,-0.03161412890808303
143.0296,0.2,0,0.9188544919434989,-1.2624661884298825,0.013957840625371544,0.022800934449483543,0.026303839172781868,-0.028203220893814773
143.0535,0.2,0,0.9188544919434989,-1.2609322076419969,0.019666258266652758,0.013984691380572786,0.02473580160121778,-0.0307297102488149
143.0779,0.2,0,0.9188544919434989,-1.2624661884298825,0.006067596934945241,0.011283981740512702,0.02787875351413895,-0.031223359441415313
143.1021,0.2,0,0.9188544919434989,-1.2609322076419969,0.011450250008007026,0.0051205446632808654,0.026903546585301013,-0.032358374977803
143.1263,0.2,0,0.9173205111556134,-1.2624661884298825,0.017439827355620597,0.0075917344964658365,0.025480963256468515,-0.0319064172035012
143.1505,0.2,0,0.9173205111556134,-1.2609322076419969,0.012491747549370281,0.010427055039807844,0.026774734586670013,-0.03152961488411183
143.1747,0.2,0,0.9188544919434989,-1.2609322076419969,0.004347963846353521,0.016203924108812363,0.02807757091522737,-0.030161764688235827
143.1990,0.2,0,0.9188544919434989,-1.2609322076419969,0.009030718138174111,0.014251991779130472,0.027401884086621586,-0.030663622732175533
143.2232,0.2,0,0.9188544919434989,-1.2609322076419969,0.009803243846312096,0.009543234990375201,0.02725254880469371,-0.031701719612993284
143.2474,0.2,0,0.9173205111556134,-1.2624661884298825,0.023873593086073754,0.009372080399887675,0.023633299272560693,-0.0316043771132606
143.2716,0.2,0,0.9188544919434989,-1.2624661884298825,0.012698233687205063,0.010456512288608772,0.02661483592915796,-0.03139515161784604
143.2959,0.2,0,0.9173205111556134,-1.2624661884298825,0.018801743942821917,0.01658566936868374,0.025095530981410576,-0.029931067303312638
143.3201,0.2,0,0.9173205111556134,-1.2624661884298825,0.01906091683681691,0.008706517835033427,0.025021056855656518,-0.03172364662685487
143.3443,0.2,0,0.9188544919434989,-1.2609322076419969,0.01804883918177688,0.023904539279257463,0.025198048908994887,-0.028024368833541223
143.3685,0.2,0,0.9188544919434989,-1.2624661884298825,0.01112792385582667,0.016070045418153468,0.026975346035365912,-0.030068292735865452
143.3928,0.2,0,0.9173205111556134,-1.2609322076419969,0.011470280666310556,0.011258156745680589,0.0270102981314324,-0.03135740603815072
143.4170,0.2,0,0.9188544919434989,-1.2624661884298825,0.005065023646805099,0.013578711453658045,0.028002201431284162,-0.030699794929145846
143.4416,0.2,0,0.9188544919434989,-1.2609322076419969,0.013440109760608419,0.007119629339465753,0.026433503404146564,-0.0321062996591228
143.4683,0.2,0,0.9173205111556134,-1.2624661884298825,0.015174190649035314,0.014166534431314881,0.026099616162209238,-0.030555627515373673
143.4953,0.2,0,0.9188544919434989,-1.2624661884298825,0.015272793082495647,0.007091036725494065,0.02596217004590512,-0.03198153692278525
143.5223,0.2,0,0.9188544919434989,-1.2624661884298825,0.015474137628709932,0.015997978349148727,0.02590855992230847,-0.030087268152594812
143.5493,0.2,0,0.9173205111556134,-1.2609322076419969,0.012831765399559877,0.018945659249086224,0.02669347369748829,-0.029414513840246875
143.5763,0.2,0,0.9188544919434989,-1.2624661884298825,0.017503176064576756,0.01330410467450342,0.02535203189566731,-0.0307657313059495
143.6033,0.2,0,0.9188544919434989,-1.2609322076419969,0.010211467258969402,0.005154282738703302,0.027169845779044906,-0.03235479467318324
143.6303,0.2,0,0.9188544919434989,-1.2609322076419969,0.014066584198855796,0.003939321476787262,0.026275975415846017,-0.03246960438349009
143.6573,0.2,0,0.9173205111556134,-1.2624661884298825,0.0168345747934733,0.0171264861456041,0.025649436374647526,-0.029785568556679628
143.6837,0.2,0,0.9188544919434989,-1.2624661884298825,0.00949680177304684,0.013633959919280325,0.027313296951935417,-0.03068642364977478
143.7106,0.2,0,0.9188544919434989,-1.2609322076419969,0.009031063495667766,0.01698281128135344,0.02740193604560463,-0.029953600436170822
143.7376,0.2,0,0.9188544919434989,-1.2624661884298825,0.012600328045449668,0.016532022849693007,0.02663813448742601,-0.029945682903902832
143.7646,0.2,0,0.9173205111556134,-1.2624661884298825,0.00943798179818492,0.018105580239006696,0.02743598036198902,-0.02951828135872764
143.7916,0.2,0,0.9188544919434989,-1.2609322076419969,0.017630722687982738,0.01094196602465867,0.025315962408381503,-0.03142441500328763
143.8176,0.2,0,0.9188544919434989,-1.2624661884298825,0.01241915558719583,0.008811812767473698,0.026681091728615297,-0.03170559905101299
143.8425,0.2,0,0.9188544919434989,-1.2609322076419969,0.01102014200445566,0.012894705466824792,0.0269985421063078,-0.030991364834129675
143.8693,0.2,0,0.9173205111556134,-1.2624661884298825,0.01216611459468451,0.013119882247202333,0.02685155284957615,-0.03080919562785526
143.8963,0.2,0,0.9173205111556134,-1.2624661884298825,0.01427054672979636,0.010110023568887724,0.026335279184418275,-0.03146375482992917
143.9233,0.2,0,0.9188544919434989,-1.2609322076419969,0.02021886358411724,0.009620182194269482,0.024576148985261385,-0.03168722918623719
143.9503,0.2,0,0.9173205111556134,-1.2609322076419969,0.013334077149165754,0.018417217081735156,0.02657079859628355,-0.029561127756201896
143.9773,0.2,0,0.9188544919434989,-1.2624661884298825,0.006732825705407199,0.01365736281732335,0.027785792165494608,-0.030680742034214222
144.0043,0.2,0,0.9188544919434989,-1.2624661884298825,0.02120507223586211,0.01012878635694859,0.024291155163007276,-0.03146038251110037
144.0313,0.2,0,0.9173205111556134,-1.2609322076419969,0.008452123928074299,0.00993616626128592,0.027618383763433854,-0.0316265225658995
144.0577,0.2,0,0.9173205111556134,-1.2624661884298825,0.011521531332217226,0.012708839933623943,0.026999097554388368,-0.030905472856603354
144.0843,0.2,0,0.9188544919434989,-1.2609322076419969,0.00874855919458833,0.00987010346500414,0.027454063935617286,-0.03163961366118852
144.1113,0.2,0,0.9173205111556134,-1.2609322076419969,0.012783371802280013,0.015524616173311953,0.02670500752752418,-0.030339631389702006
144.1383,0.2,0,0.9173205111556134,-1.2609322076419969,0.006353900871611674,0.012153542699591197,0.027950688769892287,-0.031161214804346443
144.1653,0.2,0,0.9173205111556134,-1.2624661884298825,0.018962092918200606,0.013987832639409852,0.025049460515792675,-0.030599734575249303
144.1923,0.2,0,0.9173205111556134,-1.2609322076419969,0.01378945935568081,0.017261513190809173,0.026457207218296138,-0.02987786346453202
144.2193,0.2,0,0.9188544919434989,-1.2609322076419969,0.01365134870031953,0.02034532943628765,0.026380801078534306,-0.029022902814410858
144.2463,0.2,0,0.9188544919434989,-1.2609322076419969,0.018946677744011712,0.01469441840408652,0.024942513691340675,-0.03055275959225502
144.2726,0.2,0,0.9188544919434989,-1.2609322076419969,0.004383035638656251,0.005692918763681802,0.028074065667511035,-0.03229421345670867
144.2996,0.2,0,0.9188544919434989,-1.2624661884298825,0.017514217518473228,0.006644238411614443,0.025348980448489287,-0.03204438451369125
144.3266,0.2,0,0.9188544919434989,-1.2609322076419969,0.009092101856811564,0.006119191860853537,0.027390344168992553,-0.03224220343179741
144.3536,0.2,0,0.9188544919434989,-1.2624661884298825,0.00787634630563343,0.013651500523675555,0.02760658813494581,-0.030682143860090178
144.3806,0.2,0,0.9173205111556134,-1.2609322076419969,0.011219463759525662,0.007686953400706351,0.02706616098744312,-0.03202057050257034
144.4076,0.2,0,0.9188544919434989,-1.2624661884298825,0.017094364790080818,0.015941059631115587,0.02546621255738673,-0.030102254348469644
144.4346,0.2,0,0.9188544919434989,-1.2609322076419969,0.006622707166117495,0.01351274756340224,0.027801446443674563,-0.03084457485250372
144.4605,0.2,0,0.9188544919434989,-1.2609322076419969,0.015076642629672378,0.01304405786909739,0.026014011968511715,-0.03095630449000648
144.4873,0.2,0,0.9188544919434989,-1.2609322076419969,0.012374623256401044,0.012149542493724906,0.026691122257546558,-0.031162393743693347
144.5136,0.2,0,0.9173205111556134,-1.2624661884298825,0.01492798743969145,0.019397143085807363,0.026164554118715662,-0.029159672430231598
144.5406,0.2,0,0.9173205111556134,-1.2609322076419969,0.008181490585911328,0.008547146496244227,0.02766589307206184,-0.031880011166028746
144.5676,0.2,0,0.9173205111556134,-1.2624661884298825,0.002208655420971033,0.016969205230153984,0.02835080444024396,-0.029828055637244374
144.5946,0.2,0,0.9188544919434989,-1.2609322076419969,0.009529070193534902,0.008753508999098459,0.027306652902288665,-0.03184467101333613
144.6216,0.2,0,0.9188544919434989,-1.2609322076419969,0.023409030798910966,0.007655153570853879,0.023654635350515756,-0.03202579812426169
144.6486,0.2,0,0.9188544919434989,-1.2609322076419969,0.01252286867463552,0.0075431369429213605,0.02665617296859277,-0.032043076251616204
144.6756,0.2,0,0.9188544919434989,-1.2624661884298825,0.009589243498895913,0.01633808789016821,0.0272951783461375,-0.029997320042416543
144.7026,0.2,0,0.9188544919434989,-1.2609322076419969,0.011994204763884945,0.01862178899925591,0.026779968944784023,-0.029504793825251674
144.7297,0.2,0,0.9188544919434989,-1.2624661884298825,0.012838158783581646,0.02087232815517095,0.026581001859859857,-0.028745691148747286
144.7566,0.2,0,0.9188544919434989,-1.2609322076419969,0.016689184571104687,0.009233362954597877,0.025578304091993687,-0.03175905390207849
144.7836,0.2,0,0.9173205111556134,-1.2609322076419969,0.01659953689405441,0.01776146261192985,0.02571386496592611,-0.02974157677336118
144.8106,0.2,0,0.9188544919434989,-1.2624661884298825,0.008829083092908311,0.015072512639260289,0.02743963468717618,-0.030327692357859815
144.8362,0.2,0,0.9188544919434989,-1.2609322076419969,0.01925772445519142,0.015791934015637242,0.024853176541682457,-0.030270251020403118
144.8605,0.2,0,0.9173205111556134,-1.2624661884298825,0.008289818917175024,0.008838512424326815,0.027647260836923065,-0.03170059073529902
144.8862,0.2,0,0.9173205111556134,-1.2624661884298825,0.005045298128841904,0.00918079360721397,0.02811558394256555,-0.031639417823491646
144.9127,0.2,0,0.9173205111556134,-1.2624661884298825,0.015051770470177897,0.008315912026165408,0.02613196554760676,-0.031790171259832564
144.9397,0.2,0,0.9173205111556134,-1.2609322076419969,0.017697056791998324,0.011468760050572064,0.025408409434453903,-0.03131222428036248
144.9666,0.2,0,0.9188544919434989,-1.2624661884298825,0.016676589600679644,0.015380720950338824,0.025581968400710746,-0.030248378594971606
144.9937,0.2,0,0.9188544919434989,-1.2624661884298825,0.019734970217915877,0.007374850103546735,0.0247161502004251,-0.031939703069282635
145.0207,0.2,0,0.9173205111556134,-1.2609322076419969,0.015358101979963583,0.014093598909674583,0.02605040132174428,-0.030702534522670737
145.0477,0.2,0,0.9188544919434989,-1.2624661884298825,0.007366087050983281,0.022329601584009012,0.02768960008377845,-0.028335467005120612
145.0747,0.2,0,0.9188544919434989,-1.2624661884298825,0.012455369070422032,0.014907604979946155,0.026672388310184442,-0.030369765283290863
145.1017,0.2,0,0.9188544919434989,-1.2624661884298825,0.01720889142634826,0.019191233698297224,0.025434442550090332,-0.029217515195657788
