time_s,k_rot,weight_step,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12
19.6907,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.017157004914682347,0.0,3.7258293625588717e-38,1.2293542681563253e-21,0.012510870180871334,0.023980823922402104,1.9843033457602158e-07,4.793902805784113e-67,0.023980823922402104,4.6614814919376253e-82,0.023980823922402104,0.011561192958676792,-0.02194247442639476,-0.01651084723618766,-0.02285062531047072,0.02012965755666936,0.023369665983820228,-0.019318311601565094,0.015698502936803912,-0.022155546442354505,0.023866504869403966,-0.012641774959512724,0.022170486342980956,-0.012724042834002726
19.7177,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.014178074353530374,0.0,1.4434626335731173e-38,4.762770317233607e-22,0.00971674163058799,0.023980823922402104,7.687597725387591e-08,1.8572561692353534e-67,0.023980823922402104,1.8059534390709243e-82,0.023980823922402104,0.011561187361956845,-0.0219424862299297,-0.018084786150962873,-0.02285062437363787,0.02012965899466362,0.02336967028853638,-0.02050734759968031,0.01569849739266898,-0.022155545729902734,0.02386649080762943,-0.0126417727126524,0.022170470700157863,-0.012724038764321943
19.7447,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.010889053752343045,0.0,5.592269993521251e-39,1.8451948052973291e-22,0.0037644647940090576,0.023980823922402104,2.9783328700049492e-08,7.195390932834274e-68,0.023980823922402104,6.996633644760893e-83,0.023980823922402104,0.011561258184494596,-0.021942513649151032,-0.019617192366357665,-0.02285063111823043,0.020129662762429903,0.023369723087330745,-0.022161663869991285,0.015698538783639675,-0.022155544321069486,0.023866497505616105,-0.01264176381715536,0.022170467966749083,-0.012724030567753689
19.7717,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.007540226450971942,0.0,2.1665599755100304e-39,7.148662737685515e-23,0.0014584307913182734,0.023980823922402104,1.1538671769020911e-08,2.787641873744821e-68,0.023980823922402104,2.7106392280071187e-83,0.023980823922402104,0.011561424638857313,-0.02194252238707733,-0.020859352906665303,-0.022850648580370374,0.02012966469685616,0.02336981337863706,-0.022417198900826194,0.015698645127766867,-0.02215554269448159,0.023866567204670022,-0.012641754671539463,0.022170524775677904,-0.01272403011281196
19.7987,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.012873772017282624,0.0,8.393697251599244e-40,2.7695384135302014e-23,0.0005650259703451825,0.023980823922402104,4.470317859164577e-09,1.0799895778830951e-68,0.023980823922402104,1.0501571752171005e-83,0.023980823922402104,0.0115611652900922,-0.021942483818073576,-0.018723475884017068,-0.022850622094391912,0.02012965858255782,0.023369657555458796,-0.022453549987240286,0.015698483494378464,-0.022155545680644602,0.023866482777599205,-0.012641774189527135,0.02217046458826278,-0.012724039247288158
19.8257,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.014489142490798745,0.0,3.2518902937325368e-40,1.0729759264741547e-23,0.00021890263772883018,0.023980823922402104,1.7318927309829742e-09,4.1841009037837246e-69,0.023980823922402104,4.0685240634946783e-84,0.023980823922402104,0.011561372822518944,-0.021942518945487557,-0.01792736894008916,-0.022850643165349432,0.020129664004928317,0.023369784833632307,-0.022458128233466046,0.015698612141816132,-0.02215554315724158,0.023866546208544136,-0.012641757671328064,0.02217050791210374,-0.012724030498618612
19.8527,0.02,0,0.0,0.0,0.0015339807878857015,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.012275337895173393,0.0,1.259848927772213e-40,4.156928581198452e-24,0.011321238243209096,0.023980823922402104,6.709707287329696e-10,1.6210064181692328e-69,0.023980823922402104,1.5762295821873757e-84,0.023980823922402104,0.011561458189401895,-0.02194244683987859,-0.019737483954819602,-0.02285071264215459,0.020129662122037078,0.023369725329137916,-0.019851198450212992,0.015698546853793075,-0.022155544250237164,0.023866508129718578,-0.012641764516700252,0.02217047876494011,-0.012724032627400081
19.8797,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.0189721160424219,0.0,4.880912876636365e-41,1.6104793036659813e-24,0.010829235701117667,0.023980823922402104,2.599478078304134e-10,6.280110991992628e-70,0.023980823922402104,6.106636355072989e-85,0.023980823922402104,0.011561374603750573,-0.021942518398907516,-0.015498778131078726,-0.022850643370714907,0.020129663946097016,0.02336978541144167,-0.0200604405723897,0.01569861338400205,-0.022155543150002722,0.02386654757449796,-0.012641757708633213,0.02217050924669866,-0.012724030709912884
19.9067,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.013870006815365463,0.0,1.8909656534328582e-41,6.23932679350654e-25,0.004195467790823264,0.023980823922402104,1.0070910682413682e-10,2.4330436714920592e-70,0.023980823922402104,2.365836042827556e-85,0.023980823922402104,0.011561321834031614,-0.021942484148236404,-0.018238964909939266,-0.02285063874484076,0.020129659421464358,0.023369737684872417,-0.02208856792697222,0.015698584793793754,-0.022155544389186578,0.023866555973710697,-0.012641767255442837,0.022170526974385738,-0.012724041484713672
19.9337,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.013857374642932576,0.0,7.325988381351626e-42,2.4172430373711064e-25,0.0016254101831044989,0.023980823922402104,3.901677141256032e-11,9.42610968967809e-71,0.023980823922402104,9.16573356606077e-86,0.023980823922402104,0.01156127320277579,-0.021942504747806773,-0.018245213293601525,-0.02285063297383717,0.020129661732924974,0.023369725354164164,-0.02240648546956037,0.015698549956508764,-0.02215554429389135,0.023866513182729504,-0.012641765038579895,0.022170484094108298,-0.01272403379939343
19.9607,0.02,0,0.0,0.0,0.0015339807878857015,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.012412993595059277,0.0,2.8382380011115662e-42,9.364894795701595e-26,0.0006297172079639249,0.023980823922402104,1.5115896659855346e-11,3.651868025342725e-71,0.023980823922402104,3.550992980206977e-86,0.023980823922402104,0.01156139157402895,-0.02194244148267804,-0.019673786220294365,-0.02285070570672194,0.020129661116923978,0.02336968806607736,-0.022452108598242596,0.01569850459635568,-0.02215554491352469,0.023866482035223742,-0.012641768568714098,0.022170458139248887,-0.012724033436699611
19.9877,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.009365404593808132,0.0,1.0995915542890257e-42,3.628152121184268e-26,0.00024396534864109856,0.023980823922402104,5.856208075634625e-12,1.4148084961417435e-71,0.023980823922402104,1.3757274368273548e-86,0.023980823922402104,0.01156120538672565,-0.021942500406986188,-0.02022769432125272,-0.02285062588208418,0.020129660847997444,0.023369688094281797,-0.02245797237235667,0.01569850675543463,-0.02215554494523822,0.023866485538987594,-0.012641768928635949,0.022170461832458726,-0.012724034247364686
20.0158,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.010637736962586483,0.0,3.834038678966321e-43,1.265058422060037e-26,8.506545720263091e-05,0.023980823922402104,2.0419334967133036e-12,4.933132194749301e-72,0.023980823922402104,4.796864966757335e-87,0.023980823922402104,0.0115612725185439,-0.02194248835039678,-0.019722734695666228,-0.022850633375019202,0.02012965969209414,0.023369715054948264,-0.022458463668586594,0.015698552182144457,-0.02215554468834658,0.023866528745791,-0.012641768531101688,0.02217050243459435,-0.012724039326360268
20.0427,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.011241144177195938,0.0,1.6504279331667183e-43,5.445661694311867e-27,3.661789002939094e-05,0.023980823922402104,8.789854153357201e-13,2.1235516524349086e-72,0.023980823922402104,2.0648930789867734e-87,0.023980823922402104,0.011561345608229953,-0.02194251692992803,-0.019466353344593013,-0.022850640327359915,0.02012966361571139,0.023369769715381704,-0.02245839572003741,0.015698594850914176,-0.022155543418602302,0.023866535382143776,-0.012641759290617149,0.022170499290854864,-0.01272403077131854
20.0697,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.011399412308686886,0.0,6.394095969267096e-44,2.1097609165388723e-27,1.4186520861334862e-05,0.023980823922402104,3.405369594332328e-13,8.227074196030905e-73,0.023980823922402104,7.999818863937717e-88,0.023980823922402104,0.01156131106580248,-0.021942523495193253,-0.019397382117656042,-0.022850636461445476,0.020129664255403794,0.02336975606228302,-0.02245832762522989,0.015698571417924925,-0.022155543542196416,0.023866512799971578,-0.012641759418813892,0.022170477988693482,-0.01272402803583638
20.0967,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.0054486617276818606,0.0,2.4772037871263873e-44,8.173646059585783e-28,0.01124192702510611,0.023980823922402104,1.319309953461963e-13,3.187337108065576e-73,0.023980823922402104,3.099293736178176e-88,0.023980823922402104,0.011561332319928792,-0.021942514332891506,-0.021433274790932214,-0.02285063898823819,0.020129663225264143,0.02336976135470112,-0.0198853886534044,0.015698586670562998,-0.022155543587821153,0.02386653165825037,-0.012641760421881195,0.022170496912262534,-0.012724031449138933
20.1237,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.015526645278081737,0.0,9.597195025611571e-45,3.1666379533176485e-28,0.010798508910217023,0.023980823922402104,5.11127707312801e-14,1.2348397010146117e-73,0.023980823922402104,1.2007298948247861e-88,0.023980823922402104,0.011561258052651966,-0.021942493281057542,-0.01738934556188021,-0.02285063169297223,0.02012966023096692,0.023369710660770992,-0.02007327517602681,0.015698542014055662,-0.02215554468842408,0.023866517176310595,-0.012641768124341219,0.0221704910378892,-0.012724037444375079
20.1508,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.01479455467647031,0.0,3.718149989850803e-45,1.2268204243602829e-28,0.004183563602467137,0.023980823922402104,1.980213463085743e-14,4.784022008036948e-74,0.023980823922402104,4.651873630099374e-89,0.023980823922402104,0.011561268781616651,-0.021942492727005075,-0.01777091334433318,-0.022850632850805176,0.02012966021681462,0.02336971580262923,-0.022090692846142457,0.01569854905057892,-0.02215554461476592,0.023866522751489375,-0.012641767770862487,0.022170495968222934,-0.012724037792441883
20.1777,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.01586551845380114,0.0,1.4404874872433434e-45,4.7529536872084836e-29,0.0016207982566304202,0.023980823922402104,7.671752681930622e-15,1.853428145740436e-74,0.023980823922402104,1.8022311565393052e-89,0.023980823922402104,0.011561425981134618,-0.0219425272892155,-0.017209871076841972,-0.022850648581517842,0.02012966531282057,0.023369817038573357,-0.022406801956596435,0.015698645198604064,-0.02215554252178658,0.023866563085496315,-0.012641753577348645,0.0221705197480957,-0.01272402847733187
20.2054,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.01570377158190381,0.0,5.580743667061975e-46,1.8413916416926644e-29,0.000627930453154105,0.023980823922402104,2.9721941755206245e-15,7.180560385491233e-75,0.023980823922402104,6.982212759574934e-90,0.023980823922402104,0.01156134419067277,-0.021942507172498155,-0.017295754768756277,-0.022850640458552406,0.02012966239609673,0.023369763070844842,-0.02245215215387998,0.015698595521588067,-0.022155543661701683,0.023866544169473532,-0.012641761413394353,0.02217050980022988,-0.012724034045285614
20.2324,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.0076548577897557766,0.0,1.945884996429123e-46,6.420535652385766e-30,0.00021894581089705953,0.023980823922402104,1.0363400287948375e-15,2.503706594256939e-75,0.023980823922402104,2.4345470534549053e-90,0.023980823922402104,0.011561334073541863,-0.02194254795419621,-0.02082307616782019,-0.02285063820301851,0.020129667412133664,0.02336978265127518,-0.022458132666459806,0.015698582328950043,-0.02215554277457087,0.023866499902415378,-0.012641753243022604,0.02217045943866146,-0.01272402011902679
20.2594,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.005363731140372852,0.0,7.538757168543342e-47,2.4874470620892282e-30,8.482409312224035e-05,0.023980823922402104,4.014993607259701e-16,9.699872330595481e-76,0.023980823922402104,9.431934099430089e-91,0.023980823922402104,0.011561268334166432,-0.02194249906286458,-0.02145294233593393,-0.022850632620034825,0.02012966100175009,0.02336971941873188,-0.022458465319268237,0.01569854772974559,-0.02215554446805561,0.02386651640374541,-0.012641766452591267,0.022170488596201802,-0.012724035646179872
20.2864,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.014346746054262354,0.0,2.920668988689318e-47,9.636879571562222e-31,3.286259163639991e-05,0.023980823922402104,1.5554907866564277e-16,3.757929281556871e-76,0.023980823922402104,3.6541245210169804e-91,0.023980823922402104,0.011561150093748463,-0.021942481819344006,-0.017999594692947492,-0.022850620534921637,0.020129658256816663,0.02336964858360595,-0.0224583793399224,0.01569847398043999,-0.022155545833287934,0.023866477576403415,-0.01264177527771657,0.022170460764023486,-0.01272403969395891
20.3134,0.02,0,0.0,0.0,0.0015339807878857015,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.017108071890200843,0.0,1.131527007805151e-47,3.7335245960487474e-31,1.2731641321581365e-05,0.023980823922402104,6.02629001201428e-17,1.455898799888182e-76,0.023980823922402104,1.4156827087992897e-91,0.023980823922402104,0.011561498049764517,-0.02194243421898294,-0.017271592777470444,-0.02285071725697561,0.020129660758482753,0.023369738020177756,-0.022458317736492067,0.015698574700264832,-0.022155544224457622,0.023866539053861366,-0.012641765432214734,0.022170509051488235,-0.012724037483055015
20.3404,0.02,0,0.0,0.0,0.0015339807878857015,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.009844903619877865,0.0,4.3837674668057856e-48,1.4464439246947335e-31,4.932498706579658e-06,0.023980823922402104,2.3347082233103884e-17,5.640450249871927e-77,0.023980823922402104,5.484644873118655e-92,0.023980823922402104,0.011561433645260117,-0.021942434783904344,-0.020777135501168366,-0.022850710382976466,0.0201296604998467,0.023369705480355836,-0.022458287877147737,0.01569853291652187,-0.022155544732212276,0.023866508270011653,-0.012641768137799714,0.02217048259846245,-0.0127240363277708
20.3674,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.01364897966814246,0.0,1.698361335652189e-48,5.60382012616313e-32,1.9109510608949593e-06,0.023980823922402104,9.04513801547232e-18,2.185225993985555e-77,0.023980823922402104,2.1248637987349723e-92,0.023980823922402104,0.011561189843309925,-0.02194250668880579,-0.018348263382624238,-0.02285062404631497,0.020129661549374747,0.02336968396980877,-0.02245827722255292,0.015698495668711794,-0.022155544921677796,0.02386647215248389,-0.012641768283300263,0.02217044846801826,-0.012724031892332031
20.3954,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.004838155607459689,0.0,6.579799791570643e-49,2.171034733546162e-32,7.403415944669941e-07,0.023980823922402104,3.504271793026777e-18,8.466013231653946e-78,0.023980823922402104,8.23215771964301e-93,0.023980823922402104,0.011561296924722521,-0.021942511365035625,-0.021568343373769745,-0.022850635307134826,0.020129662676052835,0.023369741481543624,-0.022458273454990664,0.015698564237754172,-0.022155543944717773,0.023866517912020026,-0.012641762600886656,0.02217048609185686,-0.012724031920544854
20.4227,0.02,0,0.0,0.0,0.0,0.0,-0.0015339807878852574,0.9955535313377811,-1.3238254199453083,0.928058376670813,-1.5938060386131812,1.2532623037025692,-1.5646604036433542,1.007825377640866,-1.2087768608538854,0.02398082392240207,0.0,0.016564562003062302,0.0,2.5491492527723974e-49,8.411033381064393e-33,2.8682350255544256e-07,0.023980823922402104,1.357626691643341e-18,3.279906986087842e-78,0.023980823922402104,3.189306569269221e-93,0.023980823922402104,0.011561344027053758,-0.021942518631436887,-0.01683419707284034,-0.022850640109900542,0.020129663819072004,0.02336976994052178,-0.022458272895696102,0.015698593550176873,-0.022155543390992564,0.023866532991126205,-0.01264175900060923,0.022170496725164364,-0.012724030172955881
