Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
0.4353,descent,0.3110,0.099239,0.000761
0.4406,descent,0.3110,0.099211,0.000789
0.4458,descent,0.3110,0.099190,0.000810
0.4461,descent,0.3597,0.099190,0.000810
0.4513,descent,0.3597,0.099191,0.000809
0.4565,descent,0.3597,0.099172,0.000828
0.4617,descent,0.3597,0.099172,0.000828
0.4669,descent,0.3597,0.099164,0.000836
0.4721,descent,0.3597,0.099136,0.000864
0.4772,descent,0.3597,0.099135,0.000865
0.4824,descent,0.3597,0.099126,0.000874
0.4875,descent,0.3597,0.099106,0.000894
0.4926,descent,0.3597,0.099095,0.000905
0.4978,descent,0.3597,0.099087,0.000913
0.5030,descent,0.3597,0.099069,0.000931
0.5082,descent,0.3597,0.099070,0.000930
0.5134,descent,0.3597,0.099041,0.000959
0.5186,descent,0.3597,0.099014,0.000986
0.5238,descent,0.3597,0.099007,0.000993
0.5290,descent,0.3597,0.099002,0.000998
0.5342,descent,0.3597,0.098988,0.001012
0.5357,descent,0.3953,0.098969,0.001031
0.5409,descent,0.3953,0.098970,0.001030
0.5461,descent,0.3953,0.098959,0.001041
0.5512,descent,0.3953,0.098955,0.001045
0.5564,descent,0.3953,0.098941,0.001059
0.5617,descent,0.3953,0.098937,0.001063
0.5668,descent,0.3953,0.098913,0.001087
0.5721,descent,0.3953,0.098929,0.001071
0.5776,descent,0.3953,0.098906,0.001094
0.5827,descent,0.3953,0.098910,0.001090
0.5879,descent,0.3953,0.098898,0.001102
0.5931,descent,0.3953,0.098891,0.001109
0.5983,descent,0.3953,0.098867,0.001133
0.6036,descent,0.3953,0.098869,0.001131
0.6088,descent,0.3953,0.098860,0.001140
0.6140,descent,0.3953,0.098848,0.001152
0.6191,descent,0.3953,0.098844,0.001156
0.6208,descent,0.4223,0.098838,0.001162
0.6260,descent,0.4223,0.098830,0.001170
0.6311,descent,0.4223,0.098802,0.001198
0.6363,descent,0.4223,0.098806,0.001194
0.6415,descent,0.4223,0.098800,0.001200
0.6466,descent,0.4223,0.098766,0.001234
0.6518,descent,0.4223,0.098772,0.001228
0.6569,descent,0.4223,0.098758,0.001242
0.6621,descent,0.4223,0.098759,0.001241
0.6671,descent,0.4223,0.098733,0.001267
0.6724,descent,0.4223,0.098721,0.001279
0.6776,descent,0.4223,0.098719,0.001281
0.6829,descent,0.4223,0.098698,0.001302
0.6881,descent,0.4223,0.098679,0.001321
0.6933,descent,0.4223,0.098707,0.001293
0.6984,descent,0.4223,0.098668,0.001332
0.7035,descent,0.4223,0.098662,0.001338
0.7086,descent,0.4223,0.098648,0.001352
0.7107,descent,0.4567,0.098659,0.001341
0.7159,descent,0.4567,0.098636,0.001364
0.7210,descent,0.4567,0.098628,0.001372
0.7262,descent,0.4567,0.098607,0.001393
0.7315,descent,0.4567,0.098602,0.001398
0.7366,descent,0.4567,0.098584,0.001416
0.7418,descent,0.4567,0.098594,0.001406
0.7469,descent,0.4567,0.098562,0.001438
0.7521,descent,0.4567,0.098570,0.001430
0.7572,descent,0.4567,0.098535,0.001465
0.7623,descent,0.4567,0.098536,0.001464
0.7675,descent,0.4567,0.098536,0.001464
0.7728,descent,0.4567,0.098512,0.001488
0.7780,descent,0.4567,0.098505,0.001495
0.7832,descent,0.4567,0.098507,0.001493
0.7883,descent,0.4567,0.098468,0.001532
0.7935,descent,0.4567,0.098462,0.001538
0.7987,descent,0.4567,0.098456,0.001544
0.8008,descent,0.4882,0.098449,0.001551
0.8060,descent,0.4882,0.098436,0.001564
0.8111,descent,0.4882,0.098422,0.001578
0.8163,descent,0.4882,0.098410,0.001590
0.8216,descent,0.4882,0.098415,0.001585
0.8269,descent,0.4882,0.098392,0.001608
0.8320,descent,0.4882,0.098396,0.001604
0.8373,descent,0.4882,0.098390,0.001610
0.8425,descent,0.4882,0.098380,0.001620
0.8477,descent,0.4882,0.098362,0.001638
0.8530,descent,0.4882,0.098372,0.001628
0.8583,descent,0.4882,0.098335,0.001665
0.8635,descent,0.4882,0.098323,0.001677
0.8687,descent,0.4882,0.098332,0.001668
0.8739,descent,0.4882,0.098307,0.001693
0.8791,descent,0.4882,0.098300,0.001700
0.8844,descent,0.4882,0.098290,0.001710
0.8896,descent,0.4882,0.098293,0.001707
0.8912,descent,0.5168,0.098293,0.001707
0.8966,descent,0.5168,0.098269,0.001731
0.9019,descent,0.5168,0.098256,0.001744
0.9072,descent,0.5168,0.098248,0.001752
0.9125,descent,0.5168,0.098238,0.001762
0.9177,descent,0.5168,0.098226,0.001774
0.9230,descent,0.5168,0.098226,0.001774
0.9281,descent,0.5168,0.098204,0.001796
0.9333,descent,0.5168,0.098202,0.001798
0.9384,descent,0.5168,0.098172,0.001828
0.9435,descent,0.5168,0.098163,0.001837
0.9486,descent,0.5168,0.098161,0.001839
0.9537,descent,0.5168,0.098168,0.001832
0.9588,descent,0.5168,0.098158,0.001842
0.9641,descent,0.5168,0.098132,0.001868
0.9693,descent,0.5168,0.098134,0.001866
0.9745,descent,0.5168,0.098115,0.001885
0.9758,descent,0.5439,0.098118,0.001882
0.9811,descent,0.5439,0.098098,0.001902
0.9863,descent,0.5439,0.098100,0.001900
0.9915,descent,0.5439,0.098085,0.001915
0.9968,descent,0.5439,0.098069,0.001931
1.0020,descent,0.5439,0.098065,0.001935
1.0071,descent,0.5439,0.098050,0.001950
1.0123,descent,0.5439,0.098033,0.001967
1.0174,descent,0.5439,0.098041,0.001959
1.0225,descent,0.5439,0.098017,0.001983
1.0278,descent,0.5439,0.097994,0.002006
1.0336,descent,0.5439,0.097991,0.002009
1.0388,descent,0.5439,0.097975,0.002025
1.0440,descent,0.5439,0.097961,0.002039
1.0492,descent,0.5439,0.097962,0.002038
1.0544,descent,0.5439,0.097975,0.002025
1.0596,descent,0.5439,0.097939,0.002061
1.0649,descent,0.5439,0.097932,0.002068
1.0659,descent,0.5697,0.097914,0.002086
1.0712,descent,0.5697,0.097895,0.002105
1.0764,descent,0.5697,0.097896,0.002104
1.0816,descent,0.5697,0.097890,0.002110
1.0868,descent,0.5697,0.097871,0.002129
1.0920,descent,0.5697,0.097874,0.002126
1.0973,descent,0.5697,0.097858,0.002142
1.1025,descent,0.5697,0.097852,0.002148
1.1077,descent,0.5697,0.097849,0.002151
1.1129,descent,0.5697,0.097832,0.002168
1.1180,descent,0.5697,0.097829,0.002171
1.1232,descent,0.5697,0.097829,0.002171
1.1284,descent,0.5697,0.097806,0.002194
1.1335,descent,0.5697,0.097798,0.002202
1.1387,descent,0.5697,0.097793,0.002207
1.1439,descent,0.5697,0.097783,0.002217
1.1490,descent,0.5697,0.097768,0.002232
1.1541,descent,0.5697,0.097760,0.002240
1.1557,descent,0.5942,0.097748,0.002252
1.1608,descent,0.5942,0.097756,0.002244
1.1659,descent,0.5942,0.097733,0.002267
1.1711,descent,0.5942,0.097726,0.002274
1.1762,descent,0.5942,0.097728,0.002272
1.1814,descent,0.5942,0.097720,0.002280
1.1866,descent,0.5942,0.097705,0.002295
1.1918,descent,0.5942,0.097710,0.002290
1.1969,descent,0.5942,0.097696,0.002304
1.2021,descent,0.5942,0.097684,0.002316
1.2073,descent,0.5942,0.097666,0.002334
1.2125,descent,0.5942,0.097658,0.002342
1.2177,descent,0.5942,0.097649,0.002351
1.2229,descent,0.5942,0.097624,0.002376
1.2280,descent,0.5942,0.097627,0.002373
1.2332,descent,0.5942,0.097601,0.002399
1.2384,descent,0.5942,0.097588,0.002412
1.2436,descent,0.5942,0.097584,0.002416
1.2460,descent,0.6184,0.097592,0.002408
1.2513,descent,0.6184,0.097566,0.002434
1.2565,descent,0.6184,0.097567,0.002433
1.2617,descent,0.6184,0.097555,0.002445
1.2668,descent,0.6184,0.097565,0.002435
1.2720,descent,0.6184,0.097525,0.002475
1.2772,descent,0.6184,0.097516,0.002484
1.2824,descent,0.6184,0.097494,0.002506
1.2876,descent,0.6184,0.097482,0.002518
1.2928,descent,0.6184,0.097477,0.002523
1.2980,descent,0.6184,0.097461,0.002539
1.3032,descent,0.6184,0.097469,0.002531
1.3084,descent,0.6184,0.097446,0.002554
1.3138,descent,0.6184,0.097443,0.002557
1.3189,descent,0.6184,0.097429,0.002571
1.3241,descent,0.6184,0.097418,0.002582
1.3293,descent,0.6184,0.097394,0.002606
1.3344,descent,0.6184,0.097402,0.002598
1.3358,descent,0.6407,0.097390,0.002610
1.3410,descent,0.6407,0.097361,0.002639
1.3461,descent,0.6407,0.097353,0.002647
1.3514,descent,0.6407,0.097356,0.002644
1.3566,descent,0.6407,0.097349,0.002651
1.3617,descent,0.6407,0.097340,0.002660
1.3669,descent,0.6407,0.097327,0.002673
1.3722,descent,0.6407,0.097314,0.002686
1.3774,descent,0.6407,0.097301,0.002699
1.3826,descent,0.6407,0.097303,0.002697
1.3878,descent,0.6407,0.097287,0.002713
1.3930,descent,0.6407,0.097285,0.002715
1.3981,descent,0.6407,0.097276,0.002724
1.4034,descent,0.6407,0.097267,0.002733
1.4086,descent,0.6407,0.097268,0.002732
1.4138,descent,0.6407,0.097248,0.002752
1.4190,descent,0.6407,0.097241,0.002759
1.4242,descent,0.6407,0.097218,0.002782
1.4256,descent,0.6631,0.097209,0.002791
1.4308,descent,0.6631,0.097212,0.002788
1.4360,descent,0.6631,0.097194,0.002806
1.4411,descent,0.6631,0.097206,0.002794
1.4462,descent,0.6631,0.097186,0.002814
1.4514,descent,0.6631,0.097180,0.002820
1.4566,descent,0.6631,0.097161,0.002839
1.4617,descent,0.6631,0.097156,0.002844
1.4667,descent,0.6631,0.097162,0.002838
1.4718,descent,0.6631,0.097126,0.002874
1.4769,descent,0.6631,0.097121,0.002879
1.4820,descent,0.6631,0.097100,0.002900
1.4870,descent,0.6631,0.097097,0.002903
1.4921,descent,0.6631,0.097080,0.002920
1.4972,descent,0.6631,0.097059,0.002941
1.5023,descent,0.6631,0.097058,0.002942
1.5074,descent,0.6631,0.097053,0.002947
1.5124,descent,0.6631,0.097038,0.002962
1.5159,descent,0.6874,0.097030,0.002970
1.5210,descent,0.6874,0.097020,0.002980
1.5263,descent,0.6874,0.097000,0.003000
1.5314,descent,0.6874,0.096993,0.003007
1.5365,descent,0.6874,0.096989,0.003011
1.5416,descent,0.6874,0.096976,0.003024
1.5467,descent,0.6874,0.096962,0.003038
1.5518,descent,0.6874,0.096952,0.003048
1.5569,descent,0.6874,0.096943,0.003057
1.5620,descent,0.6874,0.096923,0.003077
1.5671,descent,0.6874,0.096920,0.003080
1.5722,descent,0.6874,0.096913,0.003087
1.5773,descent,0.6874,0.096899,0.003101
1.5824,descent,0.6874,0.096881,0.003119
1.5875,descent,0.6874,0.096889,0.003111
1.5926,descent,0.6874,0.096885,0.003115
1.5978,descent,0.6874,0.096866,0.003134
1.6030,descent,0.6874,0.096865,0.003135
1.6057,descent,0.7086,0.096841,0.003159
1.6108,descent,0.7086,0.096844,0.003156
1.6159,descent,0.7086,0.096838,0.003162
1.6210,descent,0.7086,0.096836,0.003164
1.6261,descent,0.7086,0.096819,0.003181
1.6312,descent,0.7086,0.096810,0.003190
1.6363,descent,0.7086,0.096797,0.003203
1.6414,descent,0.7086,0.096806,0.003194
1.6465,descent,0.7086,0.096778,0.003222
1.6516,descent,0.7086,0.096764,0.003236
1.6568,descent,0.7086,0.096747,0.003253
1.6620,descent,0.7086,0.096740,0.003260
1.6673,descent,0.7086,0.096748,0.003252
1.6725,descent,0.7086,0.096723,0.003277
1.6777,descent,0.7086,0.096727,0.003273
1.6829,descent,0.7086,0.096716,0.003284
1.6881,descent,0.7086,0.096694,0.003306
1.6933,descent,0.7086,0.096686,0.003314
1.6958,descent,0.7314,0.096677,0.003323
1.7010,descent,0.7314,0.096675,0.003325
1.7061,descent,0.7314,0.096659,0.003341
1.7112,descent,0.7314,0.096657,0.003343
1.7163,descent,0.7314,0.096624,0.003376
1.7214,descent,0.7314,0.096621,0.003379
1.7265,descent,0.7314,0.096620,0.003380
1.7316,descent,0.7314,0.096592,0.003408
1.7367,descent,0.7314,0.096593,0.003407
1.7418,descent,0.7314,0.096584,0.003416
1.7469,descent,0.7314,0.096569,0.003431
1.7520,descent,0.7314,0.096544,0.003456
1.7582,descent,0.7314,0.096552,0.003448
1.7634,descent,0.7314,0.096541,0.003459
1.7686,descent,0.7314,0.096517,0.003483
1.7737,descent,0.7314,0.096516,0.003484
1.7789,descent,0.7314,0.096505,0.003495
1.7808,descent,0.7517,0.096489,0.003511
1.7859,descent,0.7517,0.096496,0.003504
1.7910,descent,0.7517,0.096468,0.003532
1.7961,descent,0.7517,0.096452,0.003548
1.8011,descent,0.7517,0.096458,0.003542
1.8062,descent,0.7517,0.096446,0.003554
1.8113,descent,0.7517,0.096437,0.003563
1.8164,descent,0.7517,0.096437,0.003563
1.8214,descent,0.7517,0.096409,0.003591
1.8265,descent,0.7517,0.096405,0.003595
1.8316,descent,0.7517,0.096369,0.003631
1.8367,descent,0.7517,0.096384,0.003616
1.8417,descent,0.7517,0.096371,0.003629
1.8468,descent,0.7517,0.096354,0.003646
1.8519,descent,0.7517,0.096350,0.003650
1.8570,descent,0.7517,0.096348,0.003652
1.8621,descent,0.7517,0.096322,0.003678
1.8672,descent,0.7517,0.096325,0.003675
1.8707,descent,0.7710,0.096292,0.003708
1.8758,descent,0.7710,0.096310,0.003690
1.8809,descent,0.7710,0.096284,0.003716
1.8860,descent,0.7710,0.096277,0.003723
1.8911,descent,0.7710,0.096274,0.003726
1.8962,descent,0.7710,0.096267,0.003733
1.9014,descent,0.7710,0.096242,0.003758
1.9066,descent,0.7710,0.096229,0.003771
1.9118,descent,0.7710,0.096215,0.003785
1.9169,descent,0.7710,0.096218,0.003782
1.9220,descent,0.7710,0.096191,0.003809
1.9270,descent,0.7710,0.096205,0.003795
1.9321,descent,0.7710,0.096183,0.003817
1.9372,descent,0.7710,0.096171,0.003829
1.9423,descent,0.7710,0.096150,0.003850
1.9474,descent,0.7710,0.096160,0.003840
1.9525,descent,0.7710,0.096135,0.003865
1.9575,descent,0.7710,0.096126,0.003874
1.9608,descent,0.7934,0.096130,0.003870
1.9660,descent,0.7934,0.096139,0.003861
1.9711,descent,0.7934,0.096113,0.003887
1.9763,descent,0.7934,0.096104,0.003896
1.9815,descent,0.7934,0.096097,0.003903
1.9867,descent,0.7934,0.096086,0.003914
1.9919,descent,0.7934,0.096057,0.003943
1.9971,descent,0.7934,0.096042,0.003958
2.0023,descent,0.7934,0.096045,0.003955
2.0074,descent,0.7934,0.096044,0.003956
2.0125,descent,0.7934,0.096021,0.003979
2.0176,descent,0.7934,0.096019,0.003981
2.0227,descent,0.7934,0.096017,0.003983
2.0278,descent,0.7934,0.095989,0.004011
2.0328,descent,0.7934,0.095991,0.004009
2.0379,descent,0.7934,0.095986,0.004014
2.0430,descent,0.7934,0.095958,0.004042
2.0481,descent,0.7934,0.095949,0.004051
2.0507,descent,0.8142,0.095958,0.004042
2.0558,descent,0.8142,0.095940,0.004060
2.0609,descent,0.8142,0.095928,0.004072
2.0660,descent,0.8142,0.095918,0.004082
2.0711,descent,0.8142,0.095931,0.004069
2.0761,descent,0.8142,0.095904,0.004096
2.0813,descent,0.8142,0.095887,0.004113
2.0864,descent,0.8142,0.095881,0.004119
2.0916,descent,0.8142,0.095873,0.004127
2.0968,descent,0.8142,0.095856,0.004144
2.1020,descent,0.8142,0.095849,0.004151
2.1071,descent,0.8142,0.095845,0.004155
2.1122,descent,0.8142,0.095825,0.004175
2.1174,descent,0.8142,0.095828,0.004172
2.1226,descent,0.8142,0.095816,0.004184
2.1277,descent,0.8142,0.095802,0.004198
2.1329,descent,0.8142,0.095806,0.004194
2.1358,descent,0.8329,0.095770,0.004230
2.1410,descent,0.8329,0.095781,0.004219
2.1462,descent,0.8329,0.095763,0.004237
2.1513,descent,0.8329,0.095764,0.004236
2.1565,descent,0.8329,0.095736,0.004264
2.1617,descent,0.8329,0.095731,0.004269
2.1669,descent,0.8329,0.095716,0.004284
2.1721,descent,0.8329,0.095713,0.004287
2.1773,descent,0.8329,0.095700,0.004300
2.1825,descent,0.8329,0.095697,0.004303
2.1877,descent,0.8329,0.095688,0.004312
2.1929,descent,0.8329,0.095676,0.004324
2.1981,descent,0.8329,0.095662,0.004338
2.2033,descent,0.8329,0.095653,0.004347
2.2085,descent,0.8329,0.095646,0.004354
2.2137,descent,0.8329,0.095628,0.004372
2.2189,descent,0.8329,0.095631,0.004369
2.2241,descent,0.8329,0.095617,0.004383
2.2260,descent,0.8511,0.095619,0.004381
2.2312,descent,0.8511,0.095609,0.004391
2.2364,descent,0.8511,0.095599,0.004401
2.2416,descent,0.8511,0.095579,0.004421
2.2468,descent,0.8511,0.095564,0.004436
2.2521,descent,0.8511,0.095547,0.004453
2.2573,descent,0.8511,0.095550,0.004450
2.2625,descent,0.8511,0.095539,0.004461
2.2677,descent,0.8511,0.095525,0.004475
2.2729,descent,0.8511,0.095525,0.004475
2.2781,descent,0.8511,0.095509,0.004491
2.2832,descent,0.8511,0.095500,0.004500
2.2884,descent,0.8511,0.095481,0.004519
2.2938,descent,0.8511,0.095451,0.004549
2.2990,descent,0.8511,0.095454,0.004546
2.3045,descent,0.8511,0.095441,0.004559
2.3098,descent,0.8511,0.095423,0.004577
2.3150,descent,0.8511,0.095419,0.004581
2.3160,descent,0.8696,0.095424,0.004576
2.3213,descent,0.8696,0.095420,0.004580
2.3265,descent,0.8696,0.095405,0.004595
2.3318,descent,0.8696,0.095385,0.004615
2.3371,descent,0.8696,0.095388,0.004612
2.3423,descent,0.8696,0.095361,0.004639
2.3476,descent,0.8696,0.095370,0.004630
2.3528,descent,0.8696,0.095356,0.004644
2.3580,descent,0.8696,0.095343,0.004657
2.3633,descent,0.8696,0.095323,0.004677
2.3685,descent,0.8696,0.095308,0.004692
2.3737,descent,0.8696,0.095308,0.004692
2.3789,descent,0.8696,0.095312,0.004688
2.3841,descent,0.8696,0.095289,0.004711
2.3894,descent,0.8696,0.095272,0.004728
2.3946,descent,0.8696,0.095262,0.004738
2.3998,descent,0.8696,0.095261,0.004739
2.4051,descent,0.8696,0.095251,0.004749
2.4059,descent,0.8865,0.095261,0.004739
2.4111,descent,0.8865,0.095242,0.004758
2.4164,descent,0.8865,0.095235,0.004765
2.4216,descent,0.8865,0.095230,0.004770
2.4268,descent,0.8865,0.095202,0.004798
2.4321,descent,0.8865,0.095213,0.004787
2.4374,descent,0.8865,0.095196,0.004804
2.4427,descent,0.8865,0.095177,0.004823
2.4479,descent,0.8865,0.095172,0.004828
2.4532,descent,0.8865,0.095165,0.004835
2.4586,descent,0.8865,0.095155,0.004845
2.4638,descent,0.8865,0.095137,0.004863
2.4691,descent,0.8865,0.095129,0.004871
2.4743,descent,0.8865,0.095113,0.004887
2.4796,descent,0.8865,0.095107,0.004893
2.4848,descent,0.8865,0.095093,0.004907
2.4901,descent,0.8865,0.095081,0.004919
2.4910,descent,0.9052,0.095081,0.004919
2.4963,descent,0.9052,0.095074,0.004926
2.5015,descent,0.9052,0.095059,0.004941
2.5068,descent,0.9052,0.095059,0.004941
2.5121,descent,0.9052,0.095042,0.004958
2.5175,descent,0.9052,0.095023,0.004977
2.5229,descent,0.9052,0.095010,0.004990
2.5282,descent,0.9052,0.095012,0.004988
2.5334,descent,0.9052,0.095000,0.005000
2.5386,descent,0.9052,0.094980,0.005020
2.5438,descent,0.9052,0.094970,0.005030
2.5490,descent,0.9052,0.094967,0.005033
2.5542,descent,0.9052,0.094941,0.005059
2.5595,descent,0.9052,0.094931,0.005069
2.5647,descent,0.9052,0.094929,0.005071
2.5698,descent,0.9052,0.094927,0.005073
2.5751,descent,0.9052,0.094906,0.005094
2.5804,descent,0.9052,0.094894,0.005106
2.5856,descent,0.9052,0.094891,0.005109
2.5859,descent,0.9238,0.094891,0.005109
2.5913,descent,0.9238,0.094895,0.005105
2.5965,descent,0.9238,0.094887,0.005113
2.6017,descent,0.9238,0.094877,0.005123
2.6069,descent,0.9238,0.094846,0.005154
2.6121,descent,0.9238,0.094858,0.005142
2.6173,descent,0.9238,0.094854,0.005146
2.6225,descent,0.9238,0.094845,0.005155
2.6277,descent,0.9238,0.094827,0.005173
2.6329,descent,0.9238,0.094826,0.005174
2.6380,descent,0.9238,0.094800,0.005200
2.6432,descent,0.9238,0.094791,0.005209
2.6484,descent,0.9238,0.094770,0.005230
2.6536,descent,0.9238,0.094770,0.005230
2.6588,descent,0.9238,0.094781,0.005219
2.6639,descent,0.9238,0.094746,0.005254
2.6690,descent,0.9238,0.094750,0.005250
2.6741,descent,0.9238,0.094738,0.005262
2.6758,descent,0.9424,0.094736,0.005264
2.6809,descent,0.9424,0.094703,0.005297
2.6861,descent,0.9424,0.094708,0.005292
2.6912,descent,0.9424,0.094702,0.005298
2.6963,descent,0.9424,0.094688,0.005312
2.7014,descent,0.9424,0.094676,0.005324
2.7065,descent,0.9424,0.094680,0.005320
2.7117,descent,0.9424,0.094651,0.005349
2.7168,descent,0.9424,0.094630,0.005370
2.7219,descent,0.9424,0.094638,0.005362
2.7270,descent,0.9424,0.094623,0.005377
2.7322,descent,0.9424,0.094600,0.005400
2.7374,descent,0.9424,0.094601,0.005399
2.7433,descent,0.9424,0.094576,0.005424
2.7484,descent,0.9424,0.094574,0.005426
2.7535,descent,0.9424,0.094546,0.005454
2.7591,descent,0.9424,0.094536,0.005464
2.7642,descent,0.9424,0.094514,0.005486
2.7659,descent,0.9611,0.094517,0.005483
2.7711,descent,0.9611,0.094525,0.005475
2.7762,descent,0.9611,0.094515,0.005485
2.7814,descent,0.9611,0.094506,0.005494
2.7866,descent,0.9611,0.094496,0.005504
2.7918,descent,0.9611,0.094465,0.005535
2.7970,descent,0.9611,0.094458,0.005542
2.8022,descent,0.9611,0.094447,0.005553
2.8074,descent,0.9611,0.094448,0.005552
2.8125,descent,0.9611,0.094435,0.005565
2.8177,descent,0.9611,0.094440,0.005560
2.8228,descent,0.9611,0.094423,0.005577
2.8280,descent,0.9611,0.094407,0.005593
2.8331,descent,0.9611,0.094401,0.005599
2.8382,descent,0.9611,0.094391,0.005609
2.8433,descent,0.9611,0.094389,0.005611
2.8485,descent,0.9611,0.094384,0.005616
2.8508,descent,0.9766,0.094375,0.005625
2.8560,descent,0.9766,0.094364,0.005636
2.8611,descent,0.9766,0.094375,0.005625
2.8662,descent,0.9766,0.094345,0.005655
2.8713,descent,0.9766,0.094348,0.005652
2.8764,descent,0.9766,0.094330,0.005670
2.8833,descent,0.9766,0.094295,0.005705
2.8884,descent,0.9766,0.094311,0.005689
2.8935,descent,0.9766,0.094297,0.005703
2.8986,descent,0.9766,0.094275,0.005725
2.9037,descent,0.9766,0.094274,0.005726
2.9088,descent,0.9766,0.094267,0.005733
2.9139,descent,0.9766,0.094252,0.005748
2.9190,descent,0.9766,0.094248,0.005752
2.9241,descent,0.9766,0.094231,0.005769
2.9292,descent,0.9766,0.094243,0.005757
2.9344,descent,0.9766,0.094198,0.005802
2.9396,descent,0.9766,0.094188,0.005812
2.9410,descent,0.9946,0.094188,0.005812
2.9461,descent,0.9946,0.094176,0.005824
2.9512,descent,0.9946,0.094160,0.005840
2.9563,descent,0.9946,0.094163,0.005837
2.9614,descent,0.9946,0.094148,0.005852
2.9665,descent,0.9946,0.094140,0.005860
2.9716,descent,0.9946,0.094137,0.005863
2.9767,descent,0.9946,0.094123,0.005877
2.9818,descent,0.9946,0.094108,0.005892
2.9870,descent,0.9946,0.094104,0.005896
2.9921,descent,0.9946,0.094100,0.005900
2.9972,descent,0.9946,0.094084,0.005916
3.0022,descent,0.9946,0.094076,0.005924
3.0074,descent,0.9946,0.094048,0.005952
3.0125,descent,0.9946,0.094032,0.005968
3.0176,descent,0.9946,0.094022,0.005978
3.0226,descent,0.9946,0.094014,0.005986
