Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
14.0742,ascent,0.6908,0.087983,0.012017
14.0793,ascent,0.6908,0.088010,0.011990
14.0844,ascent,0.6908,0.088002,0.011998
14.0895,ascent,0.6908,0.088014,0.011986
14.0946,ascent,0.6908,0.088024,0.011976
14.0997,ascent,0.6908,0.088031,0.011969
14.1015,ascent,0.6749,0.088027,0.011973
14.1066,ascent,0.6749,0.088062,0.011938
14.1117,ascent,0.6749,0.088057,0.011943
14.1168,ascent,0.6749,0.088060,0.011940
14.1219,ascent,0.6749,0.088085,0.011915
14.1270,ascent,0.6749,0.088088,0.011912
14.1321,ascent,0.6749,0.088097,0.011903
14.1372,ascent,0.6749,0.088102,0.011898
14.1424,ascent,0.6749,0.088122,0.011878
14.1476,ascent,0.6749,0.088139,0.011861
14.1528,ascent,0.6749,0.088144,0.011856
14.1580,ascent,0.6749,0.088155,0.011845
14.1632,ascent,0.6749,0.088166,0.011834
14.1683,ascent,0.6749,0.088183,0.011817
14.1735,ascent,0.6749,0.088194,0.011806
14.1787,ascent,0.6749,0.088195,0.011805
14.1840,ascent,0.6749,0.088216,0.011784
14.1892,ascent,0.6749,0.088231,0.011769
14.1914,ascent,0.6609,0.088219,0.011781
14.1965,ascent,0.6609,0.088233,0.011767
14.2016,ascent,0.6609,0.088246,0.011754
14.2067,ascent,0.6609,0.088266,0.011734
14.2118,ascent,0.6609,0.088275,0.011725
14.2170,ascent,0.6609,0.088269,0.011731
14.2222,ascent,0.6609,0.088314,0.011686
14.2273,ascent,0.6609,0.088307,0.011693
14.2325,ascent,0.6609,0.088308,0.011692
14.2377,ascent,0.6609,0.088344,0.011656
14.2429,ascent,0.6609,0.088329,0.011671
14.2480,ascent,0.6609,0.088324,0.011676
14.2532,ascent,0.6609,0.088346,0.011654
14.2583,ascent,0.6609,0.088352,0.011648
14.2635,ascent,0.6609,0.088369,0.011631
14.2686,ascent,0.6609,0.088359,0.011641
14.2738,ascent,0.6609,0.088373,0.011627
14.2766,ascent,0.6471,0.088386,0.011614
14.2818,ascent,0.6471,0.088410,0.011590
14.2870,ascent,0.6471,0.088422,0.011578
14.2921,ascent,0.6471,0.088438,0.011562
14.2972,ascent,0.6471,0.088446,0.011554
14.3024,ascent,0.6471,0.088458,0.011542
14.3075,ascent,0.6471,0.088456,0.011544
14.3127,ascent,0.6471,0.088476,0.011524
14.3179,ascent,0.6471,0.088481,0.011519
14.3230,ascent,0.6471,0.088504,0.011496
14.3281,ascent,0.6471,0.088509,0.011491
14.3332,ascent,0.6471,0.088517,0.011483
14.3384,ascent,0.6471,0.088526,0.011474
14.3437,ascent,0.6471,0.088545,0.011455
14.3489,ascent,0.6471,0.088556,0.011444
14.3541,ascent,0.6471,0.088559,0.011441
14.3592,ascent,0.6471,0.088575,0.011425
14.3642,ascent,0.6471,0.088583,0.011417
14.3667,ascent,0.6336,0.088579,0.011421
14.3718,ascent,0.6336,0.088601,0.011399
14.3769,ascent,0.6336,0.088597,0.011403
14.3820,ascent,0.6336,0.088615,0.011385
14.3871,ascent,0.6336,0.088630,0.011370
14.3922,ascent,0.6336,0.088632,0.011368
14.3972,ascent,0.6336,0.088645,0.011355
14.4024,ascent,0.6336,0.088655,0.011345
14.4075,ascent,0.6336,0.088670,0.011330
14.4125,ascent,0.6336,0.088662,0.011338
14.4177,ascent,0.6336,0.088677,0.011323
14.4227,ascent,0.6336,0.088668,0.011332
14.4278,ascent,0.6336,0.088705,0.011295
14.4329,ascent,0.6336,0.088710,0.011290
14.4380,ascent,0.6336,0.088729,0.011271
14.4431,ascent,0.6336,0.088725,0.011275
14.4482,ascent,0.6336,0.088744,0.011256
14.4534,ascent,0.6336,0.088754,0.011246
14.4566,ascent,0.6190,0.088741,0.011259
14.4617,ascent,0.6190,0.088786,0.011214
14.4669,ascent,0.6190,0.088791,0.011209
14.4720,ascent,0.6190,0.088788,0.011212
14.4772,ascent,0.6190,0.088795,0.011205
14.4823,ascent,0.6190,0.088810,0.011190
14.4875,ascent,0.6190,0.088825,0.011175
14.4926,ascent,0.6190,0.088821,0.011179
14.4977,ascent,0.6190,0.088829,0.011171
14.5028,ascent,0.6190,0.088844,0.011156
14.5079,ascent,0.6190,0.088869,0.011131
14.5130,ascent,0.6190,0.088848,0.011152
14.5181,ascent,0.6190,0.088884,0.011116
14.5232,ascent,0.6190,0.088881,0.011119
14.5283,ascent,0.6190,0.088897,0.011103
14.5334,ascent,0.6190,0.088883,0.011117
14.5385,ascent,0.6190,0.088922,0.011078
14.5436,ascent,0.6190,0.088929,0.011071
14.5466,ascent,0.6047,0.088931,0.011069
14.5518,ascent,0.6047,0.088947,0.011053
14.5570,ascent,0.6047,0.088961,0.011039
14.5622,ascent,0.6047,0.088968,0.011032
14.5673,ascent,0.6047,0.089000,0.011000
14.5724,ascent,0.6047,0.088989,0.011011
14.5775,ascent,0.6047,0.088982,0.011018
14.5826,ascent,0.6047,0.089005,0.010995
14.5877,ascent,0.6047,0.089024,0.010976
14.5929,ascent,0.6047,0.089026,0.010974
14.5981,ascent,0.6047,0.089030,0.010970
14.6034,ascent,0.6047,0.089059,0.010941
14.6087,ascent,0.6047,0.089062,0.010938
14.6140,ascent,0.6047,0.089059,0.010941
14.6193,ascent,0.6047,0.089091,0.010909
14.6246,ascent,0.6047,0.089092,0.010908
14.6297,ascent,0.6047,0.089095,0.010905
14.6349,ascent,0.6047,0.089107,0.010893
14.6366,ascent,0.5912,0.089108,0.010892
14.6417,ascent,0.5912,0.089123,0.010877
14.6470,ascent,0.5912,0.089130,0.010870
14.6523,ascent,0.5912,0.089150,0.010850
14.6576,ascent,0.5912,0.089167,0.010833
14.6628,ascent,0.5912,0.089168,0.010832
14.6711,ascent,0.5912,0.089198,0.010802
14.6764,ascent,0.5912,0.089218,0.010782
14.6817,ascent,0.5912,0.089226,0.010774
14.6869,ascent,0.5912,0.089227,0.010773
14.6921,ascent,0.5912,0.089251,0.010749
14.6974,ascent,0.5912,0.089259,0.010741
14.7027,ascent,0.5912,0.089258,0.010742
14.7079,ascent,0.5912,0.089287,0.010713
14.7132,ascent,0.5912,0.089269,0.010731
14.7185,ascent,0.5912,0.089289,0.010711
14.7238,ascent,0.5912,0.089300,0.010700
14.7266,ascent,0.5784,0.089303,0.010697
14.7318,ascent,0.5784,0.089322,0.010678
14.7370,ascent,0.5784,0.089325,0.010675
14.7422,ascent,0.5784,0.089343,0.010657
14.7473,ascent,0.5784,0.089360,0.010640
14.7525,ascent,0.5784,0.089369,0.010631
14.7578,ascent,0.5784,0.089363,0.010637
14.7629,ascent,0.5784,0.089383,0.010617
14.7682,ascent,0.5784,0.089389,0.010611
14.7735,ascent,0.5784,0.089410,0.010590
14.7788,ascent,0.5784,0.089411,0.010589
14.7841,ascent,0.5784,0.089426,0.010574
14.7894,ascent,0.5784,0.089431,0.010569
14.7945,ascent,0.5784,0.089443,0.010557
14.7997,ascent,0.5784,0.089439,0.010561
14.8050,ascent,0.5784,0.089478,0.010522
14.8102,ascent,0.5784,0.089475,0.010525
14.8154,ascent,0.5784,0.089486,0.010514
14.8167,ascent,0.5652,0.089486,0.010514
14.8219,ascent,0.5652,0.089495,0.010505
14.8271,ascent,0.5652,0.089514,0.010486
14.8322,ascent,0.5652,0.089521,0.010479
14.8375,ascent,0.5652,0.089525,0.010475
14.8428,ascent,0.5652,0.089538,0.010462
14.8480,ascent,0.5652,0.089541,0.010459
14.8533,ascent,0.5652,0.089550,0.010450
14.8586,ascent,0.5652,0.089579,0.010421
14.8638,ascent,0.5652,0.089564,0.010436
14.8690,ascent,0.5652,0.089591,0.010409
14.8743,ascent,0.5652,0.089597,0.010403
14.8795,ascent,0.5652,0.089598,0.010402
14.8848,ascent,0.5652,0.089602,0.010398
14.8901,ascent,0.5652,0.089616,0.010384
14.8953,ascent,0.5652,0.089644,0.010356
14.9012,ascent,0.5652,0.089636,0.010364
14.9027,ascent,0.5525,0.089637,0.010363
14.9078,ascent,0.5525,0.089648,0.010352
14.9129,ascent,0.5525,0.089671,0.010329
14.9183,ascent,0.5525,0.089674,0.010326
14.9235,ascent,0.5525,0.089676,0.010324
14.9287,ascent,0.5525,0.089688,0.010312
14.9339,ascent,0.5525,0.089703,0.010297
14.9392,ascent,0.5525,0.089722,0.010278
14.9443,ascent,0.5525,0.089722,0.010278
14.9496,ascent,0.5525,0.089739,0.010261
14.9548,ascent,0.5525,0.089758,0.010242
14.9601,ascent,0.5525,0.089767,0.010233
14.9654,ascent,0.5525,0.089774,0.010226
14.9707,ascent,0.5525,0.089784,0.010216
14.9760,ascent,0.5525,0.089797,0.010203
14.9812,ascent,0.5525,0.089828,0.010172
14.9865,ascent,0.5525,0.089830,0.010170
14.9916,ascent,0.5401,0.089834,0.010166
14.9969,ascent,0.5401,0.089848,0.010152
15.0022,ascent,0.5401,0.089854,0.010146
15.0074,ascent,0.5401,0.089871,0.010129
15.0127,ascent,0.5401,0.089869,0.010131
15.0179,ascent,0.5401,0.089877,0.010123
15.0232,ascent,0.5401,0.089891,0.010109
15.0284,ascent,0.5401,0.089904,0.010096
15.0336,ascent,0.5401,0.089932,0.010068
15.0388,ascent,0.5401,0.089906,0.010094
15.0441,ascent,0.5401,0.089925,0.010075
15.0493,ascent,0.5401,0.089947,0.010053
15.0546,ascent,0.5401,0.089957,0.010043
15.0597,ascent,0.5401,0.089980,0.010020
15.0648,ascent,0.5401,0.089976,0.010024
15.0699,ascent,0.5401,0.089985,0.010015
15.0750,ascent,0.5401,0.090009,0.009991
15.0801,ascent,0.5401,0.090025,0.009975
15.0816,ascent,0.5290,0.090024,0.009976
15.0867,ascent,0.5290,0.090025,0.009975
15.0918,ascent,0.5290,0.090039,0.009961
15.0970,ascent,0.5290,0.090043,0.009957
15.1023,ascent,0.5290,0.090048,0.009952
15.1075,ascent,0.5290,0.090077,0.009923
15.1127,ascent,0.5290,0.090072,0.009928
15.1181,ascent,0.5290,0.090101,0.009899
15.1234,ascent,0.5290,0.090107,0.009893
15.1287,ascent,0.5290,0.090111,0.009889
15.1340,ascent,0.5290,0.090111,0.009889
15.1392,ascent,0.5290,0.090118,0.009882
15.1443,ascent,0.5290,0.090143,0.009857
15.1494,ascent,0.5290,0.090163,0.009837
15.1545,ascent,0.5290,0.090174,0.009826
15.1597,ascent,0.5290,0.090187,0.009813
15.1649,ascent,0.5290,0.090194,0.009806
15.1701,ascent,0.5290,0.090195,0.009805
15.1717,ascent,0.5180,0.090187,0.009813
15.1770,ascent,0.5180,0.090212,0.009788
15.1824,ascent,0.5180,0.090215,0.009785
15.1876,ascent,0.5180,0.090228,0.009772
15.1928,ascent,0.5180,0.090230,0.009770
15.1979,ascent,0.5180,0.090239,0.009761
15.2031,ascent,0.5180,0.090254,0.009746
15.2082,ascent,0.5180,0.090266,0.009734
15.2133,ascent,0.5180,0.090273,0.009727
15.2185,ascent,0.5180,0.090295,0.009705
15.2236,ascent,0.5180,0.090295,0.009705
15.2288,ascent,0.5180,0.090294,0.009706
15.2342,ascent,0.5180,0.090314,0.009686
15.2394,ascent,0.5180,0.090320,0.009680
15.2445,ascent,0.5180,0.090331,0.009669
15.2496,ascent,0.5180,0.090336,0.009664
15.2548,ascent,0.5180,0.090354,0.009646
15.2599,ascent,0.5180,0.090353,0.009647
15.2615,ascent,0.5057,0.090338,0.009662
15.2666,ascent,0.5057,0.090350,0.009650
15.2717,ascent,0.5057,0.090374,0.009626
15.2768,ascent,0.5057,0.090383,0.009617
15.2819,ascent,0.5057,0.090380,0.009620
15.2870,ascent,0.5057,0.090405,0.009595
15.2921,ascent,0.5057,0.090413,0.009587
15.2972,ascent,0.5057,0.090422,0.009578
15.3024,ascent,0.5057,0.090433,0.009567
15.3075,ascent,0.5057,0.090443,0.009557
15.3126,ascent,0.5057,0.090448,0.009552
15.3177,ascent,0.5057,0.090453,0.009547
15.3229,ascent,0.5057,0.090491,0.009509
15.3280,ascent,0.5057,0.090484,0.009516
15.3332,ascent,0.5057,0.090499,0.009501
15.3384,ascent,0.5057,0.090512,0.009488
15.3436,ascent,0.5057,0.090504,0.009496
15.3487,ascent,0.5057,0.090525,0.009475
15.3514,ascent,0.4938,0.090538,0.009462
15.3565,ascent,0.4938,0.090550,0.009450
15.3616,ascent,0.4938,0.090561,0.009439
15.3667,ascent,0.4938,0.090569,0.009431
15.3718,ascent,0.4938,0.090587,0.009413
15.3770,ascent,0.4938,0.090599,0.009401
15.3823,ascent,0.4938,0.090599,0.009401
15.3875,ascent,0.4938,0.090604,0.009396
15.3927,ascent,0.4938,0.090619,0.009381
15.3978,ascent,0.4938,0.090647,0.009353
15.4030,ascent,0.4938,0.090660,0.009340
15.4083,ascent,0.4938,0.090659,0.009341
15.4136,ascent,0.4938,0.090665,0.009335
15.4188,ascent,0.4938,0.090682,0.009318
15.4240,ascent,0.4938,0.090710,0.009290
15.4292,ascent,0.4938,0.090720,0.009280
15.4345,ascent,0.4938,0.090720,0.009280
15.4372,ascent,0.4832,0.090727,0.009273
15.4424,ascent,0.4832,0.090746,0.009254
15.4476,ascent,0.4832,0.090767,0.009233
15.4528,ascent,0.4832,0.090765,0.009235
15.4580,ascent,0.4832,0.090779,0.009221
15.4632,ascent,0.4832,0.090778,0.009222
15.4685,ascent,0.4832,0.090798,0.009202
15.4738,ascent,0.4832,0.090794,0.009206
15.4790,ascent,0.4832,0.090817,0.009183
15.4844,ascent,0.4832,0.090828,0.009172
15.4897,ascent,0.4832,0.090836,0.009164
15.4949,ascent,0.4832,0.090840,0.009160
15.5002,ascent,0.4832,0.090863,0.009137
15.5054,ascent,0.4832,0.090866,0.009134
15.5106,ascent,0.4832,0.090881,0.009119
15.5158,ascent,0.4832,0.090885,0.009115
15.5212,ascent,0.4832,0.090895,0.009105
15.5266,ascent,0.4740,0.090907,0.009093
15.5267,ascent,0.4740,0.090907,0.009093
15.5320,ascent,0.4740,0.090910,0.009090
15.5373,ascent,0.4740,0.090927,0.009073
15.5426,ascent,0.4740,0.090932,0.009068
15.5478,ascent,0.4740,0.090956,0.009044
15.5531,ascent,0.4740,0.090956,0.009044
15.5583,ascent,0.4740,0.090956,0.009044
15.5635,ascent,0.4740,0.090975,0.009025
15.5688,ascent,0.4740,0.090977,0.009023
15.5740,ascent,0.4740,0.090995,0.009005
15.5792,ascent,0.4740,0.091019,0.008981
15.5844,ascent,0.4740,0.091022,0.008978
15.5896,ascent,0.4740,0.091033,0.008967
15.5947,ascent,0.4740,0.091048,0.008952
15.5998,ascent,0.4740,0.091045,0.008955
15.6050,ascent,0.4740,0.091087,0.008913
15.6103,ascent,0.4740,0.091065,0.008935
15.6155,ascent,0.4740,0.091081,0.008919
15.6166,ascent,0.4622,0.091081,0.008919
15.6219,ascent,0.4622,0.091089,0.008911
15.6272,ascent,0.4622,0.091113,0.008887
15.6336,ascent,0.4622,0.091107,0.008893
15.6389,ascent,0.4622,0.091115,0.008885
15.6441,ascent,0.4622,0.091133,0.008867
15.6493,ascent,0.4622,0.091137,0.008863
15.6545,ascent,0.4622,0.091150,0.008850
15.6596,ascent,0.4622,0.091171,0.008829
15.6648,ascent,0.4622,0.091165,0.008835
15.6700,ascent,0.4622,0.091156,0.008844
15.6752,ascent,0.4622,0.091197,0.008803
15.6803,ascent,0.4622,0.091197,0.008803
15.6855,ascent,0.4622,0.091205,0.008795
15.6907,ascent,0.4622,0.091227,0.008773
15.6960,ascent,0.4622,0.091225,0.008775
15.7012,ascent,0.4622,0.091245,0.008755
15.7064,ascent,0.4514,0.091249,0.008751
15.7115,ascent,0.4514,0.091272,0.008728
15.7167,ascent,0.4514,0.091272,0.008728
15.7218,ascent,0.4514,0.091285,0.008715
15.7269,ascent,0.4514,0.091292,0.008708
15.7321,ascent,0.4514,0.091302,0.008698
15.7373,ascent,0.4514,0.091301,0.008699
15.7424,ascent,0.4514,0.091307,0.008693
15.7475,ascent,0.4514,0.091331,0.008669
15.7527,ascent,0.4514,0.091346,0.008654
15.7580,ascent,0.4514,0.091365,0.008635
15.7632,ascent,0.4514,0.091359,0.008641
15.7684,ascent,0.4514,0.091375,0.008625
15.7736,ascent,0.4514,0.091375,0.008625
15.7787,ascent,0.4514,0.091407,0.008593
15.7839,ascent,0.4514,0.091401,0.008599
15.7890,ascent,0.4514,0.091416,0.008584
15.7917,ascent,0.4427,0.091417,0.008583
15.7970,ascent,0.4427,0.091431,0.008569
15.8022,ascent,0.4427,0.091445,0.008555
15.8074,ascent,0.4427,0.091460,0.008540
15.8125,ascent,0.4427,0.091475,0.008525
15.8176,ascent,0.4427,0.091487,0.008513
15.8227,ascent,0.4427,0.091495,0.008505
15.8279,ascent,0.4427,0.091501,0.008499
15.8331,ascent,0.4427,0.091497,0.008503
15.8384,ascent,0.4427,0.091519,0.008481
15.8436,ascent,0.4427,0.091514,0.008486
15.8490,ascent,0.4427,0.091545,0.008455
15.8542,ascent,0.4427,0.091562,0.008438
15.8594,ascent,0.4427,0.091574,0.008426
15.8647,ascent,0.4427,0.091585,0.008415
15.8700,ascent,0.4427,0.091578,0.008422
15.8751,ascent,0.4427,0.091602,0.008398
15.8802,ascent,0.4427,0.091616,0.008384
15.8815,ascent,0.4339,0.091622,0.008378
15.8867,ascent,0.4339,0.091629,0.008371
15.8918,ascent,0.4339,0.091644,0.008356
15.8971,ascent,0.4339,0.091653,0.008347
15.9023,ascent,0.4339,0.091664,0.008336
15.9075,ascent,0.4339,0.091673,0.008327
15.9126,ascent,0.4339,0.091677,0.008323
15.9179,ascent,0.4339,0.091689,0.008311
15.9231,ascent,0.4339,0.091712,0.008288
15.9283,ascent,0.4339,0.091712,0.008288
15.9336,ascent,0.4339,0.091722,0.008278
15.9389,ascent,0.4339,0.091725,0.008275
15.9441,ascent,0.4339,0.091759,0.008241
15.9521,ascent,0.4339,0.091759,0.008241
15.9573,ascent,0.4339,0.091783,0.008217
15.9624,ascent,0.4339,0.091792,0.008208
15.9677,ascent,0.4339,0.091784,0.008216
15.9718,ascent,0.4257,0.091803,0.008197
15.9770,ascent,0.4257,0.091803,0.008197
15.9822,ascent,0.4257,0.091825,0.008175
15.9874,ascent,0.4257,0.091835,0.008165
15.9925,ascent,0.4257,0.091843,0.008157
15.9977,ascent,0.4257,0.091839,0.008161
16.0029,ascent,0.4257,0.091850,0.008150
16.0081,ascent,0.4257,0.091865,0.008135
16.0131,ascent,0.4257,0.091876,0.008124
16.0184,ascent,0.4257,0.091893,0.008107
16.0237,ascent,0.4257,0.091921,0.008079
16.0290,ascent,0.4257,0.091901,0.008099
16.0343,ascent,0.4257,0.091926,0.008074
16.0396,ascent,0.4257,0.091938,0.008062
16.0448,ascent,0.4257,0.091934,0.008066
16.0500,ascent,0.4257,0.091952,0.008048
16.0552,ascent,0.4257,0.091961,0.008039
16.0604,ascent,0.4257,0.091975,0.008025
16.0617,ascent,0.4178,0.091966,0.008034
16.0670,ascent,0.4178,0.091967,0.008033
16.0721,ascent,0.4178,0.091976,0.008024
16.0773,ascent,0.4178,0.091998,0.008002
16.0825,ascent,0.4178,0.092001,0.007999
16.0877,ascent,0.4178,0.092016,0.007984
16.0928,ascent,0.4178,0.092036,0.007964
16.0980,ascent,0.4178,0.092039,0.007961
16.1031,ascent,0.4178,0.092045,0.007955
16.1083,ascent,0.4178,0.092050,0.007950
16.1135,ascent,0.4178,0.092063,0.007937
16.1187,ascent,0.4178,0.092075,0.007925
16.1239,ascent,0.4178,0.092085,0.007915
16.1291,ascent,0.4178,0.092100,0.007900
16.1344,ascent,0.4178,0.092117,0.007883
16.1397,ascent,0.4178,0.092111,0.007889
16.1448,ascent,0.4178,0.092124,0.007876
16.1500,ascent,0.4178,0.092127,0.007873
16.1516,ascent,0.4106,0.092143,0.007857
16.1568,ascent,0.4106,0.092145,0.007855
16.1620,ascent,0.4106,0.092159,0.007841
16.1672,ascent,0.4106,0.092172,0.007828
16.1725,ascent,0.4106,0.092181,0.007819
16.1776,ascent,0.4106,0.092194,0.007806
16.1827,ascent,0.4106,0.092211,0.007789
16.1879,ascent,0.4106,0.092216,0.007784
16.1931,ascent,0.4106,0.092212,0.007788
16.1982,ascent,0.4106,0.092246,0.007754
16.2033,ascent,0.4106,0.092252,0.007748
16.2084,ascent,0.4106,0.092261,0.007739
16.2135,ascent,0.4106,0.092285,0.007715
16.2186,ascent,0.4106,0.092284,0.007716
16.2237,ascent,0.4106,0.092301,0.007699
16.2288,ascent,0.4106,0.092315,0.007685
16.2339,ascent,0.4106,0.092334,0.007666
16.2390,ascent,0.4106,0.092330,0.007670
16.2415,ascent,0.4054,0.092325,0.007675
16.2467,ascent,0.4054,0.092342,0.007658
16.2519,ascent,0.4054,0.092367,0.007633
16.2570,ascent,0.4054,0.092363,0.007637
16.2621,ascent,0.4054,0.092377,0.007623
16.2672,ascent,0.4054,0.092381,0.007619
16.2723,ascent,0.4054,0.092402,0.007598
16.2774,ascent,0.4054,0.092403,0.007597
16.2824,ascent,0.4054,0.092417,0.007583
16.2875,ascent,0.4054,0.092436,0.007564
16.2926,ascent,0.4054,0.092434,0.007566
16.2977,ascent,0.4054,0.092446,0.007554
16.3028,ascent,0.4054,0.092451,0.007549
16.3079,ascent,0.4054,0.092464,0.007536
16.3131,ascent,0.4054,0.092486,0.007514
16.3183,ascent,0.4054,0.092487,0.007513
16.3235,ascent,0.4054,0.092505,0.007495
16.3287,ascent,0.4054,0.092507,0.007493
16.3315,ascent,0.4016,0.092515,0.007485
16.3366,ascent,0.4016,0.092529,0.007471
16.3419,ascent,0.4016,0.092533,0.007467
16.3471,ascent,0.4016,0.092545,0.007455
16.3522,ascent,0.4016,0.092547,0.007453
16.3574,ascent,0.4016,0.092570,0.007430
16.3626,ascent,0.4016,0.092575,0.007425
16.3677,ascent,0.4016,0.092578,0.007422
16.3728,ascent,0.4016,0.092596,0.007404
16.3780,ascent,0.4016,0.092609,0.007391
16.3831,ascent,0.4016,0.092611,0.007389
16.3882,ascent,0.4016,0.092626,0.007374
16.3934,ascent,0.4016,0.092634,0.007366
16.3986,ascent,0.4016,0.092653,0.007347
16.4037,ascent,0.4016,0.092655,0.007345
16.4088,ascent,0.4016,0.092654,0.007346
16.4139,ascent,0.4016,0.092685,0.007315
16.4190,ascent,0.4016,0.092711,0.007289
16.4215,ascent,0.3959,0.092674,0.007326
16.4266,ascent,0.3959,0.092697,0.007303
16.4318,ascent,0.3959,0.092704,0.007296
16.4371,ascent,0.3959,0.092731,0.007269
16.4424,ascent,0.3959,0.092733,0.007267
16.4477,ascent,0.3959,0.092735,0.007265
16.4529,ascent,0.3959,0.092738,0.007262
16.4582,ascent,0.3959,0.092754,0.007246
16.4634,ascent,0.3959,0.092763,0.007237
16.4687,ascent,0.3959,0.092776,0.007224
16.4738,ascent,0.3959,0.092782,0.007218
16.4790,ascent,0.3959,0.092789,0.007211
16.4842,ascent,0.3959,0.092801,0.007199
16.4894,ascent,0.3959,0.092807,0.007193
16.4946,ascent,0.3959,0.092826,0.007174
16.4998,ascent,0.3959,0.092847,0.007153
16.5049,ascent,0.3959,0.092832,0.007168
16.5066,ascent,0.3895,0.092847,0.007153
16.5119,ascent,0.3895,0.092861,0.007139
16.5170,ascent,0.3895,0.092865,0.007135
16.5222,ascent,0.3895,0.092864,0.007136
16.5275,ascent,0.3895,0.092878,0.007122
16.5328,ascent,0.3895,0.092885,0.007115
16.5382,ascent,0.3895,0.092909,0.007091
16.5436,ascent,0.3895,0.092920,0.007080
16.5489,ascent,0.3895,0.092921,0.007079
16.5542,ascent,0.3895,0.092936,0.007064
16.5594,ascent,0.3895,0.092946,0.007054
16.5646,ascent,0.3895,0.092965,0.007035
16.5699,ascent,0.3895,0.092984,0.007016
16.5751,ascent,0.3895,0.092997,0.007003
16.5803,ascent,0.3895,0.092995,0.007005
16.5855,ascent,0.3895,0.093004,0.006996
16.5906,ascent,0.3895,0.093023,0.006977
16.5959,ascent,0.3895,0.093033,0.006967
16.5965,ascent,0.3849,0.093033,0.006967
16.6016,ascent,0.3849,0.093046,0.006954
16.6068,ascent,0.3849,0.093054,0.006946
16.6120,ascent,0.3849,0.093064,0.006936
16.6172,ascent,0.3849,0.093066,0.006934
16.6223,ascent,0.3849,0.093090,0.006910
16.6275,ascent,0.3849,0.093099,0.006901
16.6326,ascent,0.3849,0.093116,0.006884
16.6378,ascent,0.3849,0.093115,0.006885
16.6430,ascent,0.3849,0.093136,0.006864
16.6481,ascent,0.3849,0.093151,0.006849
16.6534,ascent,0.3849,0.093155,0.006845
16.6585,ascent,0.3849,0.093169,0.006831
16.6637,ascent,0.3849,0.093179,0.006821
16.6689,ascent,0.3849,0.093198,0.006802
16.6741,ascent,0.3849,0.093193,0.006807
16.6804,ascent,0.3849,0.093214,0.006786
16.6856,ascent,0.3849,0.093232,0.006768
16.6864,ascent,0.3804,0.093232,0.006768
16.6916,ascent,0.3804,0.093230,0.006770
16.6968,ascent,0.3804,0.093211,0.006789
16.7020,ascent,0.3804,0.093253,0.006747
16.7071,ascent,0.3804,0.093266,0.006734
16.7122,ascent,0.3804,0.093262,0.006738
16.7174,ascent,0.3804,0.093287,0.006713
16.7225,ascent,0.3804,0.093291,0.006709
16.7276,ascent,0.3804,0.093299,0.006701
16.7328,ascent,0.3804,0.093316,0.006684
16.7379,ascent,0.3804,0.093327,0.006673
16.7430,ascent,0.3804,0.093327,0.006673
16.7482,ascent,0.3804,0.093350,0.006650
16.7533,ascent,0.3804,0.093337,0.006663
16.7584,ascent,0.3804,0.093360,0.006640
16.7636,ascent,0.3804,0.093363,0.006637
16.7687,ascent,0.3804,0.093391,0.006609
16.7739,ascent,0.3804,0.093391,0.006609
16.7765,ascent,0.3763,0.093398,0.006602
16.7817,ascent,0.3763,0.093408,0.006592
16.7868,ascent,0.3763,0.093428,0.006572
16.7919,ascent,0.3763,0.093434,0.006566
16.7971,ascent,0.3763,0.093449,0.006551
16.8023,ascent,0.3763,0.093463,0.006537
16.8074,ascent,0.3763,0.093465,0.006535
16.8126,ascent,0.3763,0.093471,0.006529
16.8177,ascent,0.3763,0.093476,0.006524
16.8229,ascent,0.3763,0.093507,0.006493
16.8281,ascent,0.3763,0.093503,0.006497
16.8332,ascent,0.3763,0.093513,0.006487
16.8384,ascent,0.3763,0.093527,0.006473
16.8436,ascent,0.3763,0.093551,0.006449
16.8488,ascent,0.3763,0.093550,0.006450
16.8541,ascent,0.3763,0.093556,0.006444
16.8593,ascent,0.3763,0.093555,0.006445
16.8619,ascent,0.3705,0.093569,0.006431
16.8672,ascent,0.3705,0.093583,0.006417
16.8724,ascent,0.3705,0.093594,0.006406
16.8776,ascent,0.3705,0.093611,0.006389
16.8828,ascent,0.3705,0.093617,0.006383
16.8880,ascent,0.3705,0.093630,0.006370
16.8932,ascent,0.3705,0.093636,0.006364
16.8994,ascent,0.3705,0.093647,0.006353
16.9047,ascent,0.3705,0.093658,0.006342
16.9099,ascent,0.3705,0.093678,0.006322
16.9152,ascent,0.3705,0.093677,0.006323
16.9204,ascent,0.3705,0.093680,0.006320
16.9255,ascent,0.3705,0.093697,0.006303
16.9308,ascent,0.3705,0.093703,0.006297
16.9361,ascent,0.3705,0.093717,0.006283
16.9413,ascent,0.3705,0.093729,0.006271
16.9470,ascent,0.3705,0.093731,0.006269
16.9517,ascent,0.3657,0.093755,0.006245
16.9570,ascent,0.3657,0.093759,0.006241
16.9623,ascent,0.3657,0.093762,0.006238
16.9675,ascent,0.3657,0.093776,0.006224
16.9727,ascent,0.3657,0.093773,0.006227
16.9777,ascent,0.3657,0.093795,0.006205
16.9830,ascent,0.3657,0.093820,0.006180
16.9882,ascent,0.3657,0.093829,0.006171
16.9933,ascent,0.3657,0.093838,0.006162
16.9985,ascent,0.3657,0.093850,0.006150
