Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
0.2811,descent,0.3623,0.099544,0.000456
0.2862,descent,0.3623,0.099514,0.000486
0.2913,descent,0.3623,0.099517,0.000483
0.2965,descent,0.3623,0.099489,0.000511
0.2996,descent,0.3750,0.099484,0.000516
0.3047,descent,0.3750,0.099470,0.000530
0.3098,descent,0.3750,0.099449,0.000551
0.3150,descent,0.3750,0.099432,0.000568
0.3201,descent,0.3750,0.099442,0.000558
0.3252,descent,0.3750,0.099427,0.000573
0.3303,descent,0.3750,0.099426,0.000574
0.3353,descent,0.3750,0.099422,0.000578
0.3404,descent,0.3750,0.099415,0.000585
0.3455,descent,0.3750,0.099420,0.000580
0.3506,descent,0.3750,0.099405,0.000595
0.3557,descent,0.3750,0.099407,0.000593
0.3608,descent,0.3750,0.099393,0.000607
0.3658,descent,0.3750,0.099383,0.000617
0.3709,descent,0.3750,0.099373,0.000627
0.3760,descent,0.3750,0.099363,0.000637
0.3811,descent,0.3750,0.099354,0.000646
0.3862,descent,0.3750,0.099357,0.000643
0.3895,descent,0.4089,0.099340,0.000660
0.3946,descent,0.4089,0.099330,0.000670
0.3996,descent,0.4089,0.099328,0.000672
0.4047,descent,0.4089,0.099299,0.000701
0.4098,descent,0.4089,0.099291,0.000709
0.4149,descent,0.4089,0.099289,0.000711
0.4200,descent,0.4089,0.099280,0.000720
0.4250,descent,0.4089,0.099262,0.000738
0.4301,descent,0.4089,0.099245,0.000755
0.4352,descent,0.4089,0.099246,0.000754
0.4403,descent,0.4089,0.099221,0.000779
0.4454,descent,0.4089,0.099209,0.000791
0.4505,descent,0.4089,0.099203,0.000797
0.4558,descent,0.4089,0.099195,0.000805
0.4609,descent,0.4089,0.099164,0.000836
0.4661,descent,0.4089,0.099166,0.000834
0.4713,descent,0.4089,0.099154,0.000846
0.4747,descent,0.4592,0.099150,0.000850
0.4798,descent,0.4592,0.099128,0.000872
0.4850,descent,0.4592,0.099103,0.000897
0.4902,descent,0.4592,0.099104,0.000896
0.4954,descent,0.4592,0.099092,0.000908
0.5005,descent,0.4592,0.099072,0.000928
0.5056,descent,0.4592,0.099065,0.000935
0.5107,descent,0.4592,0.099037,0.000963
0.5158,descent,0.4592,0.099035,0.000965
0.5209,descent,0.4592,0.099037,0.000963
0.5260,descent,0.4592,0.099016,0.000984
0.5311,descent,0.4592,0.099005,0.000995
0.5362,descent,0.4592,0.099004,0.000996
0.5413,descent,0.4592,0.098978,0.001022
0.5464,descent,0.4592,0.098979,0.001021
0.5515,descent,0.4592,0.098971,0.001029
0.5566,descent,0.4592,0.098951,0.001049
0.5617,descent,0.4592,0.098959,0.001041
0.5646,descent,0.4943,0.098945,0.001055
0.5697,descent,0.4943,0.098951,0.001049
0.5748,descent,0.4943,0.098911,0.001089
0.5799,descent,0.4943,0.098919,0.001081
0.5850,descent,0.4943,0.098900,0.001100
0.5901,descent,0.4943,0.098898,0.001102
0.5952,descent,0.4943,0.098892,0.001108
0.6004,descent,0.4943,0.098866,0.001134
0.6057,descent,0.4943,0.098863,0.001137
0.6109,descent,0.4943,0.098853,0.001147
0.6161,descent,0.4943,0.098844,0.001156
0.6212,descent,0.4943,0.098852,0.001148
0.6263,descent,0.4943,0.098834,0.001166
0.6314,descent,0.4943,0.098809,0.001191
0.6365,descent,0.4943,0.098808,0.001192
0.6416,descent,0.4943,0.098799,0.001201
0.6467,descent,0.4943,0.098787,0.001213
0.6518,descent,0.4943,0.098764,0.001236
0.6545,descent,0.5218,0.098771,0.001229
0.6597,descent,0.5218,0.098763,0.001237
0.6649,descent,0.5218,0.098737,0.001263
0.6700,descent,0.5218,0.098738,0.001262
0.6751,descent,0.5218,0.098737,0.001263
0.6803,descent,0.5218,0.098712,0.001288
0.6854,descent,0.5218,0.098696,0.001304
0.6905,descent,0.5218,0.098697,0.001303
0.6956,descent,0.5218,0.098686,0.001314
0.7007,descent,0.5218,0.098688,0.001312
0.7058,descent,0.5218,0.098667,0.001333
0.7111,descent,0.5218,0.098651,0.001349
0.7163,descent,0.5218,0.098625,0.001375
0.7215,descent,0.5218,0.098624,0.001376
0.7267,descent,0.5218,0.098606,0.001394
0.7319,descent,0.5218,0.098607,0.001393
0.7371,descent,0.5218,0.098587,0.001413
0.7423,descent,0.5218,0.098578,0.001422
0.7448,descent,0.5566,0.098573,0.001427
0.7500,descent,0.5566,0.098564,0.001436
0.7552,descent,0.5566,0.098544,0.001456
0.7604,descent,0.5566,0.098532,0.001468
0.7656,descent,0.5566,0.098527,0.001473
0.7708,descent,0.5566,0.098509,0.001491
0.7759,descent,0.5566,0.098518,0.001482
0.7810,descent,0.5566,0.098490,0.001510
0.7861,descent,0.5566,0.098486,0.001514
0.7912,descent,0.5566,0.098474,0.001526
0.7962,descent,0.5566,0.098464,0.001536
0.8013,descent,0.5566,0.098450,0.001550
0.8064,descent,0.5566,0.098444,0.001556
0.8115,descent,0.5566,0.098435,0.001565
0.8165,descent,0.5566,0.098438,0.001562
0.8216,descent,0.5566,0.098411,0.001589
0.8267,descent,0.5566,0.098419,0.001581
0.8318,descent,0.5566,0.098395,0.001605
0.8345,descent,0.5874,0.098389,0.001611
0.8396,descent,0.5874,0.098395,0.001605
0.8447,descent,0.5874,0.098375,0.001625
0.8498,descent,0.5874,0.098364,0.001636
0.8549,descent,0.5874,0.098354,0.001646
0.8600,descent,0.5874,0.098336,0.001664
0.8651,descent,0.5874,0.098338,0.001662
0.8702,descent,0.5874,0.098325,0.001675
0.8753,descent,0.5874,0.098314,0.001686
0.8804,descent,0.5874,0.098297,0.001703
0.8855,descent,0.5874,0.098285,0.001715
0.8905,descent,0.5874,0.098279,0.001721
0.8956,descent,0.5874,0.098265,0.001735
0.9007,descent,0.5874,0.098275,0.001725
0.9058,descent,0.5874,0.098246,0.001754
0.9109,descent,0.5874,0.098236,0.001764
0.9162,descent,0.5874,0.098225,0.001775
0.9214,descent,0.5874,0.098224,0.001776
0.9245,descent,0.6165,0.098213,0.001787
0.9296,descent,0.6165,0.098218,0.001782
0.9347,descent,0.6165,0.098196,0.001804
0.9398,descent,0.6165,0.098184,0.001816
0.9449,descent,0.6165,0.098176,0.001824
0.9500,descent,0.6165,0.098165,0.001835
0.9551,descent,0.6165,0.098151,0.001849
0.9602,descent,0.6165,0.098140,0.001860
0.9653,descent,0.6165,0.098124,0.001876
0.9704,descent,0.6165,0.098137,0.001863
0.9755,descent,0.6165,0.098112,0.001888
0.9805,descent,0.6165,0.098099,0.001901
0.9856,descent,0.6165,0.098099,0.001901
0.9907,descent,0.6165,0.098084,0.001916
0.9958,descent,0.6165,0.098078,0.001922
1.0009,descent,0.6165,0.098065,0.001935
1.0060,descent,0.6165,0.098058,0.001942
1.0111,descent,0.6165,0.098039,0.001961
1.0146,descent,0.6444,0.098030,0.001970
1.0199,descent,0.6444,0.098013,0.001987
1.0251,descent,0.6444,0.098025,0.001975
1.0303,descent,0.6444,0.098005,0.001995
1.0355,descent,0.6444,0.097977,0.002023
1.0407,descent,0.6444,0.097983,0.002017
1.0459,descent,0.6444,0.097942,0.002058
1.0511,descent,0.6444,0.097952,0.002048
1.0563,descent,0.6444,0.097940,0.002060
1.0614,descent,0.6444,0.097948,0.002052
1.0666,descent,0.6444,0.097921,0.002079
1.0719,descent,0.6444,0.097909,0.002091
1.0770,descent,0.6444,0.097903,0.002097
1.0821,descent,0.6444,0.097879,0.002121
1.0873,descent,0.6444,0.097888,0.002112
1.0924,descent,0.6444,0.097864,0.002136
1.0975,descent,0.6444,0.097856,0.002144
1.1030,descent,0.6444,0.097852,0.002148
1.1047,descent,0.6700,0.097839,0.002161
1.1099,descent,0.6700,0.097830,0.002170
1.1150,descent,0.6700,0.097843,0.002157
1.1201,descent,0.6700,0.097803,0.002197
1.1252,descent,0.6700,0.097810,0.002190
1.1303,descent,0.6700,0.097804,0.002196
1.1354,descent,0.6700,0.097790,0.002210
1.1405,descent,0.6700,0.097785,0.002215
1.1456,descent,0.6700,0.097784,0.002216
1.1507,descent,0.6700,0.097773,0.002227
1.1558,descent,0.6700,0.097766,0.002234
1.1609,descent,0.6700,0.097750,0.002250
1.1660,descent,0.6700,0.097745,0.002255
1.1712,descent,0.6700,0.097731,0.002269
1.1764,descent,0.6700,0.097725,0.002275
1.1816,descent,0.6700,0.097706,0.002294
1.1867,descent,0.6700,0.097701,0.002299
1.1897,descent,0.6941,0.097698,0.002302
1.1949,descent,0.6941,0.097698,0.002302
1.2001,descent,0.6941,0.097670,0.002330
1.2053,descent,0.6941,0.097669,0.002331
1.2105,descent,0.6941,0.097653,0.002347
1.2158,descent,0.6941,0.097653,0.002347
1.2211,descent,0.6941,0.097638,0.002362
1.2262,descent,0.6941,0.097629,0.002371
1.2313,descent,0.6941,0.097607,0.002393
1.2364,descent,0.6941,0.097609,0.002391
1.2415,descent,0.6941,0.097615,0.002385
1.2467,descent,0.6941,0.097584,0.002416
1.2520,descent,0.6941,0.097575,0.002425
1.2572,descent,0.6941,0.097570,0.002430
1.2624,descent,0.6941,0.097554,0.002446
1.2676,descent,0.6941,0.097546,0.002454
1.2728,descent,0.6941,0.097524,0.002476
1.2780,descent,0.6941,0.097516,0.002484
1.2795,descent,0.7182,0.097516,0.002484
1.2848,descent,0.7182,0.097489,0.002511
1.2901,descent,0.7182,0.097497,0.002503
1.2952,descent,0.7182,0.097488,0.002512
1.3004,descent,0.7182,0.097458,0.002542
1.3057,descent,0.7182,0.097437,0.002563
1.3109,descent,0.7182,0.097431,0.002569
1.3161,descent,0.7182,0.097426,0.002574
1.3213,descent,0.7182,0.097411,0.002589
1.3266,descent,0.7182,0.097402,0.002598
1.3318,descent,0.7182,0.097392,0.002608
1.3370,descent,0.7182,0.097389,0.002611
1.3422,descent,0.7182,0.097357,0.002643
1.3473,descent,0.7182,0.097351,0.002649
1.3525,descent,0.7182,0.097349,0.002651
1.3576,descent,0.7182,0.097347,0.002653
1.3628,descent,0.7182,0.097340,0.002660
1.3680,descent,0.7182,0.097306,0.002694
1.3696,descent,0.7403,0.097306,0.002694
1.3749,descent,0.7403,0.097308,0.002692
1.3801,descent,0.7403,0.097295,0.002705
1.3853,descent,0.7403,0.097295,0.002705
1.3905,descent,0.7403,0.097288,0.002712
1.3957,descent,0.7403,0.097264,0.002736
1.4009,descent,0.7403,0.097258,0.002742
1.4061,descent,0.7403,0.097247,0.002753
1.4112,descent,0.7403,0.097240,0.002760
1.4165,descent,0.7403,0.097231,0.002769
1.4216,descent,0.7403,0.097218,0.002782
1.4268,descent,0.7403,0.097206,0.002794
1.4321,descent,0.7403,0.097208,0.002792
1.4373,descent,0.7403,0.097174,0.002826
1.4425,descent,0.7403,0.097176,0.002824
1.4477,descent,0.7403,0.097167,0.002833
1.4530,descent,0.7403,0.097154,0.002846
1.4583,descent,0.7403,0.097154,0.002846
1.4598,descent,0.7625,0.097154,0.002846
1.4650,descent,0.7625,0.097149,0.002851
1.4702,descent,0.7625,0.097122,0.002878
1.4755,descent,0.7625,0.097116,0.002884
1.4807,descent,0.7625,0.097114,0.002886
1.4859,descent,0.7625,0.097101,0.002899
1.4912,descent,0.7625,0.097085,0.002915
1.4964,descent,0.7625,0.097066,0.002934
1.5017,descent,0.7625,0.097063,0.002937
1.5069,descent,0.7625,0.097046,0.002954
1.5121,descent,0.7625,0.097050,0.002950
1.5173,descent,0.7625,0.097040,0.002960
1.5224,descent,0.7625,0.097019,0.002981
1.5276,descent,0.7625,0.097018,0.002982
1.5328,descent,0.7625,0.097002,0.002998
1.5381,descent,0.7625,0.096992,0.003008
1.5433,descent,0.7625,0.096993,0.003007
1.5485,descent,0.7625,0.096964,0.003036
1.5498,descent,0.7861,0.096961,0.003039
1.5551,descent,0.7861,0.096955,0.003045
1.5602,descent,0.7861,0.096939,0.003061
1.5655,descent,0.7861,0.096939,0.003061
1.5707,descent,0.7861,0.096911,0.003089
1.5759,descent,0.7861,0.096900,0.003100
1.5811,descent,0.7861,0.096907,0.003093
1.5864,descent,0.7861,0.096890,0.003110
1.5916,descent,0.7861,0.096877,0.003123
1.5968,descent,0.7861,0.096879,0.003121
1.6020,descent,0.7861,0.096868,0.003132
1.6072,descent,0.7861,0.096852,0.003148
1.6124,descent,0.7861,0.096864,0.003136
1.6176,descent,0.7861,0.096831,0.003169
1.6228,descent,0.7861,0.096813,0.003187
1.6280,descent,0.7861,0.096810,0.003190
1.6331,descent,0.7861,0.096798,0.003202
1.6345,descent,0.8072,0.096815,0.003185
1.6397,descent,0.8072,0.096777,0.003223
1.6449,descent,0.8072,0.096779,0.003221
1.6501,descent,0.8072,0.096768,0.003232
1.6552,descent,0.8072,0.096749,0.003251
1.6604,descent,0.8072,0.096738,0.003262
1.6656,descent,0.8072,0.096733,0.003267
1.6708,descent,0.8072,0.096715,0.003285
1.6759,descent,0.8072,0.096701,0.003299
1.6811,descent,0.8072,0.096703,0.003297
1.6863,descent,0.8072,0.096687,0.003313
1.6916,descent,0.8072,0.096673,0.003327
1.6968,descent,0.8072,0.096663,0.003337
1.7020,descent,0.8072,0.096659,0.003341
1.7072,descent,0.8072,0.096651,0.003349
1.7124,descent,0.8072,0.096643,0.003357
1.7176,descent,0.8072,0.096612,0.003388
1.7229,descent,0.8072,0.096604,0.003396
1.7249,descent,0.8280,0.096613,0.003387
1.7300,descent,0.8280,0.096604,0.003396
1.7351,descent,0.8280,0.096593,0.003407
1.7403,descent,0.8280,0.096569,0.003431
1.7455,descent,0.8280,0.096567,0.003433
1.7506,descent,0.8280,0.096561,0.003439
1.7558,descent,0.8280,0.096562,0.003438
1.7609,descent,0.8280,0.096539,0.003461
1.7662,descent,0.8280,0.096533,0.003467
1.7714,descent,0.8280,0.096524,0.003476
1.7766,descent,0.8280,0.096507,0.003493
1.7819,descent,0.8280,0.096502,0.003498
1.7871,descent,0.8280,0.096500,0.003500
1.7923,descent,0.8280,0.096470,0.003530
1.7975,descent,0.8280,0.096474,0.003526
1.8027,descent,0.8280,0.096464,0.003536
1.8079,descent,0.8280,0.096447,0.003553
1.8131,descent,0.8280,0.096437,0.003563
1.8145,descent,0.8484,0.096425,0.003575
1.8197,descent,0.8484,0.096429,0.003571
1.8249,descent,0.8484,0.096402,0.003598
1.8301,descent,0.8484,0.096392,0.003608
1.8353,descent,0.8484,0.096393,0.003607
1.8405,descent,0.8484,0.096385,0.003615
1.8457,descent,0.8484,0.096371,0.003629
1.8508,descent,0.8484,0.096365,0.003635
1.8560,descent,0.8484,0.096346,0.003654
1.8611,descent,0.8484,0.096325,0.003675
1.8662,descent,0.8484,0.096313,0.003687
1.8714,descent,0.8484,0.096316,0.003684
1.8766,descent,0.8484,0.096292,0.003708
1.8817,descent,0.8484,0.096291,0.003709
1.8868,descent,0.8484,0.096280,0.003720
1.8920,descent,0.8484,0.096270,0.003730
1.8971,descent,0.8484,0.096248,0.003752
1.9023,descent,0.8484,0.096250,0.003750
1.9046,descent,0.8689,0.096237,0.003763
1.9099,descent,0.8689,0.096232,0.003768
1.9151,descent,0.8689,0.096226,0.003774
1.9203,descent,0.8689,0.096204,0.003796
1.9254,descent,0.8689,0.096205,0.003795
1.9306,descent,0.8689,0.096190,0.003810
1.9358,descent,0.8689,0.096179,0.003821
1.9410,descent,0.8689,0.096158,0.003842
1.9462,descent,0.8689,0.096157,0.003843
1.9514,descent,0.8689,0.096139,0.003861
1.9566,descent,0.8689,0.096136,0.003864
1.9618,descent,0.8689,0.096122,0.003878
1.9670,descent,0.8689,0.096118,0.003882
1.9722,descent,0.8689,0.096100,0.003900
1.9774,descent,0.8689,0.096105,0.003895
1.9826,descent,0.8689,0.096088,0.003912
1.9878,descent,0.8689,0.096063,0.003937
1.9896,descent,0.8885,0.096063,0.003937
1.9949,descent,0.8885,0.096052,0.003948
2.0001,descent,0.8885,0.096051,0.003949
2.0053,descent,0.8885,0.096057,0.003943
2.0105,descent,0.8885,0.096049,0.003951
2.0157,descent,0.8885,0.096024,0.003976
2.0209,descent,0.8885,0.096010,0.003990
2.0261,descent,0.8885,0.096011,0.003989
2.0313,descent,0.8885,0.095988,0.004012
2.0365,descent,0.8885,0.095979,0.004021
2.0417,descent,0.8885,0.095970,0.004030
2.0468,descent,0.8885,0.095972,0.004028
2.0520,descent,0.8885,0.095963,0.004037
2.0572,descent,0.8885,0.095959,0.004041
2.0624,descent,0.8885,0.095936,0.004064
2.0676,descent,0.8885,0.095914,0.004086
2.0728,descent,0.8885,0.095894,0.004106
2.0781,descent,0.8885,0.095894,0.004106
2.0794,descent,0.9078,0.095894,0.004106
2.0846,descent,0.9078,0.095902,0.004098
2.0898,descent,0.9078,0.095871,0.004129
2.0950,descent,0.9078,0.095871,0.004129
2.1001,descent,0.9078,0.095848,0.004152
2.1053,descent,0.9078,0.095839,0.004161
2.1105,descent,0.9078,0.095839,0.004161
2.1157,descent,0.9078,0.095836,0.004164
2.1209,descent,0.9078,0.095802,0.004198
2.1261,descent,0.9078,0.095799,0.004201
2.1313,descent,0.9078,0.095789,0.004211
2.1365,descent,0.9078,0.095793,0.004207
2.1417,descent,0.9078,0.095784,0.004216
2.1469,descent,0.9078,0.095761,0.004239
2.1521,descent,0.9078,0.095751,0.004249
2.1573,descent,0.9078,0.095759,0.004241
2.1625,descent,0.9078,0.095729,0.004271
2.1677,descent,0.9078,0.095727,0.004273
2.1695,descent,0.9261,0.095724,0.004276
2.1747,descent,0.9261,0.095708,0.004292
2.1799,descent,0.9261,0.095711,0.004289
2.1851,descent,0.9261,0.095678,0.004322
2.1903,descent,0.9261,0.095681,0.004319
2.1955,descent,0.9261,0.095672,0.004328
2.2006,descent,0.9261,0.095653,0.004347
2.2058,descent,0.9261,0.095640,0.004360
2.2110,descent,0.9261,0.095641,0.004359
2.2162,descent,0.9261,0.095619,0.004381
2.2214,descent,0.9261,0.095636,0.004364
2.2266,descent,0.9261,0.095604,0.004396
2.2320,descent,0.9261,0.095593,0.004407
2.2372,descent,0.9261,0.095606,0.004394
2.2424,descent,0.9261,0.095584,0.004416
2.2476,descent,0.9261,0.095573,0.004427
2.2528,descent,0.9261,0.095552,0.004448
2.2580,descent,0.9261,0.095536,0.004464
2.2595,descent,0.9444,0.095536,0.004464
2.2647,descent,0.9444,0.095525,0.004475
2.2699,descent,0.9444,0.095508,0.004492
2.2751,descent,0.9444,0.095511,0.004489
2.2803,descent,0.9444,0.095498,0.004502
2.2854,descent,0.9444,0.095496,0.004504
2.2906,descent,0.9444,0.095476,0.004524
2.2958,descent,0.9444,0.095459,0.004541
2.3010,descent,0.9444,0.095464,0.004536
2.3063,descent,0.9444,0.095445,0.004555
2.3115,descent,0.9444,0.095433,0.004567
2.3166,descent,0.9444,0.095411,0.004589
2.3218,descent,0.9444,0.095419,0.004581
2.3270,descent,0.9444,0.095402,0.004598
2.3322,descent,0.9444,0.095403,0.004597
2.3374,descent,0.9444,0.095374,0.004626
2.3426,descent,0.9444,0.095377,0.004623
2.3478,descent,0.9444,0.095356,0.004644
2.3497,descent,0.9624,0.095351,0.004649
2.3548,descent,0.9624,0.095343,0.004657
2.3600,descent,0.9624,0.095340,0.004660
2.3652,descent,0.9624,0.095332,0.004668
2.3704,descent,0.9624,0.095326,0.004674
2.3756,descent,0.9624,0.095322,0.004678
2.3808,descent,0.9624,0.095292,0.004708
2.3860,descent,0.9624,0.095282,0.004718
2.3912,descent,0.9624,0.095287,0.004713
2.3964,descent,0.9624,0.095278,0.004722
2.4016,descent,0.9624,0.095251,0.004749
2.4068,descent,0.9624,0.095249,0.004751
2.4120,descent,0.9624,0.095242,0.004758
2.4172,descent,0.9624,0.095234,0.004766
2.4224,descent,0.9624,0.095228,0.004772
2.4276,descent,0.9624,0.095205,0.004795
2.4328,descent,0.9624,0.095198,0.004802
2.4380,descent,0.9624,0.095201,0.004799
2.4395,descent,0.9793,0.095201,0.004799
2.4447,descent,0.9793,0.095186,0.004814
2.4500,descent,0.9793,0.095174,0.004826
2.4553,descent,0.9793,0.095155,0.004845
2.4604,descent,0.9793,0.095161,0.004839
2.4665,descent,0.9793,0.095139,0.004861
2.4717,descent,0.9793,0.095129,0.004871
2.4768,descent,0.9793,0.095121,0.004879
2.4820,descent,0.9793,0.095087,0.004913
2.4872,descent,0.9793,0.095090,0.004910
2.4924,descent,0.9793,0.095085,0.004915
2.4976,descent,0.9793,0.095070,0.004930
2.5028,descent,0.9793,0.095053,0.004947
2.5080,descent,0.9793,0.095033,0.004967
2.5132,descent,0.9793,0.095047,0.004953
2.5184,descent,0.9793,0.095037,0.004963
2.5236,descent,0.9793,0.095009,0.004991
2.5288,descent,0.9793,0.095008,0.004992
2.5298,descent,0.9976,0.095000,0.005000
2.5350,descent,0.9976,0.094994,0.005006
2.5402,descent,0.9976,0.094988,0.005012
2.5454,descent,0.9976,0.094981,0.005019
2.5506,descent,0.9976,0.094948,0.005052
2.5558,descent,0.9976,0.094942,0.005058
2.5610,descent,0.9976,0.094931,0.005069
2.5662,descent,0.9976,0.094930,0.005070
2.5715,descent,0.9976,0.094916,0.005084
2.5766,descent,0.9976,0.094913,0.005087
2.5818,descent,0.9976,0.094890,0.005110
2.5870,descent,0.9976,0.094897,0.005103
2.5922,descent,0.9976,0.094883,0.005117
2.5974,descent,0.9976,0.094862,0.005138
2.6026,descent,0.9976,0.094861,0.005139
2.6078,descent,0.9976,0.094865,0.005135
2.6130,descent,0.9976,0.094839,0.005161
2.6182,descent,0.9976,0.094835,0.005165
2.6196,descent,1.0155,0.094835,0.005165
2.6248,descent,1.0155,0.094810,0.005190
2.6300,descent,1.0155,0.094824,0.005176
2.6352,descent,1.0155,0.094811,0.005189
2.6404,descent,1.0155,0.094798,0.005202
2.6456,descent,1.0155,0.094781,0.005219
2.6508,descent,1.0155,0.094760,0.005240
2.6560,descent,1.0155,0.094756,0.005244
2.6612,descent,1.0155,0.094760,0.005240
2.6664,descent,1.0155,0.094752,0.005248
2.6715,descent,1.0155,0.094753,0.005247
2.6767,descent,1.0155,0.094735,0.005265
2.6819,descent,1.0155,0.094708,0.005292
2.6871,descent,1.0155,0.094700,0.005300
2.6923,descent,1.0155,0.094693,0.005307
2.6975,descent,1.0155,0.094684,0.005316
2.7027,descent,1.0155,0.094676,0.005324
2.7046,descent,1.0340,0.094684,0.005316
2.7098,descent,1.0340,0.094663,0.005337
2.7150,descent,1.0340,0.094660,0.005340
2.7202,descent,1.0340,0.094629,0.005371
2.7254,descent,1.0340,0.094615,0.005385
2.7306,descent,1.0340,0.094618,0.005382
2.7358,descent,1.0340,0.094593,0.005407
2.7410,descent,1.0340,0.094600,0.005400
2.7462,descent,1.0340,0.094570,0.005430
2.7514,descent,1.0340,0.094572,0.005428
2.7566,descent,1.0340,0.094558,0.005442
2.7618,descent,1.0340,0.094542,0.005458
2.7670,descent,1.0340,0.094531,0.005469
2.7722,descent,1.0340,0.094523,0.005477
2.7774,descent,1.0340,0.094496,0.005504
2.7826,descent,1.0340,0.094496,0.005504
2.7878,descent,1.0340,0.094492,0.005508
2.7930,descent,1.0340,0.094489,0.005511
2.7946,descent,1.0527,0.094476,0.005524
2.7998,descent,1.0527,0.094462,0.005538
2.8050,descent,1.0527,0.094446,0.005554
2.8102,descent,1.0527,0.094443,0.005557
2.8154,descent,1.0527,0.094427,0.005573
2.8206,descent,1.0527,0.094411,0.005589
2.8258,descent,1.0527,0.094398,0.005602
2.8310,descent,1.0527,0.094396,0.005604
2.8362,descent,1.0527,0.094385,0.005615
2.8414,descent,1.0527,0.094368,0.005632
2.8465,descent,1.0527,0.094377,0.005623
2.8517,descent,1.0527,0.094366,0.005634
2.8568,descent,1.0527,0.094341,0.005659
2.8632,descent,1.0527,0.094338,0.005662
2.8683,descent,1.0527,0.094319,0.005681
2.8735,descent,1.0527,0.094315,0.005685
2.8787,descent,1.0527,0.094296,0.005704
2.8838,descent,1.0527,0.094310,0.005690
2.8846,descent,1.0670,0.094310,0.005690
2.8898,descent,1.0670,0.094271,0.005729
2.8949,descent,1.0670,0.094286,0.005714
2.9001,descent,1.0670,0.094268,0.005732
2.9053,descent,1.0670,0.094253,0.005747
2.9105,descent,1.0670,0.094233,0.005767
2.9156,descent,1.0670,0.094230,0.005770
2.9208,descent,1.0670,0.094208,0.005792
2.9260,descent,1.0670,0.094201,0.005799
2.9311,descent,1.0670,0.094191,0.005809
2.9363,descent,1.0670,0.094180,0.005820
2.9415,descent,1.0670,0.094179,0.005821
2.9466,descent,1.0670,0.094178,0.005822
2.9518,descent,1.0670,0.094151,0.005849
2.9569,descent,1.0670,0.094152,0.005848
2.9621,descent,1.0670,0.094147,0.005853
2.9672,descent,1.0670,0.094131,0.005869
2.9723,descent,1.0670,0.094131,0.005869
2.9745,descent,1.0834,0.094122,0.005878
2.9796,descent,1.0834,0.094124,0.005876
2.9847,descent,1.0834,0.094096,0.005904
2.9898,descent,1.0834,0.094087,0.005913
2.9950,descent,1.0834,0.094094,0.005906
3.0001,descent,1.0834,0.094076,0.005924
3.0053,descent,1.0834,0.094069,0.005931
3.0105,descent,1.0834,0.094058,0.005942
3.0156,descent,1.0834,0.094034,0.005966
3.0208,descent,1.0834,0.094044,0.005956
3.0260,descent,1.0834,0.094016,0.005984
