Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
0.4481,descent,0.3221,0.099207,0.000793
0.4533,descent,0.3221,0.099176,0.000824
0.4554,descent,0.3704,0.099171,0.000829
0.4606,descent,0.3704,0.099180,0.000820
0.4658,descent,0.3704,0.099150,0.000850
0.4710,descent,0.3704,0.099153,0.000847
0.4762,descent,0.3704,0.099125,0.000875
0.4814,descent,0.3704,0.099121,0.000879
0.4866,descent,0.3704,0.099105,0.000895
0.4918,descent,0.3704,0.099083,0.000917
0.4969,descent,0.3704,0.099088,0.000912
0.5020,descent,0.3704,0.099058,0.000942
0.5071,descent,0.3704,0.099047,0.000953
0.5122,descent,0.3704,0.099041,0.000959
0.5173,descent,0.3704,0.099011,0.000989
0.5225,descent,0.3704,0.099018,0.000982
0.5276,descent,0.3704,0.098991,0.001009
0.5328,descent,0.3704,0.098988,0.001012
0.5379,descent,0.3704,0.098981,0.001019
0.5406,descent,0.4057,0.098983,0.001017
0.5459,descent,0.4057,0.098957,0.001043
0.5511,descent,0.4057,0.098950,0.001050
0.5563,descent,0.4057,0.098965,0.001035
0.5615,descent,0.4057,0.098943,0.001057
0.5666,descent,0.4057,0.098932,0.001068
0.5717,descent,0.4057,0.098919,0.001081
0.5768,descent,0.4057,0.098931,0.001069
0.5820,descent,0.4057,0.098909,0.001091
0.5872,descent,0.4057,0.098894,0.001106
0.5923,descent,0.4057,0.098893,0.001107
0.5974,descent,0.4057,0.098878,0.001122
0.6026,descent,0.4057,0.098867,0.001133
0.6078,descent,0.4057,0.098854,0.001146
0.6130,descent,0.4057,0.098852,0.001148
0.6181,descent,0.4057,0.098828,0.001172
0.6232,descent,0.4057,0.098831,0.001169
0.6283,descent,0.4057,0.098816,0.001184
0.6305,descent,0.4334,0.098817,0.001183
0.6358,descent,0.4334,0.098798,0.001202
0.6410,descent,0.4334,0.098801,0.001199
0.6462,descent,0.4334,0.098773,0.001227
0.6514,descent,0.4334,0.098783,0.001217
0.6567,descent,0.4334,0.098767,0.001233
0.6619,descent,0.4334,0.098752,0.001248
0.6672,descent,0.4334,0.098733,0.001267
0.6724,descent,0.4334,0.098718,0.001282
0.6776,descent,0.4334,0.098704,0.001296
0.6828,descent,0.4334,0.098693,0.001307
0.6881,descent,0.4334,0.098697,0.001303
0.6933,descent,0.4334,0.098682,0.001318
0.6985,descent,0.4334,0.098678,0.001322
0.7038,descent,0.4334,0.098662,0.001338
0.7090,descent,0.4334,0.098639,0.001361
0.7142,descent,0.4334,0.098648,0.001352
0.7194,descent,0.4334,0.098628,0.001372
0.7206,descent,0.4675,0.098628,0.001372
0.7257,descent,0.4675,0.098628,0.001372
0.7308,descent,0.4675,0.098611,0.001389
0.7359,descent,0.4675,0.098583,0.001417
0.7410,descent,0.4675,0.098573,0.001427
0.7460,descent,0.4675,0.098564,0.001436
0.7511,descent,0.4675,0.098575,0.001425
0.7562,descent,0.4675,0.098532,0.001468
0.7613,descent,0.4675,0.098531,0.001469
0.7664,descent,0.4675,0.098518,0.001482
0.7714,descent,0.4675,0.098519,0.001481
0.7765,descent,0.4675,0.098510,0.001490
0.7816,descent,0.4675,0.098479,0.001521
0.7867,descent,0.4675,0.098478,0.001522
0.7918,descent,0.4675,0.098469,0.001531
0.7969,descent,0.4675,0.098450,0.001550
0.8020,descent,0.4675,0.098443,0.001557
0.8071,descent,0.4675,0.098421,0.001579
0.8101,descent,0.4986,0.098430,0.001570
0.8152,descent,0.4986,0.098414,0.001586
0.8202,descent,0.4986,0.098400,0.001600
0.8253,descent,0.4986,0.098402,0.001598
0.8304,descent,0.4986,0.098394,0.001606
0.8355,descent,0.4986,0.098378,0.001622
0.8406,descent,0.4986,0.098366,0.001634
0.8456,descent,0.4986,0.098359,0.001641
0.8507,descent,0.4986,0.098359,0.001641
0.8558,descent,0.4986,0.098352,0.001648
0.8609,descent,0.4986,0.098336,0.001664
0.8660,descent,0.4986,0.098308,0.001692
0.8712,descent,0.4986,0.098287,0.001713
0.8765,descent,0.4986,0.098280,0.001720
0.8817,descent,0.4986,0.098276,0.001724
0.8868,descent,0.4986,0.098278,0.001722
0.8919,descent,0.4986,0.098267,0.001733
0.8953,descent,0.5279,0.098269,0.001731
0.9003,descent,0.5279,0.098264,0.001736
0.9055,descent,0.5279,0.098243,0.001757
0.9107,descent,0.5279,0.098232,0.001768
0.9159,descent,0.5279,0.098219,0.001781
0.9212,descent,0.5279,0.098211,0.001789
0.9264,descent,0.5279,0.098219,0.001781
0.9316,descent,0.5279,0.098196,0.001804
0.9368,descent,0.5279,0.098185,0.001815
0.9420,descent,0.5279,0.098184,0.001816
0.9472,descent,0.5279,0.098176,0.001824
0.9524,descent,0.5279,0.098160,0.001840
0.9576,descent,0.5279,0.098149,0.001851
0.9628,descent,0.5279,0.098130,0.001870
0.9680,descent,0.5279,0.098139,0.001861
0.9732,descent,0.5279,0.098127,0.001873
0.9784,descent,0.5279,0.098119,0.001881
0.9836,descent,0.5279,0.098101,0.001899
0.9855,descent,0.5555,0.098091,0.001909
0.9908,descent,0.5555,0.098090,0.001910
0.9960,descent,0.5555,0.098069,0.001931
1.0012,descent,0.5555,0.098073,0.001927
1.0065,descent,0.5555,0.098059,0.001941
1.0117,descent,0.5555,0.098046,0.001954
1.0169,descent,0.5555,0.098023,0.001977
1.0227,descent,0.5555,0.098008,0.001992
1.0279,descent,0.5555,0.098004,0.001996
1.0331,descent,0.5555,0.097997,0.002003
1.0383,descent,0.5555,0.097983,0.002017
1.0435,descent,0.5555,0.097960,0.002040
1.0487,descent,0.5555,0.097968,0.002032
1.0539,descent,0.5555,0.097932,0.002068
1.0591,descent,0.5555,0.097930,0.002070
1.0643,descent,0.5555,0.097928,0.002072
1.0695,descent,0.5555,0.097910,0.002090
1.0747,descent,0.5555,0.097915,0.002085
1.0799,descent,0.5555,0.097904,0.002096
1.0805,descent,0.5808,0.097904,0.002096
1.0858,descent,0.5808,0.097873,0.002127
1.0910,descent,0.5808,0.097880,0.002120
1.0962,descent,0.5808,0.097869,0.002131
1.1013,descent,0.5808,0.097866,0.002134
1.1065,descent,0.5808,0.097845,0.002155
1.1117,descent,0.5808,0.097833,0.002167
1.1170,descent,0.5808,0.097831,0.002169
1.1221,descent,0.5808,0.097813,0.002187
1.1274,descent,0.5808,0.097808,0.002192
1.1326,descent,0.5808,0.097804,0.002196
1.1378,descent,0.5808,0.097787,0.002213
1.1430,descent,0.5808,0.097775,0.002225
1.1482,descent,0.5808,0.097760,0.002240
1.1535,descent,0.5808,0.097753,0.002247
1.1587,descent,0.5808,0.097734,0.002266
1.1640,descent,0.5808,0.097748,0.002252
1.1692,descent,0.5808,0.097742,0.002258
1.1703,descent,0.6056,0.097742,0.002258
1.1755,descent,0.6056,0.097707,0.002293
1.1807,descent,0.6056,0.097712,0.002288
1.1859,descent,0.6056,0.097706,0.002294
1.1911,descent,0.6056,0.097688,0.002312
1.1964,descent,0.6056,0.097679,0.002321
1.2016,descent,0.6056,0.097664,0.002336
1.2068,descent,0.6056,0.097654,0.002346
1.2120,descent,0.6056,0.097645,0.002355
1.2172,descent,0.6056,0.097645,0.002355
1.2225,descent,0.6056,0.097634,0.002366
1.2277,descent,0.6056,0.097619,0.002381
1.2329,descent,0.6056,0.097623,0.002377
1.2381,descent,0.6056,0.097589,0.002411
1.2433,descent,0.6056,0.097593,0.002407
1.2485,descent,0.6056,0.097582,0.002418
1.2537,descent,0.6056,0.097576,0.002424
1.2554,descent,0.6302,0.097574,0.002426
1.2606,descent,0.6302,0.097564,0.002436
1.2657,descent,0.6302,0.097547,0.002453
1.2710,descent,0.6302,0.097526,0.002474
1.2762,descent,0.6302,0.097513,0.002487
1.2814,descent,0.6302,0.097508,0.002492
1.2866,descent,0.6302,0.097506,0.002494
1.2919,descent,0.6302,0.097472,0.002528
1.2971,descent,0.6302,0.097485,0.002515
1.3023,descent,0.6302,0.097472,0.002528
1.3074,descent,0.6302,0.097457,0.002543
1.3126,descent,0.6302,0.097455,0.002545
1.3178,descent,0.6302,0.097412,0.002588
1.3230,descent,0.6302,0.097415,0.002585
1.3282,descent,0.6302,0.097407,0.002593
1.3334,descent,0.6302,0.097402,0.002598
1.3386,descent,0.6302,0.097373,0.002627
1.3438,descent,0.6302,0.097369,0.002631
1.3455,descent,0.6525,0.097364,0.002636
1.3506,descent,0.6525,0.097366,0.002634
1.3557,descent,0.6525,0.097346,0.002654
1.3608,descent,0.6525,0.097326,0.002674
1.3659,descent,0.6525,0.097335,0.002665
1.3711,descent,0.6525,0.097303,0.002697
1.3763,descent,0.6525,0.097302,0.002698
1.3814,descent,0.6525,0.097290,0.002710
1.3865,descent,0.6525,0.097281,0.002719
1.3916,descent,0.6525,0.097270,0.002730
1.3968,descent,0.6525,0.097278,0.002722
1.4020,descent,0.6525,0.097253,0.002747
1.4072,descent,0.6525,0.097245,0.002755
1.4124,descent,0.6525,0.097236,0.002764
1.4176,descent,0.6525,0.097223,0.002777
1.4228,descent,0.6525,0.097195,0.002805
1.4280,descent,0.6525,0.097191,0.002809
1.4332,descent,0.6525,0.097199,0.002801
1.4356,descent,0.6749,0.097181,0.002819
1.4408,descent,0.6749,0.097190,0.002810
1.4459,descent,0.6749,0.097186,0.002814
1.4510,descent,0.6749,0.097161,0.002839
1.4561,descent,0.6749,0.097158,0.002842
1.4612,descent,0.6749,0.097127,0.002873
1.4663,descent,0.6749,0.097142,0.002858
1.4714,descent,0.6749,0.097121,0.002879
1.4766,descent,0.6749,0.097117,0.002883
1.4818,descent,0.6749,0.097102,0.002898
1.4870,descent,0.6749,0.097093,0.002907
1.4922,descent,0.6749,0.097078,0.002922
1.4974,descent,0.6749,0.097059,0.002941
1.5026,descent,0.6749,0.097074,0.002926
1.5078,descent,0.6749,0.097062,0.002938
1.5130,descent,0.6749,0.097043,0.002957
1.5182,descent,0.6749,0.097031,0.002969
1.5234,descent,0.6749,0.097003,0.002997
1.5254,descent,0.6992,0.097015,0.002985
1.5307,descent,0.6992,0.097016,0.002984
1.5358,descent,0.6992,0.096986,0.003014
1.5409,descent,0.6992,0.096982,0.003018
1.5460,descent,0.6992,0.096978,0.003022
1.5512,descent,0.6992,0.096975,0.003025
1.5563,descent,0.6992,0.096958,0.003042
1.5614,descent,0.6992,0.096947,0.003053
1.5665,descent,0.6992,0.096934,0.003066
1.5717,descent,0.6992,0.096924,0.003076
1.5769,descent,0.6992,0.096905,0.003095
1.5821,descent,0.6992,0.096901,0.003099
1.5873,descent,0.6992,0.096887,0.003113
1.5925,descent,0.6992,0.096873,0.003127
1.5977,descent,0.6992,0.096869,0.003131
1.6031,descent,0.6992,0.096863,0.003137
1.6083,descent,0.6992,0.096858,0.003142
1.6105,descent,0.7211,0.096850,0.003150
1.6157,descent,0.7211,0.096838,0.003162
1.6209,descent,0.7211,0.096828,0.003172
1.6261,descent,0.7211,0.096823,0.003177
1.6312,descent,0.7211,0.096795,0.003205
1.6365,descent,0.7211,0.096807,0.003193
1.6417,descent,0.7211,0.096785,0.003215
1.6469,descent,0.7211,0.096765,0.003235
1.6521,descent,0.7211,0.096764,0.003236
1.6573,descent,0.7211,0.096746,0.003254
1.6625,descent,0.7211,0.096740,0.003260
1.6677,descent,0.7211,0.096730,0.003270
1.6730,descent,0.7211,0.096714,0.003286
1.6782,descent,0.7211,0.096709,0.003291
1.6834,descent,0.7211,0.096686,0.003314
1.6886,descent,0.7211,0.096684,0.003316
1.6939,descent,0.7211,0.096672,0.003328
1.6991,descent,0.7211,0.096663,0.003337
1.7003,descent,0.7416,0.096663,0.003337
1.7055,descent,0.7416,0.096656,0.003344
1.7107,descent,0.7416,0.096646,0.003354
1.7159,descent,0.7416,0.096628,0.003372
1.7211,descent,0.7416,0.096606,0.003394
1.7262,descent,0.7416,0.096608,0.003392
1.7314,descent,0.7416,0.096586,0.003414
1.7366,descent,0.7416,0.096584,0.003416
1.7418,descent,0.7416,0.096572,0.003428
1.7470,descent,0.7416,0.096565,0.003435
1.7522,descent,0.7416,0.096543,0.003457
1.7575,descent,0.7416,0.096532,0.003468
1.7627,descent,0.7416,0.096522,0.003478
1.7678,descent,0.7416,0.096517,0.003483
1.7730,descent,0.7416,0.096504,0.003496
1.7782,descent,0.7416,0.096501,0.003499
1.7833,descent,0.7416,0.096481,0.003519
1.7885,descent,0.7416,0.096485,0.003515
1.7903,descent,0.7627,0.096461,0.003539
1.7955,descent,0.7627,0.096462,0.003538
1.8007,descent,0.7627,0.096469,0.003531
1.8059,descent,0.7627,0.096437,0.003563
1.8111,descent,0.7627,0.096441,0.003559
1.8163,descent,0.7627,0.096426,0.003574
1.8215,descent,0.7627,0.096430,0.003570
1.8267,descent,0.7627,0.096406,0.003594
1.8318,descent,0.7627,0.096393,0.003607
1.8370,descent,0.7627,0.096391,0.003609
1.8421,descent,0.7627,0.096379,0.003621
1.8472,descent,0.7627,0.096352,0.003648
1.8524,descent,0.7627,0.096355,0.003645
1.8576,descent,0.7627,0.096338,0.003662
1.8628,descent,0.7627,0.096326,0.003674
1.8680,descent,0.7627,0.096304,0.003696
1.8732,descent,0.7627,0.096302,0.003698
1.8784,descent,0.7627,0.096287,0.003713
1.8805,descent,0.7840,0.096290,0.003710
1.8857,descent,0.7840,0.096284,0.003716
1.8910,descent,0.7840,0.096270,0.003730
1.8961,descent,0.7840,0.096265,0.003735
1.9013,descent,0.7840,0.096258,0.003742
1.9064,descent,0.7840,0.096228,0.003772
1.9116,descent,0.7840,0.096231,0.003769
1.9167,descent,0.7840,0.096205,0.003795
1.9218,descent,0.7840,0.096211,0.003789
1.9270,descent,0.7840,0.096195,0.003805
1.9321,descent,0.7840,0.096190,0.003810
1.9372,descent,0.7840,0.096177,0.003823
1.9423,descent,0.7840,0.096160,0.003840
1.9474,descent,0.7840,0.096132,0.003868
1.9525,descent,0.7840,0.096142,0.003858
1.9576,descent,0.7840,0.096144,0.003856
1.9627,descent,0.7840,0.096123,0.003877
1.9680,descent,0.7840,0.096098,0.003902
1.9704,descent,0.8052,0.096109,0.003891
1.9756,descent,0.8052,0.096103,0.003897
1.9807,descent,0.8052,0.096092,0.003908
1.9859,descent,0.8052,0.096072,0.003928
1.9910,descent,0.8052,0.096068,0.003932
1.9961,descent,0.8052,0.096057,0.003943
2.0013,descent,0.8052,0.096044,0.003956
2.0064,descent,0.8052,0.096039,0.003961
2.0116,descent,0.8052,0.096020,0.003980
2.0167,descent,0.8052,0.096004,0.003996
2.0219,descent,0.8052,0.096009,0.003991
2.0271,descent,0.8052,0.096007,0.003993
2.0323,descent,0.8052,0.095983,0.004017
2.0375,descent,0.8052,0.095981,0.004019
2.0427,descent,0.8052,0.095968,0.004032
2.0479,descent,0.8052,0.095954,0.004046
2.0531,descent,0.8052,0.095952,0.004048
2.0553,descent,0.8250,0.095928,0.004072
2.0605,descent,0.8250,0.095936,0.004064
2.0656,descent,0.8250,0.095923,0.004077
2.0707,descent,0.8250,0.095906,0.004094
2.0758,descent,0.8250,0.095893,0.004107
2.0809,descent,0.8250,0.095876,0.004124
2.0861,descent,0.8250,0.095879,0.004121
2.0912,descent,0.8250,0.095880,0.004120
2.0964,descent,0.8250,0.095859,0.004141
2.1016,descent,0.8250,0.095850,0.004150
2.1068,descent,0.8250,0.095834,0.004166
2.1119,descent,0.8250,0.095831,0.004169
2.1171,descent,0.8250,0.095822,0.004178
2.1223,descent,0.8250,0.095812,0.004188
2.1274,descent,0.8250,0.095792,0.004208
2.1326,descent,0.8250,0.095780,0.004220
2.1378,descent,0.8250,0.095770,0.004230
2.1430,descent,0.8250,0.095781,0.004219
2.1454,descent,0.8438,0.095769,0.004231
2.1506,descent,0.8438,0.095754,0.004246
2.1557,descent,0.8438,0.095750,0.004250
2.1609,descent,0.8438,0.095716,0.004284
2.1661,descent,0.8438,0.095735,0.004265
2.1713,descent,0.8438,0.095719,0.004281
2.1764,descent,0.8438,0.095713,0.004287
2.1817,descent,0.8438,0.095673,0.004327
2.1869,descent,0.8438,0.095688,0.004312
2.1920,descent,0.8438,0.095673,0.004327
2.1972,descent,0.8438,0.095682,0.004318
2.2024,descent,0.8438,0.095653,0.004347
2.2075,descent,0.8438,0.095647,0.004353
2.2127,descent,0.8438,0.095631,0.004369
2.2178,descent,0.8438,0.095639,0.004361
2.2229,descent,0.8438,0.095636,0.004364
2.2280,descent,0.8438,0.095609,0.004391
2.2331,descent,0.8438,0.095594,0.004406
2.2354,descent,0.8629,0.095596,0.004404
2.2406,descent,0.8629,0.095594,0.004406
2.2458,descent,0.8629,0.095567,0.004433
2.2510,descent,0.8629,0.095567,0.004433
2.2561,descent,0.8629,0.095531,0.004469
2.2613,descent,0.8629,0.095531,0.004469
2.2665,descent,0.8629,0.095517,0.004483
2.2717,descent,0.8629,0.095523,0.004477
2.2768,descent,0.8629,0.095508,0.004492
2.2820,descent,0.8629,0.095488,0.004512
2.2872,descent,0.8629,0.095464,0.004536
2.2924,descent,0.8629,0.095483,0.004517
2.2976,descent,0.8629,0.095459,0.004541
2.3028,descent,0.8629,0.095458,0.004542
2.3080,descent,0.8629,0.095449,0.004551
2.3132,descent,0.8629,0.095449,0.004551
2.3184,descent,0.8629,0.095417,0.004583
2.3236,descent,0.8629,0.095413,0.004587
2.3254,descent,0.8817,0.095406,0.004594
2.3306,descent,0.8817,0.095398,0.004602
2.3358,descent,0.8817,0.095387,0.004613
2.3410,descent,0.8817,0.095369,0.004631
2.3461,descent,0.8817,0.095365,0.004635
2.3513,descent,0.8817,0.095367,0.004633
2.3565,descent,0.8817,0.095333,0.004667
2.3618,descent,0.8817,0.095326,0.004674
2.3670,descent,0.8817,0.095328,0.004672
2.3721,descent,0.8817,0.095328,0.004672
2.3774,descent,0.8817,0.095303,0.004697
2.3825,descent,0.8817,0.095294,0.004706
2.3877,descent,0.8817,0.095270,0.004730
2.3929,descent,0.8817,0.095266,0.004734
2.3981,descent,0.8817,0.095271,0.004729
2.4033,descent,0.8817,0.095257,0.004743
2.4085,descent,0.8817,0.095250,0.004750
2.4137,descent,0.8817,0.095214,0.004786
2.4155,descent,0.8985,0.095243,0.004757
2.4206,descent,0.8985,0.095215,0.004785
2.4258,descent,0.8985,0.095205,0.004795
2.4310,descent,0.8985,0.095204,0.004796
2.4362,descent,0.8985,0.095194,0.004806
2.4413,descent,0.8985,0.095194,0.004806
2.4465,descent,0.8985,0.095168,0.004832
2.4517,descent,0.8985,0.095162,0.004838
2.4568,descent,0.8985,0.095150,0.004850
2.4620,descent,0.8985,0.095145,0.004855
2.4672,descent,0.8985,0.095134,0.004866
2.4724,descent,0.8985,0.095121,0.004879
2.4775,descent,0.8985,0.095127,0.004873
2.4827,descent,0.8985,0.095104,0.004896
2.4879,descent,0.8985,0.095090,0.004910
2.4930,descent,0.8985,0.095093,0.004907
2.4982,descent,0.8985,0.095063,0.004937
2.5034,descent,0.8985,0.095050,0.004950
2.5053,descent,0.9160,0.095055,0.004945
2.5105,descent,0.9160,0.095040,0.004960
2.5156,descent,0.9160,0.095030,0.004970
2.5208,descent,0.9160,0.095023,0.004977
2.5260,descent,0.9160,0.095006,0.004994
2.5312,descent,0.9160,0.094986,0.005014
2.5363,descent,0.9160,0.094997,0.005003
2.5415,descent,0.9160,0.094974,0.005026
2.5467,descent,0.9160,0.094957,0.005043
2.5519,descent,0.9160,0.094953,0.005047
2.5571,descent,0.9160,0.094941,0.005059
2.5623,descent,0.9160,0.094934,0.005066
2.5675,descent,0.9160,0.094929,0.005071
2.5727,descent,0.9160,0.094911,0.005089
2.5779,descent,0.9160,0.094910,0.005090
2.5830,descent,0.9160,0.094885,0.005115
2.5882,descent,0.9160,0.094902,0.005098
2.5934,descent,0.9160,0.094885,0.005115
2.5954,descent,0.9347,0.094871,0.005129
2.6006,descent,0.9347,0.094867,0.005133
2.6058,descent,0.9347,0.094866,0.005134
2.6110,descent,0.9347,0.094864,0.005136
2.6161,descent,0.9347,0.094837,0.005163
2.6213,descent,0.9347,0.094836,0.005164
2.6265,descent,0.9347,0.094825,0.005175
2.6316,descent,0.9347,0.094814,0.005186
2.6368,descent,0.9347,0.094805,0.005195
2.6420,descent,0.9347,0.094804,0.005196
2.6472,descent,0.9347,0.094792,0.005208
2.6524,descent,0.9347,0.094776,0.005224
2.6576,descent,0.9347,0.094770,0.005230
2.6628,descent,0.9347,0.094766,0.005234
2.6680,descent,0.9347,0.094745,0.005255
2.6732,descent,0.9347,0.094749,0.005251
2.6784,descent,0.9347,0.094728,0.005272
2.6836,descent,0.9347,0.094711,0.005289
2.6853,descent,0.9538,0.094715,0.005285
2.6905,descent,0.9538,0.094702,0.005298
2.6957,descent,0.9538,0.094672,0.005328
2.7009,descent,0.9538,0.094675,0.005325
2.7061,descent,0.9538,0.094650,0.005350
2.7113,descent,0.9538,0.094631,0.005369
2.7165,descent,0.9538,0.094635,0.005365
2.7217,descent,0.9538,0.094618,0.005382
2.7269,descent,0.9538,0.094633,0.005367
2.7320,descent,0.9538,0.094599,0.005401
2.7372,descent,0.9538,0.094580,0.005420
2.7424,descent,0.9538,0.094577,0.005423
2.7476,descent,0.9538,0.094550,0.005450
2.7528,descent,0.9538,0.094550,0.005450
2.7580,descent,0.9538,0.094533,0.005467
2.7632,descent,0.9538,0.094544,0.005456
2.7684,descent,0.9538,0.094511,0.005489
2.7703,descent,0.9725,0.094517,0.005483
2.7755,descent,0.9725,0.094514,0.005486
2.7807,descent,0.9725,0.094485,0.005515
2.7859,descent,0.9725,0.094480,0.005520
2.7911,descent,0.9725,0.094471,0.005529
2.7963,descent,0.9725,0.094474,0.005526
2.8015,descent,0.9725,0.094448,0.005552
2.8067,descent,0.9725,0.094435,0.005565
2.8130,descent,0.9725,0.094434,0.005566
2.8181,descent,0.9725,0.094425,0.005575
2.8233,descent,0.9725,0.094399,0.005601
2.8284,descent,0.9725,0.094409,0.005591
2.8336,descent,0.9725,0.094403,0.005597
2.8388,descent,0.9725,0.094385,0.005615
2.8440,descent,0.9725,0.094373,0.005627
2.8492,descent,0.9725,0.094360,0.005640
2.8543,descent,0.9725,0.094371,0.005629
2.8595,descent,0.9725,0.094349,0.005651
2.8602,descent,0.9883,0.094349,0.005651
2.8654,descent,0.9883,0.094345,0.005655
2.8706,descent,0.9883,0.094336,0.005664
2.8758,descent,0.9883,0.094321,0.005679
2.8810,descent,0.9883,0.094320,0.005680
2.8861,descent,0.9883,0.094309,0.005691
2.8913,descent,0.9883,0.094306,0.005694
2.8965,descent,0.9883,0.094289,0.005711
2.9017,descent,0.9883,0.094281,0.005719
2.9069,descent,0.9883,0.094261,0.005739
2.9121,descent,0.9883,0.094248,0.005752
2.9173,descent,0.9883,0.094252,0.005748
2.9225,descent,0.9883,0.094238,0.005762
2.9277,descent,0.9883,0.094244,0.005756
2.9328,descent,0.9883,0.094208,0.005792
2.9380,descent,0.9883,0.094199,0.005801
2.9432,descent,0.9883,0.094183,0.005817
2.9484,descent,0.9883,0.094161,0.005839
2.9505,descent,1.0062,0.094171,0.005829
2.9558,descent,1.0062,0.094164,0.005836
2.9610,descent,1.0062,0.094149,0.005851
2.9662,descent,1.0062,0.094130,0.005870
2.9714,descent,1.0062,0.094142,0.005858
2.9766,descent,1.0062,0.094125,0.005875
2.9818,descent,1.0062,0.094111,0.005889
2.9870,descent,1.0062,0.094089,0.005911
2.9922,descent,1.0062,0.094087,0.005913
2.9974,descent,1.0062,0.094080,0.005920
3.0026,descent,1.0062,0.094062,0.005938
3.0078,descent,1.0062,0.094041,0.005959
3.0130,descent,1.0062,0.094032,0.005968
3.0182,descent,1.0062,0.094034,0.005966
3.0234,descent,1.0062,0.094015,0.005985
3.0286,descent,1.0062,0.093990,0.006010
3.0338,descent,1.0062,0.093978,0.006022
