Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
6.9978,descent,2.3766,0.086047,0.013953
7.0029,descent,2.3766,0.086037,0.013963
7.0081,descent,2.3766,0.086031,0.013969
7.0133,descent,2.3766,0.086026,0.013974
7.0185,descent,2.3766,0.086011,0.013989
7.0237,descent,2.3766,0.086009,0.013991
7.0289,descent,2.3766,0.086009,0.013991
7.0341,descent,2.3766,0.085986,0.014014
7.0392,descent,2.3766,0.085988,0.014012
7.0444,descent,2.3766,0.085963,0.014037
7.0496,descent,2.3766,0.085944,0.014056
7.0547,descent,2.3766,0.085943,0.014057
7.0599,descent,2.3766,0.085939,0.014061
7.0623,descent,2.3835,0.085933,0.014067
7.0675,descent,2.3835,0.085924,0.014076
7.0727,descent,2.3835,0.085917,0.014083
7.0778,descent,2.3835,0.085902,0.014098
7.0830,descent,2.3835,0.085896,0.014104
7.0882,descent,2.3835,0.085891,0.014109
7.0934,descent,2.3835,0.085892,0.014108
7.0987,descent,2.3835,0.085881,0.014119
7.1039,descent,2.3835,0.085855,0.014145
7.1092,descent,2.3835,0.085849,0.014151
7.1144,descent,2.3835,0.085839,0.014161
7.1197,descent,2.3835,0.085820,0.014180
7.1249,descent,2.3835,0.085820,0.014180
7.1301,descent,2.3835,0.085815,0.014185
7.1353,descent,2.3835,0.085787,0.014213
7.1405,descent,2.3835,0.085775,0.014225
7.1457,descent,2.3835,0.085774,0.014226
7.1473,descent,2.3907,0.085767,0.014233
7.1525,descent,2.3907,0.085759,0.014241
7.1577,descent,2.3907,0.085746,0.014254
7.1629,descent,2.3907,0.085733,0.014267
7.1681,descent,2.3907,0.085728,0.014272
7.1733,descent,2.3907,0.085704,0.014296
7.1785,descent,2.3907,0.085689,0.014311
7.1836,descent,2.3907,0.085696,0.014304
7.1888,descent,2.3907,0.085676,0.014324
7.1939,descent,2.3907,0.085672,0.014328
7.1991,descent,2.3907,0.085664,0.014336
7.2043,descent,2.3907,0.085645,0.014355
7.2095,descent,2.3907,0.085636,0.014364
7.2146,descent,2.3907,0.085636,0.014364
7.2197,descent,2.3907,0.085621,0.014379
7.2248,descent,2.3907,0.085605,0.014395
7.2299,descent,2.3907,0.085602,0.014398
7.2350,descent,2.3907,0.085609,0.014391
7.2373,descent,2.3979,0.085567,0.014433
7.2424,descent,2.3979,0.085565,0.014435
7.2475,descent,2.3979,0.085557,0.014443
7.2526,descent,2.3979,0.085562,0.014438
7.2577,descent,2.3979,0.085545,0.014455
7.2628,descent,2.3979,0.085539,0.014461
7.2679,descent,2.3979,0.085519,0.014481
7.2730,descent,2.3979,0.085519,0.014481
7.2781,descent,2.3979,0.085518,0.014482
7.2832,descent,2.3979,0.085497,0.014503
7.2883,descent,2.3979,0.085480,0.014520
7.2934,descent,2.3979,0.085480,0.014520
7.2985,descent,2.3979,0.085450,0.014550
7.3036,descent,2.3979,0.085470,0.014530
7.3087,descent,2.3979,0.085433,0.014567
7.3138,descent,2.3979,0.085425,0.014575
7.3189,descent,2.3979,0.085422,0.014578
7.3240,descent,2.3979,0.085403,0.014597
7.3271,descent,2.4030,0.085410,0.014590
7.3323,descent,2.4030,0.085399,0.014601
7.3374,descent,2.4030,0.085374,0.014626
7.3425,descent,2.4030,0.085376,0.014624
7.3476,descent,2.4030,0.085358,0.014642
7.3529,descent,2.4030,0.085354,0.014646
7.3582,descent,2.4030,0.085350,0.014650
7.3635,descent,2.4030,0.085333,0.014667
7.3688,descent,2.4030,0.085315,0.014685
7.3740,descent,2.4030,0.085312,0.014688
7.3792,descent,2.4030,0.085284,0.014716
7.3845,descent,2.4030,0.085304,0.014696
7.3896,descent,2.4030,0.085278,0.014722
7.3948,descent,2.4030,0.085263,0.014737
7.3999,descent,2.4030,0.085267,0.014733
7.4051,descent,2.4030,0.085241,0.014759
7.4104,descent,2.4030,0.085241,0.014759
7.4156,descent,2.4030,0.085242,0.014758
7.4172,descent,2.4075,0.085215,0.014785
7.4224,descent,2.4075,0.085218,0.014782
7.4276,descent,2.4075,0.085223,0.014777
7.4328,descent,2.4075,0.085181,0.014819
7.4380,descent,2.4075,0.085161,0.014839
7.4431,descent,2.4075,0.085164,0.014836
7.4484,descent,2.4075,0.085173,0.014827
7.4536,descent,2.4075,0.085146,0.014854
7.4588,descent,2.4075,0.085148,0.014852
7.4640,descent,2.4075,0.085133,0.014867
7.4691,descent,2.4075,0.085132,0.014868
7.4743,descent,2.4075,0.085120,0.014880
7.4796,descent,2.4075,0.085105,0.014895
7.4848,descent,2.4075,0.085103,0.014897
7.4900,descent,2.4075,0.085095,0.014905
7.4951,descent,2.4075,0.085080,0.014920
7.5003,descent,2.4075,0.085070,0.014930
7.5055,descent,2.4075,0.085067,0.014933
7.5074,descent,2.4122,0.085062,0.014938
7.5126,descent,2.4122,0.085028,0.014972
7.5178,descent,2.4122,0.085040,0.014960
7.5230,descent,2.4122,0.085020,0.014980
7.5282,descent,2.4122,0.085018,0.014982
7.5334,descent,2.4122,0.085012,0.014988
7.5386,descent,2.4122,0.084995,0.015005
7.5438,descent,2.4122,0.084979,0.015021
7.5489,descent,2.4122,0.084961,0.015039
7.5541,descent,2.4122,0.084982,0.015018
7.5593,descent,2.4122,0.084952,0.015048
7.5645,descent,2.4122,0.084930,0.015070
7.5697,descent,2.4122,0.084911,0.015089
7.5749,descent,2.4122,0.084899,0.015101
7.5801,descent,2.4122,0.084914,0.015086
7.5852,descent,2.4122,0.084879,0.015121
7.5904,descent,2.4122,0.084889,0.015111
7.5956,descent,2.4122,0.084870,0.015130
7.5973,descent,2.4175,0.084864,0.015136
7.6026,descent,2.4175,0.084848,0.015152
7.6078,descent,2.4175,0.084827,0.015173
7.6130,descent,2.4175,0.084825,0.015175
7.6183,descent,2.4175,0.084823,0.015177
7.6235,descent,2.4175,0.084804,0.015196
7.6287,descent,2.4175,0.084781,0.015219
7.6339,descent,2.4175,0.084782,0.015218
7.6391,descent,2.4175,0.084779,0.015221
7.6443,descent,2.4175,0.084767,0.015233
7.6494,descent,2.4175,0.084768,0.015232
7.6546,descent,2.4175,0.084745,0.015255
7.6598,descent,2.4175,0.084732,0.015268
7.6650,descent,2.4175,0.084731,0.015269
7.6702,descent,2.4175,0.084727,0.015273
7.6753,descent,2.4175,0.084705,0.015295
7.6804,descent,2.4175,0.084699,0.015301
7.6856,descent,2.4175,0.084670,0.015330
7.6872,descent,2.4199,0.084681,0.015319
7.6924,descent,2.4199,0.084662,0.015338
7.6976,descent,2.4199,0.084653,0.015347
7.7027,descent,2.4199,0.084655,0.015345
7.7079,descent,2.4199,0.084639,0.015361
7.7131,descent,2.4199,0.084645,0.015355
7.7183,descent,2.4199,0.084625,0.015375
7.7236,descent,2.4199,0.084612,0.015388
7.7289,descent,2.4199,0.084601,0.015399
7.7341,descent,2.4199,0.084608,0.015392
7.7393,descent,2.4199,0.084599,0.015401
7.7445,descent,2.4199,0.084574,0.015426
7.7497,descent,2.4199,0.084568,0.015432
7.7549,descent,2.4199,0.084563,0.015437
7.7600,descent,2.4199,0.084541,0.015459
7.7652,descent,2.4199,0.084535,0.015465
7.7704,descent,2.4199,0.084522,0.015478
7.7756,descent,2.4199,0.084513,0.015487
7.7771,descent,2.4220,0.084516,0.015484
7.7823,descent,2.4220,0.084507,0.015493
7.7875,descent,2.4220,0.084501,0.015499
7.7927,descent,2.4220,0.084494,0.015506
7.7979,descent,2.4220,0.084470,0.015530
7.8031,descent,2.4220,0.084464,0.015536
7.8082,descent,2.4220,0.084460,0.015540
7.8134,descent,2.4220,0.084431,0.015569
7.8186,descent,2.4220,0.084441,0.015559
7.8238,descent,2.4220,0.084417,0.015583
7.8290,descent,2.4220,0.084398,0.015602
7.8341,descent,2.4220,0.084387,0.015613
7.8393,descent,2.4220,0.084367,0.015633
7.8444,descent,2.4220,0.084385,0.015615
7.8495,descent,2.4220,0.084355,0.015645
7.8546,descent,2.4220,0.084331,0.015669
7.8597,descent,2.4220,0.084331,0.015669
7.8649,descent,2.4220,0.084301,0.015699
7.8672,descent,2.4259,0.084318,0.015682
7.8724,descent,2.4259,0.084310,0.015690
7.8775,descent,2.4259,0.084292,0.015708
7.8826,descent,2.4259,0.084299,0.015701
7.8877,descent,2.4259,0.084273,0.015727
7.8928,descent,2.4259,0.084257,0.015743
7.8980,descent,2.4259,0.084273,0.015727
7.9032,descent,2.4259,0.084237,0.015763
7.9084,descent,2.4259,0.084235,0.015765
7.9135,descent,2.4259,0.084215,0.015785
7.9187,descent,2.4259,0.084215,0.015785
7.9239,descent,2.4259,0.084213,0.015787
7.9291,descent,2.4259,0.084202,0.015798
7.9342,descent,2.4259,0.084191,0.015809
7.9394,descent,2.4259,0.084179,0.015821
7.9446,descent,2.4259,0.084186,0.015814
7.9498,descent,2.4259,0.084172,0.015828
7.9522,descent,2.4278,0.084149,0.015851
7.9574,descent,2.4278,0.084134,0.015866
7.9626,descent,2.4278,0.084142,0.015858
7.9678,descent,2.4278,0.084112,0.015888
7.9730,descent,2.4278,0.084110,0.015890
7.9782,descent,2.4278,0.084102,0.015898
7.9833,descent,2.4278,0.084091,0.015909
7.9885,descent,2.4278,0.084076,0.015924
7.9937,descent,2.4278,0.084060,0.015940
7.9988,descent,2.4278,0.084046,0.015954
8.0040,descent,2.4278,0.084060,0.015940
8.0093,descent,2.4278,0.084035,0.015965
8.0144,descent,2.4278,0.084027,0.015973
8.0196,descent,2.4278,0.084023,0.015977
8.0247,descent,2.4278,0.083995,0.016005
8.0299,descent,2.4278,0.084003,0.015997
8.0351,descent,2.4278,0.083990,0.016010
8.0403,descent,2.4278,0.083969,0.016031
8.0422,descent,2.4301,0.083974,0.016026
8.0475,descent,2.4301,0.083966,0.016034
8.0528,descent,2.4301,0.083946,0.016054
8.0580,descent,2.4301,0.083939,0.016061
8.0634,descent,2.4301,0.083929,0.016071
8.0687,descent,2.4301,0.083915,0.016085
8.0740,descent,2.4301,0.083917,0.016083
8.0792,descent,2.4301,0.083889,0.016111
8.0845,descent,2.4301,0.083881,0.016119
8.0898,descent,2.4301,0.083878,0.016122
8.0952,descent,2.4301,0.083865,0.016135
8.1005,descent,2.4301,0.083861,0.016139
8.1059,descent,2.4301,0.083854,0.016146
8.1112,descent,2.4301,0.083833,0.016167
8.1167,descent,2.4301,0.083822,0.016178
8.1221,descent,2.4301,0.083823,0.016177
8.1274,descent,2.4301,0.083787,0.016213
8.1326,descent,2.4326,0.083801,0.016199
8.1380,descent,2.4326,0.083784,0.016216
8.1433,descent,2.4326,0.083756,0.016244
8.1487,descent,2.4326,0.083747,0.016253
8.1540,descent,2.4326,0.083748,0.016252
8.1593,descent,2.4326,0.083751,0.016249
8.1647,descent,2.4326,0.083733,0.016267
8.1700,descent,2.4326,0.083728,0.016272
8.1753,descent,2.4326,0.083688,0.016312
8.1807,descent,2.4326,0.083695,0.016305
8.1860,descent,2.4326,0.083674,0.016326
8.1913,descent,2.4326,0.083668,0.016332
8.1966,descent,2.4326,0.083652,0.016348
8.2019,descent,2.4326,0.083649,0.016351
8.2072,descent,2.4326,0.083638,0.016362
8.2125,descent,2.4326,0.083635,0.016365
8.2177,descent,2.4326,0.083612,0.016388
8.2225,descent,2.4349,0.083605,0.016395
8.2278,descent,2.4349,0.083599,0.016401
8.2331,descent,2.4349,0.083595,0.016405
8.2383,descent,2.4349,0.083565,0.016435
8.2436,descent,2.4349,0.083569,0.016431
8.2490,descent,2.4349,0.083572,0.016428
8.2543,descent,2.4349,0.083558,0.016442
8.2596,descent,2.4349,0.083546,0.016454
8.2649,descent,2.4349,0.083528,0.016472
8.2717,descent,2.4349,0.083518,0.016482
8.2770,descent,2.4349,0.083503,0.016497
8.2823,descent,2.4349,0.083509,0.016491
8.2891,descent,2.4349,0.083485,0.016515
8.2945,descent,2.4349,0.083475,0.016525
8.2998,descent,2.4349,0.083455,0.016545
8.3051,descent,2.4349,0.083459,0.016541
8.3077,descent,2.4376,0.083444,0.016556
8.3130,descent,2.4376,0.083438,0.016562
8.3183,descent,2.4376,0.083421,0.016579
8.3236,descent,2.4376,0.083415,0.016585
8.3288,descent,2.4376,0.083410,0.016590
8.3340,descent,2.4376,0.083397,0.016603
8.3391,descent,2.4376,0.083387,0.016613
8.3443,descent,2.4376,0.083363,0.016637
8.3495,descent,2.4376,0.083361,0.016639
8.3546,descent,2.4376,0.083353,0.016647
8.3598,descent,2.4376,0.083339,0.016661
8.3649,descent,2.4376,0.083319,0.016681
8.3701,descent,2.4376,0.083323,0.016677
8.3754,descent,2.4376,0.083294,0.016706
8.3808,descent,2.4376,0.083299,0.016701
8.3861,descent,2.4376,0.083294,0.016706
8.3914,descent,2.4376,0.083285,0.016715
8.3966,descent,2.4376,0.083275,0.016725
8.3972,descent,2.4391,0.083268,0.016732
8.4025,descent,2.4391,0.083256,0.016744
8.4078,descent,2.4391,0.083231,0.016769
8.4131,descent,2.4391,0.083239,0.016761
8.4185,descent,2.4391,0.083230,0.016770
8.4239,descent,2.4391,0.083217,0.016783
8.4292,descent,2.4391,0.083197,0.016803
8.4344,descent,2.4391,0.083196,0.016804
8.4398,descent,2.4391,0.083168,0.016832
8.4452,descent,2.4391,0.083154,0.016846
8.4506,descent,2.4391,0.083159,0.016841
8.4559,descent,2.4391,0.083153,0.016847
8.4612,descent,2.4391,0.083144,0.016856
8.4666,descent,2.4391,0.083128,0.016872
8.4720,descent,2.4391,0.083128,0.016872
8.4773,descent,2.4391,0.083121,0.016879
8.4837,descent,2.4391,0.083108,0.016892
8.4876,descent,2.4402,0.083088,0.016912
8.4930,descent,2.4402,0.083073,0.016927
8.4983,descent,2.4402,0.083076,0.016924
8.5036,descent,2.4402,0.083057,0.016943
8.5089,descent,2.4402,0.083049,0.016951
8.5142,descent,2.4402,0.083030,0.016970
8.5196,descent,2.4402,0.083031,0.016969
8.5254,descent,2.4402,0.083002,0.016998
8.5307,descent,2.4402,0.083011,0.016989
8.5361,descent,2.4402,0.082987,0.017013
8.5415,descent,2.4402,0.082998,0.017002
8.5469,descent,2.4402,0.082989,0.017011
8.5522,descent,2.4402,0.082960,0.017040
8.5575,descent,2.4402,0.082957,0.017043
8.5627,descent,2.4402,0.082950,0.017050
8.5678,descent,2.4402,0.082929,0.017071
8.5731,descent,2.4402,0.082930,0.017070
8.5784,descent,2.4402,0.082916,0.017084
8.5792,descent,2.4423,0.082910,0.017090
8.5846,descent,2.4423,0.082896,0.017104
8.5899,descent,2.4423,0.082875,0.017125
8.5953,descent,2.4423,0.082873,0.017127
8.6007,descent,2.4423,0.082872,0.017128
8.6059,descent,2.4423,0.082840,0.017160
8.6113,descent,2.4423,0.082840,0.017160
8.6166,descent,2.4423,0.082829,0.017171
8.6220,descent,2.4423,0.082829,0.017171
8.6278,descent,2.4423,0.082805,0.017195
8.6331,descent,2.4423,0.082804,0.017196
8.6384,descent,2.4423,0.082776,0.017224
8.6438,descent,2.4423,0.082778,0.017222
8.6492,descent,2.4423,0.082777,0.017223
8.6545,descent,2.4423,0.082759,0.017241
8.6599,descent,2.4423,0.082739,0.017261
8.6625,descent,2.4444,0.082728,0.017272
8.6679,descent,2.4444,0.082727,0.017273
8.6731,descent,2.4444,0.082720,0.017280
8.6785,descent,2.4444,0.082700,0.017300
8.6838,descent,2.4444,0.082695,0.017305
8.6891,descent,2.4444,0.082678,0.017322
8.6945,descent,2.4444,0.082665,0.017335
8.6998,descent,2.4444,0.082661,0.017339
8.7052,descent,2.4444,0.082643,0.017357
8.7106,descent,2.4444,0.082644,0.017356
8.7160,descent,2.4444,0.082634,0.017366
8.7213,descent,2.4444,0.082604,0.017396
8.7267,descent,2.4444,0.082612,0.017388
8.7320,descent,2.4444,0.082596,0.017404
8.7374,descent,2.4444,0.082587,0.017413
8.7427,descent,2.4444,0.082574,0.017426
8.7479,descent,2.4444,0.082559,0.017441
8.7526,descent,2.4444,0.082547,0.017453
8.7579,descent,2.4444,0.082555,0.017445
8.7632,descent,2.4444,0.082528,0.017472
8.7684,descent,2.4444,0.082530,0.017470
8.7737,descent,2.4444,0.082517,0.017483
8.7791,descent,2.4444,0.082499,0.017501
8.7844,descent,2.4444,0.082487,0.017513
8.7925,descent,2.4444,0.082490,0.017510
8.7978,descent,2.4444,0.082475,0.017525
8.8031,descent,2.4444,0.082461,0.017539
8.8084,descent,2.4444,0.082447,0.017553
8.8137,descent,2.4444,0.082429,0.017571
8.8190,descent,2.4444,0.082434,0.017566
8.8243,descent,2.4444,0.082420,0.017580
8.8297,descent,2.4444,0.082422,0.017578
8.8349,descent,2.4444,0.082401,0.017599
8.8400,descent,2.4444,0.082385,0.017615
8.8422,descent,2.4453,0.082388,0.017612
8.8474,descent,2.4453,0.082361,0.017639
8.8527,descent,2.4453,0.082367,0.017633
8.8580,descent,2.4453,0.082353,0.017647
8.8632,descent,2.4453,0.082329,0.017671
8.8685,descent,2.4453,0.082327,0.017673
8.8737,descent,2.4453,0.082312,0.017688
8.8789,descent,2.4453,0.082298,0.017702
8.8841,descent,2.4453,0.082294,0.017706
8.8899,descent,2.4453,0.082281,0.017719
8.8951,descent,2.4453,0.082258,0.017742
8.9003,descent,2.4453,0.082263,0.017737
8.9059,descent,2.4453,0.082246,0.017754
8.9111,descent,2.4453,0.082243,0.017757
8.9163,descent,2.4453,0.082224,0.017776
8.9214,descent,2.4453,0.082215,0.017785
8.9265,descent,2.4453,0.082211,0.017789
8.9317,descent,2.4453,0.082187,0.017813
8.9324,descent,2.4482,0.082187,0.017813
8.9375,descent,2.4482,0.082185,0.017815
8.9427,descent,2.4482,0.082175,0.017825
8.9478,descent,2.4482,0.082166,0.017834
8.9528,descent,2.4482,0.082156,0.017844
8.9580,descent,2.4482,0.082137,0.017863
8.9631,descent,2.4482,0.082148,0.017852
8.9682,descent,2.4482,0.082132,0.017868
8.9734,descent,2.4482,0.082115,0.017885
8.9787,descent,2.4482,0.082105,0.017895
8.9840,descent,2.4482,0.082109,0.017891
8.9892,descent,2.4482,0.082093,0.017907
8.9944,descent,2.4482,0.082074,0.017926
8.9997,descent,2.4482,0.082066,0.017934
9.0048,descent,2.4482,0.082056,0.017944
9.0099,descent,2.4482,0.082057,0.017943
9.0150,descent,2.4482,0.082033,0.017967
9.0203,descent,2.4482,0.082029,0.017971
9.0228,descent,2.4489,0.082021,0.017979
9.0280,descent,2.4489,0.082030,0.017970
9.0332,descent,2.4489,0.081997,0.018003
9.0384,descent,2.4489,0.081992,0.018008
9.0436,descent,2.4489,0.081971,0.018029
9.0489,descent,2.4489,0.081972,0.018028
9.0541,descent,2.4489,0.081965,0.018035
9.0592,descent,2.4489,0.081940,0.018060
9.0644,descent,2.4489,0.081933,0.018067
9.0695,descent,2.4489,0.081926,0.018074
9.0747,descent,2.4489,0.081909,0.018091
9.0800,descent,2.4489,0.081889,0.018111
9.0852,descent,2.4489,0.081884,0.018116
9.0904,descent,2.4489,0.081864,0.018136
9.0956,descent,2.4489,0.081884,0.018116
9.1029,descent,2.4489,0.081856,0.018144
9.1082,descent,2.4489,0.081842,0.018158
9.1124,descent,2.4485,0.081834,0.018166
9.1177,descent,2.4485,0.081832,0.018168
9.1253,descent,2.4485,0.081801,0.018199
9.1306,descent,2.4485,0.081797,0.018203
9.1358,descent,2.4485,0.081792,0.018208
9.1411,descent,2.4485,0.081791,0.018209
9.1465,descent,2.4485,0.081761,0.018239
9.1518,descent,2.4485,0.081758,0.018242
9.1575,descent,2.4485,0.081754,0.018246
9.1628,descent,2.4485,0.081736,0.018264
9.1680,descent,2.4485,0.081734,0.018266
9.1748,descent,2.4485,0.081727,0.018273
9.1801,descent,2.4485,0.081705,0.018295
9.1854,descent,2.4485,0.081691,0.018309
9.1906,descent,2.4485,0.081684,0.018316
9.1960,descent,2.4485,0.081683,0.018317
9.2013,descent,2.4485,0.081644,0.018356
9.2023,descent,2.4492,0.081644,0.018356
9.2075,descent,2.4492,0.081649,0.018351
9.2128,descent,2.4492,0.081647,0.018353
9.2181,descent,2.4492,0.081630,0.018370
9.2233,descent,2.4492,0.081606,0.018394
9.2285,descent,2.4492,0.081605,0.018395
9.2337,descent,2.4492,0.081602,0.018398
9.2389,descent,2.4492,0.081597,0.018403
9.2442,descent,2.4492,0.081579,0.018421
9.2494,descent,2.4492,0.081567,0.018433
9.2546,descent,2.4492,0.081558,0.018442
9.2600,descent,2.4492,0.081533,0.018467
9.2652,descent,2.4492,0.081538,0.018462
9.2706,descent,2.4492,0.081549,0.018451
9.2759,descent,2.4492,0.081512,0.018488
9.2813,descent,2.4492,0.081511,0.018489
9.2865,descent,2.4492,0.081497,0.018503
9.2917,descent,2.4492,0.081488,0.018512
9.2922,descent,2.4509,0.081488,0.018512
9.2974,descent,2.4509,0.081479,0.018521
9.3027,descent,2.4509,0.081476,0.018524
9.3080,descent,2.4509,0.081449,0.018551
9.3133,descent,2.4509,0.081441,0.018559
9.3184,descent,2.4509,0.081447,0.018553
9.3235,descent,2.4509,0.081431,0.018569
9.3287,descent,2.4509,0.081412,0.018588
9.3339,descent,2.4509,0.081390,0.018610
9.3409,descent,2.4509,0.081378,0.018622
9.3463,descent,2.4509,0.081378,0.018622
9.3515,descent,2.4509,0.081347,0.018653
9.3568,descent,2.4509,0.081360,0.018640
9.3621,descent,2.4509,0.081345,0.018655
9.3674,descent,2.4509,0.081324,0.018676
9.3726,descent,2.4509,0.081331,0.018669
9.3775,descent,2.4532,0.081312,0.018688
9.3828,descent,2.4532,0.081299,0.018701
9.3880,descent,2.4532,0.081297,0.018703
9.3932,descent,2.4532,0.081276,0.018724
9.3984,descent,2.4532,0.081263,0.018737
9.4036,descent,2.4532,0.081250,0.018750
9.4088,descent,2.4532,0.081221,0.018779
9.4140,descent,2.4532,0.081236,0.018764
9.4192,descent,2.4532,0.081219,0.018781
9.4244,descent,2.4532,0.081198,0.018802
9.4297,descent,2.4532,0.081191,0.018809
9.4350,descent,2.4532,0.081201,0.018799
9.4402,descent,2.4532,0.081178,0.018822
9.4455,descent,2.4532,0.081164,0.018836
9.4507,descent,2.4532,0.081168,0.018832
9.4559,descent,2.4532,0.081148,0.018852
9.4611,descent,2.4532,0.081135,0.018865
9.4663,descent,2.4532,0.081131,0.018869
9.4672,descent,2.4530,0.081134,0.018866
9.4723,descent,2.4530,0.081118,0.018882
9.4776,descent,2.4530,0.081106,0.018894
9.4828,descent,2.4530,0.081088,0.018912
9.4881,descent,2.4530,0.081094,0.018906
9.4934,descent,2.4530,0.081088,0.018912
9.4986,descent,2.4530,0.081062,0.018938
9.5038,descent,2.4530,0.081063,0.018937
9.5091,descent,2.4530,0.081036,0.018964
9.5142,descent,2.4530,0.081040,0.018960
9.5194,descent,2.4530,0.081034,0.018966
9.5246,descent,2.4530,0.081028,0.018972
9.5297,descent,2.4530,0.081014,0.018986
9.5349,descent,2.4530,0.081012,0.018988
9.5401,descent,2.4530,0.080984,0.019016
9.5453,descent,2.4530,0.080971,0.019029
9.5504,descent,2.4530,0.080961,0.019039
9.5556,descent,2.4530,0.080956,0.019044
9.5572,descent,2.4527,0.080939,0.019061
9.5624,descent,2.4527,0.080933,0.019067
9.5676,descent,2.4527,0.080916,0.019084
9.5727,descent,2.4527,0.080913,0.019087
9.5780,descent,2.4527,0.080905,0.019095
9.5833,descent,2.4527,0.080896,0.019104
9.5885,descent,2.4527,0.080884,0.019116
9.5937,descent,2.4527,0.080863,0.019137
9.5989,descent,2.4527,0.080853,0.019147
9.6041,descent,2.4527,0.080854,0.019146
9.6092,descent,2.4527,0.080845,0.019155
9.6144,descent,2.4527,0.080832,0.019168
9.6196,descent,2.4527,0.080828,0.019172
9.6248,descent,2.4527,0.080818,0.019182
9.6300,descent,2.4527,0.080789,0.019211
9.6351,descent,2.4527,0.080777,0.019223
9.6403,descent,2.4527,0.080779,0.019221
9.6456,descent,2.4527,0.080762,0.019238
9.6471,descent,2.4547,0.080755,0.019245
9.6523,descent,2.4547,0.080734,0.019266
9.6574,descent,2.4547,0.080757,0.019243
9.6626,descent,2.4547,0.080740,0.019260
9.6678,descent,2.4547,0.080720,0.019280
9.6729,descent,2.4547,0.080713,0.019287
9.6781,descent,2.4547,0.080685,0.019315
9.6832,descent,2.4547,0.080702,0.019298
9.6884,descent,2.4547,0.080678,0.019322
9.6936,descent,2.4547,0.080675,0.019325
9.6987,descent,2.4547,0.080655,0.019345
9.7039,descent,2.4547,0.080638,0.019362
9.7090,descent,2.4547,0.080651,0.019349
9.7142,descent,2.4547,0.080640,0.019360
9.7193,descent,2.4547,0.080636,0.019364
9.7245,descent,2.4547,0.080617,0.019383
9.7297,descent,2.4547,0.080616,0.019384
9.7322,descent,2.4556,0.080590,0.019410
9.7374,descent,2.4556,0.080592,0.019408
9.7426,descent,2.4556,0.080578,0.019422
9.7478,descent,2.4556,0.080568,0.019432
9.7529,descent,2.4556,0.080562,0.019438
9.7581,descent,2.4556,0.080557,0.019443
9.7633,descent,2.4556,0.080544,0.019456
9.7684,descent,2.4556,0.080539,0.019461
9.7735,descent,2.4556,0.080523,0.019477
9.7787,descent,2.4556,0.080525,0.019475
9.7840,descent,2.4556,0.080498,0.019502
9.7892,descent,2.4556,0.080495,0.019505
9.7944,descent,2.4556,0.080471,0.019529
9.7996,descent,2.4556,0.080466,0.019534
9.8048,descent,2.4556,0.080457,0.019543
9.8100,descent,2.4556,0.080462,0.019538
9.8151,descent,2.4556,0.080439,0.019561
9.8202,descent,2.4556,0.080435,0.019565
9.8222,descent,2.4568,0.080425,0.019575
9.8273,descent,2.4568,0.080417,0.019583
9.8324,descent,2.4568,0.080404,0.019596
9.8376,descent,2.4568,0.080398,0.019602
9.8428,descent,2.4568,0.080368,0.019632
9.8479,descent,2.4568,0.080370,0.019630
9.8531,descent,2.4568,0.080348,0.019652
9.8583,descent,2.4568,0.080343,0.019657
9.8635,descent,2.4568,0.080333,0.019667
9.8687,descent,2.4568,0.080324,0.019676
9.8738,descent,2.4568,0.080317,0.019683
9.8790,descent,2.4568,0.080289,0.019711
9.8842,descent,2.4568,0.080286,0.019714
9.8894,descent,2.4568,0.080273,0.019727
9.8946,descent,2.4568,0.080272,0.019728
9.8997,descent,2.4568,0.080257,0.019743
9.9050,descent,2.4568,0.080245,0.019755
9.9104,descent,2.4568,0.080234,0.019766
9.9124,descent,2.4574,0.080234,0.019766
9.9178,descent,2.4574,0.080219,0.019781
9.9231,descent,2.4574,0.080225,0.019775
9.9284,descent,2.4574,0.080198,0.019802
9.9337,descent,2.4574,0.080214,0.019786
9.9390,descent,2.4574,0.080196,0.019804
9.9443,descent,2.4574,0.080180,0.019820
9.9495,descent,2.4574,0.080165,0.019835
9.9547,descent,2.4574,0.080180,0.019820
9.9599,descent,2.4574,0.080148,0.019852
9.9652,descent,2.4574,0.080139,0.019861
9.9704,descent,2.4574,0.080129,0.019871
9.9756,descent,2.4574,0.080122,0.019878
9.9808,descent,2.4574,0.080105,0.019895
9.9860,descent,2.4574,0.080096,0.019904
9.9912,descent,2.4574,0.080087,0.019913
9.9964,descent,2.4574,0.080088,0.019912
10.0016,descent,2.4574,0.080059,0.019941
10.0023,descent,2.4572,0.080059,0.019941
10.0076,descent,2.4572,0.080045,0.019955
10.0128,descent,2.4572,0.080058,0.019942
10.0180,descent,2.4572,0.080048,0.019952
10.0232,descent,2.4572,0.080035,0.019965
10.0284,descent,2.4572,0.080042,0.019958
10.0336,descent,2.4572,0.080045,0.019955
10.0389,descent,2.4572,0.080048,0.019952
10.0442,descent,2.4572,0.080041,0.019959
10.0503,ascent,2.4572,0.080033,0.019967
10.0554,ascent,2.4572,0.080047,0.019953
10.0610,ascent,2.4572,0.080041,0.019959
10.0662,ascent,2.4572,0.080062,0.019938
10.0713,ascent,2.4572,0.080044,0.019956
10.0765,ascent,2.4572,0.080053,0.019947
