Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
1.0638,descent,1.0850,0.097929,0.002071
1.0689,descent,1.0850,0.097930,0.002070
1.0742,descent,1.0850,0.097922,0.002078
1.0795,descent,1.0850,0.097905,0.002095
1.0847,descent,1.0850,0.097883,0.002117
1.0899,descent,1.0850,0.097886,0.002114
1.0951,descent,1.0850,0.097873,0.002127
1.1003,descent,1.0850,0.097871,0.002129
1.1054,descent,1.0850,0.097862,0.002138
1.1106,descent,1.0850,0.097856,0.002144
1.1159,descent,1.0850,0.097832,0.002168
1.1229,descent,1.0850,0.097817,0.002183
1.1282,descent,1.0850,0.097802,0.002198
1.1333,descent,1.1185,0.097786,0.002214
1.1386,descent,1.1185,0.097782,0.002218
1.1438,descent,1.1185,0.097779,0.002221
1.1491,descent,1.1185,0.097762,0.002238
1.1543,descent,1.1185,0.097742,0.002258
1.1596,descent,1.1185,0.097756,0.002244
1.1648,descent,1.1185,0.097754,0.002246
1.1700,descent,1.1185,0.097730,0.002270
1.1753,descent,1.1185,0.097712,0.002288
1.1805,descent,1.1185,0.097708,0.002292
1.1858,descent,1.1185,0.097706,0.002294
1.1911,descent,1.1185,0.097688,0.002312
1.1963,descent,1.1185,0.097670,0.002330
1.2015,descent,1.1185,0.097670,0.002330
1.2068,descent,1.1185,0.097666,0.002334
1.2120,descent,1.1185,0.097648,0.002352
1.2171,descent,1.1185,0.097656,0.002344
1.2222,descent,1.1185,0.097648,0.002352
1.2231,descent,1.1507,0.097648,0.002352
1.2283,descent,1.1507,0.097634,0.002366
1.2335,descent,1.1507,0.097622,0.002378
1.2386,descent,1.1507,0.097593,0.002407
1.2437,descent,1.1507,0.097585,0.002415
1.2488,descent,1.1507,0.097580,0.002420
1.2539,descent,1.1507,0.097571,0.002429
1.2591,descent,1.1507,0.097566,0.002434
1.2642,descent,1.1507,0.097543,0.002457
1.2694,descent,1.1507,0.097549,0.002451
1.2746,descent,1.1507,0.097528,0.002472
1.2798,descent,1.1507,0.097512,0.002488
1.2850,descent,1.1507,0.097501,0.002499
1.2902,descent,1.1507,0.097490,0.002510
1.2954,descent,1.1507,0.097482,0.002518
1.3005,descent,1.1507,0.097469,0.002531
1.3064,descent,1.1507,0.097456,0.002544
1.3115,descent,1.1507,0.097437,0.002563
1.3131,descent,1.1825,0.097437,0.002563
1.3183,descent,1.1825,0.097428,0.002572
1.3235,descent,1.1825,0.097424,0.002576
1.3288,descent,1.1825,0.097400,0.002600
1.3340,descent,1.1825,0.097394,0.002606
1.3393,descent,1.1825,0.097394,0.002606
1.3445,descent,1.1825,0.097371,0.002629
1.3496,descent,1.1825,0.097362,0.002638
1.3548,descent,1.1825,0.097346,0.002654
1.3600,descent,1.1825,0.097336,0.002664
1.3652,descent,1.1825,0.097326,0.002674
1.3705,descent,1.1825,0.097314,0.002686
1.3757,descent,1.1825,0.097312,0.002688
1.3809,descent,1.1825,0.097306,0.002694
1.3862,descent,1.1825,0.097275,0.002725
1.3914,descent,1.1825,0.097268,0.002732
1.3966,descent,1.1825,0.097288,0.002712
1.4018,descent,1.1825,0.097270,0.002730
1.4034,descent,1.2120,0.097267,0.002733
1.4087,descent,1.2120,0.097247,0.002753
1.4139,descent,1.2120,0.097249,0.002751
1.4191,descent,1.2120,0.097223,0.002777
1.4243,descent,1.2120,0.097204,0.002796
1.4294,descent,1.2120,0.097202,0.002798
1.4345,descent,1.2120,0.097193,0.002807
1.4396,descent,1.2120,0.097172,0.002828
1.4447,descent,1.2120,0.097181,0.002819
1.4498,descent,1.2120,0.097160,0.002840
1.4549,descent,1.2120,0.097158,0.002842
1.4600,descent,1.2120,0.097139,0.002861
1.4651,descent,1.2120,0.097124,0.002876
1.4702,descent,1.2120,0.097141,0.002859
1.4753,descent,1.2120,0.097113,0.002887
1.4804,descent,1.2120,0.097112,0.002888
1.4856,descent,1.2120,0.097099,0.002901
1.4908,descent,1.2120,0.097093,0.002907
1.4930,descent,1.2444,0.097087,0.002913
1.4982,descent,1.2444,0.097080,0.002920
1.5035,descent,1.2444,0.097064,0.002936
1.5087,descent,1.2444,0.097051,0.002949
1.5139,descent,1.2444,0.097043,0.002957
1.5191,descent,1.2444,0.097024,0.002976
1.5243,descent,1.2444,0.097023,0.002977
1.5294,descent,1.2444,0.097016,0.002984
1.5346,descent,1.2444,0.096999,0.003001
1.5398,descent,1.2444,0.096992,0.003008
1.5450,descent,1.2444,0.096991,0.003009
1.5501,descent,1.2444,0.096961,0.003039
1.5554,descent,1.2444,0.096960,0.003040
1.5606,descent,1.2444,0.096945,0.003055
1.5658,descent,1.2444,0.096947,0.003053
1.5710,descent,1.2444,0.096931,0.003069
1.5762,descent,1.2444,0.096919,0.003081
1.5782,descent,1.2756,0.096921,0.003079
1.5834,descent,1.2756,0.096895,0.003105
1.5886,descent,1.2756,0.096900,0.003100
1.5938,descent,1.2756,0.096882,0.003118
1.5990,descent,1.2756,0.096880,0.003120
1.6042,descent,1.2756,0.096863,0.003137
1.6095,descent,1.2756,0.096839,0.003161
1.6146,descent,1.2756,0.096861,0.003139
1.6198,descent,1.2756,0.096846,0.003154
1.6250,descent,1.2756,0.096824,0.003176
1.6302,descent,1.2756,0.096807,0.003193
1.6354,descent,1.2756,0.096798,0.003202
1.6405,descent,1.2756,0.096776,0.003224
1.6457,descent,1.2756,0.096771,0.003229
1.6509,descent,1.2756,0.096757,0.003243
1.6560,descent,1.2756,0.096749,0.003251
1.6612,descent,1.2756,0.096751,0.003249
1.6664,descent,1.2756,0.096743,0.003257
1.6682,descent,1.3035,0.096728,0.003272
1.6735,descent,1.3035,0.096726,0.003274
1.6787,descent,1.3035,0.096695,0.003305
1.6838,descent,1.3035,0.096699,0.003301
1.6890,descent,1.3035,0.096671,0.003329
1.6942,descent,1.3035,0.096670,0.003330
1.6993,descent,1.3035,0.096660,0.003340
1.7044,descent,1.3035,0.096653,0.003347
1.7096,descent,1.3035,0.096646,0.003354
1.7147,descent,1.3035,0.096643,0.003357
1.7200,descent,1.3035,0.096621,0.003379
1.7252,descent,1.3035,0.096605,0.003395
1.7303,descent,1.3035,0.096601,0.003399
1.7356,descent,1.3035,0.096588,0.003412
1.7408,descent,1.3035,0.096574,0.003426
1.7459,descent,1.3035,0.096567,0.003433
1.7511,descent,1.3035,0.096556,0.003444
1.7563,descent,1.3035,0.096556,0.003444
1.7581,descent,1.3310,0.096541,0.003459
1.7633,descent,1.3310,0.096546,0.003454
1.7685,descent,1.3310,0.096534,0.003466
1.7737,descent,1.3310,0.096521,0.003479
1.7789,descent,1.3310,0.096501,0.003499
1.7840,descent,1.3310,0.096493,0.003507
1.7892,descent,1.3310,0.096477,0.003523
1.7944,descent,1.3310,0.096481,0.003519
1.7995,descent,1.3310,0.096456,0.003544
1.8046,descent,1.3310,0.096444,0.003556
1.8097,descent,1.3310,0.096448,0.003552
1.8148,descent,1.3310,0.096424,0.003576
1.8200,descent,1.3310,0.096432,0.003568
1.8251,descent,1.3310,0.096409,0.003591
1.8302,descent,1.3310,0.096393,0.003607
1.8353,descent,1.3310,0.096392,0.003608
1.8404,descent,1.3310,0.096378,0.003622
1.8456,descent,1.3310,0.096359,0.003641
1.8482,descent,1.3586,0.096355,0.003645
1.8535,descent,1.3586,0.096349,0.003651
1.8587,descent,1.3586,0.096346,0.003654
1.8639,descent,1.3586,0.096336,0.003664
1.8691,descent,1.3586,0.096312,0.003688
1.8743,descent,1.3586,0.096307,0.003693
1.8795,descent,1.3586,0.096312,0.003688
1.8847,descent,1.3586,0.096285,0.003715
1.8898,descent,1.3586,0.096291,0.003709
1.8950,descent,1.3586,0.096260,0.003740
1.9002,descent,1.3586,0.096244,0.003756
1.9055,descent,1.3586,0.096225,0.003775
1.9108,descent,1.3586,0.096236,0.003764
1.9162,descent,1.3586,0.096216,0.003784
1.9214,descent,1.3586,0.096221,0.003779
1.9267,descent,1.3586,0.096196,0.003804
1.9319,descent,1.3586,0.096182,0.003818
1.9333,descent,1.3872,0.096182,0.003818
1.9386,descent,1.3872,0.096182,0.003818
1.9438,descent,1.3872,0.096177,0.003823
1.9489,descent,1.3872,0.096147,0.003853
1.9541,descent,1.3872,0.096130,0.003870
1.9593,descent,1.3872,0.096131,0.003869
1.9645,descent,1.3872,0.096119,0.003881
1.9697,descent,1.3872,0.096114,0.003886
1.9748,descent,1.3872,0.096106,0.003894
1.9800,descent,1.3872,0.096086,0.003914
1.9852,descent,1.3872,0.096062,0.003938
1.9904,descent,1.3872,0.096072,0.003928
1.9956,descent,1.3872,0.096071,0.003929
2.0008,descent,1.3872,0.096062,0.003938
2.0060,descent,1.3872,0.096041,0.003959
2.0112,descent,1.3872,0.096037,0.003963
2.0164,descent,1.3872,0.096017,0.003983
2.0216,descent,1.3872,0.096012,0.003988
2.0231,descent,1.4147,0.096016,0.003984
2.0283,descent,1.4147,0.096006,0.003994
2.0336,descent,1.4147,0.095984,0.004016
2.0388,descent,1.4147,0.095975,0.004025
2.0439,descent,1.4147,0.095959,0.004041
2.0490,descent,1.4147,0.095957,0.004043
2.0542,descent,1.4147,0.095965,0.004035
2.0594,descent,1.4147,0.095949,0.004051
2.0646,descent,1.4147,0.095924,0.004076
2.0697,descent,1.4147,0.095905,0.004095
2.0749,descent,1.4147,0.095906,0.004094
2.0801,descent,1.4147,0.095900,0.004100
2.0853,descent,1.4147,0.095889,0.004111
2.0905,descent,1.4147,0.095865,0.004135
2.0957,descent,1.4147,0.095872,0.004128
2.1008,descent,1.4147,0.095852,0.004148
2.1060,descent,1.4147,0.095824,0.004176
2.1112,descent,1.4147,0.095839,0.004161
2.1132,descent,1.4404,0.095817,0.004183
2.1184,descent,1.4404,0.095822,0.004178
2.1236,descent,1.4404,0.095818,0.004182
2.1287,descent,1.4404,0.095811,0.004189
2.1339,descent,1.4404,0.095779,0.004221
2.1391,descent,1.4404,0.095780,0.004220
2.1442,descent,1.4404,0.095765,0.004235
2.1494,descent,1.4404,0.095766,0.004234
2.1546,descent,1.4404,0.095751,0.004249
2.1598,descent,1.4404,0.095738,0.004262
2.1650,descent,1.4404,0.095733,0.004267
2.1701,descent,1.4404,0.095709,0.004291
2.1753,descent,1.4404,0.095710,0.004290
2.1805,descent,1.4404,0.095689,0.004311
2.1857,descent,1.4404,0.095675,0.004325
2.1909,descent,1.4404,0.095680,0.004320
2.1961,descent,1.4404,0.095661,0.004339
2.2013,descent,1.4404,0.095660,0.004340
2.2031,descent,1.4639,0.095658,0.004342
2.2083,descent,1.4639,0.095643,0.004357
2.2134,descent,1.4639,0.095647,0.004353
2.2186,descent,1.4639,0.095615,0.004385
2.2238,descent,1.4639,0.095609,0.004391
2.2290,descent,1.4639,0.095595,0.004405
2.2341,descent,1.4639,0.095580,0.004420
2.2393,descent,1.4639,0.095583,0.004417
2.2445,descent,1.4639,0.095578,0.004422
2.2497,descent,1.4639,0.095564,0.004436
2.2548,descent,1.4639,0.095548,0.004452
2.2600,descent,1.4639,0.095531,0.004469
2.2651,descent,1.4639,0.095536,0.004464
2.2703,descent,1.4639,0.095516,0.004484
2.2755,descent,1.4639,0.095513,0.004487
2.2807,descent,1.4639,0.095497,0.004503
2.2859,descent,1.4639,0.095500,0.004500
2.2882,descent,1.4875,0.095487,0.004513
2.2934,descent,1.4875,0.095489,0.004511
2.2986,descent,1.4875,0.095471,0.004529
2.3038,descent,1.4875,0.095449,0.004551
2.3089,descent,1.4875,0.095457,0.004543
2.3141,descent,1.4875,0.095423,0.004577
2.3193,descent,1.4875,0.095439,0.004561
2.3245,descent,1.4875,0.095414,0.004586
2.3297,descent,1.4875,0.095401,0.004599
2.3349,descent,1.4875,0.095384,0.004616
2.3401,descent,1.4875,0.095382,0.004618
2.3453,descent,1.4875,0.095390,0.004610
2.3505,descent,1.4875,0.095363,0.004637
2.3556,descent,1.4875,0.095361,0.004639
2.3608,descent,1.4875,0.095342,0.004658
2.3660,descent,1.4875,0.095337,0.004663
2.3711,descent,1.4875,0.095319,0.004681
2.3763,descent,1.4875,0.095295,0.004705
2.3781,descent,1.5104,0.095313,0.004687
2.3834,descent,1.5104,0.095314,0.004686
2.3886,descent,1.5104,0.095283,0.004717
2.3938,descent,1.5104,0.095270,0.004730
2.3990,descent,1.5104,0.095274,0.004726
2.4043,descent,1.5104,0.095257,0.004743
2.4095,descent,1.5104,0.095240,0.004760
2.4147,descent,1.5104,0.095243,0.004757
2.4198,descent,1.5104,0.095228,0.004772
2.4250,descent,1.5104,0.095215,0.004785
2.4302,descent,1.5104,0.095202,0.004798
2.4354,descent,1.5104,0.095207,0.004793
2.4406,descent,1.5104,0.095178,0.004822
2.4458,descent,1.5104,0.095174,0.004826
2.4509,descent,1.5104,0.095161,0.004839
2.4561,descent,1.5104,0.095156,0.004844
2.4613,descent,1.5104,0.095151,0.004849
2.4665,descent,1.5104,0.095123,0.004877
2.4682,descent,1.5325,0.095138,0.004862
2.4734,descent,1.5325,0.095121,0.004879
2.4786,descent,1.5325,0.095098,0.004902
2.4838,descent,1.5325,0.095088,0.004912
2.4889,descent,1.5325,0.095097,0.004903
2.4941,descent,1.5325,0.095078,0.004922
2.4993,descent,1.5325,0.095072,0.004928
2.5044,descent,1.5325,0.095052,0.004948
2.5096,descent,1.5325,0.095044,0.004956
2.5148,descent,1.5325,0.095054,0.004946
2.5200,descent,1.5325,0.095036,0.004964
2.5252,descent,1.5325,0.095010,0.004990
2.5304,descent,1.5325,0.095001,0.004999
2.5356,descent,1.5325,0.094991,0.005009
2.5407,descent,1.5325,0.094982,0.005018
2.5459,descent,1.5325,0.094966,0.005034
2.5511,descent,1.5325,0.094945,0.005055
2.5562,descent,1.5325,0.094934,0.005066
2.5582,descent,1.5550,0.094953,0.005047
2.5633,descent,1.5550,0.094941,0.005059
2.5685,descent,1.5550,0.094929,0.005071
2.5737,descent,1.5550,0.094920,0.005080
2.5788,descent,1.5550,0.094908,0.005092
2.5840,descent,1.5550,0.094889,0.005111
2.5892,descent,1.5550,0.094887,0.005113
2.5943,descent,1.5550,0.094894,0.005106
2.5995,descent,1.5550,0.094860,0.005140
2.6047,descent,1.5550,0.094864,0.005136
2.6098,descent,1.5550,0.094836,0.005164
2.6150,descent,1.5550,0.094843,0.005157
2.6202,descent,1.5550,0.094852,0.005148
2.6253,descent,1.5550,0.094830,0.005170
2.6305,descent,1.5550,0.094823,0.005177
2.6357,descent,1.5550,0.094823,0.005177
2.6409,descent,1.5550,0.094806,0.005194
2.6460,descent,1.5550,0.094789,0.005211
2.6482,descent,1.5761,0.094765,0.005235
2.6534,descent,1.5761,0.094772,0.005228
2.6586,descent,1.5761,0.094771,0.005229
2.6637,descent,1.5761,0.094755,0.005245
2.6689,descent,1.5761,0.094744,0.005256
2.6741,descent,1.5761,0.094744,0.005256
2.6792,descent,1.5761,0.094713,0.005287
2.6844,descent,1.5761,0.094720,0.005280
2.6896,descent,1.5761,0.094706,0.005294
2.6948,descent,1.5761,0.094697,0.005303
2.7000,descent,1.5761,0.094674,0.005326
2.7052,descent,1.5761,0.094667,0.005333
2.7103,descent,1.5761,0.094658,0.005342
2.7155,descent,1.5761,0.094644,0.005356
2.7207,descent,1.5761,0.094641,0.005359
2.7258,descent,1.5761,0.094618,0.005382
2.7310,descent,1.5761,0.094598,0.005402
2.7362,descent,1.5761,0.094591,0.005409
2.7381,descent,1.5987,0.094596,0.005404
2.7433,descent,1.5987,0.094590,0.005410
2.7485,descent,1.5987,0.094570,0.005430
2.7537,descent,1.5987,0.094562,0.005438
2.7588,descent,1.5987,0.094540,0.005460
2.7640,descent,1.5987,0.094542,0.005458
2.7693,descent,1.5987,0.094524,0.005476
2.7745,descent,1.5987,0.094509,0.005491
2.7797,descent,1.5987,0.094507,0.005493
2.7849,descent,1.5987,0.094485,0.005515
2.7901,descent,1.5987,0.094477,0.005523
2.7952,descent,1.5987,0.094463,0.005537
2.8003,descent,1.5987,0.094446,0.005554
2.8054,descent,1.5987,0.094448,0.005552
2.8105,descent,1.5987,0.094441,0.005559
2.8156,descent,1.5987,0.094433,0.005567
2.8207,descent,1.5987,0.094422,0.005578
2.8257,descent,1.5987,0.094419,0.005581
2.8280,descent,1.6194,0.094431,0.005569
2.8332,descent,1.6194,0.094405,0.005595
2.8383,descent,1.6194,0.094414,0.005586
2.8435,descent,1.6194,0.094383,0.005617
2.8486,descent,1.6194,0.094372,0.005628
2.8538,descent,1.6194,0.094361,0.005639
2.8591,descent,1.6194,0.094372,0.005628
2.8643,descent,1.6194,0.094344,0.005656
2.8695,descent,1.6194,0.094345,0.005655
2.8747,descent,1.6194,0.094328,0.005672
2.8799,descent,1.6194,0.094350,0.005650
2.8852,descent,1.6194,0.094315,0.005685
2.8904,descent,1.6194,0.094309,0.005691
2.8955,descent,1.6194,0.094300,0.005700
2.9007,descent,1.6194,0.094277,0.005723
2.9059,descent,1.6194,0.094272,0.005728
2.9110,descent,1.6194,0.094274,0.005726
2.9162,descent,1.6194,0.094266,0.005734
2.9181,descent,1.6395,0.094240,0.005760
2.9233,descent,1.6395,0.094244,0.005756
2.9285,descent,1.6395,0.094231,0.005769
2.9336,descent,1.6395,0.094224,0.005776
2.9388,descent,1.6395,0.094199,0.005801
2.9439,descent,1.6395,0.094180,0.005820
2.9490,descent,1.6395,0.094175,0.005825
2.9542,descent,1.6395,0.094172,0.005828
2.9594,descent,1.6395,0.094152,0.005848
2.9646,descent,1.6395,0.094153,0.005847
2.9698,descent,1.6395,0.094135,0.005865
2.9750,descent,1.6395,0.094137,0.005863
2.9802,descent,1.6395,0.094109,0.005891
2.9855,descent,1.6395,0.094101,0.005899
2.9907,descent,1.6395,0.094094,0.005906
2.9959,descent,1.6395,0.094074,0.005926
3.0012,descent,1.6395,0.094079,0.005921
3.0034,descent,1.6603,0.094079,0.005921
3.0086,descent,1.6603,0.094024,0.005976
3.0139,descent,1.6603,0.094024,0.005976
3.0191,descent,1.6603,0.094019,0.005981
3.0243,descent,1.6603,0.094006,0.005994
3.0295,descent,1.6603,0.094000,0.006000
3.0347,descent,1.6603,0.093987,0.006013
3.0399,descent,1.6603,0.093985,0.006015
