Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
1.2194,descent,1.1946,0.097615,0.002385
1.2245,descent,1.1984,0.097605,0.002395
1.2295,descent,1.1936,0.097595,0.002405
1.2345,descent,1.2017,0.097585,0.002415
1.2395,descent,1.2017,0.097575,0.002425
1.2446,descent,1.2112,0.097565,0.002435
1.2496,descent,1.2157,0.097555,0.002445
1.2546,descent,1.2119,0.097545,0.002455
1.2596,descent,1.2155,0.097535,0.002465
1.2647,descent,1.2176,0.097525,0.002475
1.2697,descent,1.2176,0.097515,0.002485
1.2747,descent,1.2176,0.097505,0.002495
1.2797,descent,1.2176,0.097495,0.002505
1.2847,descent,1.2176,0.097485,0.002515
1.2898,descent,1.2176,0.097475,0.002525
1.2948,descent,1.2176,0.097465,0.002535
1.2998,descent,1.2181,0.097455,0.002545
1.3048,descent,1.2223,0.097445,0.002555
1.3099,descent,1.2197,0.097435,0.002565
1.3149,descent,1.2255,0.097425,0.002575
1.3199,descent,1.2255,0.097415,0.002585
1.3249,descent,1.2313,0.097405,0.002595
1.33,descent,1.2332,0.097395,0.002605
1.335,descent,1.2332,0.097385,0.002615
1.34,descent,1.2332,0.097375,0.002625
1.345,descent,1.2424,0.097365,0.002635
1.3501,descent,1.2456,0.097354,0.002646
1.3551,descent,1.241,0.097344,0.002656
1.3601,descent,1.2456,0.097334,0.002666
1.3651,descent,1.2483,0.097324,0.002676
1.3702,descent,1.2483,0.097314,0.002686
1.3752,descent,1.2483,0.097304,0.002696
1.3802,descent,1.2483,0.097294,0.002706
1.3852,descent,1.2483,0.097284,0.002716
1.3902,descent,1.2483,0.097274,0.002726
1.3953,descent,1.2557,0.097264,0.002736
1.4003,descent,1.2557,0.097254,0.002746
1.4053,descent,1.2574,0.097244,0.002756
1.4103,descent,1.2605,0.097234,0.002766
1.4154,descent,1.2647,0.097224,0.002776
1.4204,descent,1.2653,0.097214,0.002786
1.4254,descent,1.2682,0.097204,0.002796
1.4304,descent,1.2703,0.097194,0.002806
1.4355,descent,1.2703,0.097184,0.002816
1.4405,descent,1.2703,0.097174,0.002826
1.4455,descent,1.2713,0.097164,0.002836
1.4505,descent,1.2746,0.097154,0.002846
1.4556,descent,1.2774,0.097144,0.002856
1.4606,descent,1.2774,0.097134,0.002866
1.4656,descent,1.2774,0.097124,0.002876
1.4706,descent,1.2774,0.097114,0.002886
1.4757,descent,1.2774,0.097104,0.002896
1.4807,descent,1.2774,0.097094,0.002906
1.4857,descent,1.2855,0.097084,0.002916
1.4907,descent,1.2855,0.097074,0.002926
1.4958,descent,1.2855,0.097064,0.002936
1.5008,descent,1.2907,0.097054,0.002946
1.5058,descent,1.2933,0.097044,0.002956
1.5108,descent,1.2933,0.097034,0.002966
1.5158,descent,1.2959,0.097024,0.002976
1.5209,descent,1.2933,0.097014,0.002986
1.5259,descent,1.2965,0.097004,0.002996
1.5309,descent,1.3069,0.096994,0.003006
1.5359,descent,1.3094,0.096984,0.003016
1.541,descent,1.3094,0.096974,0.003026
1.546,descent,1.3094,0.096964,0.003036
1.551,descent,1.3094,0.096954,0.003046
1.556,descent,1.3094,0.096944,0.003056
1.5611,descent,1.3094,0.096934,0.003066
1.5661,descent,1.315,0.096924,0.003076
1.5711,descent,1.3115,0.096914,0.003086
1.5761,descent,1.3156,0.096904,0.003096
1.5812,descent,1.3172,0.096894,0.003106
1.5862,descent,1.3208,0.096884,0.003116
1.5912,descent,1.324,0.096874,0.003126
1.5962,descent,1.324,0.096864,0.003136
1.6013,descent,1.3256,0.096854,0.003146
1.6063,descent,1.3311,0.096844,0.003156
1.6113,descent,1.3347,0.096834,0.003166
1.6163,descent,1.3296,0.096824,0.003176
1.6213,descent,1.3382,0.096814,0.003186
1.6264,descent,1.3386,0.096804,0.003196
1.6314,descent,1.3386,0.096794,0.003206
1.6364,descent,1.3386,0.096784,0.003216
1.6414,descent,1.3386,0.096774,0.003226
1.6465,descent,1.3386,0.096763,0.003237
1.6515,descent,1.3386,0.096753,0.003247
1.6565,descent,1.3386,0.096743,0.003257
1.6615,descent,1.343,0.096733,0.003267
1.6666,descent,1.3456,0.096723,0.003277
1.6716,descent,1.3456,0.096713,0.003287
1.6766,descent,1.3506,0.096703,0.003297
1.6816,descent,1.3532,0.096693,0.003307
1.6867,descent,1.3532,0.096683,0.003317
1.6917,descent,1.3603,0.096673,0.003327
1.6967,descent,1.3603,0.096663,0.003337
1.7017,descent,1.3603,0.096653,0.003347
1.7068,descent,1.3603,0.096643,0.003357
1.7118,descent,1.3672,0.096633,0.003367
1.7168,descent,1.3672,0.096623,0.003377
1.7218,descent,1.3672,0.096613,0.003387
1.7269,descent,1.3672,0.096603,0.003397
1.7319,descent,1.3672,0.096593,0.003407
1.7369,descent,1.3672,0.096583,0.003417
1.7419,descent,1.3672,0.096573,0.003427
1.7469,descent,1.3672,0.096563,0.003437
1.752,descent,1.3691,0.096553,0.003447
1.757,descent,1.374,0.096543,0.003457
1.762,descent,1.3747,0.096533,0.003467
1.767,descent,1.374,0.096523,0.003477
1.7721,descent,1.374,0.096513,0.003487
1.7771,descent,1.374,0.096503,0.003497
1.7821,descent,1.3813,0.096493,0.003507
1.7871,descent,1.3887,0.096483,0.003517
1.7922,descent,1.3887,0.096473,0.003527
1.7972,descent,1.3887,0.096463,0.003537
1.8022,descent,1.3928,0.096453,0.003547
1.8072,descent,1.3954,0.096443,0.003557
1.8123,descent,1.3954,0.096433,0.003567
1.8173,descent,1.3954,0.096423,0.003577
1.8223,descent,1.3954,0.096413,0.003587
1.8273,descent,1.3954,0.096403,0.003597
1.8324,descent,1.3954,0.096393,0.003607
1.8374,descent,1.3954,0.096383,0.003617
1.8424,descent,1.3954,0.096373,0.003627
1.8474,descent,1.3965,0.096363,0.003637
1.8524,descent,1.406,0.096353,0.003647
1.8575,descent,1.4082,0.096343,0.003657
1.8625,descent,1.4064,0.096333,0.003667
1.8675,descent,1.4099,0.096323,0.003677
1.8725,descent,1.4129,0.096313,0.003687
1.8776,descent,1.4126,0.096303,0.003697
1.8826,descent,1.4097,0.096293,0.003707
1.8876,descent,1.4131,0.096283,0.003717
1.8926,descent,1.4169,0.096273,0.003727
1.8977,descent,1.4205,0.096263,0.003737
1.9027,descent,1.4218,0.096253,0.003747
1.9077,descent,1.4218,0.096243,0.003757
1.9127,descent,1.4218,0.096233,0.003767
1.9178,descent,1.4218,0.096223,0.003777
1.9228,descent,1.4218,0.096213,0.003787
1.9278,descent,1.4218,0.096203,0.003797
1.9328,descent,1.4218,0.096193,0.003807
1.9379,descent,1.4218,0.096183,0.003817
1.9429,descent,1.429,0.096172,0.003828
1.9479,descent,1.4319,0.096162,0.003838
1.9529,descent,1.4345,0.096152,0.003848
1.958,descent,1.4304,0.096142,0.003858
1.963,descent,1.4364,0.096132,0.003868
1.968,descent,1.4364,0.096122,0.003878
1.973,descent,1.438,0.096112,0.003888
1.978,descent,1.4446,0.096102,0.003898
1.9831,descent,1.4475,0.096092,0.003908
1.9881,descent,1.4503,0.096082,0.003918
1.9931,descent,1.4503,0.096072,0.003928
1.9981,descent,1.4503,0.096062,0.003938
2.0032,descent,1.4503,0.096052,0.003948
2.0082,descent,1.4503,0.096042,0.003958
2.0132,descent,1.4503,0.096032,0.003968
2.0182,descent,1.4503,0.096022,0.003978
2.0233,descent,1.4506,0.096012,0.003988
2.0283,descent,1.4572,0.096002,0.003998
2.0333,descent,1.4572,0.095992,0.004008
2.0383,descent,1.4583,0.095982,0.004018
2.0434,descent,1.4618,0.095972,0.004028
2.0484,descent,1.4642,0.095962,0.004038
2.0534,descent,1.4642,0.095952,0.004048
2.0584,descent,1.4656,0.095942,0.004058
2.0635,descent,1.4749,0.095932,0.004068
2.0685,descent,1.4777,0.095922,0.004078
2.0735,descent,1.4728,0.095912,0.004088
2.0785,descent,1.4759,0.095902,0.004098
2.0835,descent,1.4777,0.095892,0.004108
2.0886,descent,1.4777,0.095882,0.004118
2.0936,descent,1.4777,0.095872,0.004128
2.0986,descent,1.4777,0.095862,0.004138
2.1036,descent,1.4777,0.095852,0.004148
2.1087,descent,1.4777,0.095842,0.004158
2.1137,descent,1.4777,0.095832,0.004168
2.1187,descent,1.4842,0.095822,0.004178
2.1237,descent,1.4842,0.095812,0.004188
2.1288,descent,1.4872,0.095802,0.004198
2.1338,descent,1.4901,0.095792,0.004208
2.1388,descent,1.4901,0.095782,0.004218
2.1438,descent,1.4901,0.095772,0.004228
2.1489,descent,1.4937,0.095762,0.004238
2.1539,descent,1.4962,0.095752,0.004248
2.1589,descent,1.4962,0.095742,0.004258
2.1639,descent,1.4962,0.095732,0.004268
2.169,descent,1.5022,0.095722,0.004278
2.174,descent,1.5022,0.095712,0.004288
2.179,descent,1.5022,0.095702,0.004298
2.184,descent,1.5022,0.095692,0.004308
2.189,descent,1.5022,0.095682,0.004318
2.1941,descent,1.5022,0.095672,0.004328
2.1991,descent,1.5022,0.095662,0.004338
2.2041,descent,1.5081,0.095652,0.004348
2.2091,descent,1.5102,0.095642,0.004358
2.2142,descent,1.5124,0.095632,0.004368
2.2192,descent,1.5103,0.095622,0.004378
2.2242,descent,1.5181,0.095612,0.004388
2.2292,descent,1.5139,0.095602,0.004398
2.2343,descent,1.519,0.095591,0.004409
2.2393,descent,1.5246,0.095581,0.004419
2.2443,descent,1.5195,0.095571,0.004429
2.2493,descent,1.5215,0.095561,0.004439
2.2544,descent,1.525,0.095551,0.004449
2.2594,descent,1.525,0.095541,0.004459
2.2644,descent,1.525,0.095531,0.004469
2.2694,descent,1.525,0.095521,0.004479
2.2745,descent,1.525,0.095511,0.004489
2.2795,descent,1.525,0.095501,0.004499
2.2845,descent,1.5292,0.095491,0.004509
2.2895,descent,1.5309,0.095481,0.004519
2.2946,descent,1.5309,0.095471,0.004529
2.2996,descent,1.5309,0.095461,0.004539
2.3046,descent,1.5314,0.095451,0.004549
2.3096,descent,1.5319,0.095441,0.004559
2.3146,descent,1.5353,0.095431,0.004569
2.3197,descent,1.5368,0.095421,0.004579
2.3247,descent,1.5368,0.095411,0.004589
2.3297,descent,1.5425,0.095401,0.004599
2.3347,descent,1.5425,0.095391,0.004609
2.3398,descent,1.5425,0.095381,0.004619
2.3448,descent,1.5483,0.095371,0.004629
2.3498,descent,1.5483,0.095361,0.004639
2.3548,descent,1.5483,0.095351,0.004649
2.3599,descent,1.5483,0.095341,0.004659
2.3649,descent,1.5483,0.095331,0.004669
2.3699,descent,1.5483,0.095321,0.004679
2.3749,descent,1.5533,0.095311,0.004689
2.38,descent,1.5502,0.095301,0.004699
2.385,descent,1.5502,0.095291,0.004709
2.39,descent,1.5581,0.095281,0.004719
2.395,descent,1.5596,0.095271,0.004729
2.4001,descent,1.5596,0.095261,0.004739
2.4051,descent,1.5596,0.095251,0.004749
2.4101,descent,1.5629,0.095241,0.004759
2.4151,descent,1.5677,0.095231,0.004769
2.4201,descent,1.5704,0.095221,0.004779
2.4252,descent,1.5653,0.095211,0.004789
2.4302,descent,1.5687,0.095201,0.004799
2.4352,descent,1.5707,0.095191,0.004809
2.4402,descent,1.5707,0.095181,0.004819
2.4453,descent,1.5707,0.095171,0.004829
2.4503,descent,1.5707,0.095161,0.004839
2.4553,descent,1.5708,0.095151,0.004849
2.4603,descent,1.5751,0.095141,0.004859
2.4654,descent,1.5736,0.095131,0.004869
2.4704,descent,1.5762,0.095121,0.004879
2.4754,descent,1.5762,0.095111,0.004889
2.4804,descent,1.5781,0.095101,0.004899
2.4855,descent,1.5818,0.095091,0.004909
2.4905,descent,1.5844,0.095081,0.004919
2.4955,descent,1.5869,0.095071,0.004929
2.5005,descent,1.583,0.095061,0.004939
2.5056,descent,1.5853,0.095051,0.004949
2.5106,descent,1.5927,0.095041,0.004959
2.5156,descent,1.5927,0.095031,0.004969
2.5206,descent,1.5927,0.095021,0.004979
2.5257,descent,1.5927,0.095011,0.004989
2.5307,descent,1.5927,0.095,0.005
2.5357,descent,1.5927,0.09499,0.00501
2.5407,descent,1.5927,0.09498,0.00502
2.5457,descent,1.5927,0.09497,0.00503
2.5508,descent,1.5951,0.09496,0.00504
2.5558,descent,1.5965,0.09495,0.00505
2.5608,descent,1.5979,0.09494,0.00506
2.5658,descent,1.5968,0.09493,0.00507
2.5709,descent,1.6005,0.09492,0.00508
2.5759,descent,1.603,0.09491,0.00509
2.5809,descent,1.6036,0.0949,0.0051
2.5859,descent,1.6036,0.09489,0.00511
2.591,descent,1.6036,0.09488,0.00512
2.596,descent,1.6089,0.09487,0.00513
2.601,descent,1.6089,0.09486,0.00514
2.606,descent,1.6141,0.09485,0.00515
2.6111,descent,1.6141,0.09484,0.00516
2.6161,descent,1.6141,0.09483,0.00517
2.6211,descent,1.6141,0.09482,0.00518
2.6261,descent,1.6141,0.09481,0.00519
2.6312,descent,1.6141,0.0948,0.0052
2.6362,descent,1.6141,0.09479,0.00521
2.6412,descent,1.6169,0.09478,0.00522
2.6462,descent,1.6194,0.09477,0.00523
2.6512,descent,1.6194,0.09476,0.00524
2.6563,descent,1.6216,0.09475,0.00525
2.6613,descent,1.6244,0.09474,0.00526
2.6663,descent,1.6244,0.09473,0.00527
2.6713,descent,1.6295,0.09472,0.00528
2.6764,descent,1.6295,0.09471,0.00529
2.6814,descent,1.6295,0.0947,0.0053
2.6864,descent,1.6334,0.09469,0.00531
2.6914,descent,1.6336,0.09468,0.00532
2.6965,descent,1.6312,0.09467,0.00533
2.7015,descent,1.6334,0.09466,0.00534
2.7065,descent,1.6346,0.09465,0.00535
2.7115,descent,1.6346,0.09464,0.00536
2.7166,descent,1.6346,0.09463,0.00537
2.7216,descent,1.6346,0.09462,0.00538
2.7266,descent,1.6346,0.09461,0.00539
2.7316,descent,1.6346,0.0946,0.0054
2.7367,descent,1.6402,0.09459,0.00541
2.7417,descent,1.6402,0.09458,0.00542
2.7467,descent,1.6462,0.09457,0.00543
2.7517,descent,1.6462,0.09456,0.00544
2.7567,descent,1.6462,0.09455,0.00545
2.7618,descent,1.6462,0.09454,0.00546
2.7668,descent,1.6462,0.09453,0.00547
2.7718,descent,1.6501,0.09452,0.00548
2.7768,descent,1.6493,0.09451,0.00549
2.7819,descent,1.655,0.0945,0.0055
2.7869,descent,1.6544,0.09449,0.00551
2.7919,descent,1.6574,0.09448,0.00552
2.7969,descent,1.6574,0.09447,0.00553
2.802,descent,1.6574,0.09446,0.00554
2.807,descent,1.6574,0.09445,0.00555
2.812,descent,1.6574,0.09444,0.00556
2.817,descent,1.6617,0.09443,0.00557
2.8221,descent,1.6574,0.094419,0.005581
2.8271,descent,1.6626,0.094409,0.005591
2.8321,descent,1.6628,0.094399,0.005601
2.8371,descent,1.6672,0.094389,0.005611
2.8422,descent,1.6682,0.094379,0.005621
2.8472,descent,1.6682,0.094369,0.005631
2.8522,descent,1.6709,0.094359,0.005641
2.8572,descent,1.6707,0.094349,0.005651
2.8623,descent,1.6777,0.094339,0.005661
2.8673,descent,1.6753,0.094329,0.005671
2.8723,descent,1.6777,0.094319,0.005681
2.8773,descent,1.6777,0.094309,0.005691
2.8823,descent,1.6777,0.094299,0.005701
2.8874,descent,1.6777,0.094289,0.005711
2.8924,descent,1.6777,0.094279,0.005721
2.8974,descent,1.6777,0.094269,0.005731
2.9024,descent,1.6793,0.094259,0.005741
2.9075,descent,1.6816,0.094249,0.005751
2.9125,descent,1.6828,0.094239,0.005761
2.9175,descent,1.6828,0.094229,0.005771
2.9225,descent,1.6828,0.094219,0.005781
2.9276,descent,1.6828,0.094209,0.005791
2.9326,descent,1.6836,0.094199,0.005801
2.9376,descent,1.6917,0.094189,0.005811
2.9426,descent,1.6894,0.094179,0.005821
2.9477,descent,1.6926,0.094169,0.005831
2.9527,descent,1.6956,0.094159,0.005841
2.9577,descent,1.6978,0.094149,0.005851
2.9627,descent,1.6978,0.094139,0.005861
2.9678,descent,1.6978,0.094129,0.005871
2.9728,descent,1.6978,0.094119,0.005881
2.9778,descent,1.6978,0.094109,0.005891
2.9828,descent,1.6978,0.094099,0.005901
2.9878,descent,1.6978,0.094089,0.005911
2.9929,descent,1.703,0.094079,0.005921
2.9979,descent,1.6984,0.094069,0.005931
3.0029,descent,1.6994,0.094059,0.005941
3.0079,descent,1.7005,0.094049,0.005951
3.013,descent,1.7015,0.094039,0.005961
3.018,descent,1.7025,0.094029,0.005971
3.023,descent,1.708,0.094019,0.005981
3.028,descent,1.708,0.094009,0.005991
3.0331,descent,1.708,0.093999,0.006001
3.0381,descent,1.7123,0.093989,0.006011
3.0431,descent,1.71,0.093979,0.006021
3.0481,descent,1.7135,0.093969,0.006031
3.0532,descent,1.7164,0.093959,0.006041
3.0582,descent,1.717,0.093949,0.006051
3.0632,descent,1.7175,0.093939,0.006061
3.0682,descent,1.7175,0.093929,0.006071
3.0733,descent,1.7175,0.093919,0.006081
3.0783,descent,1.7175,0.093909,0.006091
