Time_s,Phase,Force_N,UR5_Z_m,UR5_displacement_m
1.1541,descent,1.1515,0.097754,0.002246
1.1593,descent,1.1515,0.097747,0.002253
1.1645,descent,1.1515,0.097748,0.002252
1.1697,descent,1.1515,0.097733,0.002267
1.1748,descent,1.1515,0.097735,0.002265
1.1801,descent,1.1515,0.097720,0.002280
1.1853,descent,1.1515,0.097713,0.002287
1.1906,descent,1.1515,0.097718,0.002282
1.1959,descent,1.1515,0.097684,0.002316
1.2011,descent,1.1515,0.097671,0.002329
1.2062,descent,1.1515,0.097668,0.002332
1.2114,descent,1.1515,0.097662,0.002338
1.2166,descent,1.1515,0.097636,0.002364
1.2218,descent,1.1515,0.097642,0.002358
1.2271,descent,1.1515,0.097639,0.002361
1.2323,descent,1.1515,0.097618,0.002382
1.2376,descent,1.1515,0.097595,0.002405
1.2389,descent,1.1844,0.097596,0.002404
1.2441,descent,1.1844,0.097584,0.002416
1.2494,descent,1.1844,0.097585,0.002415
1.2546,descent,1.1844,0.097579,0.002421
1.2598,descent,1.1844,0.097559,0.002441
1.2649,descent,1.1844,0.097555,0.002445
1.2700,descent,1.1844,0.097533,0.002467
1.2751,descent,1.1844,0.097504,0.002496
1.2802,descent,1.1844,0.097498,0.002502
1.2854,descent,1.1844,0.097497,0.002503
1.2906,descent,1.1844,0.097479,0.002521
1.2957,descent,1.1844,0.097466,0.002534
1.3008,descent,1.1844,0.097474,0.002526
1.3059,descent,1.1844,0.097446,0.002554
1.3111,descent,1.1844,0.097436,0.002564
1.3163,descent,1.1844,0.097423,0.002577
1.3216,descent,1.1844,0.097412,0.002588
1.3268,descent,1.1844,0.097414,0.002586
1.3289,descent,1.2153,0.097402,0.002598
1.3341,descent,1.2153,0.097395,0.002605
1.3393,descent,1.2153,0.097380,0.002620
1.3444,descent,1.2153,0.097367,0.002633
1.3496,descent,1.2153,0.097361,0.002639
1.3547,descent,1.2153,0.097363,0.002637
1.3599,descent,1.2153,0.097342,0.002658
1.3651,descent,1.2153,0.097326,0.002674
1.3703,descent,1.2153,0.097329,0.002671
1.3754,descent,1.2153,0.097310,0.002690
1.3805,descent,1.2153,0.097304,0.002696
1.3857,descent,1.2153,0.097306,0.002694
1.3909,descent,1.2153,0.097288,0.002712
1.3961,descent,1.2153,0.097287,0.002713
1.4013,descent,1.2153,0.097278,0.002722
1.4065,descent,1.2153,0.097273,0.002727
1.4117,descent,1.2153,0.097247,0.002753
1.4169,descent,1.2153,0.097233,0.002767
1.4190,descent,1.2448,0.097235,0.002765
1.4243,descent,1.2448,0.097229,0.002771
1.4294,descent,1.2448,0.097215,0.002785
1.4345,descent,1.2448,0.097231,0.002769
1.4396,descent,1.2448,0.097186,0.002814
1.4447,descent,1.2448,0.097181,0.002819
1.4498,descent,1.2448,0.097192,0.002808
1.4549,descent,1.2448,0.097155,0.002845
1.4600,descent,1.2448,0.097142,0.002858
1.4651,descent,1.2448,0.097138,0.002862
1.4702,descent,1.2448,0.097126,0.002874
1.4753,descent,1.2448,0.097107,0.002893
1.4804,descent,1.2448,0.097098,0.002902
1.4855,descent,1.2448,0.097088,0.002912
1.4906,descent,1.2448,0.097082,0.002918
1.4957,descent,1.2448,0.097060,0.002940
1.5009,descent,1.2448,0.097064,0.002936
1.5039,descent,1.2761,0.097051,0.002949
1.5090,descent,1.2761,0.097044,0.002956
1.5141,descent,1.2761,0.097028,0.002972
1.5194,descent,1.2761,0.097018,0.002982
1.5246,descent,1.2761,0.097008,0.002992
1.5297,descent,1.2761,0.097005,0.002995
1.5349,descent,1.2761,0.096995,0.003005
1.5402,descent,1.2761,0.096986,0.003014
1.5453,descent,1.2761,0.096974,0.003026
1.5505,descent,1.2761,0.096956,0.003044
1.5557,descent,1.2761,0.096938,0.003062
1.5609,descent,1.2761,0.096935,0.003065
1.5661,descent,1.2761,0.096925,0.003075
1.5714,descent,1.2761,0.096911,0.003089
1.5766,descent,1.2761,0.096908,0.003092
1.5819,descent,1.2761,0.096912,0.003088
1.5872,descent,1.2761,0.096891,0.003109
1.5926,descent,1.2761,0.096901,0.003099
1.5941,descent,1.3037,0.096877,0.003123
1.5994,descent,1.3037,0.096867,0.003133
1.6047,descent,1.3037,0.096865,0.003135
1.6100,descent,1.3037,0.096852,0.003148
1.6152,descent,1.3037,0.096852,0.003148
1.6204,descent,1.3037,0.096830,0.003170
1.6257,descent,1.3037,0.096816,0.003184
1.6309,descent,1.3037,0.096814,0.003186
1.6368,descent,1.3037,0.096790,0.003210
1.6420,descent,1.3037,0.096792,0.003208
1.6473,descent,1.3037,0.096773,0.003227
1.6525,descent,1.3037,0.096775,0.003225
1.6577,descent,1.3037,0.096757,0.003243
1.6630,descent,1.3037,0.096737,0.003263
1.6683,descent,1.3037,0.096735,0.003265
1.6735,descent,1.3037,0.096735,0.003265
1.6788,descent,1.3037,0.096712,0.003288
1.6841,descent,1.3341,0.096699,0.003301
1.6894,descent,1.3341,0.096677,0.003323
1.6946,descent,1.3341,0.096676,0.003324
1.6998,descent,1.3341,0.096675,0.003325
1.7052,descent,1.3341,0.096650,0.003350
1.7104,descent,1.3341,0.096642,0.003358
1.7155,descent,1.3341,0.096629,0.003371
1.7206,descent,1.3341,0.096627,0.003373
1.7258,descent,1.3341,0.096615,0.003385
1.7309,descent,1.3341,0.096592,0.003408
1.7368,descent,1.3341,0.096571,0.003429
1.7420,descent,1.3341,0.096571,0.003429
1.7473,descent,1.3341,0.096565,0.003435
1.7524,descent,1.3341,0.096566,0.003434
1.7576,descent,1.3341,0.096549,0.003451
1.7627,descent,1.3341,0.096534,0.003466
1.7679,descent,1.3341,0.096502,0.003498
1.7730,descent,1.3341,0.096524,0.003476
1.7738,descent,1.3631,0.096524,0.003476
1.7790,descent,1.3631,0.096499,0.003501
1.7841,descent,1.3631,0.096490,0.003510
1.7893,descent,1.3631,0.096487,0.003513
1.7944,descent,1.3631,0.096467,0.003533
1.7995,descent,1.3631,0.096450,0.003550
1.8046,descent,1.3631,0.096441,0.003559
1.8097,descent,1.3631,0.096438,0.003562
1.8148,descent,1.3631,0.096425,0.003575
1.8199,descent,1.3631,0.096419,0.003581
1.8251,descent,1.3631,0.096404,0.003596
1.8302,descent,1.3631,0.096395,0.003605
1.8353,descent,1.3631,0.096388,0.003612
1.8405,descent,1.3631,0.096371,0.003629
1.8458,descent,1.3631,0.096367,0.003633
1.8511,descent,1.3631,0.096338,0.003662
1.8564,descent,1.3631,0.096339,0.003661
1.8589,descent,1.3884,0.096343,0.003657
1.8641,descent,1.3884,0.096330,0.003670
1.8694,descent,1.3884,0.096297,0.003703
1.8746,descent,1.3884,0.096290,0.003710
1.8798,descent,1.3884,0.096277,0.003723
1.8850,descent,1.3884,0.096274,0.003726
1.8903,descent,1.3884,0.096268,0.003732
1.8955,descent,1.3884,0.096255,0.003745
1.9008,descent,1.3884,0.096242,0.003758
1.9061,descent,1.3884,0.096230,0.003770
1.9115,descent,1.3884,0.096220,0.003780
1.9168,descent,1.3884,0.096218,0.003782
1.9221,descent,1.3884,0.096204,0.003796
1.9273,descent,1.3884,0.096196,0.003804
1.9326,descent,1.3884,0.096189,0.003811
1.9379,descent,1.3884,0.096175,0.003825
1.9432,descent,1.3884,0.096166,0.003834
1.9484,descent,1.3884,0.096139,0.003861
1.9489,descent,1.4182,0.096157,0.003843
1.9541,descent,1.4182,0.096136,0.003864
1.9592,descent,1.4182,0.096115,0.003885
1.9643,descent,1.4182,0.096114,0.003886
1.9694,descent,1.4182,0.096104,0.003896
1.9745,descent,1.4182,0.096101,0.003899
1.9796,descent,1.4182,0.096093,0.003907
1.9847,descent,1.4182,0.096066,0.003934
1.9899,descent,1.4182,0.096067,0.003933
1.9951,descent,1.4182,0.096047,0.003953
2.0003,descent,1.4182,0.096060,0.003940
2.0054,descent,1.4182,0.096020,0.003980
2.0106,descent,1.4182,0.096046,0.003954
2.0159,descent,1.4182,0.096027,0.003973
2.0210,descent,1.4182,0.096012,0.003988
2.0262,descent,1.4182,0.095997,0.004003
2.0313,descent,1.4182,0.095986,0.004014
2.0365,descent,1.4182,0.095982,0.004018
2.0387,descent,1.4463,0.095983,0.004017
2.0439,descent,1.4463,0.095967,0.004033
2.0490,descent,1.4463,0.095944,0.004056
2.0541,descent,1.4463,0.095947,0.004053
2.0593,descent,1.4463,0.095948,0.004052
2.0646,descent,1.4463,0.095928,0.004072
2.0698,descent,1.4463,0.095913,0.004087
2.0752,descent,1.4463,0.095911,0.004089
2.0805,descent,1.4463,0.095889,0.004111
2.0859,descent,1.4463,0.095883,0.004117
2.0913,descent,1.4463,0.095887,0.004113
2.0966,descent,1.4463,0.095861,0.004139
2.1022,descent,1.4463,0.095843,0.004157
2.1076,descent,1.4463,0.095835,0.004165
2.1129,descent,1.4463,0.095830,0.004170
2.1183,descent,1.4463,0.095824,0.004176
2.1235,descent,1.4463,0.095809,0.004191
2.1288,descent,1.4463,0.095795,0.004205
2.1291,descent,1.4701,0.095795,0.004205
2.1343,descent,1.4701,0.095792,0.004208
2.1396,descent,1.4701,0.095787,0.004213
2.1450,descent,1.4701,0.095768,0.004232
2.1504,descent,1.4701,0.095763,0.004237
2.1565,descent,1.4701,0.095753,0.004247
2.1619,descent,1.4701,0.095726,0.004274
2.1672,descent,1.4701,0.095730,0.004270
2.1726,descent,1.4701,0.095717,0.004283
2.1779,descent,1.4701,0.095688,0.004312
2.1832,descent,1.4701,0.095684,0.004316
2.1885,descent,1.4701,0.095687,0.004313
2.1939,descent,1.4701,0.095661,0.004339
2.1992,descent,1.4701,0.095656,0.004344
2.2045,descent,1.4701,0.095660,0.004340
2.2099,descent,1.4701,0.095651,0.004349
2.2151,descent,1.4701,0.095624,0.004376
2.2190,descent,1.4931,0.095617,0.004383
2.2243,descent,1.4931,0.095625,0.004375
2.2296,descent,1.4931,0.095588,0.004412
2.2349,descent,1.4931,0.095587,0.004413
2.2426,descent,1.4931,0.095580,0.004420
2.2480,descent,1.4931,0.095562,0.004438
2.2534,descent,1.4931,0.095550,0.004450
2.2592,descent,1.4931,0.095538,0.004462
2.2646,descent,1.4931,0.095519,0.004481
2.2699,descent,1.4931,0.095511,0.004489
2.2753,descent,1.4931,0.095515,0.004485
2.2808,descent,1.4931,0.095490,0.004510
2.2861,descent,1.4931,0.095482,0.004518
2.2915,descent,1.4931,0.095481,0.004519
2.2969,descent,1.4931,0.095452,0.004548
2.3022,descent,1.4931,0.095461,0.004539
2.3085,descent,1.4931,0.095444,0.004556
2.3091,descent,1.5166,0.095444,0.004556
2.3143,descent,1.5166,0.095427,0.004573
2.3196,descent,1.5166,0.095415,0.004585
2.3249,descent,1.5166,0.095409,0.004591
2.3302,descent,1.5166,0.095395,0.004605
2.3354,descent,1.5166,0.095389,0.004611
2.3421,descent,1.5166,0.095377,0.004623
2.3474,descent,1.5166,0.095366,0.004634
2.3527,descent,1.5166,0.095359,0.004641
2.3586,descent,1.5166,0.095335,0.004665
2.3639,descent,1.5166,0.095342,0.004658
2.3692,descent,1.5166,0.095338,0.004662
2.3746,descent,1.5166,0.095310,0.004690
2.3798,descent,1.5166,0.095318,0.004682
2.3851,descent,1.5166,0.095290,0.004710
2.3903,descent,1.5166,0.095286,0.004714
2.3956,descent,1.5166,0.095289,0.004711
2.3991,descent,1.5393,0.095269,0.004731
2.4045,descent,1.5393,0.095279,0.004721
2.4098,descent,1.5393,0.095245,0.004755
2.4151,descent,1.5393,0.095229,0.004771
2.4205,descent,1.5393,0.095248,0.004752
2.4259,descent,1.5393,0.095220,0.004780
2.4311,descent,1.5393,0.095217,0.004783
2.4363,descent,1.5393,0.095196,0.004804
2.4416,descent,1.5393,0.095204,0.004796
2.4468,descent,1.5393,0.095185,0.004815
2.4520,descent,1.5393,0.095163,0.004837
2.4571,descent,1.5393,0.095167,0.004833
2.4622,descent,1.5393,0.095154,0.004846
2.4674,descent,1.5393,0.095131,0.004869
2.4725,descent,1.5393,0.095114,0.004886
2.4778,descent,1.5393,0.095125,0.004875
2.4830,descent,1.5393,0.095127,0.004873
2.4883,descent,1.5393,0.095101,0.004899
2.4889,descent,1.5614,0.095100,0.004900
2.4941,descent,1.5614,0.095100,0.004900
2.4992,descent,1.5614,0.095070,0.004930
2.5042,descent,1.5614,0.095056,0.004944
2.5094,descent,1.5614,0.095037,0.004963
2.5145,descent,1.5614,0.095043,0.004957
2.5197,descent,1.5614,0.095028,0.004972
2.5249,descent,1.5614,0.095027,0.004973
2.5301,descent,1.5614,0.095007,0.004993
2.5352,descent,1.5614,0.094999,0.005001
2.5404,descent,1.5614,0.094987,0.005013
2.5456,descent,1.5614,0.094970,0.005030
2.5507,descent,1.5614,0.094976,0.005024
2.5559,descent,1.5614,0.094939,0.005061
2.5611,descent,1.5614,0.094930,0.005070
2.5662,descent,1.5614,0.094933,0.005067
2.5713,descent,1.5614,0.094929,0.005071
2.5737,descent,1.5825,0.094908,0.005092
2.5788,descent,1.5825,0.094908,0.005092
2.5839,descent,1.5825,0.094896,0.005104
2.5890,descent,1.5825,0.094882,0.005118
2.5941,descent,1.5825,0.094866,0.005134
2.5992,descent,1.5825,0.094853,0.005147
2.6042,descent,1.5825,0.094855,0.005145
2.6093,descent,1.5825,0.094833,0.005167
2.6144,descent,1.5825,0.094845,0.005155
2.6195,descent,1.5825,0.094815,0.005185
2.6246,descent,1.5825,0.094805,0.005195
2.6297,descent,1.5825,0.094787,0.005213
2.6347,descent,1.5825,0.094792,0.005208
2.6398,descent,1.5825,0.094789,0.005211
2.6449,descent,1.5825,0.094781,0.005219
2.6500,descent,1.5825,0.094773,0.005227
2.6551,descent,1.5825,0.094754,0.005246
2.6601,descent,1.5825,0.094755,0.005245
2.6636,descent,1.6026,0.094732,0.005268
2.6687,descent,1.6026,0.094745,0.005255
2.6738,descent,1.6026,0.094723,0.005277
2.6789,descent,1.6026,0.094715,0.005285
2.6840,descent,1.6026,0.094708,0.005292
2.6891,descent,1.6026,0.094688,0.005312
2.6942,descent,1.6026,0.094687,0.005313
2.6993,descent,1.6026,0.094682,0.005318
2.7044,descent,1.6026,0.094670,0.005330
2.7095,descent,1.6026,0.094658,0.005342
2.7146,descent,1.6026,0.094639,0.005361
2.7196,descent,1.6026,0.094629,0.005371
2.7247,descent,1.6026,0.094613,0.005387
2.7298,descent,1.6026,0.094620,0.005380
2.7349,descent,1.6026,0.094612,0.005388
2.7400,descent,1.6026,0.094603,0.005397
2.7451,descent,1.6026,0.094578,0.005422
2.7501,descent,1.6026,0.094588,0.005412
2.7536,descent,1.6264,0.094572,0.005428
2.7587,descent,1.6264,0.094551,0.005449
2.7639,descent,1.6264,0.094544,0.005456
2.7691,descent,1.6264,0.094516,0.005484
2.7743,descent,1.6264,0.094509,0.005491
2.7794,descent,1.6264,0.094501,0.005499
2.7846,descent,1.6264,0.094497,0.005503
2.7897,descent,1.6264,0.094490,0.005510
2.7949,descent,1.6264,0.094453,0.005547
2.8001,descent,1.6264,0.094469,0.005531
2.8053,descent,1.6264,0.094453,0.005547
2.8105,descent,1.6264,0.094434,0.005566
2.8157,descent,1.6264,0.094444,0.005556
2.8209,descent,1.6264,0.094427,0.005573
2.8261,descent,1.6264,0.094418,0.005582
2.8314,descent,1.6264,0.094404,0.005596
2.8365,descent,1.6264,0.094400,0.005600
2.8417,descent,1.6264,0.094406,0.005594
2.8439,descent,1.6489,0.094387,0.005613
2.8491,descent,1.6489,0.094373,0.005627
2.8542,descent,1.6489,0.094364,0.005636
2.8594,descent,1.6489,0.094338,0.005662
2.8646,descent,1.6489,0.094326,0.005674
2.8698,descent,1.6489,0.094340,0.005660
2.8749,descent,1.6489,0.094314,0.005686
2.8802,descent,1.6489,0.094325,0.005675
2.8853,descent,1.6489,0.094288,0.005712
2.8905,descent,1.6489,0.094276,0.005724
2.8957,descent,1.6489,0.094268,0.005732
2.9032,descent,1.6489,0.094274,0.005726
2.9085,descent,1.6489,0.094243,0.005757
2.9137,descent,1.6489,0.094242,0.005758
2.9189,descent,1.6489,0.094225,0.005775
2.9240,descent,1.6489,0.094211,0.005789
2.9291,descent,1.6489,0.094200,0.005800
2.9339,descent,1.6671,0.094192,0.005808
2.9390,descent,1.6671,0.094176,0.005824
2.9442,descent,1.6671,0.094185,0.005815
2.9494,descent,1.6671,0.094152,0.005848
2.9545,descent,1.6671,0.094134,0.005866
2.9597,descent,1.6671,0.094129,0.005871
2.9649,descent,1.6671,0.094120,0.005880
2.9701,descent,1.6671,0.094118,0.005882
2.9753,descent,1.6671,0.094116,0.005884
2.9805,descent,1.6671,0.094103,0.005897
2.9856,descent,1.6671,0.094098,0.005902
2.9908,descent,1.6671,0.094079,0.005921
2.9960,descent,1.6671,0.094089,0.005911
3.0012,descent,1.6671,0.094072,0.005928
3.0063,descent,1.6671,0.094037,0.005963
3.0115,descent,1.6671,0.094030,0.005970
3.0167,descent,1.6671,0.094021,0.005979
3.0188,descent,1.6869,0.094020,0.005980
3.0239,descent,1.6869,0.094016,0.005984
3.0291,descent,1.6869,0.094006,0.005994
3.0342,descent,1.6869,0.093998,0.006002
3.0393,descent,1.6869,0.093994,0.006006
3.0445,descent,1.6869,0.093972,0.006028
3.0497,descent,1.6869,0.093974,0.006026
3.0549,descent,1.6869,0.093959,0.006041
3.0601,descent,1.6869,0.093944,0.006056
3.0653,descent,1.6869,0.093944,0.006056
