Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm
0.0337,descent,0.6369,-0.1664,31.4648,36.9141,-34.3500,-17.8620,0.027466,0.024257,0.084977,0.000023,20.00
0.0349,descent,0.6369,-0.1664,31.3770,36.9141,-34.3500,-17.8620,0.027509,0.024301,0.084969,0.000031,20.00
0.0360,descent,0.6369,-0.1664,31.3770,36.8262,-34.3500,-17.8620,0.027554,0.024365,0.084969,0.000031,20.00
0.0371,descent,0.6369,-0.1664,31.2891,36.8262,-34.3500,-17.8620,0.027598,0.024410,0.084975,0.000025,20.00
0.0382,descent,0.6369,-0.1664,31.2891,36.8262,-34.3500,-16.4880,0.027578,0.024339,0.084975,0.000025,20.00
0.0393,descent,0.6369,-0.1664,31.2891,36.8262,-34.3500,-16.4880,0.027578,0.024339,0.084967,0.000033,20.00
0.0404,descent,0.6369,-0.1664,31.2012,36.8262,-32.9760,-16.4880,0.027582,0.024364,0.084988,0.000012,20.00
0.0415,descent,0.6369,-0.1664,31.2012,36.7383,-32.9760,-16.4880,0.027627,0.024427,0.084988,0.000012,20.00
0.0426,descent,0.6369,-0.1664,31.1133,36.7383,-32.9760,-16.4880,0.027671,0.024472,0.084963,0.000037,20.00
0.0437,descent,0.6369,-0.1664,31.1133,36.7383,-32.9760,-16.4880,0.027671,0.024472,0.084963,0.000037,20.00
0.0448,descent,0.6369,-0.1664,31.1133,36.7383,-32.9760,-16.4880,0.027671,0.024472,0.084980,0.000020,20.00
0.0460,descent,0.6369,-0.1664,31.0254,36.6504,-32.9760,-16.4880,0.027759,0.024580,0.084980,0.000020,20.00
0.0471,descent,0.6369,-0.1664,31.0254,36.6504,-32.9760,-16.4880,0.027759,0.024580,0.084955,0.000045,20.00
0.0482,descent,0.6369,-0.1664,30.9375,36.6504,-32.9760,-16.4880,0.027803,0.024625,0.084950,0.000050,20.00
0.0494,descent,0.6369,-0.1664,30.9375,36.6504,-32.9760,-16.4880,0.027803,0.024625,0.084950,0.000050,20.00
0.0504,descent,0.6369,-0.1664,30.9375,36.6504,-32.9760,-16.4880,0.027803,0.024625,0.084957,0.000043,20.00
0.0515,descent,0.6369,-0.1664,30.8496,36.6504,-32.9760,-16.4880,0.027846,0.024670,0.084957,0.000043,20.00
0.0526,descent,0.6369,-0.1664,30.8496,36.6504,-32.9760,-16.4880,0.027846,0.024670,0.084956,0.000044,20.00
0.0537,descent,0.6369,-0.1664,30.8496,36.6504,-31.6020,-15.1140,0.027787,0.024579,0.084956,0.000044,20.00
0.0548,descent,0.6369,-0.1664,30.7617,36.6504,-31.6020,-15.1140,0.027831,0.024624,0.084960,0.000040,20.00
0.0559,descent,0.6369,-0.1664,30.7617,36.5625,-31.6020,-15.1140,0.027876,0.024688,0.084960,0.000040,20.00
0.0571,descent,0.6369,-0.1664,30.6738,36.5625,-31.6020,-15.1140,0.027920,0.024732,0.084959,0.000041,20.00
0.0582,descent,0.6369,-0.1664,30.6738,36.5625,-31.6020,-15.1140,0.027920,0.024732,0.084959,0.000041,20.00
0.0593,descent,0.6369,-0.1664,30.6738,36.5625,-31.6020,-15.1140,0.027920,0.024732,0.084933,0.000067,20.00
0.0604,descent,0.6369,-0.1664,30.5859,36.5625,-30.2280,-15.1140,0.027924,0.024757,0.084951,0.000049,20.00
0.0615,descent,0.6369,-0.1664,30.5859,36.5625,-30.2280,-13.7400,0.027904,0.024686,0.084951,0.000049,20.00
0.0626,descent,0.6369,-0.1664,30.5859,36.4746,-30.2280,-13.7400,0.027949,0.024750,0.084956,0.000044,20.00
0.0637,descent,0.6369,-0.1664,30.4980,36.4746,-30.2280,-13.7400,0.027993,0.024795,0.084956,0.000044,20.00
0.0648,descent,0.6369,-0.1664,30.4980,36.4746,-30.2280,-13.7400,0.027993,0.024795,0.084943,0.000057,20.00
0.0659,descent,0.6369,-0.1664,30.4102,36.4746,-30.2280,-13.7400,0.028036,0.024840,0.084943,0.000057,20.00
0.0671,descent,0.6369,-0.1664,30.4102,36.4746,-30.2280,-13.7400,0.028036,0.024840,0.084922,0.000078,20.00
0.0682,descent,0.6369,-0.1664,30.4102,36.4746,-30.2280,-12.3660,0.028016,0.024769,0.084922,0.000078,20.00
0.0693,descent,0.6369,-0.1664,30.3223,36.4746,-30.2280,-12.3660,0.028060,0.024814,0.084936,0.000064,20.00
0.0704,descent,0.6369,-0.1664,30.3223,36.4746,-30.2280,-12.3660,0.028060,0.024814,0.084934,0.000066,20.00
0.0715,descent,0.6369,-0.1664,30.3223,36.4746,-30.2280,-12.3660,0.028060,0.024814,0.084934,0.000066,20.00
0.0726,descent,0.6369,-0.1664,30.2344,36.3867,-30.2280,-12.3660,0.028149,0.024923,0.084930,0.000070,20.00
0.0737,descent,0.6369,-0.1664,30.2344,36.3867,-30.2280,-12.3660,0.028149,0.024923,0.084930,0.000070,20.00
0.0748,descent,0.6369,-0.1664,30.2344,36.3867,-28.8540,-10.9920,0.028089,0.024832,0.084921,0.000079,20.00
0.0762,descent,0.6369,-0.1664,30.1465,36.3867,-28.8540,-10.9920,0.028133,0.024877,0.084921,0.000079,20.00
0.0771,descent,0.6369,-0.1664,30.1465,36.3867,-28.8540,-10.9920,0.028133,0.024877,0.084920,0.000080,20.00
0.0782,descent,0.6369,-0.1664,30.1465,36.3867,-28.8540,-10.9920,0.028133,0.024877,0.084920,0.000080,20.00
0.0793,descent,0.6369,-0.1664,30.1465,36.3867,-28.8540,-9.6180,0.028113,0.024806,0.084917,0.000083,20.00
0.0804,descent,0.6369,-0.1664,30.0586,36.3867,-27.4800,-9.6180,0.028117,0.024831,0.084916,0.000084,20.00
0.0815,descent,0.6369,-0.1664,30.0586,36.3867,-27.4800,-9.6180,0.028117,0.024831,0.084916,0.000084,20.00
0.0826,descent,0.6369,-0.1664,30.0586,36.3867,-27.4800,-9.6180,0.028117,0.024831,0.084925,0.000075,20.00
0.0837,descent,0.6369,-0.1664,30.0586,36.3867,-27.4800,-8.2440,0.028096,0.024760,0.084925,0.000075,20.00
0.0848,descent,0.6369,-0.1664,29.9707,36.2988,-27.4800,-9.6180,0.028206,0.024940,0.084916,0.000084,20.00
0.0859,descent,0.6369,-0.1664,29.9707,36.2988,-26.1060,-9.6180,0.028167,0.024919,0.084916,0.000084,20.00
0.0871,descent,0.6369,-0.1664,29.8828,36.2988,-26.1060,-9.6180,0.028210,0.024964,0.084906,0.000094,20.00
0.0882,descent,0.6369,-0.1664,29.8828,36.2988,-26.1060,-8.2440,0.028190,0.024893,0.084906,0.000094,20.00
0.0893,descent,0.6369,-0.1664,29.8828,36.2988,-26.1060,-8.2440,0.028190,0.024893,0.084915,0.000085,20.00
0.0904,descent,0.6369,-0.1664,29.7949,36.2988,-26.1060,-8.2440,0.028234,0.024938,0.084911,0.000089,20.00
0.0915,descent,0.7552,-0.1218,29.7949,36.2988,-26.1060,-8.2440,0.028234,0.024938,0.084911,0.000089,20.00
0.0927,descent,0.7552,-0.1218,29.7949,36.2988,-26.1060,-8.2440,0.028234,0.024938,0.084887,0.000113,20.00
0.0938,descent,0.7552,-0.1218,29.7949,36.2988,-26.1060,-8.2440,0.028234,0.024938,0.084887,0.000113,20.00
0.0949,descent,0.7552,-0.1218,29.7070,36.2988,-26.1060,-8.2440,0.028277,0.024984,0.084902,0.000098,20.00
0.0960,descent,0.7552,-0.1218,29.7070,36.2988,-24.7320,-6.8700,0.028217,0.024892,0.084902,0.000098,20.00
0.0971,descent,0.7552,-0.1218,29.7070,36.2988,-24.7320,-6.8700,0.028217,0.024892,0.084889,0.000111,20.00
0.0982,descent,0.7552,-0.1218,29.6191,36.2988,-24.7320,-6.8700,0.028261,0.024937,0.084889,0.000111,20.00
0.0993,descent,0.7552,-0.1218,29.6191,36.2988,-24.7320,-5.4960,0.028241,0.024873,0.084904,0.000096,20.00
0.1005,descent,0.7552,-0.1218,29.6191,36.2988,-24.7320,-5.4960,0.028241,0.024873,0.084887,0.000113,20.00
0.1015,descent,0.7552,-0.1218,29.6191,36.2988,-24.7320,-5.4960,0.028241,0.024873,0.084887,0.000113,20.00
0.1026,descent,0.7552,-0.1218,29.6191,36.2988,-23.3580,-5.4960,0.028201,0.024852,0.084895,0.000105,20.00
0.1037,descent,0.7552,-0.1218,29.5313,36.2988,-23.3580,-5.4960,0.028245,0.024897,0.084895,0.000105,20.00
0.1048,descent,0.7552,-0.1218,29.5313,36.2988,-23.3580,-5.4960,0.028245,0.024897,0.084898,0.000102,20.00
0.1060,descent,0.7552,-0.1218,29.5313,36.2988,-23.3580,-4.1220,0.028224,0.025455,0.084898,0.000102,20.00
0.1071,descent,0.7552,-0.1218,29.4434,36.2988,-23.3580,-4.1220,0.028268,0.025500,0.084867,0.000133,20.00
0.1082,descent,0.7552,-0.1218,29.4434,36.2988,-23.3580,-4.1220,0.028268,0.025500,0.084867,0.000133,20.00
0.1093,descent,0.7552,-0.1218,29.4434,36.2988,-21.9840,-2.7480,0.028208,0.040296,0.084884,0.000116,20.00
0.1104,descent,0.7552,-0.1218,29.4434,36.2988,-21.9840,-2.7480,0.028208,0.040296,0.084884,0.000116,20.00
0.1115,descent,0.7552,-0.1218,29.3555,36.2988,-21.9840,-2.7480,0.028252,0.040342,0.084879,0.000121,20.00
0.1126,descent,0.7552,-0.1218,29.3555,36.2988,-21.9840,-2.7480,0.028252,0.040342,0.084876,0.000124,20.00
0.1137,descent,0.7552,-0.1218,29.3555,36.2988,-21.9840,-2.7480,0.028252,0.040342,0.084876,0.000124,20.00
0.1148,descent,0.7552,-0.1218,29.3555,36.2988,-21.9840,-2.7480,0.028252,0.040342,0.084872,0.000128,20.00
0.1161,descent,0.7552,-0.1218,29.2676,36.2988,-21.9840,-1.3740,0.028275,0.130357,0.084872,0.000128,20.00
0.1170,descent,0.7552,-0.1218,29.2676,36.2988,-21.9840,-1.3740,0.028275,0.130357,0.084879,0.000121,20.00
0.1182,descent,0.7552,-0.1218,29.2676,36.2988,-21.9840,-1.3740,0.028275,0.130357,0.084879,0.000121,20.00
0.1193,descent,0.7552,-0.1218,29.1797,36.2988,-21.9840,-1.3740,0.028319,0.130403,0.084875,0.000125,20.00
0.1204,descent,0.7552,-0.1218,29.1797,36.2988,-21.9840,-1.3740,0.028319,0.130403,0.084869,0.000131,20.00
0.1215,descent,0.7552,-0.1218,29.1797,36.2988,-21.9840,0.0000,0.028298,0.224765,0.084869,0.000131,20.00
0.1227,descent,0.7552,-0.1218,29.1797,36.2988,-20.6100,0.0000,0.028258,0.224744,0.084863,0.000137,20.00
0.1237,descent,0.7552,-0.1218,29.1797,36.2988,-20.6100,0.0000,0.028258,0.224744,0.084863,0.000137,20.00
0.1248,descent,0.7552,-0.1218,29.0918,36.2988,-20.6100,0.0000,0.028302,0.224789,0.084864,0.000136,20.00
0.1260,descent,0.7552,-0.1218,29.0918,36.2988,-20.6100,0.0000,0.028302,0.224789,0.084864,0.000136,20.00
0.1271,descent,0.7552,-0.1218,29.0918,36.2988,-20.6100,0.0000,0.028302,0.224789,0.084853,0.000147,20.00
0.1282,descent,0.7552,-0.1218,29.0039,36.2988,-20.6100,0.0000,0.028346,0.224835,0.084853,0.000147,20.00
0.1293,descent,0.7552,-0.1218,29.0039,36.2988,-20.6100,0.0000,0.028346,0.224835,0.084845,0.000155,20.00
0.1304,descent,0.7552,-0.1218,29.0039,36.3867,-20.6100,1.3740,0.028280,0.130265,0.084853,0.000147,20.00
0.1315,descent,0.7552,-0.1218,29.0039,36.3867,-20.6100,1.3740,0.028280,0.130265,0.084853,0.000147,20.00
0.1326,descent,0.7552,-0.1218,29.0039,36.3867,-19.2360,1.3740,0.028240,0.130245,0.084843,0.000157,20.00
0.1337,descent,0.7552,-0.1218,29.0039,36.4746,-19.2360,2.7480,0.028175,0.040067,0.084843,0.000157,20.00
0.1349,descent,0.7552,-0.1218,29.0039,36.5625,-19.2360,2.7480,0.028130,0.040003,0.084835,0.000165,20.00
0.1359,descent,0.7552,-0.1218,28.9160,36.6504,-19.2360,5.4960,0.028087,0.024325,0.084835,0.000165,20.00
0.1371,descent,0.7552,-0.1218,28.9160,36.7383,-19.2360,6.8700,0.028022,0.024182,0.084844,0.000156,20.00
0.1382,descent,0.7552,-0.1218,28.9160,36.8262,-19.2360,8.2440,0.027956,0.024048,0.084844,0.000156,20.00
0.1393,descent,0.7552,-0.1218,28.9160,36.9141,-17.8620,9.6180,0.027852,0.023892,0.084832,0.000168,20.00
0.1404,descent,0.7552,-0.1218,28.9160,37.0020,-17.8620,12.3660,0.027766,0.023687,0.084830,0.000170,20.00
0.1415,descent,0.7552,-0.1218,28.8281,37.1777,-17.8620,13.7400,0.027701,0.023534,0.084830,0.000170,20.00
0.1426,descent,0.7552,-0.1218,28.8281,37.2656,-17.8620,16.4880,0.027616,0.023329,0.084819,0.000181,20.00
0.1437,descent,0.7552,-0.1218,28.8281,37.3535,-17.8620,19.2360,0.027531,0.023125,0.084819,0.000181,20.00
0.1448,descent,0.7552,-0.1218,28.8281,37.4414,-17.8620,21.9840,0.027447,0.022921,0.084821,0.000179,20.00
0.1460,descent,0.7552,-0.1218,28.7402,37.7051,-17.8620,27.4800,0.027278,0.022494,0.084821,0.000179,20.00
0.1471,descent,0.7552,-0.1218,28.7402,37.7930,-17.8620,30.2280,0.027195,0.022291,0.084832,0.000168,20.00
0.1482,descent,0.7552,-0.1218,28.7402,37.8809,-16.4880,32.9760,0.027072,0.022068,0.084832,0.000168,20.00
0.1493,descent,0.7552,-0.1218,28.7402,38.0566,-16.4880,37.0980,0.026926,0.021733,0.084815,0.000185,20.00
0.1504,descent,0.7552,-0.1218,28.7402,38.1445,-16.4880,39.8460,0.026844,0.021531,0.084808,0.000192,20.00
0.1515,descent,0.7552,-0.1218,28.7402,38.2324,-16.4880,42.5940,0.026761,0.021329,0.084808,0.000192,20.00
0.1526,descent,0.7552,-0.1218,28.7402,38.3203,-15.1140,46.7160,0.026621,0.021037,0.084824,0.000176,20.00
0.1537,descent,0.7552,-0.1218,28.6523,38.4961,-15.1140,49.4640,0.026539,0.020818,0.084824,0.000176,20.00
0.1548,descent,0.7552,-0.1218,28.6523,38.5840,-15.1140,52.2120,0.026457,0.020617,0.084805,0.000195,20.00
0.1559,descent,0.7552,-0.1218,28.6523,38.7598,-15.1140,59.0820,0.026276,0.020146,0.084805,0.000195,20.00
0.1571,descent,0.7552,-0.1218,28.6523,38.8477,-15.1140,61.8300,0.026195,0.019946,0.084814,0.000186,20.00
0.1582,descent,0.7552,-0.1218,28.6523,38.9355,-15.1140,65.9520,0.026095,0.019677,0.084814,0.000186,20.00
0.1593,descent,0.7552,-0.1218,28.6523,39.0234,-15.1140,68.7000,0.026015,0.019477,0.084805,0.000195,20.00
0.1604,descent,0.7552,-0.1218,28.6523,39.1113,-13.7400,71.4480,0.025896,0.019259,0.084799,0.000201,20.00
0.1615,descent,0.7552,-0.1218,28.5645,39.1992,-13.7400,74.1960,0.025858,0.019102,0.084799,0.000201,20.00
0.1626,descent,0.7552,-0.1218,28.5645,39.2871,-13.7400,76.9440,0.025779,0.018903,0.084793,0.000207,20.00
0.1637,descent,0.7552,-0.1218,28.5645,39.3750,-13.7400,79.6920,0.025699,0.018705,0.084793,0.000207,20.00
0.1648,descent,0.7552,-0.1218,28.5645,39.4629,-13.7400,82.4400,0.025620,0.018507,0.084791,0.000209,20.00
0.1660,descent,0.7552,-0.1218,28.5645,39.6387,-13.7400,86.5620,0.025482,0.018181,0.084791,0.000209,20.00
0.1671,descent,0.7552,-0.1218,28.5645,39.7266,-12.3660,87.9360,0.025384,0.018034,0.084789,0.000211,20.00
0.1682,descent,0.7552,-0.1218,28.5645,39.7266,-12.3660,89.3100,0.025365,0.017965,0.084789,0.000211,20.00
0.1693,descent,0.7552,-0.1218,28.4766,39.8145,-12.3660,90.6840,0.025347,0.017878,0.084772,0.000228,20.00
0.1704,descent,0.7552,-0.1218,28.4766,39.9023,-12.3660,90.6840,0.025307,0.017820,0.084771,0.000229,20.00
0.1715,descent,0.7552,-0.1218,28.4766,39.9902,-12.3660,92.0580,0.025248,0.017693,0.084771,0.000229,20.00
0.1726,descent,0.7552,-0.1218,28.4766,39.9902,-12.3660,92.0580,0.025248,0.017693,0.084780,0.000220,20.00
0.1737,descent,0.7552,-0.1218,28.4766,40.0781,-12.3660,92.0580,0.025208,0.017634,0.084780,0.000220,20.00
0.1748,descent,0.7552,-0.1218,28.4766,40.0781,-12.3660,92.0580,0.025208,0.017634,0.084768,0.000232,20.00
0.1759,descent,0.7552,-0.1218,28.4766,40.1660,-10.9920,90.6840,0.025149,0.017626,0.084768,0.000232,20.00
0.1771,descent,0.7552,-0.1218,28.4766,40.2539,-10.9920,89.3100,0.025128,0.017637,0.084752,0.000248,20.00
0.1782,descent,0.7552,-0.1218,28.4766,40.2539,-10.9920,87.9360,0.025147,0.017706,0.084752,0.000248,20.00
0.1793,descent,0.7552,-0.1218,28.4766,40.2539,-9.6180,86.5620,0.025127,0.017757,0.084775,0.000225,20.00
0.1804,descent,0.7552,-0.1218,28.4766,40.2539,-9.6180,85.1880,0.025146,0.017826,0.084767,0.000233,20.00
0.1815,descent,0.8269,-0.1141,28.4766,40.3418,-9.6180,82.4400,0.025143,0.017906,0.084767,0.000233,20.00
0.1826,descent,0.8269,-0.1141,28.3887,40.3418,-9.6180,81.0660,0.025203,0.018016,0.084766,0.000234,20.00
0.1837,descent,0.8269,-0.1141,28.3887,40.3418,-9.6180,78.3180,0.025240,0.018154,0.084766,0.000234,20.00
0.1848,descent,0.8269,-0.1141,28.3887,40.3418,-9.6180,76.9440,0.025259,0.018223,0.084748,0.000252,20.00
0.1859,descent,0.8269,-0.1141,28.3887,40.3418,-9.6180,71.4480,0.025334,0.018499,0.084748,0.000252,20.00
0.1871,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,68.7000,0.025333,0.018618,0.084742,0.000258,20.00
0.1882,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,65.9520,0.025370,0.018756,0.084742,0.000258,20.00
0.1893,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,63.2040,0.025408,0.018894,0.084750,0.000250,20.00
0.1904,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,60.4560,0.025445,0.019032,0.084738,0.000262,20.00
0.1915,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,57.7080,0.025483,0.019170,0.084738,0.000262,20.00
0.1926,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,54.9600,0.025520,0.019308,0.084737,0.000263,20.00
0.1937,descent,0.8269,-0.1141,28.3887,40.3418,-8.2440,52.2120,0.025557,0.019446,0.084737,0.000263,20.00
0.1950,descent,0.8269,-0.1141,28.3887,40.2539,-6.8700,49.4640,0.025598,0.019625,0.084725,0.000275,20.00
0.1960,descent,0.8269,-0.1141,28.3887,40.2539,-6.8700,42.5940,0.025691,0.019970,0.084725,0.000275,20.00
0.1971,descent,0.8269,-0.1141,28.3887,40.2539,-6.8700,39.8460,0.025729,0.020108,0.084722,0.000278,20.00
0.1982,descent,0.8269,-0.1141,28.3008,40.2539,-6.8700,37.0980,0.025808,0.020289,0.084722,0.000278,20.00
0.1993,descent,0.8269,-0.1141,28.3008,40.2539,-6.8700,34.3500,0.025846,0.020427,0.084725,0.000275,20.00
0.2004,descent,0.8269,-0.1141,28.3008,40.2539,-6.8700,31.6020,0.025883,0.020565,0.084694,0.000306,20.00
0.2016,descent,0.8269,-0.1141,28.3008,40.2539,-6.8700,28.8540,0.025921,0.020703,0.084694,0.000306,20.00
0.2026,descent,0.8269,-0.1141,28.3008,40.1660,-6.8700,26.1060,0.026000,0.020902,0.084708,0.000292,20.00
0.2037,descent,0.8269,-0.1141,28.3008,40.1660,-5.4960,23.3580,0.026007,0.021021,0.084708,0.000292,20.00
0.2049,descent,0.8269,-0.1141,28.3008,40.1660,-5.4960,20.6100,0.026044,0.021160,0.084701,0.000299,20.00
0.2060,descent,0.8269,-0.1141,28.3008,40.0781,-5.4960,15.1140,0.026162,0.021497,0.084701,0.000299,20.00
0.2071,descent,0.8269,-0.1141,28.3008,40.0781,-5.4960,13.7400,0.026181,0.021566,0.084695,0.000305,20.00
0.2082,descent,0.8269,-0.1141,28.3008,40.0781,-5.4960,10.9920,0.026219,0.021705,0.084695,0.000305,20.00
0.2094,descent,0.8269,-0.1141,28.3008,40.0781,-5.4960,8.2440,0.026257,0.021843,0.084692,0.000308,20.00
0.2104,descent,0.8269,-0.1141,28.3008,39.9902,-5.4960,6.8700,0.026318,0.021974,0.084701,0.000299,20.00
0.2115,descent,0.8269,-0.1141,28.3008,39.9902,-5.4960,4.1220,0.026356,0.022748,0.084701,0.000299,20.00
0.2126,descent,0.8269,-0.1141,28.3008,39.9902,-5.4960,2.7480,0.026375,0.037706,0.084687,0.000313,20.00
0.2137,descent,0.8269,-0.1141,28.3008,39.9023,-5.4960,0.0000,0.026456,0.222382,0.084687,0.000313,20.00
0.2148,descent,0.8269,-0.1141,28.3008,39.9023,-4.1220,-1.3740,0.027065,0.127999,0.084674,0.000326,20.00
0.2159,descent,0.8269,-0.1141,28.3008,39.8145,-4.1220,-5.4960,0.027165,0.022709,0.084674,0.000326,20.00
0.2171,descent,0.8269,-0.1141,28.3008,39.8145,-4.1220,-6.8700,0.027184,0.022772,0.084676,0.000324,20.00
0.2182,descent,0.8269,-0.1141,28.3008,39.8145,-2.7480,-8.2440,0.042053,0.022822,0.084676,0.000324,20.00
0.2193,descent,0.8269,-0.1141,28.3008,39.7266,-2.7480,-9.6180,0.042115,0.022953,0.084665,0.000335,20.00
0.2204,descent,0.8269,-0.1141,28.3008,39.7266,-2.7480,-10.9920,0.042134,0.023023,0.084661,0.000339,20.00
0.2215,descent,0.8269,-0.1141,28.3008,39.7266,-2.7480,-12.3660,0.042154,0.023092,0.084661,0.000339,20.00
0.2226,descent,0.8269,-0.1141,28.3008,39.7266,-2.7480,-12.3660,0.042154,0.023092,0.084664,0.000336,20.00
0.2237,descent,0.8269,-0.1141,28.3008,39.6387,-2.7480,-13.7400,0.042216,0.023224,0.084664,0.000336,20.00
0.2248,descent,0.8269,-0.1141,28.3008,39.6387,-2.7480,-15.1140,0.042235,0.023294,0.084653,0.000347,20.00
0.2259,descent,0.8269,-0.1141,28.3008,39.5508,-2.7480,-16.4880,0.042298,0.023426,0.084653,0.000347,20.00
0.2271,descent,0.8269,-0.1141,28.3008,39.5508,-2.7480,-17.8620,0.042317,0.023495,0.084661,0.000339,20.00
0.2282,descent,0.8269,-0.1141,28.3008,39.5508,-2.7480,-17.8620,0.042317,0.023495,0.084661,0.000339,20.00
0.2293,descent,0.8269,-0.1141,28.3008,39.5508,-2.7480,-17.8620,0.042317,0.023495,0.084644,0.000356,20.00
0.2304,descent,0.8269,-0.1141,28.3008,39.5508,-1.3740,-19.2360,0.132340,0.023546,0.084635,0.000365,20.00
0.2315,descent,0.8269,-0.1141,28.3008,39.5508,-1.3740,-19.2360,0.132340,0.023546,0.084635,0.000365,20.00
0.2326,descent,0.8269,-0.1141,28.3008,39.4629,-1.3740,-20.6100,0.132403,0.023678,0.084641,0.000359,20.00
0.2337,descent,0.8269,-0.1141,28.3008,39.4629,-1.3740,-20.6100,0.132403,0.023678,0.084641,0.000359,20.00
0.2348,descent,0.8269,-0.1141,28.3008,39.4629,0.0000,-20.6100,0.226798,0.023659,0.084637,0.000363,20.00
