Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0007,descent,1.0652,50.1855,45.7031,52.2120,41.2200,0.027527,0.019310,0.084999,0.000001,0.600000,0
0.0018,descent,1.0652,50.1855,45.6152,49.4640,39.8460,0.027550,0.020051,0.084999,0.000001,0.600000,0
0.0029,descent,1.0652,50.2734,45.6152,48.0900,38.4720,0.027386,0.020110,0.084990,0.000010,0.600000,0
0.0041,descent,1.0652,50.1855,45.6152,45.3420,37.0980,0.027593,0.020160,0.084990,0.000010,0.600000,0
0.0052,descent,1.0652,50.2734,45.6152,42.5940,35.7240,0.027443,0.020219,0.084994,0.000006,0.600000,0
0.0063,descent,1.0652,50.1855,45.6152,41.2200,34.3500,0.027636,0.020269,0.084994,0.000006,0.600000,0
0.0074,descent,1.0652,50.1855,45.5273,38.4720,31.6020,0.027660,0.021064,0.085003,-0.000003,0.600000,0
0.0085,descent,1.0652,50.1855,45.5273,34.3500,26.1060,0.027703,0.021282,0.085003,-0.000003,0.600000,0
0.0096,descent,1.0652,50.1855,45.4395,31.6020,23.3580,0.027727,0.022077,0.085000,0.000000,0.600000,0
0.0107,descent,1.0652,50.1855,45.4395,30.2280,20.6100,0.027741,0.022186,0.085000,0.000000,0.600000,0
0.0118,descent,1.0652,50.1855,45.4395,28.8540,19.2360,0.027756,0.022241,0.084993,0.000007,0.600000,0
0.0129,descent,1.0652,50.1855,45.3516,26.1060,16.4880,0.027779,0.023036,0.084998,0.000002,0.600000,0
0.0140,descent,1.0652,50.1855,45.3516,24.7320,13.7400,0.027794,0.023145,0.084998,0.000002,0.600000,0
0.0152,descent,1.0652,50.1855,45.3516,23.3580,10.9920,0.027808,0.023254,0.084992,0.000008,0.600000,0
0.0163,descent,1.0652,50.1855,45.2637,20.6100,8.2440,0.027832,0.024049,0.084992,0.000008,0.600000,0
0.0174,descent,1.0652,50.1855,45.2637,19.2360,5.4960,0.027846,0.024166,0.085000,0.000000,0.600000,0
0.0185,descent,1.0652,50.1855,45.2637,17.8620,2.7480,0.027861,0.039791,0.085000,0.000000,0.600000,0
0.0196,descent,1.0652,50.0977,45.1758,13.7400,-1.3740,0.028078,0.130679,0.084992,0.000008,0.600000,0
0.0207,descent,1.0652,50.0977,45.1758,12.3660,-4.1220,0.028092,0.025857,0.084992,0.000008,0.600000,0
0.0218,descent,1.0652,50.0977,45.1758,10.9920,-5.4960,0.028106,0.025283,0.084998,0.000002,0.600000,0
0.0229,descent,1.0652,50.0977,45.0879,9.6180,-6.8700,0.028116,0.026017,0.084990,0.000010,0.600000,0
0.0240,descent,1.0652,50.0977,45.0000,8.2440,-9.6180,0.028126,0.026812,0.084990,0.000010,0.600000,0
0.0252,descent,1.0652,50.0977,45.0000,6.8700,-10.9920,0.028140,0.026867,0.084981,0.000019,0.600000,0
0.0263,descent,1.0652,50.0977,45.0000,5.4960,-12.3660,0.028161,0.026921,0.084981,0.000019,0.600000,0
0.0275,descent,1.0652,50.0977,44.9121,4.1220,-13.7400,0.028800,0.027662,0.084988,0.000012,0.600000,0
0.0285,descent,1.0652,50.0977,44.9121,2.7480,-15.1140,0.043702,0.027717,0.084988,0.000012,0.600000,0
0.0296,descent,1.0652,50.0098,44.8242,1.3740,-19.2360,0.133933,0.028562,0.084989,0.000011,0.600000,0
0.0307,descent,1.0652,50.0098,44.7363,0.0000,-20.6100,0.228376,0.029303,0.084989,0.000011,0.600000,0
0.0318,descent,1.0652,50.0098,44.7363,0.0000,-21.9840,0.228376,0.029358,0.084980,0.000020,0.600000,0
0.0329,descent,1.0652,50.0098,44.6484,-1.3740,-23.3580,0.133952,0.030099,0.084982,0.000018,0.600000,0
0.0340,descent,1.0652,50.0098,44.6484,-1.3740,-24.7320,0.133952,0.030153,0.084982,0.000018,0.600000,0
0.0352,descent,1.0652,50.0098,44.5605,-2.7480,-24.7320,0.043920,0.030840,0.084974,0.000026,0.600000,0
0.0363,descent,1.0647,50.0098,44.5605,-2.7480,-26.1060,0.043920,0.030894,0.084974,0.000026,0.600000,0
0.0374,descent,1.0647,50.0098,44.5605,-2.7480,-27.4800,0.043920,0.030949,0.084982,0.000018,0.600000,0
0.0385,descent,1.0647,49.9219,44.4727,-4.1220,-28.8540,0.029220,0.031685,0.084982,0.000018,0.600000,0
0.0396,descent,1.0647,49.9219,44.3848,-4.1220,-30.2280,0.029215,0.032427,0.084980,0.000020,0.600000,0
0.0407,descent,1.0647,49.9219,44.3848,-5.4960,-30.2280,0.028601,0.032427,0.084980,0.000020,0.600000,0
0.0418,descent,1.0647,49.9219,44.2969,-5.4960,-31.6020,0.028596,0.033168,0.084971,0.000029,0.600000,0
0.0429,descent,1.0647,49.9219,44.2969,-5.4960,-31.6020,0.028596,0.033168,0.084967,0.000033,0.600000,0
0.0440,descent,1.0647,49.9219,44.2090,-5.4960,-32.9760,0.028591,0.033909,0.084967,0.000033,0.600000,0
0.0452,descent,1.0647,50.0098,44.2090,-5.4960,-32.9760,0.028412,0.033914,0.084967,0.000033,0.600000,0
0.0463,descent,1.0647,50.0098,44.1211,-5.4960,-32.9760,0.028408,0.034600,0.084967,0.000033,0.600000,0
0.0474,descent,1.0647,50.0098,44.1211,-5.4960,-34.3500,0.028408,0.034655,0.084954,0.000046,0.600000,0
0.0484,descent,1.0647,50.0098,44.0332,-5.4960,-34.3500,0.028403,0.035342,0.084954,0.000046,0.600000,0
0.0496,descent,1.0647,50.0098,44.0332,-5.4960,-35.7240,0.028403,0.035396,0.084961,0.000039,0.600000,0
0.0507,descent,1.0647,50.0098,43.9453,-4.1220,-35.7240,0.029013,0.036083,0.084961,0.000039,0.600000,0
0.0518,descent,1.0647,50.0977,43.9453,-4.1220,-35.7240,0.028834,0.036088,0.084956,0.000044,0.600000,0
0.0529,descent,1.0647,50.0977,43.8574,-2.7480,-37.0980,0.043703,0.036829,0.084969,0.000031,0.600000,0
0.0540,descent,1.0647,50.0977,43.8574,-2.7480,-37.0980,0.043703,0.036829,0.084969,0.000031,0.600000,0
0.0552,descent,1.0647,50.0977,43.8574,-2.7480,-37.0980,0.043703,0.036829,0.084951,0.000049,0.600000,0
0.0563,descent,1.0647,50.0977,43.7695,-1.3740,-37.0980,0.133726,0.037516,0.084951,0.000049,0.600000,0
0.0574,descent,1.0647,50.0977,43.7695,-1.3740,-37.0980,0.133726,0.037516,0.084949,0.000051,0.600000,0
0.0585,descent,1.0647,50.0977,43.6816,-1.3740,-38.4720,0.133721,0.038257,0.084949,0.000051,0.600000,0
0.0596,descent,1.0647,50.0977,43.5937,0.0000,-38.4720,0.228136,0.038944,0.084947,0.000053,0.600000,0
0.0607,descent,1.0647,50.0977,43.5937,0.0000,-38.4720,0.228136,0.038944,0.084942,0.000058,0.600000,0
0.0618,descent,1.0647,50.0977,43.5059,0.0000,-38.4720,0.228131,0.039630,0.084942,0.000058,0.600000,0
0.0629,descent,1.0647,50.0977,43.5059,1.3740,-38.4720,0.133683,0.039630,0.084941,0.000059,0.600000,0
0.0640,descent,1.0647,50.0977,43.4180,1.3740,-38.4720,0.133679,0.040317,0.084941,0.000059,0.600000,0
0.0652,descent,1.0647,50.0098,43.4180,1.3740,-38.4720,0.133858,0.040312,0.084934,0.000066,0.600000,0
0.0663,descent,1.0647,50.0098,43.4180,1.3740,-38.4720,0.133858,0.040312,0.084934,0.000066,0.600000,0
0.0674,descent,1.0647,50.0977,43.3301,1.3740,-38.4720,0.133674,0.041004,0.084935,0.000065,0.600000,0
0.0685,descent,1.0647,50.0977,43.3301,1.3740,-38.4720,0.133674,0.041004,0.084935,0.000065,0.600000,0
0.0696,descent,1.0647,50.0977,43.2422,2.7480,-38.4720,0.043613,0.041691,0.084922,0.000078,0.600000,0
0.0707,descent,1.0647,50.0977,43.2422,2.7480,-38.4720,0.043613,0.041691,0.084937,0.000063,0.600000,0
0.0718,descent,1.0647,50.0977,43.2422,2.7480,-37.0980,0.043613,0.041636,0.084937,0.000063,0.600000,0
0.0729,descent,1.0647,50.1855,43.1543,4.1220,-37.0980,0.028527,0.042328,0.084930,0.000070,0.600000,0
0.0740,descent,1.0647,50.1855,43.1543,5.4960,-37.0980,0.027884,0.042328,0.084930,0.000070,0.600000,0
0.0752,descent,1.0647,50.1855,43.0664,5.4960,-37.0980,0.027879,0.043015,0.084913,0.000087,0.600000,0
0.0763,descent,1.0647,50.2734,43.0664,6.8700,-37.0980,0.027678,0.043019,0.084913,0.000087,0.600000,0
0.0774,descent,1.0647,50.3613,43.0664,6.8700,-37.0980,0.027499,0.043024,0.084909,0.000091,0.600000,0
0.0785,descent,1.0647,50.4492,42.9785,8.2440,-35.7240,0.027301,0.043661,0.084909,0.000091,0.600000,0
0.0796,descent,1.0647,50.5371,42.9785,9.6180,-35.7240,0.027108,0.043666,0.084916,0.000084,0.600000,0
0.0807,descent,1.0647,50.5371,42.8906,10.9920,-35.7240,0.027089,0.044353,0.084916,0.000084,0.600000,0
0.0818,descent,1.0647,50.5371,42.8906,12.3660,-35.7240,0.027075,0.044353,0.084918,0.000082,0.600000,0
0.0829,descent,1.0647,50.6250,42.8906,13.7400,-34.3500,0.026881,0.044303,0.084898,0.000102,0.600000,0
0.0840,descent,1.0647,50.7129,42.8906,13.7400,-34.3500,0.026702,0.044308,0.084898,0.000102,0.600000,0
0.0852,descent,1.0647,50.7129,42.8027,15.1140,-34.3500,0.026684,0.044994,0.084908,0.000092,0.600000,0
0.0863,descent,1.0647,50.7129,42.8027,15.1140,-34.3500,0.026684,0.044994,0.084908,0.000092,0.600000,0
0.0874,descent,1.0647,50.8008,42.8027,16.4880,-32.9760,0.026490,0.044945,0.084899,0.000101,0.600000,0
0.0885,descent,1.0647,50.8887,42.8027,19.2360,-32.9760,0.026283,0.044949,0.084899,0.000101,0.600000,0
0.0896,descent,1.0647,50.8887,42.8027,19.2360,-31.6020,0.026283,0.044895,0.084903,0.000097,0.600000,0
0.0907,descent,1.0647,50.8887,42.7148,20.6100,-31.6020,0.026264,0.045582,0.084897,0.000103,0.600000,0
0.0918,descent,1.0647,50.9766,42.7148,21.9840,-30.2280,0.026070,0.045532,0.084897,0.000103,0.600000,0
0.0929,descent,1.0647,50.9766,42.7148,21.9840,-30.2280,0.026070,0.045532,0.084884,0.000116,0.600000,0
0.0940,descent,1.0647,50.9766,42.7148,23.3580,-28.8540,0.026056,0.045478,0.084884,0.000116,0.600000,0
0.0952,descent,1.0647,50.9766,42.7148,24.7320,-28.8540,0.026042,0.045478,0.084899,0.000101,0.600000,0
0.0963,descent,1.0647,50.9766,42.7148,24.7320,-27.4800,0.026042,0.045423,0.084899,0.000101,0.600000,0
0.0974,descent,1.0647,51.0645,42.7148,26.1060,-26.1060,0.025848,0.045373,0.084889,0.000111,0.600000,0
0.0985,descent,1.0647,51.0645,42.7148,27.4800,-24.7320,0.025834,0.045319,0.084889,0.000111,0.600000,0
0.0996,descent,1.0647,51.0645,42.6270,28.8540,-24.7320,0.025815,0.046006,0.084902,0.000098,0.600000,0
0.1007,descent,1.0647,51.0645,42.6270,28.8540,-23.3580,0.025815,0.045951,0.084888,0.000112,0.600000,0
0.1018,descent,1.0647,51.0645,42.6270,28.8540,-23.3580,0.025815,0.045951,0.084888,0.000112,0.600000,0
0.1029,descent,1.0647,51.0645,42.6270,28.8540,-21.9840,0.025815,0.045897,0.084885,0.000115,0.600000,0
0.1040,descent,1.0647,51.0645,42.6270,28.8540,-21.9840,0.025815,0.045897,0.084885,0.000115,0.600000,0
0.1052,descent,1.0647,51.0645,42.6270,28.8540,-20.6100,0.025815,0.045843,0.084874,0.000126,0.600000,0
0.1063,descent,1.0647,51.0645,42.6270,28.8540,-20.6100,0.025815,0.045843,0.084874,0.000126,0.600000,0
0.1074,descent,1.0647,51.0645,42.6270,28.8540,-19.2360,0.025815,0.045788,0.084890,0.000110,0.600000,0
0.1085,descent,1.0647,50.9766,42.6270,27.4800,-17.8620,0.026008,0.045729,0.084890,0.000110,0.600000,0
0.1096,descent,1.0647,50.9766,42.6270,26.1060,-16.4880,0.026023,0.045675,0.084867,0.000133,0.600000,0
0.1107,descent,1.0647,50.9766,42.6270,24.7320,-16.4880,0.026037,0.045675,0.084876,0.000124,0.600000,0
0.1118,descent,1.0647,50.9766,42.6270,23.3580,-15.1140,0.026051,0.045620,0.084876,0.000124,0.600000,0
0.1129,descent,1.0647,50.9766,42.6270,21.9840,-13.7400,0.026066,0.045566,0.084885,0.000115,0.600000,0
0.1140,descent,1.0647,50.9766,42.6270,20.6100,-12.3660,0.026080,0.045511,0.084885,0.000115,0.600000,0
0.1152,descent,1.0647,50.9766,42.6270,19.2360,-12.3660,0.026094,0.045511,0.084865,0.000135,0.600000,0
0.1163,descent,1.0647,50.9766,42.6270,17.8620,-10.9920,0.026109,0.045457,0.084865,0.000135,0.600000,0
0.1174,descent,1.0647,50.9766,42.6270,16.4880,-10.9920,0.026123,0.045457,0.084868,0.000132,0.600000,0
0.1185,descent,1.0647,50.8887,42.6270,13.7400,-9.6180,0.026331,0.045398,0.084868,0.000132,0.600000,0
0.1196,descent,1.0647,50.8887,42.6270,12.3660,-8.2440,0.026345,0.045343,0.084866,0.000134,0.600000,0
0.1207,descent,1.0647,50.8887,42.6270,10.9920,-8.2440,0.026359,0.045343,0.084864,0.000136,0.600000,0
0.1218,descent,1.0647,50.8887,42.6270,9.6180,-6.8700,0.026373,0.045289,0.084864,0.000136,0.600000,0
0.1229,descent,1.0647,50.8887,42.6270,8.2440,-6.8700,0.026388,0.045289,0.084861,0.000139,0.600000,0
0.1240,descent,1.0647,50.8008,42.6270,5.4960,-5.4960,0.026603,0.045237,0.084861,0.000139,0.600000,0
0.1252,descent,1.0647,50.8008,42.6270,4.1220,-5.4960,0.027246,0.045237,0.084846,0.000154,0.600000,0
0.1263,descent,1.0640,50.8008,42.6270,2.7480,-5.4960,0.042148,0.045237,0.084846,0.000154,0.600000,0
0.1274,descent,1.0640,50.8008,42.6270,1.3740,-4.1220,0.132205,0.045812,0.084852,0.000148,0.600000,0
0.1285,descent,1.0640,50.8008,42.6270,0.0000,-4.1220,0.226653,0.045812,0.084852,0.000148,0.600000,0
0.1296,descent,1.0640,50.7129,42.6270,-1.3740,-4.1220,0.132412,0.045807,0.084835,0.000165,0.600000,0
0.1307,descent,1.0640,50.7129,42.6270,-2.7480,-2.7480,0.042384,0.060641,0.084850,0.000150,0.600000,0
0.1318,descent,1.0640,50.7129,42.6270,-4.1220,-2.7480,0.027511,0.060641,0.084850,0.000150,0.600000,0
0.1329,descent,1.0640,50.7129,42.6270,-5.4960,-2.7480,0.026896,0.060641,0.084843,0.000157,0.600000,0
0.1340,descent,1.0640,50.7129,42.6270,-5.4960,-1.3740,0.026896,0.150628,0.084843,0.000157,0.600000,0
0.1352,descent,1.0640,50.7129,42.6270,-6.8700,-1.3740,0.026903,0.150628,0.084840,0.000160,0.600000,0
0.1363,descent,1.0640,50.7129,42.6270,-6.8700,-1.3740,0.026903,0.150628,0.084840,0.000160,0.600000,0
0.1374,descent,1.0640,50.7129,42.6270,-6.8700,-1.3740,0.026903,0.150628,0.084842,0.000158,0.600000,0
0.1385,descent,1.0640,50.6250,42.6270,-8.2440,0.0000,0.027096,0.245003,0.084842,0.000158,0.600000,0
0.1396,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084817,0.000183,0.600000,0
0.1407,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084836,0.000164,0.600000,0
0.1418,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084836,0.000164,0.600000,0
0.1429,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084822,0.000178,0.600000,0
0.1440,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084822,0.000178,0.600000,0
0.1452,descent,1.0640,50.6250,42.6270,-9.6180,0.0000,0.027111,0.245003,0.084833,0.000167,0.600000,0
0.1463,descent,1.0640,50.6250,42.7148,-9.6180,1.3740,0.027115,0.149828,0.084833,0.000167,0.600000,0
0.1474,descent,1.0640,50.6250,42.7148,-9.6180,1.3740,0.027115,0.149828,0.084818,0.000182,0.600000,0
0.1485,descent,1.0640,50.6250,42.7148,-9.6180,1.3740,0.027115,0.149828,0.084818,0.000182,0.600000,0
0.1496,descent,1.0640,50.6250,42.7148,-9.6180,1.3740,0.027115,0.149828,0.084815,0.000185,0.600000,0
0.1507,descent,1.0640,50.6250,42.8027,-9.6180,2.7480,0.027120,0.059045,0.084815,0.000185,0.600000,0
0.1518,descent,1.0640,50.6250,42.8906,-9.6180,4.1220,0.027125,0.043415,0.084819,0.000181,0.600000,0
0.1529,descent,1.0640,50.6250,42.8906,-8.2440,4.1220,0.027110,0.043415,0.084814,0.000186,0.600000,0
0.1540,descent,1.0640,50.6250,42.9785,-8.2440,5.4960,0.027115,0.042045,0.084814,0.000186,0.600000,0
0.1552,descent,1.0640,50.6250,43.0664,-8.2440,6.8700,0.027120,0.041297,0.084798,0.000202,0.600000,0
