Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.1761,descent,1.0737,50.1855,42.8027,-42.5940,0.0000,0.028358,0.243606,0.084701,0.000299,0.600000,0
0.1773,descent,1.0737,50.1855,42.8027,-42.5940,0.0000,0.028358,0.243606,0.084701,0.000299,0.600000,0
0.1784,descent,1.0737,50.0977,42.8027,-43.9680,0.0000,0.028552,0.243601,0.084696,0.000304,0.600000,0
0.1795,descent,1.0737,50.0977,42.8027,-43.9680,0.0000,0.028552,0.243601,0.084708,0.000292,0.600000,0
0.1806,descent,1.0737,50.0098,42.8027,-43.9680,0.0000,0.028731,0.243597,0.084708,0.000292,0.600000,0
0.1817,descent,1.0737,49.9219,42.8906,-45.3420,1.3740,0.028929,0.148417,0.084708,0.000292,0.600000,0
0.1828,descent,1.0737,49.9219,42.8906,-45.3420,1.3740,0.028929,0.148417,0.084708,0.000292,0.600000,0
0.1839,descent,1.0737,49.8340,42.9785,-45.3420,1.3740,0.029112,0.147725,0.084690,0.000310,0.600000,0
0.1850,descent,1.0737,49.8340,42.9785,-45.3420,2.7480,0.029112,0.057629,0.084690,0.000310,0.600000,0
0.1862,descent,1.0737,49.6582,43.1543,-46.7160,4.1220,0.029494,0.041303,0.084680,0.000320,0.600000,0
0.1873,descent,1.0737,49.6582,43.2422,-46.7160,5.4960,0.029499,0.039933,0.084680,0.000320,0.600000,0
0.1884,descent,1.0737,49.5703,43.3301,-48.0900,8.2440,0.029697,0.039126,0.084685,0.000315,0.600000,0
0.1895,descent,1.0737,49.5703,43.3301,-48.0900,9.6180,0.029697,0.039071,0.084683,0.000317,0.600000,0
0.1906,descent,1.0737,49.4824,43.4180,-48.0900,10.9920,0.029880,0.038325,0.084683,0.000317,0.600000,0
0.1917,descent,1.0737,49.3945,43.5937,-49.4640,12.3660,0.030083,0.036892,0.084667,0.000333,0.600000,0
0.1928,descent,1.1045,49.3945,43.6816,-49.4640,15.1140,0.030088,0.036097,0.084667,0.000333,0.600000,0
0.1939,descent,1.1045,49.3066,43.7695,-49.4640,17.8620,0.030272,0.035296,0.084673,0.000327,0.600000,0
0.1951,descent,1.1045,49.2188,43.8574,-49.4640,19.2360,0.030455,0.034551,0.084673,0.000327,0.600000,0
0.1961,descent,1.1045,49.1309,44.1211,-49.4640,24.7320,0.030648,0.032268,0.084664,0.000336,0.600000,0
0.1973,descent,1.1045,49.0430,44.2090,-50.8380,27.4800,0.030846,0.031467,0.084664,0.000336,0.600000,0
0.1984,descent,1.1045,49.0430,44.2969,-50.8380,30.2280,0.030851,0.030672,0.084669,0.000331,0.600000,0
0.1995,descent,1.1045,48.9551,44.3848,-50.8380,32.9760,0.031035,0.029871,0.084669,0.000331,0.600000,0
0.2006,descent,1.1045,48.9551,44.4727,-50.8380,37.0980,0.031039,0.029021,0.084668,0.000332,0.600000,0
0.2017,descent,1.1045,48.8672,44.5605,-50.8380,39.8460,0.031223,0.028221,0.084668,0.000332,0.600000,0
0.2028,descent,1.1045,48.7793,44.6484,-52.2120,42.5940,0.031421,0.027421,0.084668,0.000332,0.600000,0
