Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
0.0130,descent,0.4052,0.2227,23.2910,59.1504,-3.9223,52.9127,0.021944,0.031778,0.085010,-0.000010,soft,197.464617,0.328254,0.211079,0.211079,0.211079,0.210121,0.160121,0.211079,0.160121,0.210121,29.9078,29.9301,29.9301,1
0.0133,descent,0.4052,0.2227,23.2910,59.1504,-3.9223,52.9127,0.021902,0.031689,0.085010,-0.000010,soft,197.464617,0.328254,0.211079,0.211079,0.211079,0.210121,0.160121,0.211079,0.160121,0.210121,29.8994,29.9238,29.9238,1
0.0144,descent,0.4052,0.2240,23.2910,59.1504,-3.3007,49.8941,0.025764,0.031720,0.084993,0.000007,soft,197.296954,0.328018,0.210900,0.210900,0.210900,0.209985,0.159985,0.210900,0.159985,0.209985,29.8910,29.9174,29.9174,1
0.0155,descent,0.4052,0.2240,23.2910,59.1504,-2.9707,48.3397,0.030783,0.031656,0.084993,0.000007,soft,197.296954,0.328018,0.210900,0.210900,0.210900,0.209985,0.159985,0.210900,0.159985,0.209985,29.8827,29.9111,29.9111,1
0.0166,descent,0.4052,0.2227,23.2910,59.1504,-2.6736,46.6660,0.038444,0.031634,0.085008,-0.000008,soft,197.464617,0.328254,0.211079,0.211079,0.211079,0.210121,0.160121,0.211079,0.160121,0.210121,29.8743,29.9047,29.9047,1
0.0177,descent,0.4052,0.2227,23.2910,59.0625,-2.1656,43.0069,0.061685,0.032148,0.085008,-0.000008,soft,197.464617,0.327851,0.211325,0.211325,0.211325,0.210728,0.160728,0.211325,0.160728,0.210728,29.8659,29.8984,29.8984,1
0.0188,descent,0.4052,0.2262,23.2910,59.0625,-1.9491,41.0420,0.075949,0.032073,0.084982,0.000018,soft,197.011769,0.327214,0.210841,0.210841,0.210841,0.210360,0.160360,0.210841,0.160360,0.210360,29.8577,29.8921,29.8921,1
0.0199,descent,0.4052,0.2262,23.2910,59.0625,-1.7542,38.9988,0.091157,0.031966,0.084982,0.000018,soft,197.011769,0.327214,0.210841,0.210841,0.210841,0.210360,0.160360,0.210841,0.160360,0.210360,29.8495,29.8859,29.8859,1
0.0210,descent,0.4052,0.2227,23.2910,59.0625,-1.5787,36.8851,0.106560,0.031963,0.085009,-0.000009,soft,197.464617,0.327851,0.211325,0.211325,0.211325,0.210728,0.160728,0.211325,0.160728,0.210728,29.8411,29.8795,29.8795,1
0.0224,descent,0.4052,0.2227,23.2910,58.9746,-1.4209,34.7080,0.121693,0.032482,0.085009,-0.000009,soft,197.464617,0.327451,0.211572,0.211572,0.211572,0.211335,0.161335,0.211572,0.161335,0.211335,29.8327,29.8731,29.8731,1
0.0232,descent,0.4052,0.2230,23.2910,58.9746,-1.2788,32.4738,0.135564,0.032418,0.084998,0.000002,soft,197.417189,0.327384,0.211521,0.211521,0.211521,0.211297,0.161297,0.211521,0.161297,0.211297,29.8243,29.8667,29.8667,1
0.0243,descent,0.4052,0.2230,23.2910,58.9746,-1.1509,30.3256,0.148266,0.032403,0.084998,0.000002,soft,197.417189,0.327384,0.211521,0.211521,0.211521,0.211297,0.161297,0.211521,0.161297,0.211297,29.8160,29.8603,29.8603,1
0.0254,descent,0.4052,0.2246,23.2910,58.9746,-1.0358,28.1175,0.159581,0.032402,0.084990,0.000010,soft,197.217420,0.327103,0.211307,0.211307,0.211307,0.211133,0.161133,0.211307,0.161133,0.211133,29.8077,29.8540,29.8540,1
0.0265,descent,0.4052,0.2227,23.2910,58.9746,-0.9322,25.9927,0.169453,0.032353,0.085002,-0.000002,soft,197.464617,0.327451,0.211572,0.211572,0.211572,0.211335,0.161335,0.211572,0.161335,0.211335,29.7993,29.8476,29.8476,1
0.0277,descent,0.4052,0.2227,23.2910,58.8867,-0.7551,21.6999,0.185472,0.032912,0.085002,-0.000002,soft,197.464617,0.327053,0.211817,0.211817,0.211817,0.211942,0.161942,0.211817,0.161942,0.211942,29.7909,29.8412,29.8412,1
0.0288,descent,0.4052,0.2243,23.2910,58.8867,-0.6796,19.5299,0.191503,0.032845,0.084992,0.000008,soft,197.262646,0.326770,0.211601,0.211601,0.211601,0.211776,0.161776,0.211601,0.161776,0.211776,29.7826,29.8349,29.8349,1
0.0299,descent,0.4052,0.2243,23.2910,58.8867,-0.6116,17.4395,0.196596,0.032794,0.084992,0.000008,soft,197.262646,0.326770,0.211601,0.211601,0.211601,0.211776,0.161776,0.211601,0.161776,0.211776,29.7743,29.8285,29.8285,1
0.0310,descent,0.4052,0.2227,23.2910,58.7988,-0.5505,15.4208,0.201018,0.033210,0.085001,-0.000001,soft,197.464617,0.326659,0.212063,0.212063,0.212063,0.212549,0.162549,0.212063,0.162549,0.212549,29.7659,29.8221,29.8221,1
0.0321,descent,0.4052,0.2227,23.2910,58.7988,-0.4954,13.4665,0.204464,0.033180,0.085001,-0.000001,soft,197.464617,0.326659,0.212063,0.212063,0.212063,0.212549,0.162549,0.212063,0.162549,0.212549,29.7576,29.8157,29.8157,1
0.0333,descent,0.4052,0.2242,23.2910,58.7988,-0.4459,11.5702,0.207349,0.033165,0.084992,0.000008,soft,197.274366,0.326393,0.211858,0.211858,0.211858,0.212392,0.162392,0.211858,0.162392,0.212392,29.7493,29.8093,29.8093,1
0.0343,descent,0.4052,0.2242,23.3789,58.7988,-0.2639,9.7262,0.215545,0.032933,0.084992,0.000008,soft,197.274366,0.326458,0.211690,0.211690,0.211690,0.212095,0.162095,0.211690,0.162095,0.212095,29.7410,29.8030,29.8030,1
0.0354,descent,0.4052,0.2243,23.3789,58.7109,-0.1001,7.9292,0.219683,0.033351,0.084992,0.000008,soft,197.259268,0.326045,0.211918,0.211918,0.211918,0.212688,0.162688,0.211918,0.162688,0.212688,29.7327,29.7966,29.7966,1
0.0366,descent,0.4052,0.2227,23.4668,58.7109,0.0473,6.1745,0.219985,0.033093,0.085006,-0.000006,soft,197.464617,0.326397,0.211970,0.211970,0.211970,0.212561,0.162561,0.211970,0.162561,0.212561,29.7243,29.7902,29.7902,1
0.0377,descent,0.4052,0.2227,23.4668,58.7109,0.5604,3.0365,0.199966,0.042008,0.085006,-0.000006,soft,197.464617,0.326397,0.211970,0.211970,0.211970,0.212561,0.162561,0.211970,0.162561,0.212561,29.7159,29.7838,29.7838,1
0.0388,descent,0.4052,0.2227,23.5547,58.7109,0.9166,1.6336,0.170493,0.114021,0.085007,-0.000007,soft,197.464617,0.326461,0.211801,0.211801,0.211801,0.212263,0.162263,0.211801,0.162263,0.212263,29.7076,29.7774,29.7774,1
0.0399,descent,0.4052,0.2227,23.6426,58.6230,1.3745,0.2337,0.125564,0.229541,0.085007,-0.000007,soft,197.464617,0.326133,0.211876,0.211876,0.211876,0.212572,0.162572,0.211876,0.162572,0.212572,29.6992,29.7709,29.7709,1
0.0410,descent,0.4052,0.2227,23.7305,58.6230,1.9241,-1.0263,0.076977,0.172963,0.085005,-0.000005,soft,197.464617,0.326197,0.211707,0.211707,0.211707,0.212275,0.162275,0.211707,0.162275,0.212275,29.6908,29.7645,29.7645,1
0.0421,descent,0.4052,0.2227,23.8184,58.6230,2.5561,-2.2977,0.041641,0.066234,0.085005,-0.000005,soft,197.464617,0.326261,0.211537,0.211537,0.211537,0.211978,0.161978,0.211537,0.161978,0.211978,29.6825,29.7581,29.7581,1
0.0432,descent,0.4052,0.2227,23.9062,58.5352,3.2623,-3.4419,0.025237,0.036581,0.085002,-0.000002,soft,197.464617,0.325932,0.211613,0.211613,0.211613,0.212286,0.162286,0.211613,0.162286,0.212286,29.6741,29.7517,29.7517,1
0.0443,descent,0.4052,0.2227,23.9941,58.5352,4.0352,-4.6091,0.020389,0.032836,0.085002,-0.000002,soft,197.464617,0.325995,0.211443,0.211443,0.211443,0.211989,0.161989,0.211443,0.161989,0.211989,29.6657,29.7453,29.7453,1
0.0454,descent,0.4052,0.2227,24.1699,58.5352,5.0057,-5.6596,0.019404,0.032305,0.085009,-0.000009,soft,197.464617,0.326122,0.211103,0.211103,0.211103,0.211394,0.161394,0.211103,0.161394,0.211394,29.6574,29.7389,29.7389,1
0.0466,descent,0.4052,0.2227,24.2578,58.5352,6.1539,-6.6050,0.019264,0.032098,0.085007,-0.000007,soft,197.464617,0.326185,0.210932,0.210932,0.210932,0.211096,0.161096,0.210932,0.161096,0.211096,29.6490,29.7325,29.7325,1
0.0477,descent,0.4052,0.2227,24.5215,58.5352,8.9143,-8.4828,0.018930,0.031576,0.085007,-0.000007,soft,197.464617,0.326377,0.210420,0.210420,0.210420,0.210203,0.160203,0.210420,0.160203,0.210203,29.6406,29.7261,29.7261,1
0.0488,descent,0.4052,0.2244,24.6973,58.5352,10.6335,-9.2833,0.018755,0.031209,0.084991,0.000009,soft,197.246168,0.326200,0.209845,0.209845,0.209845,0.209431,0.159431,0.209845,0.159431,0.209431,29.6323,29.7198,29.7198,1
0.0499,descent,0.4052,0.2244,24.7852,58.4473,12.4556,-10.0038,0.018801,0.031375,0.084991,0.000009,soft,197.246168,0.325864,0.209920,0.209920,0.209920,0.209739,0.159739,0.209920,0.159739,0.209739,29.6241,29.7135,29.7135,1
0.0510,descent,0.4052,0.2227,24.9609,58.4473,14.5076,-10.7896,0.018490,0.030922,0.085007,-0.000007,soft,197.464617,0.326297,0.209808,0.209808,0.209808,0.209320,0.159320,0.209808,0.159320,0.209320,29.6157,29.7072,29.7072,1
0.0521,descent,0.4052,0.2227,25.1367,58.4473,16.6292,-11.4968,0.018306,0.030586,0.085007,-0.000007,soft,197.464617,0.326425,0.209464,0.209464,0.209464,0.208724,0.158724,0.209464,0.158724,0.208724,29.6073,29.7008,29.7008,1
0.0532,descent,0.4052,0.2231,25.3125,58.4473,18.9509,-12.1334,0.018099,0.030204,0.084998,0.000002,soft,197.407601,0.326474,0.209059,0.209059,0.209059,0.208082,0.158082,0.209059,0.158082,0.208082,29.5989,29.6945,29.6945,1
0.0543,descent,0.4052,0.2231,25.4883,58.4473,21.4526,-12.7062,0.017885,0.029810,0.084998,0.000002,soft,197.407601,0.326604,0.208713,0.208713,0.208713,0.207485,0.157485,0.208713,0.157485,0.207485,29.5906,29.6882,29.6882,1
0.0554,descent,0.4052,0.2227,25.6641,58.4473,24.1164,-13.0844,0.017675,0.029420,0.085008,-0.000008,soft,197.464617,0.326814,0.208426,0.208426,0.208426,0.206934,0.156934,0.208426,0.156934,0.206934,29.5822,29.6819,29.6819,1
0.0565,descent,0.4052,0.2227,25.8398,58.4473,26.9259,-13.4248,0.017469,0.029042,0.085001,-0.000001,soft,197.464617,0.326945,0.208079,0.208079,0.208079,0.206337,0.156337,0.208079,0.156337,0.206337,29.5738,29.6756,29.6756,1
0.0576,descent,0.4052,0.2227,26.1035,58.4473,33.0631,-14.0068,0.017127,0.028493,0.085001,-0.000001,soft,197.464617,0.327143,0.207556,0.207556,0.207556,0.205441,0.155441,0.207556,0.155441,0.205441,29.5654,29.6693,29.6693,1
0.0588,descent,0.4052,0.2227,26.2793,58.4473,36.3520,-14.2549,0.016936,0.028117,0.085007,-0.000007,soft,197.464617,0.327276,0.207206,0.207206,0.207206,0.204844,0.154844,0.207206,0.154844,0.204844,29.5570,29.6630,29.6630,1
0.0599,descent,0.4052,0.2227,26.4551,58.4473,39.7242,-14.3408,0.016719,0.027722,0.085007,-0.000007,soft,197.464617,0.327409,0.206856,0.206856,0.206856,0.204246,0.154246,0.206856,0.154246,0.204246,29.5486,29.6567,29.6567,1
0.0610,descent,0.4052,0.2234,26.6309,58.4473,43.3087,-14.4181,0.016500,0.027328,0.084996,0.000004,soft,197.372171,0.327413,0.206408,0.206408,0.206408,0.203576,0.153576,0.206408,0.153576,0.203576,29.5402,29.6505,29.6505,1
0.0621,descent,0.4052,0.2234,26.7187,58.4473,46.9471,-14.4877,0.016369,0.027088,0.084996,0.000004,soft,197.372171,0.327481,0.206232,0.206232,0.206232,0.203277,0.153277,0.206232,0.153277,0.203277,29.5319,29.6443,29.6443,1
0.0632,descent,0.4052,0.2236,26.8945,58.4473,50.6338,-14.4129,0.016123,0.026677,0.084995,0.000005,soft,197.344575,0.327577,0.205851,0.205851,0.205851,0.202658,0.152658,0.205851,0.152658,0.202658,29.5235,29.6381,29.6381,1
0.0643,descent,0.4052,0.2236,27.0703,58.4473,54.5014,-14.3456,0.015899,0.026277,0.084995,0.000005,soft,197.344575,0.327714,0.205497,0.205497,0.205497,0.202060,0.152060,0.205497,0.152060,0.202060,29.5151,29.6319,29.6319,1
0.0654,descent,0.4052,0.2240,27.1582,58.4473,58.3944,-14.2851,0.015774,0.026052,0.084993,0.000007,soft,197.292876,0.327709,0.205267,0.205267,0.205267,0.201721,0.151721,0.205267,0.151721,0.201721,29.5068,29.6257,29.6257,1
0.0665,descent,0.4052,0.2236,27.3340,58.4473,62.3104,-14.0932,0.015521,0.025630,0.084995,0.000005,soft,197.351791,0.327929,0.204973,0.204973,0.204973,0.201168,0.151168,0.204973,0.151168,0.201168,29.4984,29.6196,29.6196,1
0.0676,descent,0.4052,0.2236,27.5098,58.4473,66.2470,-13.9205,0.015304,0.025245,0.084995,0.000005,soft,197.351791,0.328067,0.204618,0.204618,0.204618,0.200570,0.150570,0.204618,0.150570,0.200570,29.4901,29.6134,29.6134,1
0.0688,descent,0.4052,0.2235,27.7734,58.4473,74.1739,-13.3641,0.014944,0.024668,0.084996,0.000004,soft,197.361356,0.328290,0.204093,0.204093,0.204093,0.199678,0.149678,0.204093,0.149678,0.199678,29.4817,29.6072,29.6072,1
0.0699,descent,0.4052,0.2235,27.9492,58.4473,78.1607,-12.9894,0.014749,0.024286,0.084996,0.000004,soft,197.361356,0.328430,0.203735,0.203735,0.203735,0.199079,0.149079,0.203735,0.149079,0.199079,29.4733,29.6011,29.6011,1
0.0710,descent,0.4052,0.2227,28.1250,58.4473,82.1610,-12.6523,0.014527,0.023889,0.085004,-0.000004,soft,197.464617,0.328716,0.203483,0.203483,0.203483,0.198558,0.148558,0.203483,0.148558,0.198558,29.4648,29.5949,29.5949,1
0.0721,descent,0.4052,0.2227,28.2129,58.4473,86.0361,-12.3489,0.014411,0.023678,0.085004,-0.000004,soft,197.464617,0.328787,0.203304,0.203304,0.203304,0.198258,0.148258,0.203304,0.148258,0.198258,29.4564,29.5888,29.5888,1
0.0732,descent,0.3905,0.2227,28.3008,58.4473,89.7985,-11.9384,0.014261,0.023430,0.085004,-0.000004,soft,197.464617,0.328858,0.203124,0.203124,0.203124,0.197958,0.147958,0.203124,0.147958,0.197958,29.4487,29.5831,29.5831,1
0.0743,descent,0.3905,0.2227,28.4766,58.4473,93.4594,-11.5689,0.014019,0.023024,0.085000,0.000000,soft,197.463129,0.328998,0.202762,0.202762,0.202762,0.197357,0.147357,0.202762,0.147357,0.197357,29.4409,29.5775,29.5775,1
0.0754,descent,0.3905,0.2227,28.6523,58.4473,97.0291,-11.0991,0.013804,0.022632,0.085000,0.000000,soft,197.463129,0.329142,0.202400,0.202400,0.202400,0.196757,0.146757,0.202400,0.146757,0.196757,29.4331,29.5719,29.5719,1
0.0765,descent,0.3905,0.2238,28.7402,58.4473,100.5166,-10.6761,0.013688,0.022409,0.084994,0.000006,soft,197.317749,0.329008,0.202070,0.202070,0.202070,0.196349,0.146349,0.202070,0.146349,0.196349,29.4254,29.5663,29.5663,1
0.0777,descent,0.3905,0.2238,29.0918,58.4473,107.1397,-9.6919,0.013209,0.021628,0.084994,0.000006,soft,197.317749,0.329298,0.201345,0.201345,0.201345,0.195148,0.145148,0.201345,0.145148,0.195148,29.4177,29.5607,29.5607,1
0.0794,descent,0.3905,0.2250,29.1797,58.4473,110.1657,-9.1349,0.013153,0.021440,0.084988,0.000012,soft,197.174608,0.329168,0.201017,0.201017,0.201017,0.194743,0.144743,0.201017,0.144743,0.194743,29.4101,29.5552,29.5552,1
0.0804,descent,0.3905,0.2250,29.3555,58.4473,113.1640,-8.6336,0.012907,0.021013,0.084988,0.000012,soft,197.174608,0.329315,0.200652,0.200652,0.200652,0.194143,0.144143,0.200652,0.144143,0.194143,29.4024,29.5497,29.5497,1
0.0813,descent,0.3905,0.2231,29.5312,58.4473,115.9998,-8.1825,0.012702,0.020631,0.084998,0.000002,soft,197.412475,0.329799,0.200528,0.200528,0.200528,0.193716,0.143716,0.200528,0.143716,0.193716,29.3946,29.5442,29.5442,1
0.0826,descent,0.3905,0.2231,29.6191,58.4473,118.5520,-7.6390,0.012614,0.020446,0.084998,0.000002,soft,197.412475,0.329874,0.200345,0.200345,0.200345,0.193415,0.143415,0.200345,0.143415,0.193415,29.3869,29.5386,29.5386,1
0.0835,descent,0.3905,0.2241,29.7070,58.4473,120.9864,-7.1499,0.012482,0.020208,0.084993,0.000007,soft,197.288076,0.329772,0.200035,0.200035,0.200035,0.193024,0.143024,0.200035,0.143024,0.193024,29.3792,29.5331,29.5331,1
0.0846,descent,0.3905,0.2227,29.8828,58.4473,123.1774,-6.7097,0.012246,0.019791,0.085009,-0.000009,soft,197.464617,0.330171,0.199846,0.199846,0.199846,0.192551,0.142551,0.199846,0.142551,0.192551,29.3714,29.5275,29.5275,1
0.0857,descent,0.3905,0.2227,29.9707,58.4473,125.1492,-6.1762,0.012160,0.019599,0.085009,-0.000009,soft,197.464617,0.330246,0.199662,0.199662,0.199662,0.192250,0.142250,0.199662,0.142250,0.192250,29.3636,29.5220,29.5220,1
0.0868,descent,0.3905,0.2235,30.1465,58.4473,127.0613,-5.6959,0.011936,0.019203,0.084996,0.000004,soft,197.365115,0.330256,0.199192,0.199192,0.199192,0.191576,0.141576,0.199192,0.141576,0.191576,29.3558,29.5165,29.5165,1
0.0879,descent,0.3905,0.2235,30.2344,58.4473,128.7822,-5.2637,0.011832,0.018989,0.084996,0.000004,soft,197.365115,0.330331,0.199007,0.199007,0.199007,0.191276,0.141276,0.199007,0.141276,0.191276,29.3481,29.5110,29.5110,1
0.0892,descent,0.3905,0.2239,30.3223,58.4473,130.1936,-4.8748,0.011711,0.018806,0.084994,0.000006,soft,197.313224,0.330333,0.198770,0.198770,0.198770,0.190938,0.140938,0.198770,0.140938,0.190938,29.3404,29.5055,29.5055,1
0.0903,descent,0.3905,0.2239,30.3223,58.4473,130.1936,-4.8748,0.011698,0.018746,0.084994,0.000006,soft,197.313224,0.330333,0.198770,0.198770,0.198770,0.190938,0.140938,0.198770,0.140938,0.190938,29.3326,29.5000,29.5000,1
0.0914,descent,0.3905,0.2227,30.3223,58.4473,130.1936,-4.8748,0.011661,0.018674,0.085000,-0.000000,soft,197.464617,0.330548,0.198923,0.198923,0.198923,0.191046,0.141046,0.198923,0.141046,0.191046,29.3248,29.4945,29.4945,1
0.0927,descent,0.3905,0.2227,30.4980,58.4473,131.4638,-4.3873,0.011427,0.018511,0.085000,-0.000000,soft,197.464617,0.330701,0.198551,0.198551,0.198551,0.190443,0.140443,0.198551,0.140443,0.190443,29.3170,29.4890,29.4890,1
0.0936,descent,0.3905,0.2233,30.9375,58.3594,132.3322,-3.9486,0.011113,0.018750,0.084997,0.000003,soft,197.380081,0.330483,0.197797,0.197797,0.197797,0.189487,0.139487,0.197797,0.139487,0.189487,29.3093,29.4835,29.4835,1
0.0946,descent,0.3905,0.2256,31.1133,58.3594,133.1138,-3.5537,0.010922,0.020114,0.084985,0.000015,soft,197.089938,0.330224,0.197133,0.197133,0.197133,0.188680,0.138680,0.197133,0.138680,0.188680,29.3016,29.4781,29.4781,1
0.0959,descent,0.3905,0.2256,31.2012,58.3594,133.6798,-3.3357,0.010818,0.021720,0.084985,0.000015,soft,197.089938,0.330300,0.196946,0.196946,0.196946,0.188379,0.138379,0.196946,0.138379,0.188379,29.2940,29.4727,29.4727,1
0.0968,descent,0.3905,0.2227,31.3770,58.3594,134.0518,-3.1396,0.010612,0.023827,0.085009,-0.000009,soft,197.464617,0.330988,0.196945,0.196945,0.196945,0.188039,0.138039,0.196945,0.138039,0.188039,29.2862,29.4673,29.4673,1
0.0980,descent,0.3905,0.2227,31.5527,58.3594,134.5506,-2.8041,0.010457,0.030371,0.085009,-0.000009,soft,197.464617,0.331143,0.196569,0.196569,0.196569,0.187436,0.137436,0.196569,0.137436,0.187436,29.2783,29.4618,29.4618,1
0.0990,descent,0.3905,0.2227,31.7285,58.2715,134.5607,-2.6611,0.010442,0.034614,0.085001,-0.000001,soft,197.464617,0.330808,0.196456,0.196456,0.196456,0.187442,0.137442,0.196456,0.137442,0.187442,29.2705,29.4563,29.4563,1
0.1002,descent,0.3905,0.2227,31.8164,58.2715,134.4325,-2.6698,0.010280,0.034061,0.085001,-0.000001,soft,197.464617,0.330886,0.196267,0.196267,0.196267,0.187141,0.137141,0.196267,0.137141,0.187141,29.2627,29.4509,29.4509,1
0.1012,descent,0.3905,0.2227,31.9043,58.2715,134.3170,-2.6776,0.010175,0.033600,0.085004,-0.000004,soft,197.464617,0.330963,0.196078,0.196078,0.196078,0.186839,0.136839,0.196078,0.136839,0.186839,29.2549,29.4454,29.4454,1
0.1023,descent,0.3905,0.2227,31.9922,58.2715,134.0757,-2.6846,0.010072,0.033167,0.085004,-0.000004,soft,197.464617,0.331041,0.195889,0.195889,0.195889,0.186537,0.136537,0.195889,0.136537,0.186537,29.2471,29.4400,29.4400,1
0.1034,descent,0.3905,0.2227,32.0801,58.2715,133.7211,-2.6910,0.009969,0.032759,0.085008,-0.000008,soft,197.464617,0.331119,0.195699,0.195699,0.195699,0.186235,0.136235,0.195699,0.136235,0.186235,29.2393,29.4346,29.4346,1
0.1045,descent,0.3905,0.2266,32.1680,58.2715,133.2646,-2.6967,0.009868,0.032372,0.084980,0.000020,soft,196.961037,0.330480,0.195011,0.195011,0.195011,0.185587,0.135587,0.195011,0.135587,0.185587,29.2317,29.4293,29.4293,1
0.1056,descent,0.3905,0.2266,32.2559,58.2715,132.7164,-2.8392,0.009735,0.028109,0.084980,0.000020,soft,196.961037,0.330558,0.194821,0.194821,0.194821,0.185285,0.135285,0.194821,0.135285,0.185285,29.2241,29.4240,29.4240,1
0.1068,descent,0.3905,0.2227,32.3438,58.1836,132.0855,-2.9675,0.009796,0.025360,0.085000,0.000000,soft,197.461001,0.330852,0.195392,0.195392,0.195392,0.185937,0.135937,0.195392,0.135937,0.185937,29.2163,29.4185,29.4185,1
0.1081,descent,0.3905,0.2227,32.5195,58.1836,130.6083,-3.3243,0.009557,0.019584,0.085000,0.000000,soft,197.461001,0.331007,0.195012,0.195012,0.195012,0.185333,0.135333,0.195012,0.135333,0.185333,29.2084,29.4131,29.4131,1
0.1089,descent,0.3905,0.2240,32.6074,58.1836,130.6083,-3.3243,0.009479,0.019400,0.084993,0.000007,soft,197.294414,0.330848,0.194657,0.194657,0.194657,0.184917,0.134917,0.194657,0.134917,0.184917,29.2007,29.4077,29.4077,1
0.1101,descent,0.3905,0.2240,32.6953,58.0957,128.8897,-3.7369,0.009539,0.016573,0.084993,0.000007,soft,197.294414,0.330428,0.194733,0.194733,0.194733,0.185224,0.135224,0.194733,0.135224,0.185224,29.1930,29.4024,29.4024,1
0.1110,descent,0.3905,0.2227,32.7832,58.0957,127.9545,-4.0502,0.009361,0.015302,0.085000,-0.000000,soft,197.464617,0.330748,0.194710,0.194710,0.194710,0.185039,0.135039,0.194710,0.135039,0.185039,29.1852,29.3970,29.3970,1
0.1123,descent,0.3905,0.2227,32.8711,58.0957,126.8381,-4.3322,0.009277,0.014700,0.085000,-0.000000,soft,197.464617,0.330825,0.194519,0.194519,0.194519,0.184737,0.134737,0.194519,0.134737,0.184737,29.1773,29.3915,29.3915,1
0.1133,descent,0.3905,0.2227,32.9590,58.0957,125.6959,-4.7234,0.009182,0.014266,0.085009,-0.000009,soft,197.464617,0.330903,0.194327,0.194327,0.194327,0.184435,0.134435,0.194327,0.134435,0.184435,29.1695,29.3861,29.3861,1
0.1144,descent,0.3905,0.2233,33.0469,58.0957,124.5305,-5.0754,0.009088,0.014002,0.084997,0.000003,soft,197.385937,0.330869,0.194058,0.194058,0.194058,0.184079,0.134079,0.194058,0.134079,0.184079,29.1617,29.3808,29.3808,1
0.1155,descent,0.3905,0.2233,33.1348,58.0078,123.3442,-5.3923,0.009148,0.014138,0.084997,0.000003,soft,197.385937,0.330446,0.194134,0.194134,0.194134,0.184387,0.134387,0.194134,0.134387,0.184387,29.1540,29.3754,29.3754,1
