Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
0.0299,descent,0.2714,0.2234,26.3672,64.8633,147.4642,-6.3546,0.014275,0.013149,0.084996,0.000004,soft,197.376195,0.367275,0.186045,0.186045,0.186045,0.159094,0.109094,0.186045,0.109094,0.159094,29.9358,29.9618,29.9618,5
0.0310,descent,0.2714,0.2227,26.4551,64.8633,147.6943,-8.1923,0.014059,0.012962,0.085000,-0.000000,soft,197.464617,0.367586,0.185915,0.185915,0.185915,0.158835,0.108835,0.185915,0.108835,0.158835,29.9334,29.9604,29.9604,5
0.0321,descent,0.2714,0.2227,26.6309,64.7754,147.7641,-9.9837,0.014045,0.013073,0.085001,-0.000001,soft,197.464617,0.367234,0.185834,0.185834,0.185834,0.158861,0.108861,0.185834,0.108861,0.158861,29.9309,29.9590,29.9590,5
0.0332,descent,0.2714,0.2227,26.7187,64.6875,147.8269,-11.8707,0.014040,0.013237,0.085001,-0.000001,soft,197.464617,0.366713,0.185966,0.185966,0.185966,0.159195,0.109195,0.185966,0.109195,0.159195,29.9285,29.9576,29.9576,5
0.0344,descent,0.2714,0.2257,26.9824,64.5996,147.5358,-15.2350,0.013765,0.013109,0.084984,0.000016,soft,197.077373,0.365906,0.185307,0.185307,0.185307,0.158699,0.108699,0.185307,0.108699,0.158699,29.9263,29.9563,29.9563,5
0.0354,descent,0.2789,0.2257,27.0703,64.5996,147.3466,-16.8717,0.013637,0.012961,0.084984,0.000016,soft,197.077373,0.366073,0.185093,0.185093,0.185093,0.158391,0.108391,0.185093,0.108391,0.158391,29.9236,29.9547,29.9547,5
0.0366,descent,0.2789,0.2231,27.1582,64.5117,147.0390,-18.4821,0.013726,0.013202,0.084998,0.000002,soft,197.404578,0.366076,0.185532,0.185532,0.185532,0.158904,0.108904,0.185532,0.108904,0.158904,29.9209,29.9531,29.9531,5
0.0377,descent,0.2789,0.2231,27.2461,64.4238,146.6247,-20.0689,0.013695,0.013348,0.084998,0.000002,soft,197.404578,0.365555,0.185662,0.185662,0.185662,0.159237,0.109237,0.185662,0.109237,0.159237,29.9181,29.9515,29.9515,5
0.0388,descent,0.2789,0.2242,27.4219,64.4238,146.1144,-21.4970,0.013380,0.012993,0.084992,0.000008,soft,197.264662,0.365661,0.185103,0.185103,0.185103,0.158544,0.108544,0.185103,0.108544,0.158544,29.9154,29.9499,29.9499,5
0.0399,descent,0.2789,0.2242,27.5098,64.3359,145.5178,-22.9197,0.013516,0.013254,0.084992,0.000008,soft,197.264662,0.365140,0.185233,0.185233,0.185233,0.158877,0.108877,0.185233,0.108877,0.158877,29.9127,29.9483,29.9483,5
0.0410,descent,0.2789,0.2228,27.5977,64.3359,144.8434,-24.3375,0.013312,0.013051,0.084999,0.000001,soft,197.448673,0.365598,0.185192,0.185192,0.185192,0.158670,0.108670,0.185192,0.108670,0.158670,29.9099,29.9467,29.9467,5
0.0421,descent,0.2789,0.2234,27.6855,64.2480,144.0990,-25.6136,0.013419,0.013301,0.084996,0.000004,soft,197.375560,0.364960,0.185253,0.185253,0.185253,0.158962,0.108962,0.185253,0.108962,0.158962,29.9072,29.9451,29.9451,5
0.0433,descent,0.2789,0.2234,27.7734,64.2480,143.2917,-26.8994,0.013211,0.013083,0.084996,0.000004,soft,197.375560,0.365123,0.185039,0.185039,0.185039,0.158654,0.108654,0.185039,0.108654,0.158654,29.9044,29.9435,29.9435,5
0.0444,descent,0.2789,0.2240,27.9492,64.1602,141.3754,-29.2356,0.013207,0.013200,0.084993,0.000007,soft,197.301173,0.364645,0.184885,0.184885,0.184885,0.158638,0.108638,0.184885,0.108638,0.158638,29.9017,29.9419,29.9419,5
0.0455,descent,0.2789,0.2240,28.0371,64.0723,140.2909,-30.2966,0.013207,0.013321,0.084993,0.000007,soft,197.301173,0.364123,0.185013,0.185013,0.185013,0.158970,0.108970,0.185013,0.108970,0.158970,29.8990,29.9403,29.9403,5
0.0466,descent,0.2789,0.2227,28.1250,64.0723,139.1774,-31.2516,0.013010,0.013101,0.085001,-0.000001,soft,197.464617,0.364545,0.184952,0.184952,0.184952,0.158752,0.108752,0.184952,0.108752,0.158752,29.8962,29.9386,29.9386,5
0.0477,descent,0.2789,0.2227,28.2129,63.9844,137.9004,-32.2484,0.013119,0.013336,0.085001,-0.000001,soft,197.464617,0.364023,0.185081,0.185081,0.185081,0.159084,0.109084,0.185081,0.109084,0.159084,29.8935,29.9370,29.9370,5
0.0488,descent,0.2789,0.2243,28.3008,63.9844,136.6138,-33.1456,0.012924,0.013114,0.084992,0.000008,soft,197.264168,0.363865,0.184679,0.184679,0.184679,0.158665,0.108665,0.184679,0.108665,0.158665,29.8908,29.9354,29.9354,5
0.0499,descent,0.2789,0.2243,28.3887,63.8965,135.3184,-34.0904,0.013006,0.013302,0.084992,0.000008,soft,197.264168,0.363343,0.184806,0.184806,0.184806,0.158997,0.108997,0.184806,0.108997,0.158997,29.8881,29.9338,29.9338,5
0.0510,descent,0.2789,0.2235,28.4766,63.8965,134.0152,-34.9408,0.012811,0.013079,0.084996,0.000004,soft,197.360255,0.363656,0.184682,0.184682,0.184682,0.158742,0.108742,0.184682,0.108742,0.158742,29.8853,29.9322,29.9322,5
0.0521,descent,0.2789,0.2227,28.5645,63.8086,132.5675,-35.7061,0.012917,0.013296,0.085001,-0.000001,soft,197.464617,0.363300,0.184907,0.184907,0.184907,0.159131,0.109131,0.184907,0.109131,0.159131,29.8826,29.9306,29.9306,5
0.0532,descent,0.2789,0.2227,28.6523,63.8086,131.1271,-36.3949,0.012732,0.013079,0.085001,-0.000001,soft,197.464617,0.363458,0.184693,0.184693,0.184693,0.158823,0.108823,0.184693,0.108823,0.158823,29.8798,29.9289,29.9289,5
0.0544,descent,0.2789,0.2241,28.8281,63.6328,128.2657,-37.8338,0.012888,0.013461,0.084993,0.000007,soft,197.278695,0.362122,0.184771,0.184771,0.184771,0.159381,0.109381,0.184771,0.109381,0.159381,29.8771,29.9273,29.9273,5
0.0555,descent,0.2789,0.2241,28.8281,63.6328,126.7059,-38.5846,0.012704,0.013278,0.084993,0.000007,soft,197.278695,0.362122,0.184771,0.184771,0.184771,0.159381,0.109381,0.184771,0.109381,0.159381,29.8744,29.9257,29.9257,5
0.0566,descent,0.2789,0.2227,28.9160,63.6328,125.1647,-39.2603,0.012601,0.013135,0.085006,-0.000006,soft,197.464617,0.362572,0.184731,0.184731,0.184731,0.159177,0.109177,0.184731,0.109177,0.159177,29.8716,29.9241,29.9241,5
0.0577,descent,0.2789,0.2227,29.0039,63.5449,123.6402,-39.8685,0.012713,0.013356,0.085006,-0.000006,soft,197.464617,0.362052,0.184856,0.184856,0.184856,0.159507,0.109507,0.184856,0.109507,0.159507,29.8688,29.9225,29.9225,5
0.0588,descent,0.2789,0.2227,29.0918,63.4570,121.9934,-40.4159,0.012675,0.013425,0.085010,-0.000010,soft,197.464617,0.361533,0.184981,0.184981,0.184981,0.159837,0.109837,0.184981,0.109837,0.159837,29.8661,29.9208,29.9208,5
0.0599,descent,0.2789,0.2227,29.1797,63.4570,120.3739,-40.9085,0.012487,0.013189,0.085010,-0.000010,soft,197.464617,0.361687,0.184767,0.184767,0.184767,0.159529,0.109529,0.184767,0.109529,0.159529,29.8633,29.9192,29.9192,5
0.0610,descent,0.2789,0.2231,29.1797,63.3691,118.7789,-41.4892,0.012692,0.013537,0.084998,0.000002,soft,197.411259,0.360930,0.185054,0.185054,0.185054,0.160137,0.110137,0.185054,0.110137,0.160137,29.8606,29.9175,29.9175,5
0.0621,descent,0.2789,0.2227,29.2676,63.2812,117.0686,-42.0119,0.012602,0.013558,0.085002,-0.000002,soft,197.464617,0.360498,0.185227,0.185227,0.185227,0.160496,0.110496,0.185227,0.110496,0.160496,29.8578,29.9159,29.9159,5
0.0632,descent,0.2789,0.2227,29.3555,63.2812,115.3919,-42.4823,0.012420,0.013328,0.085002,-0.000002,soft,197.464617,0.360650,0.185014,0.185014,0.185014,0.160189,0.110189,0.185014,0.110189,0.160189,29.8550,29.9143,29.9143,5
0.0644,descent,0.2789,0.2240,29.4434,63.1934,112.1264,-43.2867,0.012535,0.013535,0.084993,0.000007,soft,197.301208,0.359876,0.184983,0.184983,0.184983,0.160427,0.110427,0.184983,0.110427,0.160427,29.8523,29.9126,29.9126,5
0.0655,descent,0.2789,0.2240,29.5312,63.1055,110.3943,-43.6296,0.012490,0.013580,0.084993,0.000007,soft,197.301208,0.359361,0.185104,0.185104,0.185104,0.160755,0.110755,0.185104,0.110755,0.160755,29.8497,29.9110,29.9110,5
0.0666,descent,0.2789,0.2233,29.5312,63.0176,108.6981,-44.0757,0.012562,0.013801,0.084997,0.000003,soft,197.387598,0.358835,0.185516,0.185516,0.185516,0.161439,0.111439,0.185516,0.111439,0.161439,29.8469,29.9094,29.9094,5
0.0677,descent,0.2789,0.2233,29.6191,63.0176,106.8967,-44.4771,0.012338,0.013533,0.084997,0.000003,soft,197.387598,0.358983,0.185305,0.185305,0.185305,0.161132,0.111132,0.185305,0.111132,0.161132,29.8442,29.9078,29.9078,5
0.0688,descent,0.2789,0.2238,29.7070,62.9297,105.1380,-44.8384,0.012437,0.013723,0.084994,0.000006,soft,197.319730,0.358364,0.185360,0.185360,0.185360,0.161421,0.111421,0.185360,0.111421,0.161421,29.8415,29.9061,29.9061,5
0.0699,descent,0.2789,0.2238,29.7070,62.8418,103.4178,-45.1636,0.012507,0.013933,0.084994,0.000006,soft,197.319730,0.357707,0.185689,0.185689,0.185689,0.162056,0.112056,0.185689,0.112056,0.162056,29.8388,29.9045,29.9045,5
0.0710,descent,0.2789,0.2227,29.7949,62.8418,101.5948,-45.4562,0.012278,0.013652,0.085001,-0.000001,soft,197.464617,0.358079,0.185614,0.185614,0.185614,0.161831,0.111831,0.185614,0.111831,0.161831,29.8361,29.9029,29.9029,5
0.0721,descent,0.2789,0.2268,29.7949,62.7539,99.8168,-45.7196,0.012494,0.014008,0.084979,0.000021,soft,196.941601,0.356610,0.185450,0.185450,0.185450,0.162167,0.112167,0.185450,0.112167,0.162167,29.8335,29.9013,29.9013,5
0.0732,descent,0.2789,0.2268,29.7949,62.7539,97.9417,-45.9566,0.012335,0.013814,0.084979,0.000021,soft,196.941601,0.356610,0.185450,0.185450,0.185450,0.162167,0.112167,0.185450,0.112167,0.162167,29.8310,29.8998,29.8998,5
0.0744,descent,0.2789,0.2227,29.8828,62.5781,94.3368,-46.3620,0.012558,0.014277,0.085000,0.000000,soft,197.455799,0.356254,0.186374,0.186374,0.186374,0.163420,0.113420,0.186374,0.113420,0.163420,29.8282,29.8981,29.8981,5
0.0755,descent,0.2789,0.2227,29.9707,62.5781,92.5976,-46.5348,0.012289,0.013977,0.085000,0.000000,soft,197.455799,0.356396,0.186165,0.186165,0.186165,0.163113,0.113113,0.186165,0.113113,0.163113,29.8255,29.8965,29.8965,5
0.0767,descent,0.2789,0.2237,29.9707,62.4902,90.7574,-46.8277,0.012494,0.014318,0.084995,0.000005,soft,197.338190,0.355568,0.186377,0.186377,0.186377,0.163678,0.113678,0.186377,0.113678,0.163678,29.8228,29.8948,29.8948,5
0.0778,descent,0.2789,0.2237,29.9707,62.4023,88.9639,-47.0913,0.012518,0.014488,0.084995,0.000005,soft,197.338190,0.354927,0.186698,0.186698,0.186698,0.164310,0.114310,0.186698,0.114310,0.164310,29.8201,29.8932,29.8932,5
0.0789,descent,0.2789,0.2227,30.0586,62.4023,87.2123,-47.3286,0.012295,0.014208,0.085014,-0.000014,soft,197.464617,0.355261,0.186609,0.186609,0.186609,0.164076,0.114076,0.186609,0.114076,0.164076,29.8174,29.8915,29.8915,5
0.0800,descent,0.2789,0.2227,30.0586,62.3145,85.3610,-47.5421,0.012509,0.014562,0.085014,-0.000014,soft,197.464617,0.354622,0.186929,0.186929,0.186929,0.164708,0.114708,0.186929,0.114708,0.164708,29.8147,29.8898,29.8898,5
0.0811,descent,0.2789,0.2246,30.0586,62.3145,83.5575,-47.8717,0.012391,0.014438,0.084990,0.000010,soft,197.216506,0.354239,0.186694,0.186694,0.186694,0.164564,0.114564,0.186694,0.114564,0.164564,29.8120,29.8882,29.8882,5
0.0822,descent,0.2789,0.2247,30.0586,62.2266,81.6596,-48.1683,0.012533,0.014713,0.084990,0.000010,soft,197.213674,0.353600,0.187009,0.187009,0.187009,0.165192,0.115192,0.187009,0.115192,0.165192,29.8094,29.8866,29.8866,5
0.0833,descent,0.2789,0.2247,30.1465,62.1387,79.8140,-48.4353,0.012466,0.014751,0.084990,0.000010,soft,197.213674,0.353104,0.187119,0.187119,0.187119,0.165516,0.115516,0.187119,0.115516,0.165516,29.8068,29.8850,29.8850,5
0.0844,descent,0.2789,0.2227,30.1465,62.0508,78.0156,-48.6756,0.012548,0.014980,0.085003,-0.000003,soft,197.464617,0.352861,0.187671,0.187671,0.187671,0.166293,0.116293,0.187671,0.116293,0.166293,29.8040,29.8833,29.8833,5
0.0855,descent,0.2789,0.2227,30.1465,61.9629,74.2808,-49.3475,0.012626,0.015222,0.085003,-0.000003,soft,197.464617,0.352236,0.187984,0.187984,0.187984,0.166922,0.116922,0.187984,0.116922,0.166922,29.8013,29.8816,29.8816,5
0.0866,descent,0.2789,0.2237,30.1465,61.8750,72.3488,-49.6340,0.012667,0.015419,0.084995,0.000005,soft,197.335104,0.351418,0.188172,0.188172,0.188172,0.167473,0.117473,0.188172,0.117473,0.167473,29.7986,29.8799,29.8799,5
0.0877,descent,0.2789,0.2237,30.1465,61.8750,70.4725,-49.8918,0.012547,0.015281,0.084995,0.000005,soft,197.335104,0.351418,0.188172,0.188172,0.188172,0.167473,0.117473,0.188172,0.117473,0.167473,29.7960,29.8782,29.8782,5
0.0888,descent,0.2789,0.2249,30.2344,61.7871,68.5090,-50.2612,0.012605,0.015442,0.084989,0.000011,soft,197.178678,0.350692,0.188128,0.188128,0.188128,0.167702,0.117702,0.188128,0.117702,0.167702,29.7934,29.8766,29.8766,5
0.0900,descent,0.2789,0.2249,30.2344,61.6992,66.6045,-50.5937,0.012680,0.015661,0.084989,0.000011,soft,197.178678,0.350078,0.188436,0.188436,0.188436,0.168329,0.118329,0.188436,0.118329,0.168329,29.7908,29.8750,29.8750,5
0.0911,descent,0.2789,0.2227,30.2344,61.6992,64.7531,-50.8929,0.012571,0.015543,0.085011,-0.000011,soft,197.464617,0.350513,0.188709,0.188709,0.188709,0.168501,0.118501,0.188709,0.118501,0.168501,29.7880,29.8733,29.8733,5
0.0922,descent,0.2789,0.2238,30.2344,61.6113,62.8120,-51.2996,0.012753,0.015897,0.084994,0.000006,soft,197.326611,0.349694,0.188883,0.188883,0.188883,0.169044,0.119044,0.188883,0.119044,0.169044,29.7854,29.8716,29.8716,5
0.0933,descent,0.2789,0.2238,30.2344,61.5234,60.9276,-51.6656,0.012789,0.016089,0.084994,0.000006,soft,197.326611,0.349088,0.189187,0.189187,0.189187,0.169670,0.119670,0.189187,0.119670,0.169670,29.7827,29.8699,29.8699,5
0.0944,descent,0.2789,0.2229,30.2344,61.5234,59.0942,-51.9951,0.012681,0.015973,0.084999,0.000001,soft,197.438668,0.349257,0.189295,0.189295,0.189295,0.169738,0.119738,0.189295,0.119738,0.169738,29.7800,29.8682,29.8682,5
0.0955,descent,0.2789,0.2229,30.2344,61.4355,55.2997,-52.5584,0.012871,0.016315,0.084999,0.000001,soft,197.438668,0.348655,0.189597,0.189597,0.189597,0.170364,0.120364,0.189597,0.120364,0.170364,29.7773,29.8665,29.8665,5
0.0966,descent,0.2789,0.2227,30.2344,61.3477,53.3421,-52.7986,0.012920,0.016523,0.085002,-0.000002,soft,197.464617,0.348096,0.189924,0.189924,0.189924,0.171004,0.121004,0.189924,0.121004,0.171004,29.7746,29.8648,29.8648,5
0.0977,descent,0.2789,0.2227,30.1465,61.2598,51.4429,-53.0147,0.013074,0.016892,0.085002,-0.000002,soft,197.464617,0.347381,0.190422,0.190422,0.190422,0.171933,0.121933,0.190422,0.121933,0.171933,29.7719,29.8630,29.8630,5
0.0988,descent,0.2789,0.2227,30.1465,61.1719,49.4588,-53.3466,0.013087,0.017078,0.085004,-0.000004,soft,197.464617,0.346792,0.190720,0.190720,0.190720,0.172557,0.122557,0.190720,0.122557,0.172557,29.7692,29.8613,29.8613,5
0.0999,descent,0.2789,0.2227,30.1465,61.1719,47.5357,-53.6454,0.012984,0.016964,0.085004,-0.000004,soft,197.464617,0.346792,0.190720,0.190720,0.190720,0.172557,0.122557,0.190720,0.122557,0.172557,29.7665,29.8596,29.8596,5
0.1011,descent,0.2789,0.2227,30.1465,61.0840,45.5301,-53.9142,0.013148,0.017286,0.085002,-0.000002,soft,197.464617,0.346207,0.191015,0.191015,0.191015,0.173181,0.123181,0.191015,0.123181,0.173181,29.7639,29.8578,29.8578,5
0.1021,descent,0.2789,0.2227,30.1465,61.0840,45.5301,-53.9142,0.013025,0.017161,0.085002,-0.000002,soft,197.464617,0.346207,0.191015,0.191015,0.191015,0.173181,0.123181,0.191015,0.123181,0.173181,29.7612,29.8561,29.8561,5
0.1033,descent,0.2789,0.2228,30.1465,61.0840,43.5877,-54.1562,0.013033,0.017149,0.085000,0.000000,soft,197.452823,0.346189,0.191004,0.191004,0.191004,0.173173,0.123173,0.191004,0.123173,0.173173,29.7585,29.8544,29.8544,5
0.1048,descent,0.2789,0.2229,30.1465,61.0840,43.5877,-54.1562,0.013020,0.017125,0.084999,0.000001,soft,197.436542,0.346165,0.190988,0.190988,0.190988,0.173163,0.123163,0.190988,0.123163,0.173163,29.7558,29.8526,29.8526,5
0.1058,descent,0.2789,0.2229,30.1465,60.8203,39.0846,-54.5700,0.013521,0.018120,0.084999,0.000001,soft,197.436542,0.344433,0.191866,0.191866,0.191866,0.175029,0.125029,0.191866,0.125029,0.175029,29.7531,29.8509,29.8509,5
0.1067,descent,0.2789,0.2227,30.1465,60.7324,36.9623,-54.7464,0.013364,0.018146,0.085001,-0.000001,soft,197.464617,0.343905,0.192183,0.192183,0.192183,0.175668,0.125668,0.192183,0.125668,0.175668,29.7504,29.8492,29.8492,5
0.1077,descent,0.2789,0.2227,30.1465,60.6445,34.7775,-55.0426,0.013428,0.018381,0.085001,-0.000001,soft,197.464617,0.343339,0.192472,0.192472,0.192472,0.176289,0.126289,0.192472,0.126289,0.176289,29.7478,29.8474,29.8474,5
0.1088,descent,0.2789,0.2227,30.0586,60.6445,32.6737,-55.3091,0.013433,0.018428,0.085005,-0.000005,soft,197.464617,0.343229,0.192667,0.192667,0.192667,0.176592,0.126592,0.192667,0.126592,0.176592,29.7451,29.8456,29.8456,5
0.1099,descent,0.2789,0.2227,30.0586,60.5566,30.6430,-55.5490,0.013563,0.018729,0.085005,-0.000005,soft,197.464617,0.342669,0.192953,0.192953,0.192953,0.177212,0.127212,0.192953,0.127212,0.177212,29.7424,29.8439,29.8439,5
0.1110,descent,0.2789,0.2227,30.0586,60.5566,28.6779,-55.7649,0.013466,0.018618,0.085015,-0.000015,soft,197.464617,0.342669,0.192953,0.192953,0.192953,0.177212,0.127212,0.192953,0.127212,0.177212,29.7397,29.8421,29.8421,5
0.1121,descent,0.2789,0.2227,30.0586,60.4687,26.7719,-55.9592,0.013631,0.018947,0.085009,-0.000009,soft,197.464617,0.342112,0.193238,0.193238,0.193238,0.177831,0.127831,0.193238,0.127831,0.177831,29.7371,29.8403,29.8403,5
0.1132,descent,0.2789,0.2227,30.0586,60.3809,24.9191,-56.1341,0.013693,0.019181,0.085009,-0.000009,soft,197.464617,0.341559,0.193522,0.193522,0.193522,0.178450,0.128450,0.193522,0.128450,0.178450,29.7344,29.8386,29.8386,5
0.1144,descent,0.2789,0.2236,29.9707,60.2930,21.3524,-56.4331,0.013874,0.019581,0.084995,0.000005,soft,197.342327,0.340726,0.193877,0.193877,0.193877,0.179291,0.129291,0.193877,0.129291,0.179291,29.7318,29.8368,29.8368,5
0.1155,descent,0.2789,0.2236,29.9707,60.2051,19.6293,-56.5606,0.013892,0.019775,0.084995,0.000005,soft,197.342327,0.340182,0.194157,0.194157,0.194157,0.179908,0.129908,0.194157,0.129908,0.179908,29.7292,29.8351,29.8351,5
0.1166,descent,0.2789,0.2227,29.9707,60.1172,17.9412,-56.6754,0.013955,0.020015,0.085015,-0.000015,soft,197.464617,0.339822,0.194557,0.194557,0.194557,0.180606,0.130606,0.194557,0.130606,0.180606,29.7265,29.8333,29.8333,5
