Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
0.0221,descent,0.3030,0.2246,27.0703,64.1602,119.0747,-54.4591,0.014130,0.015468,0.084990,0.000010,soft,197.221613,0.362911,0.186928,0.186928,0.186928,0.161667,0.111667,0.186928,0.111667,0.161667,29.9201,29.9530,29.9530,3
0.0234,descent,0.3030,0.2246,27.0703,64.1602,119.0747,-54.4591,0.014004,0.015319,0.084990,0.000010,soft,197.221613,0.362911,0.186928,0.186928,0.186928,0.161667,0.111667,0.186928,0.111667,0.161667,29.9162,29.9507,29.9507,3
0.0261,descent,0.3030,0.2227,27.0703,64.1602,119.0747,-54.4591,0.013986,0.015290,0.085002,-0.000002,soft,197.464617,0.363296,0.187158,0.187158,0.187158,0.161805,0.111805,0.187158,0.111805,0.161805,29.9123,29.9483,29.9483,3
0.0268,descent,0.3030,0.2240,27.1582,64.0723,118.2966,-55.3336,0.014041,0.015482,0.084993,0.000007,soft,197.291139,0.362512,0.187118,0.187118,0.187118,0.162038,0.112038,0.187118,0.112038,0.162038,29.9084,29.9460,29.9460,3
0.0277,descent,0.3030,0.2240,27.5098,63.8086,117.0467,-56.2580,0.013963,0.015695,0.084993,0.000007,soft,197.291139,0.361147,0.187277,0.187277,0.187277,0.162721,0.112721,0.187277,0.112721,0.162721,29.9045,29.9437,29.9437,3
0.0288,descent,0.3030,0.2227,27.5098,63.7207,115.7845,-57.0900,0.013901,0.015796,0.085004,-0.000004,soft,197.464617,0.360761,0.187771,0.187771,0.187771,0.163457,0.113457,0.187771,0.113457,0.163457,29.9006,29.9413,29.9413,3
0.0299,descent,0.3030,0.2227,27.5977,63.7207,114.5110,-57.8388,0.013665,0.015537,0.085004,-0.000004,soft,197.464617,0.360915,0.187563,0.187563,0.187563,0.163150,0.113150,0.187563,0.113150,0.163150,29.8966,29.9389,29.9389,3
0.0310,descent,0.3030,0.2241,27.6855,63.5449,111.9350,-59.2567,0.013925,0.016076,0.084993,0.000007,soft,197.288100,0.359479,0.187842,0.187842,0.187842,0.164013,0.114013,0.187842,0.114013,0.164013,29.8928,29.9366,29.9366,3
0.0321,descent,0.3030,0.2251,27.7734,63.4570,110.4969,-59.9262,0.013733,0.015999,0.084988,0.000012,soft,197.160823,0.358779,0.187839,0.187839,0.187839,0.164267,0.114267,0.187839,0.114267,0.164267,29.8890,29.9343,29.9343,3
0.0332,descent,0.3030,0.2251,27.8613,63.3691,109.0652,-60.5288,0.013683,0.016053,0.084988,0.000012,soft,197.160823,0.358281,0.187956,0.187956,0.187956,0.164595,0.114595,0.187956,0.114595,0.164595,29.8852,29.9319,29.9319,3
0.0344,descent,0.3030,0.2227,27.8613,63.3691,107.6393,-61.0711,0.013597,0.015962,0.085004,-0.000004,soft,197.464617,0.358756,0.188246,0.188246,0.188246,0.164772,0.114772,0.188246,0.114772,0.164772,29.8812,29.9296,29.9296,3
0.0355,descent,0.3030,0.2227,27.9492,63.2812,106.2185,-61.5592,0.013665,0.016153,0.085004,-0.000004,soft,197.464617,0.358257,0.188362,0.188362,0.188362,0.165100,0.115100,0.188362,0.115100,0.165100,29.8773,29.9272,29.9272,3
0.0366,descent,0.3030,0.2233,28.0371,63.1934,104.8025,-61.9985,0.013626,0.016219,0.084997,0.000003,soft,197.381827,0.357631,0.188399,0.188399,0.188399,0.165379,0.115379,0.188399,0.115379,0.165379,29.8734,29.9248,29.9248,3
0.0377,descent,0.3030,0.2233,28.0371,63.1055,103.2532,-62.5312,0.013688,0.016432,0.084997,0.000003,soft,197.381827,0.356991,0.188718,0.188718,0.188718,0.166012,0.116012,0.188718,0.116012,0.166012,29.8696,29.9224,29.9224,3
0.0389,descent,0.3030,0.2227,28.1250,63.0176,101.7215,-63.0107,0.013604,0.016462,0.085004,-0.000004,soft,197.464617,0.356627,0.188911,0.188911,0.188911,0.166387,0.116387,0.188911,0.116387,0.166387,29.8656,29.9200,29.9200,3
0.0409,descent,0.3030,0.2228,28.1250,63.0176,101.7215,-63.0107,0.013511,0.016361,0.085000,0.000000,soft,197.452625,0.356608,0.188899,0.188899,0.188899,0.166380,0.116380,0.188899,0.116380,0.166380,29.8617,29.9176,29.9176,3
0.0415,descent,0.3030,0.2228,28.1250,63.0176,101.7215,-63.0107,0.013492,0.016329,0.085000,0.000000,soft,197.452625,0.356608,0.188899,0.188899,0.188899,0.166380,0.116380,0.188899,0.116380,0.166380,29.8578,29.9152,29.9152,3
0.0423,descent,0.3030,0.2227,28.1250,63.0176,100.2056,-63.4422,0.013490,0.016316,0.085001,-0.000001,soft,197.464617,0.356627,0.188911,0.188911,0.188911,0.166387,0.116387,0.188911,0.116387,0.166387,29.8539,29.9128,29.9128,3
0.0433,descent,0.3030,0.2227,28.3008,62.6660,98.1542,-63.8306,0.013900,0.017268,0.085001,-0.000001,soft,197.464617,0.354391,0.189762,0.189762,0.189762,0.168301,0.118301,0.189762,0.118301,0.168301,29.8500,29.9103,29.9103,3
0.0444,descent,0.3030,0.2233,28.3008,62.5781,96.1706,-64.3175,0.013643,0.017186,0.084997,0.000003,soft,197.381845,0.353642,0.189993,0.189993,0.189993,0.168881,0.118881,0.189993,0.118881,0.168881,29.8462,29.9079,29.9079,3
0.0455,descent,0.3030,0.2233,28.3887,62.5781,94.1105,-64.7558,0.013412,0.016889,0.084997,0.000003,soft,197.381845,0.353779,0.189791,0.189791,0.189791,0.168576,0.118576,0.189791,0.118576,0.168576,29.8423,29.9055,29.9055,3
0.0466,descent,0.3030,0.2244,28.3887,62.4902,92.1191,-65.1502,0.013615,0.017236,0.084991,0.000009,soft,197.247281,0.352954,0.189971,0.189971,0.189971,0.169124,0.119124,0.189971,0.119124,0.169124,29.8385,29.9031,29.9031,3
0.0477,descent,0.3030,0.2244,28.3887,62.4023,90.0520,-65.5052,0.013640,0.017410,0.084991,0.000009,soft,197.247281,0.352340,0.190278,0.190278,0.190278,0.169752,0.119752,0.190278,0.119752,0.169752,29.8347,29.9007,29.9007,3
0.0488,descent,0.3030,0.2232,28.4766,62.3145,88.0542,-65.8247,0.013572,0.017448,0.084997,0.000003,soft,197.401232,0.352098,0.190533,0.190533,0.190533,0.170169,0.120169,0.190533,0.120169,0.170169,29.8309,29.8983,29.8983,3
0.0499,descent,0.3030,0.2232,28.4766,62.3145,86.1188,-66.1122,0.013508,0.017371,0.084997,0.000003,soft,197.401232,0.352098,0.190533,0.190533,0.190533,0.170169,0.120169,0.190533,0.120169,0.170169,29.8270,29.8959,29.8959,3
0.0511,descent,0.3030,0.2250,28.5645,62.1387,82.1497,-66.6039,0.013739,0.017859,0.084988,0.000012,soft,197.173058,0.350667,0.190721,0.190721,0.190721,0.170979,0.120979,0.190721,0.120979,0.170979,29.8232,29.8935,29.8935,3
0.0521,descent,0.3030,0.2227,28.5645,62.0508,80.1177,-66.8135,0.013684,0.017946,0.085008,-0.000008,soft,197.464617,0.350510,0.191305,0.191305,0.191305,0.171785,0.121785,0.191305,0.121785,0.171785,29.8194,29.8910,29.8910,3
0.0532,descent,0.3030,0.2227,28.6523,61.9629,78.1515,-67.0021,0.013643,0.018025,0.085008,-0.000008,soft,197.464617,0.350039,0.191407,0.191407,0.191407,0.172107,0.122107,0.191407,0.122107,0.172107,29.8155,29.8886,29.8886,3
0.0544,descent,0.3030,0.2231,28.6523,61.8750,76.2446,-67.3093,0.013726,0.018261,0.084998,0.000002,soft,197.410105,0.349361,0.191654,0.191654,0.191654,0.172699,0.122699,0.191654,0.122699,0.172699,29.8117,29.8861,29.8861,3
0.0555,descent,0.3030,0.2231,28.6523,61.7871,74.3909,-67.5858,0.013763,0.018457,0.084998,0.000002,soft,197.410105,0.348770,0.191952,0.191952,0.191952,0.173324,0.123324,0.191952,0.123324,0.173324,29.8078,29.8836,29.8836,3
0.0568,descent,0.3030,0.2246,28.6523,61.7871,74.3909,-67.5858,0.013629,0.018316,0.084990,0.000010,soft,197.222427,0.348486,0.191769,0.191769,0.191769,0.173207,0.123207,0.191769,0.123207,0.173207,29.8041,29.8812,29.8812,3
0.0579,descent,0.3030,0.2246,28.6523,61.7871,74.3909,-67.5858,0.013597,0.018260,0.084990,0.000010,soft,197.222427,0.348486,0.191769,0.191769,0.191769,0.173207,0.123207,0.191769,0.123207,0.173207,29.8003,29.8788,29.8788,3
0.0591,descent,0.3030,0.2227,28.6523,61.7871,74.3909,-67.5858,0.013580,0.018229,0.085011,-0.000011,soft,197.464617,0.348853,0.192005,0.192005,0.192005,0.173358,0.123358,0.192005,0.123358,0.173358,29.7965,29.8763,29.8763,3
0.0601,descent,0.3030,0.2227,28.6523,61.6992,72.4478,-67.8346,0.013758,0.018575,0.085011,-0.000011,soft,197.464617,0.348265,0.192301,0.192301,0.192301,0.173983,0.123983,0.192301,0.123983,0.173983,29.7926,29.8738,29.8738,3
0.0611,descent,0.3030,0.2227,28.6523,61.3477,67.4214,-68.3975,0.014305,0.019802,0.085019,-0.000019,soft,197.464617,0.345954,0.193471,0.193471,0.193471,0.176476,0.126476,0.193471,0.126476,0.176476,29.7888,29.8713,29.8713,3
0.0622,descent,0.3030,0.2227,28.6523,61.3477,64.9386,-68.7026,0.013864,0.019368,0.085007,-0.000007,soft,197.464617,0.345954,0.193471,0.193471,0.193471,0.176476,0.126476,0.193471,0.126476,0.176476,29.7849,29.8688,29.8688,3
0.0633,descent,0.3030,0.2227,28.6523,61.2598,62.5668,-68.9771,0.014029,0.019689,0.085007,-0.000007,soft,197.464617,0.345386,0.193760,0.193760,0.193760,0.177098,0.127098,0.193760,0.127098,0.177098,29.7811,29.8663,29.8663,3
0.0644,descent,0.3030,0.2232,28.6523,61.1719,60.2947,-69.2242,0.014083,0.019907,0.084997,0.000003,soft,197.396094,0.344719,0.193980,0.193980,0.193980,0.177675,0.127675,0.193980,0.127675,0.177675,29.7773,29.8638,29.8638,3
0.0655,descent,0.3030,0.2232,28.6523,61.0840,57.9750,-69.4466,0.014133,0.020116,0.084997,0.000003,soft,197.396094,0.344159,0.194266,0.194266,0.194266,0.178296,0.128296,0.194266,0.128296,0.178296,29.7735,29.8613,29.8613,3
0.0666,descent,0.3030,0.2236,28.6523,60.9961,55.7499,-69.6467,0.014188,0.020337,0.084995,0.000005,soft,197.346841,0.343529,0.194502,0.194502,0.194502,0.178884,0.128884,0.194502,0.128884,0.178884,29.7697,29.8588,29.8588,3
0.0677,descent,0.3030,0.2236,28.6523,60.9961,53.6099,-69.8268,0.014082,0.020205,0.084995,0.000005,soft,197.346841,0.343529,0.194502,0.194502,0.194502,0.178884,0.128884,0.194502,0.128884,0.178884,29.7660,29.8563,29.8563,3
0.0688,descent,0.3030,0.2233,28.6523,60.9082,51.4091,-69.9890,0.014246,0.020527,0.084997,0.000003,soft,197.389576,0.343040,0.194828,0.194828,0.194828,0.179531,0.129531,0.194828,0.129531,0.179531,29.7622,29.8538,29.8538,3
0.0699,descent,0.3030,0.2233,28.6523,60.8203,49.2910,-70.1349,0.014306,0.020756,0.084997,0.000003,soft,197.389576,0.342491,0.195110,0.195110,0.195110,0.180150,0.130150,0.195110,0.130150,0.180150,29.7584,29.8513,29.8513,3
0.0711,descent,0.3030,0.2227,28.6523,60.6445,45.0095,-70.3844,0.014546,0.021337,0.085000,0.000000,soft,197.458650,0.341507,0.195739,0.195739,0.195739,0.181433,0.131433,0.195739,0.131433,0.181433,29.7546,29.8487,29.8487,3
0.0722,descent,0.3030,0.2227,28.6523,60.5566,42.9818,-70.4907,0.014506,0.021481,0.085000,-0.000000,soft,197.464617,0.340977,0.196023,0.196023,0.196023,0.182055,0.132055,0.196023,0.132055,0.182055,29.7508,29.8461,29.8461,3
0.0735,descent,0.3030,0.2227,28.6523,60.5566,42.9818,-70.4907,0.014386,0.021353,0.085000,-0.000000,soft,197.464617,0.340977,0.196023,0.196023,0.196023,0.182055,0.132055,0.196023,0.132055,0.182055,29.7470,29.8436,29.8436,3
0.0752,descent,0.3030,0.2227,28.6523,60.5566,42.9818,-70.4907,0.014368,0.021320,0.085000,-0.000000,soft,197.464617,0.340977,0.196023,0.196023,0.196023,0.182055,0.132055,0.196023,0.132055,0.182055,29.7432,29.8410,29.8410,3
0.0758,descent,0.3030,0.2227,28.6523,60.5566,42.9818,-70.4907,0.014350,0.021287,0.085000,-0.000000,soft,197.464617,0.340977,0.196023,0.196023,0.196023,0.182055,0.132055,0.196023,0.132055,0.182055,29.7394,29.8385,29.8385,3
0.0767,descent,0.3030,0.2249,28.6523,60.5566,41.0194,-70.5864,0.014352,0.021257,0.084989,0.000011,soft,197.187431,0.340569,0.195748,0.195748,0.195748,0.181870,0.131870,0.195748,0.131870,0.181870,29.7357,29.8360,29.8360,3
0.0777,descent,0.3030,0.2249,28.6523,60.2051,38.7037,-70.6726,0.014977,0.022605,0.084989,0.000011,soft,197.187431,0.338457,0.196849,0.196849,0.196849,0.184333,0.134333,0.196849,0.134333,0.184333,29.7320,29.8335,29.8335,3
0.0788,descent,0.3030,0.2239,28.6523,60.2051,36.4821,-70.7501,0.014581,0.022216,0.084994,0.000006,soft,197.310055,0.338637,0.196971,0.196971,0.196971,0.184417,0.134417,0.196971,0.134417,0.184417,29.7283,29.8309,29.8309,3
0.0799,descent,0.3030,0.2239,28.5645,60.1172,34.3453,-70.8199,0.014856,0.022726,0.084994,0.000006,soft,197.310055,0.338021,0.197431,0.197431,0.197431,0.185334,0.135334,0.197431,0.135334,0.185334,29.7246,29.8284,29.8284,3
0.0811,descent,0.3030,0.2227,28.5645,59.9414,30.2929,-70.9393,0.015071,0.023309,0.085011,-0.000011,soft,197.464617,0.337221,0.198127,0.198127,0.198127,0.186669,0.136669,0.198127,0.136669,0.186669,29.7208,29.8258,29.8258,3
0.0822,descent,0.3030,0.2227,28.5645,59.9414,28.3628,-70.9901,0.014891,0.023127,0.085011,-0.000011,soft,197.464617,0.337221,0.198127,0.198127,0.198127,0.186669,0.136669,0.198127,0.136669,0.186669,29.7170,29.8232,29.8232,3
0.0833,descent,0.3030,0.2227,28.5645,59.8535,26.4883,-71.0359,0.015055,0.023461,0.085000,-0.000000,soft,197.464617,0.336714,0.198396,0.198396,0.198396,0.187284,0.137284,0.198396,0.137284,0.187284,29.7132,29.8206,29.8206,3
0.0844,descent,0.3030,0.2227,28.5645,59.7656,24.6639,-71.0771,0.015122,0.023709,0.085014,-0.000014,soft,197.464617,0.336210,0.198665,0.198665,0.198665,0.187897,0.137897,0.198665,0.137897,0.187897,29.7095,29.8179,29.8179,3
0.0855,descent,0.3030,0.2227,28.4766,59.6777,22.7471,-71.1142,0.015290,0.024122,0.085014,-0.000014,soft,197.464617,0.335620,0.199117,0.199117,0.199117,0.188812,0.138812,0.199117,0.138812,0.188812,29.7057,29.8153,29.8153,3
0.0866,descent,0.3030,0.2253,28.4766,59.5898,20.8846,-71.1476,0.015328,0.024354,0.084986,0.000014,soft,197.128393,0.334640,0.199043,0.199043,0.199043,0.189187,0.139187,0.199043,0.139187,0.189187,29.7021,29.8128,29.8128,3
0.0877,descent,0.3030,0.2253,28.4766,59.5020,19.0709,-71.1776,0.015370,0.024557,0.084986,0.000014,soft,197.128393,0.334149,0.199308,0.199308,0.199308,0.189799,0.139799,0.199308,0.139799,0.189799,29.6985,29.8102,29.8102,3
0.0894,descent,0.3030,0.2227,28.4766,59.4141,17.3012,-71.2047,0.015441,0.024816,0.085007,-0.000007,soft,197.464617,0.334145,0.199912,0.199912,0.199912,0.190649,0.140649,0.199912,0.140649,0.190649,29.6947,29.8076,29.8076,3
0.0903,descent,0.3030,0.2227,28.4766,59.4141,17.3012,-71.2047,0.015359,0.024756,0.085007,-0.000007,soft,197.464617,0.334145,0.199912,0.199912,0.199912,0.190649,0.140649,0.199912,0.140649,0.190649,29.6910,29.8050,29.8050,3
0.0914,descent,0.3030,0.2227,28.4766,59.4141,17.3012,-71.2047,0.015341,0.024721,0.085011,-0.000011,soft,197.464617,0.334145,0.199912,0.199912,0.199912,0.190649,0.140649,0.199912,0.140649,0.190649,29.6872,29.8023,29.8023,3
0.0924,descent,0.3030,0.2227,28.4766,59.4141,15.7085,-71.2290,0.015340,0.024687,0.085012,-0.000012,soft,197.464617,0.334145,0.199912,0.199912,0.199912,0.190649,0.140649,0.199912,0.140649,0.190649,29.6835,29.7997,29.7997,3
0.0933,descent,0.3030,0.2227,28.3887,59.1504,14.0003,-71.1135,0.015929,0.025936,0.085012,-0.000012,soft,197.464617,0.332620,0.200882,0.200882,0.200882,0.192784,0.142784,0.200882,0.142784,0.192784,29.6797,29.7970,29.7970,3
0.0944,descent,0.3030,0.2227,28.3887,59.1504,14.0003,-71.1135,0.015609,0.025652,0.085002,-0.000002,soft,197.464617,0.332620,0.200882,0.200882,0.200882,0.192784,0.142784,0.200882,0.142784,0.192784,29.6760,29.7944,29.7944,3
0.0955,descent,0.3030,0.2227,28.3887,59.0625,12.1880,-71.0096,0.015775,0.025992,0.085002,-0.000002,soft,197.464617,0.332146,0.201142,0.201142,0.201142,0.193394,0.143394,0.201142,0.143394,0.193394,29.6723,29.7917,29.7917,3
0.0966,descent,0.3030,0.2227,28.3008,58.8867,10.4196,-70.9160,0.016113,0.026805,0.085010,-0.000010,soft,197.464617,0.331133,0.201842,0.201842,0.201842,0.194914,0.144914,0.201842,0.144914,0.194914,29.6685,29.7890,29.7890,3
0.0977,descent,0.3030,0.2227,28.3008,58.8867,8.8281,-70.8318,0.015907,0.026602,0.085010,-0.000010,soft,197.464617,0.331133,0.201842,0.201842,0.201842,0.194914,0.144914,0.201842,0.144914,0.194914,29.6648,29.7864,29.7864,3
0.0989,descent,0.3030,0.2239,28.3008,58.7988,7.2583,-70.7560,0.016070,0.026949,0.084994,0.000006,soft,197.304351,0.330443,0.201936,0.201936,0.201936,0.195406,0.145406,0.201936,0.145406,0.195406,29.6611,29.7837,29.7837,3
0.0999,descent,0.3030,0.2239,28.3008,58.7109,5.8454,-70.6878,0.016134,0.027197,0.084994,0.000006,soft,197.304351,0.329985,0.202193,0.202193,0.202193,0.196014,0.146014,0.202193,0.146014,0.196014,29.6575,29.7811,29.7811,3
0.1010,descent,0.3261,0.2254,28.2129,58.5352,3.2921,-70.5712,0.021587,0.028026,0.084986,0.000014,soft,197.124099,0.328753,0.202699,0.202699,0.202699,0.197395,0.147395,0.202699,0.147395,0.197395,29.6528,29.7777,29.7777,3
0.1021,descent,0.3261,0.2231,28.2129,58.5352,2.0011,-70.5215,0.067833,0.027795,0.084998,0.000002,soft,197.404657,0.329149,0.202987,0.202987,0.202987,0.197605,0.147605,0.202987,0.147605,0.197605,29.6481,29.7742,29.7742,3
0.1032,descent,0.3261,0.2231,28.2129,58.4473,0.8392,-70.4767,0.174025,0.028188,0.084998,0.000002,soft,197.404657,0.328702,0.203242,0.203242,0.203242,0.198213,0.148213,0.203242,0.148213,0.198213,29.6433,29.7708,29.7708,3
0.1044,descent,0.3261,0.2243,28.2129,58.3594,-0.2065,-70.2991,0.213644,0.028459,0.084991,0.000009,soft,197.252223,0.328044,0.203339,0.203339,0.203339,0.198705,0.148705,0.203339,0.148705,0.198705,29.6386,29.7673,29.7673,3
0.1060,descent,0.3261,0.2243,28.1250,58.3594,-1.2851,-70.1391,0.130861,0.028479,0.084991,0.000009,soft,197.252223,0.327974,0.203518,0.203518,0.203518,0.199005,0.149005,0.203518,0.149005,0.199005,29.6339,29.7639,29.7639,3
0.1070,descent,0.3261,0.2243,28.1250,58.3594,-1.2851,-70.1391,0.130812,0.028420,0.084991,0.000009,soft,197.252223,0.327974,0.203518,0.203518,0.203518,0.199005,0.149005,0.203518,0.149005,0.199005,29.6292,29.7605,29.7605,3
0.1081,descent,0.3261,0.2243,28.1250,58.3594,-1.2851,-70.1391,0.130789,0.028374,0.084991,0.000009,soft,197.252223,0.327974,0.203518,0.203518,0.203518,0.199005,0.149005,0.203518,0.149005,0.199005,29.6245,29.7570,29.7570,3
0.1091,descent,0.3261,0.2233,28.1250,58.3594,-1.2851,-70.1391,0.130766,0.028327,0.084997,0.000003,soft,197.388462,0.328166,0.203658,0.203658,0.203658,0.199108,0.149108,0.203658,0.149108,0.199108,29.6198,29.7536,29.7536,3
0.1100,descent,0.3261,0.2233,28.1250,58.2715,-2.2558,-69.9952,0.052302,0.028694,0.084997,0.000003,soft,197.388462,0.327727,0.203911,0.203911,0.203911,0.199715,0.149715,0.203911,0.149715,0.199715,29.6151,29.7501,29.7501,3
0.1111,descent,0.3261,0.2235,28.0371,58.0078,-3.4042,-69.8657,0.021033,0.029931,0.084996,0.000004,soft,197.354588,0.326317,0.204810,0.204810,0.204810,0.201808,0.151808,0.204810,0.151808,0.201808,29.6103,29.7466,29.7466,3
0.1122,descent,0.3261,0.2235,27.9492,57.8320,-4.5752,-69.7491,0.017391,0.030646,0.084996,0.000004,soft,197.354588,0.325408,0.205487,0.205487,0.205487,0.203318,0.153318,0.205487,0.153318,0.203318,29.6056,29.7431,29.7431,3
0.1133,descent,0.3261,0.2227,27.9492,57.8320,-5.6291,-69.5068,0.017033,0.030461,0.085004,-0.000004,soft,197.464617,0.325561,0.205602,0.205602,0.205602,0.203404,0.153404,0.205602,0.153404,0.203404,29.6009,29.7395,29.7395,3
0.1144,descent,0.3261,0.2249,27.9492,57.7441,-6.7150,-69.2887,0.017195,0.030830,0.084989,0.000011,soft,197.184436,0.324753,0.205559,0.205559,0.205559,0.203791,0.153791,0.205559,0.153791,0.203791,29.5962,29.7361,29.7361,3
0.1155,descent,0.3261,0.2249,27.8613,57.6562,-7.6923,-69.0925,0.017343,0.031237,0.084989,0.000011,soft,197.184436,0.324280,0.205984,0.205984,0.205984,0.204694,0.154694,0.205984,0.154694,0.204694,29.5916,29.7326,29.7326,3
0.1166,descent,0.3261,0.2227,27.8613,57.5684,-8.7092,-68.9158,0.017398,0.031525,0.085005,-0.000005,soft,197.464617,0.324259,0.206524,0.206524,0.206524,0.205519,0.155519,0.206524,0.155519,0.205519,29.5869,29.7290,29.7290,3
