Time_s,Phase,Force_N,F_des_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Profile,K_des_N_per_m,Kth_11,Kth_12,Kth_13,Kth_21,Kth_22,Kth_23,Kth_31,Kth_32,Kth_33,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg,Run
0.0011,descent,0.2703,0.2227,26.8945,66.4453,138.5584,55.7576,0.014473,0.007874,0.085001,-0.000001,soft,197.464617,0.381664,0.178058,0.178058,0.178058,0.145593,0.095593,0.178058,0.095593,0.145593,29.9976,29.9987,29.9987,4
0.0021,descent,0.2703,0.2227,26.9824,66.4453,137.7556,53.3420,0.014426,0.007863,0.085002,-0.000002,soft,197.464617,0.381863,0.177820,0.177820,0.177820,0.145280,0.095280,0.177820,0.095280,0.145280,29.9952,29.9974,29.9974,4
0.0032,descent,0.2703,0.2227,27.1582,66.3574,135.9842,48.1534,0.014421,0.008087,0.085009,-0.000009,soft,197.464617,0.381489,0.177749,0.177749,0.177749,0.145311,0.095311,0.177749,0.095311,0.145311,29.9927,29.9961,29.9961,4
0.0044,descent,0.2703,0.2227,27.2461,66.3574,135.0266,45.5365,0.014267,0.007988,0.085009,-0.000009,soft,197.464617,0.381688,0.177510,0.177510,0.177510,0.144998,0.094998,0.177510,0.094998,0.144998,29.9903,29.9948,29.9948,4
0.0055,descent,0.2703,0.2227,27.3340,66.2695,134.0274,42.7690,0.014366,0.008260,0.085016,-0.000016,soft,197.464617,0.381114,0.177677,0.177677,0.177677,0.145342,0.095342,0.177677,0.095342,0.145342,29.9879,29.9935,29.9935,4
0.0066,descent,0.2703,0.2227,27.4219,66.2695,132.9906,40.0035,0.014146,0.008114,0.085016,-0.000016,soft,197.464617,0.381312,0.177438,0.177438,0.177438,0.145029,0.095029,0.177438,0.095029,0.145029,29.9855,29.9922,29.9922,4
0.0077,descent,0.2703,0.2227,27.5098,66.1816,131.9202,37.1024,0.014245,0.008391,0.085011,-0.000011,soft,197.464617,0.380739,0.177605,0.177605,0.177605,0.145372,0.095372,0.177605,0.095372,0.145372,29.9831,29.9909,29.9909,4
0.0088,descent,0.2703,0.2227,27.5977,66.1816,130.8193,34.2165,0.014027,0.008250,0.085011,-0.000011,soft,197.464617,0.380935,0.177366,0.177366,0.177366,0.145060,0.095060,0.177366,0.095060,0.145060,29.9807,29.9896,29.9896,4
0.0099,descent,0.2703,0.2234,27.6855,66.0938,129.6912,31.3445,0.014126,0.008525,0.084996,0.000004,soft,197.368266,0.380201,0.177445,0.177445,0.177445,0.145356,0.095356,0.177445,0.095356,0.145356,29.9783,29.9884,29.9884,4
0.0110,descent,0.2703,0.2252,27.7734,66.0938,128.4011,28.4848,0.013903,0.008373,0.084987,0.000013,soft,197.139251,0.380013,0.177001,0.177001,0.177001,0.144934,0.094934,0.177001,0.094934,0.144934,29.9760,29.9871,29.9871,4
0.0121,descent,0.2703,0.2252,27.7734,66.0059,127.1026,25.6364,0.014098,0.008765,0.084987,0.000013,soft,197.139251,0.379246,0.177403,0.177403,0.177403,0.145588,0.095588,0.177403,0.095588,0.145588,29.9737,29.9859,29.9859,4
0.0133,descent,0.2703,0.2250,27.9492,66.0059,124.3463,19.9685,0.013721,0.008540,0.084988,0.000012,soft,197.171479,0.379689,0.176956,0.176956,0.176956,0.144979,0.094979,0.176956,0.094979,0.144979,29.9714,29.9847,29.9847,4
0.0144,descent,0.2703,0.2250,28.0371,65.9180,122.9036,17.1473,0.013892,0.008870,0.084988,0.000012,soft,197.171479,0.379116,0.177121,0.177121,0.177121,0.145321,0.095321,0.177121,0.095321,0.145321,29.9691,29.9834,29.9834,4
0.0155,descent,0.2703,0.2227,28.1250,65.9180,121.4679,14.3333,0.013680,0.008729,0.085002,-0.000002,soft,197.464617,0.379799,0.177146,0.177146,0.177146,0.145151,0.095151,0.177146,0.095151,0.145151,29.9667,29.9821,29.9821,4
0.0166,descent,0.2703,0.2227,28.1250,65.8301,119.9009,11.6634,0.013918,0.009175,0.085002,-0.000002,soft,197.464617,0.379033,0.177548,0.177548,0.177548,0.145805,0.095805,0.177548,0.095805,0.145805,29.9643,29.9808,29.9808,4
0.0177,descent,0.2703,0.2230,28.2129,65.8301,118.3532,8.9857,0.013642,0.008975,0.084998,0.000002,soft,197.420131,0.379151,0.177270,0.177270,0.177270,0.145471,0.095471,0.177270,0.095471,0.145471,29.9619,29.9795,29.9795,4
0.0188,descent,0.2703,0.2230,28.3008,65.7422,116.8229,6.4383,0.013741,0.009233,0.084998,0.000002,soft,197.420131,0.378579,0.177432,0.177432,0.177432,0.145813,0.095813,0.177432,0.095813,0.145813,29.9595,29.9783,29.9783,4
0.0199,descent,0.2703,0.2244,28.3008,65.7422,115.1708,3.8709,0.013644,0.010481,0.084991,0.000009,soft,197.244125,0.378286,0.177274,0.177274,0.177274,0.145728,0.095728,0.177274,0.095728,0.145728,29.9572,29.9770,29.9770,4
0.0210,descent,0.2705,0.2244,28.3887,65.6543,113.5465,1.4228,0.013669,0.110216,0.084991,0.000009,soft,197.244125,0.377716,0.177436,0.177436,0.177436,0.146069,0.096069,0.177436,0.096069,0.146069,29.9549,29.9757,29.9757,4
0.0222,descent,0.2705,0.2227,28.4766,65.5664,110.2331,-3.4230,0.013623,0.013415,0.085003,-0.000003,soft,197.464617,0.377512,0.177794,0.177794,0.177794,0.146518,0.096518,0.177794,0.096518,0.146518,29.9525,29.9744,29.9744,4
0.0233,descent,0.2705,0.2227,28.5645,65.4785,108.5530,-5.6913,0.013578,0.009763,0.085009,-0.000009,soft,197.464617,0.376943,0.177953,0.177953,0.177953,0.146859,0.096859,0.177953,0.096859,0.146859,29.9501,29.9731,29.9731,4
0.0244,descent,0.2705,0.2227,28.6523,65.4785,106.9035,-7.8701,0.013371,0.009593,0.085009,-0.000009,soft,197.464617,0.377131,0.177717,0.177717,0.177717,0.146547,0.096547,0.177717,0.096547,0.146547,29.9476,29.9718,29.9718,4
0.0255,descent,0.2705,0.2247,28.6523,65.3906,105.1442,-9.9685,0.013586,0.009983,0.084990,0.000010,soft,197.213124,0.375960,0.177884,0.177884,0.177884,0.147076,0.097076,0.177884,0.097076,0.147076,29.9453,29.9706,29.9706,4
0.0266,descent,0.2705,0.2247,28.7402,65.3906,103.4234,-11.9945,0.013300,0.009732,0.084990,0.000010,soft,197.213124,0.376147,0.177649,0.177649,0.177649,0.146764,0.096764,0.177649,0.096764,0.146764,29.9430,29.9693,29.9693,4
0.0277,descent,0.2705,0.2227,28.7402,65.3027,101.7372,-13.9552,0.013514,0.010118,0.085012,-0.000012,soft,197.464617,0.375809,0.178267,0.178267,0.178267,0.147539,0.097539,0.178267,0.097539,0.147539,29.9406,29.9680,29.9680,4
0.0288,descent,0.2705,0.2227,28.8281,65.3027,100.0823,-15.8573,0.013267,0.009920,0.085012,-0.000012,soft,197.464617,0.375995,0.178033,0.178033,0.178033,0.147228,0.097228,0.178033,0.097228,0.147228,29.9382,29.9667,29.9667,4
0.0299,descent,0.2705,0.2227,28.8281,65.2148,98.3181,-17.5692,0.013481,0.010296,0.085019,-0.000019,soft,197.464617,0.375244,0.178423,0.178423,0.178423,0.147879,0.097879,0.178423,0.097879,0.147879,29.9358,29.9654,29.9654,4
0.0318,descent,0.2705,0.2247,28.8281,65.2148,96.5929,-19.2473,0.013327,0.010206,0.084990,0.000010,soft,197.213328,0.374830,0.178196,0.178196,0.178196,0.147755,0.097755,0.178196,0.097755,0.147755,29.9335,29.9641,29.9641,4
0.0323,descent,0.2705,0.2247,28.8281,65.2148,96.5929,-19.2473,0.013298,0.010161,0.084990,0.000010,soft,197.213328,0.374830,0.178196,0.178196,0.178196,0.147755,0.097755,0.178196,0.097755,0.147755,29.9312,29.9628,29.9628,4
0.0335,descent,0.2705,0.2233,29.0039,65.0391,91.1045,-23.9735,0.013413,0.010593,0.084997,0.000003,soft,197.389142,0.373993,0.178661,0.178661,0.178661,0.148520,0.098520,0.178661,0.098520,0.148520,29.9288,29.9615,29.9615,4
0.0346,descent,0.2705,0.2233,29.0039,64.9512,89.2763,-25.4234,0.013384,0.010752,0.084997,0.000003,soft,197.389142,0.373252,0.179044,0.179044,0.179044,0.149169,0.099169,0.179044,0.099169,0.149169,29.9265,29.9602,29.9602,4
0.0360,descent,0.2705,0.2253,29.0918,64.9512,87.4934,-26.7282,0.013124,0.010503,0.084986,0.000014,soft,197.128041,0.373004,0.178576,0.178576,0.178576,0.148728,0.098728,0.178576,0.098728,0.148728,29.9242,29.9590,29.9590,4
0.0371,descent,0.2705,0.2253,29.0918,64.8633,85.6141,-28.0400,0.013319,0.010836,0.084986,0.000014,soft,197.128041,0.372266,0.178957,0.178957,0.178957,0.149376,0.099376,0.178957,0.099376,0.149376,29.9220,29.9577,29.9577,4
0.0379,descent,0.2705,0.2241,29.0918,64.8633,83.7853,-29.2206,0.013172,0.010729,0.084993,0.000007,soft,197.286205,0.372525,0.179100,0.179100,0.179100,0.149456,0.099456,0.179100,0.099456,0.149456,29.9196,29.9564,29.9564,4
0.0391,descent,0.2705,0.2241,29.0918,64.7754,81.8646,-30.4205,0.013339,0.011059,0.084993,0.000007,soft,197.286205,0.371790,0.179478,0.179478,0.179478,0.150104,0.100104,0.179478,0.100104,0.150104,29.9173,29.9551,29.9551,4
0.0402,descent,0.2705,0.2227,29.1797,64.6875,79.9985,-31.6379,0.013230,0.011088,0.085003,-0.000003,soft,197.464617,0.371525,0.179787,0.179787,0.179787,0.150531,0.100531,0.179787,0.100531,0.150531,29.9149,29.9538,29.9538,4
0.0414,descent,0.2705,0.2227,29.1797,64.5996,78.1816,-32.7335,0.013302,0.011328,0.085004,-0.000004,soft,197.464617,0.370796,0.180160,0.180160,0.180160,0.151179,0.101179,0.180160,0.101179,0.151179,29.9125,29.9524,29.9524,4
0.0424,descent,0.2705,0.2227,29.1797,64.5996,76.2717,-33.8569,0.013159,0.011220,0.085004,-0.000004,soft,197.464617,0.370796,0.180160,0.180160,0.180160,0.151179,0.101179,0.180160,0.101179,0.151179,29.9102,29.9511,29.9511,4
0.0436,descent,0.2705,0.2227,29.1797,64.5117,72.4698,-35.7780,0.013335,0.011563,0.085006,-0.000006,soft,197.464617,0.370071,0.180531,0.180531,0.180531,0.151825,0.101825,0.180531,0.101825,0.151825,29.9078,29.9498,29.9498,4
0.0445,descent,0.2705,0.2227,29.1797,64.4238,70.5814,-36.7344,0.013339,0.011733,0.085006,-0.000006,soft,197.464617,0.369350,0.180898,0.180898,0.180898,0.152471,0.102471,0.180898,0.102471,0.152471,29.9054,29.9484,29.9484,4
0.0457,descent,0.2705,0.2227,29.1797,64.3359,68.6071,-37.5952,0.013347,0.011902,0.085006,-0.000006,soft,197.464617,0.368633,0.181263,0.181263,0.181263,0.153116,0.103116,0.181263,0.103116,0.153116,29.9030,29.9471,29.9471,4
0.0468,descent,0.2705,0.2227,29.1797,64.2480,66.6928,-38.5073,0.013355,0.012075,0.085006,-0.000006,soft,197.464617,0.367921,0.181625,0.181625,0.181625,0.153761,0.103761,0.181625,0.103761,0.153761,29.9006,29.9457,29.9457,4
0.0479,descent,0.2705,0.2245,29.1797,64.2480,64.6951,-39.4656,0.013217,0.011963,0.084990,0.000010,soft,197.227637,0.367539,0.181407,0.181407,0.181407,0.153636,0.103636,0.181407,0.103636,0.153636,29.8984,29.9444,29.9444,4
0.0489,descent,0.2705,0.2245,29.1797,64.1602,62.7598,-40.3280,0.013357,0.012242,0.084990,0.000010,soft,197.227637,0.366831,0.181766,0.181766,0.181766,0.154279,0.104279,0.181766,0.104279,0.154279,29.8961,29.9431,29.9431,4
0.0500,descent,0.2705,0.2227,29.1797,64.1602,60.7432,-41.1042,0.013222,0.012124,0.085005,-0.000005,soft,197.464617,0.367212,0.181984,0.181984,0.181984,0.154405,0.104405,0.181984,0.104405,0.154405,29.8937,29.9417,29.9417,4
0.0510,descent,0.2705,0.2227,29.1797,64.0723,58.7909,-41.9402,0.013398,0.012459,0.085005,-0.000005,soft,197.464617,0.366507,0.182341,0.182341,0.182341,0.155048,0.105048,0.182341,0.105048,0.155048,29.8913,29.9404,29.9404,4
0.0521,descent,0.2705,0.2227,29.1797,63.9844,56.7590,-42.6926,0.013412,0.012632,0.085004,-0.000004,soft,197.464617,0.365806,0.182695,0.182695,0.182695,0.155690,0.105690,0.182695,0.105690,0.155690,29.8890,29.9390,29.9390,4
0.0532,descent,0.2705,0.2227,29.1797,63.8965,52.7486,-44.2402,0.013448,0.012839,0.085006,-0.000006,soft,197.464617,0.365110,0.183047,0.183047,0.183047,0.156332,0.106332,0.183047,0.106332,0.156332,29.8866,29.9376,29.9376,4
0.0544,descent,0.2705,0.2227,29.1797,63.8086,50.7713,-44.9000,0.013464,0.013012,0.085006,-0.000006,soft,197.464617,0.364417,0.183396,0.183396,0.183396,0.156973,0.106973,0.183396,0.106973,0.156973,29.8842,29.9362,29.9362,4
0.0555,descent,0.2705,0.2241,29.1797,63.7207,48.8544,-45.6312,0.013482,0.013191,0.084993,0.000007,soft,197.280481,0.363436,0.183571,0.183571,0.183571,0.157512,0.107512,0.183571,0.107512,0.157512,29.8820,29.9349,29.9349,4
0.0566,descent,0.2705,0.2241,29.1797,63.7207,46.8544,-46.2893,0.013338,0.013050,0.084993,0.000007,soft,197.280481,0.363436,0.183571,0.183571,0.183571,0.157512,0.107512,0.183571,0.107512,0.157512,29.8797,29.9336,29.9336,4
0.0577,descent,0.2705,0.2243,29.1797,63.6328,44.9169,-46.8815,0.013498,0.013354,0.084992,0.000008,soft,197.255120,0.362712,0.183891,0.183891,0.183891,0.158138,0.108138,0.183891,0.108138,0.158138,29.8774,29.9322,29.9322,4
0.0588,descent,0.2705,0.2243,29.1797,63.6328,43.0358,-47.4146,0.013366,0.013228,0.084992,0.000008,soft,197.255120,0.362712,0.183891,0.183891,0.183891,0.158138,0.108138,0.183891,0.108138,0.158138,29.8751,29.9309,29.9309,4
0.0599,descent,0.2705,0.2260,29.1797,63.5449,41.0681,-47.8943,0.013526,0.013530,0.084983,0.000017,soft,197.045793,0.361701,0.184037,0.184037,0.184037,0.158660,0.108660,0.184037,0.108660,0.158660,29.8729,29.9296,29.9296,4
0.0610,descent,0.2705,0.2260,29.1797,63.4570,39.1596,-48.4635,0.013533,0.013684,0.084983,0.000017,soft,197.045793,0.361026,0.184375,0.184375,0.184375,0.159297,0.109297,0.184375,0.109297,0.159297,29.8708,29.9283,29.9283,4
0.0621,descent,0.2705,0.2227,29.1797,63.3691,37.3047,-48.9757,0.013556,0.013864,0.085011,-0.000011,soft,197.464617,0.361015,0.185104,0.185104,0.185104,0.160167,0.110167,0.185104,0.110167,0.160167,29.8684,29.9269,29.9269,4
0.0632,descent,0.2705,0.2228,29.1797,63.2812,33.7342,-50.1127,0.013630,0.014122,0.084999,0.000001,soft,197.442713,0.360312,0.185418,0.185418,0.185418,0.160792,0.110792,0.185418,0.110792,0.160792,29.8661,29.9255,29.9255,4
0.0644,descent,0.2705,0.2228,29.1797,63.1934,32.0096,-50.5975,0.013652,0.014302,0.084999,0.000001,soft,197.442713,0.359648,0.185751,0.185751,0.185751,0.161428,0.111428,0.185751,0.111428,0.161428,29.8637,29.9241,29.9241,4
0.0655,descent,0.2705,0.2235,29.0918,63.1055,30.3200,-51.1711,0.013783,0.014642,0.084996,0.000004,soft,197.360267,0.358710,0.186213,0.186213,0.186213,0.162323,0.112323,0.186213,0.112323,0.162323,29.8614,29.9227,29.9227,4
0.0666,descent,0.2705,0.2235,29.0918,63.0176,28.5246,-51.6874,0.013756,0.014780,0.084996,0.000004,soft,197.360267,0.358056,0.186540,0.186540,0.186540,0.162958,0.112958,0.186540,0.112958,0.162958,29.8592,29.9213,29.9213,4
0.0677,descent,0.2705,0.2237,29.0918,63.0176,26.7714,-52.1521,0.013633,0.014659,0.084995,0.000005,soft,197.328132,0.358006,0.186510,0.186510,0.186510,0.162939,0.112939,0.186510,0.112939,0.162939,29.8569,29.9200,29.9200,4
0.0688,descent,0.2705,0.2237,29.0918,62.9297,25.0560,-52.7077,0.013790,0.014970,0.084995,0.000005,soft,197.328132,0.357356,0.186835,0.186835,0.186835,0.163573,0.113573,0.186835,0.113573,0.163573,29.8546,29.9186,29.9186,4
0.0699,descent,0.2705,0.2227,29.0918,62.8418,23.3748,-53.2077,0.013820,0.015163,0.085006,-0.000006,soft,197.464617,0.356922,0.187287,0.187287,0.187287,0.164285,0.114285,0.187287,0.114285,0.164285,29.8523,29.9172,29.9172,4
0.0710,descent,0.2705,0.2232,29.0918,62.8418,21.7244,-53.7951,0.013708,0.015066,0.084997,0.000003,soft,197.396802,0.356816,0.187223,0.187223,0.187223,0.164245,0.114245,0.187223,0.114245,0.164245,29.8500,29.9158,29.9158,4
0.0721,descent,0.2705,0.2232,29.0039,62.7539,20.1015,-54.3238,0.013967,0.015527,0.084997,0.000003,soft,197.396802,0.356032,0.187750,0.187750,0.187750,0.165184,0.115184,0.187750,0.115184,0.165184,29.8477,29.9143,29.9143,4
0.0732,descent,0.2705,0.2227,29.0039,62.5781,16.9280,-55.2279,0.014122,0.016018,0.085007,-0.000007,soft,197.464617,0.354868,0.188449,0.188449,0.188449,0.166487,0.116487,0.188449,0.116487,0.166487,29.8453,29.9129,29.9129,4
0.0744,descent,0.2705,0.2227,29.0039,62.5781,15.3726,-55.6133,0.013881,0.015789,0.085007,-0.000007,soft,197.464617,0.354868,0.188449,0.188449,0.188449,0.166487,0.116487,0.188449,0.116487,0.166487,29.8430,29.9115,29.9115,4
0.0755,descent,0.2705,0.2227,29.0039,62.4902,13.8353,-56.0976,0.014040,0.016109,0.085005,-0.000005,soft,197.464617,0.354239,0.188764,0.188764,0.188764,0.167118,0.117118,0.188764,0.117118,0.167118,29.8407,29.9100,29.9100,4
0.0768,descent,0.2705,0.2227,29.0039,62.4023,12.4518,-56.5334,0.014073,0.016312,0.085005,-0.000005,soft,197.464617,0.353614,0.189076,0.189076,0.189076,0.167748,0.117748,0.189076,0.117748,0.167748,29.8384,29.9086,29.9086,4
0.0777,descent,0.2705,0.2227,28.9160,62.3145,11.0692,-56.9257,0.014212,0.016670,0.085005,-0.000005,soft,197.464617,0.352859,0.189589,0.189589,0.189589,0.168682,0.118682,0.189589,0.118682,0.168682,29.8361,29.9071,29.9071,4
0.0788,descent,0.2705,0.2227,28.9160,62.3145,9.6875,-57.2787,0.014050,0.016514,0.085005,-0.000005,soft,197.464617,0.352859,0.189589,0.189589,0.189589,0.168682,0.118682,0.189589,0.118682,0.168682,29.8338,29.9057,29.9057,4
0.0799,descent,0.2705,0.2260,28.9160,62.2266,8.4440,-57.5964,0.014207,0.016832,0.084983,0.000017,soft,197.045871,0.351603,0.189494,0.189494,0.189494,0.169058,0.119058,0.189494,0.119058,0.169058,29.8316,29.9043,29.9043,4
0.0810,descent,0.2705,0.2227,28.9160,62.1387,7.1874,-57.8824,0.014211,0.016982,0.085013,-0.000013,soft,197.464617,0.351632,0.190204,0.190204,0.190204,0.169939,0.119939,0.190204,0.119939,0.169939,29.8293,29.9029,29.9029,4
0.0821,descent,0.2705,0.2227,28.8281,62.0508,6.0564,-58.2771,0.014384,0.017405,0.085013,-0.000013,soft,197.464617,0.350895,0.190708,0.190708,0.190708,0.170871,0.120871,0.190708,0.120871,0.170871,29.8270,29.9014,29.9014,4
0.0832,descent,0.2705,0.2227,28.8281,61.9629,3.8615,-58.9522,0.015675,0.017595,0.085015,-0.000015,soft,197.464617,0.350293,0.191010,0.191010,0.191010,0.171498,0.121498,0.191010,0.121498,0.171498,29.8247,29.9000,29.9000,4
0.0844,descent,0.2705,0.2227,28.7402,61.8750,2.7883,-59.2400,0.028926,0.017963,0.085015,-0.000015,soft,197.464617,0.349569,0.191509,0.191509,0.191509,0.172428,0.122428,0.191509,0.122428,0.172428,29.8224,29.8985,29.8985,4
0.0855,descent,0.2705,0.2259,28.7402,61.7871,1.6851,-59.4990,0.091025,0.018144,0.084983,0.000017,soft,197.051886,0.348352,0.191407,0.191407,0.191407,0.172797,0.122797,0.191407,0.122797,0.172797,29.8203,29.8971,29.8971,4
0.0866,descent,0.2705,0.2259,28.7402,61.7871,0.6922,-59.7321,0.184442,0.017970,0.084983,0.000017,soft,197.051886,0.348352,0.191407,0.191407,0.191407,0.172797,0.122797,0.191407,0.122797,0.172797,29.8181,29.8958,29.8958,4
0.0877,descent,0.2705,0.2227,28.7402,61.6992,-0.3388,-59.9419,0.206915,0.018294,0.085011,-0.000011,soft,197.464617,0.348388,0.192105,0.192105,0.192105,0.173679,0.123679,0.192105,0.123679,0.173679,29.8158,29.8943,29.8943,4
0.0888,descent,0.2705,0.2227,28.6523,61.6113,-1.2668,-60.2681,0.130901,0.018731,0.085011,-0.000011,soft,197.464617,0.347682,0.192596,0.192596,0.192596,0.174607,0.124607,0.192596,0.124607,0.174607,29.8135,29.8928,29.8928,4
0.0899,descent,0.2705,0.2229,28.6523,61.6113,-2.2393,-60.5617,0.051199,0.018584,0.084999,0.000001,soft,197.439138,0.347643,0.192571,0.192571,0.192571,0.174591,0.124591,0.192571,0.124591,0.174591,29.8113,29.8913,29.8913,4
0.0910,descent,0.2705,0.2227,28.6523,61.5234,-3.2520,-60.8259,0.020293,0.018910,0.085007,-0.000007,soft,197.464617,0.347102,0.192889,0.192889,0.192889,0.175230,0.125230,0.192889,0.125230,0.175230,29.8090,29.8898,29.8898,4
0.0921,descent,0.2705,0.2227,28.6523,61.4355,-4.1634,-61.0637,0.015326,0.019137,0.085007,-0.000007,soft,197.464617,0.346526,0.193181,0.193181,0.193181,0.175853,0.125853,0.193181,0.125853,0.175853,29.8067,29.8883,29.8883,4
0.0932,descent,0.2705,0.2227,28.5645,61.2598,-5.9829,-61.6078,0.015075,0.019874,0.085003,-0.000003,soft,197.464617,0.345271,0.193953,0.193953,0.193953,0.177401,0.127401,0.193953,0.127401,0.177401,29.8044,29.8868,29.8868,4
0.0944,descent,0.2705,0.2227,28.5645,61.2598,-6.8960,-61.7674,0.014812,0.019627,0.085003,-0.000003,soft,197.464617,0.345271,0.193953,0.193953,0.193953,0.177401,0.127401,0.193953,0.127401,0.177401,29.8021,29.8853,29.8853,4
0.0955,descent,0.2705,0.2227,28.4766,61.1719,-7.7178,-62.0485,0.015070,0.020121,0.085014,-0.000014,soft,197.464617,0.344595,0.194433,0.194433,0.194433,0.178325,0.128325,0.194433,0.128325,0.178325,29.7998,29.8838,29.8838,4
0.0966,descent,0.2705,0.2227,28.4766,61.0840,-8.5948,-62.3014,0.015080,0.020327,0.085014,-0.000014,soft,197.464617,0.344038,0.194718,0.194718,0.194718,0.178946,0.128946,0.194718,0.128946,0.178946,29.7976,29.8823,29.8823,4
0.0977,descent,0.2705,0.2227,28.4766,60.9961,-9.3842,-62.5291,0.015128,0.020564,0.085005,-0.000005,soft,197.464617,0.343484,0.195001,0.195001,0.195001,0.179566,0.129566,0.195001,0.129566,0.179566,29.7953,29.8808,29.8808,4
0.0988,descent,0.2705,0.2227,28.4766,60.9961,-10.0945,-62.7340,0.015018,0.020454,0.085005,-0.000005,soft,197.464617,0.343484,0.195001,0.195001,0.195001,0.179566,0.129566,0.195001,0.129566,0.179566,29.7930,29.8793,29.8793,4
0.0999,descent,0.2705,0.2248,28.3887,60.9082,-10.8713,-62.9184,0.015276,0.020950,0.084989,0.000011,soft,197.199759,0.342433,0.195212,0.195212,0.195212,0.180313,0.130313,0.195212,0.130313,0.180313,29.7909,29.8779,29.8779,4
0.1010,descent,0.2705,0.2227,28.3887,60.8203,-11.5704,-63.0843,0.015267,0.021123,0.085007,-0.000007,soft,197.464617,0.342280,0.195755,0.195755,0.195755,0.181107,0.131107,0.195755,0.131107,0.181107,29.7886,29.8764,29.8764,4
0.1021,descent,0.2705,0.2227,28.3887,60.8203,-12.3369,-63.2337,0.015181,0.021053,0.085007,-0.000007,soft,197.464617,0.342280,0.195755,0.195755,0.195755,0.181107,0.131107,0.195755,0.131107,0.181107,29.7863,29.8748,29.8748,4
0.1033,descent,0.2705,0.2227,28.3887,60.6445,-13.6477,-63.4891,0.015503,0.021748,0.085002,-0.000002,soft,197.464617,0.341202,0.196313,0.196313,0.196313,0.182344,0.132344,0.196313,0.132344,0.182344,29.7841,29.8733,29.8733,4
0.1044,descent,0.2705,0.2227,28.3887,60.5566,-14.2066,-63.5980,0.015451,0.021900,0.085002,-0.000002,soft,197.464617,0.340668,0.196590,0.196590,0.196590,0.182962,0.132962,0.196590,0.132962,0.182962,29.7818,29.8718,29.8718,4
0.1055,descent,0.2705,0.2227,28.3887,60.5566,-14.7095,-63.6960,0.015342,0.021790,0.085004,-0.000004,soft,197.464617,0.340668,0.196590,0.196590,0.196590,0.182962,0.132962,0.196590,0.132962,0.182962,29.7795,29.8703,29.8703,4
0.1066,descent,0.2705,0.2227,28.3887,60.4687,-15.1622,-63.7842,0.015497,0.022131,0.085004,-0.000004,soft,197.464617,0.340138,0.196866,0.196866,0.196866,0.183579,0.133579,0.196866,0.133579,0.183579,29.7773,29.8687,29.8687,4
0.1077,descent,0.2705,0.2235,28.3887,60.3809,-15.5695,-63.8636,0.015550,0.022380,0.084996,0.000004,soft,197.355366,0.339451,0.197032,0.197032,0.197032,0.184121,0.134121,0.197032,0.134121,0.184121,29.7751,29.8672,29.8672,4
0.1088,descent,0.2705,0.2235,28.3887,60.3809,-15.9362,-63.9350,0.015433,0.022255,0.084996,0.000004,soft,197.355366,0.339451,0.197032,0.197032,0.197032,0.184121,0.134121,0.197032,0.134121,0.184121,29.7729,29.8657,29.8657,4
0.1099,descent,0.2705,0.2227,28.3887,60.2930,-16.1288,-63.9993,0.015585,0.022597,0.085006,-0.000006,soft,197.464617,0.339089,0.197415,0.197415,0.197415,0.184812,0.134812,0.197415,0.134812,0.184812,29.7706,29.8642,29.8642,4
0.1110,descent,0.2753,0.2227,28.3887,60.2051,-16.3021,-64.0572,0.015647,0.022868,0.085006,-0.000006,soft,197.464617,0.338570,0.197687,0.197687,0.197687,0.185427,0.135427,0.197687,0.135427,0.185427,29.7681,29.8625,29.8625,4
0.1121,descent,0.2753,0.2227,28.3887,60.1172,-16.4581,-64.1093,0.015699,0.023121,0.085001,-0.000001,soft,197.464617,0.338054,0.197959,0.197959,0.197959,0.186043,0.136043,0.197959,0.136043,0.186043,29.7656,29.8608,29.8608,4
0.1132,descent,0.2753,0.2253,28.3887,60.0293,-16.5874,-64.0609,0.015751,0.023373,0.084987,0.000013,soft,197.131245,0.337057,0.197895,0.197895,0.197895,0.186427,0.136427,0.197895,0.136427,0.186427,29.7633,29.8591,29.8591,4
0.1144,descent,0.2753,0.2253,28.3887,59.9414,-16.5775,-64.1126,0.015776,0.023579,0.084987,0.000013,soft,197.131245,0.336550,0.198164,0.198164,0.198164,0.187040,0.137040,0.198164,0.137040,0.187040,29.7610,29.8575,29.8575,4
0.1155,descent,0.2753,0.2262,28.3887,59.9414,-16.4311,-64.0218,0.015667,0.023468,0.084982,0.000018,soft,197.023434,0.336393,0.198055,0.198055,0.198055,0.186965,0.136965,0.198055,0.136965,0.186965,29.7586,29.8559,29.8559,4
0.1166,descent,0.2753,0.2262,28.3887,59.8535,-16.2994,-63.9400,0.015807,0.023793,0.084982,0.000018,soft,197.023434,0.335890,0.198323,0.198323,0.198323,0.187578,0.137578,0.198323,0.137578,0.187578,29.7563,29.8543,29.8543,4
0.1177,descent,0.2753,0.2249,28.3887,59.7656,-16.0435,-63.8664,0.015860,0.024053,0.084989,0.000011,soft,197.182361,0.335620,0.198750,0.198750,0.198750,0.188302,0.138302,0.198750,0.138302,0.188302,29.7540,29.8527,29.8527,4
