Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
4.9614,30.0000,30.0000,20.7364,27.8374
4.9624,30.0000,30.0000,20.7364,27.8374
4.9635,30.0000,30.0000,20.7364,27.8374
4.9646,30.0000,30.0000,20.7364,27.8374
4.9656,30.0000,30.0000,20.7364,27.8374
4.9668,30.0000,30.0000,20.7364,27.8374
4.9680,30.0000,30.0000,20.7364,27.8374
4.9690,30.0000,30.0000,20.7364,27.8374
4.9702,30.0000,30.0000,20.7364,27.8374
4.9714,30.0000,30.0000,20.7364,27.8374
4.9723,30.0000,30.0000,20.7364,27.8374
4.9735,30.0000,30.0000,20.7364,27.8374
4.9746,30.0000,30.0000,20.7364,27.8374
4.9756,30.0000,30.0000,20.7364,27.8374
4.9768,30.0000,30.0000,20.7364,27.8374
4.9780,30.0000,30.0000,20.7364,27.8374
4.9790,30.0000,30.0000,20.7364,27.8374
4.9802,30.0000,30.0000,20.7364,27.8374
4.9814,30.0000,30.0000,20.7364,27.8374
4.9823,30.0000,30.0000,20.7364,27.8374
4.9834,30.0000,30.0000,20.7364,27.8374
4.9845,30.0000,30.0000,20.7364,27.8374
4.9857,30.0000,30.0000,20.7364,27.8374
4.9868,30.0000,30.0000,20.7364,27.8374
4.9879,30.0000,30.0000,20.7364,27.8374
4.9890,30.0000,30.0000,20.7364,27.8374
4.9901,30.0000,30.0000,20.7364,27.8374
4.9912,30.0000,30.0000,20.7364,27.8374
4.9923,30.0000,30.0000,20.7364,27.8374
4.9935,30.0000,30.0000,20.7364,27.8374
4.9946,30.0000,30.0000,20.7364,27.8374
4.9957,30.0000,30.0000,20.7364,27.8374
4.9968,30.0000,30.0000,20.7364,27.8374
4.9979,30.0000,30.0000,20.7364,27.8374
4.9990,30.0000,30.0000,20.7364,27.8374
5.0001,30.0000,30.0000,20.7364,27.8374
5.0012,30.0000,30.0000,20.7364,27.8374
5.0023,30.0000,30.0000,20.7364,27.8374
5.0034,30.0000,30.0000,20.7364,27.8374
5.0045,30.0000,30.0000,20.7364,27.8374
5.0057,30.0000,30.0000,20.7364,27.8374
5.0068,30.0000,30.0000,20.7364,27.8374
5.0079,30.0000,30.0000,20.7364,27.8374
5.0089,30.0000,30.0000,20.7364,27.8374
5.0101,30.0000,30.0000,20.7364,27.8374
5.0112,30.0000,30.0000,20.7364,27.8374
5.0123,30.0000,30.0000,20.7364,27.8374
5.0135,30.0000,30.0000,20.7364,27.8374
5.0146,30.0000,30.0000,20.7364,27.8374
5.0156,30.0000,30.0000,20.7364,27.8374
5.0168,30.0000,30.0000,20.7364,27.8374
5.0180,30.0000,30.0000,20.7364,27.8374
5.0191,30.0000,30.0000,20.7364,27.8374
5.0203,30.0000,30.0000,20.7756,27.8374
5.0212,30.0000,30.0000,20.7756,27.8374
5.0224,30.0000,30.0000,20.7364,27.8374
5.0235,30.0000,30.0000,20.7364,27.8374
5.0246,30.0000,30.0000,20.7364,27.8374
5.0257,30.0000,30.0000,20.7364,27.8374
5.0268,30.0000,30.0000,20.7364,27.8374
5.0279,30.0000,30.0000,20.7364,27.8374
5.0290,30.0000,30.0000,20.7364,27.8374
5.0301,30.0000,30.0000,20.7364,27.8374
5.0314,30.0000,30.0000,20.7364,27.8374
5.0323,30.0000,30.0000,20.7364,27.8374
5.0334,30.0000,30.0000,20.7364,27.8374
5.0346,30.0000,30.0000,20.7364,27.8374
5.0357,30.0000,30.0000,20.7364,27.8374
5.0368,30.0000,30.0000,20.7364,27.8374
5.0379,30.0000,30.0000,20.7364,27.8374
5.0390,30.0000,30.0000,20.7364,27.8374
5.0403,30.0000,30.0000,20.7364,27.8374
5.0412,30.0000,30.0000,20.7364,27.8374
5.0424,30.0000,30.0000,20.7364,27.8374
5.0435,30.0000,30.0000,20.7364,27.8374
5.0446,30.0000,30.0000,20.7364,27.8374
5.0456,30.0000,30.0000,20.7364,27.8374
5.0468,30.0000,30.0000,20.7364,27.8374
5.0480,30.0000,30.0000,20.7364,27.8374
5.0490,30.0000,30.0000,20.7364,27.8374
5.0502,30.0000,30.0000,20.7364,27.8374
5.0514,30.0000,30.0000,20.7364,27.8374
5.0523,30.0000,30.0000,20.7364,27.8374
5.0535,30.0000,30.0000,20.7364,27.8374
5.0546,30.0000,30.0000,20.7364,27.8374
5.0556,30.0000,30.0000,20.7364,27.8374
5.0568,30.0000,30.0000,20.7364,27.8374
5.0580,30.0000,30.0000,20.7364,27.8374
5.0591,30.0000,30.0000,20.7364,27.8374
5.0603,30.0000,30.0000,20.7364,27.8374
5.0614,30.0000,30.0000,20.7364,27.8374
5.0624,30.0000,30.0000,20.7364,27.8374
5.0635,30.0000,30.0000,20.7364,27.8374
5.0646,30.0000,30.0000,20.7364,27.8374
5.0656,30.0000,30.0000,20.7364,27.8374
5.0668,30.0000,30.0000,20.7364,27.8374
5.0680,30.0000,30.0000,20.7364,27.8374
5.0691,30.0000,30.0000,20.7364,27.8374
5.0701,30.0000,30.0000,20.7364,27.8374
5.0712,30.0000,30.0000,20.7364,27.8374
5.0723,30.0000,30.0000,20.7364,27.8374
5.0734,30.0000,30.0000,20.7364,27.8374
5.0745,30.0000,30.0000,20.7364,27.8374
5.0757,30.0000,30.0000,20.7364,27.8374
5.0768,30.0000,30.0000,20.7364,27.8374
5.0779,30.0000,30.0000,20.7364,27.8374
5.0791,30.0000,30.0000,20.7364,27.8374
