Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
4.8315,30.0000,30.0000,27.9882,29.2428
4.8325,30.0000,30.0000,27.9882,29.2969
4.8335,30.0000,30.0000,27.9882,29.2969
4.8346,30.0000,30.0000,27.9490,29.2969
4.8357,30.0000,30.0000,27.9490,29.3509
4.8368,30.0000,30.0000,27.9490,29.3509
4.8379,30.0000,30.0000,27.9490,29.4050
4.8390,30.0000,30.0000,27.9490,29.4590
4.8402,30.0000,30.0000,27.9490,29.4590
4.8415,30.0000,30.0000,27.9490,29.5131
4.8425,30.0000,30.0000,27.9490,29.5131
4.8435,30.0000,30.0000,27.9490,29.5671
4.8447,30.0000,30.0000,27.9490,29.6212
4.8457,30.0000,30.0000,27.9490,29.6212
4.8469,30.0000,30.0000,27.9490,29.6212
4.8479,30.0000,30.0000,27.9490,29.6752
4.8490,30.0000,30.0000,27.9490,29.6752
4.8502,30.0000,30.0000,27.9882,29.6752
4.8515,30.0000,30.0000,27.9882,29.7293
4.8525,30.0000,30.0000,27.9882,29.7834
4.8535,30.0000,30.0000,27.9882,29.7834
4.8547,30.0000,30.0000,27.9882,29.7834
4.8557,30.0000,30.0000,28.0274,29.8374
4.8569,30.0000,30.0000,28.0274,29.8374
4.8579,30.0000,30.0000,28.0274,29.8374
4.8590,30.0000,30.0000,28.0274,29.8915
4.8602,30.0000,30.0000,28.0274,29.8915
4.8615,30.0000,30.0000,28.0666,29.9455
4.8625,30.0000,30.0000,28.0666,29.9455
4.8635,30.0000,30.0000,28.0666,29.9455
4.8647,30.0000,30.0000,28.0666,29.9996
4.8657,30.0000,30.0000,28.0666,29.9996
4.8669,30.0000,30.0000,28.1058,29.9996
4.8679,30.0000,30.0000,28.1058,29.9996
4.8690,30.0000,30.0000,28.1058,30.0536
4.8702,30.0000,30.0000,28.1058,30.0536
4.8715,30.0000,30.0000,28.1450,30.0536
4.8725,30.0000,30.0000,28.1450,30.0536
4.8735,30.0000,30.0000,28.1450,30.1077
4.8747,30.0000,30.0000,28.1842,30.1077
4.8757,30.0000,30.0000,28.1842,30.1077
4.8769,30.0000,30.0000,28.1842,30.1077
4.8779,30.0000,30.0000,28.2234,30.1077
4.8790,30.0000,30.0000,28.2234,30.1617
4.8802,30.0000,30.0000,28.2626,30.1617
4.8815,30.0000,30.0000,28.2626,30.1617
4.8825,30.0000,30.0000,28.3018,30.1617
4.8835,30.0000,30.0000,28.3018,30.1617
4.8847,30.0000,30.0000,28.3018,30.1617
4.8857,30.0000,30.0000,28.3410,30.1617
4.8869,30.0000,30.0000,28.3410,30.1617
4.8879,30.0000,30.0000,28.3802,30.1617
4.8890,30.0000,30.0000,28.3802,30.1617
4.8902,30.0000,30.0000,28.4194,30.2158
4.8913,30.0000,30.0000,28.4194,30.2158
4.8923,30.0000,30.0000,28.4586,30.2158
4.8935,30.0000,30.0000,28.4586,30.2158
4.8947,30.0000,30.0000,28.4978,30.2158
4.8957,30.0000,30.0000,28.5370,30.2158
4.8969,30.0000,30.0000,28.5370,30.2158
4.8979,30.0000,30.0000,28.5370,30.2158
4.8990,30.0000,30.0000,28.5762,30.2158
4.9002,30.0000,30.0000,28.5762,30.2158
4.9014,30.0000,30.0000,28.6154,30.2158
4.9025,30.0000,30.0000,28.6154,30.2158
4.9035,30.0000,30.0000,28.6546,30.2158
4.9046,30.0000,30.0000,28.6546,30.2158
4.9057,30.0000,30.0000,28.6546,30.2158
4.9069,30.0000,30.0000,28.6938,30.2158
4.9079,30.0000,30.0000,28.7330,30.2158
4.9090,30.0000,30.0000,28.7330,30.2158
4.9102,30.0000,30.0000,28.7330,30.2158
4.9115,30.0000,30.0000,28.7722,30.2158
4.9125,30.0000,30.0000,28.8114,30.2158
4.9135,30.0000,30.0000,28.8114,30.1617
4.9147,30.0000,30.0000,28.8506,30.1617
4.9157,30.0000,30.0000,28.8506,30.1617
4.9169,30.0000,30.0000,28.8506,30.1617
4.9179,30.0000,30.0000,28.8898,30.1617
4.9190,30.0000,30.0000,28.8898,30.1617
4.9202,30.0000,30.0000,28.9290,30.1617
4.9212,30.0000,30.0000,28.9290,30.1617
4.9224,30.0000,30.0000,28.9290,30.1617
4.9234,30.0000,30.0000,28.9682,30.1617
4.9246,30.0000,30.0000,29.0074,30.1617
4.9257,30.0000,30.0000,29.0074,30.1617
4.9268,30.0000,30.0000,29.0466,30.1617
4.9279,30.0000,30.0000,29.0466,30.1617
4.9290,30.0000,30.0000,29.0466,30.1617
4.9302,30.0000,30.0000,29.0858,30.1617
4.9315,30.0000,30.0000,29.1250,30.1617
4.9325,30.0000,30.0000,29.1250,30.1077
4.9335,30.0000,30.0000,29.1250,30.1077
4.9347,30.0000,30.0000,29.1642,30.1077
4.9357,30.0000,30.0000,29.1642,30.1077
4.9369,30.0000,30.0000,29.2034,30.1077
4.9379,30.0000,30.0000,29.2034,30.0536
4.9390,30.0000,30.0000,29.2034,29.9996
4.9402,30.0000,30.0000,29.2426,29.9996
4.9415,30.0000,30.0000,29.2818,29.9455
4.9425,30.0000,30.0000,29.2818,29.8915
4.9435,30.0000,30.0000,29.2818,29.8374
4.9447,30.0000,30.0000,29.3210,29.7834
4.9457,30.0000,30.0000,29.3210,29.7293
4.9469,30.0000,30.0000,29.3210,29.6752
4.9479,30.0000,30.0000,29.3210,29.6212
4.9490,30.0000,30.0000,29.3210,29.5671
4.9502,30.0000,30.0000,29.3602,29.5131
4.9515,30.0000,30.0000,29.3602,29.4050
4.9525,30.0000,30.0000,29.3602,29.3509
4.9535,30.0000,30.0000,29.3994,29.2969
4.9547,30.0000,30.0000,29.3994,29.2969
4.9557,30.0000,30.0000,29.3994,29.2428
4.9569,30.0000,30.0000,29.4386,29.1888
4.9579,30.0000,30.0000,29.4386,29.1347
4.9590,30.0000,30.0000,29.4386,29.0807
4.9602,30.0000,30.0000,29.4386,29.0266
4.9615,30.0000,30.0000,29.4778,28.9726
4.9625,30.0000,30.0000,29.4778,28.9185
4.9635,30.0000,30.0000,29.4778,28.8644
4.9646,30.0000,30.0000,29.5170,28.8104
4.9657,30.0000,30.0000,29.5170,28.7563
4.9669,30.0000,30.0000,29.5170,28.7023
4.9679,30.0000,30.0000,29.5170,28.6482
4.9690,30.0000,30.0000,29.5170,28.6482
4.9702,30.0000,30.0000,29.5562,28.5942
4.9715,30.0000,30.0000,29.5562,28.5401
4.9725,30.0000,30.0000,29.5562,28.4861
4.9734,30.0000,30.0000,29.5562,28.4320
4.9746,30.0000,30.0000,29.5954,28.4320
4.9757,30.0000,30.0000,29.5954,28.3780
4.9769,30.0000,30.0000,29.5954,28.3239
4.9779,30.0000,30.0000,29.5954,28.2699
4.9790,30.0000,30.0000,29.5954,28.2158
4.9801,30.0000,30.0000,29.5954,28.2158
4.9815,30.0000,30.0000,29.6346,28.1618
4.9825,30.0000,30.0000,29.6346,28.1077
4.9835,30.0000,30.0000,29.6346,28.0536
4.9847,30.0000,30.0000,29.6346,28.0536
4.9857,30.0000,30.0000,29.6346,27.9996
4.9868,30.0000,30.0000,29.6346,27.9996
4.9879,30.0000,30.0000,29.6346,27.9455
4.9890,30.0000,30.0000,29.6346,27.9455
4.9901,30.0000,30.0000,29.6346,27.9455
4.9913,30.0000,30.0000,29.6346,27.8915
4.9924,30.0000,30.0000,29.6346,27.8374
4.9934,30.0000,30.0000,29.6346,27.8374
4.9946,30.0000,30.0000,29.6346,27.8374
4.9957,30.0000,30.0000,29.6346,27.8374
4.9968,30.0000,30.0000,29.6346,27.8374
4.9979,30.0000,30.0000,29.6346,27.7834
4.9990,30.0000,30.0000,29.6346,27.7834
5.0001,30.0000,30.0000,29.6346,27.7834
5.0013,30.0000,30.0000,29.6346,27.7834
5.0023,30.0000,30.0000,29.6346,27.7834
5.0034,30.0000,30.0000,29.6346,27.7834
5.0046,30.0000,30.0000,29.6346,27.7834
5.0057,30.0000,30.0000,29.6346,27.7834
5.0068,30.0000,30.0000,29.6346,27.7834
5.0079,30.0000,30.0000,29.6346,27.7834
5.0090,30.0000,30.0000,29.6346,27.7834
5.0101,30.0000,30.0000,29.6346,27.7834
5.0115,30.0000,30.0000,29.6346,27.8374
5.0125,30.0000,30.0000,29.6346,27.8374
5.0135,30.0000,30.0000,29.6346,27.8374
5.0145,30.0000,30.0000,29.6346,27.8915
5.0157,30.0000,30.0000,29.6346,27.8915
5.0168,30.0000,30.0000,29.6346,27.8915
5.0179,30.0000,30.0000,29.6346,27.9455
5.0190,30.0000,30.0000,29.6346,27.9455
5.0201,30.0000,30.0000,29.6346,27.9455
5.0215,30.0000,30.0000,29.6346,27.9996
5.0225,30.0000,30.0000,29.6346,28.0536
5.0235,30.0000,30.0000,29.6346,28.0536
5.0246,30.0000,30.0000,29.6346,28.0536
5.0257,30.0000,30.0000,29.6346,28.1077
5.0269,30.0000,30.0000,29.6346,28.1077
5.0279,30.0000,30.0000,29.6346,28.1618
5.0290,30.0000,30.0000,29.6346,28.1618
5.0301,30.0000,30.0000,29.6346,28.2158
5.0315,30.0000,30.0000,29.6346,28.2158
