Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
1.4191,2.5145,2.5145,3.9983,1.8378
1.4202,2.5210,2.5210,3.9983,1.8919
1.4212,2.5273,2.5273,4.0375,1.9459
1.4224,2.5344,2.5344,4.0375,2.0540
1.4235,2.5408,2.5408,4.0375,2.1081
1.4246,2.5475,2.5475,4.0375,2.2162
1.4257,2.5541,2.5541,4.0375,2.2702
1.4269,2.5611,2.5611,4.0767,2.3243
1.4279,2.5676,2.5676,4.0767,2.4324
1.4292,2.5750,2.5750,4.0767,2.5405
1.4301,2.5808,2.5808,4.0767,2.5946
1.4313,2.5880,2.5880,4.0767,2.7027
1.4324,2.5941,2.5941,4.0767,2.7567
1.4334,2.6006,2.6006,4.0767,2.8108
1.4345,2.6073,2.6073,4.0767,2.8648
1.4357,2.6139,2.6139,4.0767,2.9729
1.4368,2.6206,2.6206,4.0767,3.0270
1.4379,2.6272,2.6272,4.0767,3.0810
1.4390,2.6340,2.6340,4.0767,3.1891
1.4401,2.6404,2.6404,4.0767,3.2432
1.4412,2.6473,2.6473,4.0767,3.3513
1.4423,2.6539,2.6539,4.0767,3.4054
1.4434,2.6606,2.6606,4.0767,3.4594
1.4445,2.6673,2.6673,4.0767,3.4594
1.4457,2.6739,2.6739,4.0767,3.5675
1.4468,2.6806,2.6806,4.0767,3.6216
1.4479,2.6871,2.6871,4.0767,3.6216
1.4490,2.6939,2.6939,4.0767,3.7297
1.4501,2.7004,2.7004,4.0767,3.7837
1.4512,2.7073,2.7073,4.0767,3.7837
1.4523,2.7139,2.7139,4.0767,3.8378
1.4534,2.7206,2.7206,4.0375,3.8918
1.4545,2.7273,2.7273,4.0375,3.8918
1.4557,2.7339,2.7339,4.0375,3.9459
1.4568,2.7409,2.7409,4.0375,3.9459
1.4580,2.7481,2.7481,4.0375,3.9999
1.4594,2.7562,2.7562,4.0375,3.9999
1.4601,2.7608,2.7608,4.0375,4.0540
1.4614,2.7681,2.7681,4.0375,4.0540
1.4623,2.7740,2.7740,4.0375,4.0540
1.4635,2.7812,2.7812,4.0375,4.0540
1.4646,2.7875,2.7875,4.0375,4.1080
1.4657,2.7941,2.7941,4.0375,4.1080
1.4669,2.8011,2.8011,3.9983,4.1080
1.4679,2.8077,2.8077,3.9983,4.0540
1.4692,2.8150,2.8150,3.9983,4.0540
1.4701,2.8207,2.8207,3.9983,4.0540
1.4713,2.8280,2.8280,3.9983,4.0540
1.4724,2.8342,2.8342,3.9983,4.0540
1.4735,2.8408,2.8408,3.9983,4.0540
1.4746,2.8475,2.8475,3.9591,3.9999
1.4757,2.8540,2.8540,3.9591,3.9999
1.4768,2.8606,2.8606,3.9591,3.9999
1.4779,2.8673,2.8673,3.9591,3.9999
1.4791,2.8743,2.8743,3.8807,3.9459
1.4801,2.8804,2.8804,3.8415,3.9459
1.4812,2.8873,2.8873,3.8415,3.8918
1.4823,2.8939,2.8939,3.8023,3.8918
1.4834,2.9006,2.9006,3.7631,3.8378
1.4845,2.9073,2.9073,3.7239,3.8378
1.4857,2.9139,2.9139,3.7239,3.7837
1.4868,2.9206,2.9206,3.6847,3.7837
1.4879,2.9273,2.9273,3.6847,3.7297
1.4890,2.9341,2.9341,3.6063,3.6756
1.4902,2.9412,2.9412,3.6063,3.6756
1.4912,2.9473,2.9473,3.5671,3.6216
1.4923,2.9539,2.9539,3.5279,3.6216
1.4934,2.9606,2.9606,3.5279,3.5675
1.4945,2.9673,2.9673,3.4887,3.5135
1.4957,2.9739,2.9739,3.4495,3.5135
1.4968,2.9806,2.9806,3.4495,3.4594
1.4979,2.9872,2.9872,3.4103,3.4594
1.4991,2.9944,2.9944,3.3711,3.4054
1.5001,3.0005,3.0005,3.3319,3.3513
1.5012,3.0073,3.0073,3.3319,3.2972
1.5023,3.0139,3.0139,3.2927,3.2972
1.5034,3.0206,3.0206,3.2535,3.2432
1.5045,3.0273,3.0273,3.2535,3.1891
1.5057,3.0339,3.0339,3.2143,3.1891
1.5068,3.0406,3.0406,3.1751,3.1351
1.5079,3.0472,3.0472,3.1751,3.0810
1.5090,3.0539,3.0539,3.1359,3.0270
1.5101,3.0604,3.0604,3.1359,2.9729
1.5112,3.0673,3.0673,3.0967,2.9729
1.5123,3.0739,3.0739,3.0967,2.9189
1.5134,3.0806,3.0806,3.0575,2.8648
1.5146,3.0873,3.0873,3.0575,2.8648
1.5157,3.0941,3.0941,3.0183,2.8108
1.5168,3.1006,3.1006,3.0183,2.7567
1.5179,3.1074,3.1074,2.9791,2.7567
1.5192,3.1150,3.1150,2.9399,2.7027
1.5202,3.1209,3.1209,2.9399,2.6486
1.5213,3.1280,3.1280,2.9399,2.6486
1.5224,3.1341,3.1341,2.9007,2.5946
1.5235,3.1408,3.1408,2.9007,2.5946
1.5245,3.1473,3.1473,2.9007,2.5405
1.5257,3.1539,3.1539,2.8615,2.4865
1.5268,3.1606,3.1606,2.8615,2.4865
1.5279,3.1675,3.1675,2.8615,2.4324
1.5293,3.1756,3.1756,2.8615,2.3783
1.5301,3.1808,3.1808,2.8615,2.3243
1.5313,3.1875,3.1875,2.8223,2.3243
1.5324,3.1941,3.1941,2.8223,2.2702
1.5335,3.2008,3.2008,2.8223,2.2702
1.5346,3.2075,3.2075,2.8223,2.2702
1.5357,3.2140,3.2140,2.8223,2.2162
1.5368,3.2208,3.2208,2.8223,2.1621
1.5380,3.2278,3.2278,2.8223,2.1621
1.5391,3.2349,3.2349,2.8223,2.1081
1.5402,3.2410,3.2410,2.8223,2.1081
1.5412,3.2474,3.2474,2.8223,2.1081
1.5424,3.2541,3.2541,2.7831,2.0540
1.5435,3.2608,3.2608,2.8223,2.0540
1.5446,3.2675,3.2675,2.8223,2.0000
1.5457,3.2741,3.2741,2.8223,2.0000
1.5468,3.2808,3.2808,2.8223,2.0000
1.5479,3.2875,3.2875,2.8223,1.9459
1.5492,3.2952,3.2952,2.8223,1.9459
1.5501,3.3008,3.3008,2.8223,1.9459
1.5512,3.3073,3.3073,2.8223,1.8919
1.5524,3.3141,3.3141,2.8223,1.8919
1.5535,3.3208,3.3208,2.8223,1.8919
1.5546,3.3275,3.3275,2.8223,1.8919
1.5557,3.3341,3.3341,2.8223,1.8919
1.5567,3.3404,3.3404,2.8223,1.8378
1.5579,3.3475,3.3475,2.8223,1.8378
1.5593,3.3558,3.3558,2.8223,1.8378
1.5602,3.3611,3.3611,2.8223,1.8378
1.5612,3.3672,3.3672,2.8223,1.8378
1.5624,3.3742,3.3742,2.8223,1.8378
1.5635,3.3808,3.3808,2.8223,1.8378
1.5646,3.3875,3.3875,2.8223,1.8378
1.5657,3.3941,3.3941,2.8615,1.8378
1.5669,3.4011,3.4011,2.8615,1.8378
1.5680,3.4080,3.4080,2.8615,1.8378
1.5690,3.4142,3.4142,2.8615,1.8378
1.5701,3.4204,3.4204,2.8615,1.8378
1.5712,3.4273,3.4273,2.8615,1.8378
1.5723,3.4339,3.4339,2.8615,1.8378
1.5734,3.4406,3.4406,2.8615,1.8378
1.5745,3.4473,3.4473,2.8615,1.8378
1.5757,3.4539,3.4539,2.8615,1.8378
1.5768,3.4606,3.4606,2.8615,1.8378
1.5779,3.4673,3.4673,2.8615,1.8378
1.5790,3.4738,3.4738,2.8615,1.8378
1.5801,3.4808,3.4808,2.8615,1.8378
1.5812,3.4873,3.4873,2.8615,1.8378
1.5823,3.4939,3.4939,2.8223,1.8378
1.5834,3.5006,3.5006,2.8223,1.8378
1.5845,3.5073,3.5073,2.8223,1.8919
1.5857,3.5139,3.5139,2.7831,1.8919
1.5868,3.5207,3.5207,2.7831,1.8919
1.5879,3.5273,3.5273,2.7831,1.8919
1.5891,3.5347,3.5347,2.7439,1.8919
1.5902,3.5412,3.5412,2.7047,1.8919
1.5912,3.5470,3.5470,2.7047,1.8919
1.5924,3.5543,3.5543,2.6655,1.9459
1.5934,3.5606,3.5606,2.6655,1.9459
1.5945,3.5673,3.5673,2.6263,1.9459
1.5957,3.5739,3.5739,2.6263,1.9459
1.5968,3.5806,3.5806,2.6263,1.9459
1.5979,3.5875,3.5875,2.6263,2.0000
1.5990,3.5938,3.5938,2.5871,2.0000
1.6001,3.6009,3.6009,2.5871,2.0540
1.6013,3.6078,3.6078,2.5871,2.0540
1.6023,3.6139,3.6139,2.5871,2.1081
1.6034,3.6206,3.6206,2.5871,2.1081
1.6045,3.6273,3.6273,2.5871,2.1621
1.6057,3.6339,3.6339,2.5871,2.1621
1.6068,3.6406,3.6406,2.5871,2.1621
1.6079,3.6473,3.6473,2.5871,2.2702
1.6090,3.6541,3.6541,2.6263,2.3243
1.6101,3.6607,3.6607,2.6263,2.3783
1.6112,3.6673,3.6673,2.6263,2.4324
1.6123,3.6739,3.6739,2.6263,2.4865
1.6134,3.6806,3.6806,2.6263,2.4865
1.6145,3.6873,3.6873,2.6263,2.5405
1.6157,3.6939,3.6939,2.6263,2.5946
1.6168,3.7006,3.7006,2.6263,2.6486
1.6179,3.7075,3.7075,2.6263,2.7027
1.6191,3.7147,3.7147,2.6263,2.7567
1.6201,3.7207,3.7207,2.6263,2.7567
1.6213,3.7277,3.7277,2.6655,2.8108
1.6224,3.7343,3.7343,2.6655,2.8648
1.6234,3.7406,3.7406,2.6655,2.9189
1.6245,3.7473,3.7473,2.6655,2.9189
1.6257,3.7539,3.7539,2.6655,2.9729
1.6268,3.7606,3.7606,2.6655,3.0270
1.6279,3.7673,3.7673,2.6655,3.0810
1.6290,3.7742,3.7742,2.6655,3.1351
1.6301,3.7807,3.7807,2.6655,3.1351
1.6312,3.7872,3.7872,2.6655,3.1891
1.6323,3.7939,3.7939,2.7047,3.2432
1.6334,3.8006,3.8006,2.7047,3.2972
1.6345,3.8073,3.8073,2.7047,3.2972
1.6357,3.8139,3.8139,2.7047,3.3513
1.6368,3.8206,3.8206,2.7047,3.4054
1.6380,3.8282,3.8282,2.7047,3.4054
1.6390,3.8340,3.8340,2.7047,3.4054
1.6404,3.8423,3.8423,2.7047,3.5135
1.6412,3.8473,3.8473,2.7439,3.5135
1.6424,3.8545,3.8545,2.7439,3.5675
1.6435,3.8610,3.8610,2.7439,3.5675
1.6446,3.8676,3.8676,2.7439,3.6216
1.6457,3.8743,3.8743,2.7439,3.6756
1.6469,3.8814,3.8814,2.7831,3.6756
1.6479,3.8874,3.8874,2.7831,3.6756
1.6494,3.8962,3.8962,2.7831,3.7837
1.6502,3.9012,3.9012,2.8223,3.7837
1.6514,3.9084,3.9084,2.8223,3.7837
1.6524,3.9141,3.9141,2.8223,3.8378
1.6534,3.9207,3.9207,2.8615,3.8378
1.6545,3.9273,3.9273,2.8615,3.8378
1.6557,3.9339,3.9339,2.8615,3.8918
1.6568,3.9406,3.9406,2.8615,3.8918
1.6579,3.9473,3.9473,2.9007,3.8918
1.6590,3.9538,3.9538,2.9007,3.9459
1.6601,3.9609,3.9609,2.9007,3.9999
1.6612,3.9673,3.9673,2.9399,3.9999
1.6623,3.9739,3.9739,2.9399,3.9999
1.6634,3.9806,3.9806,2.9399,3.9999
1.6645,3.9873,3.9873,2.9399,4.0540
1.6657,3.9939,3.9939,2.9791,4.0540
1.6668,4.0006,4.0006,2.9791,4.0540
1.6679,4.0073,4.0073,2.9791,4.0540
1.6690,4.0141,4.0141,3.0183,4.0540
1.6701,4.0209,4.0209,3.0183,4.0540
1.6712,4.0273,4.0273,3.0183,4.1080
1.6723,4.0339,4.0339,3.0183,4.1080
1.6734,4.0406,4.0406,3.0575,4.1080
1.6745,4.0473,4.0473,3.0575,4.1080
1.6757,4.0539,4.0539,3.0575,4.1080
1.6768,4.0606,4.0606,3.0575,4.1080
1.6779,4.0673,4.0673,3.0967,4.1080
1.6790,4.0742,4.0742,3.0967,4.1080
1.6804,4.0822,4.0822,3.0967,4.1080
1.6812,4.0873,4.0873,3.0967,4.1080
1.6823,4.0939,4.0939,3.0967,4.1080
1.6834,4.1006,4.1006,3.0967,4.1080
1.6845,4.1073,4.1073,3.0967,4.1080
1.6857,4.1139,4.1139,3.0967,4.1080
1.6868,4.1206,4.1206,3.0967,4.1080
1.6879,4.1273,4.1273,3.1359,4.1080
1.6890,4.1343,4.1343,3.1359,4.0540
1.6901,4.1405,4.1405,3.1359,4.0540
1.6913,4.1475,4.1475,3.1359,4.0540
1.6923,4.1539,4.1539,3.1359,4.0540
1.6934,4.1606,4.1606,3.1359,4.0540
1.6945,4.1673,4.1673,3.1359,4.0540
1.6957,4.1739,4.1739,3.1359,4.0540
1.6972,4.1831,4.1831,3.1359,4.0540
1.6979,4.1873,4.1873,3.1359,4.0540
1.6991,4.1948,4.1948,3.1359,4.0540
1.7002,4.2011,4.2011,3.1359,4.0540
1.7012,4.2070,4.2070,3.1359,4.0540
1.7023,4.2140,4.2140,3.1751,4.0540
1.7034,4.2206,4.2206,3.1751,4.0540
1.7045,4.2273,4.2273,3.1751,4.0540
1.7057,4.2339,4.2339,3.1751,3.9999
1.7068,4.2406,4.2406,3.1359,3.9999
1.7079,4.2475,4.2475,3.1359,3.9999
1.7092,4.2553,4.2553,3.1359,3.9999
1.7102,4.2610,4.2610,3.1359,3.9999
1.7112,4.2673,4.2673,3.1359,3.9999
1.7124,4.2742,4.2742,3.1359,3.9999
1.7135,4.2811,4.2811,3.1359,3.9999
1.7146,4.2875,4.2875,3.1359,3.9999
1.7157,4.2941,4.2941,3.1359,3.9999
1.7169,4.3011,4.3011,3.1359,3.9999
1.7180,4.3079,4.3079,3.1359,3.9999
1.7190,4.3138,4.3138,3.1359,3.9999
1.7203,4.3219,4.3219,3.1359,4.0540
1.7212,4.3272,4.3272,3.1359,4.0540
1.7224,4.3343,4.3343,3.1359,4.0540
1.7235,4.3408,4.3408,3.1359,4.0540
1.7246,4.3475,4.3475,3.1359,4.1080
1.7257,4.3541,4.3541,3.1359,4.1080
1.7269,4.3611,4.3611,3.1359,4.1080
1.7280,4.3678,4.3678,3.1359,4.1080
1.7292,4.3754,4.3754,3.1359,4.1621
1.7302,4.3811,4.3811,3.1359,4.1621
1.7312,4.3873,4.3873,3.1359,4.1621
1.7324,4.3942,4.3942,3.1359,4.1621
1.7335,4.4011,4.4011,3.1359,4.2162
1.7346,4.4075,4.4075,3.1359,4.2162
1.7357,4.4142,4.4142,3.1359,4.2702
1.7369,4.4211,4.4211,3.1359,4.2702
1.7380,4.4278,4.4278,3.1359,4.3243
1.7392,4.4350,4.4350,3.1359,4.3783
1.7403,4.4416,4.4416,3.1751,4.4324
1.7412,4.4471,4.4471,3.1751,4.4324
1.7424,4.4546,4.4546,3.1751,4.4864
1.7435,4.4608,4.4608,3.2143,4.4864
1.7446,4.4675,4.4675,3.2143,4.5405
1.7457,4.4742,4.4742,3.2535,4.5945
1.7469,4.4811,4.4811,3.2927,4.6486
1.7480,4.4878,4.4878,3.3319,4.6486
1.7492,4.4950,4.4950,3.4103,4.7026
1.7503,4.5016,4.5016,3.4887,4.7567
1.7512,4.5071,4.5071,3.5279,4.8107
1.7524,4.5146,4.5146,3.5671,4.8107
1.7535,4.5208,4.5208,3.6455,4.8648
1.7546,4.5275,4.5275,3.7239,4.8648
1.7557,4.5342,4.5342,3.7631,4.9188
1.7569,4.5411,4.5411,3.8023,4.9729
1.7580,4.5478,4.5478,3.8807,4.9729
1.7592,4.5553,4.5553,3.9983,5.0270
1.7602,4.5614,4.5614,4.0375,5.0270
1.7612,4.5674,4.5674,4.1159,5.0270
1.7624,4.5742,4.5742,4.1551,5.0810
1.7635,4.5811,4.5811,4.2335,5.0810
1.7646,4.5875,4.5875,4.2727,5.0810
1.7657,4.5942,4.5942,4.3119,5.1351
1.7669,4.6011,4.6011,4.3903,5.1351
1.7680,4.6078,4.6078,4.4295,5.1351
1.7690,4.6141,4.6141,4.4687,5.1891
1.7702,4.6212,4.6212,4.5863,5.1891
1.7712,4.6274,4.6274,4.6255,5.1891
1.7724,4.6343,4.6343,4.6647,5.1891
1.7735,4.6409,4.6409,4.7431,5.2432
1.7746,4.6476,4.6476,4.7823,5.2432
1.7757,4.6543,4.6543,4.8215,5.2432
1.7769,4.6614,4.6614,4.8607,5.2432
1.7779,4.6672,4.6672,4.8999,5.2432
1.7790,4.6740,4.6740,4.9783,5.2432
1.7804,4.6824,4.6824,5.0567,5.2432
1.7815,4.6893,4.6893,5.0959,5.2432
1.7823,4.6939,4.6939,5.1351,5.2432
1.7834,4.7006,4.7006,5.1743,5.2432
1.7845,4.7073,4.7073,5.2135,5.2432
1.7857,4.7139,4.7139,5.2527,5.2432
1.7868,4.7206,4.7206,5.2919,5.2432
1.7879,4.7273,4.7273,5.2919,5.2432
1.7890,4.7343,4.7343,5.3703,5.1891
1.7901,4.7404,4.7404,5.4095,5.1891
1.7915,4.7489,4.7489,5.4095,5.1891
1.7923,4.7539,4.7539,5.4095,5.1891
1.7934,4.7606,4.7606,5.4879,5.1891
1.7945,4.7673,4.7673,5.5271,5.1891
1.7957,4.7739,4.7739,5.5663,5.1351
1.7968,4.7806,4.7806,5.6055,5.1351
1.7979,4.7873,4.7873,5.6447,5.1351
1.7991,4.7946,4.7946,5.6839,5.1351
1.8001,4.8006,4.8006,5.7231,5.0810
1.8012,4.8073,4.8073,5.7231,5.0810
1.8023,4.8139,4.8139,5.7623,5.0810
1.8034,4.8206,4.8206,5.8015,5.0810
1.8045,4.8273,4.8273,5.8015,5.0810
1.8057,4.8339,4.8339,5.8407,5.0270
1.8068,4.8406,4.8406,5.8407,5.0270
1.8080,4.8483,4.8483,5.8799,5.0270
1.8090,4.8540,4.8540,5.9191,5.0270
1.8101,4.8605,4.8605,5.9191,5.0270
1.8112,4.8673,4.8673,5.9583,4.9729
1.8123,4.8739,4.8739,5.9583,4.9729
1.8134,4.8806,4.8806,5.9975,4.9729
1.8145,4.8873,4.8873,5.9975,4.9188
1.8157,4.8939,4.8939,5.9975,4.9188
1.8168,4.9006,4.9006,5.9975,4.9188
1.8179,4.9075,4.9075,6.0367,4.8648
1.8190,4.9141,4.9141,6.0759,4.8648
1.8203,4.9215,4.9215,6.0759,4.8107
1.8212,4.9270,4.9270,6.1151,4.8107
1.8223,4.9339,4.9339,6.1151,4.8107
1.8234,4.9406,4.9406,6.1151,4.7567
1.8245,4.9473,4.9473,6.1151,4.7567
1.8257,4.9539,4.9539,6.1543,4.7026
1.8269,4.9613,4.9613,6.1543,4.7026
1.8279,4.9676,4.9676,6.1543,4.7026
1.8290,4.9738,4.9738,6.1543,4.7026
1.8303,4.9821,4.9821,6.1543,4.6486
1.8312,4.9872,4.9872,6.1543,4.6486
1.8324,4.9943,4.9943,6.1543,4.5945
1.8335,5.0008,5.0008,6.1543,4.5945
1.8346,5.0075,5.0075,6.1543,4.5945
1.8357,5.0139,5.0139,6.1543,4.5405
1.8368,5.0206,5.0206,6.1543,4.4864
1.8379,5.0273,5.0273,6.1543,4.4864
1.8389,5.0337,5.0337,6.1543,4.4864
1.8401,5.0405,5.0405,6.1543,4.4324
1.8412,5.0473,5.0473,6.1543,4.4324
1.8423,5.0539,5.0539,6.1543,4.4324
1.8434,5.0606,5.0606,6.1543,4.3783
1.8445,5.0673,5.0673,6.1543,4.3783
1.8457,5.0739,5.0739,6.1543,4.3783
1.8468,5.0806,5.0806,6.1543,4.3783
1.8481,5.0884,5.0884,6.1543,4.3243
1.8490,5.0937,5.0937,6.1543,4.3243
1.8501,5.1004,5.1004,6.1543,4.2702
1.8512,5.1073,5.1073,6.1543,4.2702
1.8523,5.1139,5.1139,6.1543,4.2162
1.8534,5.1206,5.1206,6.1543,4.2162
1.8546,5.1273,5.1273,6.1543,4.2162
1.8557,5.1339,5.1339,6.1543,4.2162
1.8568,5.1406,5.1406,6.1543,4.1621
1.8579,5.1473,5.1473,6.1543,4.1621
1.8590,5.1539,5.1539,6.1543,4.1621
1.8601,5.1604,5.1604,6.1543,4.1080
1.8612,5.1673,5.1673,6.1543,4.1080
1.8623,5.1739,5.1739,6.1151,4.1080
1.8634,5.1806,5.1806,6.1151,4.1080
1.8645,5.1873,5.1873,6.1151,4.1080
1.8657,5.1939,5.1939,6.1151,4.0540
1.8668,5.2006,5.2006,6.1151,4.0540
1.8679,5.2073,5.2073,6.1151,3.9999
1.8690,5.2139,5.2139,6.1151,3.9999
1.8701,5.2206,5.2206,6.1151,3.9999
1.8712,5.2273,5.2273,6.1151,3.9459
1.8723,5.2339,5.2339,6.1151,3.9459
1.8734,5.2406,5.2406,6.0759,3.9459
1.8745,5.2473,5.2473,6.0759,3.9459
1.8757,5.2539,5.2539,6.0759,3.8918
1.8768,5.2606,5.2606,6.0759,3.8918
1.8779,5.2673,5.2673,6.0759,3.8918
1.8790,5.2739,5.2739,6.0759,3.8918
1.8801,5.2806,5.2806,6.0367,3.8378
1.8812,5.2873,5.2873,5.9975,3.8378
1.8823,5.2939,5.2939,5.9975,3.8378
1.8834,5.3006,5.3006,5.9583,3.8378
1.8845,5.3073,5.3073,5.9191,3.8378
1.8857,5.3139,5.3139,5.9191,3.8378
1.8868,5.3206,5.3206,5.8799,3.8378
1.8879,5.3275,5.3275,5.8799,3.8378
1.8890,5.3340,5.3340,5.8407,3.7837
1.8901,5.3404,5.3404,5.8015,3.7837
1.8912,5.3470,5.3470,5.7623,3.7837
1.8923,5.3539,5.3539,5.7231,3.7837
1.8934,5.3606,5.3606,5.6839,3.7837
1.8945,5.3673,5.3673,5.6447,3.7837
1.8957,5.3739,5.3739,5.6447,3.7837
1.8968,5.3806,5.3806,5.6055,3.7837
1.8979,5.3873,5.3873,5.5663,3.7837
1.8990,5.3940,5.3940,5.5271,3.7837
1.9001,5.4006,5.4006,5.4879,3.7837
1.9012,5.4072,5.4072,5.4487,3.7837
1.9023,5.4140,5.4140,5.4095,3.7837
1.9034,5.4207,5.4207,5.4095,3.7837
1.9045,5.4273,5.4273,5.4095,3.7837
1.9057,5.4339,5.4339,5.3311,3.7837
1.9068,5.4406,5.4406,5.3311,3.7837
1.9079,5.4473,5.4473,5.2919,3.7837
1.9090,5.4538,5.4538,5.2919,3.7837
1.9101,5.4603,5.4603,5.2135,3.7837
1.9112,5.4673,5.4673,5.1743,3.7837
1.9123,5.4739,5.4739,5.1743,3.7837
1.9134,5.4806,5.4806,5.1351,3.7837
1.9147,5.4880,5.4880,5.1351,3.7837
1.9157,5.4940,5.4940,5.0959,3.7837
1.9168,5.5007,5.5007,5.0567,3.7837
1.9179,5.5073,5.5073,5.0567,3.7837
1.9190,5.5139,5.5139,5.0567,3.7837
1.9202,5.5213,5.5213,5.0175,3.7837
1.9212,5.5273,5.5273,4.9783,3.8378
1.9223,5.5339,5.5339,4.9783,3.8378
1.9234,5.5406,5.5406,4.9391,3.8378
1.9245,5.5473,5.5473,4.9391,3.8378
1.9257,5.5539,5.5539,4.8999,3.8378
1.9268,5.5606,5.5606,4.8999,3.8378
1.9279,5.5675,5.5675,4.8999,3.8378
1.9290,5.5740,5.5740,4.8607,3.8378
1.9302,5.5813,5.5813,4.8607,3.8378
1.9313,5.5880,5.5880,4.8215,3.8378
1.9323,5.5941,5.5941,4.8215,3.8378
1.9335,5.6013,5.6013,4.8215,3.8918
1.9346,5.6075,5.6075,4.7823,3.8918
1.9357,5.6141,5.6141,4.7823,3.9459
1.9368,5.6208,5.6208,4.7823,3.9459
1.9380,5.6279,5.6279,4.7823,3.9999
1.9392,5.6349,5.6349,4.7823,4.1080
1.9403,5.6421,5.6421,4.7431,4.1080
1.9413,5.6476,5.6476,4.7431,4.1621
1.9423,5.6539,5.6539,4.7431,4.2162
1.9435,5.6608,5.6608,4.7431,4.2702
1.9446,5.6675,5.6675,4.7431,4.3243
1.9457,5.6741,5.6741,4.7431,4.3783
1.9468,5.6808,5.6808,4.7431,4.4324
1.9480,5.6879,5.6879,4.7431,4.4864
1.9492,5.6950,5.6950,4.7039,4.5405
1.9503,5.7020,5.7020,4.7039,4.5945
1.9512,5.7073,5.7073,4.7039,4.6486
1.9524,5.7145,5.7145,4.7039,4.7026
1.9535,5.7208,5.7208,4.7039,4.7567
1.9546,5.7275,5.7275,4.7039,4.8107
1.9557,5.7341,5.7341,4.7039,4.8648
1.9568,5.7408,5.7408,4.7431,4.9188
1.9580,5.7479,5.7479,4.7431,4.9188
1.9591,5.7544,5.7544,4.7431,4.9729
1.9602,5.7614,5.7614,4.7431,5.0270
1.9612,5.7674,5.7674,4.7431,5.0810
1.9624,5.7745,5.7745,4.7431,5.1351
1.9635,5.7808,5.7808,4.7431,5.1891
1.9646,5.7875,5.7875,4.7431,5.1891
1.9657,5.7941,5.7941,4.7431,5.2432
1.9668,5.8008,5.8008,4.7431,5.2972
1.9680,5.8079,5.8079,4.7431,5.2972
1.9692,5.8150,5.8150,4.7431,5.3513
1.9702,5.8214,5.8214,4.7431,5.4053
1.9712,5.8274,5.8274,4.7431,5.4053
1.9724,5.8345,5.8345,4.7431,5.4594
1.9735,5.8408,5.8408,4.7431,5.4594
1.9746,5.8475,5.8475,4.7823,5.5134
1.9757,5.8541,5.8541,4.7823,5.5134
1.9768,5.8608,5.8608,4.7823,5.5675
1.9780,5.8679,5.8679,4.7823,5.6215
1.9791,5.8749,5.8749,4.7823,5.6215
1.9802,5.8814,5.8814,4.7823,5.6756
1.9812,5.8874,5.8874,4.7823,5.6756
1.9824,5.8945,5.8945,4.7823,5.6756
1.9835,5.9008,5.9008,4.7823,5.7296
1.9846,5.9075,5.9075,4.7823,5.7296
1.9857,5.9141,5.9141,4.7823,5.7296
1.9868,5.9210,5.9210,4.8215,5.7296
1.9879,5.9274,5.9274,4.8215,5.7837
1.9890,5.9338,5.9338,4.8215,5.7837
1.9901,5.9405,5.9405,4.8215,5.7837
1.9912,5.9474,5.9474,4.8215,5.7837
1.9923,5.9540,5.9540,4.8215,5.7837
1.9935,5.9611,5.9611,4.8607,5.7837
1.9946,5.9675,5.9675,4.8607,5.7837
1.9957,5.9741,5.9741,4.8999,5.7837
1.9968,5.9808,5.9808,4.8999,5.7837
1.9980,5.9878,5.9878,4.8999,5.7837
1.9990,5.9940,5.9940,4.9391,5.7837
2.0002,6.0012,6.0012,4.9783,5.7837
2.0012,6.0073,6.0073,4.9783,5.7837
2.0024,6.0143,6.0143,4.9783,5.7837
2.0035,6.0208,6.0208,5.0175,5.7837
2.0046,6.0275,6.0275,5.0175,5.7296
2.0057,6.0341,6.0341,5.0175,5.7296
2.0068,6.0408,6.0408,5.0567,5.7296
2.0080,6.0478,6.0478,5.0567,5.7296
2.0090,6.0541,6.0541,5.0567,5.7296
2.0102,6.0612,6.0612,5.0959,5.7296
2.0113,6.0680,6.0680,5.0959,5.7296
2.0123,6.0738,6.0738,5.1351,5.6756
2.0136,6.0814,6.0814,5.1351,5.6756
2.0146,6.0874,6.0874,5.1351,5.6756
2.0157,6.0939,6.0939,5.1351,5.6756
2.0168,6.1006,6.1006,5.1743,5.6756
2.0179,6.1075,6.1075,5.1743,5.6756
2.0190,6.1142,6.1142,5.1743,5.6756
2.0202,6.1212,6.1212,5.2135,5.6215
2.0213,6.1276,6.1276,5.2135,5.6215
2.0223,6.1339,6.1339,5.2135,5.6215
2.0235,6.1408,6.1408,5.2135,5.6215
2.0245,6.1473,6.1473,5.2527,5.5675
2.0257,6.1539,6.1539,5.2527,5.5675
2.0268,6.1606,6.1606,5.2527,5.5675
2.0279,6.1673,6.1673,5.2527,5.5675
2.0290,6.1740,6.1740,5.2527,5.5675
2.0302,6.1810,6.1810,5.2919,5.5675
2.0315,6.1892,6.1892,5.2919,5.5675
2.0323,6.1940,6.1940,5.2919,5.5675
2.0334,6.2006,6.2006,5.2919,5.5675
2.0345,6.2073,6.2073,5.2919,5.5675
2.0357,6.2139,6.2139,5.2919,5.5675
2.0368,6.2206,6.2206,5.2919,5.5675
2.0379,6.2273,6.2273,5.2919,5.5675
