Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.2986,19.0723,23.7305,-12.3660,-13.7400,0.001155,0.014745,0.084985,0.000015,0.0635,4
0.0018,descent,0.2986,19.0723,23.7305,-12.3660,-12.3660,0.001155,0.014691,0.084985,0.000015,0.0635,4
0.0029,descent,0.2986,19.0723,23.7305,-10.9920,-12.3660,0.001141,0.014691,0.084990,0.000010,0.0635,4
0.0040,descent,0.2986,19.0723,23.7305,-10.9920,-12.3660,0.001141,0.014691,0.084990,0.000010,0.0635,4
0.0051,descent,0.2986,19.0723,23.7305,-10.9920,-12.3660,0.001141,0.014691,0.085003,-0.000003,0.0635,4
0.0062,descent,0.2986,18.9844,23.7305,-10.9920,-10.9920,0.001158,0.014634,0.085003,-0.000003,0.0635,4
0.0073,descent,0.2986,18.9844,23.7305,-12.3660,-10.9920,0.001173,0.014634,0.085001,-0.000001,0.0635,4
0.0084,descent,0.2986,18.9844,23.6426,-12.3660,-10.9920,0.001170,0.014701,0.084989,0.000011,0.0635,4
0.0096,descent,0.2986,18.9844,23.6426,-10.9920,-9.6180,0.001156,0.014647,0.084989,0.000011,0.0635,4
0.0107,descent,0.2986,18.9844,23.6426,-10.9920,-9.6180,0.001156,0.014647,0.084976,0.000024,0.0635,4
0.0118,descent,0.2986,18.9844,23.6426,-10.9920,-9.6180,0.001156,0.014647,0.084976,0.000024,0.0635,4
0.0129,descent,0.2986,18.9844,23.6426,-10.9920,-8.2440,0.001156,0.014592,0.085001,-0.000001,0.0635,4
0.0140,descent,0.2986,18.9844,23.6426,-10.9920,-8.2440,0.001156,0.014592,0.085001,-0.000001,0.0635,4
0.0151,descent,0.2986,18.9844,23.6426,-9.6180,-8.2440,0.001141,0.014592,0.084988,0.000012,0.0635,4
0.0162,descent,0.2986,18.9844,23.6426,-9.6180,-6.8700,0.001141,0.014538,0.085000,0.000000,0.0635,4
0.0174,descent,0.2986,18.9844,23.6426,-9.6180,-6.8700,0.001141,0.014538,0.085000,0.000000,0.0635,4
0.0184,descent,0.2986,18.9844,23.5547,-9.6180,-5.4960,0.001138,0.014559,0.084985,0.000015,0.0635,4
0.0196,descent,0.2986,18.9844,23.5547,-8.2440,-5.4960,0.001124,0.014559,0.084985,0.000015,0.0635,4
0.0207,descent,0.2986,18.9844,23.5547,-8.2440,-5.4960,0.001124,0.014559,0.084975,0.000025,0.0635,4
0.0217,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084975,0.000025,0.0635,4
0.0229,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084984,0.000016,0.0635,4
0.0240,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084984,0.000016,0.0635,4
0.0251,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084960,0.000040,0.0635,4
0.0262,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084978,0.000022,0.0635,4
0.0273,descent,0.2986,18.8965,23.5547,-8.2440,-5.4960,0.001141,0.014556,0.084978,0.000022,0.0635,4
0.0284,descent,0.2986,18.8965,23.4668,-8.2440,-5.4960,0.001139,0.014624,0.084979,0.000021,0.0635,4
0.0296,descent,0.2986,18.8965,23.4668,-6.8700,-5.4960,0.001124,0.014624,0.084979,0.000021,0.0635,4
0.0307,descent,0.2986,18.8965,23.4668,-6.8700,-6.8700,0.001124,0.014671,0.084972,0.000028,0.0635,4
0.0317,descent,0.2986,18.8965,23.4668,-6.8700,-6.8700,0.001124,0.014671,0.084972,0.000028,0.0635,4
0.0329,descent,0.2986,18.8965,23.4668,-6.8700,-6.8700,0.001124,0.014671,0.085001,-0.000001,0.0635,4
0.0340,descent,0.2986,18.8965,23.3789,-5.4960,-6.8700,0.001115,0.014739,0.085001,-0.000001,0.0635,4
0.0351,descent,0.2986,18.8965,23.3789,-5.4960,-6.8700,0.001115,0.014739,0.084985,0.000015,0.0635,4
0.0362,descent,0.2986,18.8965,23.3789,-5.4960,-8.2440,0.001115,0.014793,0.084985,0.000015,0.0635,4
0.0373,descent,0.2986,18.8965,23.3789,-5.4960,-8.2440,0.001115,0.014793,0.084972,0.000028,0.0635,4
0.0384,descent,0.2986,18.8086,23.3789,-5.4960,-8.2440,0.001132,0.014790,0.084981,0.000019,0.0635,4
0.0396,descent,0.2986,18.8086,23.2910,-5.4960,-9.6180,0.001129,0.014913,0.084981,0.000019,0.0635,4
0.0407,descent,0.2986,18.8086,23.2910,-5.4960,-9.6180,0.001129,0.014913,0.084963,0.000037,0.0635,4
0.0417,descent,0.2986,18.8086,23.2910,-5.4960,-9.6180,0.001129,0.014913,0.084963,0.000037,0.0635,4
0.0429,descent,0.2986,18.8086,23.2910,-5.4960,-9.6180,0.001129,0.014913,0.084953,0.000047,0.0635,4
0.0440,descent,0.2986,18.8086,23.2910,-5.4960,-9.6180,0.001129,0.014913,0.084953,0.000047,0.0635,4
0.0451,descent,0.2986,18.8086,23.2031,-5.4960,-9.6180,0.001126,0.014981,0.084975,0.000025,0.0635,4
0.0462,descent,0.2986,18.8086,23.2031,-5.4960,-10.9920,0.001126,0.015035,0.084975,0.000025,0.0635,4
0.0473,descent,0.2986,18.8086,23.2031,-5.4960,-10.9920,0.001126,0.015035,0.084965,0.000035,0.0635,4
0.0484,descent,0.2986,18.8086,23.2031,-5.4960,-10.9920,0.001126,0.015035,0.084979,0.000021,0.0635,4
0.0496,descent,0.2986,18.8086,23.1152,-5.4960,-12.3660,0.001124,0.015157,0.084979,0.000021,0.0635,4
0.0507,descent,0.2986,18.8086,23.1152,-5.4960,-12.3660,0.001124,0.015157,0.084957,0.000043,0.0635,4
0.0517,descent,0.2986,18.8086,23.1152,-5.4960,-12.3660,0.001124,0.015157,0.084957,0.000043,0.0635,4
0.0529,descent,0.2986,18.8086,23.1152,-5.4960,-12.3660,0.001124,0.015157,0.084968,0.000032,0.0635,4
0.0540,descent,0.2986,18.8086,23.0273,-4.1220,-12.3660,0.001735,0.015225,0.084968,0.000032,0.0635,4
0.0552,descent,0.2986,18.8086,23.0273,-4.1220,-13.7400,0.001735,0.015280,0.084968,0.000032,0.0635,4
0.0562,descent,0.2986,18.8086,23.0273,-4.1220,-13.7400,0.001735,0.015280,0.084968,0.000032,0.0635,4
0.0573,descent,0.2986,18.8086,23.0273,-4.1220,-13.7400,0.001735,0.015280,0.084962,0.000038,0.0635,4
0.0584,descent,0.2986,18.8086,23.0273,-2.7480,-13.7400,0.016609,0.015280,0.084962,0.000038,0.0635,4
0.0597,descent,0.2986,18.8086,22.9395,-2.7480,-15.1140,0.016606,0.015402,0.084962,0.000038,0.0635,4
0.0607,descent,0.2986,18.8086,22.9395,-2.7480,-15.1140,0.016606,0.015402,0.084964,0.000036,0.0635,4
0.0618,descent,0.2986,18.8086,22.9395,-2.7480,-15.1140,0.016606,0.015402,0.084964,0.000036,0.0635,4
0.0630,descent,0.2986,18.8086,22.9395,-2.7480,-15.1140,0.016606,0.015402,0.084948,0.000052,0.0635,4
0.0640,descent,0.2986,18.8086,22.8516,-2.7480,-15.1140,0.016604,0.015470,0.084948,0.000052,0.0635,4
0.0652,descent,0.2986,18.8086,22.8516,-2.7480,-16.4880,0.016604,0.015525,0.084971,0.000029,0.0635,4
0.0663,descent,0.2986,18.8086,22.8516,-2.7480,-16.4880,0.016604,0.015525,0.084949,0.000051,0.0635,4
0.0674,descent,0.2986,18.8086,22.8516,-2.7480,-16.4880,0.016604,0.015525,0.084949,0.000051,0.0635,4
0.0685,descent,0.2986,18.8086,22.7637,-2.7480,-16.4880,0.016601,0.015593,0.084957,0.000043,0.0635,4
0.0719,descent,0.2986,18.8086,22.7637,-2.7480,-16.4880,0.016601,0.015593,0.084942,0.000058,0.0635,4
0.0722,descent,0.2986,18.8086,22.7637,-2.7480,-16.4880,0.016601,0.015593,0.084943,0.000057,0.0635,4
0.0729,descent,0.2986,18.8086,22.7637,-1.3740,-16.4880,0.106629,0.015593,0.084943,0.000057,0.0635,4
0.0740,descent,0.3490,18.8086,22.6758,-1.3740,-17.8620,0.106626,0.015715,0.084943,0.000057,0.0635,4
0.0751,descent,0.3490,18.8086,22.5879,0.0000,-17.8620,0.201043,0.015783,0.084950,0.000050,0.0635,4
0.0763,descent,0.3490,18.8086,22.5879,0.0000,-19.2360,0.201043,0.015837,0.084936,0.000064,0.0635,4
