Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.4027,15.4687,20.9180,-13.7400,-26.1060,0.001800,0.017307,0.084983,0.000017,0.0635,3
0.0018,descent,0.4027,15.4687,20.9180,-13.7400,-26.1060,0.001800,0.017307,0.085003,-0.000003,0.0635,3
0.0029,descent,0.4027,15.4687,20.9180,-13.7400,-26.1060,0.001800,0.017307,0.085003,-0.000003,0.0635,3
0.0040,descent,0.4027,15.4687,20.8301,-13.7400,-26.1060,0.001798,0.017375,0.084993,0.000007,0.0635,3
0.0051,descent,0.4027,15.4687,20.7422,-12.3660,-26.1060,0.001781,0.017444,0.084993,0.000007,0.0635,3
0.0062,descent,0.4027,15.4687,20.7422,-12.3660,-26.1060,0.001781,0.017444,0.084986,0.000014,0.0635,3
0.0073,descent,0.4027,15.4687,20.7422,-12.3660,-26.1060,0.001781,0.017444,0.084986,0.000014,0.0635,3
0.0085,descent,0.4027,15.4687,20.5664,-12.3660,-27.4800,0.001776,0.017635,0.084994,0.000006,0.0635,3
0.0096,descent,0.4027,15.3809,20.5664,-10.9920,-27.4800,0.001779,0.017633,0.084980,0.000020,0.0635,3
0.0107,descent,0.4027,15.3809,20.5664,-10.9920,-27.4800,0.001779,0.017633,0.084980,0.000020,0.0635,3
0.0118,descent,0.4027,15.3809,20.5664,-10.9920,-27.4800,0.001779,0.017633,0.084983,0.000017,0.0635,3
0.0130,descent,0.4027,15.3809,20.5664,-10.9920,-27.4800,0.001779,0.017633,0.084983,0.000017,0.0635,3
0.0140,descent,0.4027,15.3809,20.5664,-10.9920,-27.4800,0.001779,0.017633,0.084973,0.000027,0.0635,3
0.0151,descent,0.4027,15.3809,20.4785,-10.9920,-27.4800,0.001777,0.017701,0.084973,0.000027,0.0635,3
0.0162,descent,0.4027,15.3809,20.4785,-10.9920,-27.4800,0.001777,0.017701,0.084984,0.000016,0.0635,3
0.0173,descent,0.4027,15.3809,20.4785,-9.6180,-27.4800,0.001763,0.017701,0.084999,0.000001,0.0635,3
0.0185,descent,0.4027,15.3809,20.3906,-9.6180,-27.4800,0.001760,0.017770,0.084999,0.000001,0.0635,3
0.0196,descent,0.4027,15.3809,20.3906,-9.6180,-27.4800,0.001760,0.017770,0.084986,0.000014,0.0635,3
0.0207,descent,0.4027,15.3809,20.3906,-9.6180,-27.4800,0.001760,0.017770,0.084986,0.000014,0.0635,3
0.0218,descent,0.4027,15.2930,20.3027,-9.6180,-27.4800,0.001775,0.017836,0.084978,0.000022,0.0635,3
0.0230,descent,0.4027,15.2930,20.3027,-9.6180,-27.4800,0.001775,0.017836,0.084978,0.000022,0.0635,3
0.0240,descent,0.4027,15.2930,20.2148,-8.2440,-27.4800,0.001759,0.017905,0.084982,0.000018,0.0635,3
0.0252,descent,0.4027,15.2930,20.2148,-8.2440,-27.4800,0.001759,0.017905,0.084982,0.000018,0.0635,3
0.0262,descent,0.4027,15.2930,20.2148,-8.2440,-27.4800,0.001759,0.017905,0.084979,0.000021,0.0635,3
0.0273,descent,0.4027,15.2930,20.2148,-8.2440,-27.4800,0.001759,0.017905,0.084989,0.000011,0.0635,3
0.0285,descent,0.4027,15.2930,20.1270,-8.2440,-27.4800,0.001756,0.017973,0.084989,0.000011,0.0635,3
0.0296,descent,0.4027,15.2930,20.1270,-8.2440,-27.4800,0.001756,0.017973,0.084978,0.000022,0.0635,3
0.0307,descent,0.4027,15.2930,20.0391,-8.2440,-27.4800,0.001754,0.018042,0.084978,0.000022,0.0635,3
0.0318,descent,0.4027,15.2930,20.0391,-6.8700,-27.4800,0.001740,0.018042,0.084991,0.000009,0.0635,3
0.0330,descent,0.4027,15.2930,20.0391,-6.8700,-27.4800,0.001740,0.018042,0.084991,0.000009,0.0635,3
0.0340,descent,0.4027,15.2930,19.9512,-6.8700,-27.4800,0.001737,0.018111,0.084985,0.000015,0.0635,3
0.0351,descent,0.4027,15.2930,19.9512,-5.4960,-27.4800,0.001730,0.018111,0.084985,0.000015,0.0635,3
0.0362,descent,0.4027,15.2930,19.9512,-5.4960,-27.4800,0.001730,0.018111,0.084974,0.000026,0.0635,3
0.0373,descent,0.4027,15.2930,19.9512,-5.4960,-27.4800,0.001730,0.018111,0.084974,0.000026,0.0635,3
0.0385,descent,0.4027,15.2930,19.8633,-5.4960,-27.4800,0.001728,0.018179,0.084982,0.000018,0.0635,3
0.0396,descent,0.4027,15.2930,19.8633,-5.4960,-27.4800,0.001728,0.018179,0.084974,0.000026,0.0635,3
0.0407,descent,0.4027,15.2930,19.8633,-5.4960,-26.1060,0.001728,0.018125,0.084974,0.000026,0.0635,3
0.0418,descent,0.4027,15.2930,19.7754,-5.4960,-26.1060,0.001725,0.018193,0.084967,0.000033,0.0635,3
0.0430,descent,0.4027,15.2930,19.7754,-4.1220,-26.1060,0.002340,0.018193,0.084967,0.000033,0.0635,3
0.0440,descent,0.4027,15.2930,19.6875,-4.1220,-26.1060,0.002337,0.018262,0.084980,0.000020,0.0635,3
0.0451,descent,0.4027,15.2930,19.6875,-4.1220,-26.1060,0.002337,0.018262,0.084980,0.000020,0.0635,3
0.0462,descent,0.4027,15.2930,19.6875,-2.7480,-26.1060,0.017211,0.018262,0.084962,0.000038,0.0635,3
0.0473,descent,0.4027,15.2930,19.6875,-2.7480,-26.1060,0.017211,0.018262,0.084967,0.000033,0.0635,3
0.0485,descent,0.4027,15.2930,19.5996,-2.7480,-26.1060,0.017209,0.018331,0.084967,0.000033,0.0635,3
0.0496,descent,0.4027,15.2930,19.5996,-2.7480,-26.1060,0.017209,0.018331,0.084945,0.000055,0.0635,3
0.0507,descent,0.4027,15.2930,19.5117,-2.7480,-26.1060,0.017207,0.018399,0.084945,0.000055,0.0635,3
0.0518,descent,0.4027,15.2930,19.5117,-2.7480,-26.1060,0.017207,0.018399,0.084960,0.000040,0.0635,3
0.0530,descent,0.4027,15.2930,19.5117,-1.3740,-26.1060,0.107234,0.018399,0.084960,0.000040,0.0635,3
0.0540,descent,0.4027,15.2930,19.4238,-1.3740,-26.1060,0.107232,0.018468,0.084945,0.000055,0.0635,3
0.0551,descent,0.4027,15.2930,19.4238,-1.3740,-26.1060,0.107232,0.018468,0.084945,0.000055,0.0635,3
0.0562,descent,0.4027,15.2930,19.4238,-1.3740,-26.1060,0.107232,0.018468,0.084948,0.000052,0.0635,3
0.0573,descent,0.4027,15.2930,19.3359,-1.3740,-26.1060,0.107230,0.018537,0.084945,0.000055,0.0635,3
0.0585,descent,0.4027,15.2930,19.3359,0.0000,-26.1060,0.201649,0.018537,0.084945,0.000055,0.0635,3
0.0596,descent,0.3753,15.2930,19.3359,0.0000,-26.1060,0.201649,0.018537,0.084947,0.000053,0.0635,3
0.0607,descent,0.3753,15.2930,19.3359,0.0000,-26.1060,0.201649,0.018537,0.084947,0.000053,0.0635,3
0.0618,descent,0.3753,15.2930,19.3359,0.0000,-26.1060,0.201649,0.018537,0.084937,0.000063,0.0635,3
0.0630,descent,0.3753,15.2930,19.2480,0.0000,-24.7320,0.201646,0.018551,0.084937,0.000063,0.0635,3
0.0640,descent,0.3753,15.2930,19.2480,0.0000,-24.7320,0.201646,0.018551,0.084927,0.000073,0.0635,3
0.0651,descent,0.3753,15.2930,19.2480,0.0000,-24.7320,0.201646,0.018551,0.084927,0.000073,0.0635,3
0.0662,descent,0.3753,15.2930,19.1602,0.0000,-24.7320,0.201644,0.018620,0.084943,0.000057,0.0635,3
0.0673,descent,0.3753,15.2930,19.1602,0.0000,-24.7320,0.201644,0.018620,0.084940,0.000060,0.0635,3
0.0685,descent,0.3753,15.2930,19.1602,0.0000,-24.7320,0.201644,0.018620,0.084940,0.000060,0.0635,3
0.0696,descent,0.3753,15.2930,19.0723,0.0000,-24.7320,0.201642,0.018689,0.084951,0.000049,0.0635,3
0.0707,descent,0.3753,15.2930,19.0723,0.0000,-24.7320,0.201642,0.018689,0.084951,0.000049,0.0635,3
0.0718,descent,0.3753,15.3809,19.0723,1.3740,-24.7320,0.107176,0.018691,0.084930,0.000070,0.0635,3
0.0730,descent,0.3753,15.3809,18.9844,1.3740,-24.7320,0.107174,0.018760,0.084930,0.000070,0.0635,3
0.0740,descent,0.3753,15.4687,18.9844,2.7480,-24.7320,0.017100,0.018762,0.084922,0.000078,0.0635,3
0.0751,descent,0.3753,15.5566,18.9844,2.7480,-24.7320,0.017082,0.018764,0.084922,0.000078,0.0635,3
0.0762,descent,0.3753,15.6445,18.8965,4.1220,-24.7320,0.002160,0.018836,0.084917,0.000083,0.0635,3
0.0773,descent,0.3753,15.7324,18.8965,5.4960,-24.7320,0.001499,0.018838,0.084917,0.000083,0.0635,3
0.0785,descent,0.3753,15.8203,18.8965,8.2440,-24.7320,0.001445,0.018840,0.084923,0.000077,0.0635,3
0.0796,descent,0.3753,15.9961,18.8965,9.6180,-24.7320,0.001396,0.018845,0.084928,0.000072,0.0635,3
0.0807,descent,0.3753,16.0840,18.8086,12.3660,-24.7320,0.001347,0.018916,0.084928,0.000072,0.0635,3
0.0818,descent,0.3753,16.2598,18.8086,15.1140,-24.7320,0.001283,0.018921,0.084924,0.000076,0.0635,3
0.0829,descent,0.3753,16.5234,18.8086,20.6100,-23.3580,0.001173,0.018873,0.084924,0.000076,0.0635,3
0.0840,descent,0.3753,16.6113,18.8086,23.3580,-23.3580,0.001127,0.018876,0.084920,0.000080,0.0635,3
0.0851,descent,0.3753,16.7871,18.7207,27.4800,-23.3580,0.001046,0.018949,0.084920,0.000080,0.0635,3
0.0862,descent,0.3753,16.9629,18.7207,31.6020,-23.3580,0.000968,0.018954,0.084915,0.000085,0.0635,3
0.0873,descent,0.3753,17.0508,18.7207,34.3500,-23.3580,0.000922,0.018956,0.084904,0.000096,0.0635,3
0.0885,descent,0.3753,17.2266,18.7207,38.4720,-21.9840,0.000844,0.018907,0.084904,0.000096,0.0635,3
0.0896,descent,0.3753,17.4023,18.6328,42.5940,-21.9840,0.000763,0.018980,0.084909,0.000091,0.0635,3
0.0907,descent,0.3753,17.5781,18.6328,46.7160,-21.9840,0.000685,0.018985,0.084909,0.000091,0.0635,3
0.0918,descent,0.3753,17.6660,18.6328,50.8380,-21.9840,0.000625,0.018987,0.084909,0.000091,0.0635,3
0.0930,descent,0.3753,17.9297,18.5449,59.0820,-21.9840,0.000484,0.019063,0.084909,0.000091,0.0635,3
0.0940,descent,0.3753,18.1055,18.5449,63.2040,-21.9840,0.000406,0.019068,0.084909,0.000091,0.0635,3
0.0951,descent,0.3753,18.2813,18.5449,68.7000,-21.9840,0.000313,0.019073,0.084909,0.000091,0.0635,3
0.0962,descent,0.3753,18.3691,18.5449,72.8220,-21.9840,0.000253,0.019075,0.084912,0.000088,0.0635,3
0.0973,descent,0.3753,18.5449,18.4570,76.9440,-21.9840,0.000173,0.019149,0.084893,0.000107,0.0635,3
0.0985,descent,0.3753,18.7207,18.4570,81.0660,-21.9840,0.000095,0.019154,0.084893,0.000107,0.0635,3
0.0996,descent,0.3753,18.8965,18.4570,86.5620,-21.9840,0.000002,0.019159,0.084902,0.000098,0.0635,3
0.1007,descent,0.3753,18.9844,18.4570,90.6840,-21.9840,-0.000058,0.019161,0.084902,0.000098,0.0635,3
0.1018,descent,0.3753,19.1602,18.4570,94.8060,-21.9840,-0.000136,0.019166,0.084905,0.000095,0.0635,3
0.1030,descent,0.3753,19.4238,18.3691,103.0500,-21.9840,-0.000277,0.019242,0.084905,0.000095,0.0635,3
0.1040,descent,0.3753,19.5117,18.3691,107.1720,-21.9840,-0.000337,0.019244,0.084890,0.000110,0.0635,3
0.1051,descent,0.3753,19.6875,18.3691,111.2940,-20.6100,-0.000415,0.019195,0.084890,0.000110,0.0635,3
0.1062,descent,0.3753,19.8633,18.2813,115.4160,-20.6100,-0.000495,0.019268,0.084896,0.000104,0.0635,3
0.1073,descent,0.3753,19.9512,18.2813,118.1640,-20.6100,-0.000542,0.019271,0.084885,0.000115,0.0635,3
0.1085,descent,0.3753,20.1270,18.2813,122.2860,-20.6100,-0.000619,0.019276,0.084885,0.000115,0.0635,3
0.1096,descent,0.3753,20.2148,18.2813,125.0340,-20.6100,-0.000665,0.019278,0.084891,0.000109,0.0635,3
0.1107,descent,0.3753,20.4785,18.1934,127.7820,-20.6100,-0.000749,0.019354,0.084891,0.000109,0.0635,3
0.1118,descent,0.3753,20.5664,18.1934,129.1560,-20.6100,-0.000781,0.019357,0.084879,0.000121,0.0635,3
0.1128,descent,0.3753,20.7422,18.1934,131.9040,-20.6100,-0.000844,0.019362,0.084879,0.000121,0.0635,3
0.1140,descent,0.3753,21.0059,18.1934,134.6520,-19.2360,-0.000925,0.019315,0.084886,0.000114,0.0635,3
0.1151,descent,0.3753,21.0938,18.1055,134.6520,-20.6100,-0.000945,0.019440,0.084886,0.000114,0.0635,3
