time_s,phase,k_tip_Npm,converged,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_motor_13_rad,q_motor_14_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,q_dot_motor_13_rads,q_dot_motor_14_rads,joint_wrist_pitch_rad,joint_wrist_yaw_rad,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,force_2nd_thumb_x_N,force_2nd_thumb_y_N,force_2nd_thumb_z_N,force_2nd_thumb_mag_N,stiff_2nd_thumb_00_Npm,stiff_2nd_thumb_01_Npm,stiff_2nd_thumb_02_Npm,stiff_2nd_thumb_10_Npm,stiff_2nd_thumb_11_Npm,stiff_2nd_thumb_12_Npm,stiff_2nd_thumb_20_Npm,stiff_2nd_thumb_21_Npm,stiff_2nd_thumb_22_Npm,stiff_2nd_thumb_eig_0_Npm,stiff_2nd_thumb_eig_1_Npm,stiff_2nd_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,force_2nd_index_x_N,force_2nd_index_y_N,force_2nd_index_z_N,force_2nd_index_mag_N,stiff_2nd_index_00_Npm,stiff_2nd_index_01_Npm,stiff_2nd_index_02_Npm,stiff_2nd_index_10_Npm,stiff_2nd_index_11_Npm,stiff_2nd_index_12_Npm,stiff_2nd_index_20_Npm,stiff_2nd_index_21_Npm,stiff_2nd_index_22_Npm,stiff_2nd_index_eig_0_Npm,stiff_2nd_index_eig_1_Npm,stiff_2nd_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,force_2nd_middle_x_N,force_2nd_middle_y_N,force_2nd_middle_z_N,force_2nd_middle_mag_N,stiff_2nd_middle_00_Npm,stiff_2nd_middle_01_Npm,stiff_2nd_middle_02_Npm,stiff_2nd_middle_10_Npm,stiff_2nd_middle_11_Npm,stiff_2nd_middle_12_Npm,stiff_2nd_middle_20_Npm,stiff_2nd_middle_21_Npm,stiff_2nd_middle_22_Npm,stiff_2nd_middle_eig_0_Npm,stiff_2nd_middle_eig_1_Npm,stiff_2nd_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,force_2nd_ring_x_N,force_2nd_ring_y_N,force_2nd_ring_z_N,force_2nd_ring_mag_N,stiff_2nd_ring_00_Npm,stiff_2nd_ring_01_Npm,stiff_2nd_ring_02_Npm,stiff_2nd_ring_10_Npm,stiff_2nd_ring_11_Npm,stiff_2nd_ring_12_Npm,stiff_2nd_ring_20_Npm,stiff_2nd_ring_21_Npm,stiff_2nd_ring_22_Npm,stiff_2nd_ring_eig_0_Npm,stiff_2nd_ring_eig_1_Npm,stiff_2nd_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm,force_2nd_pinky_x_N,force_2nd_pinky_y_N,force_2nd_pinky_z_N,force_2nd_pinky_mag_N,stiff_2nd_pinky_00_Npm,stiff_2nd_pinky_01_Npm,stiff_2nd_pinky_02_Npm,stiff_2nd_pinky_10_Npm,stiff_2nd_pinky_11_Npm,stiff_2nd_pinky_12_Npm,stiff_2nd_pinky_20_Npm,stiff_2nd_pinky_21_Npm,stiff_2nd_pinky_22_Npm,stiff_2nd_pinky_eig_0_Npm,stiff_2nd_pinky_eig_1_Npm,stiff_2nd_pinky_eig_2_Npm
20.0502,gentle,10.0,1,-0.062893,0.082835,2.446699,-0.079767,0.282252,0.073631,-0.023010,1.799359,0.728641,1.690447,0.972544,2.320913,1.902136,1.879126,0.395767,-0.598318,-0.550440,0.267162,-0.599047,0.701706,1.064675,-0.405147,-0.051191,0.938200,0.008906,-0.208006,-0.155646,-0.572338,-0.021230,-0.026774,-0.058291,0.013674,0.827706,-0.027040,0.156286,0.037452,0.000767,0.000000,-0.000767,-0.001150,0.802514,0.449778,0.449778,0.753939,0.598120,0.598120,1.035127,1.169825,1.169825,0.838090,0.243399,0.243399,-0.086142,0.086511,0.014638,-0.038913,0.096646,0.025029,-0.047229,-0.010134,-0.010391,0.326747,0.212463,0.101900,0.402850,91.154437,59.271929,28.427510,59.271929,38.540763,18.484600,28.427510,18.484600,8.865431,0.000000,0.000000,138.560630,0.326747,0.212463,0.101900,0.402850,61.996461,40.312352,19.334276,40.312352,26.212557,12.571849,19.334276,12.571849,6.029606,0.000000,0.000000,94.238623,-0.017591,0.119232,0.103634,-0.013612,0.080825,0.041435,-0.003979,0.038408,0.062199,0.027774,-0.034320,-0.540678,0.542478,0.106387,-0.131458,-2.071021,-0.131458,0.162437,2.559075,-2.071021,2.559075,40.316313,-0.000000,0.000000,40.585137,0.027774,-0.034320,-0.540678,0.542478,0.079837,-0.098652,-1.554182,-0.098652,0.121900,1.920439,-1.554182,1.920439,30.255068,-0.000000,0.000000,30.456805,0.004981,0.121797,0.097406,-0.000591,0.084045,0.038239,0.005572,0.037752,0.059167,-0.073830,-0.209527,-0.632902,0.670759,0.549029,1.558127,4.706517,1.558127,4.421915,13.356942,4.706517,13.356942,40.346297,-0.000000,0.000000,45.317241,-0.073830,-0.209527,-0.632902,0.670759,0.436872,1.239828,3.745054,1.239828,3.518592,10.628342,3.745054,10.628342,32.104225,-0.000000,0.000000,36.059688,0.013977,0.090311,0.049537,0.009729,0.079557,0.037327,0.004248,0.010754,0.012211,0.004055,0.390171,-0.073759,0.397102,0.007206,0.693436,-0.131089,0.693436,66.727296,-12.614278,-0.131089,-12.614278,2.384631,-0.000000,0.000000,69.119134,0.004055,0.390171,-0.073759,0.397102,0.005138,0.494453,-0.093472,0.494453,47.579742,-8.994581,-0.093472,-8.994581,1.700356,-0.000000,0.000000,49.285236,0.048267,0.098055,0.092456,0.023663,0.069007,0.044894,0.024604,0.029047,0.047562,-0.203133,0.130561,-0.368674,0.440715,10.395033,-6.681256,18.866370,-6.681256,4.294280,-12.126084,18.866370,-12.126084,34.241345,-0.000000,0.000000,48.930659,-0.203133,0.130561,-0.368674,0.440715,7.385179,-4.746716,13.403662,-4.746716,3.050882,-8.615008,13.403662,-8.615008,24.326853,-0.000000,-0.000000,34.762915
20.1017,gentle,10.0,1,-0.067495,0.073631,2.439029,-0.108913,0.357418,0.115049,-0.032214,1.800893,0.717903,1.716525,0.958738,2.311709,1.882194,1.935884,0.411107,-0.365667,-0.406964,-0.052319,-0.577957,1.573038,1.090361,-0.456430,0.111393,0.250545,0.163996,-0.237262,-0.148244,-0.456901,0.631340,0.103249,-0.056450,0.004207,0.825111,-0.036920,0.197906,0.058519,0.001074,0.000000,-0.001074,-0.001611,0.803198,0.443150,0.443150,0.765570,0.589630,0.589630,1.031022,1.157561,1.157561,0.863404,0.252833,0.252833,-0.085780,0.086931,0.013473,-0.038913,0.096646,0.025029,-0.046867,-0.009714,-0.011556,0.368546,0.211053,0.118705,0.440977,94.134407,53.907282,30.319686,53.907282,30.870700,17.362959,30.319686,17.362959,9.765647,-0.000000,0.000000,134.770754,0.368546,0.211053,0.118705,0.440977,64.843672,37.133565,20.885453,37.133565,21.265015,11.960324,20.885453,11.960324,6.726981,-0.000000,0.000000,92.835668,-0.018878,0.119494,0.103641,-0.013612,0.080825,0.041435,-0.005266,0.038670,0.062206,0.031530,-0.026886,-0.509100,0.510784,0.153025,-0.130484,-2.470818,-0.130484,0.111263,2.106856,-2.470818,2.106856,39.895020,-0.000000,0.000000,40.159308,0.031530,-0.026886,-0.509100,0.510784,0.113983,-0.097192,-1.840416,-0.097192,0.082876,1.569315,-1.840416,1.569315,29.716245,0.000000,0.000000,29.913103,0.003789,0.122306,0.096794,-0.000591,0.084045,0.038239,0.004380,0.038260,0.058555,-0.064155,-0.196402,-0.600988,0.635513,0.458446,1.403475,4.294621,1.403475,4.296558,13.147431,4.294621,13.147431,40.231027,0.000000,0.000000,44.986032,-0.064155,-0.196402,-0.600988,0.635513,0.360965,1.105048,3.381437,1.105048,3.382962,10.351834,3.381437,10.351834,31.676523,-0.000000,0.000000,35.420449,0.013362,0.091285,0.049892,0.009729,0.079557,0.037327,0.003633,0.011728,0.012565,0.007132,0.360918,-0.058599,0.365714,0.026336,1.332775,-0.216391,1.332775,67.446662,-10.950715,-0.216391,-10.950715,1.777970,-0.000000,0.000000,69.250969,0.007132,0.360918,-0.058599,0.365714,0.018822,0.952493,-0.154648,0.952493,48.202020,-7.826134,-0.154648,-7.826134,1.270660,-0.000000,0.000000,49.491501,0.046008,0.098919,0.091024,0.023663,0.069007,0.044894,0.022344,0.029911,0.046130,-0.188484,0.104530,-0.353506,0.414029,10.440053,-5.789878,19.580540,-5.789878,3.210969,-10.859038,19.580540,-10.859038,36.723718,-0.000000,0.000000,50.374740,-0.188484,0.104530,-0.353506,0.414029,7.404278,-4.106288,13.886880,-4.106288,2.277278,-7.701430,13.886880,-7.701430,26.045137,-0.000000,0.000000,35.726693
20.1545,gentle,10.0,1,-0.056757,0.078233,2.449767,-0.136524,0.358952,0.116583,-0.018408,1.799359,0.694893,1.770214,0.948000,2.302505,1.865321,1.977301,0.475534,0.097605,-0.010955,0.135298,-0.540710,0.563051,0.353537,0.142683,-0.016891,-0.301921,1.030347,-0.225529,-0.160427,-0.325338,1.031088,0.983065,-0.053996,0.014726,0.828744,-0.046279,0.198755,0.059299,0.000614,0.000000,-0.000614,-0.000920,0.802514,0.428946,0.428946,0.789515,0.583026,0.583026,1.026917,1.147184,1.147184,0.881876,0.292456,0.292456,-0.085071,0.087247,0.013464,-0.038913,0.096646,0.025029,-0.046159,-0.009398,-0.011565,0.321302,0.182306,0.100391,0.382817,94.368567,53.544452,29.485584,53.544452,30.380967,16.730035,29.485584,16.730035,9.212810,-0.000000,-0.000000,133.962344,0.321302,0.182306,0.100391,0.382817,65.218354,37.004705,20.377561,37.004705,20.996363,11.562169,20.377561,11.562169,6.366996,-0.000000,-0.000000,92.581713,-0.017667,0.119813,0.104474,-0.013612,0.080825,0.041435,-0.004055,0.038988,0.063039,0.026014,-0.012510,-0.473724,0.474603,0.117533,-0.056520,-2.140350,-0.056520,0.027180,1.029269,-2.140350,1.029269,38.977211,-0.000000,0.000000,39.121923,0.026014,-0.012510,-0.473724,0.474603,0.087089,-0.041880,-1.585947,-0.041880,0.020140,0.762663,-1.585947,0.762663,28.881152,-0.000000,0.000000,28.988381,0.005037,0.123011,0.094780,-0.000591,0.084045,0.038239,0.005627,0.038966,0.056541,-0.067190,-0.194259,-0.568157,0.604196,0.549916,1.589923,4.650111,1.589923,4.596803,13.444450,4.650111,13.444450,39.321508,-0.000000,0.000000,44.468228,-0.067190,-0.194259,-0.568157,0.604196,0.431208,1.246713,3.646309,1.246713,3.604508,10.542246,3.646309,10.542246,30.833320,-0.000000,-0.000000,34.869036,0.014294,0.092198,0.049855,0.009729,0.079557,0.037327,0.004565,0.012641,0.012528,0.007682,0.308214,-0.043357,0.311344,0.042072,1.688033,-0.237457,1.688033,67.727590,-9.527282,-0.237457,-9.527282,1.340209,-0.000000,-0.000000,69.109871,0.007682,0.308214,-0.043357,0.311344,0.030200,1.211695,-0.170450,1.211695,48.615891,-6.838828,-0.170450,-6.838828,0.962022,-0.000000,-0.000000,49.608114,0.045607,0.099872,0.087601,0.023663,0.069007,0.044894,0.021943,0.030865,0.042707,-0.190137,0.063143,-0.354212,0.406946,11.773911,-3.910001,21.934002,-3.910001,1.298473,-7.284068,21.934002,-7.284068,40.861564,-0.000000,0.000000,53.933949,-0.190137,0.063143,-0.354212,0.406946,8.422336,-2.796976,15.690243,-2.796976,0.928848,-5.210577,15.690243,-5.210577,29.229864,-0.000000,0.000000,38.581048
20.2078,gentle,10.0,1,-0.047553,0.099709,2.448233,-0.161068,0.331340,0.107379,-0.001534,1.879126,0.670350,1.761010,0.937262,2.291767,1.857651,1.968097,0.474000,0.175442,0.250217,0.045601,-0.467542,-0.266007,-0.063761,0.288873,0.912055,-0.412182,0.171504,-0.176504,-0.185673,-0.182623,0.128912,0.333576,-0.058905,0.035764,0.828225,-0.054599,0.183466,0.054618,0.000051,0.000000,-0.000051,-0.000077,0.838090,0.413796,0.413796,0.785410,0.576422,0.576422,1.022128,1.142467,1.142467,0.877771,0.291513,0.291513,-0.084531,0.086854,0.014784,-0.038913,0.096646,0.025029,-0.045618,-0.009792,-0.010245,0.214650,0.127078,0.063386,0.257374,94.163505,55.747256,27.806608,55.747256,33.003833,16.462239,27.806608,16.462239,8.211328,0.000000,0.000000,135.378666,0.214650,0.127078,0.063386,0.257374,64.002487,37.891145,18.900019,37.891145,22.432549,11.189306,18.900019,11.189306,5.581201,-0.000000,0.000000,92.016237,-0.014563,0.119857,0.103389,-0.013612,0.080825,0.041435,-0.000950,0.039033,0.061955,0.016693,-0.013218,-0.493621,0.494080,0.044304,-0.035082,-1.310082,-0.035082,0.027779,1.037383,-1.310082,1.037383,38.739695,0.000000,0.000000,38.811778,0.016693,-0.013218,-0.493621,0.494080,0.033000,-0.026131,-0.975835,-0.026131,0.020692,0.772711,-0.975835,0.772711,28.855870,0.000000,0.000000,28.909562,0.007692,0.122444,0.095943,-0.000591,0.084045,0.038239,0.008283,0.038399,0.057705,-0.081808,-0.188230,-0.591853,0.626429,0.756390,1.740356,5.472198,1.740356,4.004337,12.590826,5.472198,12.590826,39.589305,-0.000000,0.000000,44.350032,-0.081808,-0.188230,-0.591853,0.626429,0.597082,1.373810,4.319667,1.373810,3.160960,9.938999,4.319667,9.938999,31.251170,-0.000000,0.000000,35.009212,0.016050,0.092230,0.050237,0.009729,0.079557,0.037327,0.006321,0.012673,0.012911,0.008293,0.314150,-0.038455,0.316603,0.047440,1.797110,-0.219981,1.797110,68.077653,-8.333276,-0.219981,-8.333276,1.020063,0.000000,0.000000,69.145156,0.008293,0.314150,-0.038455,0.316603,0.033968,1.286753,-0.157509,1.286753,48.744443,-5.966729,-0.157509,-5.966729,0.730378,-0.000000,0.000000,49.508788,0.048249,0.099229,0.087275,0.023663,0.069007,0.044894,0.024586,0.030221,0.042381,-0.215391,0.073230,-0.380293,0.443146,12.700710,-4.318089,22.424351,-4.318089,1.468099,-7.624011,22.424351,-7.624011,39.592393,-0.000000,-0.000000,53.761202,-0.215391,0.073230,-0.380293,0.443146,9.162315,-3.115077,16.176967,-3.115077,1.059089,-5.499975,16.176967,-5.499975,28.562024,-0.000000,0.000000,38.783429
20.2593,gentle,10.0,1,-0.046019,0.122718,2.446699,-0.176408,0.300660,0.075165,0.006136,1.935884,0.653476,1.748738,0.932660,2.281029,1.857651,1.952758,0.458660,0.086637,0.495198,-0.021618,-0.352441,-0.530502,-0.453159,0.204702,1.392295,-0.360481,-0.162468,-0.130978,-0.194763,-0.046332,-0.187182,-0.172627,-0.067495,0.052594,0.827706,-0.059799,0.166479,0.038232,-0.000205,-0.000000,0.000205,0.000307,0.863404,0.403380,0.403380,0.779937,0.573592,0.573592,1.017339,1.142467,1.142467,0.870930,0.282079,0.282079,-0.084165,0.086335,0.016283,-0.038913,0.096646,0.025029,-0.045253,-0.010311,-0.008746,0.129070,0.081858,0.036681,0.157179,92.748033,58.822389,26.358522,58.822389,37.306165,16.717025,26.358522,16.717025,7.490959,-0.000000,0.000000,137.545157,0.129070,0.081858,0.036681,0.157179,61.848329,39.225269,17.576982,39.225269,24.877336,11.147623,17.576982,11.147623,4.995289,-0.000000,0.000000,91.720955,-0.012103,0.119199,0.103149,-0.013612,0.080825,0.041435,0.001509,0.038374,0.061715,0.008980,-0.012158,-0.536486,0.536699,0.010819,-0.014650,-0.646405,-0.014650,0.019836,0.875245,-0.646405,0.875245,38.619592,-0.000000,0.000000,38.650247,0.008980,-0.012158,-0.536486,0.536699,0.008124,-0.011000,-0.485374,-0.011000,0.014894,0.657206,-0.485374,0.657206,28.998769,-0.000000,0.000000,29.021788,0.009883,0.121329,0.097417,-0.000591,0.084045,0.038239,0.010473,0.037284,0.059179,-0.098622,-0.189791,-0.638903,0.673754,0.950137,1.828469,6.155256,1.828469,3.518756,11.845340,6.155256,11.845340,39.875479,-0.000000,0.000000,44.344372,-0.098622,-0.189791,-0.638903,0.673754,0.758834,1.460321,4.915943,1.460321,2.810282,9.460372,4.915943,9.460372,31.846861,-0.000000,0.000000,35.415976,0.017489,0.091691,0.050927,0.009729,0.079557,0.037327,0.007760,0.012135,0.013601,0.009374,0.356634,-0.039072,0.358890,0.047218,1.796393,-0.196809,1.796393,68.343495,-7.487571,-0.196809,-7.487571,0.820323,-0.000000,0.000000,69.211036,0.009374,0.356634,-0.039072,0.358890,0.033632,1.279521,-0.140182,1.279521,48.679195,-5.333191,-0.140182,-5.333191,0.584293,-0.000000,0.000000,49.297121,0.050752,0.098028,0.087959,0.023663,0.069007,0.044894,0.027089,0.029020,0.043065,-0.249256,0.098583,-0.420100,0.498328,13.232466,-5.233567,22.302214,-5.233567,2.069926,-8.820739,22.302214,-8.820739,37.588515,-0.000000,0.000000,52.890907,-0.249256,0.098583,-0.420100,0.498328,9.609252,-3.800551,16.195590,-3.800551,1.503154,-6.405511,16.195590,-6.405511,27.296311,-0.000000,0.000000,38.408717
20.3108,gentle,10.0,1,-0.047553,0.121184,2.474311,-0.187146,0.268447,0.042951,0.006136,1.928214,0.645806,1.733398,0.929592,2.270292,1.856117,1.931282,0.440252,0.016857,0.124138,0.277868,-0.239626,-0.600497,-0.621404,0.072196,0.273213,-0.205204,-0.250968,-0.064580,-0.194821,-0.007727,-0.346644,-0.308530,-0.067495,0.050490,0.837047,-0.063439,0.148642,0.021847,-0.000205,-0.000000,0.000205,0.000307,0.859983,0.398646,0.398646,0.773096,0.571705,0.571705,1.012550,1.141523,1.141523,0.861352,0.270758,0.270758,-0.084041,0.086670,0.015653,-0.038913,0.096646,0.025029,-0.045129,-0.009975,-0.009377,0.142073,0.095338,0.040888,0.175914,91.930343,61.689987,26.457416,61.689987,41.397153,17.754286,26.457416,17.754286,7.614405,0.000000,0.000000,140.941901,0.142073,0.095338,0.040888,0.175914,61.153040,41.036834,17.599754,41.036834,27.537825,11.810340,17.599754,11.810340,5.065183,-0.000000,-0.000000,93.756048,-0.012452,0.119137,0.103715,-0.013612,0.080825,0.041435,0.001160,0.038312,0.062280,0.010891,-0.005336,-0.539272,0.539409,0.015677,-0.007682,-0.776286,-0.007682,0.003764,0.380362,-0.776286,0.380362,38.439061,-0.000000,0.000000,38.458502,0.010891,-0.005336,-0.539272,0.539409,0.011733,-0.005749,-0.580970,-0.005749,0.002817,0.284662,-0.580970,0.284662,28.767641,-0.000000,0.000000,28.782190,0.009675,0.121249,0.098151,-0.000591,0.084045,0.038239,0.010266,0.037204,0.059912,-0.097733,-0.184097,-0.645179,0.678012,0.924288,1.741063,6.101649,1.741063,3.279607,11.493561,6.101649,11.493561,40.279807,-0.000000,0.000000,44.483701,-0.097733,-0.184097,-0.645179,0.678012,0.736046,1.386475,4.858977,1.386475,2.611677,9.152762,4.858977,9.152762,32.076350,-0.000000,0.000000,35.424072,0.017416,0.091885,0.051240,0.009729,0.079557,0.037327,0.007687,0.012329,0.013914,0.010486,0.366851,-0.037818,0.368944,0.056219,1.966801,-0.202752,1.966801,68.807862,-7.093223,-0.202752,-7.093223,0.731222,-0.000000,0.000000,69.595303,0.010486,0.366851,-0.037818,0.368944,0.039897,1.395787,-0.143888,1.395787,48.831108,-5.033872,-0.143888,-5.033872,0.518929,-0.000000,0.000000,49.389934,0.051171,0.097744,0.089033,0.023663,0.069007,0.044894,0.027507,0.028737,0.044139,-0.247406,0.113981,-0.416268,0.497474,12.834435,-5.912906,21.594328,-5.912906,2.724114,-9.948645,21.594328,-9.948645,36.333116,-0.000000,-0.000000,51.891664,-0.247406,0.113981,-0.416268,0.497474,9.274724,-4.272925,15.605005,-4.272925,1.968564,-7.189326,15.605005,-7.189326,26.255897,-0.000000,-0.000000,37.499185
20.3623,gentle,10.0,1,-0.035282,0.121184,2.508059,-0.193282,0.237767,0.015340,0.006136,1.914408,0.645806,1.716525,0.929592,2.258020,1.929748,1.906738,0.423379,0.093685,0.020703,0.721102,-0.133307,-0.601006,-0.554408,0.032022,-0.166400,-0.056998,-0.292289,-0.014353,-0.212324,0.671111,-0.452147,-0.317063,-0.062586,0.058905,0.848464,-0.065519,0.131654,0.007803,-0.000205,-0.000000,0.000205,0.000307,0.853826,0.398646,0.398646,0.765570,0.571705,0.571705,1.007077,1.186807,1.186807,0.850405,0.260381,0.260381,-0.083325,0.087300,0.015590,-0.038913,0.096646,0.025029,-0.044413,-0.009345,-0.009439,0.100482,0.070378,0.027705,0.125767,92.015132,64.448348,25.370954,64.448348,45.140287,17.770078,25.370954,17.770078,6.995429,0.000000,0.000000,144.150849,0.100482,0.070378,0.027705,0.125767,60.889465,42.647609,16.788802,42.647609,29.870825,11.759050,16.788802,11.759050,4.629107,-0.000000,0.000000,95.389397,-0.011444,0.119666,0.103729,-0.013612,0.080825,0.041435,0.002168,0.038842,0.062294,0.006647,-0.004651,-0.535100,0.535162,0.005915,-0.004139,-0.476203,-0.004139,0.002897,0.333245,-0.476203,0.333245,38.337825,-0.000000,0.000000,38.346637,0.006647,-0.004651,-0.535100,0.535162,0.004423,-0.003095,-0.356085,-0.003095,0.002166,0.249187,-0.356085,0.249187,28.667463,-0.000000,0.000000,28.674052,0.010756,0.121755,0.098106,-0.000591,0.084045,0.038239,0.011346,0.037710,0.059867,-0.102503,-0.181512,-0.641740,0.674747,1.027027,1.818659,6.429917,1.818659,3.220482,11.386098,6.429917,11.386098,40.255844,-0.000000,0.000000,44.503353,-0.102503,-0.181512,-0.641740,0.674747,0.816796,1.446383,5.113723,1.446383,2.561255,9.055382,5.113723,9.055382,32.015536,-0.000000,0.000000,35.393587,0.017893,0.089861,0.050313,0.009729,0.079557,0.037327,0.008164,0.010304,0.012986,0.000092,0.368174,-0.070232,0.374813,0.000004,0.016711,-0.003188,0.016711,66.666720,-12.717121,-0.003188,-12.717121,2.425875,-0.000000,-0.000000,69.092600,0.000092,0.368174,-0.070232,0.374813,0.000003,0.011862,-0.002263,0.011862,47.320583,-9.026716,-0.002263,-9.026716,1.721906,-0.000000,0.000000,49.042493,0.052819,0.098006,0.089092,0.023663,0.069007,0.044894,0.029156,0.028999,0.044198,-0.247423,0.125742,-0.406436,0.492158,12.809364,-6.509808,21.041650,-6.509808,3.308330,-10.693513,21.041650,-10.693513,34.564637,-0.000000,0.000000,50.682331,-0.247423,0.125742,-0.406436,0.492158,9.252919,-4.702398,15.199558,-4.702398,2.389791,-7.724521,15.199558,-7.724521,24.967966,-0.000000,0.000000,36.610677
