Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0009,descent,0.7778,0.0557,71.4551,25.9277,0.0000,5.4960,0.229895,0.025079,0.084996,0.000004,35.56,5
0.0018,descent,0.7778,0.0557,71.5430,26.1914,1.3740,10.9920,0.134985,0.024366,0.084996,0.000004,35.56,5
0.0028,descent,0.7778,0.0557,71.7188,26.3672,2.7480,15.1140,0.044511,0.023779,0.085004,-0.000004,35.56,5
0.0039,descent,0.7778,0.0557,71.7188,26.4551,4.1220,17.8620,0.029413,0.023480,0.085004,-0.000004,35.56,5
0.0050,descent,0.7778,0.0557,71.8066,26.6309,5.4960,20.6100,0.028460,0.023045,0.084991,0.000009,35.56,5
0.0060,descent,0.7778,0.0557,71.8945,26.7187,6.8700,23.3580,0.028186,0.022692,0.084991,0.000009,35.56,5
0.0071,descent,0.7778,0.0557,71.9824,26.8066,8.2440,26.1060,0.027921,0.022340,0.084996,0.000004,35.56,5
0.0082,descent,0.7778,0.0557,72.0703,26.8945,9.6180,28.8540,0.027658,0.021991,0.084996,0.000004,35.56,5
0.0093,descent,0.7778,0.0557,72.1582,27.0703,12.3660,31.6020,0.027275,0.021525,0.084981,0.000019,35.56,5
0.0106,descent,0.7778,0.0557,72.3340,27.2461,16.4880,38.4720,0.026649,0.020709,0.084982,0.000018,35.56,5
0.0118,descent,0.7778,0.0557,72.5098,27.3340,17.8620,41.2200,0.026336,0.020314,0.084982,0.000018,35.56,5
0.0126,descent,0.7778,0.0557,72.5977,27.4219,20.6100,43.9680,0.026014,0.019934,0.085003,-0.000003,35.56,5
0.0139,descent,0.7778,0.0557,72.6855,27.5977,23.3580,46.7160,0.025645,0.019484,0.085003,-0.000003,35.56,5
0.0151,descent,0.7778,0.0557,72.7734,27.6855,26.1060,50.8380,0.025288,0.019024,0.084990,0.000010,35.56,5
0.0161,descent,0.7778,0.0557,72.9492,27.7734,28.8540,53.5860,0.024918,0.018600,0.084990,0.000010,35.56,5
0.0171,descent,0.7778,0.0557,73.0371,27.8613,32.9760,56.3340,0.024539,0.018191,0.084996,0.000004,35.56,5
0.0182,descent,0.7778,0.0557,73.1250,27.9492,35.7240,60.4560,0.024189,0.017739,0.084996,0.000004,35.56,5
0.0194,descent,0.7778,0.0557,73.2129,28.0371,38.4720,63.2040,0.023880,0.017374,0.084994,0.000006,35.56,5
0.0206,descent,0.7778,0.0557,73.4766,28.2129,45.3420,68.7000,0.023150,0.016562,0.084994,0.000006,35.56,5
0.0216,descent,0.7778,0.0557,73.5645,28.2129,48.0900,71.4480,0.022891,0.016269,0.084994,0.000006,35.56,5
0.0227,descent,0.7778,0.0557,73.6523,28.3008,50.8380,74.1960,0.022589,0.015912,0.084997,0.000003,35.56,5
0.0238,descent,0.7778,0.0557,73.7402,28.3887,54.9600,75.5700,0.022262,0.015602,0.084997,0.000003,35.56,5
0.0250,descent,0.7778,0.0557,73.8281,28.3887,57.7080,78.3180,0.022006,0.015313,0.084994,0.000006,35.56,5
0.0260,descent,0.7778,0.0557,73.9160,28.4766,60.4560,79.6920,0.021746,0.015043,0.084994,0.000006,35.56,5
0.0271,descent,0.7778,0.0557,73.9160,28.4766,60.4560,79.6920,0.021746,0.015043,0.084973,0.000027,35.56,5
0.0282,descent,0.7778,0.0557,74.0039,28.4766,63.2040,81.0660,0.021530,0.014839,0.084985,0.000015,35.56,5
0.0293,descent,0.7778,0.0557,74.1797,28.6523,68.7000,82.4400,0.021053,0.014389,0.084985,0.000015,35.56,5
0.0306,descent,0.7849,0.0564,74.3555,28.6523,71.4480,83.8140,0.020790,0.014141,0.084983,0.000017,35.56,5
0.0315,descent,0.7849,0.0564,74.5312,28.7402,76.9440,83.8140,0.020397,0.013842,0.084983,0.000017,35.56,5
0.0353,descent,0.7849,0.0564,74.5312,28.7402,76.9440,83.8140,0.020397,0.013842,0.084978,0.000022,35.56,5
0.0362,descent,0.7849,0.0564,74.5312,28.7402,79.6920,83.8140,0.020269,0.013768,0.084971,0.000029,35.56,5
0.0373,descent,0.7849,0.0564,74.7949,28.8281,85.1880,81.0660,0.019905,0.013591,0.084971,0.000029,35.56,5
0.0383,descent,0.7849,0.0564,74.7949,28.8281,85.1880,76.9440,0.020014,0.013835,0.084956,0.000044,35.56,5
0.0395,descent,0.7849,0.0564,74.8828,28.8281,86.5620,75.5700,0.019939,0.013835,0.084956,0.000044,35.56,5
0.0405,descent,0.7849,0.0564,74.9707,28.8281,86.5620,70.0740,0.020036,0.014116,0.084970,0.000030,35.56,5
0.0416,descent,0.7849,0.0564,74.9707,28.8281,86.5620,70.0740,0.020036,0.014116,0.084970,0.000030,35.56,5
0.0427,descent,0.7849,0.0564,74.9707,28.7402,85.1880,64.5780,0.020285,0.014538,0.084960,0.000040,35.56,5
0.0438,descent,0.7849,0.0564,74.9707,28.7402,83.8140,61.8300,0.020421,0.014738,0.084960,0.000040,35.56,5
0.0448,descent,0.7849,0.0564,74.9707,28.7402,83.8140,61.8300,0.020421,0.014738,0.084963,0.000037,35.56,5
0.0460,descent,0.7849,0.0564,75.0586,28.7402,82.4400,59.0820,0.020509,0.014891,0.084963,0.000037,35.56,5
0.0472,descent,0.7849,0.0564,75.0586,28.7402,78.3180,52.2120,0.020880,0.015407,0.084958,0.000042,35.56,5
0.0498,descent,0.7849,0.0564,75.0586,28.7402,76.9440,49.4640,0.021016,0.015606,0.084953,0.000047,35.56,5
0.0505,descent,0.7849,0.0564,75.0586,28.7402,74.1960,46.7160,0.021215,0.015841,0.084956,0.000044,35.56,5
0.0516,descent,0.7849,0.0564,75.0586,28.6523,70.0740,39.8460,0.021631,0.016422,0.084956,0.000044,35.56,5
0.0527,descent,0.7849,0.0564,75.0586,28.6523,64.5780,32.9760,0.022067,0.016976,0.084951,0.000049,35.56,5
0.0538,descent,0.7849,0.0564,74.9707,28.5645,60.4560,30.2280,0.022428,0.017364,0.084951,0.000049,35.56,5
0.0549,descent,0.7849,0.0564,74.9707,28.5645,57.7080,27.4800,0.022628,0.017601,0.084957,0.000043,35.56,5
0.0560,descent,0.7849,0.0564,74.9707,28.5645,54.9600,23.3580,0.022865,0.017919,0.084957,0.000043,35.56,5
0.0572,descent,0.7849,0.0564,74.9707,28.5645,50.8380,20.6100,0.023129,0.018192,0.084952,0.000048,35.56,5
0.0582,descent,0.7849,0.0564,74.9707,28.4766,48.0900,17.8620,0.023378,0.018499,0.084952,0.000048,35.56,5
0.0593,descent,0.7849,0.0564,74.9707,28.4766,45.3420,15.1140,0.023578,0.018736,0.084952,0.000048,35.56,5
0.0605,descent,0.7849,0.0564,74.8828,28.3887,38.4720,9.6180,0.024147,0.019370,0.084948,0.000052,35.56,5
0.0615,descent,0.7849,0.0564,74.8828,28.3887,35.7240,6.8700,0.024349,0.019609,0.084948,0.000052,35.56,5
0.0626,descent,0.7849,0.0564,74.8828,28.3887,32.9760,5.4960,0.024514,0.019772,0.084948,0.000052,35.56,5
0.0638,descent,0.7849,0.0564,74.7949,28.3887,28.8540,2.7480,0.024834,0.035616,0.084948,0.000052,35.56,5
0.0650,descent,0.7849,0.0564,74.7949,28.3887,26.1060,1.3740,0.024999,0.125814,0.084947,0.000053,35.56,5
0.0660,descent,0.7849,0.0564,74.7949,28.3008,23.3580,-1.3740,0.025252,0.126127,0.084947,0.000053,35.56,5
0.0671,descent,0.7849,0.0564,74.7070,28.3008,20.6100,-2.7480,0.025473,0.036294,0.084930,0.000070,35.56,5
0.0682,descent,0.7849,0.0564,74.7070,28.2129,16.4880,-5.4960,0.025793,0.021130,0.084930,0.000070,35.56,5
