Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.8985,-0.9819,118.6523,29.2676,19.2360,67.3260,0.046084,0.017344,0.085001,-0.000001,171.36,5
0.0019,descent,1.8985,-0.9819,118.6523,29.3555,17.8620,70.0740,0.045996,0.017048,0.085001,-0.000001,171.36,5
0.0030,descent,1.8985,-0.9819,118.6523,29.4434,15.1140,72.8220,0.045939,0.016760,0.085005,-0.000005,171.36,5
0.0041,descent,1.8985,-0.9819,118.6523,29.5312,13.7400,75.5700,0.045852,0.016464,0.085005,-0.000005,171.36,5
0.0052,descent,1.8985,-0.9819,118.5645,29.6191,10.9920,78.3180,0.045927,0.016283,0.084999,0.000001,171.36,5
0.0063,descent,1.8985,-0.9819,118.5645,29.6191,9.6180,79.6920,0.045951,0.016233,0.084984,0.000016,171.36,5
0.0074,descent,1.8985,-0.9819,118.5645,29.7070,5.4960,82.4400,0.045933,0.015951,0.084984,0.000016,171.36,5
0.0085,descent,1.8985,-0.9819,118.5645,29.7949,4.1220,83.8140,0.046482,0.015713,0.085014,-0.000014,171.36,5
0.0096,descent,1.8985,-0.9819,118.4766,29.8828,1.3740,85.1880,0.151495,0.015589,0.085014,-0.000014,171.36,5
0.0107,descent,1.8985,-0.9819,118.4766,29.8828,0.0000,85.1880,0.245959,0.015595,0.085007,-0.000007,171.36,5
0.0118,descent,1.8985,-0.9819,118.4766,29.9707,-1.3740,86.5620,0.151446,0.015357,0.085007,-0.000007,171.36,5
0.0135,descent,1.8985,-0.9819,118.4766,29.9707,-2.7480,86.5620,0.061435,0.015364,0.084990,0.000010,171.36,5
0.0141,descent,1.8985,-0.9819,118.4766,29.9707,-4.1220,85.1880,0.046584,0.015427,0.084993,0.000007,171.36,5
0.0152,descent,1.8985,-0.9819,118.4766,29.9707,-4.1220,85.1880,0.046584,0.015427,0.084993,0.000007,171.36,5
0.0163,descent,1.8985,-0.9819,118.3887,29.9707,-6.8700,85.1880,0.046141,0.015547,0.084983,0.000017,171.36,5
0.0175,descent,1.8985,-0.9819,118.3887,30.0586,-8.2440,81.0660,0.046087,0.015537,0.084983,0.000017,171.36,5
0.0185,descent,1.8985,-0.9819,118.3887,30.0586,-9.6180,79.6920,0.046125,0.015601,0.084998,0.000002,171.36,5
0.0196,descent,1.8985,-0.9819,118.3887,30.0586,-9.6180,76.9440,0.046138,0.015715,0.084998,0.000002,171.36,5
0.0207,descent,1.8949,-0.9762,118.3887,30.0586,-9.6180,74.1960,0.046151,0.015829,0.084998,0.000002,171.36,5
0.0218,descent,1.8949,-0.9762,118.3887,30.0586,-10.9920,72.8220,0.046188,0.015892,0.084998,0.000002,171.36,5
0.0230,descent,1.8949,-0.9762,118.3887,30.0586,-10.9920,70.0740,0.046201,0.016006,0.084992,0.000008,171.36,5
0.0241,descent,1.8949,-0.9762,118.3887,30.0586,-10.9920,67.3260,0.046214,0.016120,0.084992,0.000008,171.36,5
0.0252,descent,1.8949,-0.9762,118.3887,30.0586,-10.9920,64.5780,0.046227,0.016234,0.085003,-0.000003,171.36,5
0.0262,descent,1.8949,-0.9762,118.3887,30.0586,-10.9920,60.4560,0.046247,0.016405,0.084980,0.000020,171.36,5
0.0274,descent,1.8949,-0.9762,118.3887,29.9707,-10.9920,54.9600,0.046379,0.016823,0.084980,0.000020,171.36,5
0.0285,descent,1.8949,-0.9762,118.3887,29.9707,-10.9920,50.8380,0.046398,0.016994,0.084982,0.000018,171.36,5
0.0296,descent,1.8949,-0.9762,118.3887,29.9707,-10.9920,48.0900,0.046412,0.017108,0.084982,0.000018,171.36,5
0.0308,descent,1.8949,-0.9762,118.3887,29.9707,-10.9920,43.9680,0.046431,0.017279,0.084974,0.000026,171.36,5
0.0319,descent,1.8949,-0.9762,118.3887,29.8828,-9.6180,41.2200,0.046520,0.017577,0.084974,0.000026,171.36,5
0.0330,descent,1.8949,-0.9762,118.3887,29.8828,-9.6180,38.4720,0.046534,0.017691,0.084979,0.000021,171.36,5
0.0341,descent,1.8949,-0.9762,118.3887,29.8828,-9.6180,35.7240,0.046547,0.017805,0.084979,0.000021,171.36,5
0.0352,descent,1.8949,-0.9762,118.3887,29.8828,-9.6180,31.6020,0.046567,0.017976,0.084979,0.000021,171.36,5
