Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.6202,-0.7713,110.7422,26.1035,-6.8700,-5.4960,0.047297,0.029028,0.085010,-0.000010,127.22,4
0.0015,descent,1.6202,-0.7713,110.7422,26.1035,-6.8700,-4.1220,0.047283,0.029594,0.085010,-0.000010,127.22,4
0.0025,descent,1.6202,-0.7713,110.7422,26.1035,-6.8700,-4.1220,0.047283,0.029594,0.084989,0.000011,127.22,4
0.0037,descent,1.6202,-0.7713,110.7422,26.1035,-6.8700,-4.1220,0.047283,0.029594,0.084989,0.000011,127.22,4
0.0048,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-2.7480,0.047394,0.044528,0.085017,-0.000017,127.22,4
0.0059,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-2.7480,0.047394,0.044528,0.085017,-0.000017,127.22,4
0.0070,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-2.7480,0.047394,0.044528,0.085001,-0.000001,127.22,4
0.0083,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-2.7480,0.047394,0.044528,0.084986,0.000014,127.22,4
0.0093,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-2.7480,0.047394,0.044528,0.084986,0.000014,127.22,4
0.0104,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-1.3740,0.047379,0.134507,0.084998,0.000002,127.22,4
0.0117,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-1.3740,0.047379,0.134507,0.084998,0.000002,127.22,4
0.0127,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-1.3740,0.047379,0.134507,0.084990,0.000010,127.22,4
0.0137,descent,1.6202,-0.7713,110.6543,26.1035,-6.8700,-1.3740,0.047379,0.134507,0.084990,0.000010,127.22,4
0.0150,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084993,0.000007,127.22,4
0.0160,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084993,0.000007,127.22,4
0.0171,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084996,0.000004,127.22,4
0.0185,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084996,0.000004,127.22,4
0.0194,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084999,0.000001,127.22,4
0.0203,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.085004,-0.000004,127.22,4
0.0214,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.085004,-0.000004,127.22,4
0.0225,descent,1.6202,-0.7713,110.6543,26.1035,-5.4960,0.0000,0.047334,0.228863,0.084975,0.000025,127.22,4
0.0239,descent,1.6202,-0.7713,110.6543,26.1035,-4.1220,0.0000,0.047924,0.228849,0.084975,0.000025,127.22,4
0.0248,descent,1.6202,-0.7713,110.6543,26.1035,-4.1220,0.0000,0.047924,0.228849,0.084974,0.000026,127.22,4
0.0260,descent,1.6202,-0.7713,110.6543,26.1914,-4.1220,1.3740,0.047802,0.134180,0.084974,0.000026,127.22,4
0.0271,descent,1.6202,-0.7713,110.6543,26.2793,-4.1220,1.3740,0.047694,0.134008,0.085002,-0.000002,127.22,4
0.0282,descent,1.6202,-0.7713,110.6543,26.2793,-2.7480,2.7480,0.062530,0.043889,0.084965,0.000035,127.22,4
0.0293,descent,1.6202,-0.7713,110.6543,26.3672,-2.7480,4.1220,0.062408,0.028766,0.084965,0.000035,127.22,4
