Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,0.1426,-0.0212,30.0586,25.9277,-6.8700,-15.1140,0.002636,0.004999,0.084978,0.000022,5.00,4
0.0019,descent,0.1426,-0.0212,30.0586,25.8398,-6.8700,-16.4880,0.002725,0.005138,0.084978,0.000022,5.00,4
0.0030,descent,0.1426,-0.0212,30.1465,25.8398,-6.8700,-16.4880,0.002714,0.005127,0.085002,-0.000002,5.00,4
0.0041,descent,0.1426,-0.0212,30.1465,25.8398,-6.8700,-16.4880,0.002714,0.005127,0.085002,-0.000002,5.00,4
0.0052,descent,0.1426,-0.0212,30.1465,25.8398,-5.4960,-16.4880,0.002622,0.005049,0.084990,0.000010,5.00,4
0.0063,descent,0.1426,-0.0212,30.1465,25.8398,-5.4960,-16.4880,0.002622,0.005049,0.084990,0.000010,5.00,4
0.0074,descent,0.1426,-0.0212,30.1465,25.7520,-4.1220,-16.4880,0.003162,0.004986,0.084990,0.000010,5.00,4
0.0085,descent,0.1426,-0.0212,30.1465,25.7520,-4.1220,-16.4880,0.003162,0.004986,0.084980,0.000020,5.00,4
0.0096,descent,0.1426,-0.0212,30.1465,25.7520,-4.1220,-16.4880,0.003162,0.004986,0.084980,0.000020,5.00,4
0.0107,descent,0.1426,-0.0212,30.1465,25.6641,-4.1220,-16.4880,0.003174,0.005001,0.084988,0.000012,5.00,4
0.0118,descent,0.1426,-0.0212,30.1465,25.6641,-2.7480,-17.8620,0.018040,0.005048,0.084988,0.000012,5.00,4
0.0130,descent,0.1426,-0.0212,30.1465,25.6641,-2.7480,-17.8620,0.018040,0.005048,0.084979,0.000021,5.00,4
0.0141,descent,0.1426,-0.0212,30.1465,25.6641,-2.7480,-17.8620,0.018040,0.005048,0.084979,0.000021,5.00,4
0.0152,descent,0.1426,-0.0212,30.1465,25.5762,-1.3740,-17.8620,0.107994,0.004984,0.084988,0.000012,5.00,4
0.0163,descent,0.1426,-0.0212,30.1465,25.5762,-1.3740,-17.8620,0.107994,0.004984,0.085003,-0.000003,5.00,4
0.0174,descent,0.1426,-0.0212,30.1465,25.5762,-1.3740,-17.8620,0.107994,0.004984,0.085003,-0.000003,5.00,4
0.0185,descent,0.1426,-0.0212,30.1465,25.4883,-1.3740,-17.8620,0.108005,0.004999,0.084970,0.000030,5.00,4
0.0196,descent,0.1426,-0.0212,30.1465,25.4883,0.0000,-19.2360,0.202417,0.005046,0.084970,0.000030,5.00,4
0.0207,descent,0.1426,-0.0212,30.1465,25.4883,0.0000,-19.2360,0.202417,0.005046,0.084992,0.000008,5.00,4
0.0218,descent,0.1426,-0.0212,30.1465,25.4004,1.3740,-19.2360,0.107895,0.004982,0.084992,0.000008,5.00,4
0.0230,descent,0.1426,-0.0212,30.1465,25.4004,1.3740,-19.2360,0.107895,0.004982,0.084983,0.000017,5.00,4
0.0241,descent,0.1426,-0.0212,30.1465,25.4004,1.3740,-19.2360,0.107895,0.004982,0.084983,0.000017,5.00,4
0.0252,descent,0.1426,-0.0212,30.1465,25.4004,1.3740,-19.2360,0.107895,0.004982,0.084984,0.000016,5.00,4
0.0263,descent,0.1426,-0.0212,30.1465,25.4004,1.3740,-19.2360,0.107895,0.004982,0.084984,0.000016,5.00,4
0.0274,descent,0.1426,-0.0212,30.0586,25.3125,1.3740,-19.2360,0.107917,0.005007,0.084984,0.000016,5.00,4
0.0285,descent,0.1426,-0.0212,30.1465,25.3125,2.7480,-19.2360,0.017764,0.004918,0.084984,0.000016,5.00,4
0.0296,descent,0.1426,-0.0212,30.1465,25.3125,2.7480,-19.2360,0.017764,0.004918,0.084984,0.000016,5.00,4
0.0307,descent,0.1426,-0.0212,30.1465,25.2246,2.7480,-19.2360,0.017776,0.004932,0.084979,0.000021,5.00,4
0.0318,descent,0.1426,-0.0212,30.1465,25.2246,2.7480,-20.6100,0.017854,0.005058,0.084979,0.000021,5.00,4
0.0330,descent,0.1426,-0.0212,30.1465,25.2246,2.7480,-20.6100,0.017854,0.005058,0.084978,0.000022,5.00,4
0.0341,descent,0.1426,-0.0212,30.2344,25.1367,2.7480,-20.6100,0.017855,0.005061,0.084978,0.000022,5.00,4
0.0352,descent,0.1426,-0.0212,30.2344,25.1367,2.7480,-20.6100,0.017855,0.005061,0.084972,0.000028,5.00,4
0.0363,descent,0.1426,-0.0212,30.3223,25.0488,4.1220,-20.6100,0.002868,0.004986,0.084986,0.000014,5.00,4
0.0374,descent,0.1426,-0.0212,30.3223,25.0488,4.1220,-21.9840,0.002946,0.005112,0.084986,0.000014,5.00,4
0.0385,descent,0.1426,-0.0212,30.4102,25.0488,4.1220,-21.9840,0.002935,0.005101,0.084987,0.000013,5.00,4
0.0396,descent,0.1426,-0.0212,30.4102,25.0488,5.4960,-21.9840,0.002206,0.005022,0.084987,0.000013,5.00,4
0.0407,descent,0.1426,-0.0212,30.4102,24.9609,5.4960,-21.9840,0.002218,0.005036,0.084968,0.000032,5.00,4
0.0418,descent,0.1426,-0.0212,30.4980,24.8730,6.8700,-21.9840,0.002111,0.004961,0.084968,0.000032,5.00,4
0.0430,descent,0.1426,-0.0212,30.5859,24.8730,8.2440,-23.3580,0.002078,0.004997,0.084981,0.000019,5.00,4
0.0441,descent,0.1426,-0.0212,30.5859,24.8730,9.6180,-23.3580,0.001978,0.004919,0.084981,0.000019,5.00,4
0.0452,descent,0.1426,-0.0212,30.6738,24.8730,10.9920,-23.3580,0.001867,0.004829,0.084975,0.000025,5.00,4
0.0463,descent,0.1426,-0.0212,30.6738,24.7852,10.9920,-23.3580,0.001878,0.004843,0.084962,0.000038,5.00,4
0.0474,descent,0.1426,-0.0212,30.7617,24.7852,12.3660,-23.3580,0.001767,0.004753,0.084962,0.000038,5.00,4
0.0485,descent,0.1426,-0.0212,30.7617,24.7852,13.7400,-23.3580,0.001667,0.004675,0.084965,0.000035,5.00,4
0.0496,descent,0.1426,-0.0212,30.7617,24.6973,15.1140,-24.7320,0.001656,0.004736,0.084965,0.000035,5.00,4
0.0507,descent,0.1426,-0.0212,30.7617,24.6973,15.1140,-24.7320,0.001656,0.004736,0.084965,0.000035,5.00,4
0.0518,descent,0.1426,-0.0212,30.8496,24.6973,17.8620,-24.7320,0.001444,0.004568,0.084965,0.000035,5.00,4
0.0530,descent,0.1426,-0.0212,30.8496,24.6094,17.8620,-24.7320,0.001456,0.004581,0.084964,0.000036,5.00,4
0.0541,descent,0.1426,-0.0212,30.9375,24.6094,19.2360,-24.7320,0.001345,0.004492,0.084964,0.000036,5.00,4
0.0552,descent,0.1426,-0.0212,30.9375,24.6094,20.6100,-24.7320,0.001244,0.004413,0.084963,0.000037,5.00,4
0.0563,descent,0.1426,-0.0212,30.9375,24.5215,20.6100,-24.7320,0.001255,0.004426,0.084958,0.000042,5.00,4
0.0574,descent,0.1426,-0.0212,30.9375,24.5215,21.9840,-24.7320,0.001155,0.004347,0.084958,0.000042,5.00,4
0.0585,descent,0.1426,-0.0212,30.9375,24.5215,21.9840,-24.7320,0.001155,0.004347,0.084953,0.000047,5.00,4
0.0596,descent,0.1856,-0.0078,31.0254,24.4336,23.3580,-26.1060,0.001134,0.004397,0.084953,0.000047,5.00,4
0.0607,descent,0.1856,-0.0078,31.0254,24.4336,24.7320,-26.1060,0.001033,0.004318,0.084959,0.000041,5.00,4
0.0618,descent,0.1856,-0.0078,31.0254,24.3457,24.7320,-26.1060,0.001044,0.004331,0.084959,0.000041,5.00,4
0.0630,descent,0.1856,-0.0078,31.0254,24.3457,26.1060,-26.1060,0.000943,0.004252,0.084956,0.000044,5.00,4
0.0641,descent,0.1856,-0.0078,31.0254,24.3457,26.1060,-26.1060,0.000943,0.004252,0.084956,0.000044,5.00,4
0.0652,descent,0.1856,-0.0078,31.0254,24.2578,26.1060,-26.1060,0.000954,0.004265,0.084956,0.000044,5.00,4
0.0663,descent,0.1856,-0.0078,31.0254,24.2578,26.1060,-26.1060,0.000954,0.004265,0.084964,0.000036,5.00,4
