Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.4167,-0.5203,100.4590,31.8164,-8.2440,90.6840,0.036622,0.016620,0.084999,0.000001,89.88,3
0.0018,descent,1.4167,-0.5203,100.4590,31.9043,-8.2440,92.0580,0.036534,0.016434,0.084997,0.000003,89.88,3
0.0031,descent,1.4167,-0.5203,100.4590,31.9043,-8.2440,93.4320,0.036520,0.016372,0.084997,0.000003,89.88,3
0.0040,descent,1.4167,-0.5203,100.4590,31.9922,-8.2440,93.4320,0.036447,0.016248,0.084998,0.000002,89.88,3
0.0051,descent,1.4167,-0.5203,100.4590,31.9922,-8.2440,93.4320,0.036447,0.016248,0.084998,0.000002,89.88,3
0.0062,descent,1.4167,-0.5203,100.4590,32.0801,-6.8700,93.4320,0.036333,0.016111,0.084982,0.000018,89.88,3
0.0073,descent,1.4167,-0.5203,100.4590,32.0801,-6.8700,93.4320,0.036333,0.016111,0.084982,0.000018,89.88,3
0.0084,descent,1.4167,-0.5203,100.4590,32.0801,-6.8700,92.0580,0.036347,0.016173,0.084989,0.000011,89.88,3
0.0096,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,89.3100,0.036268,0.016159,0.084977,0.000023,89.88,3
0.0107,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,87.9360,0.036282,0.016221,0.084977,0.000023,89.88,3
0.0119,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,86.5620,0.036295,0.016283,0.084997,0.000003,89.88,3
0.0130,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,83.8140,0.036323,0.016406,0.084997,0.000003,89.88,3
0.0141,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,81.0660,0.036351,0.016529,0.084999,0.000001,89.88,3
0.0179,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,81.0660,0.036351,0.016529,0.084980,0.000020,89.88,3
0.0185,descent,1.4167,-0.5203,100.4590,32.1680,-5.4960,75.5700,0.036406,0.016776,0.084980,0.000020,89.88,3
0.0196,descent,1.4167,-0.5203,100.3711,32.1680,-4.1220,65.9520,0.037183,0.017271,0.084999,0.000001,89.88,3
0.0207,descent,1.4247,-0.5184,100.3711,32.1680,-4.1220,60.4560,0.037238,0.017518,0.084999,0.000001,89.88,3
0.0218,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,56.3340,0.037355,0.017828,0.084979,0.000021,89.88,3
0.0229,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,53.5860,0.037383,0.017952,0.084979,0.000021,89.88,3
0.0240,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,49.4640,0.037425,0.018137,0.084977,0.000023,89.88,3
0.0251,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,46.7160,0.037453,0.018261,0.084977,0.000023,89.88,3
0.0263,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,42.5940,0.037495,0.018446,0.084995,0.000005,89.88,3
0.0274,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,42.5940,0.037495,0.018446,0.084995,0.000005,89.88,3
0.0285,descent,1.4247,-0.5184,100.3711,32.0801,-4.1220,39.8460,0.037523,0.018569,0.084983,0.000017,89.88,3
0.0296,descent,1.4247,-0.5184,100.3711,31.9922,-4.1220,30.2280,0.037699,0.019129,0.084983,0.000017,89.88,3
0.0306,descent,1.4247,-0.5184,100.3711,31.9043,-4.1220,26.1060,0.037819,0.019442,0.084983,0.000017,89.88,3
0.0319,descent,1.4247,-0.5184,100.2832,31.9043,-4.1220,23.3580,0.037941,0.019645,0.084977,0.000023,89.88,3
0.0330,descent,1.4247,-0.5184,100.2832,31.9043,-4.1220,23.3580,0.037941,0.019645,0.084977,0.000023,89.88,3
0.0341,descent,1.4247,-0.5184,100.2832,31.9043,-4.1220,23.3580,0.037941,0.019645,0.084960,0.000040,89.88,3
0.0354,descent,1.4247,-0.5184,100.2832,31.9043,-4.1220,20.6100,0.037970,0.019769,0.084960,0.000040,89.88,3
0.0362,descent,1.4247,-0.5184,100.2832,31.9043,-4.1220,20.6100,0.037970,0.019769,0.084984,0.000016,89.88,3
0.0373,descent,1.4247,-0.5184,100.2832,31.8164,-4.1220,12.3660,0.038134,0.020270,0.084984,0.000016,89.88,3
0.0384,descent,1.4247,-0.5184,100.2832,31.7285,-4.1220,5.4960,0.038286,0.020717,0.084973,0.000027,89.88,3
0.0395,descent,1.4247,-0.5184,100.2832,31.7285,-4.1220,4.1220,0.038300,0.021407,0.084973,0.000027,89.88,3
0.0407,descent,1.4247,-0.5184,100.2832,31.6406,-4.1220,-1.3740,0.038439,0.126716,0.084983,0.000017,89.88,3
0.0418,descent,1.4247,-0.5184,100.2832,31.5527,-4.1220,-4.1220,0.038549,0.022041,0.084978,0.000022,89.88,3
0.0429,descent,1.4247,-0.5184,100.2832,31.5527,-4.1220,-5.4960,0.038564,0.021474,0.084978,0.000022,89.88,3
0.0440,descent,1.4247,-0.5184,100.2832,31.5527,-4.1220,-8.2440,0.038593,0.021592,0.084976,0.000024,89.88,3
0.0451,descent,1.4247,-0.5184,100.2832,31.4648,-4.1220,-9.6180,0.038689,0.021785,0.084976,0.000024,89.88,3
0.0462,descent,1.4247,-0.5184,100.2832,31.4648,-4.1220,-10.9920,0.038704,0.021847,0.084969,0.000031,89.88,3
0.0473,descent,1.4247,-0.5184,100.2832,31.3770,-4.1220,-13.7400,0.038816,0.022103,0.084969,0.000031,89.88,3
0.0484,descent,1.4247,-0.5184,100.1953,31.3770,-5.4960,-15.1140,0.038340,0.022263,0.084960,0.000040,89.88,3
0.0495,descent,1.4247,-0.5184,100.1953,31.2891,-5.4960,-17.8620,0.038453,0.022520,0.084960,0.000040,89.88,3
0.0507,descent,1.4247,-0.5184,100.1953,31.2891,-5.4960,-19.2360,0.038468,0.022582,0.084971,0.000029,89.88,3
0.0518,descent,1.4247,-0.5184,100.1953,31.2012,-5.4960,-20.6100,0.038566,0.022777,0.084950,0.000050,89.88,3
0.0529,descent,1.4247,-0.5184,100.1953,31.2012,-5.4960,-21.9840,0.038581,0.022840,0.084950,0.000050,89.88,3
0.0540,descent,1.4247,-0.5184,100.1953,31.1133,-5.4960,-23.3580,0.038680,0.023036,0.084940,0.000060,89.88,3
0.0551,descent,1.4247,-0.5184,100.1953,31.1133,-5.4960,-24.7320,0.038695,0.023098,0.084940,0.000060,89.88,3
0.0562,descent,1.4247,-0.5184,100.1953,31.0254,-5.4960,-24.7320,0.038779,0.023232,0.084940,0.000060,89.88,3
0.0573,descent,1.4247,-0.5184,100.1953,31.0254,-5.4960,-26.1060,0.038794,0.023295,0.084940,0.000060,89.88,3
0.0584,descent,1.4247,-0.5184,100.1953,30.8496,-5.4960,-27.4800,0.038979,0.023625,0.084944,0.000056,89.88,3
0.0595,descent,1.4247,-0.5184,100.1953,30.8496,-5.4960,-30.2280,0.039010,0.023751,0.084967,0.000033,89.88,3
0.0606,descent,1.4247,-0.5184,100.1953,30.8496,-5.4960,-30.2280,0.039010,0.023751,0.084967,0.000033,89.88,3
0.0618,descent,1.4247,-0.5184,100.1074,30.8496,-5.4960,-31.6020,0.039124,0.023898,0.084954,0.000046,89.88,3
0.0629,descent,1.4247,-0.5184,100.1074,30.7617,-5.4960,-31.6020,0.039209,0.024032,0.084954,0.000046,89.88,3
0.0640,descent,1.4247,-0.5184,100.1074,30.7617,-5.4960,-31.6020,0.039209,0.024032,0.084950,0.000050,89.88,3
0.0651,descent,1.4247,-0.5184,100.1074,30.6738,-5.4960,-32.9760,0.039311,0.024230,0.084950,0.000050,89.88,3
0.0662,descent,1.4247,-0.5184,100.1074,30.6738,-5.4960,-32.9760,0.039311,0.024230,0.084942,0.000058,89.88,3
0.0673,descent,1.4247,-0.5184,100.1074,30.5859,-5.4960,-34.3500,0.039413,0.024429,0.084942,0.000058,89.88,3
0.0684,descent,1.4247,-0.5184,100.1074,30.4980,-5.4960,-34.3500,0.039499,0.024564,0.084943,0.000057,89.88,3
0.0695,descent,1.4247,-0.5184,100.1074,30.4102,-5.4960,-35.7240,0.039601,0.024763,0.084943,0.000057,89.88,3
0.0707,descent,1.4247,-0.5184,100.1074,30.4102,-5.4960,-37.0980,0.039617,0.024827,0.084943,0.000057,89.88,3
0.0718,descent,1.4247,-0.5184,100.1074,30.3223,-5.4960,-37.0980,0.039704,0.024963,0.084937,0.000063,89.88,3
0.0729,descent,1.4247,-0.5184,100.1074,30.3223,-5.4960,-37.0980,0.039704,0.024963,0.084937,0.000063,89.88,3
0.0740,descent,1.4247,-0.5184,100.1074,30.3223,-5.4960,-37.0980,0.039704,0.024963,0.084938,0.000062,89.88,3
0.0752,descent,1.4247,-0.5184,100.1074,30.2344,-5.4960,-38.4720,0.039808,0.025163,0.084938,0.000062,89.88,3
0.0762,descent,1.4247,-0.5184,100.1074,30.2344,-5.4960,-38.4720,0.039808,0.025163,0.084933,0.000067,89.88,3
0.0774,descent,1.4247,-0.5184,100.1074,30.1465,-5.4960,-38.4720,0.039895,0.025300,0.084933,0.000067,89.88,3
0.0784,descent,1.4247,-0.5184,100.1074,30.1465,-5.4960,-38.4720,0.039895,0.025300,0.084910,0.000090,89.88,3
0.0796,descent,1.4247,-0.5184,100.1074,30.0586,-4.1220,-39.8460,0.040585,0.025484,0.084932,0.000068,89.88,3
0.0806,descent,1.4247,-0.5184,100.1074,29.9707,-4.1220,-39.8460,0.040673,0.025621,0.084932,0.000068,89.88,3
0.0818,descent,1.4247,-0.5184,100.1074,29.9707,-4.1220,-39.8460,0.040673,0.025621,0.084904,0.000096,89.88,3
0.0829,descent,1.4247,-0.5184,100.1074,29.8828,-4.1220,-39.8460,0.040761,0.025758,0.084904,0.000096,89.88,3
0.0840,descent,1.4247,-0.5184,100.1074,29.8828,-2.7480,-39.8460,0.055607,0.025742,0.084901,0.000099,89.88,3
0.0851,descent,1.4247,-0.5184,100.1074,29.8828,-2.7480,-39.8460,0.055607,0.025742,0.084901,0.000099,89.88,3
0.0862,descent,1.4247,-0.5184,100.1074,29.7949,-2.7480,-41.2200,0.055712,0.025943,0.084905,0.000095,89.88,3
0.0873,descent,1.4247,-0.5184,100.1074,29.7949,-2.7480,-41.2200,0.055712,0.025943,0.084905,0.000095,89.88,3
0.0884,descent,1.4247,-0.5184,100.1074,29.7070,-2.7480,-41.2200,0.055800,0.026081,0.084921,0.000079,89.88,3
0.0896,descent,1.4247,-0.5184,100.1074,29.6191,-2.7480,-41.2200,0.055889,0.026219,0.084903,0.000097,89.88,3
0.0907,descent,1.4247,-0.5184,100.1074,29.6191,-2.7480,-41.2200,0.055889,0.026219,0.084903,0.000097,89.88,3
0.0918,descent,1.4247,-0.5184,100.1074,29.5312,-2.7480,-41.2200,0.055978,0.026357,0.084904,0.000096,89.88,3
0.0929,descent,1.4247,-0.5184,100.1074,29.5312,-2.7480,-41.2200,0.055978,0.026357,0.084904,0.000096,89.88,3
0.0940,descent,1.4247,-0.5184,100.1074,29.4434,-2.7480,-41.2200,0.056068,0.026496,0.084913,0.000087,89.88,3
0.0951,descent,1.4247,-0.5184,100.1074,29.4434,-1.3740,-41.2200,0.146066,0.026479,0.084913,0.000087,89.88,3
0.0962,descent,1.4247,-0.5184,100.1074,29.3555,-1.3740,-41.2200,0.146156,0.026617,0.084896,0.000104,89.88,3
0.0973,descent,1.4247,-0.5184,100.1074,29.3555,-1.3740,-41.2200,0.146156,0.026617,0.084896,0.000104,89.88,3
0.0984,descent,1.4247,-0.5184,100.1074,29.2676,-1.3740,-42.5940,0.146263,0.026821,0.084891,0.000109,89.88,3
0.0996,descent,1.4247,-0.5184,100.1074,29.1797,0.0000,-41.2200,0.240726,0.026878,0.084891,0.000109,89.88,3
0.1006,descent,1.4247,-0.5184,100.1074,29.1797,0.0000,-41.2200,0.240726,0.026878,0.084891,0.000109,89.88,3
0.1018,descent,1.4247,-0.5184,100.1074,29.1797,0.0000,-41.2200,0.240726,0.026878,0.084898,0.000102,89.88,3
0.1029,descent,1.4247,-0.5184,100.1074,29.0918,0.0000,-41.2200,0.240816,0.027017,0.084898,0.000102,89.88,3
0.1040,descent,1.4247,-0.5184,100.1074,29.0039,0.0000,-41.2200,0.240906,0.027157,0.084872,0.000128,89.88,3
0.1051,descent,1.4247,-0.5184,100.1074,29.0039,0.0000,-41.2200,0.240906,0.027157,0.084872,0.000128,89.88,3
0.1062,descent,1.4247,-0.5184,100.1074,29.0039,0.0000,-41.2200,0.240906,0.027157,0.084884,0.000116,89.88,3
0.1073,descent,1.4247,-0.5184,100.1074,28.9160,0.0000,-41.2200,0.240996,0.027297,0.084884,0.000116,89.88,3
0.1084,descent,1.4247,-0.5184,100.1074,28.9160,0.0000,-41.2200,0.240996,0.027297,0.084872,0.000128,89.88,3
0.1096,descent,1.4247,-0.5184,100.1953,28.8281,1.3740,-41.2200,0.146507,0.027330,0.084885,0.000115,89.88,3
0.1107,descent,1.4289,-0.5167,100.1953,28.7402,1.3740,-41.2200,0.146598,0.027470,0.084885,0.000115,89.88,3
0.1118,descent,1.4289,-0.5167,100.1953,28.6523,1.3740,-41.2200,0.146689,0.027610,0.084886,0.000114,89.88,3
0.1129,descent,1.4289,-0.5167,100.2832,28.6523,2.7480,-41.2200,0.056500,0.027503,0.084886,0.000114,89.88,3
0.1140,descent,1.4289,-0.5167,100.2832,28.6523,2.7480,-41.2200,0.056500,0.027503,0.084884,0.000116,89.88,3
0.1151,descent,1.4289,-0.5167,100.2832,28.6523,2.7480,-41.2200,0.056500,0.027503,0.084884,0.000116,89.88,3
0.1162,descent,1.4289,-0.5167,100.3711,28.5645,4.1220,-41.2200,0.041556,0.027536,0.084881,0.000119,89.88,3
0.1173,descent,1.4289,-0.5167,100.4590,28.5645,5.4960,-41.2200,0.040782,0.027429,0.084881,0.000119,89.88,3
0.1184,descent,1.4289,-0.5167,100.4590,28.4766,6.8700,-41.2200,0.040821,0.027550,0.084865,0.000135,89.88,3
0.1195,descent,1.4289,-0.5167,100.6348,28.3887,9.6180,-41.2200,0.040620,0.027476,0.084865,0.000135,89.88,3
0.1206,descent,1.4289,-0.5167,100.7227,28.3887,10.9920,-41.2200,0.040474,0.027370,0.084866,0.000134,89.88,3
0.1218,descent,1.4289,-0.5167,100.8105,28.3887,12.3660,-41.2200,0.040329,0.027263,0.084857,0.000143,89.88,3
0.1229,descent,1.4289,-0.5167,100.8105,28.3008,13.7400,-41.2200,0.040375,0.027384,0.084857,0.000143,89.88,3
0.1240,descent,1.4289,-0.5167,100.8984,28.3008,15.1140,-41.2200,0.040230,0.027278,0.084851,0.000149,89.88,3
0.1251,descent,1.4289,-0.5167,100.9863,28.3008,17.8620,-39.8460,0.040023,0.027088,0.084851,0.000149,89.88,3
0.1262,descent,1.4289,-0.5167,100.9863,28.2129,19.2360,-39.8460,0.040069,0.027208,0.084870,0.000130,89.88,3
0.1273,descent,1.4289,-0.5167,101.0742,28.2129,20.6100,-39.8460,0.039924,0.027102,0.084870,0.000130,89.88,3
0.1284,descent,1.4289,-0.5167,101.0742,28.1250,21.9840,-39.8460,0.039970,0.027222,0.084856,0.000144,89.88,3
0.1295,descent,1.4289,-0.5167,101.1621,28.1250,24.7320,-38.4720,0.039764,0.027033,0.084856,0.000144,89.88,3
0.1307,descent,1.4289,-0.5167,101.2500,28.0371,27.4800,-38.4720,0.039665,0.027046,0.084864,0.000136,89.88,3
0.1318,descent,1.4289,-0.5167,101.2500,27.9492,28.8540,-38.4720,0.039710,0.027166,0.084848,0.000152,89.88,3
0.1329,descent,1.4289,-0.5167,101.2500,27.9492,30.2280,-38.4720,0.039666,0.027147,0.084848,0.000152,89.88,3
0.1340,descent,1.4289,-0.5167,101.3379,27.9492,31.6020,-38.4720,0.039522,0.027042,0.084840,0.000160,89.88,3
0.1351,descent,1.4289,-0.5167,101.3379,27.8613,31.6020,-38.4720,0.039611,0.027179,0.084840,0.000160,89.88,3
0.1362,descent,1.4289,-0.5167,101.3379,27.8613,32.9760,-38.4720,0.039567,0.027161,0.084833,0.000167,89.88,3
0.1373,descent,1.4289,-0.5167,101.3379,27.8613,34.3500,-37.0980,0.039505,0.027077,0.084833,0.000167,89.88,3
0.1384,descent,1.4289,-0.5167,101.3379,27.8613,34.3500,-37.0980,0.039505,0.027077,0.084830,0.000170,89.88,3
