Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.6389,-0.7436,108.4570,30.0586,4.1220,-24.7320,0.046279,0.024841,0.084984,0.000016,127.22,2
0.0018,descent,1.6389,-0.7436,108.4570,30.0586,2.7480,-24.7320,0.061204,0.024852,0.084984,0.000016,127.22,2
0.0030,descent,1.6389,-0.7436,108.3691,30.0586,0.0000,-24.7320,0.245875,0.024977,0.084991,0.000009,127.22,2
0.0041,descent,1.6389,-0.7436,108.3691,29.9707,-1.3740,-24.7320,0.151582,0.025157,0.084991,0.000009,127.22,2
0.0052,descent,1.6389,-0.7436,108.3691,29.9707,-2.7480,-24.7320,0.061577,0.025169,0.085000,-0.000000,127.22,2
0.0063,descent,1.6389,-0.7436,108.3691,29.9707,-4.1220,-24.7320,0.046725,0.025180,0.085000,-0.000000,127.22,2
0.0074,descent,1.6389,-0.7436,108.2812,29.8828,-5.4960,-24.7320,0.046360,0.025463,0.084996,0.000004,127.22,2
0.0085,descent,1.6389,-0.7436,108.2812,29.8828,-6.8700,-24.7320,0.046390,0.025475,0.084994,0.000006,127.22,2
0.0096,descent,1.6389,-0.7436,108.2812,29.8828,-6.8700,-24.7320,0.046390,0.025475,0.084994,0.000006,127.22,2
0.0107,descent,1.6389,-0.7436,108.2812,29.8828,-8.2440,-24.7320,0.046427,0.025487,0.084990,0.000010,127.22,2
0.0118,descent,1.6389,-0.7436,108.2812,29.8828,-8.2440,-24.7320,0.046427,0.025487,0.084990,0.000010,127.22,2
0.0134,descent,1.6389,-0.7436,108.2812,29.7949,-9.6180,-24.7320,0.046568,0.025668,0.084977,0.000023,127.22,2
0.0141,descent,1.6389,-0.7436,108.2812,29.7949,-9.6180,-24.7320,0.046568,0.025668,0.084977,0.000023,127.22,2
0.0153,descent,1.6389,-0.7436,108.1934,29.7949,-10.9920,-23.3580,0.046717,0.025723,0.084996,0.000004,127.22,2
0.0164,descent,1.6389,-0.7436,108.1934,29.7949,-10.9920,-23.3580,0.046717,0.025723,0.084996,0.000004,127.22,2
0.0175,descent,1.6389,-0.7436,108.1934,29.7070,-10.9920,-23.3580,0.046821,0.025893,0.084984,0.000016,127.22,2
0.0188,descent,1.6389,-0.7436,108.1934,29.7070,-12.3660,-23.3580,0.046859,0.025905,0.084996,0.000004,127.22,2
0.0196,descent,1.6389,-0.7436,108.1934,29.7070,-12.3660,-23.3580,0.046859,0.025905,0.084996,0.000004,127.22,2
0.0207,descent,1.6389,-0.7436,108.1934,29.6191,-12.3660,-23.3580,0.046964,0.026076,0.084994,0.000006,127.22,2
0.0218,descent,1.6389,-0.7436,108.1934,29.6191,-12.3660,-23.3580,0.046964,0.026076,0.084994,0.000006,127.22,2
0.0229,descent,1.6389,-0.7436,108.1934,29.6191,-12.3660,-21.9840,0.046951,0.026015,0.084986,0.000014,127.22,2
0.0241,descent,1.6389,-0.7436,108.1934,29.6191,-10.9920,-21.9840,0.046914,0.026003,0.084986,0.000014,127.22,2
0.0252,descent,1.6389,-0.7436,108.1934,29.5312,-10.9920,-21.9840,0.047019,0.026174,0.084978,0.000022,127.22,2
0.0263,descent,1.6389,-0.7436,108.1934,29.5312,-10.9920,-21.9840,0.047019,0.026174,0.084978,0.000022,127.22,2
0.0274,descent,1.6389,-0.7436,108.1934,29.5312,-10.9920,-21.9840,0.047019,0.026174,0.084974,0.000026,127.22,2
0.0285,descent,1.6389,-0.7436,108.1934,29.5312,-10.9920,-21.9840,0.047019,0.026174,0.084974,0.000026,127.22,2
0.0296,descent,1.6389,-0.7436,108.1934,29.4434,-10.9920,-21.9840,0.047124,0.026345,0.084974,0.000026,127.22,2
0.0309,descent,1.6389,-0.7436,108.1934,29.4434,-9.6180,-21.9840,0.047087,0.026333,0.084982,0.000018,127.22,2
0.0318,descent,1.6389,-0.7436,108.1934,29.4434,-9.6180,-21.9840,0.047087,0.026333,0.084982,0.000018,127.22,2
0.0329,descent,1.6389,-0.7436,108.1934,29.4434,-9.6180,-20.6100,0.047074,0.026272,0.084974,0.000026,127.22,2
0.0341,descent,1.6389,-0.7436,108.1934,29.3555,-8.2440,-20.6100,0.047142,0.026431,0.084974,0.000026,127.22,2
0.0352,descent,1.6389,-0.7436,108.1934,29.3555,-8.2440,-20.6100,0.047142,0.026431,0.084973,0.000027,127.22,2
0.0363,descent,1.6389,-0.7436,108.1934,29.3555,-6.8700,-20.6100,0.047104,0.026418,0.084973,0.000027,127.22,2
0.0376,descent,1.6389,-0.7436,108.1934,29.3555,-6.8700,-20.6100,0.047104,0.026418,0.084978,0.000022,127.22,2
0.0387,descent,1.6389,-0.7436,108.1934,29.3555,-6.8700,-20.6100,0.047104,0.026418,0.084975,0.000025,127.22,2
0.0397,descent,1.6389,-0.7436,108.1934,29.2676,-5.4960,-19.2360,0.047167,0.026516,0.084975,0.000025,127.22,2
0.0408,descent,1.6389,-0.7436,108.1934,29.2676,-5.4960,-19.2360,0.047167,0.026516,0.084963,0.000037,127.22,2
0.0419,descent,1.6389,-0.7436,108.1934,29.2676,-5.4960,-19.2360,0.047167,0.026516,0.084963,0.000037,127.22,2
0.0431,descent,1.6389,-0.7436,108.1934,29.2676,-4.1220,-19.2360,0.047758,0.026504,0.084977,0.000023,127.22,2
0.0442,descent,1.6389,-0.7436,108.1934,29.2676,-4.1220,-19.2360,0.047758,0.026504,0.084977,0.000023,127.22,2
0.0453,descent,1.6389,-0.7436,108.1934,29.2676,-4.1220,-17.8620,0.047746,0.026443,0.084967,0.000033,127.22,2
0.0464,descent,1.6389,-0.7436,108.1934,29.1797,-2.7480,-17.8620,0.062701,0.026602,0.084967,0.000033,127.22,2
0.0475,descent,1.6389,-0.7436,108.1934,29.1797,-2.7480,-17.8620,0.062701,0.026602,0.084959,0.000041,127.22,2
0.0486,descent,1.6389,-0.7436,108.1934,29.1797,-1.3740,-17.8620,0.152706,0.026589,0.084958,0.000042,127.22,2
0.0497,descent,1.6616,-0.7395,108.1934,29.1797,-1.3740,-17.8620,0.152706,0.026589,0.084958,0.000042,127.22,2
0.0508,descent,1.6616,-0.7395,108.1934,29.1797,-1.3740,-17.8620,0.152706,0.026589,0.084955,0.000045,127.22,2
0.0519,descent,1.6616,-0.7395,108.1934,29.1797,-1.3740,-16.4880,0.152693,0.026528,0.084955,0.000045,127.22,2
0.0531,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-16.4880,0.247194,0.026687,0.084944,0.000056,127.22,2
0.0541,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-16.4880,0.247194,0.026687,0.084944,0.000056,127.22,2
0.0552,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-16.4880,0.247194,0.026687,0.084963,0.000037,127.22,2
0.0563,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-16.4880,0.247194,0.026687,0.084963,0.000037,127.22,2
0.0574,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-15.1140,0.247182,0.026625,0.084937,0.000063,127.22,2
0.0585,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-15.1140,0.247182,0.026625,0.084952,0.000048,127.22,2
0.0596,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-15.1140,0.247182,0.026625,0.084952,0.000048,127.22,2
0.0607,descent,1.6616,-0.7395,108.1934,29.0918,0.0000,-15.1140,0.247182,0.026625,0.084938,0.000062,127.22,2
0.0618,descent,1.6616,-0.7395,108.2812,29.0918,1.3740,-13.7400,0.152574,0.026447,0.084938,0.000062,127.22,2
0.0630,descent,1.6616,-0.7395,108.2812,29.0039,1.3740,-13.7400,0.152679,0.026618,0.084937,0.000063,127.22,2
0.0641,descent,1.6616,-0.7395,108.2812,29.0039,1.3740,-13.7400,0.152679,0.026618,0.084937,0.000063,127.22,2
0.0652,descent,1.6616,-0.7395,108.2812,29.0039,1.3740,-13.7400,0.152679,0.026618,0.084947,0.000053,127.22,2
0.0663,descent,1.6616,-0.7395,108.2812,29.0039,2.7480,-13.7400,0.062599,0.026605,0.084947,0.000053,127.22,2
0.0674,descent,1.6616,-0.7395,108.3691,29.0039,2.7480,-12.3660,0.062462,0.026439,0.084937,0.000063,127.22,2
0.0685,descent,1.6616,-0.7395,108.4570,29.0039,4.1220,-12.3660,0.047412,0.026322,0.084934,0.000066,127.22,2
0.0696,descent,1.6616,-0.7395,108.4570,29.0039,4.1220,-12.3660,0.047412,0.026322,0.084934,0.000066,127.22,2
0.0707,descent,1.6616,-0.7395,108.5449,29.0039,5.4960,-12.3660,0.046623,0.026206,0.084921,0.000079,127.22,2
0.0718,descent,1.6616,-0.7395,108.5449,29.0039,6.8700,-10.9920,0.046565,0.026132,0.084921,0.000079,127.22,2
0.0730,descent,1.6616,-0.7395,108.6328,29.0039,8.2440,-9.6180,0.046392,0.025954,0.084927,0.000073,127.22,2
0.0741,descent,1.6616,-0.7395,108.7207,29.0039,9.6180,-9.6180,0.046232,0.025839,0.084927,0.000073,127.22,2
0.0752,descent,1.6616,-0.7395,108.8086,28.9160,10.9920,-9.6180,0.046175,0.025892,0.084921,0.000079,127.22,2
0.0763,descent,1.6616,-0.7395,108.8086,28.9160,12.3660,-9.6180,0.046137,0.025879,0.084921,0.000079,127.22,2
0.0774,descent,1.6616,-0.7395,108.8965,28.9160,13.7400,-9.6180,0.045978,0.025763,0.084924,0.000076,127.22,2
