Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,0.7607,-0.1008,45.4395,30.3223,72.8220,70.0740,0.013062,0.010427,0.084975,0.000025,18.58,3
0.0019,descent,0.7607,-0.1008,45.5273,30.3223,75.5700,67.3260,0.012978,0.010486,0.084975,0.000025,18.58,3
0.0030,descent,0.7607,-0.1008,45.6152,30.3223,79.6920,65.9520,0.012751,0.010383,0.084981,0.000019,18.58,3
0.0041,descent,0.7607,-0.1008,45.7031,30.3223,82.4400,63.2040,0.012668,0.010442,0.084981,0.000019,18.58,3
0.0052,descent,0.7607,-0.1008,45.8789,30.3223,86.5620,57.7080,0.012585,0.010617,0.084990,0.000010,18.58,3
0.0063,descent,0.7607,-0.1008,45.9668,30.3223,89.3100,54.9600,0.012501,0.010676,0.084969,0.000031,18.58,3
0.0074,descent,0.7607,-0.1008,46.0547,30.3223,92.0580,52.2120,0.012418,0.010734,0.084969,0.000031,18.58,3
0.0085,descent,0.7607,-0.1008,46.2305,30.3223,93.4320,49.4640,0.012388,0.010821,0.084996,0.000004,18.58,3
0.0096,descent,0.7607,-0.1008,46.3184,30.3223,94.8060,46.7160,0.012389,0.010937,0.084996,0.000004,18.58,3
0.0108,descent,0.7607,-0.1008,46.3184,30.3223,96.1800,43.9680,0.012420,0.011083,0.085000,0.000000,18.58,3
0.0119,descent,0.7607,-0.1008,46.4062,30.3223,97.5540,41.2200,0.012420,0.011200,0.085000,0.000000,18.58,3
0.0131,descent,0.7607,-0.1008,46.4941,30.3223,97.5540,38.4720,0.012504,0.011373,0.084993,0.000007,18.58,3
0.0167,descent,0.7607,-0.1008,46.4941,30.3223,97.5540,37.0980,0.012562,0.011475,0.084979,0.000021,18.58,3
0.0174,descent,0.7607,-0.1008,46.5820,30.3223,97.5540,34.3500,0.012646,0.011648,0.084979,0.000021,18.58,3
0.0187,descent,0.7607,-0.1008,46.7578,30.2344,96.1800,26.1060,0.013040,0.012293,0.084985,0.000015,18.58,3
0.0196,descent,0.7607,-0.1008,46.8457,30.2344,93.4320,21.9840,0.013349,0.012682,0.084985,0.000015,18.58,3
0.0208,descent,0.7607,-0.1008,46.8457,30.2344,92.0580,19.2360,0.013547,0.012942,0.084984,0.000016,18.58,3
0.0219,descent,0.7607,-0.1008,46.9336,30.1465,90.6840,16.4880,0.013744,0.013212,0.084984,0.000016,18.58,3
0.0230,descent,0.7607,-0.1008,46.9336,30.1465,87.9360,15.1140,0.013969,0.013429,0.084975,0.000025,18.58,3
0.0241,descent,0.7607,-0.1008,47.0215,30.1465,86.5620,12.3660,0.014135,0.013658,0.084975,0.000025,18.58,3
0.0252,descent,0.7607,-0.1008,47.0215,30.1465,82.4400,8.2440,0.014559,0.014135,0.084988,0.000012,18.58,3
0.0263,descent,0.7607,-0.1008,47.0215,30.0586,79.6920,6.8700,0.014816,0.014394,0.084988,0.000012,18.58,3
0.0274,descent,0.7607,-0.1008,47.0215,30.0586,76.9440,4.1220,0.015099,0.015349,0.084988,0.000012,18.58,3
0.0285,descent,0.7607,-0.1008,47.1094,30.0586,75.5700,2.7480,0.015207,0.030363,0.084989,0.000011,18.58,3
0.0296,descent,0.7607,-0.1008,47.1094,30.0586,72.8220,1.3740,0.015432,0.120622,0.084989,0.000011,18.58,3
0.0308,descent,0.7607,-0.1008,47.1094,29.9707,70.0740,0.0000,0.015690,0.215317,0.084981,0.000019,18.58,3
0.0319,descent,0.7607,-0.1008,47.1094,29.9707,67.3260,-1.3740,0.015916,0.121100,0.084981,0.000019,18.58,3
0.0330,descent,0.7607,-0.1008,47.1094,29.9707,64.5780,-2.7480,0.016142,0.031275,0.084967,0.000033,18.58,3
0.0341,descent,0.7607,-0.1008,47.1094,29.9707,61.8300,-4.1220,0.016367,0.016604,0.084967,0.000033,18.58,3
0.0352,descent,0.7607,-0.1008,47.1094,29.8828,57.7080,-6.8700,0.016769,0.016391,0.084978,0.000022,18.58,3
0.0363,descent,0.7607,-0.1008,47.1094,29.8828,54.9600,-6.8700,0.016937,0.016507,0.084976,0.000024,18.58,3
0.0374,descent,0.7607,-0.1008,47.1094,29.8828,52.2120,-8.2440,0.017163,0.016724,0.084976,0.000024,18.58,3
0.0385,descent,0.7607,-0.1008,47.1094,29.7949,49.4640,-9.6180,0.017424,0.016990,0.084976,0.000024,18.58,3
0.0396,descent,0.7607,-0.1008,47.1094,29.7949,46.7160,-9.6180,0.017593,0.017106,0.084976,0.000024,18.58,3
0.0408,descent,0.7607,-0.1008,47.1094,29.7949,43.9680,-10.9920,0.017819,0.017324,0.084982,0.000018,18.58,3
0.0419,descent,0.7607,-0.1008,47.1094,29.7949,41.2200,-12.3660,0.018045,0.017541,0.084982,0.000018,18.58,3
0.0430,descent,0.7607,-0.1008,47.1094,29.7949,38.4720,-12.3660,0.018214,0.017657,0.084962,0.000038,18.58,3
0.0441,descent,0.7607,-0.1008,47.1094,29.7949,37.0980,-12.3660,0.018298,0.017715,0.084962,0.000038,18.58,3
0.0452,descent,0.7607,-0.1008,47.0215,29.7070,31.6020,-13.7400,0.018767,0.018136,0.084965,0.000035,18.58,3
0.0463,descent,0.7607,-0.1008,47.0215,29.7070,28.8540,-15.1140,0.018993,0.018354,0.084964,0.000036,18.58,3
0.0474,descent,0.7607,-0.1008,47.0215,29.7070,26.1060,-15.1140,0.019162,0.018471,0.084964,0.000036,18.58,3
0.0485,descent,0.7607,-0.1008,47.0215,29.7070,24.7320,-15.1140,0.019247,0.018529,0.084955,0.000045,18.58,3
0.0496,descent,0.7607,-0.1008,47.0215,29.7070,21.9840,-15.1140,0.019415,0.018645,0.084955,0.000045,18.58,3
0.0508,descent,0.7607,-0.1008,47.0215,29.7070,20.6100,-15.1140,0.019500,0.018703,0.084963,0.000037,18.58,3
0.0519,descent,0.7607,-0.1008,46.9336,29.7070,17.8620,-15.1140,0.019706,0.018856,0.084963,0.000037,18.58,3
0.0530,descent,0.7607,-0.1008,46.9336,29.7070,15.1140,-15.1140,0.019875,0.018973,0.084954,0.000046,18.58,3
