Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.7534,-0.9928,131.9238,26.4551,-1.3740,67.3260,0.159889,0.016070,0.084995,0.000005,280.00,4
0.0019,descent,1.7534,-0.9928,131.9238,26.4551,-1.3740,68.7000,0.159886,0.016014,0.085001,-0.000001,280.00,4
0.0030,descent,1.7534,-0.9928,131.9238,26.5430,-1.3740,70.0740,0.159742,0.015696,0.085001,-0.000001,280.00,4
0.0041,descent,1.7534,-0.9928,131.9238,26.5430,-1.3740,70.0740,0.159742,0.015696,0.084983,0.000017,280.00,4
0.0051,descent,1.7534,-0.9928,131.9238,26.5430,0.0000,71.4480,0.254147,0.015636,0.084983,0.000017,280.00,4
0.0063,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,71.4480,0.254008,0.015374,0.084992,0.000008,280.00,4
0.0074,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,71.4480,0.254008,0.015374,0.084992,0.000008,280.00,4
0.0085,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,70.0740,0.254012,0.015430,0.084995,0.000005,280.00,4
0.0096,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,70.0740,0.254012,0.015430,0.085012,-0.000012,280.00,4
0.0107,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,68.7000,0.254015,0.015485,0.085012,-0.000012,280.00,4
0.0118,descent,1.7534,-0.9928,131.9238,26.7187,0.0000,67.3260,0.253880,0.015279,0.084993,0.000007,280.00,4
0.0130,descent,1.7534,-0.9928,131.9238,26.7187,0.0000,65.9520,0.253884,0.015334,0.084993,0.000007,280.00,4
0.0142,descent,1.7534,-0.9928,131.9238,26.7187,0.0000,64.5780,0.253888,0.015390,0.084980,0.000020,280.00,4
0.0152,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,61.8300,0.254034,0.015763,0.084980,0.000020,280.00,4
0.0163,descent,1.7534,-0.9928,131.9238,26.6309,0.0000,57.7080,0.254045,0.015930,0.084987,0.000013,280.00,4
0.0174,descent,1.7534,-0.9928,132.0117,26.6309,1.3740,54.9600,0.159420,0.015897,0.084987,0.000013,280.00,4
0.0185,descent,1.7534,-0.9928,132.0117,26.6309,1.3740,52.2120,0.159427,0.016008,0.084996,0.000004,280.00,4
0.0196,descent,1.7534,-0.9928,132.0117,26.6309,1.3740,49.4640,0.159435,0.016119,0.084998,0.000002,280.00,4
0.0207,descent,1.7534,-0.9928,132.0117,26.6309,1.3740,46.7160,0.159442,0.016231,0.084998,0.000002,280.00,4
