Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.6573,-0.8000,127.9688,21.9727,-1.3740,-24.7320,0.161590,0.032944,0.084995,0.000005,222.28,4
0.0019,descent,1.6573,-0.8000,127.9688,21.9727,-1.3740,-24.7320,0.161590,0.032944,0.085014,-0.000014,222.28,4
0.0028,descent,1.6573,-0.8000,127.9688,21.9727,-1.3740,-24.7320,0.161590,0.032944,0.085014,-0.000014,222.28,4
0.0038,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-23.3580,0.256129,0.033119,0.084994,0.000006,222.28,4
0.0049,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-21.9840,0.256120,0.033059,0.084994,0.000006,222.28,4
0.0060,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-21.9840,0.256120,0.033059,0.085001,-0.000001,222.28,4
0.0071,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-20.6100,0.256111,0.033000,0.084988,0.000012,222.28,4
0.0083,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-20.6100,0.256111,0.033000,0.084988,0.000012,222.28,4
0.0094,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-19.2360,0.256102,0.032940,0.085001,-0.000001,222.28,4
0.0105,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-19.2360,0.256102,0.032940,0.085001,-0.000001,222.28,4
0.0117,descent,1.6573,-0.8000,127.9688,21.8848,0.0000,-17.8620,0.256093,0.032881,0.084979,0.000021,222.28,4
0.0127,descent,1.6573,-0.8000,127.9688,21.7969,0.0000,-17.8620,0.256238,0.033124,0.084979,0.000021,222.28,4
0.0139,descent,1.6573,-0.8000,127.9688,21.7969,0.0000,-16.4880,0.256229,0.033064,0.084999,0.000001,222.28,4
0.0150,descent,1.6573,-0.8000,127.9688,21.7969,0.0000,-16.4880,0.256229,0.033064,0.084999,0.000001,222.28,4
0.0160,descent,1.6573,-0.8000,127.9688,21.7969,0.0000,-16.4880,0.256229,0.033064,0.084984,0.000016,222.28,4
