Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.6807,-0.7375,108.5449,30.1465,-17.8620,6.8700,0.045748,0.023371,0.084980,0.000020,127.22,3
0.0018,descent,1.6807,-0.7375,108.5449,30.1465,-17.8620,8.2440,0.045737,0.023311,0.084980,0.000020,127.22,3
0.0029,descent,1.6807,-0.7375,108.5449,30.2344,-17.8620,9.6180,0.045625,0.023084,0.085008,-0.000008,127.22,3
0.0041,descent,1.6807,-0.7375,108.5449,30.3223,-17.8620,10.9920,0.045513,0.022858,0.085008,-0.000008,127.22,3
0.0052,descent,1.6807,-0.7375,108.5449,30.4102,-17.8620,12.3660,0.045402,0.022632,0.084993,0.000007,127.22,3
0.0063,descent,1.6807,-0.7375,108.5449,30.4980,-16.4880,13.7400,0.045255,0.022395,0.084993,0.000007,127.22,3
0.0074,descent,1.6807,-0.7375,108.4570,30.6738,-17.8620,16.4880,0.045192,0.022055,0.085006,-0.000006,127.22,3
0.0085,descent,1.6807,-0.7375,108.4570,30.7617,-16.4880,20.6100,0.045024,0.021701,0.084997,0.000003,127.22,3
0.0096,descent,1.6807,-0.7375,108.4570,30.8496,-16.4880,23.3580,0.044905,0.021417,0.084997,0.000003,127.22,3
0.0108,descent,1.6807,-0.7375,108.4570,30.8496,-16.4880,26.1060,0.044883,0.021298,0.084978,0.000022,127.22,3
0.0118,descent,1.6807,-0.7375,108.3691,31.0254,-16.4880,27.4800,0.044796,0.021009,0.084978,0.000022,127.22,3
0.0129,descent,1.6807,-0.7375,108.3691,31.0254,-16.4880,27.4800,0.044796,0.021009,0.085013,-0.000013,127.22,3
0.0145,descent,1.6807,-0.7375,108.3691,31.1133,-16.4880,30.2280,0.044678,0.020726,0.084995,0.000005,127.22,3
0.0153,descent,1.6807,-0.7375,108.3691,31.1133,-16.4880,30.2280,0.044678,0.020726,0.084995,0.000005,127.22,3
0.0165,descent,1.6807,-0.7375,108.3691,31.2891,-16.4880,35.7240,0.044444,0.020163,0.084980,0.000020,127.22,3
0.0177,descent,1.6807,-0.7375,108.2812,31.5527,-16.4880,42.5940,0.044224,0.019477,0.084980,0.000020,127.22,3
0.0186,descent,1.6807,-0.7375,108.2812,31.6406,-16.4880,45.3420,0.044110,0.019197,0.084988,0.000012,127.22,3
0.0197,descent,1.6807,-0.7375,108.2812,31.6406,-16.4880,48.0900,0.044089,0.019079,0.084988,0.000012,127.22,3
0.0208,descent,1.6807,-0.7375,108.1934,31.7285,-16.4880,50.8380,0.044092,0.018895,0.084994,0.000006,127.22,3
0.0219,descent,1.6807,-0.7375,108.1934,31.8164,-16.4880,52.2120,0.043988,0.018675,0.084994,0.000006,127.22,3
0.0230,descent,1.6807,-0.7375,108.1934,31.8164,-16.4880,54.9600,0.043968,0.018557,0.084990,0.000010,127.22,3
0.0241,descent,1.6807,-0.7375,108.1934,31.9043,-16.4880,56.3340,0.043865,0.018338,0.084990,0.000010,127.22,3
0.0252,descent,1.6807,-0.7375,108.1934,31.9922,-16.4880,59.0820,0.043752,0.018060,0.084985,0.000015,127.22,3
0.0264,descent,1.6807,-0.7375,108.1934,31.9922,-16.4880,60.4560,0.043743,0.018001,0.084976,0.000024,127.22,3
0.0276,descent,1.6807,-0.7375,108.1055,32.0801,-16.4880,63.2040,0.043746,0.017818,0.084976,0.000024,127.22,3
0.0286,descent,1.6807,-0.7375,108.1055,32.1680,-16.4880,64.5780,0.043644,0.017599,0.084989,0.000011,127.22,3
0.0297,descent,1.6807,-0.7375,108.1055,32.1680,-16.4880,65.9520,0.043635,0.017541,0.084989,0.000011,127.22,3
0.0309,descent,1.6807,-0.7375,108.1055,32.1680,-16.4880,65.9520,0.043635,0.017541,0.084989,0.000011,127.22,3
0.0319,descent,1.6807,-0.7375,108.1055,32.2559,-16.4880,67.3260,0.043533,0.017322,0.084990,0.000010,127.22,3
0.0330,descent,1.6807,-0.7375,108.0176,32.2559,-16.4880,67.3260,0.043648,0.017417,0.084971,0.000029,127.22,3
0.0343,descent,1.6807,-0.7375,108.0176,32.2559,-16.4880,67.3260,0.043648,0.017417,0.084971,0.000029,127.22,3
0.0357,descent,1.6807,-0.7375,108.0176,32.2559,-16.4880,67.3260,0.043648,0.017417,0.084975,0.000025,127.22,3
0.0363,descent,1.6807,-0.7375,108.0176,32.3438,-16.4880,65.9520,0.043566,0.017316,0.084975,0.000025,127.22,3
0.0375,descent,1.6807,-0.7375,108.0176,32.3438,-16.4880,64.5780,0.043575,0.017374,0.084974,0.000026,127.22,3
0.0385,descent,1.6807,-0.7375,107.9297,32.3438,-16.4880,63.2040,0.043700,0.017527,0.084980,0.000020,127.22,3
0.0396,descent,1.6807,-0.7375,107.9297,32.3438,-16.4880,61.8300,0.043709,0.017586,0.084980,0.000020,127.22,3
0.0407,descent,1.6807,-0.7375,107.9297,32.3438,-16.4880,60.4560,0.043719,0.017645,0.084971,0.000029,127.22,3
0.0418,descent,1.6807,-0.7375,107.9297,32.3438,-16.4880,57.7080,0.043738,0.017762,0.084971,0.000029,127.22,3
0.0429,descent,1.6807,-0.7375,107.9297,32.3438,-16.4880,56.3340,0.043747,0.017821,0.084958,0.000042,127.22,3
0.0441,descent,1.6807,-0.7375,107.9297,32.3438,-15.1140,53.5860,0.043731,0.017929,0.084958,0.000042,127.22,3
0.0452,descent,1.6807,-0.7375,107.9297,32.3438,-15.1140,52.2120,0.043740,0.017987,0.084959,0.000041,127.22,3
0.0463,descent,1.6807,-0.7375,107.9297,32.2559,-15.1140,49.4640,0.043852,0.018265,0.084959,0.000041,127.22,3
0.0474,descent,1.6807,-0.7375,107.9297,32.2559,-13.7400,43.9680,0.043855,0.018490,0.084961,0.000039,127.22,3
0.0485,descent,1.6807,-0.7375,107.8418,32.2559,-13.7400,41.2200,0.043990,0.018703,0.084972,0.000028,127.22,3
0.0496,descent,1.6807,-0.7375,107.8418,32.2559,-13.7400,38.4720,0.044010,0.018821,0.084972,0.000028,127.22,3
0.0507,descent,1.6807,-0.7375,107.8418,32.2559,-13.7400,35.7240,0.044029,0.018938,0.084960,0.000040,127.22,3
0.0518,descent,1.6807,-0.7375,107.8418,32.2559,-13.7400,32.9760,0.044048,0.019056,0.084960,0.000040,127.22,3
0.0529,descent,1.6807,-0.7375,107.8418,32.2559,-12.3660,31.6020,0.044022,0.019105,0.084960,0.000040,127.22,3
0.0541,descent,1.6807,-0.7375,107.8418,32.1680,-12.3660,28.8540,0.044136,0.019384,0.084960,0.000040,127.22,3
0.0552,descent,1.6856,-0.7361,107.8418,32.1680,-12.3660,26.1060,0.044156,0.019502,0.084960,0.000040,127.22,3
0.0563,descent,1.6856,-0.7361,107.7539,32.1680,-12.3660,23.3580,0.044292,0.019715,0.084960,0.000040,127.22,3
0.0574,descent,1.6856,-0.7361,107.7539,32.1680,-12.3660,19.2360,0.044321,0.019892,0.084967,0.000033,127.22,3
0.0585,descent,1.6856,-0.7361,107.7539,32.1680,-12.3660,16.4880,0.044341,0.020010,0.084966,0.000034,127.22,3
0.0596,descent,1.6856,-0.7361,107.7539,32.1680,-12.3660,15.1140,0.044351,0.020069,0.084966,0.000034,127.22,3
0.0607,descent,1.6856,-0.7361,107.7539,32.0801,-10.9920,12.3660,0.044431,0.020339,0.084956,0.000044,127.22,3
0.0618,descent,1.6856,-0.7361,107.7539,32.0801,-10.9920,9.6180,0.044450,0.020457,0.084956,0.000044,127.22,3
0.0629,descent,1.6856,-0.7361,107.7539,32.0801,-10.9920,8.2440,0.044460,0.020516,0.084949,0.000051,127.22,3
0.0641,descent,1.6856,-0.7361,107.7539,32.0801,-10.9920,6.8700,0.044470,0.020575,0.084949,0.000051,127.22,3
0.0652,descent,1.6856,-0.7361,107.6660,31.9922,-10.9920,4.1220,0.044705,0.021590,0.084940,0.000060,127.22,3
0.0663,descent,1.6856,-0.7361,107.7539,31.9922,-10.9920,2.7480,0.044596,0.036440,0.084940,0.000060,127.22,3
0.0674,descent,1.6856,-0.7361,107.6660,31.9043,-10.9920,-1.3740,0.044842,0.126920,0.084945,0.000055,127.22,3
0.0685,descent,1.6856,-0.7361,107.6660,31.9043,-10.9920,-2.7480,0.044852,0.036937,0.084954,0.000046,127.22,3
0.0696,descent,1.6856,-0.7361,107.6660,31.9043,-10.9920,-4.1220,0.044863,0.022108,0.084954,0.000046,127.22,3
0.0707,descent,1.6856,-0.7361,107.6660,31.8164,-9.6180,-5.4960,0.044935,0.021693,0.084951,0.000049,127.22,3
0.0718,descent,1.6856,-0.7361,107.6660,31.8164,-9.6180,-6.8700,0.044945,0.021745,0.084951,0.000049,127.22,3
0.0729,descent,1.6856,-0.7361,107.6660,31.8164,-9.6180,-8.2440,0.044955,0.021804,0.084944,0.000056,127.22,3
0.0741,descent,1.6856,-0.7361,107.6660,31.7285,-9.6180,-9.6180,0.045064,0.022028,0.084944,0.000056,127.22,3
0.0752,descent,1.6856,-0.7361,107.6660,31.7285,-8.2440,-10.9920,0.045038,0.022077,0.084938,0.000062,127.22,3
0.0764,descent,1.6856,-0.7361,107.6660,31.7285,-8.2440,-12.3660,0.045048,0.022137,0.084926,0.000074,127.22,3
0.0774,descent,1.6856,-0.7361,107.6660,31.6406,-8.2440,-13.7400,0.045157,0.022361,0.084926,0.000074,127.22,3
0.0785,descent,1.6856,-0.7361,107.6660,31.6406,-8.2440,-15.1140,0.045168,0.022421,0.084931,0.000069,127.22,3
0.0796,descent,1.6856,-0.7361,107.6660,31.5527,-8.2440,-16.4880,0.045277,0.022646,0.084931,0.000069,127.22,3
0.0807,descent,1.6856,-0.7361,107.6660,31.5527,-8.2440,-16.4880,0.045277,0.022646,0.084926,0.000074,127.22,3
0.0818,descent,1.6856,-0.7361,107.5781,31.5527,-8.2440,-17.8620,0.045408,0.022804,0.084926,0.000074,127.22,3
0.0829,descent,1.6856,-0.7361,107.5781,31.5527,-8.2440,-17.8620,0.045408,0.022804,0.084916,0.000084,127.22,3
0.0841,descent,1.6856,-0.7361,107.5781,31.5527,-8.2440,-17.8620,0.045408,0.022804,0.084916,0.000084,127.22,3
0.0852,descent,1.6856,-0.7361,107.5781,31.4648,-8.2440,-19.2360,0.045519,0.023030,0.084916,0.000084,127.22,3
0.0863,descent,1.6856,-0.7361,107.5781,31.4648,-8.2440,-19.2360,0.045519,0.023030,0.084916,0.000084,127.22,3
0.0874,descent,1.6856,-0.7361,107.5781,31.3770,-6.8700,-20.6100,0.045593,0.023246,0.084912,0.000088,127.22,3
0.0885,descent,1.6856,-0.7361,107.5781,31.3770,-6.8700,-20.6100,0.045593,0.023246,0.084913,0.000087,127.22,3
0.0896,descent,1.6856,-0.7361,107.5781,31.3770,-6.8700,-21.9840,0.045604,0.023305,0.084913,0.000087,127.22,3
0.0907,descent,1.6856,-0.7361,107.5781,31.2891,-6.8700,-21.9840,0.045705,0.023472,0.084916,0.000084,127.22,3
0.0918,descent,1.6856,-0.7361,107.6660,31.2891,-5.4960,-23.3580,0.045565,0.023421,0.084916,0.000084,127.22,3
0.0929,descent,1.6856,-0.7361,107.5781,31.2891,-5.4960,-23.3580,0.045686,0.023521,0.084910,0.000090,127.22,3
0.0940,descent,1.6856,-0.7361,107.5781,31.2012,-5.4960,-23.3580,0.045787,0.023688,0.084910,0.000090,127.22,3
0.0952,descent,1.6856,-0.7361,107.5781,31.2012,-5.4960,-24.7320,0.045798,0.023748,0.084892,0.000108,127.22,3
0.0963,descent,1.6856,-0.7361,107.5781,31.2012,-5.4960,-24.7320,0.045798,0.023748,0.084892,0.000108,127.22,3
0.0974,descent,1.6856,-0.7361,107.5781,31.1133,-4.1220,-24.7320,0.046491,0.023905,0.084894,0.000106,127.22,3
0.0985,descent,1.6856,-0.7361,107.5781,31.1133,-4.1220,-24.7320,0.046491,0.023905,0.084888,0.000112,127.22,3
0.0996,descent,1.6856,-0.7361,107.5781,31.0254,-4.1220,-26.1060,0.046604,0.024133,0.084888,0.000112,127.22,3
0.1007,descent,1.6856,-0.7361,107.5781,31.0254,-4.1220,-26.1060,0.046604,0.024133,0.084895,0.000105,127.22,3
0.1018,descent,1.6856,-0.7361,107.5781,31.0254,-4.1220,-26.1060,0.046604,0.024133,0.084895,0.000105,127.22,3
0.1029,descent,1.6856,-0.7361,107.5781,31.0254,-2.7480,-26.1060,0.061456,0.024122,0.084893,0.000107,127.22,3
0.1041,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084893,0.000107,127.22,3
0.1052,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084899,0.000101,127.22,3
0.1063,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084899,0.000101,127.22,3
0.1074,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084896,0.000104,127.22,3
0.1085,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084878,0.000122,127.22,3
0.1096,descent,1.6856,-0.7361,107.5781,30.8496,-2.7480,-26.1060,0.061660,0.024458,0.084878,0.000122,127.22,3
0.1107,descent,1.6856,-0.7361,107.5781,30.7617,-2.7480,-26.1060,0.061762,0.024627,0.084900,0.000100,127.22,3
0.1118,descent,1.6856,-0.7361,107.6660,30.7617,-1.3740,-24.7320,0.151634,0.024454,0.084900,0.000100,127.22,3
0.1129,descent,1.6856,-0.7361,107.6660,30.7617,-1.3740,-24.7320,0.151634,0.024454,0.084883,0.000117,127.22,3
0.1141,descent,1.6856,-0.7361,107.5781,30.6738,-1.3740,-26.1060,0.151870,0.024784,0.084883,0.000117,127.22,3
0.1152,descent,1.6856,-0.7361,107.5781,30.6738,-1.3740,-26.1060,0.151870,0.024784,0.084866,0.000134,127.22,3
0.1163,descent,1.6856,-0.7361,107.5781,30.6738,0.0000,-26.1060,0.246267,0.024773,0.084866,0.000134,127.22,3
0.1174,descent,1.6856,-0.7361,107.5781,30.5859,0.0000,-26.1060,0.246369,0.024942,0.084874,0.000126,127.22,3
0.1185,descent,1.6856,-0.7361,107.5781,30.5859,0.0000,-26.1060,0.246369,0.024942,0.084865,0.000135,127.22,3
0.1196,descent,1.6856,-0.7361,107.5781,30.4980,0.0000,-26.1060,0.246473,0.025111,0.084865,0.000135,127.22,3
0.1207,descent,1.6856,-0.7361,107.5781,30.4980,0.0000,-26.1060,0.246473,0.025111,0.084862,0.000138,127.22,3
0.1218,descent,1.6856,-0.7361,107.5781,30.4980,0.0000,-26.1060,0.246473,0.025111,0.084862,0.000138,127.22,3
0.1229,descent,1.6856,-0.7361,107.6660,30.4980,0.0000,-26.1060,0.246350,0.025009,0.084863,0.000137,127.22,3
0.1240,descent,1.6856,-0.7361,107.6660,30.4102,0.0000,-26.1060,0.246453,0.025178,0.084863,0.000137,127.22,3
0.1252,descent,1.6856,-0.7361,107.6660,30.4102,1.3740,-26.1060,0.151982,0.025166,0.084860,0.000140,127.22,3
0.1263,descent,1.6856,-0.7361,107.6660,30.4102,1.3740,-26.1060,0.151982,0.025166,0.084860,0.000140,127.22,3
0.1274,descent,1.6856,-0.7361,107.6660,30.3223,1.3740,-26.1060,0.152086,0.025336,0.084869,0.000131,127.22,3
0.1285,descent,1.6856,-0.7361,107.7539,30.3223,2.7480,-26.1060,0.061884,0.025222,0.084852,0.000148,127.22,3
0.1296,descent,1.6856,-0.7361,107.7539,30.3223,2.7480,-26.1060,0.061884,0.025222,0.084852,0.000148,127.22,3
0.1307,descent,1.6856,-0.7361,107.7539,30.3223,4.1220,-24.7320,0.046947,0.025150,0.084855,0.000145,127.22,3
0.1318,descent,1.6856,-0.7361,107.8418,30.3223,4.1220,-24.7320,0.046824,0.025048,0.084855,0.000145,127.22,3
0.1329,descent,1.6856,-0.7361,107.8418,30.2344,5.4960,-24.7320,0.046261,0.025205,0.084850,0.000150,127.22,3
0.1341,descent,1.6856,-0.7361,107.9297,30.2344,5.4960,-24.7320,0.046139,0.025103,0.084850,0.000150,127.22,3
0.1352,descent,1.6856,-0.7361,107.9297,30.2344,6.8700,-24.7320,0.046094,0.025091,0.084852,0.000148,127.22,3
0.1363,descent,1.6856,-0.7361,108.0176,30.1465,8.2440,-24.7320,0.046038,0.025146,0.084852,0.000148,127.22,3
0.1374,descent,1.6856,-0.7361,108.1055,30.1465,10.9920,-24.7320,0.045842,0.025021,0.084843,0.000157,127.22,3
0.1385,descent,1.6856,-0.7361,108.1934,30.1465,12.3660,-23.3580,0.045671,0.024848,0.084832,0.000168,127.22,3
0.1396,descent,1.6856,-0.7361,108.1934,30.1465,12.3660,-23.3580,0.045671,0.024848,0.084832,0.000168,127.22,3
0.1407,descent,1.6856,-0.7361,108.2812,30.0586,15.1140,-23.3580,0.045578,0.024891,0.084834,0.000166,127.22,3
0.1418,descent,1.6856,-0.7361,108.3691,30.0586,16.4880,-23.3580,0.045420,0.024778,0.084834,0.000166,127.22,3
0.1429,descent,1.6856,-0.7361,108.3691,30.0586,17.8620,-23.3580,0.045383,0.024767,0.084836,0.000164,127.22,3
0.1441,descent,1.6856,-0.7361,108.4570,29.9707,19.2360,-23.3580,0.045326,0.024821,0.084836,0.000164,127.22,3
