Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0007,descent,0.3513,-0.1403,34.1895,17.2266,188.2380,-8.2440,-0.012042,-0.007076,0.084996,0.000004,5.00,5
0.0029,descent,0.3513,-0.1403,34.1895,17.2266,188.2380,-8.2440,-0.012042,-0.007076,0.084974,0.000026,5.00,5
0.0036,descent,0.3513,-0.1403,34.1895,17.2266,188.2380,-8.2440,-0.012042,-0.007076,0.084974,0.000026,5.00,5
0.0043,descent,0.3513,-0.1403,34.3652,17.1387,186.8640,-10.9920,-0.011769,-0.006722,0.084974,0.000026,5.00,5
0.0051,descent,0.3513,-0.1403,34.8047,16.7871,184.1160,-17.8620,-0.011135,-0.005883,0.084973,0.000027,5.00,5
0.0061,descent,0.3513,-0.1403,35.0684,16.5234,179.9940,-23.3580,-0.010475,-0.005083,0.084973,0.000027,5.00,5
0.0073,descent,0.3513,-0.1403,35.1562,16.2598,178.6200,-27.4800,-0.010102,-0.004584,0.084997,0.000003,5.00,5
0.0084,descent,0.3513,-0.1403,35.3320,16.0840,177.2460,-31.6020,-0.009737,-0.004088,0.085004,-0.000004,5.00,5
0.0095,descent,0.3513,-0.1403,35.5957,15.8203,174.4980,-38.4720,-0.009090,-0.003228,0.085004,-0.000004,5.00,5
0.0106,descent,0.3513,-0.1403,35.7715,15.5566,173.1240,-43.9680,-0.008629,-0.002587,0.084992,0.000008,5.00,5
0.0117,descent,0.3513,-0.1403,35.8594,15.3809,170.3760,-48.0900,-0.008148,-0.001992,0.084992,0.000008,5.00,5
0.0128,descent,0.3513,-0.1403,36.0352,15.2051,169.0020,-53.5860,-0.007690,-0.001350,0.084990,0.000010,5.00,5
0.0139,descent,0.3513,-0.1403,36.1230,15.0293,167.6280,-57.7080,-0.007313,-0.000839,0.084990,0.000010,5.00,5
0.0150,descent,0.3513,-0.1403,36.2109,14.7656,166.2540,-63.2040,-0.006838,-0.000181,0.084998,0.000002,5.00,5
