Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0007,descent,0.4574,22.8516,31.7285,-9.6180,-19.2360,0.052508,0.084661,0.084993,0.000007,0.399687,2.0
0.0018,descent,0.4574,22.8516,31.6406,-8.2440,-20.6100,0.052490,0.085172,0.084993,0.000007,0.399687,2.0
0.0028,descent,0.4574,22.8516,31.6406,-8.2440,-20.6100,0.052490,0.085172,0.085001,-0.000001,0.399687,2.0
0.0039,descent,0.4574,22.8516,31.6406,-8.2440,-20.6100,0.052490,0.085172,0.085001,-0.000001,0.399687,2.0
0.0050,descent,0.4574,22.8516,31.6406,-8.2440,-20.6100,0.052490,0.085172,0.085000,0.000000,0.399687,2.0
0.0062,descent,0.4574,22.8516,31.5527,-8.2440,-20.6100,0.052487,0.085628,0.085000,0.000000,0.399687,2.0
0.0073,descent,0.4574,22.8516,31.5527,-8.2440,-20.6100,0.052487,0.085628,0.084998,0.000002,0.399687,2.0
0.0084,descent,0.4574,22.8516,31.5527,-8.2440,-20.6100,0.052487,0.085628,0.084987,0.000013,0.399687,2.0
0.0095,descent,0.4574,22.8516,31.5527,-6.8700,-20.6100,0.052473,0.085628,0.084987,0.000013,0.399687,2.0
0.0106,descent,0.4574,22.8516,31.4648,-6.8700,-21.9840,0.052469,0.086139,0.084990,0.000010,0.399687,2.0
0.0117,descent,0.4574,22.8516,31.4648,-6.8700,-21.9840,0.052469,0.086139,0.084990,0.000010,0.399687,2.0
0.0128,descent,0.4574,22.7637,31.3770,-6.8700,-21.9840,0.052585,0.086593,0.084998,0.000002,0.399687,2.0
0.0139,descent,0.4954,22.8516,31.3770,-5.4960,-21.9840,0.054720,0.089965,0.084998,0.000002,0.414352,2.0
0.0150,descent,0.4954,22.8516,31.3770,-5.4960,-21.9840,0.054720,0.089965,0.084994,0.000006,0.414352,2.0
0.0162,descent,0.4954,22.8516,31.3770,-5.4960,-21.9840,0.054720,0.089965,0.084994,0.000006,0.414352,2.0
0.0173,descent,0.4954,22.8516,31.3770,-5.4960,-21.9840,0.054720,0.089965,0.084998,0.000002,0.414352,2.0
0.0184,descent,0.4954,22.8516,31.3770,-4.1220,-21.9840,0.055334,0.089965,0.084982,0.000018,0.414352,2.0
0.0195,descent,0.4954,22.8516,31.3770,-4.1220,-21.9840,0.055334,0.089965,0.084982,0.000018,0.414352,2.0
0.0206,descent,0.4954,22.8516,31.3770,-4.1220,-20.6100,0.055334,0.089911,0.084992,0.000008,0.414352,2.0
0.0217,descent,0.4954,22.8516,31.3770,-4.1220,-20.6100,0.055334,0.089911,0.084992,0.000008,0.414352,2.0
0.0228,descent,0.4954,22.8516,31.3770,-2.7480,-19.2360,0.070208,0.089857,0.084968,0.000032,0.414352,2.0
0.0239,descent,0.4954,22.8516,31.3770,-2.7480,-19.2360,0.070208,0.089857,0.084968,0.000032,0.414352,2.0
0.0250,descent,0.4954,22.9395,31.3770,-2.7480,-17.8620,0.070084,0.089806,0.084975,0.000025,0.414352,2.0
0.0262,descent,0.4954,22.9395,31.4648,-1.3740,-17.8620,0.160116,0.089332,0.084975,0.000025,0.414352,2.0
0.0273,descent,0.4954,22.9395,31.4648,-1.3740,-16.4880,0.160116,0.089278,0.084997,0.000003,0.414352,2.0
0.0284,descent,0.4954,22.9395,31.4648,-1.3740,-15.1140,0.160116,0.089223,0.084988,0.000012,0.414352,2.0
0.0295,descent,0.4954,23.0273,31.4648,0.0000,-15.1140,0.254411,0.089227,0.084988,0.000012,0.414352,2.0
0.0306,descent,0.4954,23.0273,31.5527,1.3740,-12.3660,0.159966,0.088644,0.084993,0.000007,0.414352,2.0
0.0317,descent,0.4954,23.0273,31.5527,2.7480,-10.9920,0.069910,0.088590,0.084993,0.000007,0.414352,2.0
0.0328,descent,0.4954,23.1152,31.5527,2.7480,-9.6180,0.069786,0.088539,0.084980,0.000020,0.414352,2.0
0.0339,descent,0.4954,23.1152,31.6406,4.1220,-8.2440,0.054887,0.088011,0.084980,0.000020,0.414352,2.0
0.0350,descent,0.4954,23.2031,31.6406,5.4960,-6.8700,0.054120,0.087960,0.084979,0.000021,0.414352,2.0
0.0362,descent,0.4954,23.2031,31.7285,5.4960,-5.4960,0.054124,0.087439,0.084979,0.000021,0.414352,2.0
0.0373,descent,0.4954,23.2910,31.7285,6.8700,-4.1220,0.053978,0.088017,0.084978,0.000022,0.414352,2.0
0.0384,descent,0.4954,23.2910,31.8164,8.2440,-2.7480,0.053967,0.102377,0.084969,0.000031,0.414352,2.0
0.0395,descent,0.4954,23.3789,31.9043,9.6180,0.0000,0.053833,0.286274,0.084969,0.000031,0.414352,2.0
0.0406,descent,0.4954,23.5547,31.9922,12.3660,2.7480,0.053560,0.101222,0.084956,0.000044,0.414352,2.0
0.0417,descent,0.4954,23.6426,31.9922,15.1140,5.4960,0.053407,0.085600,0.084956,0.000044,0.414352,2.0
0.0428,descent,0.4954,23.7305,32.0801,16.4880,8.2440,0.053273,0.085014,0.084951,0.000049,0.414352,2.0
0.0439,descent,0.4954,23.8184,32.1680,19.2360,9.6180,0.053124,0.084489,0.084951,0.000049,0.414352,2.0
0.0450,descent,0.4954,23.9063,32.1680,21.9840,12.3660,0.052971,0.084384,0.084965,0.000035,0.414352,2.0
0.0462,descent,0.4954,23.9941,32.1680,23.3580,13.7400,0.052833,0.084333,0.084965,0.000035,0.414352,2.0
0.0473,descent,0.4954,24.0820,32.2559,26.1060,16.4880,0.052684,0.083754,0.084956,0.000044,0.414352,2.0
0.0484,descent,0.4954,24.1699,32.3438,28.8540,17.8620,0.052535,0.083230,0.084946,0.000054,0.414352,2.0
0.0495,descent,0.4954,24.2578,32.4316,30.2280,20.6100,0.052401,0.082651,0.084946,0.000054,0.414352,2.0
0.0506,descent,0.4954,24.4336,32.6074,32.9760,23.3580,0.052132,0.081602,0.084949,0.000051,0.414352,2.0
0.0517,descent,0.4954,24.5215,32.6953,38.4720,27.4800,0.051954,0.080969,0.084949,0.000051,0.414352,2.0
0.0528,descent,0.4954,24.6094,32.7832,41.2200,30.2280,0.051805,0.080391,0.084951,0.000049,0.414352,2.0
0.0539,descent,0.4954,24.7852,32.7832,43.9680,32.9760,0.051529,0.080289,0.084951,0.000049,0.414352,2.0
0.0550,descent,0.4954,24.8730,32.8711,46.7160,34.3500,0.051380,0.079765,0.084952,0.000048,0.414352,2.0
0.0562,descent,0.4954,24.9609,32.9590,49.4640,37.0980,0.051232,0.079186,0.084952,0.000048,0.414352,2.0
0.0573,descent,0.4954,25.0488,33.0469,52.2120,39.8460,0.051083,0.078607,0.084931,0.000069,0.414352,2.0
0.0584,descent,0.4954,25.2246,33.1348,54.9600,41.2200,0.050810,0.078087,0.084933,0.000067,0.414352,2.0
0.0595,descent,0.4954,25.3125,33.2227,57.7080,43.9680,0.050662,0.077508,0.084933,0.000067,0.414352,2.0
0.0606,descent,0.4954,25.4883,33.3984,63.2040,48.0900,0.050364,0.076406,0.084940,0.000060,0.414352,2.0
0.0617,descent,0.4954,25.6641,33.4863,65.9520,49.4640,0.050092,0.075885,0.084940,0.000060,0.414352,2.0
0.0628,descent,0.4954,25.7520,33.5742,68.7000,52.2120,0.049943,0.075307,0.084941,0.000059,0.414352,2.0
0.0639,descent,0.4954,25.8398,33.6621,71.4480,53.5860,0.049795,0.074783,0.084941,0.000059,0.414352,2.0
0.0650,descent,0.4954,26.0156,33.7500,74.1960,56.3340,0.049522,0.074208,0.084941,0.000059,0.414352,2.0
0.0662,descent,0.4954,26.1035,33.8379,78.3180,57.7080,0.049359,0.073684,0.084941,0.000059,0.414352,2.0
0.0673,descent,0.4954,26.1914,33.9258,79.6920,60.4560,0.049225,0.073106,0.084933,0.000067,0.414352,2.0
0.0684,descent,0.4954,26.3672,34.1016,82.4400,61.8300,0.048956,0.072112,0.084931,0.000069,0.414352,2.0
0.0695,descent,0.4954,26.4551,34.1895,85.1880,64.5780,0.048808,0.071534,0.084931,0.000069,0.414352,2.0
0.0706,descent,0.4954,26.6309,34.3652,87.9360,65.9520,0.048539,0.070541,0.084928,0.000072,0.414352,2.0
0.0717,descent,0.4954,26.8066,34.4531,92.0580,70.0740,0.048253,0.069912,0.084928,0.000072,0.414352,2.0
0.0728,descent,0.4954,26.8945,34.5410,94.8060,71.4480,0.048104,0.069388,0.084923,0.000077,0.414352,2.0
0.0739,descent,0.4954,27.0703,34.6289,96.1800,72.8220,0.047847,0.068868,0.084923,0.000077,0.414352,2.0
0.0750,descent,0.4954,27.1582,34.7168,97.5540,74.1960,0.047713,0.068344,0.084908,0.000092,0.414352,2.0
0.0762,descent,0.4954,27.2461,34.8047,98.9280,75.5700,0.047578,0.067820,0.084908,0.000092,0.414352,2.0
0.0773,descent,0.4954,27.4219,34.9805,100.3020,78.3180,0.047324,0.066773,0.084923,0.000077,0.414352,2.0
0.0784,descent,0.4954,27.5977,35.0684,103.0500,79.6920,0.047053,0.066253,0.084917,0.000083,0.414352,2.0
0.0795,descent,0.4954,27.6855,35.1562,104.4240,81.0660,0.046918,0.065729,0.084917,0.000083,0.414352,2.0
0.0806,descent,0.4954,27.9492,35.3320,107.1720,83.8140,0.046527,0.064686,0.084908,0.000092,0.414352,2.0
0.0817,descent,0.4954,28.0371,35.4199,108.5460,85.1880,0.046393,0.064162,0.084908,0.000092,0.414352,2.0
