Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0263,descent,0.5553,86.0449,14.4141,-15.1140,94.8060,0.014711,-0.003475,0.084978,0.000022,99.995822,1000,sigmoid
0.0274,descent,0.5553,86.0449,14.5020,-13.7400,97.5540,0.014025,-0.004253,0.084975,0.000025,99.995811,1000,sigmoid
0.0285,descent,0.5553,86.0449,14.5898,-13.7400,100.3020,0.013473,-0.004929,0.084975,0.000025,99.995811,1000,sigmoid
0.0296,descent,0.5553,86.0449,14.6777,-12.3660,101.6760,0.012888,-0.005614,0.084976,0.000024,99.995813,1000,sigmoid
0.0307,descent,0.5553,86.0449,14.7656,-12.3660,104.4240,0.012336,-0.006290,0.084976,0.000024,99.995813,1000,sigmoid
0.0318,descent,0.5553,86.0449,14.8535,-12.3660,105.7980,0.011885,-0.006874,0.084982,0.000018,99.995839,1000,sigmoid
0.0330,descent,0.5553,86.0449,14.9414,-10.9920,107.1720,0.011300,-0.007558,0.084982,0.000018,99.995839,1000,sigmoid
0.0341,descent,0.5553,86.0449,14.9414,-10.9920,108.5460,0.011200,-0.007651,0.084978,0.000022,99.995823,1000,sigmoid
0.0352,descent,0.5553,85.9570,15.0293,-10.9920,108.5460,0.011191,-0.007790,0.084970,0.000030,99.995792,1000,sigmoid
0.0363,descent,0.5716,85.9570,15.2051,-9.6180,108.5460,0.010358,-0.008873,0.084970,0.000030,99.995792,1000,sigmoid
0.0374,descent,0.5716,85.9570,15.2051,-9.6180,108.5460,0.010358,-0.008873,0.084967,0.000033,99.995777,1000,sigmoid
0.0385,descent,0.5716,85.9570,15.2930,-9.6180,108.5460,0.010008,-0.009364,0.084967,0.000033,99.995777,1000,sigmoid
0.0396,descent,0.5716,85.9570,15.3809,-8.2440,107.1720,0.009626,-0.009863,0.084970,0.000030,99.995788,1000,sigmoid
0.0407,descent,0.5716,85.8691,15.4687,-8.2440,107.1720,0.009618,-0.010003,0.084970,0.000030,99.995788,1000,sigmoid
0.0419,descent,0.5716,85.8691,15.4687,-8.2440,105.7980,0.009718,-0.009911,0.084982,0.000018,99.995840,1000,sigmoid
0.0430,descent,0.5716,85.8691,15.4687,-8.2440,103.0500,0.009920,-0.009726,0.084982,0.000018,99.995840,1000,sigmoid
0.0441,descent,0.5716,85.8691,15.5566,-8.2440,101.6760,0.009671,-0.010124,0.084961,0.000039,99.995752,1000,sigmoid
0.0452,descent,0.5716,85.8691,15.5566,-8.2440,100.3020,0.009772,-0.010032,0.084972,0.000028,99.995796,1000,sigmoid
0.0463,descent,0.5716,85.7812,15.6445,-8.2440,96.1800,0.010065,-0.009895,0.084972,0.000028,99.995796,1000,sigmoid
0.0474,descent,0.5716,85.7812,15.6445,-8.2440,93.4320,0.010267,-0.009710,0.084951,0.000049,99.995707,1000,sigmoid
0.0485,descent,0.5716,85.7812,15.7324,-9.6180,90.6840,0.010252,-0.009915,0.084951,0.000049,99.995707,1000,sigmoid
0.0496,descent,0.5716,85.6934,15.7324,-9.6180,87.9360,0.010795,-0.009379,0.084955,0.000045,99.995726,1000,sigmoid
0.0508,descent,0.5716,85.6934,15.7324,-9.6180,85.1880,0.010996,-0.009195,0.084955,0.000045,99.995726,1000,sigmoid
0.0519,descent,0.5716,85.6934,15.7324,-9.6180,82.4400,0.011197,-0.009010,0.084955,0.000045,99.995726,1000,sigmoid
0.0530,descent,0.5716,85.6055,15.7324,-9.6180,79.6920,0.011740,-0.008474,0.084955,0.000045,99.995726,1000,sigmoid
0.0541,descent,0.5716,85.6055,15.7324,-10.9920,76.9440,0.012075,-0.008189,0.084939,0.000061,99.995656,1000,sigmoid
0.0552,descent,0.5716,85.6055,15.7324,-10.9920,74.1960,0.012276,-0.008004,0.084957,0.000043,99.995733,1000,sigmoid
0.0563,descent,0.5716,85.5176,15.7324,-12.3660,67.3260,0.013254,-0.007090,0.084957,0.000043,99.995733,1000,sigmoid
0.0574,descent,0.5716,85.5176,15.7324,-12.3660,64.5780,0.013455,-0.006905,0.084942,0.000058,99.995672,1000,sigmoid
0.0585,descent,0.5716,85.5176,15.7324,-12.3660,61.8300,0.013656,-0.006720,0.084942,0.000058,99.995672,1000,sigmoid
0.0596,descent,0.5716,85.4297,15.7324,-13.7400,57.7080,0.014433,-0.005992,0.084950,0.000050,99.995705,1000,sigmoid
0.0608,descent,0.5716,85.4297,15.7324,-15.1140,54.9600,0.014768,-0.005706,0.084950,0.000050,99.995705,1000,sigmoid
0.0619,descent,0.5716,85.3418,15.7324,-15.1140,52.2120,0.015310,-0.005170,0.084946,0.000054,99.995689,1000,sigmoid
0.0630,descent,0.5716,85.3418,15.7324,-16.4880,48.0900,0.015746,-0.004792,0.084946,0.000054,99.995689,1000,sigmoid
0.0641,descent,0.5716,85.3418,15.7324,-16.4880,45.3420,0.015947,-0.004608,0.084939,0.000061,99.995659,1000,sigmoid
0.0652,descent,0.5716,85.3418,15.7324,-17.8620,42.5940,0.016282,-0.004322,0.084958,0.000042,99.995738,1000,sigmoid
0.0663,descent,0.5716,85.2539,15.6445,-19.2360,37.0980,0.017510,-0.003009,0.084958,0.000042,99.995738,1000,sigmoid
0.0674,descent,0.5716,85.2539,15.6445,-20.6100,34.3500,0.017845,-0.002724,0.084939,0.000061,99.995656,1000,sigmoid
0.0685,descent,0.5716,85.1660,15.6445,-20.6100,31.6020,0.018387,-0.002188,0.084939,0.000061,99.995656,1000,sigmoid
0.0696,descent,0.5716,85.1660,15.6445,-21.9840,28.8540,0.018722,-0.001902,0.084940,0.000060,99.995663,1000,sigmoid
0.0707,descent,0.5716,85.0781,15.5566,-23.3580,26.1060,0.019749,-0.000774,0.084940,0.000060,99.995663,1000,sigmoid
0.0719,descent,0.5716,85.0781,15.5566,-24.7320,23.3580,0.020084,-0.000488,0.084936,0.000064,99.995646,1000,sigmoid
0.0730,descent,0.5716,84.9902,15.5566,-24.7320,20.6100,0.020627,0.000048,0.084936,0.000064,99.995646,1000,sigmoid
0.0741,descent,0.5716,84.9902,15.5566,-26.1060,17.8620,0.020962,0.000333,0.084931,0.000069,99.995621,1000,sigmoid
0.0752,descent,0.5716,84.9023,15.5566,-26.1060,15.1140,0.021504,0.000869,0.084916,0.000084,99.995557,1000,sigmoid
0.0763,descent,0.5716,84.9023,15.4687,-27.4800,13.7400,0.022090,0.001555,0.084916,0.000084,99.995557,1000,sigmoid
0.0774,descent,0.5716,84.7266,15.4687,-28.8540,8.2440,0.023308,0.002728,0.084920,0.000080,99.995575,1000,sigmoid
0.0785,descent,0.5716,84.7266,15.4687,-30.2280,6.8700,0.023543,0.002921,0.084920,0.000080,99.995575,1000,sigmoid
0.0796,descent,0.5716,84.6387,15.4687,-31.6020,5.4960,0.024118,0.003472,0.084912,0.000088,99.995539,1000,sigmoid
0.0807,descent,0.5716,84.5508,15.3809,-32.9760,2.7480,0.025146,0.020119,0.084912,0.000088,99.995539,1000,sigmoid
0.0819,descent,0.5716,84.5508,15.3809,-32.9760,1.3740,0.025247,0.110253,0.084914,0.000086,99.995546,1000,sigmoid
0.0830,descent,0.5716,84.4629,15.3809,-34.3500,-1.3740,0.025923,0.110890,0.084914,0.000086,99.995548,1000,sigmoid
0.0841,descent,0.5716,84.4629,15.2930,-35.7240,-2.7480,0.026509,0.021534,0.084914,0.000086,99.995548,1000,sigmoid
0.0852,descent,0.5716,84.3750,15.2930,-35.7240,-4.1220,0.026951,0.007090,0.084915,0.000085,99.995553,1000,sigmoid
0.0864,descent,0.5716,84.2871,15.2051,-38.4720,-6.8700,0.028113,0.007685,0.084915,0.000085,99.995553,1000,sigmoid
0.0874,descent,0.5716,84.1992,15.2051,-38.4720,-8.2440,0.028555,0.008129,0.084911,0.000089,99.995535,1000,sigmoid
0.0885,descent,0.5716,84.1113,15.2051,-39.8460,-9.6180,0.029130,0.008673,0.084911,0.000089,99.995535,1000,sigmoid
0.0896,descent,0.5716,84.0234,15.1172,-41.2200,-10.9920,0.030058,0.009711,0.084908,0.000092,99.995519,1000,sigmoid
0.0907,descent,0.5716,84.0234,15.1172,-42.5940,-12.3660,0.030292,0.009905,0.084908,0.000092,99.995519,1000,sigmoid
0.0919,descent,0.5716,83.9355,15.1172,-42.5940,-12.3660,0.030633,0.010256,0.084903,0.000097,99.995498,1000,sigmoid
0.0930,descent,0.5716,83.8477,15.0293,-43.9680,-13.7400,0.031561,0.011294,0.084912,0.000088,99.995540,1000,sigmoid
0.0941,descent,0.5716,83.7598,15.0293,-45.3420,-15.1140,0.032137,0.011839,0.084912,0.000088,99.995540,1000,sigmoid
0.0952,descent,0.5716,83.7598,15.0293,-46.7160,-16.4880,0.032371,0.012033,0.084898,0.000102,99.995476,1000,sigmoid
0.0963,descent,0.5716,83.6719,14.9414,-48.0900,-17.8620,0.033299,0.013071,0.084898,0.000102,99.995476,1000,sigmoid
0.0974,descent,0.5716,83.4961,14.9414,-49.4640,-19.2360,0.034216,0.013968,0.084895,0.000105,99.995460,1000,sigmoid
0.0985,descent,0.5716,83.4961,14.8535,-50.8380,-19.2360,0.034702,0.014563,0.084895,0.000105,99.995460,1000,sigmoid
0.0996,descent,0.5716,83.4082,14.8535,-50.8380,-20.6100,0.035144,0.015007,0.084887,0.000113,99.995424,1000,sigmoid
0.1007,descent,0.5716,83.3203,14.8535,-52.2120,-20.6100,0.035619,0.015460,0.084887,0.000113,99.995424,1000,sigmoid
0.1019,descent,0.5716,83.2324,14.7656,-53.5860,-21.9840,0.036547,0.016499,0.084899,0.000101,99.995480,1000,sigmoid
0.1030,descent,0.5716,83.1445,14.7656,-54.9600,-21.9840,0.037022,0.016952,0.084897,0.000103,99.995469,1000,sigmoid
0.1041,descent,0.5716,83.1445,14.6777,-54.9600,-23.3580,0.037476,0.017538,0.084897,0.000103,99.995469,1000,sigmoid
0.1052,descent,0.5716,83.0566,14.6777,-56.3340,-23.3580,0.037951,0.017991,0.084878,0.000122,99.995384,1000,sigmoid
0.1063,descent,0.5716,82.9688,14.6777,-56.3340,-23.3580,0.038292,0.018343,0.084878,0.000122,99.995384,1000,sigmoid
0.1074,descent,0.5716,82.8809,14.5898,-57.7080,-24.7320,0.039220,0.019382,0.084877,0.000123,99.995381,1000,sigmoid
0.1085,descent,0.5716,82.7930,14.5898,-59.0820,-24.7320,0.039695,0.019835,0.084877,0.000123,99.995381,1000,sigmoid
0.1096,descent,0.5716,82.7051,14.5020,-59.0820,-26.1060,0.040490,0.020774,0.084883,0.000117,99.995407,1000,sigmoid
0.1107,descent,0.5716,82.6172,14.5020,-60.4560,-26.1060,0.040965,0.021227,0.084883,0.000117,99.995407,1000,sigmoid
0.1119,descent,0.5716,82.6172,14.4141,-60.4560,-27.4800,0.041419,0.021814,0.084883,0.000117,99.995406,1000,sigmoid
0.1130,descent,0.5716,82.5293,14.4141,-60.4560,-27.4800,0.041760,0.022166,0.084883,0.000117,99.995406,1000,sigmoid
0.1141,descent,0.5716,82.4414,14.3262,-61.8300,-28.8540,0.042689,0.023207,0.084892,0.000108,99.995448,1000,sigmoid
0.1152,descent,0.5716,82.4414,14.3262,-61.8300,-28.8540,0.042689,0.023207,0.084871,0.000129,99.995350,1000,sigmoid
0.1164,descent,0.5716,82.2656,14.2383,-63.2040,-28.8540,0.043858,0.024507,0.084871,0.000129,99.995350,1000,sigmoid
0.1174,descent,0.5716,82.1777,14.1504,-63.2040,-30.2280,0.044654,0.025446,0.084869,0.000131,99.995340,1000,sigmoid
0.1186,descent,0.5716,82.1777,14.1504,-63.2040,-30.2280,0.044654,0.025446,0.084869,0.000131,99.995340,1000,sigmoid
0.1196,descent,0.5716,82.0898,14.1504,-63.2040,-30.2280,0.044995,0.025798,0.084868,0.000132,99.995336,1000,sigmoid
0.1207,descent,0.5716,82.0020,14.0625,-63.2040,-31.6020,0.045790,0.026738,0.084868,0.000132,99.995336,1000,sigmoid
0.1219,descent,0.5390,81.9141,14.0625,-64.5780,-31.6020,0.046265,0.027191,0.084860,0.000140,99.995302,1000,sigmoid
0.1230,descent,0.5390,81.9141,13.9746,-64.5780,-31.6020,0.046619,0.027686,0.084860,0.000140,99.995302,1000,sigmoid
0.1241,descent,0.5390,81.8262,13.9746,-64.5780,-32.9760,0.047061,0.028131,0.084861,0.000139,99.995304,1000,sigmoid
0.1252,descent,0.5390,81.7383,13.9746,-64.5780,-32.9760,0.047401,0.028484,0.084856,0.000144,99.995280,1000,sigmoid
0.1263,descent,0.5390,81.7383,13.8867,-64.5780,-32.9760,0.047755,0.028978,0.084856,0.000144,99.995280,1000,sigmoid
0.1274,descent,0.5390,81.5625,13.7988,-64.5780,-32.9760,0.048791,0.030178,0.084860,0.000140,99.995300,1000,sigmoid
0.1285,descent,0.5390,81.5625,13.7988,-64.5780,-32.9760,0.048791,0.030178,0.084860,0.000140,99.995300,1000,sigmoid
0.1296,descent,0.5390,81.4746,13.7109,-64.5780,-34.3500,0.049586,0.031118,0.084853,0.000147,99.995267,1000,sigmoid
0.1307,descent,0.5390,81.3867,13.7109,-64.5780,-34.3500,0.049927,0.031471,0.084853,0.000147,99.995267,1000,sigmoid
0.1319,descent,0.5390,81.3867,13.6230,-63.2040,-34.3500,0.050147,0.031864,0.084831,0.000169,99.995164,1000,sigmoid
0.1330,descent,0.5390,81.2988,13.6230,-63.2040,-35.7240,0.050589,0.032309,0.084831,0.000169,99.995164,1000,sigmoid
0.1341,descent,0.5390,81.2988,13.5352,-63.2040,-35.7240,0.050943,0.032804,0.084838,0.000162,99.995194,1000,sigmoid
0.1352,descent,0.5390,81.2109,13.5352,-63.2040,-35.7240,0.051283,0.033157,0.084856,0.000144,99.995282,1000,sigmoid
0.1363,descent,0.5390,81.1230,13.4473,-61.8300,-35.7240,0.051844,0.033903,0.084856,0.000144,99.995282,1000,sigmoid
0.1374,descent,0.5390,81.0352,13.4473,-61.8300,-35.7240,0.052185,0.034256,0.084837,0.000163,99.995190,1000,sigmoid
0.1385,descent,0.5390,81.0352,13.3594,-61.8300,-37.0980,0.052640,0.034843,0.084837,0.000163,99.995190,1000,sigmoid
0.1396,descent,0.5390,80.9473,13.3594,-61.8300,-37.0980,0.052981,0.035196,0.084840,0.000160,99.995206,1000,sigmoid
0.1407,descent,0.5390,80.9473,13.2715,-60.4560,-37.0980,0.053201,0.035590,0.084840,0.000160,99.995206,1000,sigmoid
0.1418,descent,0.5390,80.8594,13.2715,-60.4560,-37.0980,0.053541,0.035942,0.084825,0.000175,99.995132,1000,sigmoid
0.1430,descent,0.5390,80.7715,13.2715,-59.0820,-37.0980,0.053748,0.036194,0.084825,0.000175,99.995132,1000,sigmoid
0.1441,descent,0.5390,80.7715,13.1836,-59.0820,-37.0980,0.054102,0.036689,0.084839,0.000161,99.995200,1000,sigmoid
0.1452,descent,0.5390,80.7715,13.1836,-59.0820,-37.0980,0.054102,0.036689,0.084823,0.000177,99.995123,1000,sigmoid
0.1463,descent,0.5390,80.6836,13.0957,-57.7080,-37.0980,0.054663,0.037435,0.084823,0.000177,99.995123,1000,sigmoid
0.1474,descent,0.5390,80.5957,13.0957,-56.3340,-37.0980,0.054869,0.037687,0.084824,0.000176,99.995127,1000,sigmoid
0.1485,descent,0.5390,80.5957,13.0078,-56.3340,-37.0980,0.055223,0.038181,0.084824,0.000176,99.995127,1000,sigmoid
0.1496,descent,0.5390,80.5957,13.0078,-54.9600,-37.0980,0.055089,0.038080,0.084819,0.000181,99.995104,1000,sigmoid
0.1508,descent,0.5390,80.5078,13.0078,-54.9600,-37.0980,0.055430,0.038433,0.084819,0.000181,99.995104,1000,sigmoid
0.1519,descent,0.5390,80.5078,12.9199,-53.5860,-37.0980,0.055650,0.038826,0.084818,0.000182,99.995097,1000,sigmoid
0.1530,descent,0.5390,80.5078,12.9199,-52.2120,-37.0980,0.055516,0.038725,0.084818,0.000182,99.995097,1000,sigmoid
0.1541,descent,0.5390,80.4199,12.9199,-52.2120,-37.0980,0.055856,0.039078,0.084804,0.000196,99.995028,1000,sigmoid
0.1552,descent,0.5390,80.4199,12.8320,-50.8380,-35.7240,0.055975,0.039378,0.084809,0.000191,99.995056,1000,sigmoid
0.1563,descent,0.5390,80.3320,12.8320,-48.0900,-35.7240,0.056048,0.039529,0.084809,0.000191,99.995056,1000,sigmoid
0.1574,descent,0.5390,80.3320,12.7441,-48.0900,-35.7240,0.056401,0.040023,0.084804,0.000196,99.995032,1000,sigmoid
0.1585,descent,0.5390,80.3320,12.7441,-46.7160,-35.7240,0.056267,0.039922,0.084804,0.000196,99.995032,1000,sigmoid
0.1596,descent,0.5390,80.3320,12.7441,-45.3420,-35.7240,0.056133,0.039821,0.084796,0.000204,99.994988,1000,sigmoid
0.1607,descent,0.5390,80.3320,12.7441,-43.9680,-34.3500,0.055898,0.039627,0.084796,0.000204,99.994988,1000,sigmoid
0.1619,descent,0.5390,80.2441,12.6562,-43.9680,-34.3500,0.056592,0.040474,0.084799,0.000201,99.995002,1000,sigmoid
0.1630,descent,0.5390,80.2441,12.6562,-42.5940,-34.3500,0.056458,0.040373,0.084799,0.000201,99.995002,1000,sigmoid
0.1641,descent,0.5390,80.2441,12.6562,-41.2200,-32.9760,0.056223,0.040179,0.084784,0.000216,99.994928,1000,sigmoid
0.1652,descent,0.5390,80.2441,12.6562,-39.8460,-32.9760,0.056089,0.040078,0.084785,0.000215,99.994933,1000,sigmoid
0.1663,descent,0.5390,80.2441,12.5684,-37.0980,-31.6020,0.056073,0.040277,0.084785,0.000215,99.994933,1000,sigmoid
0.1674,descent,0.5390,80.2441,12.5684,-35.7240,-31.6020,0.055939,0.040175,0.084794,0.000206,99.994978,1000,sigmoid
0.1685,descent,0.5390,80.2441,12.5684,-34.3500,-30.2280,0.055704,0.039981,0.084794,0.000206,99.994978,1000,sigmoid
0.1696,descent,0.5390,80.2441,12.5684,-32.9760,-30.2280,0.055570,0.039880,0.084778,0.000222,99.994900,1000,sigmoid
0.1707,descent,0.5390,80.2441,12.5684,-31.6020,-28.8540,0.055334,0.039686,0.084778,0.000222,99.994900,1000,sigmoid
0.1719,descent,0.5390,80.1562,12.5684,-30.2280,-28.8540,0.055541,0.039938,0.084780,0.000220,99.994907,1000,sigmoid
0.1730,descent,0.5390,80.1562,12.4805,-30.2280,-27.4800,0.055793,0.040339,0.084780,0.000220,99.994907,1000,sigmoid
0.1741,descent,0.5390,80.2441,12.4805,-27.4800,-27.4800,0.055184,0.039784,0.084786,0.000214,99.994938,1000,sigmoid
0.1752,descent,0.5390,80.2441,12.4805,-26.1060,-26.1060,0.054949,0.039590,0.084772,0.000228,99.994868,1000,sigmoid
0.1762,descent,0.5390,80.2441,12.4805,-24.7320,-26.1060,0.054815,0.039488,0.084772,0.000228,99.994868,1000,sigmoid
0.1774,descent,0.5390,80.2441,12.4805,-21.9840,-24.7320,0.054445,0.039193,0.084771,0.000229,99.994860,1000,sigmoid
0.1785,descent,0.5390,80.2441,12.4805,-20.6100,-23.3580,0.054210,0.038999,0.084771,0.000229,99.994860,1000,sigmoid
0.1796,descent,0.5390,80.2441,12.4805,-19.2360,-23.3580,0.054076,0.038898,0.084760,0.000240,99.994806,1000,sigmoid
0.1807,descent,0.5390,80.2441,12.4805,-17.8620,-21.9840,0.053840,0.038704,0.084760,0.000240,99.994806,1000,sigmoid
0.1819,descent,0.5390,80.2441,12.4805,-16.4880,-20.6100,0.053605,0.038510,0.084750,0.000250,99.994756,1000,sigmoid
0.1830,descent,0.5390,80.2441,12.4805,-15.1140,-20.6100,0.053471,0.038409,0.084750,0.000250,99.994756,1000,sigmoid
0.1841,descent,0.5390,80.2441,12.4805,-13.7400,-19.2360,0.053235,0.038215,0.084759,0.000241,99.994800,1000,sigmoid
0.1852,descent,0.5390,80.2441,12.4805,-13.7400,-17.8620,0.053134,0.038122,0.084758,0.000242,99.994797,1000,sigmoid
0.1862,descent,0.5390,80.2441,12.4805,-12.3660,-17.8620,0.053000,0.038021,0.084758,0.000242,99.994797,1000,sigmoid
0.1874,descent,0.5390,80.2441,12.4805,-9.6180,-15.1140,0.052529,0.037633,0.084754,0.000246,99.994776,1000,sigmoid
0.1885,descent,0.5390,80.2441,12.4805,-8.2440,-15.1140,0.052395,0.037532,0.084754,0.000246,99.994776,1000,sigmoid
0.1896,descent,0.5390,80.2441,12.4805,-8.2440,-13.7400,0.052294,0.037439,0.084737,0.000263,99.994687,1000,sigmoid
0.1907,descent,0.5390,80.2441,12.4805,-6.8700,-12.3660,0.052058,0.037245,0.084737,0.000263,99.994687,1000,sigmoid
0.1919,descent,0.5390,80.2441,12.4805,-6.8700,-12.3660,0.052058,0.037245,0.084720,0.000280,99.994592,1000,sigmoid
0.1930,descent,0.5390,80.2441,12.4805,-5.4960,-10.9920,0.051830,0.037051,0.084720,0.000280,99.994592,1000,sigmoid
0.1941,descent,0.5390,80.2441,12.4805,-4.1220,-10.9920,0.052325,0.036950,0.084723,0.000277,99.994608,1000,sigmoid
0.1952,descent,0.5390,80.2441,12.4805,-4.1220,-9.6180,0.052224,0.036857,0.084732,0.000268,99.994656,1000,sigmoid
0.1963,descent,0.5390,80.2441,12.4805,-2.7480,-8.2440,0.066876,0.036663,0.084732,0.000268,99.994656,1000,sigmoid
0.1974,descent,0.5390,80.2441,12.4805,-2.7480,-6.8700,0.066775,0.036570,0.084709,0.000291,99.994535,1000,sigmoid
0.1985,descent,0.5390,80.2441,12.4805,-1.3740,-6.8700,0.156683,0.036469,0.084709,0.000291,99.994535,1000,sigmoid
0.1996,descent,0.5390,80.2441,12.4805,-1.3740,-5.4960,0.156582,0.036384,0.084711,0.000289,99.994543,1000,sigmoid
0.2008,descent,0.5390,80.2441,12.4805,-1.3740,-5.4960,0.156582,0.036384,0.084711,0.000289,99.994543,1000,sigmoid
0.2019,descent,0.5390,80.2441,12.4805,-1.3740,-4.1220,0.156480,0.036920,0.084714,0.000286,99.994563,1000,sigmoid
0.2030,descent,0.5390,80.2441,12.4805,0.0000,-4.1220,0.250780,0.036819,0.084714,0.000286,99.994563,1000,sigmoid
0.2041,descent,0.5390,80.2441,12.4805,0.0000,-4.1220,0.250780,0.036819,0.084717,0.000283,99.994580,1000,sigmoid
0.2052,descent,0.5390,80.2441,12.5684,0.0000,-2.7480,0.250326,0.051120,0.084687,0.000313,99.994413,1000,sigmoid
0.2063,descent,0.5390,80.2441,12.4805,0.0000,-1.3740,0.250577,0.141563,0.084687,0.000313,99.994413,1000,sigmoid
0.2074,descent,0.5390,80.2441,12.4805,0.0000,-1.3740,0.250577,0.141563,0.084686,0.000314,99.994405,1000,sigmoid
0.2085,descent,0.5390,80.2441,12.4805,0.0000,-1.3740,0.250577,0.141563,0.084686,0.000314,99.994405,1000,sigmoid
0.2096,descent,0.5390,80.2441,12.4805,0.0000,0.0000,0.250476,0.235904,0.084672,0.000328,99.994328,1000,sigmoid
0.2107,descent,0.5390,80.2441,12.4805,0.0000,0.0000,0.250476,0.235904,0.084672,0.000328,99.994328,1000,sigmoid
0.2119,descent,0.5451,80.2441,12.4805,0.0000,0.0000,0.250476,0.235904,0.084673,0.000327,99.994331,1000,sigmoid
0.2130,descent,0.5451,80.3320,12.4805,1.3740,0.0000,0.155567,0.235450,0.084673,0.000327,99.994331,1000,sigmoid
0.2141,descent,0.5451,80.3320,12.4805,1.3740,0.0000,0.155567,0.235450,0.084683,0.000317,99.994391,1000,sigmoid
0.2152,descent,0.5451,80.4199,12.4805,1.3740,0.0000,0.155227,0.235097,0.084670,0.000330,99.994320,1000,sigmoid
0.2163,descent,0.5451,80.5078,12.5684,4.1220,0.0000,0.049335,0.234048,0.084670,0.000330,99.994320,1000,sigmoid
0.2174,descent,0.5451,80.5957,12.5684,4.1220,1.3740,0.048893,0.139169,0.084663,0.000337,99.994277,1000,sigmoid
0.2185,descent,0.5451,80.6836,12.5684,6.8700,1.3740,0.047648,0.138613,0.084663,0.000337,99.994277,1000,sigmoid
0.2196,descent,0.5451,80.7715,12.5684,8.2440,1.3740,0.047173,0.138159,0.084675,0.000325,99.994345,1000,sigmoid
0.2207,descent,0.5451,80.8594,12.5684,9.6180,1.3740,0.046698,0.137705,0.084675,0.000325,99.994345,1000,sigmoid
0.2219,descent,0.5451,80.9473,12.6562,10.9920,2.7480,0.045769,0.046623,0.084655,0.000345,99.994231,1000,sigmoid
