Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,K11,K22,K33
0.0767,0.5000,0.893996,1.228071,1.231139,-0.086865,49.2188,42.6270,0.493626,0.498604,0.498604
0.0778,0.5000,0.891340,1.228071,1.231139,-0.086865,49.2188,42.7148,0.493532,0.498585,0.498585
0.0789,0.5000,0.891100,1.228071,1.231139,-0.086865,49.2188,42.7148,0.493438,0.498566,0.498566
0.0800,0.5000,0.893273,1.228071,1.231139,-0.086865,49.2188,42.6270,0.493345,0.498547,0.498547
0.0811,0.5000,0.895375,1.228071,1.231139,-0.086865,49.1309,42.6270,0.493251,0.498527,0.498527
0.0822,0.5000,0.892726,1.228071,1.231139,-0.086865,49.1309,42.7148,0.493156,0.498508,0.498508
0.0833,0.5000,0.894890,1.228071,1.231139,-0.086865,49.1309,42.6270,0.493062,0.498489,0.498489
0.0845,0.5000,0.894647,1.228071,1.231139,-0.086865,49.1309,42.6270,0.492968,0.498469,0.498469
0.0856,0.5000,0.892000,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492874,0.498450,0.498450
0.0867,0.5000,0.891759,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492780,0.498431,0.498431
0.0878,0.5000,0.891517,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492686,0.498412,0.498412
0.0889,0.5000,0.891276,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492591,0.498393,0.498393
0.0901,0.5000,0.891034,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492497,0.498373,0.498373
0.0911,0.5000,0.890793,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492403,0.498354,0.498354
0.0922,0.5000,0.890551,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492309,0.498335,0.498335
0.0934,0.5000,0.890310,1.228071,1.231139,-0.086865,49.1309,42.7148,0.492214,0.498316,0.498316
0.0945,0.5000,0.887673,1.228071,1.231139,-0.086865,49.1309,42.8027,0.492120,0.498297,0.498297
0.0956,0.5000,0.889775,1.228071,1.231139,-0.086865,49.0430,42.8027,0.492025,0.498278,0.498278
0.0967,0.5000,0.887148,1.228071,1.231139,-0.086865,49.0430,42.8906,0.491930,0.498260,0.498260
0.0978,0.5000,0.886908,1.228071,1.231139,-0.086865,49.0430,42.8906,0.491835,0.498241,0.498241
0.0989,0.5000,0.884287,1.228071,1.231139,-0.086865,49.0430,42.9785,0.491740,0.498223,0.498223
0.1000,0.5000,0.884048,1.228071,1.231139,-0.086865,49.0430,42.9785,0.491645,0.498204,0.498204
0.1011,0.5000,0.881433,1.228071,1.231139,-0.086865,49.0430,43.0664,0.491549,0.498186,0.498186
0.1022,0.5000,0.878824,1.228071,1.231139,-0.086865,49.0430,43.1543,0.491454,0.498169,0.498169
0.1033,0.5000,0.876220,1.228071,1.231139,-0.086865,49.0430,43.2422,0.491358,0.498151,0.498151
0.1045,0.5000,0.875986,1.228071,1.231139,-0.086865,48.9551,43.3301,0.491262,0.498134,0.498134
0.1055,0.5000,0.875751,1.228071,1.231139,-0.086865,48.9551,43.3301,0.491165,0.498117,0.498117
0.1067,0.5000,0.873162,1.228071,1.231139,-0.086865,48.9551,43.4180,0.491069,0.498100,0.498100
0.1078,0.5000,0.870579,1.261176,1.264272,-0.088425,48.9551,43.5059,0.490967,0.498082,0.498082
0.1089,0.5000,0.867991,1.261176,1.264272,-0.088425,48.9551,43.5937,0.490866,0.498065,0.498065
0.1100,0.5000,0.867749,1.261176,1.264272,-0.088425,48.9551,43.5937,0.490765,0.498048,0.498048
0.1112,0.5000,0.865214,1.261176,1.264272,-0.088425,48.8672,43.7695,0.490662,0.498031,0.498031
0.1122,0.5000,0.864973,1.261176,1.264272,-0.088425,48.8672,43.7695,0.490560,0.498015,0.498015
0.1133,0.5000,0.862406,1.261176,1.264272,-0.088425,48.8672,43.8574,0.490458,0.497999,0.497999
0.1145,0.5000,0.859846,1.261176,1.264272,-0.088425,48.8672,43.9453,0.490355,0.497983,0.497983
0.1156,0.5000,0.859607,1.261176,1.264272,-0.088425,48.8672,43.9453,0.490253,0.497967,0.497967
0.1167,0.5000,0.857052,1.261176,1.264272,-0.088425,48.8672,44.0332,0.490150,0.497951,0.497951
0.1178,0.5000,0.859205,1.261176,1.264272,-0.088425,48.7793,44.0332,0.490047,0.497935,0.497935
0.1189,0.5000,0.858965,1.261176,1.264272,-0.088425,48.7793,44.0332,0.489943,0.497920,0.497920
0.1200,0.5000,0.856422,1.261176,1.264272,-0.088425,48.7793,44.1211,0.489840,0.497904,0.497904
0.1211,0.5000,0.856183,1.261176,1.264272,-0.088425,48.7793,44.1211,0.489736,0.497889,0.497889
0.1222,0.5000,0.855945,1.261176,1.264272,-0.088425,48.7793,44.1211,0.489633,0.497874,0.497874
0.1234,0.5000,0.853408,1.261176,1.264272,-0.088425,48.7793,44.2090,0.489529,0.497859,0.497859
0.1245,0.5000,0.855563,1.261176,1.264272,-0.088425,48.6914,44.2090,0.489425,0.497844,0.497844
0.1256,0.5000,0.855324,1.261176,1.264272,-0.088425,48.6914,44.2090,0.489321,0.497828,0.497828
0.1267,0.5000,0.855085,1.261176,1.264272,-0.088425,48.6914,44.2090,0.489217,0.497813,0.497813
0.1278,0.5000,0.857231,1.261176,1.264272,-0.088425,48.6035,44.2090,0.489113,0.497798,0.497798
0.1289,0.5000,0.856991,1.261176,1.264272,-0.088425,48.6035,44.2090,0.489008,0.497783,0.497783
0.1300,0.5000,0.856750,1.261176,1.264272,-0.088425,48.6035,44.2090,0.488904,0.497768,0.497768
0.1311,0.5000,0.854231,1.261176,1.264272,-0.088425,48.6035,44.2969,0.488799,0.497753,0.497753
0.1322,0.5000,0.853991,1.261176,1.264272,-0.088425,48.6035,44.2969,0.488695,0.497739,0.497739
0.1333,0.5000,0.856133,1.261176,1.264272,-0.088425,48.5156,44.2969,0.488590,0.497724,0.497724
0.1345,0.5000,0.858165,1.261176,1.264272,-0.088425,48.5156,44.2090,0.488485,0.497709,0.497709
0.1356,0.5000,0.857924,1.261176,1.264272,-0.088425,48.5156,44.2090,0.488380,0.497694,0.497694
0.1367,0.5000,0.857682,1.261176,1.264272,-0.088425,48.5156,44.2090,0.488275,0.497679,0.497679
0.1378,0.5000,0.859808,1.261176,1.264272,-0.088425,48.4277,44.2090,0.488170,0.497664,0.497664
0.1389,0.5000,0.859565,1.261176,1.264272,-0.088425,48.4277,44.2090,0.488065,0.497649,0.497649
0.1400,0.5000,0.859322,1.261176,1.264272,-0.088425,48.4277,44.2090,0.487960,0.497633,0.497633
0.1411,0.5000,0.861439,1.261176,1.264272,-0.088425,48.3398,44.2090,0.487854,0.497618,0.497618
0.1422,0.5000,0.861195,1.261176,1.264272,-0.088425,48.3398,44.2090,0.487749,0.497603,0.497603
0.1433,0.5000,0.860950,1.261176,1.264272,-0.088425,48.3398,44.2090,0.487643,0.497588,0.497588
0.1445,0.5000,0.863059,1.261176,1.264272,-0.088425,48.2520,44.2090,0.487537,0.497573,0.497573
0.1456,0.5000,0.862813,1.261176,1.264272,-0.088425,48.2520,44.2090,0.487431,0.497558,0.497558
0.1467,0.5000,0.862567,1.261176,1.264272,-0.088425,48.2520,44.2090,0.487325,0.497543,0.497543
0.1478,0.5000,0.866918,1.261176,1.264272,-0.088425,48.1641,44.1211,0.487219,0.497528,0.497528
0.1489,0.5000,0.866669,1.261176,1.264272,-0.088425,48.1641,44.1211,0.487113,0.497512,0.497512
0.1500,0.5000,0.866421,1.261176,1.264272,-0.088425,48.1641,44.1211,0.487007,0.497497,0.497497
0.1511,0.5000,0.866173,1.261176,1.264272,-0.088425,48.1641,44.1211,0.486901,0.497482,0.497482
0.1522,0.5000,0.865924,1.261176,1.264272,-0.088425,48.1641,44.1211,0.486795,0.497466,0.497466
0.1533,0.5000,0.870335,1.261176,1.264272,-0.088425,47.9883,44.1211,0.486688,0.497451,0.497451
0.1545,0.5000,0.870084,1.261176,1.264272,-0.088425,47.9883,44.1211,0.486581,0.497436,0.497436
0.1556,0.5000,0.874389,1.261176,1.264272,-0.088425,47.9004,44.0332,0.486474,0.497420,0.497420
0.1567,0.5000,0.874136,1.261176,1.264272,-0.088425,47.9004,44.0332,0.486367,0.497405,0.497405
0.1578,0.5000,0.873882,1.261176,1.264272,-0.088425,47.9004,44.0332,0.486260,0.497389,0.497389
0.1589,0.5000,0.873628,1.261176,1.264272,-0.088425,47.9004,44.0332,0.486153,0.497373,0.497373
0.1600,0.5000,0.875683,1.261176,1.264272,-0.088425,47.8125,44.0332,0.486046,0.497358,0.497358
0.1611,0.5000,0.875427,1.261176,1.264272,-0.088425,47.8125,44.0332,0.485938,0.497342,0.497342
0.1622,0.5000,0.875172,1.261176,1.264272,-0.088425,47.8125,44.0332,0.485831,0.497327,0.497327
0.1633,0.5000,0.874917,1.261176,1.264272,-0.088425,47.8125,44.0332,0.485723,0.497311,0.497311
0.1645,0.5000,0.879188,1.261176,1.264272,-0.088425,47.7246,43.9453,0.485616,0.497295,0.497295
0.1656,0.5000,0.878930,1.261176,1.264272,-0.088425,47.7246,43.9453,0.485508,0.497279,0.497279
0.1667,0.5000,0.880962,1.261176,1.264272,-0.088425,47.6367,43.9453,0.485400,0.497263,0.497263
0.1678,0.5000,0.880703,1.261176,1.264272,-0.088425,47.6367,43.9453,0.485292,0.497247,0.497247
0.1689,0.5000,0.880444,1.261176,1.264272,-0.088425,47.6367,43.9453,0.485185,0.497231,0.497231
0.1700,0.5000,0.882466,1.261176,1.264272,-0.088425,47.5488,43.9453,0.485076,0.497216,0.497216
0.1711,0.5000,0.882206,1.261176,1.264272,-0.088425,47.5488,43.9453,0.484968,0.497200,0.497200
0.1722,0.5000,0.881945,1.261176,1.264272,-0.088425,47.5488,43.9453,0.484860,0.497184,0.497184
0.1734,0.5000,0.881685,1.261176,1.264272,-0.088425,47.5488,43.9453,0.484751,0.497168,0.497168
0.1745,0.5000,0.883698,1.261176,1.264272,-0.088425,47.4609,43.9453,0.484643,0.497152,0.497152
0.1756,0.5000,0.883436,1.261176,1.264272,-0.088425,47.4609,43.9453,0.484534,0.497136,0.497136
0.1767,0.5000,0.883174,1.261176,1.264272,-0.088425,47.4609,43.9453,0.484426,0.497120,0.497120
0.1778,0.5000,0.885180,1.261176,1.264272,-0.088425,47.3730,43.9453,0.484317,0.497104,0.497104
0.1789,0.5000,0.882717,1.261176,1.264272,-0.088425,47.3730,44.0332,0.484207,0.497089,0.497089
0.1800,0.5000,0.882454,1.261176,1.264272,-0.088425,47.3730,44.0332,0.484098,0.497073,0.497073
0.1811,0.5000,0.886651,1.261176,1.264272,-0.088425,47.2852,43.9453,0.483989,0.497057,0.497057
0.1822,0.5000,0.886386,1.261176,1.264272,-0.088425,47.2852,43.9453,0.483879,0.497042,0.497042
0.1833,0.5000,0.886121,1.261176,1.264272,-0.088425,47.2852,43.9453,0.483770,0.497026,0.497026
0.1845,0.5000,0.888109,1.261176,1.264272,-0.088425,47.1973,43.9453,0.483660,0.497010,0.497010
0.1856,0.5000,0.885656,1.261176,1.264272,-0.088425,47.1973,44.0332,0.483550,0.496994,0.496994
0.1867,0.5000,0.889824,1.261176,1.264272,-0.088425,47.1094,43.9453,0.483440,0.496978,0.496978
0.1878,0.5000,0.889556,1.261176,1.264272,-0.088425,47.1094,43.9453,0.483330,0.496962,0.496962
0.1890,0.5000,0.889288,1.261176,1.264272,-0.088425,47.1094,43.9453,0.483220,0.496947,0.496947
0.1900,0.5000,0.891261,1.261176,1.264272,-0.088425,47.0215,43.9453,0.483109,0.496931,0.496931
0.1911,0.5000,0.890991,1.261176,1.264272,-0.088425,47.0215,43.9453,0.482999,0.496915,0.496915
0.1922,0.5000,0.890722,1.261176,1.264272,-0.088425,47.0215,43.9453,0.482888,0.496899,0.496899
0.1934,0.5000,0.892686,1.261176,1.264272,-0.088425,46.9336,43.9453,0.482777,0.496883,0.496883
0.1945,0.5000,0.892415,1.261176,1.264272,-0.088425,46.9336,43.9453,0.482667,0.496867,0.496867
0.1956,0.5000,0.892144,1.261176,1.264272,-0.088425,46.9336,43.9453,0.482556,0.496851,0.496851
0.1967,0.5000,0.894100,1.261176,1.264272,-0.088425,46.8457,43.9453,0.482445,0.496836,0.496836
0.1978,0.5000,0.893828,1.261176,1.264272,-0.107395,46.8457,43.9453,0.482333,0.496820,0.496820
0.1989,0.5000,0.895776,1.248746,1.253356,-0.107395,46.7578,43.9453,0.482224,0.496804,0.496804
0.2000,0.5000,0.895507,1.248746,1.253356,-0.107395,46.7578,43.9453,0.482114,0.496789,0.496789
0.2011,0.5000,0.895237,1.248746,1.253356,-0.107395,46.7578,43.9453,0.482004,0.496773,0.496773
0.2022,0.5000,0.894968,1.248746,1.253356,-0.107395,46.7578,43.9453,0.481894,0.496757,0.496757
0.2033,0.5000,0.894699,1.248746,1.253356,-0.107395,46.7578,43.9453,0.481784,0.496742,0.496742
0.2044,0.5000,0.896642,1.248746,1.253356,-0.107395,46.6699,43.9453,0.481674,0.496726,0.496726
0.2056,0.5000,0.896371,1.248746,1.253356,-0.107395,46.6699,43.9453,0.481564,0.496711,0.496711
0.2067,0.5000,0.898306,1.248746,1.253356,-0.107395,46.5820,43.9453,0.481454,0.496695,0.496695
0.2078,0.5000,0.898034,1.248746,1.253356,-0.107395,46.5820,43.9453,0.481343,0.496680,0.496680
0.2089,0.5000,0.897762,1.248746,1.253356,-0.107395,46.5820,43.9453,0.481233,0.496664,0.496664
0.2102,0.5000,0.899689,1.248746,1.253356,-0.107395,46.4941,43.9453,0.481122,0.496648,0.496648
0.2112,0.5000,0.897278,1.248746,1.253356,-0.107395,46.4941,44.0332,0.481011,0.496633,0.496633
0.2125,0.5000,0.899203,1.248746,1.253356,-0.107395,46.4062,44.0332,0.480899,0.496618,0.496618
0.2134,0.5000,0.898929,1.248746,1.253356,-0.107395,46.4062,44.0332,0.480788,0.496603,0.496603
0.2146,0.5000,0.898725,1.248746,1.253356,-0.107395,46.3184,44.1211,0.480676,0.496588,0.496588
0.2156,0.5000,0.898450,1.248746,1.253356,-0.107395,46.3184,44.1211,0.480564,0.496573,0.496573
0.2167,0.5000,0.896059,1.248746,1.253356,-0.107395,46.3184,44.2090,0.480452,0.496558,0.496558
0.2178,0.5000,0.897979,1.248746,1.253356,-0.107395,46.2305,44.2090,0.480339,0.496543,0.496543
0.2189,0.5000,0.895597,1.248746,1.253356,-0.107395,46.2305,44.2969,0.480226,0.496529,0.496529
0.2200,0.5000,0.893221,1.248746,1.253356,-0.107395,46.2305,44.3848,0.480113,0.496515,0.496515
0.2211,0.5000,0.892947,1.248746,1.253356,-0.107395,46.2305,44.3848,0.480000,0.496500,0.496500
0.2222,0.5000,0.890692,1.248746,1.253356,-0.107395,46.1426,44.5605,0.479886,0.496487,0.496487
0.2233,0.5000,0.888337,1.248746,1.253356,-0.107395,46.1426,44.6484,0.479772,0.496474,0.496474
0.2245,0.5000,0.888197,1.248746,1.253356,-0.107395,46.0547,44.7363,0.479657,0.496461,0.496461
0.2256,0.5000,0.883797,1.248746,1.253356,-0.107395,46.0547,44.9121,0.479542,0.496448,0.496448
0.2267,0.5000,0.877374,1.248746,1.253356,-0.107395,46.0547,45.1758,0.479426,0.496437,0.496437
0.2278,0.5000,0.877294,1.248746,1.253356,-0.107395,45.9668,45.2637,0.479310,0.496425,0.496425
0.2289,0.5000,0.877021,1.248746,1.253356,-0.107395,45.9668,45.2637,0.479193,0.496414,0.496414
0.2300,0.5000,0.874931,1.248746,1.253356,-0.107395,45.8789,45.4395,0.479076,0.496403,0.496403
0.2311,0.5000,0.872646,1.248746,1.253356,-0.107395,45.8789,45.5273,0.478958,0.496393,0.496393
0.2322,0.5000,0.870367,1.248746,1.253356,-0.107395,45.8789,45.6152,0.478840,0.496383,0.496383
0.2333,0.5000,0.868094,1.248746,1.253356,-0.107395,45.8789,45.7031,0.478722,0.496373,0.496373
0.2344,0.5000,0.868071,1.248746,1.253356,-0.107395,45.7910,45.7910,0.478603,0.496363,0.496363
0.2356,0.5000,0.865815,1.248746,1.253356,-0.107395,45.7910,45.8789,0.478484,0.496354,0.496354
0.2367,0.5000,0.867783,1.248746,1.253356,-0.107395,45.7031,45.8789,0.478365,0.496344,0.496344
0.2378,0.5000,0.863570,1.248746,1.253356,-0.107395,45.7031,46.0547,0.478245,0.496336,0.496336
0.2389,0.5000,0.865539,1.248746,1.253356,-0.107395,45.6152,46.0547,0.478125,0.496327,0.496327
0.2400,0.5000,0.865263,1.248746,1.253356,-0.107395,45.6152,46.0547,0.478005,0.496318,0.496318
0.2411,0.5000,0.863031,1.248746,1.253356,-0.107395,45.6152,46.1426,0.477884,0.496310,0.496310
0.2422,0.5000,0.860807,1.248746,1.253356,-0.107395,45.6152,46.2305,0.477764,0.496302,0.496302
0.2433,0.5000,0.862776,1.248746,1.253356,-0.107395,45.5273,46.2305,0.477643,0.496293,0.496293
0.2445,0.5000,0.860561,1.248746,1.253356,-0.107395,45.5273,46.3184,0.477521,0.496286,0.496286
0.2456,0.5000,0.862527,1.248746,1.253356,-0.107395,45.4395,46.3184,0.477399,0.496278,0.496278
0.2467,0.5000,0.860321,1.248746,1.253356,-0.107395,45.4395,46.4062,0.477278,0.496270,0.496270
0.2478,0.5000,0.860041,1.248746,1.253356,-0.107395,45.4395,46.4062,0.477156,0.496262,0.496262
0.2489,0.5000,0.862003,1.248746,1.253356,-0.107395,45.3516,46.4062,0.477033,0.496255,0.496255
0.2500,0.5000,0.861722,1.248746,1.253356,-0.107395,45.3516,46.4062,0.476911,0.496247,0.496247
0.2511,0.5000,0.861440,1.248746,1.253356,-0.107395,45.3516,46.4062,0.476789,0.496240,0.496240
0.2522,0.5000,0.863393,1.248746,1.253356,-0.107395,45.2637,46.4062,0.476666,0.496232,0.496232
0.2533,0.5000,0.863110,1.248746,1.253356,-0.107395,45.2637,46.4062,0.476543,0.496224,0.496224
0.2545,0.5000,0.865054,1.248746,1.253356,-0.107395,45.1758,46.4062,0.476420,0.496217,0.496217
0.2556,0.5000,0.864769,1.248746,1.253356,-0.107395,45.1758,46.4062,0.476297,0.496209,0.496209
0.2567,0.5000,0.864485,1.248746,1.253356,-0.107395,45.1758,46.4062,0.476174,0.496202,0.496202
0.2578,0.5000,0.866420,1.248746,1.253356,-0.107395,45.0879,46.4062,0.476051,0.496194,0.496194
0.2589,0.5000,0.866134,1.248746,1.253356,-0.107395,45.0879,46.4062,0.475927,0.496186,0.496186
0.2600,0.5000,0.865847,1.248746,1.253356,-0.107395,45.0879,46.4062,0.475804,0.496179,0.496179
0.2612,0.5000,0.869678,1.248746,1.253356,-0.107395,45.0000,46.3184,0.475680,0.496171,0.496171
0.2622,0.5000,0.869390,1.248746,1.253356,-0.107395,45.0000,46.3184,0.475557,0.496163,0.496163
0.2633,0.5000,0.869102,1.248746,1.253356,-0.107395,45.0000,46.3184,0.475433,0.496155,0.496155
0.2645,0.5000,0.871015,1.248746,1.253356,-0.107395,44.9121,46.3184,0.475309,0.496147,0.496147
0.2656,0.5000,0.872631,1.248746,1.253356,-0.107395,44.9121,46.2305,0.475186,0.496139,0.496139
0.2667,0.5000,0.872341,1.248746,1.253356,-0.107395,44.9121,46.2305,0.475062,0.496131,0.496131
0.2678,0.5000,0.874241,1.248746,1.253356,-0.107395,44.8242,46.2305,0.474938,0.496123,0.496123
0.2689,0.5000,0.875857,1.248746,1.253356,-0.107395,44.8242,46.1426,0.474814,0.496114,0.496114
0.2700,0.5000,0.875566,1.248746,1.253356,-0.107395,44.8242,46.1426,0.474691,0.496106,0.496106
0.2711,0.5000,0.875275,1.248746,1.253356,-0.107395,44.8242,46.1426,0.474567,0.496097,0.496097
0.2722,0.5000,0.879070,1.248746,1.253356,-0.107395,44.7363,46.0547,0.474443,0.496089,0.496089
0.2734,0.5000,0.878777,1.248746,1.253356,-0.107395,44.7363,46.0547,0.474319,0.496080,0.496080
0.2745,0.5000,0.880650,1.248746,1.253356,-0.107395,44.6484,46.0547,0.474195,0.496071,0.496071
