Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0008,descent,0.2308,23.7305,32.1680,-24.7320,-21.9840,0.006195,0.016792,0.080012,-0.000012,0.1000,-5
0.0018,descent,0.2308,23.6426,32.1680,-24.7320,-21.9840,0.006223,0.016789,0.080008,-0.000008,0.1000,-5
0.0029,descent,0.2308,23.6426,32.1680,-24.7320,-21.9840,0.006223,0.016789,0.080008,-0.000008,0.1000,-5
0.0040,descent,0.2308,23.6426,32.0801,-24.7320,-21.9840,0.006219,0.016898,0.079997,0.000003,0.1000,-5
0.0051,descent,0.2308,23.6426,32.0801,-24.7320,-21.9840,0.006219,0.016898,0.079991,0.000009,0.1000,-5
0.0064,descent,0.2308,23.5547,32.0801,-24.7320,-21.9840,0.006247,0.016894,0.079991,0.000009,0.1000,-5
0.0073,descent,0.2308,23.5547,32.0801,-26.1060,-21.9840,0.006261,0.016894,0.079994,0.000006,0.1000,-5
0.0084,descent,0.2308,23.4668,32.0801,-26.1060,-21.9840,0.006289,0.016891,0.079994,0.000006,0.1000,-5
0.0095,descent,0.2308,23.4668,32.0801,-26.1060,-20.6100,0.006289,0.016836,0.079997,0.000003,0.1000,-5
0.0106,descent,0.2308,23.3789,31.9922,-26.1060,-20.6100,0.006314,0.016942,0.079997,0.000003,0.1000,-5
0.0117,descent,0.2825,23.3789,31.9922,-27.4800,-20.6100,0.006328,0.016942,0.079987,0.000013,0.1000,-5
0.0128,descent,0.2825,23.2910,31.9922,-27.4800,-20.6100,0.006356,0.016938,0.079987,0.000013,0.1000,-5
0.0139,descent,0.2825,23.2910,31.9043,-27.4800,-20.6100,0.006352,0.017047,0.080009,-0.000009,0.1000,-5
0.0151,descent,0.2825,23.2910,31.9043,-27.4800,-20.6100,0.006352,0.017047,0.079979,0.000021,0.1000,-5
0.0162,descent,0.2825,23.2031,31.9043,-27.4800,-20.6100,0.006380,0.017043,0.079979,0.000021,0.1000,-5
0.0173,descent,0.2825,23.2031,31.9043,-28.8540,-19.2360,0.006395,0.016989,0.079997,0.000003,0.1000,-5
0.0184,descent,0.2825,23.2031,31.8164,-28.8540,-19.2360,0.006391,0.017098,0.079997,0.000003,0.1000,-5
0.0195,descent,0.2825,23.1152,31.8164,-28.8540,-19.2360,0.006419,0.017094,0.079979,0.000021,0.1000,-5
0.0207,descent,0.2825,23.1152,31.8164,-28.8540,-19.2360,0.006419,0.017094,0.079979,0.000021,0.1000,-5
0.0218,descent,0.2825,23.0273,31.7285,-28.8540,-19.2360,0.006444,0.017200,0.079983,0.000017,0.1000,-5
0.0228,descent,0.2825,23.0273,31.7285,-28.8540,-19.2360,0.006444,0.017200,0.079983,0.000017,0.1000,-5
0.0240,descent,0.2825,22.9395,31.7285,-28.8540,-19.2360,0.006472,0.017196,0.079994,0.000006,0.1000,-5
0.0251,descent,0.2825,22.9395,31.7285,-28.8540,-17.8620,0.006472,0.017142,0.079983,0.000017,0.1000,-5
0.0263,descent,0.2825,22.8516,31.6406,-30.2280,-17.8620,0.006510,0.017247,0.079983,0.000017,0.1000,-5
0.0273,descent,0.2825,22.8516,31.6406,-30.2280,-17.8620,0.006510,0.017247,0.079977,0.000023,0.1000,-5
0.0284,descent,0.2825,22.8516,31.6406,-30.2280,-17.8620,0.006510,0.017247,0.079977,0.000023,0.1000,-5
0.0296,descent,0.2825,22.7637,31.5527,-30.2280,-19.2360,0.006535,0.017407,0.079971,0.000029,0.1000,-5
0.0307,descent,0.2825,22.7637,31.5527,-30.2280,-19.2360,0.006535,0.017407,0.079971,0.000029,0.1000,-5
0.0318,descent,0.2825,22.6758,31.5527,-30.2280,-19.2360,0.006563,0.017404,0.079981,0.000019,0.1000,-5
0.0328,descent,0.2825,22.6758,31.5527,-31.6020,-19.2360,0.006577,0.017404,0.079981,0.000019,0.1000,-5
0.0340,descent,0.2825,22.5879,31.4648,-31.6020,-19.2360,0.006602,0.017509,0.079983,0.000017,0.1000,-5
0.0351,descent,0.2825,22.5879,31.4648,-31.6020,-19.2360,0.006602,0.017509,0.079983,0.000017,0.1000,-5
0.0362,descent,0.2825,22.5000,31.4648,-31.6020,-19.2360,0.006630,0.017506,0.079983,0.000017,0.1000,-5
0.0373,descent,0.2825,22.5000,31.3770,-32.9760,-19.2360,0.006641,0.017615,0.079982,0.000018,0.1000,-5
0.0384,descent,0.2825,22.5000,31.3770,-32.9760,-19.2360,0.006641,0.017615,0.079982,0.000018,0.1000,-5
0.0395,descent,0.2825,22.4121,31.3770,-32.9760,-20.6100,0.006669,0.017666,0.079978,0.000022,0.1000,-5
0.0406,descent,0.2825,22.4121,31.2891,-32.9760,-20.6100,0.006665,0.017775,0.079978,0.000022,0.1000,-5
