Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm
0.0629,descent,0.3092,-0.1634,38.6719,17.3145,-12.3660,-12.3660,0.012541,0.014436,0.084953,0.000047,10.00
0.0641,descent,0.3092,-0.1634,38.6719,17.2266,-12.3660,-10.9920,0.012538,0.014387,0.084953,0.000047,10.00
0.0652,descent,0.3092,-0.1634,38.5840,17.2266,-12.3660,-10.9920,0.012561,0.014411,0.084941,0.000059,10.00
0.0663,descent,0.3092,-0.1634,38.5840,17.2266,-12.3660,-10.9920,0.012561,0.014411,0.084941,0.000059,10.00
0.0674,descent,0.3092,-0.1634,38.5840,17.2266,-12.3660,-9.6180,0.012533,0.014330,0.084933,0.000067,10.00
0.0685,descent,0.3092,-0.1634,38.5840,17.2266,-12.3660,-9.6180,0.012533,0.014330,0.084933,0.000067,10.00
0.0696,descent,0.3092,-0.1634,38.5840,17.2266,-12.3660,-9.6180,0.012533,0.014330,0.084942,0.000058,10.00
0.0707,descent,0.3092,-0.1634,38.4961,17.2266,-12.3660,-8.2440,0.012528,0.014274,0.084942,0.000058,10.00
0.0719,descent,0.3092,-0.1634,38.4961,17.2266,-13.7400,-8.2440,0.012572,0.014302,0.084927,0.000073,10.00
0.0729,descent,0.3092,-0.1634,38.4961,17.1387,-13.7400,-8.2440,0.012597,0.014333,0.084937,0.000063,10.00
0.0741,descent,0.3092,-0.1634,38.4082,17.1387,-13.7400,-8.2440,0.012620,0.014358,0.084937,0.000063,10.00
0.0752,descent,0.3092,-0.1634,38.4082,17.1387,-13.7400,-8.2440,0.012620,0.014358,0.084936,0.000064,10.00
0.0763,descent,0.3092,-0.1634,38.4082,17.1387,-15.1140,-8.2440,0.012663,0.014385,0.084936,0.000064,10.00
0.0774,descent,0.3092,-0.1634,38.4082,17.1387,-15.1140,-8.2440,0.012663,0.014385,0.084943,0.000057,10.00
0.0785,descent,0.3092,-0.1634,38.4082,17.1387,-15.1140,-6.8700,0.012635,0.014305,0.084943,0.000057,10.00
0.0796,descent,0.3092,-0.1634,38.3203,17.1387,-15.1140,-6.8700,0.012659,0.014329,0.084937,0.000063,10.00
0.0807,descent,0.3092,-0.1634,38.3203,17.1387,-15.1140,-6.8700,0.012659,0.014329,0.084937,0.000063,10.00
0.0819,descent,0.3092,-0.1634,38.3203,17.0508,-15.1140,-6.8700,0.012683,0.014360,0.084925,0.000075,10.00
0.0830,descent,0.3092,-0.1634,38.3203,17.0508,-15.1140,-6.8700,0.012683,0.014360,0.084916,0.000084,10.00
0.0841,descent,0.3092,-0.1634,38.2324,17.0508,-16.4880,-6.8700,0.012750,0.014413,0.084916,0.000084,10.00
0.0852,descent,0.3092,-0.1634,38.2324,17.0508,-16.4880,-6.8700,0.012750,0.014413,0.084918,0.000082,10.00
0.0863,descent,0.3092,-0.1634,38.2324,16.9629,-16.4880,-6.8700,0.012774,0.014444,0.084918,0.000082,10.00
0.0874,descent,0.3092,-0.1634,38.2324,16.9629,-16.4880,-8.2440,0.012802,0.014525,0.084910,0.000090,10.00
0.0887,descent,0.3092,-0.1634,38.2324,16.9629,-16.4880,-8.2440,0.012802,0.014525,0.084910,0.000090,10.00
0.0897,descent,0.3092,-0.1634,38.2324,16.9629,-16.4880,-8.2440,0.012802,0.014525,0.084927,0.000073,10.00
0.0908,descent,0.3092,-0.1634,38.1445,16.9629,-16.4880,-8.2440,0.012826,0.014550,0.084927,0.000073,10.00
0.0919,descent,0.3092,-0.1634,38.1445,16.9629,-16.4880,-9.6180,0.012854,0.014631,0.084921,0.000079,10.00
0.0929,descent,0.3092,-0.1634,38.1445,16.8750,-16.4880,-9.6180,0.012878,0.014663,0.084894,0.000106,10.00
0.0940,descent,0.3092,-0.1634,38.0566,16.8750,-16.4880,-10.9920,0.012930,0.014768,0.084894,0.000106,10.00
0.0952,descent,0.3092,-0.1634,38.0566,16.8750,-17.8620,-10.9920,0.012973,0.014797,0.084911,0.000089,10.00
0.0963,descent,0.3092,-0.1634,38.0566,16.7871,-17.8620,-10.9920,0.012998,0.014828,0.084911,0.000089,10.00
0.0974,descent,0.3092,-0.1634,37.9687,16.7871,-17.8620,-10.9920,0.013021,0.014853,0.084897,0.000103,10.00
0.0985,descent,0.3092,-0.1634,37.9687,16.7871,-17.8620,-12.3660,0.013050,0.014934,0.084897,0.000103,10.00
0.0996,descent,0.3092,-0.1634,37.9687,16.7871,-17.8620,-12.3660,0.013050,0.014934,0.084899,0.000101,10.00
0.1007,descent,0.3092,-0.1634,37.9687,16.7871,-17.8620,-12.3660,0.013050,0.014934,0.084885,0.000115,10.00
0.1019,descent,0.3092,-0.1634,37.8809,16.7871,-17.8620,-12.3660,0.013073,0.014959,0.084885,0.000115,10.00
0.1029,descent,0.3092,-0.1634,37.8809,16.6992,-17.8620,-12.3660,0.013098,0.014991,0.084892,0.000108,10.00
0.1041,descent,0.3092,-0.1634,37.8809,16.6992,-17.8620,-13.7400,0.013126,0.015072,0.084892,0.000108,10.00
0.1052,descent,0.3092,-0.1634,37.7930,16.6992,-19.2360,-13.7400,0.013193,0.015125,0.084881,0.000119,10.00
0.1063,descent,0.3092,-0.1634,37.7930,16.6992,-19.2360,-13.7400,0.013193,0.015125,0.084881,0.000119,10.00
0.1075,descent,0.3092,-0.1634,37.7930,16.6992,-19.2360,-13.7400,0.013193,0.015125,0.084896,0.000104,10.00
0.1086,descent,0.3092,-0.1634,37.7930,16.6992,-19.2360,-13.7400,0.013193,0.015125,0.084896,0.000104,10.00
0.1096,descent,0.3092,-0.1634,37.7051,16.6113,-19.2360,-13.7400,0.013242,0.015182,0.084892,0.000108,10.00
0.1108,descent,0.3092,-0.1634,37.7051,16.6113,-19.2360,-13.7400,0.013242,0.015182,0.084892,0.000108,10.00
0.1119,descent,0.3092,-0.1634,37.7051,16.6113,-19.2360,-13.7400,0.013242,0.015182,0.084892,0.000108,10.00
0.1130,descent,0.3092,-0.1634,37.7051,16.6113,-19.2360,-13.7400,0.013242,0.015182,0.084887,0.000113,10.00
0.1141,descent,0.3092,-0.1634,37.6172,16.5234,-19.2360,-15.1140,0.013318,0.015320,0.084887,0.000113,10.00
0.1152,descent,0.3092,-0.1634,37.6172,16.5234,-19.2360,-15.1140,0.013318,0.015320,0.084886,0.000114,10.00
0.1163,descent,0.3092,-0.1634,37.6172,16.5234,-19.2360,-15.1140,0.013318,0.015320,0.084886,0.000114,10.00
0.1174,descent,0.3092,-0.1634,37.5293,16.5234,-19.2360,-15.1140,0.013342,0.015345,0.084901,0.000099,10.00
0.1185,descent,0.3092,-0.1634,37.5293,16.4355,-19.2360,-15.1140,0.013367,0.015377,0.084901,0.000099,10.00
0.1196,descent,0.3092,-0.1634,37.5293,16.4355,-20.6100,-15.1140,0.013411,0.015406,0.084878,0.000122,10.00
0.1207,descent,0.3092,-0.1634,37.5293,16.4355,-20.6100,-15.1140,0.013411,0.015406,0.084878,0.000122,10.00
0.1219,descent,0.3092,-0.1634,37.4414,16.4355,-20.6100,-15.1140,0.013435,0.015431,0.084884,0.000116,10.00
0.1230,descent,0.3092,-0.1634,37.4414,16.3477,-20.6100,-16.4880,0.013488,0.015545,0.084872,0.000128,10.00
0.1241,descent,0.3092,-0.1634,37.3535,16.3477,-21.9840,-16.4880,0.013556,0.015598,0.084872,0.000128,10.00
0.1252,descent,0.3092,-0.1634,37.3535,16.3477,-21.9840,-16.4880,0.013556,0.015598,0.084863,0.000137,10.00
0.1263,descent,0.3092,-0.1634,37.3535,16.2598,-21.9840,-16.4880,0.013581,0.015631,0.084863,0.000137,10.00
0.1274,descent,0.3712,-0.1542,37.2656,16.2598,-21.9840,-16.4880,0.013605,0.015655,0.084868,0.000132,10.00
0.1285,descent,0.3712,-0.1542,37.2656,16.2598,-21.9840,-16.4880,0.013605,0.015655,0.084868,0.000132,10.00
0.1296,descent,0.3712,-0.1542,37.2656,16.2598,-21.9840,-16.4880,0.013605,0.015655,0.084867,0.000133,10.00
0.1307,descent,0.3712,-0.1542,37.2656,16.1719,-21.9840,-16.4880,0.013630,0.015688,0.084867,0.000133,10.00
0.1319,descent,0.3712,-0.1542,37.1777,16.1719,-21.9840,-16.4880,0.013653,0.015713,0.084866,0.000134,10.00
0.1330,descent,0.3712,-0.1542,37.1777,16.1719,-21.9840,-17.8620,0.013682,0.015795,0.084869,0.000131,10.00
0.1340,descent,0.3712,-0.1542,37.0898,16.0840,-21.9840,-17.8620,0.013731,0.015852,0.084869,0.000131,10.00
0.1352,descent,0.3712,-0.1542,37.0898,16.0840,-23.3580,-17.8620,0.013775,0.015881,0.084853,0.000147,10.00
0.1363,descent,0.3712,-0.1542,37.0020,16.0840,-23.3580,-17.8620,0.013799,0.015906,0.084853,0.000147,10.00
0.1374,descent,0.3712,-0.1542,37.0020,16.0840,-23.3580,-17.8620,0.013799,0.015906,0.084850,0.000150,10.00
0.1385,descent,0.3712,-0.1542,37.0020,15.9961,-23.3580,-17.8620,0.013824,0.015939,0.084850,0.000150,10.00
0.1396,descent,0.3712,-0.1542,37.0020,15.9961,-23.3580,-19.2360,0.013853,0.016021,0.084847,0.000153,10.00
0.1407,descent,0.3712,-0.1542,37.0020,15.9961,-23.3580,-19.2360,0.013853,0.016021,0.084847,0.000153,10.00
0.1419,descent,0.3712,-0.1542,36.9141,15.9961,-23.3580,-19.2360,0.013877,0.016046,0.084843,0.000157,10.00
0.1430,descent,0.3712,-0.1542,36.9141,15.9961,-23.3580,-19.2360,0.013877,0.016046,0.084822,0.000178,10.00
0.1440,descent,0.3712,-0.1542,36.8262,15.9082,-23.3580,-19.2360,0.013926,0.016104,0.084822,0.000178,10.00
0.1452,descent,0.3712,-0.1542,36.8262,15.9082,-24.7320,-19.2360,0.013970,0.016133,0.084833,0.000167,10.00
0.1463,descent,0.3712,-0.1542,36.7383,15.8203,-24.7320,-19.2360,0.014020,0.016190,0.084833,0.000167,10.00
0.1474,descent,0.3712,-0.1542,36.7383,15.8203,-24.7320,-20.6100,0.014049,0.016273,0.084833,0.000167,10.00
0.1485,descent,0.3712,-0.1542,36.7383,15.8203,-24.7320,-20.6100,0.014049,0.016273,0.084833,0.000167,10.00
0.1496,descent,0.3712,-0.1542,36.6504,15.8203,-26.1060,-20.6100,0.014117,0.016327,0.084823,0.000177,10.00
0.1507,descent,0.3712,-0.1542,36.6504,15.7324,-26.1060,-20.6100,0.014142,0.016360,0.084823,0.000177,10.00
0.1519,descent,0.3712,-0.1542,36.6504,15.7324,-26.1060,-20.6100,0.014142,0.016360,0.084827,0.000173,10.00
0.1529,descent,0.3712,-0.1542,36.5625,15.7324,-26.1060,-20.6100,0.014166,0.016385,0.084828,0.000172,10.00
0.1540,descent,0.3712,-0.1542,36.5625,15.6445,-26.1060,-20.6100,0.014192,0.016418,0.084828,0.000172,10.00
0.1552,descent,0.3712,-0.1542,36.5625,15.6445,-26.1060,-20.6100,0.014192,0.016418,0.084807,0.000193,10.00
0.1563,descent,0.3712,-0.1542,36.4746,15.6445,-26.1060,-20.6100,0.014216,0.016443,0.084807,0.000193,10.00
0.1574,descent,0.3712,-0.1542,36.4746,15.5566,-26.1060,-21.9840,0.014271,0.016559,0.084816,0.000184,10.00
0.1585,descent,0.3712,-0.1542,36.4746,15.5566,-26.1060,-21.9840,0.014271,0.016559,0.084816,0.000184,10.00
0.1596,descent,0.3712,-0.1542,36.3867,15.5566,-26.1060,-21.9840,0.014295,0.016584,0.084820,0.000180,10.00
0.1607,descent,0.3712,-0.1542,36.3867,15.5566,-26.1060,-21.9840,0.014295,0.016584,0.084820,0.000180,10.00
0.1619,descent,0.3712,-0.1542,36.3867,15.4687,-26.1060,-21.9840,0.014320,0.016617,0.084801,0.000199,10.00
0.1629,descent,0.3712,-0.1542,36.2988,15.4687,-27.4800,-21.9840,0.014389,0.016672,0.084808,0.000192,10.00
0.1640,descent,0.3712,-0.1542,36.2109,15.4687,-27.4800,-21.9840,0.014413,0.016697,0.084808,0.000192,10.00
0.1652,descent,0.3712,-0.1542,36.2109,15.3809,-27.4800,-21.9840,0.014439,0.016730,0.084794,0.000206,10.00
0.1663,descent,0.3712,-0.1542,36.2109,15.3809,-27.4800,-21.9840,0.014439,0.016730,0.084794,0.000206,10.00
0.1674,descent,0.3712,-0.1542,36.2109,15.3809,-27.4800,-21.9840,0.014439,0.016730,0.084786,0.000214,10.00
0.1685,descent,0.3712,-0.1542,36.1230,15.2930,-27.4800,-21.9840,0.014488,0.016789,0.084786,0.000214,10.00
0.1696,descent,0.3712,-0.1542,36.1230,15.2930,-27.4800,-21.9840,0.014488,0.016789,0.084798,0.000202,10.00
0.1707,descent,0.3712,-0.1542,36.1230,15.2930,-27.4800,-21.9840,0.014488,0.016789,0.084798,0.000202,10.00
0.1719,descent,0.3712,-0.1542,36.0352,15.2051,-27.4800,-21.9840,0.014538,0.016847,0.084790,0.000210,10.00
0.1730,descent,0.3712,-0.1542,36.0352,15.2051,-27.4800,-21.9840,0.014538,0.016847,0.084773,0.000227,10.00
0.1742,descent,0.3712,-0.1542,36.0352,15.2051,-27.4800,-23.3580,0.014567,0.016930,0.084773,0.000227,10.00
0.1752,descent,0.3712,-0.1542,35.9473,15.1172,-27.4800,-23.3580,0.014617,0.016989,0.084776,0.000224,10.00
0.1763,descent,0.3712,-0.1542,35.9473,15.1172,-27.4800,-23.3580,0.014617,0.016989,0.084776,0.000224,10.00
0.1774,descent,0.3712,-0.1542,35.8594,15.1172,-27.4800,-23.3580,0.014642,0.017014,0.084763,0.000237,10.00
0.1785,descent,0.3712,-0.1542,35.8594,15.0293,-27.4800,-23.3580,0.014667,0.017048,0.084763,0.000237,10.00
0.1796,descent,0.3712,-0.1542,35.8594,15.0293,-27.4800,-23.3580,0.014667,0.017048,0.084759,0.000241,10.00
0.1807,descent,0.3712,-0.1542,35.8594,15.0293,-27.4800,-23.3580,0.014667,0.017048,0.084759,0.000241,10.00
0.1819,descent,0.3712,-0.1542,35.7715,14.9414,-27.4800,-23.3580,0.014717,0.017107,0.084758,0.000242,10.00
0.1829,descent,0.3712,-0.1542,35.7715,14.9414,-27.4800,-23.3580,0.014717,0.017107,0.084753,0.000247,10.00
0.1840,descent,0.3712,-0.1542,35.6836,14.8535,-27.4800,-24.7320,0.014797,0.017248,0.084753,0.000247,10.00
0.1852,descent,0.3712,-0.1542,35.6836,14.8535,-27.4800,-24.7320,0.014797,0.017248,0.084748,0.000252,10.00
0.1863,descent,0.3712,-0.1542,35.6836,14.8535,-27.4800,-24.7320,0.014797,0.017248,0.084748,0.000252,10.00
0.1874,descent,0.3712,-0.1542,35.5957,14.8535,-27.4800,-24.7320,0.014821,0.017274,0.084747,0.000253,10.00
0.1885,descent,0.3712,-0.1542,35.5957,14.7656,-27.4800,-24.7320,0.014847,0.017308,0.084747,0.000253,10.00
0.1896,descent,0.3712,-0.1542,35.5957,14.7656,-27.4800,-24.7320,0.014847,0.017308,0.084736,0.000264,10.00
0.1908,descent,0.3712,-0.1542,35.5078,14.7656,-27.4800,-24.7320,0.014872,0.017333,0.084736,0.000264,10.00
0.1919,descent,0.3712,-0.1542,35.5078,14.6777,-27.4800,-24.7320,0.014897,0.017367,0.084734,0.000266,10.00
0.1929,descent,0.3712,-0.1542,35.5078,14.6777,-27.4800,-24.7320,0.014897,0.017367,0.084724,0.000276,10.00
0.1940,descent,0.3712,-0.1542,35.4199,14.6777,-27.4800,-24.7320,0.014922,0.017392,0.084724,0.000276,10.00
0.1952,descent,0.3712,-0.1542,35.4199,14.5898,-27.4800,-24.7320,0.014948,0.017426,0.084731,0.000269,10.00
0.1963,descent,0.3712,-0.1542,35.3320,14.5898,-27.4800,-26.1060,0.015002,0.017535,0.084731,0.000269,10.00
0.1974,descent,0.3712,-0.1542,35.3320,14.5898,-27.4800,-24.7320,0.014972,0.017451,0.084736,0.000264,10.00
0.1985,descent,0.3712,-0.1542,35.3320,14.5020,-27.4800,-26.1060,0.015028,0.017568,0.084736,0.000264,10.00
0.1996,descent,0.3712,-0.1542,35.2441,14.5020,-27.4800,-26.1060,0.015052,0.017594,0.084716,0.000284,10.00
0.2007,descent,0.3712,-0.1542,35.2441,14.5020,-27.4800,-24.7320,0.015022,0.017511,0.084716,0.000284,10.00
0.2019,descent,0.3712,-0.1542,35.2441,14.4141,-27.4800,-26.1060,0.015078,0.017628,0.084712,0.000288,10.00
0.2030,descent,0.3712,-0.1542,35.1562,14.4141,-27.4800,-26.1060,0.015103,0.017653,0.084708,0.000292,10.00
0.2041,descent,0.3712,-0.1542,35.1562,14.3262,-27.4800,-26.1060,0.015129,0.017687,0.084708,0.000292,10.00
0.2052,descent,0.3712,-0.1542,35.1562,14.3262,-27.4800,-26.1060,0.015129,0.017687,0.084695,0.000305,10.00
0.2063,descent,0.3712,-0.1542,35.0684,14.3262,-27.4800,-26.1060,0.015153,0.017713,0.084695,0.000305,10.00
0.2074,descent,0.3712,-0.1542,35.0684,14.2383,-27.4800,-26.1060,0.015179,0.017746,0.084688,0.000312,10.00
0.2085,descent,0.3712,-0.1542,35.0684,14.2383,-27.4800,-26.1060,0.015179,0.017746,0.084688,0.000312,10.00
0.2096,descent,0.3712,-0.1542,34.9805,14.2383,-27.4800,-26.1060,0.015204,0.017772,0.084700,0.000300,10.00
0.2107,descent,0.3712,-0.1542,34.9805,14.1504,-27.4800,-26.1060,0.015230,0.017806,0.084700,0.000300,10.00
0.2119,descent,0.3712,-0.1542,34.8926,14.1504,-27.4800,-26.1060,0.015254,0.017832,0.084669,0.000331,10.00
0.2130,descent,0.3712,-0.1542,34.8926,14.1504,-27.4800,-26.1060,0.015254,0.017832,0.084675,0.000325,10.00
0.2141,descent,0.3712,-0.1542,34.8926,14.0625,-27.4800,-26.1060,0.015280,0.017865,0.084675,0.000325,10.00
0.2152,descent,0.3712,-0.1542,34.8926,14.0625,-27.4800,-26.1060,0.015280,0.017865,0.084675,0.000325,10.00
0.2163,descent,0.3712,-0.1542,34.8047,14.0625,-27.4800,-26.1060,0.015305,0.017891,0.084675,0.000325,10.00
0.2174,descent,0.5001,-0.1266,34.8047,14.0625,-27.4800,-26.1060,0.015305,0.017891,0.084668,0.000332,10.00
0.2185,descent,0.5001,-0.1266,34.7168,13.9746,-27.4800,-26.1060,0.015356,0.017951,0.084668,0.000332,10.00
0.2196,descent,0.5001,-0.1266,34.7168,13.9746,-27.4800,-26.1060,0.015356,0.017951,0.084671,0.000329,10.00
0.2207,descent,0.5001,-0.1266,34.7168,13.9746,-27.4800,-26.1060,0.015356,0.017951,0.084671,0.000329,10.00
0.2219,descent,0.5001,-0.1266,34.6289,13.8867,-27.4800,-26.1060,0.015406,0.018010,0.084652,0.000348,10.00
0.2229,descent,0.5001,-0.1266,34.6289,13.8867,-27.4800,-26.1060,0.015406,0.018010,0.084650,0.000350,10.00
0.2240,descent,0.5001,-0.1266,34.6289,13.7988,-27.4800,-26.1060,0.015433,0.018044,0.084650,0.000350,10.00
0.2252,descent,0.5001,-0.1266,34.5410,13.7988,-27.4800,-26.1060,0.015457,0.018070,0.084662,0.000338,10.00
0.2263,descent,0.5001,-0.1266,34.5410,13.7988,-27.4800,-26.1060,0.015457,0.018070,0.084662,0.000338,10.00
0.2274,descent,0.5001,-0.1266,34.5410,13.7109,-27.4800,-26.1060,0.015483,0.018104,0.084648,0.000352,10.00
0.2285,descent,0.5001,-0.1266,34.5410,13.7109,-26.1060,-26.1060,0.015438,0.018073,0.084648,0.000352,10.00
0.2296,descent,0.5001,-0.1266,34.4531,13.7109,-26.1060,-26.1060,0.015462,0.018099,0.084629,0.000371,10.00
0.2307,descent,0.5001,-0.1266,34.4531,13.7109,-26.1060,-26.1060,0.015462,0.018099,0.084629,0.000371,10.00
0.2319,descent,0.5001,-0.1266,34.4531,13.6230,-26.1060,-26.1060,0.015489,0.018133,0.084634,0.000366,10.00
0.2329,descent,0.5001,-0.1266,34.3652,13.6230,-26.1060,-26.1060,0.015513,0.018159,0.084635,0.000365,10.00
0.2341,descent,0.5001,-0.1266,34.3652,13.5352,-26.1060,-26.1060,0.015539,0.018193,0.084635,0.000365,10.00
0.2352,descent,0.5001,-0.1266,34.3652,13.5352,-26.1060,-26.1060,0.015539,0.018193,0.084632,0.000368,10.00
