Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStrength_N_per_m,Sigma_m,Strength
0.0374,descent,0.8033,52.3828,43.5937,5.4960,10.9920,0.018093,0.028952,0.084978,0.000022,0.0000,0.0100,600
0.0385,descent,0.8033,52.3828,43.6816,4.1220,13.7400,0.018784,0.027946,0.084978,0.000022,0.0000,0.0100,600
0.0396,descent,0.8033,52.2949,43.8574,1.3740,16.4880,0.123987,0.026365,0.084974,0.000026,0.0000,0.0100,600
0.0407,descent,0.8033,52.2949,43.9453,0.0000,19.2360,0.218483,0.025359,0.084975,0.000025,0.0000,0.0100,600
0.0419,descent,0.8033,52.2949,44.0332,-2.7480,21.9840,0.034126,0.024353,0.084975,0.000025,0.0000,0.0100,600
0.0430,descent,0.8033,52.2070,44.2090,-4.1220,24.7320,0.019453,0.022771,0.084982,0.000018,0.0000,0.0100,600
0.0441,descent,0.8033,52.2070,44.3848,-5.4960,27.4800,0.018891,0.021195,0.084982,0.000018,0.0000,0.0100,600
0.0452,descent,0.7814,52.1191,44.6484,-8.2440,34.3500,0.019161,0.018389,0.084955,0.000045,0.0000,0.0100,600
0.0463,descent,0.7814,52.1191,44.6484,-8.2440,34.3500,0.019161,0.018389,0.084955,0.000045,0.0000,0.0100,600
0.0474,descent,0.7814,52.1191,44.8242,-9.6180,38.4720,0.019227,0.016595,0.084954,0.000046,0.0000,0.0100,600
0.0485,descent,0.7814,52.0312,45.1758,-13.7400,46.7160,0.019566,0.013001,0.084954,0.000046,0.0000,0.0100,600
0.0496,descent,0.7814,52.0312,45.2637,-15.1140,50.8380,0.019628,0.011778,0.084952,0.000048,0.0000,0.0100,600
0.0507,descent,0.7814,51.9434,45.4395,-16.4880,54.9600,0.019843,0.009978,0.084950,0.000050,0.0000,0.0100,600
0.0518,descent,0.7814,51.9434,45.6152,-16.4880,60.4560,0.019852,0.007966,0.084950,0.000050,0.0000,0.0100,600
0.0529,descent,0.7814,51.8555,45.8789,-19.2360,68.7000,0.020129,0.004943,0.084940,0.000060,0.0000,0.0100,600
0.0540,descent,0.7814,51.7676,46.0547,-20.6100,72.8220,0.020344,0.003144,0.084940,0.000060,0.0000,0.0100,600
0.0552,descent,0.7814,51.7676,46.1426,-21.9840,76.9440,0.020406,0.001920,0.084934,0.000066,0.0000,0.0100,600
0.0563,descent,0.7814,51.6797,46.3184,-23.3580,81.0660,0.020621,0.000121,0.084934,0.000066,0.0000,0.0100,600
0.0574,descent,0.7814,51.6797,46.4062,-23.3580,86.5620,0.020626,-0.001320,0.084949,0.000051,0.0000,0.0100,600
0.0585,descent,0.7814,51.5918,46.4941,-24.7320,89.3100,0.020836,-0.002331,0.084949,0.000051,0.0000,0.0100,600
0.0598,descent,0.7814,51.5918,46.4941,-24.7320,89.3100,0.020836,-0.002331,0.084949,0.000051,0.0000,0.0100,600
0.0608,descent,0.7814,51.5918,46.6699,-26.1060,94.8060,0.020903,-0.004343,0.084958,0.000042,0.0000,0.0100,600
0.0619,descent,0.7814,51.5918,46.6699,-26.1060,94.8060,0.020903,-0.004343,0.084958,0.000042,0.0000,0.0100,600
0.0629,descent,0.7814,51.4160,47.1094,-28.8540,107.1720,0.021338,-0.009165,0.084943,0.000057,0.0000,0.0100,600
0.0641,descent,0.7814,51.4160,47.1973,-30.2280,109.9200,0.021400,-0.010171,0.084943,0.000057,0.0000,0.0100,600
0.0652,descent,0.7814,51.3281,47.2852,-30.2280,112.6680,0.021553,-0.011182,0.084945,0.000055,0.0000,0.0100,600
0.0663,descent,0.7814,51.3281,47.2852,-31.6020,114.0420,0.021610,-0.011400,0.084945,0.000055,0.0000,0.0100,600
0.0674,descent,0.7814,51.3281,47.3730,-31.6020,115.4160,0.021615,-0.012188,0.084937,0.000063,0.0000,0.0100,600
0.0685,descent,0.7814,51.2402,47.4609,-31.6020,116.7900,0.021768,-0.012981,0.084937,0.000063,0.0000,0.0100,600
0.0696,descent,0.7814,51.1523,47.5488,-32.9760,118.1640,0.021978,-0.013774,0.084928,0.000072,0.0000,0.0100,600
0.0707,descent,0.7814,51.1523,47.5488,-34.3500,118.1640,0.022036,-0.013774,0.084943,0.000057,0.0000,0.0100,600
0.0718,descent,0.7814,51.1523,47.6367,-34.3500,118.1640,0.022041,-0.014344,0.084943,0.000057,0.0000,0.0100,600
0.0730,descent,0.7814,50.9766,47.7246,-35.7240,118.1640,0.022400,-0.014924,0.084931,0.000069,0.0000,0.0100,600
0.0741,descent,0.7814,50.9766,47.7246,-35.7240,116.7900,0.022400,-0.014707,0.084931,0.000069,0.0000,0.0100,600
0.0767,descent,0.7814,50.9766,47.7246,-35.7240,116.7900,0.022400,-0.014707,0.084941,0.000059,0.0000,0.0100,600
0.0775,descent,0.7814,50.9766,47.7246,-35.7240,115.4160,0.022400,-0.014489,0.084925,0.000075,0.0000,0.0100,600
0.0786,descent,0.7814,50.8887,47.7246,-37.0980,112.6680,0.022606,-0.014058,0.084925,0.000075,0.0000,0.0100,600
0.0797,descent,0.7814,50.7129,47.7246,-38.4720,105.7980,0.022960,-0.012979,0.084921,0.000079,0.0000,0.0100,600
0.0807,descent,0.7814,50.7129,47.7246,-38.4720,101.6760,0.022961,-0.012326,0.084916,0.000084,0.0000,0.0100,600
0.0818,descent,0.7814,50.7129,47.7246,-38.4720,101.6760,0.022961,-0.012326,0.084916,0.000084,0.0000,0.0100,600
0.0830,descent,0.7814,50.5371,47.7246,-39.8460,98.9280,0.023315,-0.011900,0.084922,0.000078,0.0000,0.0100,600
0.0841,descent,0.7814,50.4492,47.7246,-39.8460,86.5620,0.023465,-0.009945,0.084922,0.000078,0.0000,0.0100,600
0.0852,descent,0.7814,50.4492,47.7246,-41.2200,82.4400,0.023522,-0.009291,0.084909,0.000091,0.0000,0.0100,600
0.0862,descent,0.7814,50.3613,47.7246,-41.2200,78.3180,0.023671,-0.008643,0.084909,0.000091,0.0000,0.0100,600
0.0874,descent,0.7814,50.3613,47.7246,-41.2200,74.1960,0.023671,-0.007990,0.084915,0.000085,0.0000,0.0100,600
0.0885,descent,0.7814,50.2734,47.6367,-41.2200,68.7000,0.023815,-0.006553,0.084915,0.000085,0.0000,0.0100,600
0.0896,descent,0.7814,50.1855,47.6367,-42.5940,64.5780,0.024021,-0.005904,0.084906,0.000094,0.0000,0.0100,600
0.0908,descent,0.7814,50.1855,47.6367,-42.5940,60.4560,0.024022,-0.005251,0.084900,0.000100,0.0000,0.0100,600
0.0919,descent,0.7814,50.1855,47.6367,-42.5940,60.4560,0.024022,-0.005251,0.084900,0.000100,0.0000,0.0100,600
0.0930,descent,0.7814,50.0977,47.5488,-42.5940,56.3340,0.024166,-0.004032,0.084909,0.000091,0.0000,0.0100,600
0.0941,descent,0.7814,50.0098,47.5488,-43.9680,42.5940,0.024373,-0.001859,0.084909,0.000091,0.0000,0.0100,600
0.0952,descent,0.7814,49.9219,47.4609,-43.9680,38.4720,0.024517,-0.000640,0.084902,0.000098,0.0000,0.0100,600
0.0964,descent,0.7814,49.8340,47.4609,-45.3420,34.3500,0.024723,0.000008,0.084902,0.000098,0.0000,0.0100,600
0.0974,descent,0.7814,49.7461,47.3730,-45.3420,30.2280,0.024867,0.001227,0.084890,0.000110,0.0000,0.0100,600
0.0985,descent,0.7814,49.6582,47.3730,-46.7160,26.1060,0.025073,0.001876,0.084890,0.000110,0.0000,0.0100,600
0.0996,descent,0.7814,49.6582,47.3730,-46.7160,21.9840,0.025073,0.002529,0.084887,0.000113,0.0000,0.0100,600
0.1007,descent,0.7814,49.5703,47.2852,-48.0900,17.8620,0.025275,0.003748,0.084906,0.000094,0.0000,0.0100,600
0.1018,descent,0.7814,49.5703,47.2852,-48.0900,15.1140,0.025275,0.004184,0.084906,0.000094,0.0000,0.0100,600
0.1029,descent,0.7814,49.3945,47.1973,-49.4640,6.8700,0.025625,0.006052,0.084893,0.000107,0.0000,0.0100,600
0.1040,descent,0.7814,49.3945,47.1094,-49.4640,4.1220,0.025621,0.007694,0.084893,0.000107,0.0000,0.0100,600
0.1051,descent,0.7814,49.3066,47.1094,-49.4640,1.3740,0.025769,0.113055,0.084901,0.000099,0.0000,0.0100,600
0.1062,descent,0.7814,49.2188,47.0215,-50.8380,-2.7480,0.025971,0.024232,0.084901,0.000099,0.0000,0.0100,600
0.1074,descent,0.7814,49.1309,47.0215,-50.8380,-5.4960,0.026120,0.009146,0.084879,0.000121,0.0000,0.0100,600
0.1085,descent,0.7814,49.1309,46.9336,-52.2120,-8.2440,0.026172,0.010145,0.084879,0.000121,0.0000,0.0100,600
0.1096,descent,0.7814,49.0430,46.8457,-52.2120,-10.9920,0.026316,0.011146,0.084891,0.000109,0.0000,0.0100,600
0.1107,descent,0.7814,48.9551,46.8457,-52.2120,-13.7400,0.026465,0.011577,0.084879,0.000121,0.0000,0.0100,600
0.1118,descent,0.7814,48.9551,46.7578,-53.5860,-16.4880,0.026518,0.012583,0.084879,0.000121,0.0000,0.0100,600
0.1129,descent,0.7814,48.7793,46.6699,-53.5860,-20.6100,0.026811,0.013798,0.084894,0.000106,0.0000,0.0100,600
0.1141,descent,0.7814,48.6914,46.6699,-54.9600,-21.9840,0.027017,0.014011,0.084894,0.000106,0.0000,0.0100,600
0.1151,descent,0.7814,48.6035,46.5820,-56.3340,-23.3580,0.027218,0.014795,0.084871,0.000129,0.0000,0.0100,600
0.1162,descent,0.7814,48.6035,46.4941,-56.3340,-26.1060,0.027214,0.015801,0.084871,0.000129,0.0000,0.0100,600
0.1174,descent,0.7814,48.5156,46.4062,-56.3340,-27.4800,0.027357,0.016585,0.084869,0.000131,0.0000,0.0100,600
0.1185,descent,0.7814,48.5156,46.4062,-56.3340,-27.4800,0.027357,0.016585,0.084869,0.000131,0.0000,0.0100,600
0.1196,descent,0.7814,48.4277,46.4062,-56.3340,-30.2280,0.027506,0.017016,0.084874,0.000126,0.0000,0.0100,600
0.1207,descent,0.7814,48.3398,46.3184,-57.7080,-32.9760,0.027708,0.018017,0.084873,0.000127,0.0000,0.0100,600
0.1218,descent,0.7814,48.2520,46.2305,-57.7080,-34.3500,0.027852,0.018801,0.084873,0.000127,0.0000,0.0100,600
0.1229,descent,0.7814,48.0762,46.0547,-59.0820,-37.0980,0.028197,0.020369,0.084877,0.000123,0.0000,0.0100,600
0.1240,descent,0.7814,47.9883,45.9668,-60.4560,-39.8460,0.028398,0.021370,0.084877,0.000123,0.0000,0.0100,600
0.1256,descent,0.7814,47.9883,45.9668,-60.4560,-39.8460,0.028398,0.021370,0.084867,0.000133,0.0000,0.0100,600
0.1266,descent,0.7814,47.9883,45.9668,-60.4560,-41.2200,0.028399,0.021588,0.084867,0.000133,0.0000,0.0100,600
0.1275,descent,0.7814,47.9883,45.9668,-60.4560,-41.2200,0.028399,0.021588,0.084865,0.000135,0.0000,0.0100,600
0.1285,descent,0.7814,47.8125,45.7910,-61.8300,-43.9680,0.028744,0.023156,0.084865,0.000135,0.0000,0.0100,600
0.1296,descent,0.7814,47.6367,45.7031,-63.2040,-45.3420,0.029094,0.023935,0.084854,0.000146,0.0000,0.0100,600
0.1307,descent,0.7814,47.5488,45.6152,-63.2040,-46.7160,0.029238,0.024719,0.084842,0.000158,0.0000,0.0100,600
0.1318,descent,0.7814,47.5488,45.6152,-63.2040,-48.0900,0.029238,0.024937,0.084842,0.000158,0.0000,0.0100,600
0.1329,descent,0.7814,47.3730,45.4395,-64.5780,-50.8380,0.029584,0.026505,0.084854,0.000146,0.0000,0.0100,600
0.1340,descent,0.7814,47.2852,45.3516,-64.5780,-50.8380,0.029728,0.027071,0.084854,0.000146,0.0000,0.0100,600
0.1352,descent,0.7605,47.1973,45.2637,-64.5780,-52.2120,0.029872,0.027855,0.084852,0.000148,0.0000,0.0100,600
0.1362,descent,0.7605,47.1973,45.2637,-65.9520,-53.5860,0.029929,0.028073,0.084852,0.000148,0.0000,0.0100,600
0.1374,descent,0.7605,47.1094,45.1758,-65.9520,-53.5860,0.030073,0.028639,0.084832,0.000168,0.0000,0.0100,600
0.1385,descent,0.7605,47.0215,45.0879,-65.9520,-54.9600,0.030217,0.029423,0.084832,0.000168,0.0000,0.0100,600
0.1396,descent,0.7605,46.9336,45.0000,-65.9520,-56.3340,0.030361,0.030207,0.084839,0.000161,0.0000,0.0100,600
0.1407,descent,0.7605,46.8457,44.9121,-67.3260,-57.7080,0.030563,0.030991,0.084828,0.000172,0.0000,0.0100,600
0.1419,descent,0.7605,46.8457,44.8242,-67.3260,-57.7080,0.030558,0.031562,0.084828,0.000172,0.0000,0.0100,600
0.1429,descent,0.7605,46.6699,44.6484,-67.3260,-60.4560,0.030847,0.033130,0.084840,0.000160,0.0000,0.0100,600
0.1441,descent,0.7605,46.5820,44.5605,-68.7000,-60.4560,0.031048,0.033696,0.084840,0.000160,0.0000,0.0100,600
0.1452,descent,0.7605,46.4941,44.5605,-68.7000,-61.8300,0.031197,0.033909,0.084841,0.000159,0.0000,0.0100,600
0.1462,descent,0.7605,46.4062,44.4727,-68.7000,-63.2040,0.031341,0.034693,0.084841,0.000159,0.0000,0.0100,600
0.1474,descent,0.7605,46.3184,44.3848,-68.7000,-63.2040,0.031485,0.035259,0.084833,0.000167,0.0000,0.0100,600
0.1485,descent,0.7605,46.3184,44.2969,-70.0740,-64.5780,0.031538,0.036048,0.084833,0.000167,0.0000,0.0100,600
0.1496,descent,0.7605,46.2305,44.2090,-70.0740,-64.5780,0.031682,0.036615,0.084816,0.000184,0.0000,0.0100,600
0.1507,descent,0.7605,46.1426,44.1211,-70.0740,-65.9520,0.031826,0.037399,0.084825,0.000175,0.0000,0.0100,600
0.1518,descent,0.7605,45.9668,44.0332,-70.0740,-65.9520,0.032119,0.037960,0.084825,0.000175,0.0000,0.0100,600
0.1529,descent,0.7605,45.7910,43.9453,-71.4480,-67.3260,0.032469,0.038740,0.084807,0.000193,0.0000,0.0100,600
0.1540,descent,0.7605,45.7031,43.8574,-71.4480,-68.7000,0.032614,0.039524,0.084807,0.000193,0.0000,0.0100,600
0.1552,descent,0.7605,45.7031,43.7695,-71.4480,-68.7000,0.032609,0.040095,0.084797,0.000203,0.0000,0.0100,600
0.1562,descent,0.7605,45.6152,43.6816,-71.4480,-68.7000,0.032753,0.040662,0.084797,0.000203,0.0000,0.0100,600
0.1574,descent,0.7605,45.5273,43.5937,-71.4480,-70.0740,0.032898,0.041446,0.084812,0.000188,0.0000,0.0100,600
0.1590,descent,0.7605,45.4395,43.5059,-71.4480,-70.0740,0.033042,0.042012,0.084812,0.000188,0.0000,0.0100,600
0.1597,descent,0.7605,45.4395,43.5059,-71.4480,-70.0740,0.033042,0.042012,0.084803,0.000197,0.0000,0.0100,600
0.1608,descent,0.7605,45.4395,43.4180,-71.4480,-70.0740,0.033037,0.042583,0.084791,0.000209,0.0000,0.0100,600
0.1618,descent,0.7605,45.2637,43.3301,-71.4480,-71.4480,0.033330,0.043363,0.084791,0.000209,0.0000,0.0100,600
0.1630,descent,0.7605,45.1758,43.1543,-71.4480,-72.8220,0.033470,0.044718,0.084794,0.000206,0.0000,0.0100,600
0.1640,descent,0.7605,45.0879,43.0664,-71.4480,-72.8220,0.033614,0.045284,0.084794,0.000206,0.0000,0.0100,600
0.1652,descent,0.7605,45.0000,42.9785,-71.4480,-74.1960,0.033758,0.046069,0.084784,0.000216,0.0000,0.0100,600
0.1663,descent,0.7605,44.9121,42.8906,-71.4480,-74.1960,0.033903,0.046635,0.084784,0.000216,0.0000,0.0100,600
0.1674,descent,0.7605,44.9121,42.8027,-70.0740,-74.1960,0.033841,0.047206,0.084780,0.000220,0.0000,0.0100,600
0.1685,descent,0.7605,44.8242,42.7148,-70.0740,-75.5700,0.033985,0.047990,0.084780,0.000220,0.0000,0.0100,600
0.1696,descent,0.7605,44.7363,42.6270,-70.0740,-75.5700,0.034129,0.048557,0.084783,0.000217,0.0000,0.0100,600
0.1707,descent,0.7605,44.6484,42.6270,-70.0740,-75.5700,0.034278,0.048552,0.084775,0.000225,0.0000,0.0100,600
0.1718,descent,0.7605,44.5605,42.5391,-70.0740,-75.5700,0.034422,0.049119,0.084775,0.000225,0.0000,0.0100,600
0.1729,descent,0.7605,44.4727,42.3633,-70.0740,-75.5700,0.034562,0.050257,0.084771,0.000229,0.0000,0.0100,600
0.1740,descent,0.7605,44.3848,42.3633,-70.0740,-75.5700,0.034711,0.050252,0.084771,0.000229,0.0000,0.0100,600
0.1756,descent,0.7605,44.3848,42.2754,-70.0740,-75.5700,0.034706,0.050823,0.084774,0.000226,0.0000,0.0100,600
0.1765,descent,0.7605,44.3848,42.2754,-70.0740,-75.5700,0.034706,0.050823,0.084774,0.000226,0.0000,0.0100,600
0.1775,descent,0.7605,44.3848,42.2754,-70.0740,-75.5700,0.034706,0.050823,0.084754,0.000246,0.0000,0.0100,600
0.1786,descent,0.7605,44.2969,42.1875,-70.0740,-75.5700,0.034851,0.051390,0.084754,0.000246,0.0000,0.0100,600
0.1797,descent,0.7605,44.0332,42.0996,-68.7000,-74.1960,0.035235,0.051729,0.084767,0.000233,0.0000,0.0100,600
0.1807,descent,0.7605,44.0332,42.0996,-68.7000,-74.1960,0.035235,0.051729,0.084741,0.000259,0.0000,0.0100,600
0.1818,descent,0.7605,43.9453,42.0117,-68.7000,-74.1960,0.035379,0.052296,0.084741,0.000259,0.0000,0.0100,600
0.1829,descent,0.7605,43.8574,41.9238,-67.3260,-71.4480,0.035466,0.052427,0.084751,0.000249,0.0000,0.0100,600
0.1841,descent,0.7605,43.7695,41.8359,-67.3260,-71.4480,0.035610,0.052994,0.084751,0.000249,0.0000,0.0100,600
0.1852,descent,0.7605,43.6816,41.8359,-67.3260,-71.4480,0.035759,0.052989,0.084747,0.000253,0.0000,0.0100,600
0.1862,descent,0.7605,43.6816,41.7480,-65.9520,-70.0740,0.035697,0.053342,0.084747,0.000253,0.0000,0.0100,600
0.1874,descent,0.7605,43.5938,41.6602,-65.9520,-70.0740,0.035841,0.053909,0.084735,0.000265,0.0000,0.0100,600
0.1885,descent,0.7605,43.5059,41.6602,-65.9520,-70.0740,0.035990,0.053905,0.084735,0.000265,0.0000,0.0100,600
0.1896,descent,0.7605,43.5059,41.6602,-65.9520,-68.7000,0.035990,0.053687,0.084748,0.000252,0.0000,0.0100,600
0.1907,descent,0.7605,43.4180,41.5723,-64.5780,-67.3260,0.036077,0.054035,0.084736,0.000264,0.0000,0.0100,600
0.1920,descent,0.7605,43.3301,41.5723,-64.5780,-65.9520,0.036225,0.053813,0.084736,0.000264,0.0000,0.0100,600
0.1930,descent,0.7605,43.3301,41.5723,-64.5780,-64.5780,0.036225,0.053595,0.084714,0.000286,0.0000,0.0100,600
0.1940,descent,0.7605,43.2422,41.4844,-64.5780,-64.5780,0.036369,0.054162,0.084714,0.000286,0.0000,0.0100,600
0.1952,descent,0.7605,43.1543,41.3965,-63.2040,-63.2040,0.036456,0.054511,0.084719,0.000281,0.0000,0.0100,600
0.1962,descent,0.7605,43.0664,41.3965,-63.2040,-61.8300,0.036605,0.054289,0.084719,0.000281,0.0000,0.0100,600
0.1974,descent,0.7605,43.0664,41.3086,-63.2040,-60.4560,0.036600,0.054642,0.084709,0.000291,0.0000,0.0100,600
0.1985,descent,0.7605,42.9785,41.3086,-61.8300,-59.0820,0.036691,0.054420,0.084709,0.000291,0.0000,0.0100,600
0.1996,descent,0.7605,42.9785,41.3086,-61.8300,-57.7080,0.036691,0.054202,0.084706,0.000294,0.0000,0.0100,600
0.2007,descent,0.7605,42.8906,41.3086,-61.8300,-56.3340,0.036840,0.053980,0.084710,0.000290,0.0000,0.0100,600
0.2018,descent,0.7605,42.8906,41.2207,-60.4560,-54.9600,0.036778,0.054333,0.084710,0.000290,0.0000,0.0100,600
0.2029,descent,0.7605,42.7148,41.2207,-60.4560,-52.2120,0.037075,0.053888,0.084710,0.000290,0.0000,0.0100,600
0.2040,descent,0.7605,42.7148,41.2207,-59.0820,-49.4640,0.037017,0.053452,0.084710,0.000290,0.0000,0.0100,600
0.2051,descent,0.7605,42.6270,41.1328,-59.0820,-48.0900,0.037162,0.053801,0.084700,0.000300,0.0000,0.0100,600
0.2062,descent,0.7605,42.5391,41.1328,-59.0820,-48.0900,0.037310,0.053797,0.084700,0.000300,0.0000,0.0100,600
0.2074,descent,0.7605,42.5391,41.1328,-59.0820,-46.7160,0.037310,0.053579,0.084696,0.000304,0.0000,0.0100,600
0.2085,descent,0.7605,42.5391,41.1328,-57.7080,-43.9680,0.037252,0.053143,0.084696,0.000304,0.0000,0.0100,600
0.2096,descent,0.7605,42.4512,41.1328,-57.7080,-42.5940,0.037401,0.052921,0.084691,0.000309,0.0000,0.0100,600
0.2107,descent,0.7605,42.4512,41.1328,-56.3340,-41.2200,0.037343,0.052703,0.084683,0.000317,0.0000,0.0100,600
0.2118,descent,0.7605,42.3633,41.1328,-56.3340,-39.8460,0.037492,0.052481,0.084683,0.000317,0.0000,0.0100,600
0.2129,descent,0.7605,42.2754,41.1328,-54.9600,-35.7240,0.037583,0.051823,0.084666,0.000334,0.0000,0.0100,600
0.2140,descent,0.7605,42.2754,41.1328,-53.5860,-34.3500,0.037525,0.051605,0.084666,0.000334,0.0000,0.0100,600
0.2152,descent,0.7605,42.1875,41.1328,-53.5860,-32.9760,0.037674,0.051383,0.084673,0.000327,0.0000,0.0100,600
0.2162,descent,0.7605,42.1875,41.1328,-53.5860,-31.6020,0.037674,0.051165,0.084673,0.000327,0.0000,0.0100,600
0.2174,descent,0.7605,42.0996,41.1328,-52.2120,-30.2280,0.037765,0.050942,0.084677,0.000323,0.0000,0.0100,600
0.2185,descent,0.7605,42.0996,41.1328,-52.2120,-28.8540,0.037765,0.050725,0.084677,0.000323,0.0000,0.0100,600
0.2196,descent,0.7605,42.0117,41.1328,-50.8380,-26.1060,0.037856,0.050284,0.084662,0.000338,0.0000,0.0100,600
0.2207,descent,0.7605,42.0117,41.1328,-50.8380,-24.7320,0.037856,0.050067,0.084657,0.000343,0.0000,0.0100,600
0.2218,descent,0.7605,41.9238,41.1328,-50.8380,-23.3580,0.038005,0.049844,0.084657,0.000343,0.0000,0.0100,600
0.2229,descent,0.7605,41.9238,41.1328,-49.4640,-20.6100,0.037947,0.049409,0.084654,0.000346,0.0000,0.0100,600
0.2241,descent,0.7605,41.8359,41.1328,-48.0900,-19.2360,0.038038,0.049186,0.084654,0.000346,0.0000,0.0100,600
0.2252,descent,0.7674,41.8359,41.1328,-48.0900,-17.8620,0.038038,0.048968,0.084652,0.000348,0.0000,0.0100,600
0.2264,descent,0.7674,41.8359,41.1328,-48.0900,-17.8620,0.038038,0.048968,0.084652,0.000348,0.0000,0.0100,600
0.2275,descent,0.7674,41.7480,41.2207,-46.7160,-16.4880,0.038133,0.048175,0.084645,0.000355,0.0000,0.0100,600
0.2287,descent,0.7674,41.7480,41.2207,-45.3420,-13.7400,0.038076,0.047739,0.084645,0.000355,0.0000,0.0100,600
0.2297,descent,0.7674,41.6602,41.2207,-45.3420,-10.9920,0.038224,0.047299,0.084646,0.000354,0.0000,0.0100,600
0.2308,descent,0.7674,41.6602,41.2207,-45.3420,-9.6180,0.038224,0.047081,0.084641,0.000359,0.0000,0.0100,600
