time_s,k_torsional,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12
31.9435,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328421624366573,8.67661903028979e-05,-0.0017019759316435604,-0.00035898761493585073,4.362481548903595e-05,0.06675590924420999,-0.14491336182678907,0.06717566698419009,-0.1401649000922204,0.06681606136867146,-0.14493012483949483,0.06555401360386402,-0.16305905146864133
31.9733,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328425537359191,8.663269415842858e-05,-0.0017019549029956159,-0.00035898320977613337,4.3632616399431177e-05,0.06675592957694292,-0.1449133683630061,0.06717569251904396,-0.14016490695975645,0.06681608079938979,-0.14493013101091615,0.06555401535916992,-0.16305905293146103
32.0001,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328457640440108,8.643998480788444e-05,-0.0017019352915836248,-0.0003589799744108916,4.36508713134109e-05,0.0667559903941554,-0.14491338593363182,0.06717574478619778,-0.1401649199339048,0.06681610836584681,-0.14493013896501733,0.06555400571020707,-0.16305904985847602
32.0248,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328405086928259,8.681061142427424e-05,-0.001701976740113735,-0.00035898728187193113,4.3618194138508e-05,0.06675588435934499,-0.14491335496727925,0.06717564961059647,-0.14016489604338533,0.0668160551724674,-0.14493012333321062,0.06555402002676698,-0.16305905396433776
32.0488,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328429088150485,8.655974482956914e-05,-0.0017019439854408056,-0.0003589809693665366,4.363725291017072e-05,0.06675594236817896,-0.14491337236918128,0.0671757072947666,-0.1401649108758317,0.06681609139061424,-0.1449301343320486,0.06555401566684353,-0.163059053453611
32.0728,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033283991401661054,8.679840241743452e-05,-0.0017019722558647536,-0.0003589861345882551,4.3617241767804425e-05,0.06675587872097376,-0.14491335362651908,0.06717564827248124,-0.14016489594162052,0.06681605706086731,-0.14493012412405087,0.06555402308674768,-0.1630590553322499
32.0969,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328402554070537,8.683517860209124e-05,-0.0017019798735506994,-0.00035898787852061775,4.361627975910705e-05,0.06675587846186097,-0.14491335320709012,0.06717564385488418,-0.14016489456962108,0.06681605162796345,-0.1449301222623878,0.06555402053666548,-0.16305905404970497
32.1209,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033283994541168068,8.678271271975798e-05,-0.001701969725133738,-0.00035898559961799754,4.361811996006929e-05,0.06675588093701598,-0.14491335434982072,0.06717565118869631,-0.14016489673190233,0.06681605934744042,-0.144930124854708,0.0655540233605024,-0.1630590555328676
32.1450,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033284076044260815,8.673128575788865e-05,-0.001701964322798784,-0.00035898468694573995,4.3622880055163214e-05,0.06675589666978683,-0.14491335891026072,0.067175664896537,-0.140164900146619,0.06681606671642491,-0.14493012699384533,0.06555402098272083,-0.16305905479643218
32.1690,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033284198059437007,8.65454493266804e-05,-0.0017019377928705363,-0.0003589793521725783,4.3635524737773474e-05,0.06675593300782891,-0.1449133700861266,0.06717570437722681,-0.14016491048833823,0.0668160936437654,-0.14493013534164664,0.06555402031746421,-0.16305905550969266
32.1931,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328410991632445,8.669028655697067e-05,-0.0017019587522859236,-0.0003589835920787594,4.3625853269662964e-05,0.06675590551341763,-0.14491336158962714,0.06717567401220564,-0.14016490250878014,0.06681607264550032,-0.14493012881075484,0.06555402051687521,-0.16305905481794195
32.2171,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033283961520345615,8.685880529012063e-05,-0.0017019812758634805,-0.0003589879840396249,4.361339085411324e-05,0.06675586807345071,-0.1449133502948148,0.0671756360083867,-0.14016489269308488,0.06681604828872549,-0.144930121374862,0.06555402285053892,-0.16305905490798828
32.2412,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033283897983044245,8.693776574121833e-05,-0.001701992072678244,-0.00035899011272552423,4.360771052047862e-05,0.06675585124428375,-0.14491334518704255,0.06717561854957028,-0.14016488816297573,0.06681603686323585,-0.14493011786849977,0.06555402366576824,-0.16305905483189237
32.2666,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328376396752576,8.711576934174032e-05,-0.0017020167862982888,-0.0003589950204182287,4.359515008318466e-05,0.06675581440346318,-0.14491333395621747,0.06717557972602933,-0.14016487805662928,0.06681601108472028,-0.14493010992930408,0.06555402507395379,-0.16305905447778446
32.2936,0.3,1,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328386807079333,8.716122182375494e-05,-0.001702028715969387,-0.00035899790678274644,4.3595597135131176e-05,0.06675582144625285,-0.144913335341496,0.06717557787301406,-0.14016487707752173,0.06681600425984617,-0.14493010740582618,0.06555401907411118,-0.1630590516804197
